
[00:00:00.000 --> 00:00:02.240]  午安,鄧小妹
[00:02:12.080 --> 00:02:14.080]  然後大衛作王等等
[00:02:14.080 --> 00:02:16.080]  然後就別氏巴、阿撒隆等等
[00:02:16.080 --> 00:02:19.400]  整個十母耳記是順著的
[00:02:19.400 --> 00:02:24.200]  按著猶太人的歷史一步一步的去記載
[00:02:24.200 --> 00:02:28.160]  但是來到十母耳記的最後部分
[00:02:28.160 --> 00:02:32.320]  你會發現十母耳記下的第21到24章
[00:02:32.320 --> 00:02:33.720]  卻不是這樣的
[00:02:33.720 --> 00:02:37.280]  你會發現最後的三章經文
[00:02:37.280 --> 00:02:40.560]  其實就好像一本書的附錄
[00:02:40.560 --> 00:02:41.880]  Appendix那樣
[00:02:41.880 --> 00:02:47.320]  是一個不跟之前的附錄內容
[00:02:47.320 --> 00:02:52.800]  很多不同的內容都編輯在最後的部分
[00:02:52.800 --> 00:02:55.800]  說說這個附錄包括什麼呢
[00:02:55.800 --> 00:02:58.960]  他無端端會加插了詩篇18篇
[00:02:58.960 --> 00:03:02.120]  大衛讚美耶和華的詩篇
[00:03:02.120 --> 00:03:04.680]  還有一段大衛臨死之前
[00:03:04.680 --> 00:03:08.640]  耶和華上帝曉語大衛的一段說話
[00:03:08.640 --> 00:03:12.280]  還有大衛數文的故事
[00:03:12.280 --> 00:03:13.560]  都在後面
[00:03:13.560 --> 00:03:15.120]  今天我們所說的
[00:03:15.120 --> 00:03:20.840]  大衛和他的勇士們的名單
[00:03:20.840 --> 00:03:23.480]  都是在這個附錄內
[00:03:23.480 --> 00:03:31.160]  為什麼這些勇士會有這麼多的遺訓
[00:03:31.160 --> 00:03:36.280]  竟然能夠記載在聖經十母耳記下的最後部分呢
[00:03:36.280 --> 00:03:38.520]  一個字就是勁
[00:03:38.520 --> 00:03:42.240]  這30個勇士的名字能夠被記載
[00:03:42.240 --> 00:03:43.760]  因為他們是很厲害的人
[00:03:43.760 --> 00:03:50.400]  他們是大衛王朝期下最能打的英雄
[00:03:50.400 --> 00:03:54.400]  如果是三個字的遊戲
[00:03:54.400 --> 00:03:57.440]  每個人都是85以上的武將
[00:03:57.440 --> 00:03:58.960]  每個人都是非常厲害的
[00:03:58.960 --> 00:04:02.400]  名副其實是戰狼30
[00:04:02.400 --> 00:04:06.560]  非常勇猛的30個勇士的名字
[00:04:06.560 --> 00:04:13.160]  今天要說的正正就是戰狼30其中的三個
[00:04:13.160 --> 00:04:15.320]  今天我們來看看
[00:04:15.320 --> 00:04:16.480]  13節
[00:04:16.480 --> 00:04:19.680]  修國的時候有30個勇士的三個人
[00:04:19.680 --> 00:04:21.920]  下到雅杜蘭洞見大衛
[00:04:21.920 --> 00:04:26.000]  菲利士的軍兵在理凡欽谷安營
[00:04:26.000 --> 00:04:27.840]  那時大衛在山寨
[00:04:27.840 --> 00:04:30.120]  菲利士人的防營在伯里群
[00:04:30.120 --> 00:04:35.760]  大衛學想說甚願有人將伯里群城門旁井裡的水打給我喝
[00:04:35.760 --> 00:04:39.280]  這三個勇士就闖過菲利士人的營盤
[00:04:39.280 --> 00:04:44.200]  從伯里群城門旁的井裡打水拿來奉給大衛
[00:04:44.200 --> 00:04:46.640]  總括來說
[00:04:46.640 --> 00:04:49.320]  如果你用一句說話來總括整個故事的話
[00:04:49.320 --> 00:04:52.800]  這個故事基本上是一個foodpanda的故事
[00:04:52.800 --> 00:04:54.480]  是一個送外賣的故事
[00:04:54.480 --> 00:04:56.800]  三個勇士接了一張order
[00:04:56.800 --> 00:04:58.880]  然後就進入伯里群的井旁
[00:04:58.880 --> 00:05:04.200]  叫他外賣一杯井水給雅杜蘭洞的大衛
[00:05:04.200 --> 00:05:05.240]  沒有提示的
[00:05:05.240 --> 00:05:08.240]  基本上經文記載了這個故事
[00:05:08.240 --> 00:05:10.720]  當時如果留意文件的話
[00:05:10.720 --> 00:05:12.400]  寫著理凡欽谷
[00:05:12.400 --> 00:05:16.320]  這個在十武記下第五章記載過
[00:05:16.320 --> 00:05:21.160]  那時正是大衛快要統一天下的時候
[00:05:21.160 --> 00:05:22.560]  你看經文就看到
[00:05:22.560 --> 00:05:25.080]  基本上是埋齋
[00:05:25.080 --> 00:05:28.000]  能夠攻破這個伯里群
[00:05:28.000 --> 00:05:30.040]  這個非利士人的伯里群
[00:05:30.040 --> 00:05:31.200]  就能夠統一天下
[00:05:31.200 --> 00:05:32.520]  所以你看到
[00:05:32.520 --> 00:05:36.320]  這個正正就是大衛將要統一天下
[00:05:36.320 --> 00:05:40.760]  一個非常如日方中的大衛
[00:05:40.760 --> 00:05:44.280]  他用手機拿了一張order的故事
[00:05:44.280 --> 00:05:47.160]  我們今天嘗試用比較現代化的說法
[00:05:47.160 --> 00:05:52.160]  所以你看到這個外賣的故事裡面
[00:05:52.160 --> 00:05:54.560]  外賣的餐廳在哪裡
[00:05:54.560 --> 00:05:58.240]  就是這個伯里群城門的井旁
[00:05:58.240 --> 00:06:01.400]  外賣的地址就是這個阿杜蘭洞
[00:06:01.400 --> 00:06:04.960]  阿杜蘭洞和伯里群距離多遠呢
[00:06:04.960 --> 00:06:06.200]  如果你google map就能夠google到
[00:06:06.200 --> 00:06:07.880]  大概就是
[00:06:07.880 --> 00:06:10.120]  結果找到是28公里
[00:06:10.120 --> 00:06:11.800]  就是說你們步行的話
[00:06:11.800 --> 00:06:13.520]  大概要走6小時
[00:06:13.520 --> 00:06:20.120]  由這個阿杜蘭洞走過去伯里群
[00:06:20.120 --> 00:06:21.400]  去去6小時
[00:06:21.400 --> 00:06:23.320]  倒一倒水回來
[00:06:23.320 --> 00:06:24.840]  總共就12小時
[00:06:24.840 --> 00:06:25.840]  如果你不休息的話
[00:06:25.840 --> 00:06:26.480]  不過ok的
[00:06:26.480 --> 00:06:27.960]  這班是勇士來的
[00:06:27.960 --> 00:06:29.560]  他們是不用休息的
[00:06:29.560 --> 00:06:30.360]  所以你看到
[00:06:30.360 --> 00:06:32.600]  如是者這三個人
[00:06:32.600 --> 00:06:37.440]  真的就是南亞車手
[00:06:37.440 --> 00:06:39.280]  他們是中東人來的
[00:06:39.280 --> 00:06:41.800]  即刻由這個阿杜蘭洞出發
[00:06:41.800 --> 00:06:42.760]  前往伯里群
[00:06:42.760 --> 00:06:45.240]  中間是經過這個利凡欽谷
[00:06:45.240 --> 00:06:46.560]  又稱為個人谷
[00:06:46.560 --> 00:06:47.960]  敵方的陣營
[00:06:47.960 --> 00:06:51.120]  千山萬水去到這個伯里群裡面
[00:06:51.120 --> 00:06:52.320]  打水
[00:06:52.320 --> 00:06:53.480]  拿個水壺裝好
[00:06:53.480 --> 00:06:54.440]  用保溫袋裝好
[00:06:54.440 --> 00:06:55.960]  立刻就上車
[00:06:55.960 --> 00:06:58.640]  沿途再經過敵方的陣營
[00:06:58.640 --> 00:07:00.600]  再回到阿杜蘭洞大衛那裡
[00:07:00.600 --> 00:07:03.920]  就將這個外賣送給大衛簽收了
[00:07:03.920 --> 00:07:08.320]  一件非常之厲害的事情
[00:07:08.320 --> 00:07:13.120]  不過最令人覺得震撼的是
[00:07:13.120 --> 00:07:17.040]  當大衛接過這三位勇士
[00:07:17.040 --> 00:07:19.560]  千山萬水這張order的
[00:07:19.560 --> 00:07:22.760]  這壺冰涼新鮮
[00:07:22.760 --> 00:07:25.480]  在保溫袋拿出來的井水
[00:07:25.480 --> 00:07:29.760]  真真正正的千山萬水之後
[00:07:29.760 --> 00:07:33.960]  他竟然將整壺水
[00:07:33.960 --> 00:07:38.760]  倒在地上
[00:07:38.760 --> 00:07:43.040]  今天的重點不是來查究
[00:07:43.040 --> 00:07:45.080]  大衛為什麼要這樣做
[00:07:45.080 --> 00:07:46.880]  今天的重點不是這裡
[00:07:46.880 --> 00:07:49.440]  不過也姑且說一下
[00:07:49.440 --> 00:07:52.520]  一些醒學者對於大衛的行動
[00:07:52.520 --> 00:07:54.320]  或者整件事
[00:07:54.320 --> 00:07:56.400]  大衛有什麼想法和動機
[00:07:56.400 --> 00:08:00.000]  這些都是一些學者的推測
[00:08:00.000 --> 00:08:01.720]  第一個我們可以排除的
[00:08:01.720 --> 00:08:02.960]  就是大衛口渴
[00:08:02.960 --> 00:08:05.520]  因為基本上大衛不是口渴
[00:08:05.520 --> 00:08:08.160]  不是出於生理的需要
[00:08:08.160 --> 00:08:10.760]  所以要人幫他倒水喝
[00:08:10.760 --> 00:08:15.600]  基本上你看到雖然大衛身處在阿杜蘭洞
[00:08:15.600 --> 00:08:17.400]  但這個山洞不淒涼的
[00:08:17.400 --> 00:08:19.840]  不是那些躲起來淒涼的山洞
[00:08:19.840 --> 00:08:21.640]  基本上是有水的
[00:08:21.640 --> 00:08:24.640]  起碼不需要跑這麼遠的路去拿水
[00:08:24.640 --> 00:08:26.240]  所以我們可以排除原因
[00:08:26.240 --> 00:08:28.040]  不是因為口渴的原因
[00:08:28.040 --> 00:08:32.840]  第二個可能的原因就是大衛思鄉
[00:08:32.840 --> 00:08:38.240]  原來大衛打發人去伯利恆拿水是什麼原因
[00:08:38.240 --> 00:08:43.200]  因為伯利恆正正是大衛出生的故鄉
[00:08:43.200 --> 00:08:46.400]  當然大家覺得伯利恆就是耶穌出生的地方
[00:08:46.400 --> 00:08:48.680]  但你知道伯利恆本身在舊里面
[00:08:48.680 --> 00:08:51.320]  被稱之為大衛之城
[00:08:51.320 --> 00:08:56.040]  所以正正就是大衛從小長大的地方
[00:08:56.040 --> 00:09:01.160]  所以大衛特別要拿一張order去伯利恆井水的話
[00:09:01.160 --> 00:09:05.600]  是因為想品嚐一下小時候古早味的井水味道
[00:09:05.600 --> 00:09:06.520]  就是這樣
[00:09:06.520 --> 00:09:07.920]  這是其中一個可能性
[00:09:07.920 --> 00:09:12.360]  第三 都有人認為比較陰謀論的推測
[00:09:12.360 --> 00:09:17.200]  大衛其實純粹是為了宣洩自己的權力
[00:09:17.200 --> 00:09:21.720]  當時大衛如日方中將要統天下的皇帝
[00:09:21.720 --> 00:09:26.120]  所以為了要展示自己的權力
[00:09:26.120 --> 00:09:30.360]  隨意地叫人冒生命危險拿水
[00:09:30.360 --> 00:09:32.680]  我們以前看色神都這樣說
[00:09:32.680 --> 00:09:34.160]  喜歡怎樣就怎樣
[00:09:34.160 --> 00:09:36.920]  這些就叫拋下辣
[00:09:36.920 --> 00:09:38.520]  這個就是楊雷思的情況
[00:09:38.520 --> 00:09:40.320]  這是一個學者的推測
[00:09:40.320 --> 00:09:42.840]  當然也有學者認為
[00:09:42.840 --> 00:09:49.880]  大衛這個舉動其實是暗藏一個軍事的戰略部分
[00:09:49.880 --> 00:09:52.440]  表面上是叫人去打水
[00:09:52.440 --> 00:09:55.520]  其實是為了試探敵方陣營
[00:09:55.520 --> 00:09:58.440]  來當一下菲律賓人的情況
[00:09:58.440 --> 00:10:00.800]  這是一份paper寫出來的看法
[00:10:00.800 --> 00:10:05.640]  不過這也不是我們今天要關注的地方
[00:10:05.640 --> 00:10:12.600]  今天我們嘗試從這三位勇士的角度去思考這件事
[00:10:12.600 --> 00:10:16.720]  無論大衛的動機是怎樣也好
[00:10:16.720 --> 00:10:21.160]  一個千真萬確無可否定的事實就是
[00:10:21.160 --> 00:10:26.320]  這三位勇士千山萬水將自己的生命豁出去
[00:10:26.320 --> 00:10:29.840]  幾經辛苦將井水打回來之後
[00:10:29.840 --> 00:10:32.720]  被大衛一下子倒在地上
[00:10:32.720 --> 00:10:36.120]  那一刻其實是不知道你會怎樣想
[00:10:36.120 --> 00:10:39.400]  如果你是那三位勇士
[00:10:39.400 --> 00:10:46.480]  你用盡你的努力將你的生命和心血
[00:10:46.480 --> 00:10:50.280]  冒著生命危險闖入敵方陣營
[00:10:50.280 --> 00:10:51.920]  打打水再回來
[00:10:51.920 --> 00:10:53.720]  倒給大衛喝的時候
[00:10:53.720 --> 00:10:55.840]  被人倒了你會有什麼感受
[00:10:55.840 --> 00:10:59.080]  基本上根據聖經記載
[00:10:59.080 --> 00:11:00.480]  聖經是沒有記載的
[00:11:00.480 --> 00:11:03.760]  聖經沒有記載這三位勇士的反應
[00:11:03.760 --> 00:11:05.560]  就停在那裡
[00:11:05.560 --> 00:11:08.920]  他們沒有拍到這三位勇士的表情
[00:11:08.920 --> 00:11:11.600]  不過如果是你的話
[00:11:11.600 --> 00:11:17.040]  當你花盡了你120%的心血
[00:11:17.040 --> 00:11:21.040]  卻被人一下子倒在地上
[00:11:21.040 --> 00:11:24.200]  你是不知道怎樣去理解這件事
[00:11:24.200 --> 00:11:29.160]  百做百費心機
[00:11:29.160 --> 00:11:31.560]  徒然無為
[00:11:31.560 --> 00:11:34.720]  如果真的是foodpanda也OK
[00:11:34.720 --> 00:11:36.880]  基本上我也賺了外圍的錢
[00:11:36.880 --> 00:11:39.760]  吃不吃也不關我的事
[00:11:39.760 --> 00:11:42.200]  基本上我賺了就可以走了
[00:11:42.200 --> 00:11:46.360]  但當你真的將自己的心血
[00:11:46.360 --> 00:11:49.040]  好好地奉上
[00:11:49.040 --> 00:11:51.480]  然後那個人倒在地上的時候
[00:11:51.480 --> 00:11:54.800]  你會有什麼感受
[00:11:54.800 --> 00:11:59.280]  不過你會發現
[00:11:59.280 --> 00:12:01.040]  我們人越大
[00:12:01.040 --> 00:12:03.160]  我們面對這個世界
[00:12:03.160 --> 00:12:06.640]  你會發現原來這個世界
[00:12:06.640 --> 00:12:07.400]  這個社會裡面
[00:12:07.400 --> 00:12:10.040]  其實有很多類似的事情
[00:12:10.040 --> 00:12:12.640]  很多類似的情況
[00:12:12.640 --> 00:12:15.440]  幾經辛苦滿流血汗
[00:12:15.440 --> 00:12:16.720]  百百付出
[00:12:16.720 --> 00:12:17.800]  然後的結果
[00:12:17.800 --> 00:12:19.600]  是只有一個
[00:12:19.600 --> 00:12:22.560]  努力了
[00:12:22.560 --> 00:12:23.800]  付出了
[00:12:23.800 --> 00:12:27.120]  卻沒有帶來任何的結果
[00:12:27.120 --> 00:12:30.640]  運動員為了備戰奧運
[00:12:30.640 --> 00:12:32.200]  花了四年時間
[00:12:32.200 --> 00:12:34.560]  在比賽前突然傷了
[00:12:34.560 --> 00:12:35.560]  不能出賽
[00:12:35.560 --> 00:12:39.440]  在公司在學校裡面
[00:12:39.440 --> 00:12:40.960]  一個預備了半年
[00:12:40.960 --> 00:12:42.280]  很多晚通宵的項目
[00:12:42.280 --> 00:12:44.800]  突然上面說給預算
[00:12:44.800 --> 00:12:45.880]  就不做了
[00:12:45.880 --> 00:12:48.440]  五百多頁的計劃書全部扔掉了
[00:12:48.440 --> 00:12:51.160]  一個地方
[00:12:51.160 --> 00:12:54.280]  你在這裡建立了很多的心血
[00:12:54.280 --> 00:12:56.960]  付上了很多的
[00:12:56.960 --> 00:12:58.960]  每個星期的心血
[00:12:58.960 --> 00:13:00.920]  突然間說要停
[00:13:00.920 --> 00:13:07.120]  本身這篇道我在Full Church說
[00:13:07.120 --> 00:13:10.720]  因為我們Full Church的閱題叫做「上莊」
[00:13:10.720 --> 00:13:13.560]  不知道你有沒有上過莊
[00:13:13.560 --> 00:13:15.760]  大學的時候有沒有上過莊
[00:13:15.760 --> 00:13:19.120]  對我來說上莊是什麼呢
[00:13:19.120 --> 00:13:22.360]  上莊就是大學生一班人
[00:13:22.360 --> 00:13:25.280]  一起很努力很認真
[00:13:25.280 --> 00:13:29.640]  花很多晚通宵去做一些沒什麼結果的事情
[00:13:29.640 --> 00:13:31.440]  不知道大家有沒有這樣看
[00:13:31.440 --> 00:13:32.440]  很努力很努力
[00:13:32.440 --> 00:13:35.040]  但做出來其實沒什麼特別改變
[00:13:35.040 --> 00:13:35.840]  對世界裡面
[00:13:35.840 --> 00:13:38.600]  我這樣去定義我之前上莊的回憶
[00:13:38.600 --> 00:13:40.400]  很多晚通宵
[00:13:40.400 --> 00:13:44.160]  但結果未必很多人會看到
[00:13:44.160 --> 00:13:46.160]  甚至不太在意
[00:13:46.160 --> 00:13:49.480]  一起不斷地不斷地搶自己
[00:13:49.480 --> 00:13:52.040]  然後不求回報
[00:13:52.040 --> 00:13:56.200]  最後其實沒什麼特別做出來
[00:13:56.200 --> 00:13:58.160]  很大件事很風光偉大
[00:13:58.160 --> 00:13:58.920]  那不是的
[00:13:58.920 --> 00:14:02.520]  這不是我自己的看法
[00:14:02.520 --> 00:14:04.360]  我上網也試過
[00:14:04.360 --> 00:14:07.960]  搜尋一些上網的人對於上莊的原因
[00:14:07.960 --> 00:14:11.600]  網上有一個叫做大學生上莊七大原因
[00:14:11.600 --> 00:14:15.520]  看看網上有什麼原因
[00:14:15.520 --> 00:14:19.840]  第一就是認識莊園
[00:14:19.840 --> 00:14:21.240]  就是認識人
[00:14:21.240 --> 00:14:24.720]  第二就是學習如何運用軟技能
[00:14:24.720 --> 00:14:25.800]  就是學習
[00:14:25.800 --> 00:14:27.800]  第三就是拓展人脈
[00:14:27.800 --> 00:14:29.000]  就是認識人
[00:14:29.000 --> 00:14:31.800]  第四就是展示威風
[00:14:31.800 --> 00:14:32.320]  不知道為什麼
[00:14:32.320 --> 00:14:34.120]  可能拍那些照片
[00:14:34.120 --> 00:14:36.680]  現在數相很有型
[00:14:36.680 --> 00:14:38.800]  第五就是自取
[00:14:38.800 --> 00:14:40.600]  第六就是拿贖分
[00:14:40.600 --> 00:14:43.960]  第七就是出鋪
[00:14:43.960 --> 00:14:48.200]  原來七個原因裡面沒有一個關上莊的事
[00:14:48.200 --> 00:14:51.520]  當你做了一件事
[00:14:51.520 --> 00:14:54.400]  你那個原因是不關那件事
[00:14:54.400 --> 00:14:55.360]  那你想想那件事是什麼事
[00:14:55.360 --> 00:14:58.280]  不是負面的
[00:14:58.280 --> 00:15:00.320]  不是說上莊的人很敷衍
[00:15:00.320 --> 00:15:03.520]  或者是完全不懷企圖
[00:15:03.520 --> 00:15:07.400]  相反上莊的人是很熱血的
[00:15:07.400 --> 00:15:11.040]  很多晚上大家一起做一個part time
[00:15:11.040 --> 00:15:13.040]  然後就好好的去搶
[00:15:13.040 --> 00:15:16.320]  但其實大家也不是特別重視
[00:15:16.320 --> 00:15:17.400]  或者覺得ok的
[00:15:17.400 --> 00:15:18.400]  做不到什麼出來
[00:15:18.400 --> 00:15:20.400]  其實大家也不是很介懷做什麼
[00:15:20.400 --> 00:15:23.400]  重點是那個過程
[00:15:23.400 --> 00:15:27.800]  重點是大家這麼多年之後那班友誼
[00:15:27.800 --> 00:15:31.160]  就是你不斷在這裡消時間
[00:15:31.160 --> 00:15:32.400]  消GPA也好
[00:15:32.400 --> 00:15:37.400]  重點是大家曾經一起努力過奮鬥過
[00:15:37.400 --> 00:15:42.400]  這個就是很多人對於上莊的回憶
[00:15:42.400 --> 00:15:51.400]  暑假的時候我和一班教會的牧者
[00:15:51.400 --> 00:15:54.400]  就是牢堂裡面的牧者一起去台灣
[00:15:54.400 --> 00:15:55.400]  去那裡退休
[00:15:55.400 --> 00:15:58.400]  我們經過台灣的夜市
[00:15:58.400 --> 00:16:03.400]  我們經過台灣夜市裡面的小時候彈珠堂
[00:16:03.400 --> 00:16:05.400]  一個彈珠店
[00:16:05.400 --> 00:16:09.400]  這個彈珠店基本上都是標榜
[00:16:09.400 --> 00:16:10.400]  是兒童回憶
[00:16:10.400 --> 00:16:13.400]  很特別很多部小時候玩的彈珠機
[00:16:13.400 --> 00:16:18.400]  玩的彈珠會是領獎品
[00:16:18.400 --> 00:16:20.400]  基本上你唱基本台幣
[00:16:20.400 --> 00:16:22.400]  然後你拿了很多彈珠
[00:16:22.400 --> 00:16:25.400]  然後你將彈珠放進彈珠機裡彈
[00:16:25.400 --> 00:16:27.400]  贏了就會拿更多彈珠
[00:16:27.400 --> 00:16:29.400]  然後你拿了更多彈珠就玩下去
[00:16:29.400 --> 00:16:31.400]  整件事是很無聊的
[00:16:31.400 --> 00:16:34.400]  就這樣玩很多彈珠贏去
[00:16:34.400 --> 00:16:39.400]  我們就大家一起享受了一個小時
[00:16:39.400 --> 00:16:41.400]  大家玩彈珠機
[00:16:41.400 --> 00:16:43.400]  不過我特別欣賞
[00:16:43.400 --> 00:16:44.400]  雖然無聊說無聊
[00:16:44.400 --> 00:16:46.400]  但特別欣賞的是什麼呢
[00:16:46.400 --> 00:16:51.400]  就是店裡面台灣文青味道的標語
[00:16:51.400 --> 00:16:53.400]  這個店裡面寫著
[00:16:53.400 --> 00:16:56.400]  很值得跟大家分享
[00:16:56.400 --> 00:16:58.400]  你不要看我們好像很無聊
[00:16:58.400 --> 00:17:01.400]  一群人在玩彈珠好像贏不了很多東西
[00:17:01.400 --> 00:17:04.400]  他就寫了幾句文青feel的標語
[00:17:04.400 --> 00:17:07.400]  他說很多事情都是這樣
[00:17:07.400 --> 00:17:10.400]  你認為值得就是值得
[00:17:10.400 --> 00:17:11.400]  就像玩彈珠一樣
[00:17:11.400 --> 00:17:13.400]  就這樣寫出來
[00:17:13.400 --> 00:17:14.400]  就這樣推銷這件事
[00:17:14.400 --> 00:17:16.400]  不要理我做什麼
[00:17:16.400 --> 00:17:18.400]  總之我覺得值就值
[00:17:18.400 --> 00:17:20.400]  第二句這樣寫
[00:17:20.400 --> 00:17:23.400]  就算很多事情沒有發生也沒有關係
[00:17:23.400 --> 00:17:25.400]  最重要的是我們一起玩彈珠
[00:17:25.400 --> 00:17:27.400]  度過美好的一天
[00:17:27.400 --> 00:17:30.400]  明明店裡面賣什麼
[00:17:30.400 --> 00:17:35.400]  就是賣無聊但我喜歡
[00:17:35.400 --> 00:17:40.400]  我覺得這件事對我來說
[00:17:40.400 --> 00:17:43.400]  有一定程度很重要的
[00:17:43.400 --> 00:17:47.400]  一些屬靈的提醒
[00:17:47.400 --> 00:17:50.400]  我覺得一間教會
[00:17:50.400 --> 00:17:53.400]  教會這件事情就是這樣
[00:17:53.400 --> 00:17:55.400]  做教會也好
[00:17:55.400 --> 00:17:56.400]  玩彈珠也好
[00:17:56.400 --> 00:17:58.400]  甚至上妝也好
[00:17:58.400 --> 00:18:01.400]  有一個很類似的地方
[00:18:01.400 --> 00:18:03.400]  教會是什麼呢
[00:18:03.400 --> 00:18:05.400]  教會就是一群人
[00:18:05.400 --> 00:18:07.400]  大家聚在一起
[00:18:07.400 --> 00:18:10.400]  大家去做一些事情
[00:18:10.400 --> 00:18:12.400]  做完之後可能對這個世界
[00:18:12.400 --> 00:18:14.400]  沒有什麼特別的結果
[00:18:14.400 --> 00:18:19.400]  但是OK
[00:18:19.400 --> 00:18:27.400]  這個對我來說是一個很重要的屬靈的反省
[00:18:27.400 --> 00:18:32.400]  那次台灣退休我們有參觀The Hope
[00:18:32.400 --> 00:18:35.400]  可能大家聽過一間台灣的教會
[00:18:35.400 --> 00:18:38.400]  基本上Full Church和The Hope都類似
[00:18:38.400 --> 00:18:41.400]  都是一些比較活躍的教會
[00:18:41.400 --> 00:18:44.400]  但是我發現
[00:18:44.400 --> 00:18:46.400]  我們都是有些不同的地方
[00:18:46.400 --> 00:18:50.400]  The Hope是一間很大的教會
[00:18:50.400 --> 00:19:00.400]  但其實他們又未必和我們這個地方的間流完全一樣
[00:19:00.400 --> 00:19:02.400]  不需要比較
[00:19:02.400 --> 00:19:07.400]  因為大家正正都是一群人聚在一起去做一些事情
[00:19:07.400 --> 00:19:13.400]  如果我們純粹是為了一個很商業的
[00:19:13.400 --> 00:19:16.400]  或者是一些像外面公司那樣去想
[00:19:16.400 --> 00:19:18.400]  那件事有沒有效果
[00:19:18.400 --> 00:19:21.400]  這樣做得不行就取消
[00:19:21.400 --> 00:19:26.400]  這個不是教會要去做的事情
[00:19:26.400 --> 00:19:30.400]  如果我們任何一間教會
[00:19:30.400 --> 00:19:35.400]  只是去單單計較那件事有沒有效
[00:19:35.400 --> 00:19:38.400]  純粹用效益去做的話
[00:19:38.400 --> 00:19:40.400]  純粹去想有沒有用
[00:19:40.400 --> 00:19:42.400]  有沒有後果去想的話
[00:19:42.400 --> 00:19:44.400]  這就不是一間教會
[00:19:44.400 --> 00:19:47.400]  這只是一個宗教的生意
[00:19:47.400 --> 00:19:50.400]  不是說結果不重要
[00:19:50.400 --> 00:19:52.400]  不是說我們不去想
[00:19:52.400 --> 00:20:00.400]  而是教會不是單單用結果去衡量它本身的存在
[00:20:00.400 --> 00:20:05.400]  牧養或者我們要做的使命
[00:20:05.400 --> 00:20:07.400]  耶穌基督的命令
[00:20:07.400 --> 00:20:10.400]  這些全部都不是和我們的結果有關係
[00:20:10.400 --> 00:20:12.400]  沒有結果都要去做
[00:20:12.400 --> 00:20:16.400]  這件事不是要去衡量的
[00:20:16.400 --> 00:20:19.400]  我們可以回到最基本
[00:20:19.400 --> 00:20:21.400]  不如看網上宋算了
[00:20:21.400 --> 00:20:24.400]  這基本上是最高性價比的
[00:20:24.400 --> 00:20:26.400]  拍個影片播個歌
