
[00:00:00.000 --> 00:00:02.000]  靜姐姐早安
[00:01:27.000 --> 00:01:29.000]  剛才成熙說
[00:01:29.000 --> 00:01:31.000]  我們讀出那段經文
[00:01:31.000 --> 00:01:33.000]  是說到有一個律法師
[00:01:33.000 --> 00:01:36.000]  其實他心裡面
[00:01:36.000 --> 00:01:38.000]  有些不是很好的意念
[00:01:38.000 --> 00:01:40.000]  他就去問耶穌
[00:01:40.000 --> 00:01:42.000]  怎樣才能夠
[00:01:42.000 --> 00:01:44.000]  拿到這個永生
[00:01:44.000 --> 00:01:48.000]  但是這個律法師
[00:01:48.000 --> 00:01:50.000]  他就覺得他自己是
[00:01:50.000 --> 00:01:52.000]  有這個牌子的
[00:01:52.000 --> 00:01:55.000]  有這個教師牌
[00:01:55.000 --> 00:01:57.000]  是一個律法師
[00:01:57.000 --> 00:01:59.000]  也是當時
[00:01:59.000 --> 00:02:02.000]  這個宗教裡面的領袖
[00:02:02.000 --> 00:02:04.000]  但是他覺得耶穌
[00:02:04.000 --> 00:02:06.000]  他沒有正式牌子
[00:02:06.000 --> 00:02:08.000]  沒有拿牌子
[00:02:08.000 --> 00:02:10.000]  還沒有被認可
[00:02:10.000 --> 00:02:13.000]  但是他又處處感受人歡迎
[00:02:13.000 --> 00:02:16.000]  所以他就想了一些題目
[00:02:16.000 --> 00:02:18.000]  去為難他
[00:02:18.000 --> 00:02:20.000]  想試一下
[00:02:20.000 --> 00:02:22.000]  他是不是真的有
[00:02:22.000 --> 00:02:24.000]  這個教師的資格
[00:02:24.000 --> 00:02:28.000]  那耶穌也藉著這個機會
[00:02:28.000 --> 00:02:30.000]  就點出了
[00:02:30.000 --> 00:02:33.000]  雖然在摩西五經裡面
[00:02:33.000 --> 00:02:36.000]  有六百多條的律法
[00:02:36.000 --> 00:02:39.000]  但是其中的正義就是
[00:02:39.000 --> 00:02:44.000]  要盡心盡性盡力盡義
[00:02:44.000 --> 00:02:46.000]  愛主你的神
[00:02:46.000 --> 00:02:49.000]  然後怎樣去做愛主我們的神呢
[00:02:49.000 --> 00:02:52.000]  就是要愛淪舍如己
[00:02:52.000 --> 00:02:54.000]  今天我們就藉著耶穌基督
[00:02:54.000 --> 00:02:56.000]  所用這個
[00:02:56.000 --> 00:02:58.000]  好殺瑪利亞人的比喻
[00:02:58.000 --> 00:03:01.000]  我們來彼此的勉勵
[00:03:01.000 --> 00:03:11.000]  我們知道
[00:03:11.000 --> 00:03:12.000]  有一個人
[00:03:12.000 --> 00:03:14.000]  他就從耶穌的比喻裡面說到
[00:03:14.000 --> 00:03:16.000]  有一個人
[00:03:16.000 --> 00:03:18.000]  從耶路撒冷
[00:03:18.000 --> 00:03:22.000]  去耶利哥城
[00:03:22.000 --> 00:03:25.000]  其實耶利哥城和耶路撒冷
[00:03:25.000 --> 00:03:28.000]  相距不是太遠
[00:03:28.000 --> 00:03:30.000]  大約二十里左右
[00:03:30.000 --> 00:03:33.000]  但是耶路撒冷
[00:03:33.000 --> 00:03:36.000]  在高山上高
[00:03:36.000 --> 00:03:39.000]  在海拔二千呎以上
[00:03:39.000 --> 00:03:42.000]  而耶利哥就在海拔以下的
[00:03:42.000 --> 00:03:44.000]  一千三百呎
[00:03:44.000 --> 00:03:49.000]  相距是很長很多的
[00:03:49.000 --> 00:03:52.000]  在耶利哥城裡面
[00:03:52.000 --> 00:03:56.000]  他們的路都很險峻
[00:03:56.000 --> 00:04:00.000]  還有裡面有很多山洞
[00:04:00.000 --> 00:04:02.000]  那些賊就很喜歡
[00:04:02.000 --> 00:04:04.000]  躲在山洞裡面
[00:04:04.000 --> 00:04:08.000]  當有些人走過的時候
[00:04:08.000 --> 00:04:10.000]  他出其不意的時候
[00:04:10.000 --> 00:04:12.000]  他就會走出來
[00:04:12.000 --> 00:04:14.000]  去搶別人的財物
[00:04:14.000 --> 00:04:18.000]  甚至會把他打到半死
[00:04:18.000 --> 00:04:21.000]  在這些荒山野嶺裡面
[00:04:21.000 --> 00:04:23.000]  這些人被打到半死
[00:04:23.000 --> 00:04:26.000]  通常到最後都一定死
[00:04:26.000 --> 00:04:31.000]  在耶路撒冷和耶利哥城
[00:04:31.000 --> 00:04:38.000]  路途當中有很多危險
[00:04:38.000 --> 00:04:41.000]  但同樣在人生路程裡面
[00:04:41.000 --> 00:04:44.000]  都是充滿了很多險惡
[00:04:44.000 --> 00:04:46.000]  很多陷阱
[00:04:46.000 --> 00:04:50.000]  就像山洞裡面有很多洞洞
[00:04:50.000 --> 00:04:52.000]  我們看到
[00:04:52.000 --> 00:04:54.000]  在前段時間
[00:04:54.000 --> 00:04:56.000]  有些人被騙去泰國
[00:04:56.000 --> 00:04:58.000]  被騙去柬埔寨
[00:04:58.000 --> 00:05:01.000]  前幾天我看到一些散文
[00:05:01.000 --> 00:05:03.000]  在中國大陸裡面
[00:05:03.000 --> 00:05:05.000]  竟然有些人
[00:05:05.000 --> 00:05:07.000]  他自己甘心
[00:05:07.000 --> 00:05:09.000]  要走到柬埔寨
[00:05:09.000 --> 00:05:14.000]  去幫忙做欺詐人的工作
[00:05:14.000 --> 00:05:16.000]  但結果就不被接納
[00:05:16.000 --> 00:05:18.000]  知道為什麼嗎?
[00:05:18.000 --> 00:05:20.000]  因為他們電腦又不懂
[00:05:20.000 --> 00:05:22.000]  很多科技都不懂
[00:05:22.000 --> 00:05:24.000]  騙不到人
[00:05:24.000 --> 00:05:26.000]  所以就趕回中國大陸
[00:05:26.000 --> 00:05:28.000]  結果被抓了
[00:05:28.000 --> 00:05:31.000]  又要坐牢又要罰錢
[00:05:31.000 --> 00:05:34.000]  在人生裡面
[00:05:34.000 --> 00:05:36.000]  我們有時候
[00:05:36.000 --> 00:05:38.000]  當我們只尊愛我們自己
[00:05:38.000 --> 00:05:40.000]  我們就不理會其他人
[00:05:40.000 --> 00:05:44.000]  原來你偷騙這些東西
[00:05:44.000 --> 00:05:46.000]  他都不理會
[00:05:46.000 --> 00:05:49.000]  他就想為了賺一點錢
[00:05:49.000 --> 00:05:51.000]  人就是這樣
[00:05:51.000 --> 00:05:54.000]  尊為我們自己的利益
[00:05:54.000 --> 00:05:56.000]  尊為自己的地位
[00:05:56.000 --> 00:06:00.000]  尊為自己的威嚴
[00:06:00.000 --> 00:06:05.000]  有時候會做出一些盲目不仁的事
[00:06:05.000 --> 00:06:07.000]  為了滿足自己的私慾
[00:06:07.000 --> 00:06:09.000]  我們要發達
[00:06:09.000 --> 00:06:11.000]  要出位
[00:06:11.000 --> 00:06:12.000]  要讓人知道
[00:06:12.000 --> 00:06:14.000]  要有很大的面子
[00:06:14.000 --> 00:06:16.000]  總之每件事都要爭第一
[00:06:16.000 --> 00:06:21.000]  結果做出一些埋沒良心的事情
[00:06:21.000 --> 00:06:24.000]  在聖經裏寶羅就說
[00:06:24.000 --> 00:06:27.000]  這些人是怎樣呢?
[00:06:27.000 --> 00:06:29.000]  他說你是母親情
[00:06:29.000 --> 00:06:31.000]  賣主賣友
[00:06:31.000 --> 00:06:33.000]  任意妄為
[00:06:33.000 --> 00:06:35.000]  自高自大
[00:06:35.000 --> 00:06:37.000]  講人是非
[00:06:37.000 --> 00:06:39.000]  自把自為
[00:06:39.000 --> 00:06:44.000]  我曾經在一間基督教小學教書
[00:06:44.000 --> 00:06:46.000]  待課一年
[00:06:46.000 --> 00:06:48.000]  第一天上學
[00:06:48.000 --> 00:06:51.000]  我已經覺得火藥味很重
[00:06:51.000 --> 00:06:53.000]  因為我是待課
[00:06:53.000 --> 00:06:55.000]  所以校長很恩代我
[00:06:55.000 --> 00:06:57.000]  不使我開會
[00:06:57.000 --> 00:06:59.000]  當他們開完會出來的時候
[00:06:59.000 --> 00:07:02.000]  我看到他們個個都很憤怒
[00:07:02.000 --> 00:07:06.000]  其中一位老師就大力拍桌子
[00:07:06.000 --> 00:07:08.000]  就算你用槍指著我
[00:07:08.000 --> 00:07:11.000]  我也不會相信耶穌
[00:07:11.000 --> 00:07:18.000]  原來校長就安排了他教六年級的聖經
[00:07:18.000 --> 00:07:20.000]  在基督教學校裏
[00:07:20.000 --> 00:07:22.000]  校長是教基督徒
[00:07:22.000 --> 00:07:26.000]  但那個老師是拜佛的
[00:07:26.000 --> 00:07:29.000]  因為他們兩者之間有衝突
[00:07:29.000 --> 00:07:35.000]  所以校長就想為難老師
[00:07:35.000 --> 00:07:39.000]  安排他教六年級的聖經
[00:07:39.000 --> 00:07:42.000]  我想校長為了出一口氣
[00:07:42.000 --> 00:07:44.000]  就要為難人
[00:07:44.000 --> 00:07:51.000]  但老師就全年黑口黑面
[00:07:51.000 --> 00:07:56.000]  到最後那位校長退休
[00:07:56.000 --> 00:08:02.000]  我們就合資買東西送禮給校長
[00:08:02.000 --> 00:08:04.000]  這位老師就不合資
[00:08:04.000 --> 00:08:06.000]  他自己送一份禮物
[00:08:06.000 --> 00:08:11.000]  他就在寬送會送一份禮物給校長
[00:08:11.000 --> 00:08:16.000]  他拿了一支鉛筆出來送給你
[00:08:16.000 --> 00:08:18.000]  廣告也有說
[00:08:18.000 --> 00:08:21.000]  有時我們為了自己的專業
[00:08:21.000 --> 00:08:23.000]  為了自己的喜好
[00:08:23.000 --> 00:08:25.000]  為了自己的特性
[00:08:25.000 --> 00:08:27.000]  我們跟別人吵架
[00:08:27.000 --> 00:08:30.000]  結果就算我們贏了一場架
[00:08:30.000 --> 00:08:32.000]  我們會輸了一個家
[00:08:32.000 --> 00:08:35.000]  輸了一個關係
[00:08:35.000 --> 00:08:39.000]  但作為耶穌基督的門徒
[00:08:39.000 --> 00:08:42.000]  我們領受了上帝很多很多的恩典
[00:08:42.000 --> 00:08:44.000]  我們需要學習
[00:08:44.000 --> 00:08:46.000]  在一些事情裏面
[00:08:46.000 --> 00:08:52.000]  我們需要去退後一步
[00:08:52.000 --> 00:08:57.000]  我們凡事就像在哥倫多前書第十三章裏所說
[00:08:57.000 --> 00:09:00.000]  不求自己的益處
[00:09:00.000 --> 00:09:04.000]  凡事只求上帝得到榮耀
[00:09:04.000 --> 00:09:07.000]  別人得到益處
[00:09:07.000 --> 00:09:11.000]  第二方面
[00:09:11.000 --> 00:09:15.000]  我們要看看除了強度之外
[00:09:15.000 --> 00:09:20.000]  我們要看看祭司和利未人
[00:09:20.000 --> 00:09:22.000]  經文說到
[00:09:22.000 --> 00:09:25.000]  有一個祭司從那條路經過
[00:09:25.000 --> 00:09:29.000]  他看到有個人躺在那裏
[00:09:29.000 --> 00:09:33.000]  他從另一邊繞了一圈就走過去了
[00:09:33.000 --> 00:09:37.000]  又有一個利未人又經過了
[00:09:37.000 --> 00:09:39.000]  他看了一看
[00:09:39.000 --> 00:09:43.000]  同樣繞了一圈就走過去了
[00:09:43.000 --> 00:09:45.000]  在這個比喻裏面
[00:09:45.000 --> 00:09:48.000]  這個祭司走過
[00:09:48.000 --> 00:09:52.000]  他看到有人被打得半死的躺在地上
[00:09:52.000 --> 00:09:57.000]  但他完全不需要理會就走了
[00:09:57.000 --> 00:10:03.000]  可能他要趕著去聖殿上班
[00:10:03.000 --> 00:10:06.000]  趕著時間
[00:10:06.000 --> 00:10:08.000]  因為到了耶穌時代
[00:10:08.000 --> 00:10:12.000]  這個祭司可以說是有人門之患
[00:10:12.000 --> 00:10:16.000]  在出埃及
[00:10:16.000 --> 00:10:20.000]  上帝藉著摩西定了這個祭司的律例的時候
[00:10:20.000 --> 00:10:22.000]  亞倫的子孫
[00:10:22.000 --> 00:10:26.000]  他是可以做這個祭司的
[00:10:26.000 --> 00:10:29.000]  到了耶穌時代已經很多很多
[00:10:29.000 --> 00:10:31.000]  以至於那些祭司
[00:10:31.000 --> 00:10:33.000]  他們可能整年的裏面
[00:10:33.000 --> 00:10:36.000]  只需要去到聖殿裏面
[00:10:36.000 --> 00:10:39.000]  做一兩個月的事
[00:10:39.000 --> 00:10:43.000]  所以這次祭司經過這個路程
[00:10:43.000 --> 00:10:47.000]  看到有人被打得半死
[00:10:47.000 --> 00:10:49.000]  但他又害怕
[00:10:49.000 --> 00:10:52.000]  因為這個律法是講明的
[00:10:52.000 --> 00:10:54.000]  如果碰到他的時候
[00:10:54.000 --> 00:10:55.000]  如果他死了
[00:10:55.000 --> 00:10:57.000]  他又成為不潔淨
[00:10:57.000 --> 00:10:59.000]  他又不可以去到聖殿
[00:10:59.000 --> 00:11:01.000]  去擔這個職事
[00:11:01.000 --> 00:11:03.000]  哎呀不行不行
[00:11:03.000 --> 00:11:05.000]  等得這麼辛苦
[00:11:05.000 --> 00:11:08.000]  於是他又繞了一圈路走過去了
[00:11:08.000 --> 00:11:11.000]  我試過一次
[00:11:11.000 --> 00:11:14.000]  星期日早上回崇拜
[00:11:14.000 --> 00:11:17.000]  當時是七點多
[00:11:17.000 --> 00:11:19.000]  在地鐵站
[00:11:19.000 --> 00:11:21.000]  去到尖沙咀地鐵站
[00:11:21.000 --> 00:11:24.000]  看到有人在嘔吐
[00:11:24.000 --> 00:11:27.000]  我都站一站在那裏
[00:11:27.000 --> 00:11:32.000]  每逢星期日我都會穿得整齊一點
[00:11:32.000 --> 00:11:34.000]  乾淨一點
[00:11:34.000 --> 00:11:36.000]  我就想他嘔吐
[00:11:36.000 --> 00:11:40.000]  我靠近去幫他
[00:11:40.000 --> 00:11:42.000]  會的
[00:11:42.000 --> 00:11:45.000]  你覺得侍奉重要還是幫人重要呢
[00:11:45.000 --> 00:11:48.000]  特別他們在荒山野嶺
[00:11:48.000 --> 00:11:50.000]  去到聖殿工作重要
[00:11:50.000 --> 00:11:52.000]  錯過了就要等下年
[00:11:52.000 --> 00:11:55.000]  還是救人重要呢
[00:11:55.000 --> 00:11:58.000]  然後那個利美人
[00:11:58.000 --> 00:12:00.000]  利美人又看到
[00:12:00.000 --> 00:12:04.000]  這個人就睡在路上
[00:12:04.000 --> 00:12:06.000]  但同樣地
[00:12:06.000 --> 00:12:08.000]  又走了
[00:12:08.000 --> 00:12:10.000]  他可能又想想
[00:12:10.000 --> 00:12:12.000]  趕時間
[00:12:12.000 --> 00:12:14.000]  還有自己夠不夠能力幫他
[00:12:14.000 --> 00:12:16.000]  一個人能不能抬他
[00:12:16.000 --> 00:12:18.000]  死了又麻煩
[00:12:18.000 --> 00:12:21.000]  又佔了一些不聖潔的東西
[00:12:21.000 --> 00:12:23.000]  他又可能想想
[00:12:23.000 --> 00:12:26.000]  四圍可能是一個騙局
[00:12:26.000 --> 00:12:29.000]  因為知道有很多山洞裏面
[00:12:29.000 --> 00:12:31.000]  有些人是假裝受傷
[00:12:31.000 --> 00:12:33.000]  靠近去幫他的時候
[00:12:33.000 --> 00:12:37.000]  其他的同黨就會走出來
[00:12:37.000 --> 00:12:39.000]  連他都會受傷
[00:12:39.000 --> 00:12:43.000]  特別現在香港
[00:12:43.000 --> 00:12:45.000]  我們灣仔的地鐵站
[00:12:45.000 --> 00:12:48.000]  很多人在爛手爛腳
[00:12:48.000 --> 00:12:50.000]  有時候我們都知道
[00:12:50.000 --> 00:12:52.000]  這些是騙局
[00:12:52.000 --> 00:12:54.000]  幫不幫呢
[00:12:54.000 --> 00:12:56.000]  有時候我都很大的掙扎
[00:12:56.000 --> 00:12:59.000]  我見到有些小朋友的家長
[00:12:59.000 --> 00:13:01.000]  拖實小朋友的時候
[00:13:01.000 --> 00:13:03.000]  有些照樣給錢
[00:13:03.000 --> 00:13:05.000]  但有些走來騙人
[00:13:05.000 --> 00:13:09.000]  但我覺得都要求聖靈給我們
[00:13:09.000 --> 00:13:11.000]  去幫人的時候
[00:13:11.000 --> 00:13:13.000]  都要靈巧像蛇
[00:13:13.000 --> 00:13:15.000]  順良如甲子
[00:13:15.000 --> 00:13:19.000]  怎樣做才是最好的呢
[00:13:19.000 --> 00:13:21.000]  回說一下
[00:13:21.000 --> 00:13:23.000]  耶穌基督就說
[00:13:23.000 --> 00:13:25.000]  這個祭司利美人
[00:13:25.000 --> 00:13:27.000]  他們都沒有幫到受傷的人
[00:13:27.000 --> 00:13:29.000]  我們回想一下
[00:13:29.000 --> 00:13:32.000]  在猶太人的家庭裏面
[00:13:32.000 --> 00:13:36.000]  他們每一天早上和晚上
[00:13:36.000 --> 00:13:40.000]  都會唸這兩節經文
[00:13:40.000 --> 00:13:43.000]  以色列你要聽
[00:13:43.000 --> 00:13:47.000]  耶和華我們的上帝是獨一的主
[00:13:47.000 --> 00:13:53.000]  你們要盡心盡性盡力愛耶和華你的神
[00:13:53.000 --> 00:13:57.000]  這兩節經文
[00:13:57.000 --> 00:14:00.000]  整段經文叫Shema
[00:14:00.000 --> 00:14:03.000]  意思就是聽
[00:14:03.000 --> 00:14:06.000]  用了你要聽這個字
[00:14:06.000 --> 00:14:08.000]  在希伯來文來說
[00:14:08.000 --> 00:14:10.000]  是第一個字
[00:14:10.000 --> 00:14:12.000]  聽不是說我聽到
[00:14:12.000 --> 00:14:15.000]  左耳進了然後右耳出了
[00:14:15.000 --> 00:14:17.000]  不是的
[00:14:17.000 --> 00:14:19.000]  在希伯來文這個字
[00:14:19.000 --> 00:14:21.000]  什麼叫聽呢
[00:14:21.000 --> 00:14:23.000]  我們聽了之後
[00:14:23.000 --> 00:14:28.000]  我們按照裏面那種說話的教導
[00:14:28.000 --> 00:14:31.000]  我們實行出來的時候
[00:14:31.000 --> 00:14:34.000]  這個才是叫聽
[00:14:34.000 --> 00:14:36.000]  如果左耳進右耳出
[00:14:36.000 --> 00:14:38.000]  又沒有行動
[00:14:38.000 --> 00:14:41.000]  那些就不是叫聽
[00:14:41.000 --> 00:14:46.000]  他們這個猶太人
[00:14:46.000 --> 00:14:48.000]  他們每天早上和晚上
[00:14:48.000 --> 00:14:52.000]  都會唸一次這兩節經文
[00:14:52.000 --> 00:15:01.000]  當他們有事
[00:15:01.000 --> 00:15:03.000]  他們要出門
[00:15:03.000 --> 00:15:04.000]  出門的時候
[00:15:04.000 --> 00:15:07.000]  他們有些經文盒掛在門口
[00:15:07.000 --> 00:15:09.000]  這是現代版
[00:15:09.000 --> 00:15:11.000]  那些人去完以色列旅行送給我的
[00:15:11.000 --> 00:15:15.000]  他們就會摸一摸這個盒
[00:15:15.000 --> 00:15:17.000]  提醒他們自己
[00:15:17.000 --> 00:15:21.000]  無論是工作還是讀書
[00:15:21.000 --> 00:15:24.000]  總之你要實行一件事
[00:15:24.000 --> 00:15:27.000]  就是要盡心盡性盡義
[00:15:27.000 --> 00:15:31.000]  愛主你獨一的上帝
[00:15:31.000 --> 00:15:36.000]  所以當律法師來問耶穌的時候
[00:15:36.000 --> 00:15:38.000]  我應該要做些什麼
[00:15:38.000 --> 00:15:42.000]  才能得到永生呢
[00:15:42.000 --> 00:15:45.000]  耶穌就對他說
[00:15:45.000 --> 00:15:48.000]  律法上寫了什麼
[00:15:48.000 --> 00:15:50.000]  你是怎樣讀的
[00:15:50.000 --> 00:15:53.000]  其實在質疑這個律法師
[00:15:53.000 --> 00:15:55.000]  我們有世之大
[00:15:55.000 --> 00:15:58.000]  每天讀起碼兩次早上和晚上
[00:15:58.000 --> 00:16:02.000]  每次出門都要摸一摸這段經文
[00:16:02.000 --> 00:16:05.000]  究竟在日常生活裡面
[00:16:05.000 --> 00:16:07.000]  你有沒有走出來呢
[00:16:07.000 --> 00:16:10.000]  你讀了什麼呢
[00:16:10.000 --> 00:16:13.000]  耶穌問這個律法師
[00:16:13.000 --> 00:16:16.000]  然後他就說了
[00:16:16.000 --> 00:16:19.000]  他就再將這句話
[00:16:19.000 --> 00:16:25.000]  加上他自己的一個說法
[00:16:25.000 --> 00:16:29.000]  給我們所有信徒一條新的命令
[00:16:29.000 --> 00:16:33.000]  他們要盡心盡性盡義盡力
[00:16:33.000 --> 00:16:35.000]  愛主你的神
[00:16:35.000 --> 00:16:39.000]  又要愛人如己
[00:16:39.000 --> 00:16:43.000]  這是耶穌在新約的時候給我的新的命令
[00:16:43.000 --> 00:16:45.000]  我們每天的靈修
[00:16:45.000 --> 00:16:47.000]  我們每個星期的崇拜
[00:16:47.000 --> 00:16:49.000]  有時候我們都會覺得
[00:16:49.000 --> 00:16:53.000]  又是說那些很悶的
[00:16:53.000 --> 00:16:56.000]  但如果按聽這個字來說
[00:16:56.000 --> 00:16:59.000]  是聽了然後實行出來的時候
[00:16:59.000 --> 00:17:02.000]  才叫做真正的聽的時候
[00:17:02.000 --> 00:17:07.000]  當我們聽了耶穌上帝的話語的時候
[00:17:07.000 --> 00:17:11.000]  我們要真正的落實實走出來的時候
[00:17:11.000 --> 00:17:15.000]  我們才叫做真正的明白
[00:17:15.000 --> 00:17:19.000]  真正的知道
[00:17:19.000 --> 00:17:23.000]  接著我們看這個薩瑪利亞人
[00:17:23.000 --> 00:17:26.000]  經文就說這個薩瑪利亞人
[00:17:26.000 --> 00:17:28.000]  真是很有慈心
[00:17:28.000 --> 00:17:31.000]  他上前用油用酒
[00:17:31.000 --> 00:17:34.000]  幫他敷一敷傷口包紮了
[00:17:34.000 --> 00:17:38.000]  然後又把他搭上他的傷口
[00:17:38.000 --> 00:17:40.000]  把他帶到旅店
[00:17:40.000 --> 00:17:43.000]  並且將來給錢幫他
[00:17:43.000 --> 00:17:46.000]  說如果這兩個銀幣不夠的話
[00:17:46.000 --> 00:17:48.000]  遲些我回來的時候
[00:17:48.000 --> 00:17:50.000]  我一定會補給你們
[00:17:50.000 --> 00:17:53.000]  是一個很有慈心的人
[00:17:53.000 --> 00:17:58.000]  但原來這個薩瑪利亞人和猶太人
[00:17:58.000 --> 00:18:00.000]  是世仇
[00:18:00.000 --> 00:18:02.000]  大家都很熟悉
[00:18:02.000 --> 00:18:05.000]  當耶穌基督在井旁
[00:18:05.000 --> 00:18:07.000]  和薩瑪利亞人聊天
[00:18:07.000 --> 00:18:11.000]  問他可不可以給我一些水喝
[00:18:11.000 --> 00:18:13.000]  薩瑪利亞人就說
[00:18:13.000 --> 00:18:16.000]  我們世世代代都不會相往來
[00:18:16.000 --> 00:18:19.000]  你為什麼要問我拿水喝
[00:18:19.000 --> 00:18:24.000]  為什麼猶太人和薩瑪利亞人成為世仇呢
[00:18:24.000 --> 00:18:27.000]  就是因為薩瑪利亞人
[00:18:27.000 --> 00:18:30.000]  本來是在北國裡面
[00:18:30.000 --> 00:18:35.000]  但當北國被亞述所侵佔之後
[00:18:35.000 --> 00:18:37.000]  他們亡國
[00:18:37.000 --> 00:18:40.000]  有些人就一直留在耶路撒冷
[00:18:40.000 --> 00:18:43.000]  有些人就繼續留在北國
[00:18:43.000 --> 00:18:49.000]  他們因為和周圍的迦南民族通婚
[00:18:49.000 --> 00:18:53.000]  這班猶太人就覺得很順政
[00:18:53.000 --> 00:18:57.000]  他們和外族人通婚的人是雜種
[00:18:57.000 --> 00:19:02.000]  他們誤會稱為上帝的選民
[00:19:02.000 --> 00:19:10.000]  所以世世代代猶太人和薩瑪利亞人是不會相交的
[00:19:10.000 --> 00:19:14.000]  薩瑪利亞人做了餅出來
[00:19:14.000 --> 00:19:17.000]  猶太人一定不會吃
[00:19:17.000 --> 00:19:20.000]  他們種的麥子也不會買
[00:19:20.000 --> 00:19:24.000]  他們有任何生畜拿到市場
[00:19:24.000 --> 00:19:26.000]  他們也不會買
[00:19:26.000 --> 00:19:29.000]  所以在井旁的時候
[00:19:29.000 --> 00:19:32.000]  薩瑪利亞人很奇怪
[00:19:32.000 --> 00:19:40.000]  為什麼耶穌會問他們要水喝和和他們聊天呢
[00:19:40.000 --> 00:19:48.000]  當時那些猶太人對薩瑪利亞人的看法
[00:19:48.000 --> 00:19:50.000]  他們可以在會堂裡面
[00:19:50.000 --> 00:19:52.000]  他們有去會堂裡面敬拜
[00:19:52.000 --> 00:19:56.000]  他們可以公開地罵他們
[00:19:56.000 --> 00:20:00.000]  或者可以大聲地祈禱
[00:20:00.000 --> 00:20:03.000]  求神千萬不要恩待他們
[00:20:03.000 --> 00:20:06.000]  千萬不要給他們什麼好處
[00:20:06.000 --> 00:20:10.000]  但在這個比喻裡面
[00:20:10.000 --> 00:20:11.000]  再一次說
[00:20:11.000 --> 00:20:15.000]  人要衝破這些仇視的關係
[00:20:15.000 --> 00:20:23.000]  在世世代代被視為敵人的薩瑪利亞人
[00:20:23.000 --> 00:20:27.000]  他看到受傷的人是猶太人
[00:20:27.000 --> 00:20:31.000]  他馬上動了持心
[00:20:31.000 --> 00:20:33.000]  幫他包紮傷口
[00:20:33.000 --> 00:20:36.000]  幫他送到酒店
[00:20:36.000 --> 00:20:39.000]  並且給了錢給他
[00:20:39.000 --> 00:20:42.000]  這個薩瑪利亞人
[00:20:42.000 --> 00:20:46.000]  在猶太人裡面覺得他們是雜種
[00:20:46.000 --> 00:20:51.000]  覺得他們不配做上帝的選民
[00:20:51.000 --> 00:20:55.000]  但這個被看低被歧視的薩瑪利亞人
[00:20:55.000 --> 00:21:02.000]  他卻真真正正地走出了上帝的十誡
[00:21:02.000 --> 00:21:08.000]  你要盡心盡性盡力愛耶和華你的上帝
[00:21:08.000 --> 00:21:14.000]  他落落實實地從受傷的猶太人裡面走出來
[00:21:14.000 --> 00:21:17.000]  又要愛倫社如己
[00:21:17.000 --> 00:21:19.000]  猶太人的倫社
[00:21:19.000 --> 00:21:21.000]  或者我們一般人的倫社
[00:21:21.000 --> 00:21:25.000]  覺得住在我們周圍的人就是倫社
[00:21:25.000 --> 00:21:27.000]  在加州的那些人
[00:21:27.000 --> 00:21:30.000]  在我們隔壁的就是倫社
[00:21:30.000 --> 00:21:33.000]  但耶穌基督在這裡跟我們說
[00:21:33.000 --> 00:21:36.000]  替我們每一個人的倫社
