
[00:00:00.000 --> 00:00:02.000]  接著是正道的時間
[00:06:02.000 --> 00:06:07.000]  但長短腳坐輪椅是否可以突然之間走路
[00:06:07.000 --> 00:06:12.000]  我不一定說是這樣
[00:06:12.000 --> 00:06:16.000]  不過我們可不可以靠這樣來生活呢
[00:06:16.000 --> 00:06:18.000]  有一個朋友跟我說
[00:06:18.000 --> 00:06:21.000]  不可以靠神跡生活
[00:06:21.000 --> 00:06:24.000]  換句話說我們是有自然規律的
[00:06:24.000 --> 00:06:30.000]  正如剛才主席討告的時候
[00:06:31.000 --> 00:06:32.000]  我講了天竺
[00:06:32.000 --> 00:06:36.000]  山竺來到星期日
[00:06:36.000 --> 00:06:43.000]  是否繼續去海邊施洗呢
[00:06:43.000 --> 00:06:45.000]  這個是值得討論的
[00:06:45.000 --> 00:06:48.000]  但我自己認為不去是比去好
[00:06:48.000 --> 00:06:54.000]  因為颱風本來的創造
[00:06:54.000 --> 00:06:57.000]  在上帝的創造裡面也有美意
[00:06:57.000 --> 00:06:59.000]  就是幫大自然平靜
[00:07:00.000 --> 00:07:02.000]  當然慢慢地
[00:07:02.000 --> 00:07:06.000]  人的罪惡環境
[00:07:06.000 --> 00:07:11.000]  令到生態極端的氣候
[00:07:11.000 --> 00:07:14.000]  所以當他在這個過程中順便
[00:07:14.000 --> 00:07:17.000]  也會弄到很多天災人禍
[00:07:17.000 --> 00:07:22.000]  如果你說不是,我們是很神聖的
[00:07:22.000 --> 00:07:26.000]  所以上帝一定會天君天子保守
[00:07:26.000 --> 00:07:29.000]  所以我們繼續去海邊
[00:07:29.000 --> 00:07:31.000]  我自己認為不去是比去好
[00:07:31.000 --> 00:07:35.000]  因為上帝同時也創造了自然規律
[00:07:35.000 --> 00:07:39.000]  怪不得上帝那麼鬼忙
[00:07:39.000 --> 00:07:46.000]  就是因為我們經常挑戰自然規律
[00:07:46.000 --> 00:07:49.000]  而我自己認為情緒低落
[00:07:49.000 --> 00:07:51.000]  也是一個自然規律
[00:07:51.000 --> 00:07:53.000]  或者是你搞事
[00:07:54.000 --> 00:08:00.000]  你把你自己的酒瓶
[00:08:00.000 --> 00:08:02.000]  可以放一公升的
[00:08:02.000 --> 00:08:04.000]  現在放到兩公升
[00:08:04.000 --> 00:08:07.000]  或者你的橡筋
[00:08:07.000 --> 00:08:13.000]  本來只可以扎的小小的盒子
[00:08:13.000 --> 00:08:17.000]  你把它扯到扎闊了
[00:08:17.000 --> 00:08:19.000]  那它張力很大
[00:08:19.000 --> 00:08:22.000]  自然就會有一天爆炸
[00:08:23.000 --> 00:08:27.000]  所以你不能夠適當地去處理你的計劃
[00:08:27.000 --> 00:08:30.000]  當然說是容易
[00:08:30.000 --> 00:08:32.000]  但是有很多邀請
[00:08:32.000 --> 00:08:35.000]  我們也有很多十個救火的少年
[00:08:35.000 --> 00:08:37.000]  有義技要做
[00:08:37.000 --> 00:08:42.000]  所以有時候我們真的要有智慧去分辨
[00:08:42.000 --> 00:08:46.000]  A need does not necessarily constitute a call
[00:08:46.000 --> 00:08:49.000]  就是世間裡面有很多需要的東西
[00:08:49.000 --> 00:08:51.000]  是否等於你要去做呢
[00:08:52.000 --> 00:08:55.000]  有時候我們也要懂得去祈禱
[00:08:55.000 --> 00:08:58.000]  求上帝憐憫我肉體
[00:08:58.000 --> 00:09:00.000]  是真的很願意
[00:09:00.000 --> 00:09:02.000]  心靈雖然很願意
[00:09:02.000 --> 00:09:04.000]  你真的有一個限制
[00:09:04.000 --> 00:09:08.000]  不過有無休止的工作的行事力
[00:09:08.000 --> 00:09:12.000]  或者你當下要完成的事件
[00:09:12.000 --> 00:09:15.000]  或者你本身是一個完美主義
[00:09:15.000 --> 00:09:18.000]  又或者你是很負責任
[00:09:19.000 --> 00:09:25.000]  於是可以慢慢地讓你不知不覺地去到一個程度
[00:09:25.000 --> 00:09:30.000]  所以今天這個題目其實我預備了很久
[00:09:30.000 --> 00:09:32.000]  意思是預備了幾年
[00:09:32.000 --> 00:09:37.000]  我2014年不知道為什麼
[00:09:37.000 --> 00:09:40.000]  總之進入了情緒大危
[00:09:40.000 --> 00:09:43.000]  真的要被逼休息
[00:09:43.000 --> 00:09:46.000]  在工作裡面
[00:09:47.000 --> 00:09:49.000]  或者對自己的追求
[00:09:49.000 --> 00:09:56.000]  2016年我又以為自己OK了
[00:09:56.000 --> 00:10:02.000]  無端端又不OK
[00:10:02.000 --> 00:10:06.000]  今天我站在這裡和大家分享的時候
[00:10:06.000 --> 00:10:10.000]  就當自己OK了來和大家分享
[00:10:10.000 --> 00:10:12.000]  但是很真實的
[00:10:12.000 --> 00:10:14.000]  我走過了這個過程
[00:10:15.000 --> 00:10:17.000]  甚至是高呼緊
[00:10:17.000 --> 00:10:20.000]  其實剛才我都說了
[00:10:20.000 --> 00:10:24.000]  你喝了我的感冒茶會好
[00:10:24.000 --> 00:10:26.000]  明天還會不會感冒呢
[00:10:26.000 --> 00:10:28.000]  又會的
[00:10:28.000 --> 00:10:31.000]  所以你要經常買感冒茶喝
[00:10:31.000 --> 00:10:37.000]  其實我們有可能會有機會再回歸
[00:10:37.000 --> 00:10:41.000]  意思是我們不可能經常在屬靈的高峰那裡
[00:10:42.000 --> 00:10:49.000]  我小時候回教會最享受的就是每年的暑假的粉兄妹
[00:10:49.000 --> 00:10:53.000]  我的教會是困在一個很小的地方
[00:10:53.000 --> 00:11:00.000]  八個人睡三張滑架床
[00:11:00.000 --> 00:11:02.000]  就是九個人
[00:11:02.000 --> 00:11:04.000]  因為滑架床是三層的
[00:11:04.000 --> 00:11:07.000]  我們困在那裡就叫做粉兄妹
[00:11:07.000 --> 00:11:10.000]  粉兄妹每晚都會獻心
[00:11:11.000 --> 00:11:12.000]  第一晚不獻 第二晚獻
[00:11:12.000 --> 00:11:15.000]  第三晚就會粉兄了起來
[00:11:15.000 --> 00:11:19.000]  於是我們形容那一役叫打針雞
[00:11:19.000 --> 00:11:27.000]  打了針出來起碼可以有一兩個月的貨仔細
[00:11:27.000 --> 00:11:30.000]  但是現在沒有這支歌了
[00:11:30.000 --> 00:11:34.000]  就算今天我和大家分享完之後
[00:11:34.000 --> 00:11:36.000]  可能有些釋放
[00:11:36.000 --> 00:11:39.000]  但是明天回到那個不堪的世界
[00:11:40.000 --> 00:11:42.000]  面對著低能無能的上司
[00:11:42.000 --> 00:11:46.000]  面對著不可愛的生差臭胡的人
[00:11:46.000 --> 00:11:48.000]  你都是想死的
[00:11:48.000 --> 00:11:56.000]  事實上要起落其實是不容易的事
[00:11:56.000 --> 00:12:04.000]  一定要自己平時做一個安全網
[00:12:04.000 --> 00:12:06.000]  有點像儲蓄
[00:12:07.000 --> 00:12:08.000]  你平時不儲蓄
[00:12:08.000 --> 00:12:10.000]  一去到人家問你借錢
[00:12:10.000 --> 00:12:12.000]  如果不速之客又來
[00:12:12.000 --> 00:12:15.000]  你都要有ATM機給他拿
[00:12:15.000 --> 00:12:20.000]  如果你平時不去儲夠動力
[00:12:20.000 --> 00:12:25.000]  我想你一來就又跌下去了
[00:12:25.000 --> 00:12:30.000]  所以有時我目睹或者自己鼓勵自己
[00:12:30.000 --> 00:12:33.000]  為什麼我們一天會春夏秋冬
[00:12:34.000 --> 00:12:37.000]  為什麼我們一個月高一個月低
[00:12:37.000 --> 00:12:43.000]  可能是我們平時不夠聚焦
[00:12:43.000 --> 00:12:46.000]  在你捉起一個什麼網
[00:12:46.000 --> 00:12:52.000]  而那個網是可以幫到你去經歷
[00:12:52.000 --> 00:12:56.000]  我形容這個是風土病
[00:12:56.000 --> 00:12:58.000]  大家知不知道年輕人
[00:12:58.000 --> 00:13:01.000]  我兒子找了一個數據
[00:13:02.000 --> 00:13:04.000]  2013年到今天
[00:13:04.000 --> 00:13:07.000]  你只是學童的自殺有多少個
[00:13:07.000 --> 00:13:09.000]  除非我兒子騙我
[00:13:09.000 --> 00:13:11.000]  52個
[00:13:11.000 --> 00:13:16.000]  多與少看你怎樣去看
[00:13:16.000 --> 00:13:20.000]  但學童是自殺
[00:13:20.000 --> 00:13:23.000]  平均每年應該有10個
[00:13:23.000 --> 00:13:26.000]  即是一百年還未完
[00:13:26.000 --> 00:13:28.000]  作為父母慘不忍睹
[00:13:28.000 --> 00:13:30.000]  大家知不知道
[00:13:31.000 --> 00:13:34.000]  年輕人去看醫生
[00:13:34.000 --> 00:13:36.000]  在醫療體系裡面
[00:13:36.000 --> 00:13:41.000]  Top 3 頭3號病是什麼
[00:13:41.000 --> 00:13:43.000]  是什麼
[00:13:43.000 --> 00:13:45.000]  聽不到
[00:13:45.000 --> 00:13:47.000]  抑鬱是吧
[00:13:47.000 --> 00:13:51.000]  你也順應一下我今天的講題
[00:13:51.000 --> 00:13:53.000]  抑鬱是排第二
[00:13:53.000 --> 00:13:58.000]  再做很多服務
[00:13:58.000 --> 00:14:00.000]  第一是什麼
[00:14:00.000 --> 00:14:01.000]  Edit
[00:14:01.000 --> 00:14:04.000]  Computer
[00:14:04.000 --> 00:14:08.000]  可能屬於精神病
[00:14:08.000 --> 00:14:10.000]  我們歸類精神方面
[00:14:10.000 --> 00:14:13.000]  情緒方面排第二
[00:14:13.000 --> 00:14:17.000]  Top 3 都是真病
[00:14:17.000 --> 00:14:19.000]  肉體的病
[00:14:19.000 --> 00:14:21.000]  排第一是什麼
[00:14:21.000 --> 00:14:25.000]  和鼻有關的鼻敏感
[00:14:26.000 --> 00:14:29.000]  所以怪不得
[00:14:29.000 --> 00:14:31.000]  我的老友在中環開業
[00:14:31.000 --> 00:14:34.000]  一見他就一千六百元
[00:14:34.000 --> 00:14:36.000]  都是看鼻敏感
[00:14:36.000 --> 00:14:39.000]  鼻敏感排第一位
[00:14:39.000 --> 00:14:41.000]  第二位是情緒抑鬱
[00:14:41.000 --> 00:14:44.000]  第三位是皮膚病
[00:14:44.000 --> 00:14:47.000]  我有時在想
[00:14:47.000 --> 00:14:49.000]  如果我們的政府
[00:14:49.000 --> 00:14:52.000]  接受這些KPI
[00:14:53.000 --> 00:14:56.000]  青年人的身心靈健康
[00:14:56.000 --> 00:14:58.000]  總之要TARCO這三樣東西
[00:14:58.000 --> 00:15:00.000]  做預防
[00:15:00.000 --> 00:15:02.000]  可能社會面貌會開心些
[00:15:02.000 --> 00:15:05.000]  拿到線頭去做該做的事
[00:15:05.000 --> 00:15:07.000]  因為什麼都要做
[00:15:07.000 --> 00:15:11.000]  但如何可以令到
[00:15:11.000 --> 00:15:14.000]  尤其是在座很多為父母
[00:15:14.000 --> 00:15:18.000]  我想今天的講題
[00:15:18.000 --> 00:15:22.000]  其實應該是小朋友問的
[00:15:22.000 --> 00:15:23.000]  媽媽
[00:15:23.000 --> 00:15:25.000]  我如何可以尋找
[00:15:25.000 --> 00:15:27.000]  失落了的喜樂呢
[00:15:27.000 --> 00:15:33.000]  我真的將這個題目改來改去
[00:15:33.000 --> 00:15:38.000]  因為我覺得兩個樂不是太好
[00:15:38.000 --> 00:15:40.000]  但我又想不到
[00:15:40.000 --> 00:15:43.000]  更能夠形容我心裡想的
[00:15:43.000 --> 00:15:45.000]  我形容這個是失落了
[00:15:45.000 --> 00:15:47.000]  是失落了的喜樂
[00:15:47.000 --> 00:15:50.000]  不知為何不見了
[00:15:51.000 --> 00:15:54.000]  但小朋友一出生
[00:15:54.000 --> 00:15:56.000]  除了第一眼哭之外
[00:15:56.000 --> 00:15:58.000]  從頭到尾都是笑
[00:15:58.000 --> 00:16:00.000]  但笑的頻率越來越少
[00:16:00.000 --> 00:16:02.000]  尤其是我們現在的大朋友
[00:16:02.000 --> 00:16:05.000]  真的要上快樂班
[00:16:05.000 --> 00:16:09.000]  要參加一些訓練
[00:16:09.000 --> 00:16:12.000]  要大笑
[00:16:12.000 --> 00:16:14.000]  覺得很諷刺
[00:16:14.000 --> 00:16:17.000]  這個其實本來我們的DNA是有的
[00:16:17.000 --> 00:16:20.000]  所以這個問題
[00:16:20.000 --> 00:16:23.000]  我們是否應該找回小朋友
[00:16:23.000 --> 00:16:25.000]  今天處理這個
[00:16:25.000 --> 00:16:27.000]  根本是小朋友想問的
[00:16:27.000 --> 00:16:29.000]  媽媽
[00:16:29.000 --> 00:16:31.000]  爸爸
[00:16:31.000 --> 00:16:33.000]  我如何可以找回我的喜樂呢
[00:16:33.000 --> 00:16:35.000]  很陌生
[00:16:35.000 --> 00:16:37.000]  為何我成長時喜樂越來越遙遠呢
[00:16:37.000 --> 00:16:39.000]  大朋友我們有責任
[00:16:39.000 --> 00:16:42.000]  因為天父給我們的小生命
[00:16:42.000 --> 00:16:44.000]  落在家庭里
[00:16:44.000 --> 00:16:49.000]  第二個當然是我們的大朋友
[00:16:49.000 --> 00:16:53.000]  其實我們的大朋友
[00:16:53.000 --> 00:16:58.000]  坦白說我們都是扮喜樂
[00:16:58.000 --> 00:17:00.000]  有時對著別人
[00:17:00.000 --> 00:17:02.000]  沒理由像死老頭一樣
[00:17:02.000 --> 00:17:05.000]  上班不可以經常放腐
[00:17:05.000 --> 00:17:08.000]  所以我們真的對別人搬笑
[00:17:08.000 --> 00:17:11.000]  一回到自己的辦公室
[00:17:11.000 --> 00:17:14.000]  雖然說my door is open
[00:17:14.000 --> 00:17:16.000]  其實my heart is closed
[00:17:16.000 --> 00:17:18.000]  其實很想關上門
[00:17:18.000 --> 00:17:19.000]  真的不想你進來
[00:17:19.000 --> 00:17:21.000]  不過關上門
[00:17:21.000 --> 00:17:23.000]  給人的感覺
[00:17:23.000 --> 00:17:26.000]  你真的對人很open
[00:17:26.000 --> 00:17:30.000]  其實我們有很多dilemma
[00:17:30.000 --> 00:17:32.000]  所以我想背一個數字
[00:17:32.000 --> 00:17:34.000]  可能你不認同
[00:17:34.000 --> 00:17:36.000]  你知不知道
[00:17:36.000 --> 00:17:39.000]  香港在情緒抑鬱裡面
[00:17:39.000 --> 00:17:41.000]  有多少%
[00:17:41.000 --> 00:17:43.000]  在大朋友的人口裡面
[00:17:43.000 --> 00:17:46.000]  是13%
[00:17:47.000 --> 00:17:48.000]  大致上是100萬人口
[00:17:48.000 --> 00:17:51.000]  你認為這個數字少還是多
[00:17:51.000 --> 00:17:53.000]  還是真實
[00:17:53.000 --> 00:17:55.000]  如果你問我
[00:17:55.000 --> 00:17:56.000]  我覺得不止
[00:17:56.000 --> 00:17:58.000]  不過大家不方便說
[00:17:58.000 --> 00:18:00.000]  我的勇氣也不大
[00:18:00.000 --> 00:18:03.000]  不過我覺得
[00:18:03.000 --> 00:18:06.000]  如果我今天說一些有共鳴的東西會好些
[00:18:06.000 --> 00:18:08.000]  我們不是說神話
[00:18:08.000 --> 00:18:09.000]  我們說人話
[00:18:09.000 --> 00:18:13.000]  其實在我們的生活裡面
[00:18:13.000 --> 00:18:15.000]  在我們的家庭裡面
[00:18:16.000 --> 00:18:17.000]  在我們的工作裡面
[00:18:17.000 --> 00:18:19.000]  在我們的學校裡面
[00:18:19.000 --> 00:18:21.000]  在我們的社群裡面
[00:18:21.000 --> 00:18:24.000]  不是我們日日夜夜說的那些開心
[00:18:24.000 --> 00:18:26.000]  不好意思
[00:18:26.000 --> 00:18:28.000]  我的經歷也不是這樣
[00:18:28.000 --> 00:18:36.000]  尤其是原來香港人
[00:18:36.000 --> 00:18:43.000]  要認真地有時間處理這件事
[00:18:43.000 --> 00:18:45.000]  是沒有什麼時間
[00:18:45.000 --> 00:18:47.000]  所以禮拜一中秋節
[00:18:47.000 --> 00:18:49.000]  無論如何
[00:18:49.000 --> 00:18:51.000]  打關鬥都要和家人一起
[00:18:51.000 --> 00:18:53.000]  或者和你的愛人一起
[00:18:53.000 --> 00:18:55.000]  我們都要製造
[00:18:55.000 --> 00:19:00.000]  所以如果這段經文可以幫到你
[00:19:00.000 --> 00:19:02.000]  我想和大家再讀一次
[00:19:02.000 --> 00:19:04.000]  讀一讀這段經文
[00:19:04.000 --> 00:19:10.000]  這段經文在《肥立比書二章》
[00:19:10.000 --> 00:19:12.000]  大家知道
[00:19:13.000 --> 00:19:17.000]  《肥立比書二章》都是一張
[00:19:17.000 --> 00:19:23.000]  很諷刺又很矛盾的
[00:19:23.000 --> 00:19:25.000]  我先讀完再說
[00:19:25.000 --> 00:19:27.000]  第二章第一節第二節
[00:19:27.000 --> 00:19:29.000]  所以在基督里
[00:19:29.000 --> 00:19:31.000]  若有任何勸勉
[00:19:31.000 --> 00:19:34.000]  若有任何愛心的安慰
[00:19:34.000 --> 00:19:37.000]  若有任何聖靈的團契
[00:19:37.000 --> 00:19:40.000]  若有任何慈悲憐憫
[00:19:41.000 --> 00:19:43.000]  你們就要意志相同
[00:19:43.000 --> 00:19:45.000]  愛心相同
[00:19:45.000 --> 00:19:47.000]  有一致的心思
[00:19:47.000 --> 00:19:49.000]  有一致的想法
[00:19:49.000 --> 00:19:52.000]  使我的喜樂得以滿足
[00:19:52.000 --> 00:19:54.000]  為什麼呢?
[00:19:54.000 --> 00:19:57.000]  這個經文在《肥立比書》里
[00:19:57.000 --> 00:20:01.000]  其實很矛盾的是什麼呢?
[00:20:01.000 --> 00:20:06.000]  你知道《肥立比書》是保羅在什麼時候寫的呢?
[00:20:06.000 --> 00:20:10.000]  就是在他苦過弟弟的時候
[00:20:10.000 --> 00:20:14.000]  他在監牢里寫的書信
[00:20:14.000 --> 00:20:18.000]  甚至在第一章有理由相信
[00:20:18.000 --> 00:20:23.000]  他有機會面對生死
[00:20:23.000 --> 00:20:26.000]  在一個強權里
[00:20:26.000 --> 00:20:29.000]  甚至被人極度監禁
[00:20:29.000 --> 00:20:31.000]  但你會發現
[00:20:31.000 --> 00:20:33.000]  在這篇書信里
[00:20:33.000 --> 00:20:36.000]  充滿了每一句都寫著喜樂快樂
[00:20:36.000 --> 00:20:38.000]  去到第四章都是這樣
[00:20:39.000 --> 00:20:41.000]  一直尋找的時候
[00:20:41.000 --> 00:20:44.000]  其實不是叫你去死
[00:20:44.000 --> 00:20:46.000]  是叫你去生之外
[00:20:46.000 --> 00:20:48.000]  叫你不要失去喜樂
[00:20:48.000 --> 00:20:51.000]  而這篇經文一開始說的是所義
[00:20:51.000 --> 00:20:54.000]  換句話說就是有些東西
[00:20:54.000 --> 00:20:57.000]  背景就是在肥立比教會
[00:20:57.000 --> 00:20:59.000]  開始出現了一些分裂
[00:20:59.000 --> 00:21:01.000]  互相攻擊
[00:21:01.000 --> 00:21:05.000]  有很多在那裡建立教會的
[00:21:05.000 --> 00:21:08.000]  面對內外的夾擊
[00:21:08.000 --> 00:21:11.000]  開始在侍奉里
[00:21:11.000 --> 00:21:14.000]  甚至將力令他們失去喜樂
[00:21:14.000 --> 00:21:17.000]  所以保羅說
[00:21:17.000 --> 00:21:20.000]  真實的喜樂
[00:21:20.000 --> 00:21:25.000]  不是在我們完成了多少事
[00:21:25.000 --> 00:21:28.000]  或者成功地做了些什麼
[00:21:28.000 --> 00:21:30.000]  然後你會自我感覺良好
[00:21:30.000 --> 00:21:33.000]  於是你便覺得可以開心了
[00:21:33.000 --> 00:21:35.000]  如果是這樣
[00:21:36.000 --> 00:21:38.000]  保羅根本沒有資格說
[00:21:38.000 --> 00:21:40.000]  他簡直是一個失敗者
[00:21:40.000 --> 00:21:42.000]  失敗到一個地步被囚禁
[00:21:42.000 --> 00:21:45.000]  甚至有生命危險
[00:21:45.000 --> 00:21:47.000]  所以保羅的說法
[00:21:47.000 --> 00:21:50.000]  對於我們抑鬱底的人是最有幫助的
[00:21:50.000 --> 00:21:52.000]  即是說
[00:21:52.000 --> 00:21:55.000]  不只是一個麻木的成功神學
[00:21:55.000 --> 00:21:57.000]  或者你完成的事工
[00:21:57.000 --> 00:21:59.000]  是可以幫到你的
[00:21:59.000 --> 00:22:02.000]  而是他告訴我們
[00:22:03.000 --> 00:22:06.000]  我們需要校正一個真實的位置
[00:22:06.000 --> 00:22:08.000]  而真實的位置
[00:22:08.000 --> 00:22:11.000]  如果剛才我們讀的經文
[00:22:11.000 --> 00:22:13.000]  在第一節和第二節
[00:22:13.000 --> 00:22:16.000]  你會發現裡面所講的
[00:22:16.000 --> 00:22:19.000]  不是一個人的事情
[00:22:19.000 --> 00:22:23.000]  所以我再苦口婆心地說
[00:22:23.000 --> 00:22:25.000]  當你有弟兄姐妹
[00:22:25.000 --> 00:22:28.000]  有知底在側巾面對抗野
[00:22:28.000 --> 00:22:32.000]  面對低落
[00:22:32.000 --> 00:22:33.000]  面對著
[00:22:33.000 --> 00:22:40.000]  是很不知如何是好
[00:22:40.000 --> 00:22:42.000]  你很容易看得到
[00:22:42.000 --> 00:22:45.000]  她穿衣服沒有論色
[00:22:45.000 --> 00:22:48.000]  早上不肯起床
[00:22:48.000 --> 00:22:50.000]  下午四點還未回機
