
[00:00:00.000 --> 00:00:05.000]  大家好 很感恩有機會跟大家分享
[00:02:16.000 --> 00:02:22.000]  宣道會歷代以來來到中國宣教的宣教士
[00:02:22.000 --> 00:02:25.000]  中間裏面圈著的賈錫德醫生
[00:02:25.000 --> 00:02:28.000]  他未曾踏足中國
[00:02:28.000 --> 00:02:32.000]  不過他卻稱為宣道會附和的第一人
[00:02:32.000 --> 00:02:34.000]  為什麼會這樣呢
[00:02:34.000 --> 00:02:37.000]  賈錫德醫生本身是加拿大人
[00:02:37.000 --> 00:02:41.000]  我是不是應該要說慢一點呢 讓他翻譯好一點
[00:02:41.000 --> 00:02:45.000]  他很年輕的時候就有這個宣教的心智
[00:02:45.000 --> 00:02:50.000]  1887年的時候 也是宣道會成立的時間
[00:02:50.000 --> 00:02:52.000]  他回應著神的呼召
[00:02:52.000 --> 00:02:55.000]  所以兩夫婦去讀神學
[00:02:55.000 --> 00:02:57.000]  然後就加入了宣道會
[00:02:57.000 --> 00:03:02.000]  成為了首批來到中國的宣教士
[00:03:02.000 --> 00:03:06.000]  不過這個賈醫生的太太因為要繼續他的學業
[00:03:06.000 --> 00:03:09.000]  所以就先留在美國的地方
[00:03:09.000 --> 00:03:13.000]  賈醫生就說自己買船票先去中國
[00:03:13.000 --> 00:03:16.000]  心裏面想著打點好一切
[00:03:16.000 --> 00:03:20.000]  然後才直接接家人來到中國的地方
[00:03:20.000 --> 00:03:23.000]  賈錫德醫生和他的太太
[00:03:23.000 --> 00:03:26.000]  臨離別之前說了一句這樣的說話
[00:03:26.000 --> 00:03:30.000]  他說我已經準備好為主而死
[00:03:30.000 --> 00:03:33.000]  我已經準備好為主作供
[00:03:33.000 --> 00:03:36.000]  不過誰知這一句說話
[00:03:36.000 --> 00:03:40.000]  就成為了賈醫生的道別說話
[00:03:40.000 --> 00:03:46.000]  當時要由美國一路坐船去到中國的地方裏面
[00:03:46.000 --> 00:03:48.000]  要經過大西洋太平洋
[00:03:48.000 --> 00:03:50.000]  他們要先去到日本
[00:03:50.000 --> 00:03:53.000]  才轉船去到中國
[00:03:53.000 --> 00:03:55.000]  這麼長的行程裏面
[00:03:55.000 --> 00:03:58.000]  賈醫生特意買那些下等艙的船票
[00:03:58.000 --> 00:03:59.000]  為什麼呢
[00:03:59.000 --> 00:04:04.000]  因為下等艙的船票就能夠有機會和那些華人可以共處
[00:04:04.000 --> 00:04:07.000]  學習他們的語言 傳福音給他們聽
[00:04:07.000 --> 00:04:09.000]  不過在這個船程裏面
[00:04:09.000 --> 00:04:12.000]  不幸地賈醫生患上了天花
[00:04:12.000 --> 00:04:14.000]  所以幾個月之後
[00:04:14.000 --> 00:04:16.000]  他終於到達日本了
[00:04:16.000 --> 00:04:20.000]  不過也在日本環濱這個地方病逝
[00:04:20.000 --> 00:04:23.000]  我們中國人有一句
[00:04:23.000 --> 00:04:24.000]  看看大家是否認識
[00:04:24.000 --> 00:04:28.000]  出師未捷身先死
[00:04:28.000 --> 00:04:31.000]  我不知道翻譯的時候怎樣可以翻得到
[00:04:31.000 --> 00:04:36.000]  這位賈醫生一心想著來到中國宣教
[00:04:36.000 --> 00:04:40.000]  不過他未曾踏足中國這片土地的時候
[00:04:40.000 --> 00:04:42.000]  就已經死了
[00:04:42.000 --> 00:04:44.000]  為什麼呢
[00:04:44.000 --> 00:04:47.000]  究竟有什麼意義呢
[00:04:47.000 --> 00:04:50.000]  其實神為什麼不讓他先來到中國
[00:04:50.000 --> 00:04:54.000]  起碼做一點事 是不是好像有價值一點呢
[00:04:54.000 --> 00:04:57.000]  老實說 我也不懂得回答
[00:04:57.000 --> 00:05:00.000]  不過我深信這位賈醫生
[00:05:00.000 --> 00:05:02.000]  他沒有後悔
[00:05:02.000 --> 00:05:05.000]  而他的犧牲也不是白白的
[00:05:05.000 --> 00:05:10.000]  因為他的故事激勵了很多宣教士
[00:05:10.000 --> 00:05:14.000]  也讓很多人因此而相信耶穌
[00:05:14.000 --> 00:05:17.000]  也在他去世一年之後
[00:05:17.000 --> 00:05:20.000]  賈醫生的遺孀和他兩個女兒
[00:05:20.000 --> 00:05:22.000]  加上一些宣教士
[00:05:22.000 --> 00:05:27.000]  終於再由美國的地方輾轉來到中國
[00:05:27.000 --> 00:05:32.000]  建立了宣道會在中國裏面首個宣教站
[00:05:32.000 --> 00:05:35.000]  就讓我們看到
[00:05:35.000 --> 00:05:37.000]  其實弟兄姊妹今天
[00:05:37.000 --> 00:05:40.000]  或者我們都會面對著很多環境的轉變
[00:05:40.000 --> 00:05:42.000]  很多的艱難
[00:05:42.000 --> 00:05:46.000]  不過我們要知道不是去問為什麼
[00:05:46.000 --> 00:05:52.000]  而是要問我們怎樣可以繼續為主向前去走
[00:05:52.000 --> 00:05:57.000]  今天我們看安提柯教會和這段經文
[00:05:57.000 --> 00:06:01.000]  就讓我們看到原來他們仍然面對著很艱難的環境
[00:06:01.000 --> 00:06:06.000]  但是神讓他們怎樣建立成長以至轉化
[00:06:06.000 --> 00:06:09.000]  經文裏面大概可以分三個段落
[00:06:09.000 --> 00:06:11.000]  19至21節
[00:06:11.000 --> 00:06:15.000]  我們看到他們怎樣從北向去到亞向
[00:06:15.000 --> 00:06:18.000]  成為了一個福音廣傳的地方
[00:06:18.000 --> 00:06:24.000]  22至26節就看到他們怎樣繼續在神的恩典裏面成長
[00:06:24.000 --> 00:06:27.000]  27至30節就是神怎樣轉化他們
[00:06:27.000 --> 00:06:32.000]  以至他們成為了一個普世宣教的基地
[00:06:32.000 --> 00:06:36.000]  首先我們要的就是突破我們自己的框框
[00:06:36.000 --> 00:06:39.000]  從北向去到亞向
[00:06:39.000 --> 00:06:42.000]  我們要說安提柯的教會
[00:06:42.000 --> 00:06:45.000]  先說少少地理上的
[00:06:45.000 --> 00:06:47.000]  看到安提柯在哪個位置嗎
[00:06:47.000 --> 00:06:49.000]  敘利亞的安提柯
[00:06:49.000 --> 00:06:54.000]  其實他就在耶路撒冷以北大概500公里的地方
[00:06:54.000 --> 00:06:55.000]  都頗遠的
[00:06:55.000 --> 00:06:57.000]  是一個沿海的城市
[00:06:57.000 --> 00:07:02.000]  當時羅馬帝國底下一個相當重要的城市
[00:07:02.000 --> 00:07:06.000]  很多很多外邦人在這裏聚集
[00:07:06.000 --> 00:07:09.000]  而經文裏面11章19節
[00:07:09.000 --> 00:07:10.000]  一開始就寫了
[00:07:10.000 --> 00:07:15.000]  那些因司提反的事遭患難四散的門徒
[00:07:15.000 --> 00:07:16.000]  其實就告訴我們
[00:07:16.000 --> 00:07:19.000]  因為在使徒行傳第八章
[00:07:19.000 --> 00:07:22.000]  司提反因著神的緣故去殉道
[00:07:22.000 --> 00:07:26.000]  當時這班門徒大遭逼迫而四散
[00:07:26.000 --> 00:07:29.000]  不過他們四散的時候不只是逃跑
[00:07:29.000 --> 00:07:32.000]  他們去到撒瑪利亞巴勒斯坦的一帶
[00:07:32.000 --> 00:07:35.000]  不過他們隨走隨存
[00:07:35.000 --> 00:07:38.000]  亦都有些門徒走到更遠的地方
[00:07:38.000 --> 00:07:39.000]  更北的地方
[00:07:39.000 --> 00:07:41.000]  即是塞浦路斯
[00:07:41.000 --> 00:07:43.000]  菲利基這一帶的地方
[00:07:43.000 --> 00:07:45.000]  一直走到安提柯
[00:07:45.000 --> 00:07:46.000]  很遠很遠
[00:07:46.000 --> 00:07:48.000]  一個外邦人的城市
[00:07:48.000 --> 00:07:52.000]  他們很忠心的
[00:07:52.000 --> 00:07:54.000]  不只是逃難
[00:07:54.000 --> 00:07:56.000]  願意的隨走隨存
[00:07:56.000 --> 00:07:59.000]  不過在經文裏面19節的下
[00:07:59.000 --> 00:08:02.000]  就提到他們有一個這樣的情況
[00:08:02.000 --> 00:08:03.000]  經文裏面說
[00:08:03.000 --> 00:08:05.000]  他們不向別人講道
[00:08:05.000 --> 00:08:07.000]  只向什麼人講道
[00:08:07.000 --> 00:08:10.000]  只向猶太人講道
[00:08:10.000 --> 00:08:13.000]  這班猶太人他們信了主
[00:08:13.000 --> 00:08:18.000]  雖然要四散逃難的時候
[00:08:18.000 --> 00:08:22.000]  但他們仍然拿著福音的使命
[00:08:22.000 --> 00:08:25.000]  不過他們當時這些猶太人的移民
[00:08:25.000 --> 00:08:27.000]  他好像我們中國人一樣
[00:08:27.000 --> 00:08:30.000]  如果我們選擇要移民的話
[00:08:30.000 --> 00:08:32.000]  通常會選擇什麼城市
[00:08:32.000 --> 00:08:35.000]  我想這段時間最多人移民的
[00:08:35.000 --> 00:08:36.000]  就應該是英國
[00:08:36.000 --> 00:08:39.000]  應該我們都會選擇一些大城市
[00:08:39.000 --> 00:08:40.000]  無他的
[00:08:40.000 --> 00:08:42.000]  因為多一些同鄉
[00:08:42.000 --> 00:08:44.000]  亦都可能容易些謀生
[00:08:44.000 --> 00:08:47.000]  當時這個安提拉
[00:08:47.000 --> 00:08:50.000]  是羅馬帝國底下第三大的城市
[00:08:50.000 --> 00:08:52.000]  交通很發達
[00:08:52.000 --> 00:08:54.000]  亦都商業很繁盛
[00:08:54.000 --> 00:08:57.000]  所以當時很多的猶太人的移民
[00:08:57.000 --> 00:09:00.000]  都會來到這個城市
[00:09:00.000 --> 00:09:02.000]  要知道這班猶太人
[00:09:02.000 --> 00:09:04.000]  他們總有一個自己的框框
[00:09:04.000 --> 00:09:07.000]  覺得自己的民族比較優越
[00:09:07.000 --> 00:09:10.000]  所以他們初到貴境的時候
[00:09:10.000 --> 00:09:11.000]  不向其他人去傳福音
[00:09:11.000 --> 00:09:14.000]  只是向他們自己的同胞傳福音
[00:09:14.000 --> 00:09:16.000]  你覺得合理嗎
[00:09:16.000 --> 00:09:18.000]  其實都合理的
[00:09:18.000 --> 00:09:20.000]  試想想
[00:09:20.000 --> 00:09:25.000]  如果要你去和其他民族去傳福音
[00:09:25.000 --> 00:09:28.000]  用你不是你自己的語言
[00:09:28.000 --> 00:09:31.000]  不是你自己的文化去傳福音難不難
[00:09:31.000 --> 00:09:33.000]  其實有一定的難度
[00:09:33.000 --> 00:09:34.000]  就這樣說
[00:09:34.000 --> 00:09:37.000]  我估計可能你們容易些
[00:09:37.000 --> 00:09:39.000]  要你們用英文來講福音
[00:09:39.000 --> 00:09:41.000]  可以嗎
[00:09:41.000 --> 00:09:43.000]  都沒有人會點頭的
[00:09:43.000 --> 00:09:44.000]  我想英文都可以
[00:09:44.000 --> 00:09:46.000]  印尼文講福音可以嗎
[00:09:46.000 --> 00:09:48.000]  你們當然可以
[00:09:48.000 --> 00:09:50.000]  我們就不可以
[00:09:50.000 --> 00:09:53.000]  我只會講Salamat Bagi
[00:09:53.000 --> 00:09:56.000]  有時很難的
[00:09:56.000 --> 00:09:58.000]  不止難
[00:09:58.000 --> 00:10:00.000]  有時是我們不肯
[00:10:00.000 --> 00:10:04.000]  但經文第20節就和我們說了
[00:10:04.000 --> 00:10:08.000]  內宗有一些賽普路斯和古里內人
[00:10:08.000 --> 00:10:11.000]  這班信徒來到安提阿的時候
[00:10:11.000 --> 00:10:15.000]  也向希臘人去傳講主耶穌
[00:10:15.000 --> 00:10:20.000]  由於當時他們是在羅馬帝國統治下
[00:10:20.000 --> 00:10:24.000]  希臘文是他們普遍會用的國際語言
[00:10:24.000 --> 00:10:26.000]  就好像我們今天用英文
[00:10:26.000 --> 00:10:30.000]  因著這班人他們成長很特別的背景
[00:10:30.000 --> 00:10:32.000]  他們是來自賽普路斯
[00:10:32.000 --> 00:10:37.000]  來自一些本身已經在外地成長的
[00:10:37.000 --> 00:10:39.000]  猶太的信徒
[00:10:39.000 --> 00:10:42.000]  所以他們很大機會去到耶路撒冷
[00:10:42.000 --> 00:10:44.000]  認識了耶穌 相信了耶穌之後
[00:10:44.000 --> 00:10:46.000]  當他們逃難的時候
[00:10:46.000 --> 00:10:50.000]  就回到他們本身熟悉的外邦人的城市
[00:10:50.000 --> 00:10:52.000]  來到安提阿
[00:10:52.000 --> 00:10:55.000]  這些賽普路斯成長的人
[00:10:55.000 --> 00:10:59.000]  就好像我們今天那些叫ABC或BBC
[00:10:59.000 --> 00:11:01.000]  大家知道是什麼吧
[00:11:01.000 --> 00:11:06.000]  就是在外國成長那些叫黃皮白心的人
[00:11:06.000 --> 00:11:10.000]  他們就因著能夠粗一口流利的希臘文
[00:11:10.000 --> 00:11:13.000]  也都能夠有國際性的視野
[00:11:13.000 --> 00:11:17.000]  以致他們就突破自己那種民族優越性的框框
[00:11:17.000 --> 00:11:20.000]  願意向其他的種族
[00:11:20.000 --> 00:11:25.000]  願意向那班安提阿的人去傳講福音
[00:11:25.000 --> 00:11:29.000]  這裡讓我們看到什麼呢
[00:11:29.000 --> 00:11:34.000]  這班的信徒因著迫不及待困難
[00:11:34.000 --> 00:11:36.000]  他們要四散
[00:11:36.000 --> 00:11:42.000]  不過這些限制沒有讓他們停止了福音的工作
[00:11:42.000 --> 00:11:45.000]  他們民族的優越性
[00:11:45.000 --> 00:11:48.000]  同樣有人不會因為這些環境
[00:11:48.000 --> 00:11:51.000]  或者自己內心裡面的一些限制
[00:11:51.000 --> 00:11:54.000]  而局限了福音的工作
[00:11:54.000 --> 00:11:56.000]  局限了他們自己
[00:11:56.000 --> 00:11:58.000]  他們願意突破自己
[00:11:58.000 --> 00:12:05.000]  以致他們由不向願意去到也向其他人去傳福音的門徒
[00:12:05.000 --> 00:12:09.000]  其實我們要突破我們自己難不難呢
[00:12:09.000 --> 00:12:13.000]  就好像我們上崇拜那樣
[00:12:13.000 --> 00:12:16.000]  大家是不是通常上五堂崇拜的
[00:12:16.000 --> 00:12:20.000]  這裡是禮堂的照片
[00:12:20.000 --> 00:12:25.000]  大家是不是通常坐的位置都是附近的位置
[00:12:25.000 --> 00:12:28.000]  有沒有試過回來坐的時候
[00:12:28.000 --> 00:12:31.000]  弟兄姊妹 這個位置是我的
[00:12:31.000 --> 00:12:35.000]  大家知道這個位置不是你的
[00:12:35.000 --> 00:12:37.000]  不過我們坐慣了
[00:12:37.000 --> 00:12:41.000]  總是會覺得好像別人坐了我的位置
[00:12:41.000 --> 00:12:44.000]  又或者我們完了崇拜的時候
[00:12:44.000 --> 00:12:47.000]  通常都會那幾位熟的弟兄姊妹
[00:12:47.000 --> 00:12:49.000]  聊聊天 去哪裡吃飯
[00:12:49.000 --> 00:12:53.000]  當然有些習慣其實無傷大雅
[00:12:53.000 --> 00:12:56.000]  不過會不會作為一個信徒
[00:12:56.000 --> 00:12:58.000]  我們信主耐了
[00:12:58.000 --> 00:13:01.000]  真的有一些固有的想法
[00:13:01.000 --> 00:13:02.000]  有一些限制了我們
[00:13:02.000 --> 00:13:07.000]  要阻攔了我們去實踐福音使命的情況
[00:13:07.000 --> 00:13:11.000]  弟兄姊妹 你願不願意放下呢
[00:13:11.000 --> 00:13:15.000]  你願不願意看到神要挑戰你
[00:13:15.000 --> 00:13:19.000]  突破你自己這些固有想法的一些地方
[00:13:19.000 --> 00:13:23.000]  以至為主去行多一步呢
[00:13:23.000 --> 00:13:27.000]  沒錯 今天的確在香港的教會裏面
[00:13:27.000 --> 00:13:31.000]  有很多很多不同的弟兄姊妹移民到外國
[00:13:31.000 --> 00:13:34.000]  又或者你們心裏面都會很不捨得
[00:13:34.000 --> 00:13:37.000]  有一些弟兄姊妹去到其他地方
[00:13:37.000 --> 00:13:39.000]  我們為她祈禱
[00:13:39.000 --> 00:13:42.000]  同時盼望她們帶著福音的使命
[00:13:42.000 --> 00:13:46.000]  去到當地裏面 繼續實踐使命
[00:13:46.000 --> 00:13:50.000]  弟兄姊妹 今天我們留在這裏的地方
[00:13:50.000 --> 00:13:53.000]  我們不只是懷緬過去
[00:13:53.000 --> 00:13:55.000]  我們過往過往多好多好
[00:13:55.000 --> 00:13:57.000]  而停滯不前
[00:13:57.000 --> 00:14:00.000]  今天我們留在這個地方
[00:14:00.000 --> 00:14:02.000]  留在香港
[00:14:02.000 --> 00:14:06.000]  其實有沒有看到原來神已經將很多很多
[00:14:06.000 --> 00:14:08.000]  不同民族的地方
[00:14:08.000 --> 00:14:12.000]  不同民族的人 由遠方帶到我們身邊
[00:14:12.000 --> 00:14:15.000]  甚至帶到我們家裏面
[00:14:15.000 --> 00:14:18.000]  我為了感受堂去感恩
[00:14:18.000 --> 00:14:20.000]  我們有菲律賓的團體
[00:14:20.000 --> 00:14:22.000]  有印尼的群體
[00:14:22.000 --> 00:14:26.000]  還有非洲來的姊妹在裏面
[00:14:26.000 --> 00:14:31.000]  其實在香港有幾十萬的非傭人傭
[00:14:31.000 --> 00:14:35.000]  我們想 教會正在做
[00:14:35.000 --> 00:14:37.000]  不關我事
[00:14:37.000 --> 00:14:39.000]  不是的 弟兄姊妹
[00:14:39.000 --> 00:14:42.000]  都關我們事
[00:14:42.000 --> 00:14:45.000]  神將他們擺在我們身邊
[00:14:45.000 --> 00:14:48.000]  你願不願意關心他們呢
[00:14:48.000 --> 00:14:55.000]  今天不單止有不同語言的群體
[00:14:55.000 --> 00:14:58.000]  今天香港的政策帶了很多很多
[00:14:58.000 --> 00:15:02.000]  我們叫做新移民 新香港人來到裏面
[00:15:02.000 --> 00:15:08.000]  究竟我們會不會願意接納他們呢
[00:15:08.000 --> 00:15:11.000]  還是他們非我族女
[00:15:11.000 --> 00:15:14.000]  弟兄姊妹 沒錯
[00:15:14.000 --> 00:15:19.000]  有時要去傳福音給不同的群體是難的
[00:15:19.000 --> 00:15:22.000]  不過難不在於語言上
[00:15:22.000 --> 00:15:24.000]  難在於我們心裏面
[00:15:24.000 --> 00:15:29.000]  有沒有關切到不同群體的心
[00:15:29.000 --> 00:15:34.000]  當然我們也向的意思
[00:15:34.000 --> 00:15:38.000]  不是只顧着其他人
[00:15:38.000 --> 00:15:41.000]  我們自己本身這個群體
[00:15:41.000 --> 00:15:45.000]  我們自己本身身邊的朋友
[00:15:45.000 --> 00:15:48.000]  都是我們需要關心的
[00:15:48.000 --> 00:15:49.000]  不過聖經提醒我們
[00:15:49.000 --> 00:15:52.000]  不要忽略到這些其他群體
[00:15:52.000 --> 00:15:54.000]  又或者很容易被人歧視
[00:15:54.000 --> 00:15:56.000]  這些群體的需要
[00:15:56.000 --> 00:15:58.000]  以致我們願意站起來
[00:15:58.000 --> 00:16:00.000]  按照我的教會
[00:16:00.000 --> 00:16:06.000]  他們優勢不在於他們在一個很繁榮的都市裏面
[00:16:06.000 --> 00:16:09.000]  而是在於他們有一個很有包容性
[00:16:09.000 --> 00:16:12.000]  很接納程度很高的群體
[00:16:12.000 --> 00:16:14.000]  這班信徒所建立的教會
[00:16:14.000 --> 00:16:18.000]  所以當他們願意突破自己的限制
[00:16:18.000 --> 00:16:20.000]  由很內在的不幸
[00:16:20.000 --> 00:16:26.000]  以致成為一個願意外展也向外邦人傳福音的教會
[00:16:26.000 --> 00:16:28.000]  神就自然祝福他們
[00:16:28.000 --> 00:16:30.000]  神就與他們同在
[00:16:30.000 --> 00:16:32.000]  以致叫信主歸主的人
[00:16:32.000 --> 00:16:35.000]  每一天都加珍給他們
[00:16:35.000 --> 00:16:39.000]  我深願錦繡堂同樣弟兄姊妹
[00:16:39.000 --> 00:16:42.000]  你都願意突破你們自己
[00:16:42.000 --> 00:16:45.000]  當我們願意突破的時候
[00:16:45.000 --> 00:16:47.000]  神又會讓其他的人
[00:16:47.000 --> 00:16:51.000]  看到怎樣從門徒去到基督徒
[00:16:51.000 --> 00:16:56.000]  經文裏面第22節裏面去到第二個段落
[00:16:56.000 --> 00:17:00.000]  講及到這班門徒他們願意突破他們自己的界限
[00:17:00.000 --> 00:17:06.000]  當時很多很多安提拉的人願意去加入教會
[00:17:06.000 --> 00:17:08.000]  相信耶穌發展得很快
[00:17:08.000 --> 00:17:12.000]  以致風聲就傳到耶路撒冷教會
[00:17:12.000 --> 00:17:14.000]  好像舞會一樣
[00:17:14.000 --> 00:17:18.000]  他們就猜派著教會的代表去到當中
[00:17:18.000 --> 00:17:20.000]  看一看他們的環境
[00:17:20.000 --> 00:17:22.000]  了解一下他們的情況
[00:17:22.000 --> 00:17:27.000]  不過他們就不是派使徒約翰或使徒彼得
[00:17:27.000 --> 00:17:29.000]  派了誰去呢
[00:17:29.000 --> 00:17:31.000]  派了巴拿巴去
[00:17:31.000 --> 00:17:36.000]  很大原因派巴拿巴去
[00:17:36.000 --> 00:17:39.000]  就是巴拿巴本身是塞浦路斯人
[00:17:39.000 --> 00:17:44.000]  在安提拉旁邊大島裏面成長的人
[00:17:44.000 --> 00:17:47.000]  當時巴拿巴去到那裏的時候
[00:17:47.000 --> 00:17:51.000]  就見到感恩果然福音傳得很快
[00:17:51.000 --> 00:17:53.000]  這個教會也發展得很快
[00:17:53.000 --> 00:17:57.000]  不過你要知道突然間一間教會多了這麼多人
[00:17:57.000 --> 00:17:59.000]  混不混亂
[00:17:59.000 --> 00:18:03.000]  都會有很多混亂有很多事情需要處理
[00:18:03.000 --> 00:18:06.000]  巴拿巴來到這個地方
[00:18:06.000 --> 00:18:08.000]  他不是在裏面指指點點
[00:18:08.000 --> 00:18:10.000]  而是見到他們這樣的情況
[00:18:10.000 --> 00:18:11.000]  願意留下
[00:18:11.000 --> 00:18:13.000]  立定心智
[00:18:13.000 --> 00:18:16.000]  放上自己留下去做好他們
[00:18:16.000 --> 00:18:19.000]  勸勉他們栽培他們的工作
[00:18:19.000 --> 00:18:21.000]  建立這班初信者
[00:18:21.000 --> 00:18:26.000]  也幫助他們學習怎樣幸狗的去靠主
[00:18:26.000 --> 00:18:32.000]  經文裏面除了去形容巴拿巴很忠心服事之外
[00:18:32.000 --> 00:18:35.000]  都特別讚賞他的品格
[00:18:35.000 --> 00:18:37.000]  說他是一個怎樣的人
[00:18:37.000 --> 00:18:39.000]  說他是一個好人
[00:18:39.000 --> 00:18:41.000]  大家是不是好人
[00:18:41.000 --> 00:18:43.000]  不承認的 大家不是好人
[00:18:43.000 --> 00:18:45.000]  我們都是好人
[00:18:45.000 --> 00:18:51.000]  聖經同樣去形容巴拿巴是被聖靈充滿大有信心
[00:18:51.000 --> 00:18:55.000]  沒錯 巴拿巴是一個很謙柔
[00:18:55.000 --> 00:18:58.000]  盡心去造就別人的一個領袖
[00:18:58.000 --> 00:19:02.000]  而他的品格就影響整個教會
[00:19:02.000 --> 00:19:07.000]  巴拿巴他的名字其實叫做勸慰之子的意思
[00:19:07.000 --> 00:19:13.000]  因為他其實來到耶路撒冷教會的時候
[00:19:13.000 --> 00:19:17.000]  他已經是第一批賣了自己的家當奉獻給教會
[00:19:17.000 --> 00:19:20.000]  要甘心樂意供應給教會的人
[00:19:20.000 --> 00:19:27.000]  當其時巴拿巴面對著人見人怕的素羅的時候
[00:19:27.000 --> 00:19:31.000]  他是特意引薦素羅給使徒去認識的
[00:19:31.000 --> 00:19:35.000]  聖經裏面去形容巴拿巴
[00:19:35.000 --> 00:19:40.000]  很明顯和保羅 即是素羅是很不同的領袖
[00:19:40.000 --> 00:19:46.000]  你不會見到聖經形容巴拿巴四處去講道
[00:19:46.000 --> 00:19:48.000]  或者和人去辯論
[00:19:48.000 --> 00:19:55.000]  因為巴拿巴他的恩賜是在於個人的栽培 牧養上
[00:19:55.000 --> 00:20:00.000]  巴拿巴去到安提阿的教會牧養了一段時間
[00:20:00.000 --> 00:20:03.000]  教會仍然發展得很好 發展得很快
[00:20:03.000 --> 00:20:08.000]  不過他就看到一班會眾的需要
[00:20:08.000 --> 00:20:12.000]  所以他就特意走了230公里那麼遠的地方
[00:20:12.000 --> 00:20:16.000]  就由安提阿特意去到大素那裏
[00:20:16.000 --> 00:20:20.000]  找那個本身很可怕的保羅過來
[00:20:20.000 --> 00:20:23.000]  和他一起去帶領著教會
[00:20:23.000 --> 00:20:30.000]  要知道巴拿巴在安提阿教會牧養了一段時間
[00:20:30.000 --> 00:20:32.000]  有一定的位置
[00:20:32.000 --> 00:20:35.000]  現在他要找另外一個人
[00:20:35.000 --> 00:20:41.000]  無論在教道 在講道上都比他強的一個人去配搭
[00:20:41.000 --> 00:20:48.000]  其實很難的 胸襟要很闊才做得到
[00:20:48.000 --> 00:20:55.000]  不過巴拿巴他心裏面的就是記掛著這一班弟兄姊妹的需要
[00:20:55.000 --> 00:20:57.000]  他也不只是要看自己的位置
[00:20:57.000 --> 00:21:01.000]  以至他能夠好好地去栽培弟兄姊妹之外
[00:21:01.000 --> 00:21:06.000]  也栽培保羅成為一個教會很重要的領袖
[00:21:06.000 --> 00:21:10.000]  兩個領袖一起去服侍
[00:21:10.000 --> 00:21:13.000]  中間一定有很多不同的困難
[00:21:13.000 --> 00:21:19.000]  二十六節裏面好像很輕描淡寫地寫
[00:21:19.000 --> 00:21:26.000]  他們足有一年的功夫去和教會一同聚集 教導教會
[00:21:26.000 --> 00:21:28.000]  就好像我們講的童話故事
[00:21:28.000 --> 00:21:32.000]  他們兩人結婚之後就快快樂樂地生活下去
[00:21:32.000 --> 00:21:35.000]  結了婚的是不是這樣的
[00:21:35.000 --> 00:21:38.000]  快快樂樂地生活下去
[00:21:38.000 --> 00:21:42.000]  是的 有時
[00:21:42.000 --> 00:21:44.000]  不過結婚久了的都知道
[00:21:44.000 --> 00:21:48.000]  中間過程裏面一定有不同的艱難
