
[00:00:00.000 --> 00:00:03.000]  太子耶穌,當我們來到祢面前的時候
[00:06:34.000 --> 00:06:39.000]  我們可以再和神和好
[00:06:39.000 --> 00:06:44.000]  我們本來是和神的約是沒有份的
[00:06:44.000 --> 00:06:47.000]  但今天我們竟然可以和神和好
[00:06:47.000 --> 00:06:49.000]  進一步我們進到神的家
[00:06:49.000 --> 00:06:51.000]  可以和眾聖徒一起
[00:06:51.000 --> 00:06:53.000]  去得這個兒子的名份
[00:06:53.000 --> 00:06:55.000]  神白白地給我們恩典
[00:06:55.000 --> 00:06:57.000]  白白地得來的
[00:06:57.000 --> 00:06:59.000]  我們要白白地捨去
[00:06:59.000 --> 00:07:01.000]  一切都是出於神
[00:07:01.000 --> 00:07:05.000]  神接受了耶穌基督
[00:07:05.000 --> 00:07:08.000]  使我們可以和神和好
[00:07:08.000 --> 00:07:13.000]  他又把這個勸人和他和好的職份給了我們
[00:07:13.000 --> 00:07:15.000]  大家有沒有看到?
[00:07:15.000 --> 00:07:19.000]  你和我都領受了這個職份
[00:07:19.000 --> 00:07:23.000]  使人和神和好的職份給了你
[00:07:23.000 --> 00:07:28.000]  以前我們是和神沒有關係的
[00:07:28.000 --> 00:07:31.000]  我們和這個約是沒有份的
[00:07:31.000 --> 00:07:33.000]  今天進入神的家
[00:07:33.000 --> 00:07:37.000]  我們是憑著神的恩典給我們的
[00:07:37.000 --> 00:07:41.000]  這個恩典是無價的
[00:07:41.000 --> 00:07:44.000]  沒有錢可以買到的
[00:07:44.000 --> 00:07:46.000]  有沒有感覺?
[00:07:46.000 --> 00:07:49.000]  你今天可以成為弟兄姊妹
[00:07:49.000 --> 00:07:51.000]  成為神的兒女
[00:07:51.000 --> 00:07:53.000]  是恩典來的
[00:07:53.000 --> 00:07:56.000]  因為神喜歡給誰就給誰
[00:07:56.000 --> 00:07:59.000]  神喜歡憐憫誰就給誰
[00:07:59.000 --> 00:08:03.000]  你會看到有些人一生都沒有遇過主
[00:08:03.000 --> 00:08:07.000]  但你竟然一分鐘前去參加聚會
[00:08:07.000 --> 00:08:09.000]  有朋友跟你說你信主
[00:08:09.000 --> 00:08:11.000]  其實是恩典來的
[00:08:11.000 --> 00:08:13.000]  你馬上就得到了
[00:08:13.000 --> 00:08:16.000]  但有些人可能要和他傳承很多年
[00:08:16.000 --> 00:08:19.000]  可能臨終他才認識主
[00:08:19.000 --> 00:08:22.000]  他失去了很多受主的福分
[00:08:22.000 --> 00:08:26.000]  但你可能很年輕就得到了
[00:08:26.000 --> 00:08:28.000]  這是神的恩典
[00:08:28.000 --> 00:08:30.000]  因為祂憐憫誰就給誰
[00:08:30.000 --> 00:08:33.000]  所以每個人信主的時間是不同的
[00:08:33.000 --> 00:08:35.000]  所以我們有沒有去感謝神呢?
[00:08:35.000 --> 00:08:37.000]  今天我們起床的時候
[00:08:37.000 --> 00:08:39.000]  我們又可以參加聚會
[00:08:39.000 --> 00:08:41.000]  我們有感恩嗎?
[00:08:41.000 --> 00:08:45.000]  其實我們分分鐘不知道下一刻會怎樣
[00:08:45.000 --> 00:08:47.000]  誰說我們沒有犯罪呢?
[00:08:47.000 --> 00:08:49.000]  其實不是神保守我們
[00:08:49.000 --> 00:08:51.000]  神去潔淨我們
[00:08:51.000 --> 00:08:54.000]  我們是不完美的
[00:08:54.000 --> 00:08:56.000]  我們是很瑕疵的
[00:08:56.000 --> 00:08:58.000]  但我們感謝神
[00:08:58.000 --> 00:09:00.000]  因為祂說我們在寫十字架的時候
[00:09:00.000 --> 00:09:03.000]  我們可以恩順、清義
[00:09:03.000 --> 00:09:06.000]  一天不知道會發生什麼事
[00:09:06.000 --> 00:09:08.000]  好像我們星期六
[00:09:08.000 --> 00:09:11.000]  我們小朋友本來有聚會的
[00:09:11.000 --> 00:09:12.000]  但因為有住院
[00:09:12.000 --> 00:09:14.000]  忽然間有人中招
[00:09:14.000 --> 00:09:15.000]  大清潔
[00:09:15.000 --> 00:09:17.000]  變成我們的活動又不能進行
[00:09:17.000 --> 00:09:20.000]  其實我們可以分分鐘一起聚集
[00:09:20.000 --> 00:09:22.000]  我們可以聽到神的話
[00:09:22.000 --> 00:09:23.000]  完全是神的恩典
[00:09:23.000 --> 00:09:26.000]  我們不要輕忽了神每一刻給我們的
[00:09:26.000 --> 00:09:28.000]  所施予給我們的
[00:09:28.000 --> 00:09:29.000]  給我們生命的氣息
[00:09:29.000 --> 00:09:31.000]  完全是神的恩典
[00:09:31.000 --> 00:09:34.000]  所以我們得到神的救恩
[00:09:34.000 --> 00:09:36.000]  白白的得到
[00:09:36.000 --> 00:09:38.000]  我們都要捨去
[00:09:38.000 --> 00:09:42.000]  神令我們可以和神和好
[00:09:42.000 --> 00:09:44.000]  你會怎樣回應呢?
[00:09:44.000 --> 00:09:48.000]  我們要白白捨去
[00:09:48.000 --> 00:09:51.000]  神要我們把福音傳出去
[00:09:51.000 --> 00:09:53.000]  我們就成為什麼?
[00:09:53.000 --> 00:09:55.000]  你就是福音使者
[00:09:55.000 --> 00:09:57.000]  所以一開始的時候
[00:09:57.000 --> 00:09:59.000]  大家很熟悉的經文
[00:09:59.000 --> 00:10:01.000]  就是耶穌臨離開之前
[00:10:01.000 --> 00:10:03.000]  可以說是遺言
[00:10:03.000 --> 00:10:05.000]  但這個是大使命
[00:10:05.000 --> 00:10:08.000]  祂說你們要去使萬民做我的門徒
[00:10:08.000 --> 00:10:09.000]  奉父子聖靈的名
[00:10:09.000 --> 00:10:11.000]  給他們施洗
[00:10:11.000 --> 00:10:13.000]  凡我所吩咐你們的
[00:10:13.000 --> 00:10:14.000]  都教訓他們遵守
[00:10:14.000 --> 00:10:16.000]  看我天天與你們同在
[00:10:16.000 --> 00:10:19.000]  直到世代的終結
[00:10:19.000 --> 00:10:23.000]  這是神給我們一個很大的應許
[00:10:23.000 --> 00:10:25.000]  叫我們要去
[00:10:25.000 --> 00:10:28.000]  所以每一個領受神救恩的人
[00:10:28.000 --> 00:10:29.000]  我們要去
[00:10:29.000 --> 00:10:31.000]  還有另一段經文
[00:10:31.000 --> 00:10:33.000]  就是有人在基督裡
[00:10:33.000 --> 00:10:34.000]  大家很熟悉的
[00:10:34.000 --> 00:10:36.000]  因為你剛剛信主的時候
[00:10:36.000 --> 00:10:37.000]  一定有人送你的金具
[00:10:37.000 --> 00:10:39.000]  你看看新做的人
[00:10:39.000 --> 00:10:41.000]  舊事已過都變成新的
[00:10:41.000 --> 00:10:43.000]  今天神給我們
[00:10:43.000 --> 00:10:46.000]  與神和好這個職份
[00:10:46.000 --> 00:10:49.000]  要你不單止與神和好
[00:10:49.000 --> 00:10:51.000]  還要把這個職份交給你
[00:10:51.000 --> 00:10:54.000]  你去帶人可以與神和好
[00:10:54.000 --> 00:10:57.000]  是一個很榮耀的職份
[00:10:57.000 --> 00:10:58.000]  神給了你
[00:10:58.000 --> 00:11:00.000]  要你去寫它
[00:11:00.000 --> 00:11:01.000]  你得到救恩的時候
[00:11:01.000 --> 00:11:03.000]  你要去用出去
[00:11:03.000 --> 00:11:05.000]  要告訴別人
[00:11:05.000 --> 00:11:09.000]  所以我們做基督徒的特使
[00:11:09.000 --> 00:11:11.000]  在20節裡
[00:11:11.000 --> 00:11:14.000]  講到你做基督徒的特使的時候
[00:11:14.000 --> 00:11:17.000]  你要去看到
[00:11:17.000 --> 00:11:19.000]  就是神
[00:11:19.000 --> 00:11:25.000]  就是我們要勸別人
[00:11:25.000 --> 00:11:27.000]  你既然做了特使的時候
[00:11:27.000 --> 00:11:30.000]  要勸別人去與神和好
[00:11:30.000 --> 00:11:31.000]  我們這些與神和好的人
[00:11:31.000 --> 00:11:35.000]  神今天將這麼重要的責任交給你
[00:11:35.000 --> 00:11:36.000]  你有沒有想想
[00:11:36.000 --> 00:11:38.000]  神是多麼的看重你
[00:11:38.000 --> 00:11:40.000]  將責任交給你
[00:11:40.000 --> 00:11:45.000]  當你自己是一個國家的外交大使
[00:11:45.000 --> 00:11:46.000]  你出去的時候
[00:11:46.000 --> 00:11:49.000]  你的談吐
[00:11:49.000 --> 00:11:50.000]  你在各方面
[00:11:50.000 --> 00:11:52.000]  別人都很留意你的
[00:11:52.000 --> 00:11:54.000]  你不可以隨便亂說話
[00:11:54.000 --> 00:11:57.000]  今天神將這麼重要的責任交給你的時候
[00:11:57.000 --> 00:12:01.000]  你要怎樣去為神說話呢?
[00:12:01.000 --> 00:12:03.000]  今天我們會不會說
[00:12:03.000 --> 00:12:06.000]  今天沒有開會
[00:12:06.000 --> 00:12:08.000]  不用回教會了
[00:12:08.000 --> 00:12:12.000]  很多時候我們會注重看到的東西
[00:12:12.000 --> 00:12:13.000]  看不到的
[00:12:13.000 --> 00:12:16.000]  我們不是這麼看重的
[00:12:16.000 --> 00:12:18.000]  或者我們會有大會
[00:12:18.000 --> 00:12:20.000]  為什麼這麼緊張人數呢?
[00:12:20.000 --> 00:12:22.000]  人數不夠就會流會
[00:12:22.000 --> 00:12:25.000]  有時候有些人真的沒有來
[00:12:25.000 --> 00:12:27.000]  但是我們知道
[00:12:27.000 --> 00:12:30.000]  這些好像是小事
[00:12:30.000 --> 00:12:33.000]  其實都很重要的
[00:12:33.000 --> 00:12:36.000]  就看你有沒有看重
[00:12:36.000 --> 00:12:38.000]  如果你在公司裏面
[00:12:38.000 --> 00:12:39.000]  你在機構裏面
[00:12:39.000 --> 00:12:40.000]  你會不會這樣呢?
[00:12:40.000 --> 00:12:43.000]  可能對公司的損失很大
[00:12:43.000 --> 00:12:44.000]  如果你沒有出席
[00:12:44.000 --> 00:12:45.000]  或者沒有開會
[00:12:45.000 --> 00:12:48.000]  決定的事可能影響別人
[00:12:48.000 --> 00:12:50.000]  要延後了
[00:12:50.000 --> 00:12:52.000]  但是神的工作
[00:12:52.000 --> 00:12:53.000]  大家有沒有看到呢?
[00:12:53.000 --> 00:12:56.000]  如果私人的工作這麼重要的時候
[00:12:56.000 --> 00:12:57.000]  對神的工作
[00:12:57.000 --> 00:12:58.000]  你有沒有上心呢?
[00:12:58.000 --> 00:13:01.000]  是不是有很大的影響呢?
[00:13:01.000 --> 00:13:04.000]  主耶穌經常以神的事為念
[00:13:04.000 --> 00:13:05.000]  但是我們今天
[00:13:05.000 --> 00:13:07.000]  就是以看到的事為念
[00:13:07.000 --> 00:13:10.000]  就是以我們自己著緊的為念
[00:13:10.000 --> 00:13:12.000]  我沒有空就不回教會
[00:13:12.000 --> 00:13:13.000]  是不是
[00:13:13.000 --> 00:13:14.000]  你有沒有想到
[00:13:14.000 --> 00:13:15.000]  你不回教會的時候
[00:13:15.000 --> 00:13:17.000]  其實神很傷心的
[00:13:17.000 --> 00:13:19.000]  我們有沒有想到呢?
[00:13:19.000 --> 00:13:20.000]  你是祂的兒女
[00:13:20.000 --> 00:13:22.000]  好像你在家裏面
[00:13:22.000 --> 00:13:24.000]  爸爸媽媽都很想見到你
[00:13:24.000 --> 00:13:25.000]  但是你呢
[00:13:25.000 --> 00:13:27.000]  就經常說沒有空回家
[00:13:27.000 --> 00:13:29.000]  煮了飯你都沒有東西吃
[00:13:29.000 --> 00:13:33.000]  其實你的父母會怎麼想呢?
[00:13:33.000 --> 00:13:37.000]  可能一個星期等你一次
[00:13:37.000 --> 00:13:38.000]  你說沒有空
[00:13:38.000 --> 00:13:40.000]  一句話就沒有來了
[00:13:40.000 --> 00:13:42.000]  其實我們看到的就是
[00:13:42.000 --> 00:13:46.000]  譬如說你交大事給別人去做
[00:13:46.000 --> 00:13:48.000]  結果那天沒有幫你做好
[00:13:48.000 --> 00:13:50.000]  你心裏會怎麼說呢?
[00:13:50.000 --> 00:13:52.000]  早知道我自己做
[00:13:52.000 --> 00:13:55.000]  交給你你又做不好
[00:13:55.000 --> 00:13:59.000]  但是今天神很愛惜我們
[00:13:59.000 --> 00:14:01.000]  將這麼重的責任交給你
[00:14:01.000 --> 00:14:03.000]  你相信神
[00:14:03.000 --> 00:14:06.000]  你將自己一生交託給神
[00:14:06.000 --> 00:14:08.000]  但是神又很信任你
[00:14:08.000 --> 00:14:10.000]  將他的工作交給你
[00:14:10.000 --> 00:14:13.000]  祂要你白白地去完成
[00:14:13.000 --> 00:14:16.000]  你可不可以完成呢?
[00:14:16.000 --> 00:14:17.000]  今天如果有特首
[00:14:17.000 --> 00:14:21.000]  現在他們要去找班子
[00:14:21.000 --> 00:14:24.000]  如果將這麼重要的職位給你的時候
[00:14:24.000 --> 00:14:26.000]  多謝你來不及了
[00:14:26.000 --> 00:14:28.000]  覺得很榮譽
[00:14:28.000 --> 00:14:30.000]  但是如果我們天上的真神
[00:14:30.000 --> 00:14:32.000]  將這麼重要的使人
[00:14:32.000 --> 00:14:34.000]  與神和好的職位給你的時候
[00:14:34.000 --> 00:14:37.000]  你有沒有看重呢?
[00:14:37.000 --> 00:14:39.000]  其實傳播音不是
[00:14:39.000 --> 00:14:42.000]  傳達人或者牧師的責任
[00:14:42.000 --> 00:14:44.000]  是每個信徒都有份的
[00:14:44.000 --> 00:14:47.000]  也不是當時耶穌臨升天的門徒
[00:14:47.000 --> 00:14:49.000]  不是只對他們說的
[00:14:49.000 --> 00:14:51.000]  今天對我們每一個信主的
[00:14:51.000 --> 00:14:52.000]  你是他們的兒女
[00:14:52.000 --> 00:14:54.000]  他們就將責任交給你
[00:14:54.000 --> 00:14:56.000]  我們千萬不要藐視了
[00:14:56.000 --> 00:14:58.000]  神給你的權柄
[00:14:58.000 --> 00:15:01.000]  或者神給你一個教導的恩賜
[00:15:01.000 --> 00:15:03.000]  你不要輕忽了
[00:15:03.000 --> 00:15:05.000]  不要到時候我揭露兩下
[00:15:05.000 --> 00:15:07.000]  我就去說了
[00:15:07.000 --> 00:15:09.000]  不要這麼隨便
[00:15:09.000 --> 00:15:11.000]  不隨便去做這個侍奉
[00:15:11.000 --> 00:15:13.000]  因為神既然給了你
[00:15:13.000 --> 00:15:15.000]  那個恩賜要你用出來
[00:15:15.000 --> 00:15:17.000]  你不可以隨便去敷衍
[00:15:17.000 --> 00:15:19.000]  去打發時間
[00:15:19.000 --> 00:15:21.000]  我們真的要認真的
[00:15:21.000 --> 00:15:24.000]  好像敬拜他們也應該花點時間去準備
[00:15:24.000 --> 00:15:27.000]  才可以帶領回眾一起去唱
[00:15:27.000 --> 00:15:29.000]  是需要付出的
[00:15:29.000 --> 00:15:31.000]  所以我們今天
[00:15:31.000 --> 00:15:33.000]  神教導我們
[00:15:33.000 --> 00:15:35.000]  祂所吩咐我們
[00:15:35.000 --> 00:15:37.000]  要我們去教導和遵守
[00:15:37.000 --> 00:15:41.000]  所以既然神叫我們遵守
[00:15:41.000 --> 00:15:42.000]  要實踐的時候
[00:15:42.000 --> 00:15:44.000]  所以我們白白地得到神的救恩
[00:15:44.000 --> 00:15:47.000]  我們白白地將神給我們的財棍
[00:15:47.000 --> 00:15:49.000]  我們的恩賜
[00:15:49.000 --> 00:15:51.000]  願意去付出
[00:15:51.000 --> 00:15:56.000]  做神的使者
[00:15:56.000 --> 00:15:57.000]  也有要求的
[00:15:57.000 --> 00:15:59.000]  第一個就是
[00:15:59.000 --> 00:16:01.000]  要付出
[00:16:01.000 --> 00:16:12.000]  我們將神給你的恩賜
[00:16:12.000 --> 00:16:14.000]  你去跟人傳福音的時候
[00:16:14.000 --> 00:16:16.000]  是要白白地去
[00:16:16.000 --> 00:16:18.000]  花你的時間
[00:16:18.000 --> 00:16:20.000]  不容易的
[00:16:20.000 --> 00:16:22.000]  但你願意
[00:16:22.000 --> 00:16:26.000]  用那個時間去關心一個人
[00:16:26.000 --> 00:16:28.000]  或者那個人在那個時候
[00:16:28.000 --> 00:16:30.000]  是被神得著
[00:16:30.000 --> 00:16:31.000]  他就進了主
[00:16:31.000 --> 00:16:32.000]  但如果你不去
[00:16:32.000 --> 00:16:33.000]  也有別人去的
[00:16:33.000 --> 00:16:35.000]  你就失去了那個福氣
[00:16:35.000 --> 00:16:37.000]  神要求我們
[00:16:37.000 --> 00:16:41.000]  要使人同得福音的好處
[00:16:41.000 --> 00:16:43.000]  所以你想想
[00:16:43.000 --> 00:16:45.000]  可能你小時候去補習
[00:16:45.000 --> 00:16:47.000]  補習要錢嗎?
[00:16:47.000 --> 00:16:49.000]  補習也要錢的
[00:16:49.000 --> 00:16:51.000]  但有些時候
[00:16:51.000 --> 00:16:53.000]  如果你有一個家姐
[00:16:53.000 --> 00:16:55.000]  她們很厲害的
[00:16:55.000 --> 00:16:56.000]  教你
[00:16:56.000 --> 00:16:57.000]  或者你哥哥教你的時候
[00:16:57.000 --> 00:16:58.000]  是不用錢的
[00:16:58.000 --> 00:16:59.000]  免費的
[00:16:59.000 --> 00:17:01.000]  但很多時候
[00:17:01.000 --> 00:17:03.000]  自己人好像教不了
[00:17:03.000 --> 00:17:04.000]  通常會吵架的
[00:17:04.000 --> 00:17:06.000]  但另外說
[00:17:06.000 --> 00:17:08.000]  但始終你家人
[00:17:08.000 --> 00:17:09.000]  教你的時候
[00:17:09.000 --> 00:17:10.000]  是免費的
[00:17:10.000 --> 00:17:12.000]  到你長大的時候
[00:17:12.000 --> 00:17:14.000]  有人請教你的時候
[00:17:14.000 --> 00:17:17.000]  不知道你會不會收錢
[00:17:17.000 --> 00:17:18.000]  不知道
[00:17:18.000 --> 00:17:20.000]  但神要求我們
[00:17:20.000 --> 00:17:22.000]  在那個侍奉裡面
[00:17:22.000 --> 00:17:23.000]  是免費的
[00:17:23.000 --> 00:17:25.000]  是要付出的
[00:17:25.000 --> 00:17:26.000]  在第八節說
[00:17:26.000 --> 00:17:27.000]  要醫治病人
[00:17:27.000 --> 00:17:30.000]  要使死人復活
[00:17:30.000 --> 00:17:32.000]  使麻風病人潔淨
[00:17:32.000 --> 00:17:33.000]  將鬼趕出去
[00:17:33.000 --> 00:17:36.000]  原來神給你一個能力的時候
[00:17:36.000 --> 00:17:38.000]  因此你白白的得來
[00:17:38.000 --> 00:17:40.000]  你就要白白的用出去
[00:17:40.000 --> 00:17:41.000]  去給人
[00:17:41.000 --> 00:17:42.000]  施恩給人
