
[00:00:00.000 --> 00:00:02.000]  敢宣家的弟兄姊妹平安
[00:08:47.000 --> 00:08:49.000]  耶穌基督
[00:08:49.000 --> 00:08:51.000]  復活的主 透過聖靈和我們同在
[00:08:51.000 --> 00:08:53.000]  不會離開我們
[00:08:53.000 --> 00:08:55.000]  然後接著就講到
[00:08:55.000 --> 00:08:57.000]  今天主要講的經文
[00:08:57.000 --> 00:08:59.000]  13節至18節
[00:08:59.000 --> 00:09:01.000]  這六節經文
[00:09:01.000 --> 00:09:03.000]  講完上帝的無所不知
[00:09:03.000 --> 00:09:05.000]  無所不在
[00:09:05.000 --> 00:09:07.000]  上帝很留意我 知道我的生活
[00:09:07.000 --> 00:09:09.000]  很關心我的細節
[00:09:09.000 --> 00:09:11.000]  和我同在
[00:09:11.000 --> 00:09:13.000]  為什麼他那麼關心我呢
[00:09:13.000 --> 00:09:15.000]  我是一個小蝦子
[00:09:15.000 --> 00:09:17.000]  全世界那麼多人
[00:09:17.000 --> 00:09:19.000]  為什麼要那麼看著我呢
[00:09:19.000 --> 00:09:21.000]  原來13節的開頭
[00:09:21.000 --> 00:09:23.000]  在原文那裡
[00:09:23.000 --> 00:09:25.000]  如果你看NIV聖經 或者NASB的聖經
[00:09:25.000 --> 00:09:27.000]  英文聖經就看到
[00:09:27.000 --> 00:09:29.000]  有兩節沒有翻譯出來
[00:09:29.000 --> 00:09:31.000]  因為整篇詩篇
[00:09:31.000 --> 00:09:33.000]  去解釋
[00:09:33.000 --> 00:09:35.000]  為什麼神那麼留意我
[00:09:35.000 --> 00:09:37.000]  知道我一切的事
[00:09:37.000 --> 00:09:39.000]  然後又和我同在
[00:09:39.000 --> 00:09:41.000]  因為他創造我
[00:09:41.000 --> 00:09:43.000]  而他創造我 是因為愛
[00:09:43.000 --> 00:09:45.000]  所以創造我的
[00:09:45.000 --> 00:09:47.000]  詩篇第八篇是講
[00:09:47.000 --> 00:09:49.000]  人算什麼 你儘管眷顧他
[00:09:49.000 --> 00:09:51.000]  然後將他管理萬物
[00:09:51.000 --> 00:09:53.000]  然後上帝做人
[00:09:53.000 --> 00:09:55.000]  原來上帝做人和其他
[00:09:55.000 --> 00:09:57.000]  所有動物 受造物都不同
[00:09:57.000 --> 00:09:59.000]  是為了人有上帝的形象
[00:09:59.000 --> 00:10:01.000]  而上帝就是愛
[00:10:01.000 --> 00:10:03.000]  愛就是形象裡
[00:10:03.000 --> 00:10:05.000]  一個主要的成分
[00:10:05.000 --> 00:10:07.000]  神想人
[00:10:07.000 --> 00:10:09.000]  分享到他在創造這個世界之前
[00:10:09.000 --> 00:10:11.000]  神自己三位一體之間
[00:10:11.000 --> 00:10:13.000]  那個愛的關係
[00:10:13.000 --> 00:10:15.000]  聖父 聖子 聖靈
[00:10:15.000 --> 00:10:17.000]  已經在一個愛的關係裡
[00:10:17.000 --> 00:10:19.000]  而他希望人
[00:10:19.000 --> 00:10:21.000]  受造物裡 其中一個受造物
[00:10:21.000 --> 00:10:23.000]  就是人類
[00:10:23.000 --> 00:10:25.000]  可以進入他的團體裡
[00:10:25.000 --> 00:10:27.000]  經歷到他的愛
[00:10:27.000 --> 00:10:29.000]  而代表上帝管理萬物
[00:10:29.000 --> 00:10:31.000]  這個是神創造人
[00:10:31.000 --> 00:10:33.000]  但可惜人是犯罪
[00:10:33.000 --> 00:10:35.000]  他講的時候
[00:10:35.000 --> 00:10:37.000]  神為什麼
[00:10:37.000 --> 00:10:39.000]  創造 在這裡講
[00:10:39.000 --> 00:10:41.000]  留心
[00:10:41.000 --> 00:10:43.000]  為什麼上帝關心我們
[00:10:43.000 --> 00:10:45.000]  為什麼上帝和我們同在
[00:10:45.000 --> 00:10:47.000]  因為我們的肺腑是上帝所做的
[00:10:47.000 --> 00:10:49.000]  我們知道我們的內臟
[00:10:49.000 --> 00:10:51.000]  是上帝所做的
[00:10:51.000 --> 00:10:53.000]  他跟著回憶在媽媽的肚子裡
[00:10:53.000 --> 00:10:55.000]  在母腹當中
[00:10:55.000 --> 00:10:57.000]  神已經偏織我
[00:10:57.000 --> 00:10:59.000]  我們其實好像一件毛衣
[00:10:59.000 --> 00:11:01.000]  織毛衣織出來
[00:11:01.000 --> 00:11:03.000]  十個月
[00:11:03.000 --> 00:11:05.000]  我們現代醫學都知道
[00:11:05.000 --> 00:11:07.000]  用這個
[00:11:07.000 --> 00:11:09.000]  看到出來的BB
[00:11:09.000 --> 00:11:11.000]  兩個細胞結合
[00:11:11.000 --> 00:11:13.000]  然後變成一個人仔
[00:11:13.000 --> 00:11:15.000]  慢慢一個器官一個器官成長
[00:11:15.000 --> 00:11:17.000]  變成一個人仔
[00:11:17.000 --> 00:11:19.000]  奇妙
[00:11:19.000 --> 00:11:21.000]  真是
[00:11:21.000 --> 00:11:23.000]  我們在母腹的時候
[00:11:23.000 --> 00:11:25.000]  神好像織毛衣那樣
[00:11:25.000 --> 00:11:27.000]  然後他說
[00:11:27.000 --> 00:11:29.000]  我要稱謝你因為我受造奇妙可畏
[00:11:29.000 --> 00:11:31.000]  你的作為真是很奇妙
[00:11:31.000 --> 00:11:33.000]  這是他心中知道的
[00:11:33.000 --> 00:11:35.000]  BB仔的成長很奇妙
[00:11:35.000 --> 00:11:37.000]  兩個細胞
[00:11:37.000 --> 00:11:39.000]  這樣結合
[00:11:39.000 --> 00:11:41.000]  然後他自己就會懂得
[00:11:41.000 --> 00:11:43.000]  變成肺 心臟
[00:11:43.000 --> 00:11:45.000]  器官 血管
[00:11:45.000 --> 00:11:47.000]  全部都變成肺
[00:11:47.000 --> 00:11:49.000]  整個故事很奇妙
[00:11:49.000 --> 00:11:51.000]  我們自己現在仍然是一個人
[00:11:51.000 --> 00:11:53.000]  我們成長 出世之後
[00:11:53.000 --> 00:11:55.000]  每個人都會成長
[00:11:55.000 --> 00:11:57.000]  吃飯就會大
[00:11:57.000 --> 00:11:59.000]  成長之後 到我們今天都覺得很奇妙
[00:11:59.000 --> 00:12:01.000]  我不知道你覺得自己奇不奇妙
[00:12:01.000 --> 00:12:03.000]  其實大自然很奇妙
[00:12:03.000 --> 00:12:05.000]  我們都很奇妙
[00:12:05.000 --> 00:12:07.000]  我不知道大家吃了晚飯沒有
[00:12:07.000 --> 00:12:09.000]  吃了晚飯
[00:12:09.000 --> 00:12:11.000]  你不用記住要消化
[00:12:11.000 --> 00:12:13.000]  吃完之後自動會搞
[00:12:13.000 --> 00:12:15.000]  胃就會出胃液
[00:12:15.000 --> 00:12:17.000]  消化完之後膽汁就會出來
[00:12:17.000 --> 00:12:19.000]  自動運作
[00:12:19.000 --> 00:12:21.000]  不用記住
[00:12:21.000 --> 00:12:23.000]  如果記住就很煩
[00:12:23.000 --> 00:12:25.000]  如果你吃完飯之後聽到
[00:12:25.000 --> 00:12:27.000]  要送食物到小腸
[00:12:27.000 --> 00:12:29.000]  我忘記了
[00:12:29.000 --> 00:12:31.000]  他就不會動
[00:12:31.000 --> 00:12:33.000]  你不用記住
[00:12:33.000 --> 00:12:35.000]  很奇妙
[00:12:35.000 --> 00:12:37.000]  每天都在服務我們
[00:12:37.000 --> 00:12:39.000]  呼吸都很奇妙
[00:12:39.000 --> 00:12:41.000]  不用記住
[00:12:41.000 --> 00:12:43.000]  記住就大件事
[00:12:43.000 --> 00:12:45.000]  不能睡覺
[00:12:45.000 --> 00:12:47.000]  一睡著就窒息
[00:12:47.000 --> 00:12:49.000]  很有趣
[00:12:49.000 --> 00:12:51.000]  不用人意識去做
[00:12:51.000 --> 00:12:53.000]  但你最需要的呼吸自動運作
[00:12:53.000 --> 00:12:55.000]  上帝的創造很奇妙
[00:12:55.000 --> 00:12:57.000]  所以詩人說很奇妙
[00:12:57.000 --> 00:12:59.000]  我受造奇妙可謂
[00:12:59.000 --> 00:13:01.000]  我心心知道
[00:13:01.000 --> 00:13:03.000]  然後十五節
[00:13:03.000 --> 00:13:05.000]  我在暗中受造
[00:13:05.000 --> 00:13:07.000]  在地的深處被塑造
[00:13:07.000 --> 00:13:09.000]  那個時候我形體並不向你隱藏
[00:13:09.000 --> 00:13:11.000]  他在說什麼呢
[00:13:11.000 --> 00:13:13.000]  其實他在說
[00:13:13.000 --> 00:13:15.000]  他用一個很象徵性的文學表達
[00:13:15.000 --> 00:13:17.000]  其實我
[00:13:17.000 --> 00:13:19.000]  從一個細胞
[00:13:19.000 --> 00:13:21.000]  我們現在的說法就是兩個細胞結合
[00:13:21.000 --> 00:13:23.000]  成為一個生命體
[00:13:23.000 --> 00:13:25.000]  其實我初初這個生命
[00:13:25.000 --> 00:13:27.000]  由無到有出現
[00:13:27.000 --> 00:13:29.000]  是上帝做的
[00:13:29.000 --> 00:13:31.000]  當我一出現受造的時候
[00:13:31.000 --> 00:13:33.000]  全世界都沒有人知道我已經存在
[00:13:33.000 --> 00:13:35.000]  你知道你生命第一刻
[00:13:35.000 --> 00:13:37.000]  連你媽媽都不知道
[00:13:37.000 --> 00:13:39.000]  因為通常要過一段時間才查出來
[00:13:39.000 --> 00:13:41.000]  媽媽不知道你存在
[00:13:41.000 --> 00:13:43.000]  你自己又不知道自己存在
[00:13:43.000 --> 00:13:45.000]  因為你是人
[00:13:45.000 --> 00:13:47.000]  我們現在大概一歲半
[00:13:47.000 --> 00:13:49.000]  才開始意識自己的存在
[00:13:49.000 --> 00:13:51.000]  我們所知道
[00:13:51.000 --> 00:13:53.000]  你媽媽的肚子裡你不知道自己存在
[00:13:53.000 --> 00:13:55.000]  你又不知道自己存在
[00:13:55.000 --> 00:13:57.000]  你媽媽又不知道你存在
[00:13:57.000 --> 00:13:59.000]  全世界都沒有人知道你存在
[00:13:59.000 --> 00:14:01.000]  他用文學的方式表達
[00:14:01.000 --> 00:14:03.000]  你雖然受造了存在了
[00:14:03.000 --> 00:14:05.000]  但你好像在這個世界裡都不知道哪個角落存在
[00:14:05.000 --> 00:14:07.000]  其實他想說十五節
[00:14:07.000 --> 00:14:09.000]  全世界都沒有人知道你存在
[00:14:09.000 --> 00:14:13.000]  但上帝一早已經看著你
[00:14:13.000 --> 00:14:15.000]  上帝知道你存在
[00:14:15.000 --> 00:14:17.000]  看著你的形體在
[00:14:17.000 --> 00:14:19.000]  你這個BB細胞這麼小
[00:14:19.000 --> 00:14:21.000]  上帝都不會看不到你的
[00:14:21.000 --> 00:14:23.000]  當然不會看不到
[00:14:23.000 --> 00:14:25.000]  因為他造你出來的
[00:14:25.000 --> 00:14:27.000]  怎會看不到你
[00:14:27.000 --> 00:14:29.000]  所以他現在十五節就告訴你
[00:14:29.000 --> 00:14:31.000]  全世界都沒有人知道你存在
[00:14:31.000 --> 00:14:33.000]  你這麼微小
[00:14:33.000 --> 00:14:35.000]  可能存在第一個小時
[00:14:35.000 --> 00:14:37.000]  這麼小的細胞
[00:14:37.000 --> 00:14:39.000]  你媽媽都不知道你存在
[00:14:39.000 --> 00:14:41.000]  上帝已經知道你存在
[00:14:41.000 --> 00:14:43.000]  他跟你這麼熟悉
[00:14:43.000 --> 00:14:45.000]  他說上帝熟悉我們
[00:14:45.000 --> 00:14:47.000]  多過我們自己熟悉自己
[00:14:47.000 --> 00:14:49.000]  他想說這個奇妙
[00:14:49.000 --> 00:14:51.000]  然後我未成形的體質
[00:14:51.000 --> 00:14:53.000]  你的眼已經看見了
[00:14:53.000 --> 00:14:55.000]  明白嗎?這是我們
[00:14:55.000 --> 00:14:57.000]  一個BB還未完整
[00:14:57.000 --> 00:14:59.000]  發展中已經認識我們
[00:14:59.000 --> 00:15:01.000]  然後他跟著說了一樣東西很重要
[00:15:01.000 --> 00:15:03.000]  我未到過世上的一天
[00:15:03.000 --> 00:15:05.000]  即是未出世的那一天
[00:15:05.000 --> 00:15:07.000]  我的生命的年日
[00:15:07.000 --> 00:15:09.000]  原來上帝有一個計劃
[00:15:09.000 --> 00:15:11.000]  寫在冊子上
[00:15:11.000 --> 00:15:13.000]  所以我不知道你
