
[00:00:00.000 --> 00:00:03.000]  很感謝宣導邀請
[00:07:41.000 --> 00:07:43.000]  在這裡說就是基督徒
[00:07:43.000 --> 00:07:45.000]  基督徒 非基督徒
[00:07:45.000 --> 00:07:48.000]  耶穌說那些不信耶穌的人
[00:07:48.000 --> 00:07:50.000]  做事比你們信耶穌的人厲害
[00:07:50.000 --> 00:07:55.000]  你明白意思嗎
[00:07:55.000 --> 00:07:57.000]  他說那些不信耶穌的人
[00:07:57.000 --> 00:07:59.000]  他可以為了自己退休
[00:07:59.000 --> 00:08:01.000]  為了自己的生活
[00:08:02.000 --> 00:08:07.000]  所以上方設法來預備未來的日子
[00:08:07.000 --> 00:08:09.000]  我們信耶穌的人
[00:08:09.000 --> 00:08:11.000]  我們屬靈的人
[00:08:11.000 --> 00:08:14.000]  是不是應該要更加好好的
[00:08:14.000 --> 00:08:17.000]  去考慮我們將來屬靈的日子
[00:08:17.000 --> 00:08:22.000]  我們未來的在天上與父神一起
[00:08:22.000 --> 00:08:25.000]  我們的處世
[00:08:25.000 --> 00:08:28.000]  是不是要比外面的人更加積極呢
[00:08:31.000 --> 00:08:33.000]  所以這句話是有價值判斷的
[00:08:33.000 --> 00:08:37.000]  事實上在這個世界上
[00:08:37.000 --> 00:08:40.000]  在外面工作的人是很辛苦的
[00:08:40.000 --> 00:08:42.000]  外面工作的人
[00:08:42.000 --> 00:08:45.000]  朝九晚五不單止
[00:08:45.000 --> 00:08:48.000]  還很多憂慮 用很多方法
[00:08:48.000 --> 00:08:51.000]  侍奉上帝的人
[00:08:51.000 --> 00:08:55.000]  我們也有要像他們那樣積極
[00:08:55.000 --> 00:08:57.000]  在工作上
[00:08:59.000 --> 00:09:01.000]  因此侍奉主人
[00:09:01.000 --> 00:09:02.000]  我們在教會侍奉也好
[00:09:02.000 --> 00:09:04.000]  我們侍奉神
[00:09:04.000 --> 00:09:06.000]  我們更加不要馬虎
[00:09:06.000 --> 00:09:08.000]  要像外面的人
[00:09:08.000 --> 00:09:10.000]  外面的人為世上的生活
[00:09:10.000 --> 00:09:14.000]  為暫時的生活都這麼拼命
[00:09:14.000 --> 00:09:17.000]  我們是不是要比他們更加拼命呢
[00:09:17.000 --> 00:09:22.000]  所以其實這句話背後是有這樣的勸導
[00:09:22.000 --> 00:09:24.000]  不過這段經文
[00:09:24.000 --> 00:09:26.000]  其實我鼓勵大家
[00:09:26.000 --> 00:09:27.000]  看著這段經文
[00:09:27.000 --> 00:09:28.000]  有聖經打開
[00:09:29.000 --> 00:09:31.000]  我今天是和大家講聖經
[00:09:31.000 --> 00:09:37.000]  這段經文一路講下去
[00:09:37.000 --> 00:09:39.000]  我們就開始慢慢發現
[00:09:39.000 --> 00:09:44.000]  耶穌用的字是不容易明白的
[00:09:44.000 --> 00:09:45.000]  這個比喻
[00:09:45.000 --> 00:09:47.000]  我們要像外面的人
[00:09:47.000 --> 00:09:50.000]  外面的人他們做事是為了什麼呢
[00:09:50.000 --> 00:09:51.000]  就出現這個字
[00:09:51.000 --> 00:09:57.000]  這個字就是一個不義的錢財
[00:09:58.000 --> 00:10:00.000]  記不記得剛才那段經文
[00:10:00.000 --> 00:10:02.000]  大事上的忠心
[00:10:02.000 --> 00:10:03.000]  小事的忠心
[00:10:03.000 --> 00:10:06.000]  如果在大事上不義
[00:10:06.000 --> 00:10:08.000]  在小事上不義
[00:10:08.000 --> 00:10:13.000]  這個不義很明顯有不好的意思
[00:10:13.000 --> 00:10:16.000]  但耶穌用這個不義的時候
[00:10:16.000 --> 00:10:20.000]  他的意思是轉化了
[00:10:20.000 --> 00:10:22.000]  是什麼意思呢
[00:10:22.000 --> 00:10:24.000]  我們侍奉上帝
[00:10:25.000 --> 00:10:27.000]  屬靈的事情
[00:10:27.000 --> 00:10:31.000]  我們努力為神去侍奉
[00:10:31.000 --> 00:10:34.000]  是會產生永恆的效果
[00:10:34.000 --> 00:10:36.000]  帶人認識主
[00:10:36.000 --> 00:10:37.000]  得到永生
[00:10:37.000 --> 00:10:41.000]  在世上所做的事情
[00:10:41.000 --> 00:10:42.000]  雖然賺很多錢
[00:10:42.000 --> 00:10:46.000]  但那些錢是不能讓你得到永生
[00:10:46.000 --> 00:10:48.000]  所以就用不義
[00:10:48.000 --> 00:10:51.000]  但這個不義不是不好的意思
[00:10:51.000 --> 00:10:53.000]  為什麼呢
[00:10:54.000 --> 00:10:56.000]  因為如果這個不義是不好的話
[00:10:56.000 --> 00:11:00.000]  耶穌就不會叫你在不義的錢財努力
[00:11:00.000 --> 00:11:02.000]  第一段經文是這麼說的
[00:11:02.000 --> 00:11:05.000]  我們再讀一次第九節
[00:11:05.000 --> 00:11:07.000]  我又告訴你們
[00:11:07.000 --> 00:11:12.000]  要藉著那不義的錢財結交朋友
[00:11:12.000 --> 00:11:15.000]  到了錢財無用的時候
[00:11:15.000 --> 00:11:19.000]  你會接你們到永生
[00:11:19.000 --> 00:11:21.000]  這字太小
[00:11:21.000 --> 00:11:23.000]  所以我眼睛看不清楚
[00:11:23.000 --> 00:11:27.000]  耶穌怎麼說
[00:11:27.000 --> 00:11:30.000]  他要藉著不義的錢財結交朋友
[00:11:30.000 --> 00:11:33.000]  耶穌不會說那些不義錢財不要
[00:11:33.000 --> 00:11:35.000]  那些販毒回來的殺人放火的
[00:11:35.000 --> 00:11:37.000]  扔掉它
[00:11:37.000 --> 00:11:38.000]  不是啊
[00:11:38.000 --> 00:11:39.000]  不是這個意思
[00:11:39.000 --> 00:11:41.000]  我們要透過那些不義的錢財
[00:11:41.000 --> 00:11:44.000]  那些不義就是沒有產生永恆的果效
[00:11:44.000 --> 00:11:46.000]  是這個意思
[00:11:46.000 --> 00:11:49.000]  要將不產生永恆果效的錢
[00:11:50.000 --> 00:11:53.000]  轉化成做屬靈的事情
[00:11:53.000 --> 00:11:55.000]  以至產生永恆的果效
[00:11:55.000 --> 00:11:57.000]  就是這個意思
[00:11:57.000 --> 00:12:01.000]  所以耶穌就叫我們要在不義的錢財上中心
[00:12:01.000 --> 00:12:05.000]  有沒有看到那一節經文
[00:12:05.000 --> 00:12:08.000]  我們看前面
[00:12:08.000 --> 00:12:10.000]  要在不義的錢財中心
[00:12:10.000 --> 00:12:12.000]  就在路加科那裡
[00:12:12.000 --> 00:12:14.000]  我不知道你們有沒有看到
[00:12:14.000 --> 00:12:16.000]  要在不義的錢財中心
[00:12:16.000 --> 00:12:18.000]  然後要藉著不義的錢財
[00:12:19.000 --> 00:12:20.000]  去結交朋友
[00:12:20.000 --> 00:12:26.000]  這篇經文很有趣
[00:12:26.000 --> 00:12:32.000]  很多人就將世界看成不義
[00:12:32.000 --> 00:12:35.000]  就將世界的東西
[00:12:35.000 --> 00:12:37.000]  是不好的
[00:12:37.000 --> 00:12:39.000]  扔掉它
[00:12:39.000 --> 00:12:41.000]  只是屬靈的好
[00:12:41.000 --> 00:12:44.000]  我在Calgary的時候
[00:12:44.000 --> 00:12:48.000]  那時候我在Calgary的宣導會神學院
[00:12:48.000 --> 00:12:50.000]  在那裡侍奉的時候
[00:12:50.000 --> 00:12:52.000]  在Calgary有一個牧師
[00:12:52.000 --> 00:12:56.000]  就邀請他去家裡吃飯
[00:12:56.000 --> 00:12:58.000]  你知道加拿大的人
[00:12:58.000 --> 00:13:00.000]  那些房子很大
[00:13:00.000 --> 00:13:04.000]  地上又有放電影
[00:13:04.000 --> 00:13:05.000]  有樂隊房
[00:13:05.000 --> 00:13:06.000]  上面有很多大房
[00:13:06.000 --> 00:13:09.000]  房子很便宜
[00:13:09.000 --> 00:13:11.000]  幾百萬港幣
[00:13:11.000 --> 00:13:14.000]  看的時候
[00:13:14.000 --> 00:13:16.000]  突然經過一間房
[00:13:17.000 --> 00:13:18.000]  那位牧師
[00:13:18.000 --> 00:13:20.000]  師母就說
[00:13:20.000 --> 00:13:21.000]  每間房都要看
[00:13:21.000 --> 00:13:22.000]  他說這間房你不能看
[00:13:22.000 --> 00:13:25.000]  其實我沒有什麼心機
[00:13:25.000 --> 00:13:26.000]  其實我不是很有興趣
[00:13:26.000 --> 00:13:27.000]  要看別人的房子
[00:13:27.000 --> 00:13:29.000]  不過他說了不要看
[00:13:29.000 --> 00:13:31.000]  我就很想看
[00:13:31.000 --> 00:13:34.000]  為什麼房子不能看
[00:13:34.000 --> 00:13:37.000]  吃完飯之後經過
[00:13:37.000 --> 00:13:39.000]  我就撞頭
[00:13:39.000 --> 00:13:40.000]  看一看
[00:13:40.000 --> 00:13:41.000]  為什麼不能看
[00:13:41.000 --> 00:13:43.000]  一看之後就嚇了一跳
[00:13:43.000 --> 00:13:45.000]  房子很骯髒
[00:13:45.000 --> 00:13:48.000]  我猜一定是女生房
[00:13:48.000 --> 00:13:52.000]  衣服穿到沒有掛
[00:13:52.000 --> 00:13:55.000]  東西放到處都是
[00:13:55.000 --> 00:13:57.000]  吃完杯麵又在床邊
[00:13:57.000 --> 00:13:59.000]  又在桌面
[00:13:59.000 --> 00:14:02.000]  師母見到我
[00:14:02.000 --> 00:14:03.000]  牧師說不好意思
[00:14:03.000 --> 00:14:05.000]  這間房是我女兒住的
[00:14:05.000 --> 00:14:07.000]  我不敢批評人
[00:14:07.000 --> 00:14:09.000]  他自己說
[00:14:09.000 --> 00:14:11.000]  他說很骯髒
[00:14:11.000 --> 00:14:13.000]  我說不是
[00:14:13.000 --> 00:14:14.000]  因為在教會裡
[00:14:15.000 --> 00:14:17.000]  他的女兒很decent
[00:14:17.000 --> 00:14:19.000]  穿得很漂亮
[00:14:19.000 --> 00:14:20.000]  大唱詩
[00:14:20.000 --> 00:14:21.000]  不是你
[00:14:21.000 --> 00:14:22.000]  大唱詩
[00:14:22.000 --> 00:14:23.000]  很好
[00:14:23.000 --> 00:14:24.000]  我說為什麼
[00:14:24.000 --> 00:14:26.000]  他房子這麼骯髒
[00:14:26.000 --> 00:14:28.000]  後來吃完飯
[00:14:28.000 --> 00:14:29.000]  我們喝茶
[00:14:29.000 --> 00:14:30.000]  師母就說
[00:14:30.000 --> 00:14:33.000]  牧師說女兒很奇怪
[00:14:33.000 --> 00:14:34.000]  她很愛煮
[00:14:34.000 --> 00:14:36.000]  教會事情
[00:14:36.000 --> 00:14:37.000]  她做到百分百
[00:14:37.000 --> 00:14:39.000]  但是他說
[00:14:39.000 --> 00:14:41.000]  俗世的事
[00:14:41.000 --> 00:14:43.000]  她不放心
[00:14:43.000 --> 00:14:46.000]  她覺得收拾房間不重要
[00:14:46.000 --> 00:14:47.000]  她說媽媽你不值得
[00:14:47.000 --> 00:14:48.000]  你收拾吧
[00:14:48.000 --> 00:14:51.000]  所以她不收拾房間
[00:14:51.000 --> 00:14:52.000]  她氣死我
[00:14:52.000 --> 00:14:53.000]  所以收拾到那裡
[00:14:53.000 --> 00:14:54.000]  我都不幫她收拾了
[00:14:54.000 --> 00:14:55.000]  由得她
[00:14:55.000 --> 00:14:56.000]  狗鬥就狗鬥
[00:14:56.000 --> 00:14:57.000]  她說可不可以教她
[00:14:57.000 --> 00:14:59.000]  收拾房間也很重要
[00:14:59.000 --> 00:15:02.000]  她的觀念就是這樣
[00:15:02.000 --> 00:15:03.000]  侍奉上帝是最好的
[00:15:03.000 --> 00:15:05.000]  收拾房間
[00:15:05.000 --> 00:15:07.000]  這些熟悉的東西
[00:15:07.000 --> 00:15:08.000]  就不重要
[00:15:08.000 --> 00:15:10.000]  分得很清楚
[00:15:11.000 --> 00:15:12.000]  是不是這樣看
[00:15:12.000 --> 00:15:13.000]  上帝是不是這樣看
[00:15:13.000 --> 00:15:15.000]  是不是兩個世界
[00:15:15.000 --> 00:15:16.000]  一個是屬於上帝的
[00:15:16.000 --> 00:15:17.000]  一個是屬於這個世界的
[00:15:17.000 --> 00:15:21.000]  後來我都沒什麼機會和她的女兒聊天
[00:15:21.000 --> 00:15:23.000]  我相信她媽媽和爸爸
[00:15:23.000 --> 00:15:24.000]  足夠可以教導她
[00:15:24.000 --> 00:15:26.000]  不過真的有些人
[00:15:26.000 --> 00:15:29.000]  就將世上的事情成為不義
[00:15:29.000 --> 00:15:32.000]  有時候
[00:15:32.000 --> 00:15:33.000]  保羅都教導我
[00:15:33.000 --> 00:15:35.000]  看世界如糞土
[00:15:35.000 --> 00:15:38.000]  於是糞土就全部不要
[00:15:39.000 --> 00:15:41.000]  保羅的意思不是不要
[00:15:41.000 --> 00:15:43.000]  我們不要將它看成
[00:15:43.000 --> 00:15:46.000]  比永生更重要
[00:15:46.000 --> 00:15:48.000]  所以不義就不是
[00:15:48.000 --> 00:15:51.000]  你賺的錢是臭的
[00:15:51.000 --> 00:15:52.000]  不好的
[00:15:52.000 --> 00:15:53.000]  不是這個意思
[00:15:53.000 --> 00:15:56.000]  所以在不義的事情
[00:15:56.000 --> 00:15:57.000]  要轉化
[00:15:57.000 --> 00:16:00.000]  產生永恆的價值
[00:16:00.000 --> 00:16:02.000]  接著這段經文
[00:16:02.000 --> 00:16:04.000]  又是很難解釋
[00:16:04.000 --> 00:16:05.000]  他說
[00:16:05.000 --> 00:16:07.000]  這段經文怎麼說
[00:16:07.000 --> 00:16:09.000]  他直接不義的錢財
[00:16:09.000 --> 00:16:10.000]  結交朋友
[00:16:10.000 --> 00:16:11.000]  就是說在這個世界上
[00:16:11.000 --> 00:16:12.000]  我們賺到錢
[00:16:12.000 --> 00:16:14.000]  我們和外面的人來往
[00:16:14.000 --> 00:16:17.000]  不要將錢看成臭的
[00:16:17.000 --> 00:16:19.000]  不要東東的不是販毒
[00:16:19.000 --> 00:16:21.000]  正當當賺回來的
[00:16:21.000 --> 00:16:22.000]  這些錢
[00:16:22.000 --> 00:16:24.000]  到了錢財無用的時候
[00:16:24.000 --> 00:16:25.000]  就是將來
[00:16:25.000 --> 00:16:29.000]  我們見天父
[00:16:29.000 --> 00:16:30.000]  世上的錢財無用
[00:16:30.000 --> 00:16:35.000]  他們可以接你們到永遠的住處去
[00:16:36.000 --> 00:16:37.000]  你們是誰呢
[00:16:37.000 --> 00:16:39.000]  你們是誰呢
[00:16:39.000 --> 00:16:41.000]  前面就說
[00:16:41.000 --> 00:16:43.000]  結交朋友
[00:16:43.000 --> 00:16:44.000]  很明顯
[00:16:44.000 --> 00:16:46.000]  他們就是那些朋友
[00:16:46.000 --> 00:16:47.000]  你結交了那些朋友
[00:16:47.000 --> 00:16:50.000]  那些朋友可以接你去
[00:16:50.000 --> 00:16:52.000]  永生的住處
[00:16:52.000 --> 00:16:53.000]  那些人接你去
[00:16:53.000 --> 00:16:54.000]  不是你接他去嗎
[00:16:54.000 --> 00:16:59.000]  耶穌有沒有說錯了
[00:16:59.000 --> 00:17:01.000]  你留意經文是這樣
[00:17:01.000 --> 00:17:02.000]  沒有改經文
[00:17:02.000 --> 00:17:05.000]  當耶穌說這句話
[00:17:05.000 --> 00:17:08.000]  祂說你要好好在外面賺錢的時候
[00:17:08.000 --> 00:17:11.000]  你要透過在外面的金錢
[00:17:11.000 --> 00:17:13.000]  透過在外面的勞力
[00:17:13.000 --> 00:17:16.000]  來幫助那些人
[00:17:16.000 --> 00:17:18.000]  或者是結識那些人
[00:17:18.000 --> 00:17:20.000]  不要和他們斷絕關係
[00:17:20.000 --> 00:17:22.000]  然後透過你的勞力
[00:17:22.000 --> 00:17:24.000]  和他們一起工作也好
[00:17:24.000 --> 00:17:25.000]  賺到錢也好
[00:17:25.000 --> 00:17:29.000]  來使他們能夠認識主
[00:17:29.000 --> 00:17:31.000]  所以到錢財無用的時候
[00:17:32.000 --> 00:17:37.000]  他們會接你們去永生的住處
[00:17:37.000 --> 00:17:38.000]  那個你們
[00:17:38.000 --> 00:17:40.000]  他們接你們
[00:17:40.000 --> 00:17:41.000]  他們就是那些人
[00:17:41.000 --> 00:17:43.000]  是什麼意思呢
[00:17:43.000 --> 00:17:47.000]  原來耶穌是用當時很流行的諺語
[00:17:47.000 --> 00:17:51.000]  而這個諺語在馬太福音也說過
[00:17:51.000 --> 00:17:53.000]  就說
[00:17:53.000 --> 00:17:55.000]  第九節
[00:17:55.000 --> 00:17:56.000]  不易戰就結交朋友
[00:17:56.000 --> 00:17:58.000]  這個諺語
[00:17:58.000 --> 00:18:00.000]  你們就指門徒
[00:18:00.000 --> 00:18:02.000]  就是指耶穌所說的
[00:18:02.000 --> 00:18:03.000]  對著門徒說
[00:18:03.000 --> 00:18:05.000]  他們就指外面的人
[00:18:05.000 --> 00:18:08.000]  如果你做在那些人身上
[00:18:08.000 --> 00:18:11.000]  就做在主的身上
[00:18:11.000 --> 00:18:14.000]  所以他們就代表上帝
[00:18:14.000 --> 00:18:17.000]  接你們永生的住處
[00:18:17.000 --> 00:18:19.000]  原來是很大價值
[00:18:19.000 --> 00:18:21.000]  當我們大人信主
[00:18:21.000 --> 00:18:22.000]  當我們幫助人
[00:18:22.000 --> 00:18:25.000]  就做在上帝的身上
[00:18:25.000 --> 00:18:28.000]  是上帝很喜歡的
[00:18:29.000 --> 00:18:30.000]  所以經文就說
[00:18:30.000 --> 00:18:32.000]  在這個世上
[00:18:32.000 --> 00:18:36.000]  我們很忠心做好
[00:18:36.000 --> 00:18:39.000]  它會產生一個永恆的效果
[00:18:39.000 --> 00:18:40.000]  永遠的住處
[00:18:40.000 --> 00:18:42.000]  產生永恆的效果
