
[00:00:00.000 --> 00:00:08.000]  經文是記載在《議司帖記》第一章十一至二十節
[00:02:15.000 --> 00:02:20.000]  今日波斯和馬袋的眾夫人聽見皇后這事
[00:02:20.000 --> 00:02:23.000]  必向王所有的官長照樣說
[00:02:23.000 --> 00:02:28.000]  如此必造成無數的藐視和憤怒
[00:02:28.000 --> 00:02:32.000]  王若以為好請降諭旨
[00:02:32.000 --> 00:02:37.000]  寫在波斯和馬袋人的條例中永不更改
[00:02:37.000 --> 00:02:42.000]  不准阿實提再到阿哈徐老王面前
[00:02:42.000 --> 00:02:48.000]  把他皇后的位分賜給他更好的妃子
[00:02:48.000 --> 00:02:51.000]  王的御子一傳遍全國
[00:02:51.000 --> 00:02:53.000]  國土縱然遼闊
[00:02:53.000 --> 00:02:55.000]  凡作妻子的
[00:02:55.000 --> 00:02:58.000]  無論丈夫是尊貴或卑賤
[00:02:58.000 --> 00:03:01.000]  都必尊敬他
[00:03:01.000 --> 00:03:06.000]  以斯帖記第二章七至九節
[00:03:06.000 --> 00:03:08.000]  686 頁
[00:03:08.000 --> 00:03:13.000]  沒抵改撫養他叔叔的女兒哈大沙
[00:03:13.000 --> 00:03:15.000]  就是以斯帖
[00:03:15.000 --> 00:03:17.000]  因為他沒有父母
[00:03:17.000 --> 00:03:20.000]  這女子容貌美麗
[00:03:20.000 --> 00:03:22.000]  他父母死了
[00:03:22.000 --> 00:03:26.000]  沒抵改收她為自己的女兒
[00:03:26.000 --> 00:03:30.000]  王的御子和戚令傳出之後
[00:03:30.000 --> 00:03:33.000]  許多女子被焦聚到書山城堡
[00:03:33.000 --> 00:03:36.000]  交給掌管女子的戚蓋
[00:03:36.000 --> 00:03:39.000]  以斯帖也被送入王宮
[00:03:39.000 --> 00:03:42.000]  交給戚蓋
[00:03:42.000 --> 00:03:44.000]  戚蓋眼中寵愛以斯帖
[00:03:44.000 --> 00:03:47.000]  就恩待她
[00:03:47.000 --> 00:03:51.000]  急忙給她桃末的香膏和當得的糞
[00:03:51.000 --> 00:03:56.000]  又從王宮裡挑選七個宮女來服侍她
[00:03:56.000 --> 00:03:59.000]  使她和她的宮女搬入女院
[00:03:59.000 --> 00:04:03.000]  上好的房屋
[00:04:03.000 --> 00:04:04.000]  感謝神
[00:04:04.000 --> 00:04:07.000]  今天有本堂的牧師陳麗蟬牧師
[00:04:07.000 --> 00:04:09.000]  在我們中間正道
[00:04:09.000 --> 00:04:11.000]  她今天的講題是
[00:04:11.000 --> 00:04:14.000]  一隻看不見的右手
[00:04:14.000 --> 00:04:17.000]  現在恭請陳牧師正道
[00:04:18.000 --> 00:04:21.000]  (音樂)
[00:04:22.000 --> 00:04:25.000]  (歌詞)
[00:04:26.000 --> 00:04:29.000]  (歌詞)
[00:04:30.000 --> 00:04:33.000]  (歌詞)
[00:04:33.000 --> 00:04:46.000]  (歌詞)
[00:04:46.000 --> 00:04:49.000]  (歌詞)
[00:04:49.000 --> 00:04:59.000]  (歌詞)
[00:05:15.000 --> 00:05:19.000]  剛才唱這首歌的是一班孤兒
[00:05:19.000 --> 00:05:21.000]  在1952年的時候
[00:05:21.000 --> 00:05:26.000]  楊許牧師去到台灣高雄
[00:05:26.000 --> 00:05:31.000]  他成立了一間孤兒院
[00:05:31.000 --> 00:05:35.000]  因為楊許牧師自己也是一個孤兒
[00:05:35.000 --> 00:05:39.000]  他專修用一些孤兒
[00:05:39.000 --> 00:05:43.000]  並且那些又聾又啞
[00:05:43.000 --> 00:05:46.000]  或者沒有手腳的
[00:05:46.000 --> 00:05:49.000]  他特別先去收留那些
[00:05:49.000 --> 00:05:51.000]  在1998年的時候
[00:05:51.000 --> 00:05:53.000]  楊牧師神學院的同學
[00:05:53.000 --> 00:05:56.000]  舅牧師去到這個地方
[00:05:56.000 --> 00:05:58.000]  他們就留下了
[00:05:58.000 --> 00:06:00.000]  教他們去唱歌
[00:06:00.000 --> 00:06:02.000]  剛才那首歌
[00:06:02.000 --> 00:06:07.000]  舅牧師用他們當地原居民的文歌調
[00:06:07.000 --> 00:06:09.000]  加入了聖經的文字
[00:06:09.000 --> 00:06:13.000]  寫成那雙看不見的手
[00:06:13.000 --> 00:06:15.000]  這班小孩
[00:06:15.000 --> 00:06:19.000]  他們不知道自己的爸爸媽媽究竟是誰
[00:06:19.000 --> 00:06:21.000]  因為他們一出生的時候
[00:06:21.000 --> 00:06:23.000]  就被遺棄在街頭
[00:06:23.000 --> 00:06:25.000]  是沒有人照顧的
[00:06:25.000 --> 00:06:31.000]  甚至有些可能是想拿去醫院做研究
[00:06:31.000 --> 00:06:33.000]  那就算了
[00:06:33.000 --> 00:06:35.000]  但這班小孩
[00:06:35.000 --> 00:06:38.000]  他們都沒有見過耶穌
[00:06:38.000 --> 00:06:40.000]  但他們很清楚知道
[00:06:40.000 --> 00:06:43.000]  是天上的爸爸
[00:06:43.000 --> 00:06:46.000]  用他大能的聖手
[00:06:46.000 --> 00:06:48.000]  來一路去牧養他
[00:06:48.000 --> 00:06:50.000]  去養育他
[00:06:50.000 --> 00:06:57.000]  否則他們全部都會餓死在街頭
[00:06:57.000 --> 00:07:00.000]  在這個《二司貼記》裏面
[00:07:00.000 --> 00:07:05.000]  全卷書裏面都沒有提過耶和華的名字
[00:07:05.000 --> 00:07:08.000]  也沒有提過神這個字
[00:07:08.000 --> 00:07:12.000]  就連祈禱都沒有提過
[00:07:12.000 --> 00:07:14.000]  但整卷書裏面
[00:07:14.000 --> 00:07:16.000]  卻又讓我們看到
[00:07:16.000 --> 00:07:19.000]  神在掌管著歷史
[00:07:19.000 --> 00:07:21.000]  所有的事情發生
[00:07:21.000 --> 00:07:23.000]  上帝都在掌管著
[00:07:23.000 --> 00:07:28.000]  並且叫人去仰望這位上帝
[00:07:28.000 --> 00:07:30.000]  我們從今個星期開始
[00:07:30.000 --> 00:07:32.000]  就會講《二司貼記》
[00:07:32.000 --> 00:07:35.000]  在整卷歷史裏面
[00:07:35.000 --> 00:07:39.000]  我們看到上帝在整個以色列民族裏面
[00:07:39.000 --> 00:07:42.000]  很奇妙的作為
[00:07:42.000 --> 00:07:45.000]  我們看一看第一方面
[00:07:45.000 --> 00:07:50.000]  上帝來掌管著各方面的事情
[00:07:50.000 --> 00:07:52.000]  在聖經裏面
[00:07:52.000 --> 00:07:54.000]  有《以色列拉記》
[00:07:54.000 --> 00:07:57.000]  《尼欽米記》和《二司貼記》
[00:07:57.000 --> 00:08:02.000]  是整個歷史書裏面最後的三卷
[00:08:02.000 --> 00:08:06.000]  這三卷書差不多都是同時代的作品
[00:08:06.000 --> 00:08:11.000]  他們都是記載他們在秘魯之後
[00:08:11.000 --> 00:08:14.000]  整個民族是怎樣的
[00:08:14.000 --> 00:08:18.000]  《以色列拉記》和《尼欽米記》
[00:08:18.000 --> 00:08:21.000]  記載那班百姓
[00:08:21.000 --> 00:08:25.000]  他們五百多年前
[00:08:25.000 --> 00:08:28.000]  秘魯去到巴比倫地
[00:08:28.000 --> 00:08:32.000]  但按照聖經的應許
[00:08:32.000 --> 00:08:34.000]  上帝的應許
[00:08:34.000 --> 00:08:38.000]  他們有機會回到耶路撒冷
[00:08:38.000 --> 00:08:41.000]  重建聖殿
[00:08:41.000 --> 00:08:43.000]  建造城牆
[00:08:43.000 --> 00:08:45.000]  所以當中一班人
[00:08:45.000 --> 00:08:49.000]  在起行回到耶路撒冷
[00:08:49.000 --> 00:08:51.000]  以色列和尼欽米記
[00:08:51.000 --> 00:08:54.000]  記載他們在整個路程裏面
[00:08:54.000 --> 00:08:56.000]  他們有艱辛
[00:08:56.000 --> 00:09:00.000]  亦記載他們回到耶路撒冷的時候
[00:09:00.000 --> 00:09:02.000]  面對這個地方
[00:09:02.000 --> 00:09:05.000]  因為之前發生很多戰爭
[00:09:05.000 --> 00:09:07.000]  整個死成這樣
[00:09:07.000 --> 00:09:10.000]  所以他們回到這個地方
[00:09:10.000 --> 00:09:13.000]  他們就要面對經濟
[00:09:13.000 --> 00:09:15.000]  面對貧困
[00:09:15.000 --> 00:09:18.000]  回到這個地方的時候
[00:09:18.000 --> 00:09:20.000]  他們要重建聖殿
[00:09:20.000 --> 00:09:21.000]  要建城牆
[00:09:21.000 --> 00:09:25.000]  其他周圍的外邦人
[00:09:25.000 --> 00:09:27.000]  又來欺負他們
[00:09:27.000 --> 00:09:29.000]  你們走了幾百年
[00:09:29.000 --> 00:09:31.000]  現在回來爭地方
[00:09:31.000 --> 00:09:35.000]  所以人們就來欺負他們
[00:09:35.000 --> 00:09:37.000]  他們走去建城牆
[00:09:37.000 --> 00:09:39.000]  建聖殿的時候
[00:09:39.000 --> 00:09:41.000]  他們又來做破壞
[00:09:41.000 --> 00:09:43.000]  來做誣衊
[00:09:43.000 --> 00:09:47.000]  想他們所有的工作都不成功
[00:09:47.000 --> 00:09:53.000]  所以他們的生活是非常艱辛
[00:09:53.000 --> 00:09:56.000]  以色列記載
[00:09:56.000 --> 00:09:59.000]  都是同時代的作品
[00:09:59.000 --> 00:10:02.000]  記載有一大班的百姓
[00:10:02.000 --> 00:10:05.000]  可能他們都未見過耶路撒冷
[00:10:05.000 --> 00:10:07.000]  因為幾百年了
[00:10:07.000 --> 00:10:09.000]  要回到這麼落後的地方
[00:10:09.000 --> 00:10:11.000]  又會這麼窮
[00:10:11.000 --> 00:10:15.000]  所以他們都不肯回到耶路撒冷
[00:10:15.000 --> 00:10:22.000]  他們寧願繼續留在巴比倫生活
[00:10:22.000 --> 00:10:24.000]  但是不要想著
[00:10:24.000 --> 00:10:29.000]  他們留在這裡生活就可以了
[00:10:29.000 --> 00:10:34.000]  當到以色列帖記第五第六第七章的時候
[00:10:34.000 --> 00:10:38.000]  就說到他們留在這個地方的時候
[00:10:38.000 --> 00:10:41.000]  他們遇到一個很大的危機
[00:10:41.000 --> 00:10:44.000]  就是有一個大奸人叫做哈曼
[00:10:44.000 --> 00:10:50.000]  他想將整個猶太民族滅絕
[00:10:50.000 --> 00:10:56.000]  感恩因為上帝使用以斯帖
[00:10:56.000 --> 00:11:02.000]  以致他們不需要被奸人所害
[00:11:02.000 --> 00:11:06.000]  我們看到上帝在掌管著
[00:11:06.000 --> 00:11:08.000]  在近四個月
[00:11:08.000 --> 00:11:10.000]  整個香港很動盪
[00:11:10.000 --> 00:11:12.000]  很亂
[00:11:12.000 --> 00:11:16.000]  大家心裡有沒有覺得很不安很害怕
[00:11:16.000 --> 00:11:20.000]  大家在聊天的時候有沒有聽過以下這些說話
[00:11:20.000 --> 00:11:22.000]  香港玩完了
[00:11:22.000 --> 00:11:26.000]  股票又跌樓市又跌
[00:11:26.000 --> 00:11:28.000]  有得走就走
[00:11:28.000 --> 00:11:30.000]  有沒有人叫過你們走
[00:11:30.000 --> 00:11:33.000]  有幾個人叫過我走
[00:11:33.000 --> 00:11:36.000]  他們說去哪裡都好
[00:11:36.000 --> 00:11:38.000]  總之走這麼快走這麼快
[00:11:38.000 --> 00:11:42.000]  去馬來西亞去新加坡去加拿大去澳洲
[00:11:42.000 --> 00:11:44.000]  總之去哪裡都好
[00:11:44.000 --> 00:11:46.000]  那裡太平一點
[00:11:46.000 --> 00:11:49.000]  香港很不太平
[00:11:49.000 --> 00:11:52.000]  一方面整個很多的打鬥暴亂
[00:11:52.000 --> 00:11:56.000]  另外一方面所有的東西都跌
[00:11:56.000 --> 00:12:00.000]  說到我們這些沒有撿走的人很慘
[00:12:00.000 --> 00:12:03.000]  留在香港裡面等死
[00:12:03.000 --> 00:12:06.000]  真的很淒涼
[00:12:06.000 --> 00:12:13.000]  當我們從以色列尼希米的以色列記載
[00:12:13.000 --> 00:12:17.000]  在當時代的警方的時候
[00:12:17.000 --> 00:12:19.000]  我們就看到
[00:12:19.000 --> 00:12:22.000]  其實人生就是這樣
[00:12:22.000 --> 00:12:24.000]  無論在哪裡
[00:12:24.000 --> 00:12:26.000]  無論每一個時刻
[00:12:26.000 --> 00:12:30.000]  我們都會面對有平安的時間
[00:12:30.000 --> 00:12:32.000]  有平順的時候
[00:12:32.000 --> 00:12:37.000]  但也有不順利有逆境的時候
[00:12:37.000 --> 00:12:44.000]  人生除了去面對有一些政治社會的問題之外
[00:12:44.000 --> 00:12:49.000]  其實還有很多個人的問題要處理
[00:12:49.000 --> 00:12:50.000]  婚姻的問題
[00:12:50.000 --> 00:12:51.000]  子女的問題
[00:12:51.000 --> 00:12:52.000]  職業的問題
[00:12:52.000 --> 00:12:54.000]  人際的問題
[00:12:54.000 --> 00:12:55.000]  金錢的問題
[00:12:55.000 --> 00:12:57.000]  疾病的問題
[00:12:57.000 --> 00:13:01.000]  所以問題就不是問題本身
[00:13:01.000 --> 00:13:05.000]  問題就是在問題當中
[00:13:05.000 --> 00:13:12.000]  究竟有沒有那位創天造地的上帝介入在其中裡面
[00:13:12.000 --> 00:13:14.000]  明白我說的是什麼嗎?
[00:13:14.000 --> 00:13:15.000]  問題不是一個問題
[00:13:15.000 --> 00:13:21.000]  最重要每一件事情讓上帝介入在裡面的時候
[00:13:21.000 --> 00:13:23.000]  這些的問題
[00:13:23.000 --> 00:13:26.000]  這些的難處的發生
[00:13:26.000 --> 00:13:31.000]  可能就會變為一個寶貴的因典
[00:13:31.000 --> 00:13:35.000]  寶貴的經歷
[00:13:35.000 --> 00:13:37.000]  近日秋高氣爽
[00:13:37.000 --> 00:13:40.000]  最適宜是什麼呢?
[00:13:40.000 --> 00:13:42.000]  曬塵皮
[00:13:42.000 --> 00:13:45.000]  有些姐妹教我曬塵皮
[00:13:45.000 --> 00:13:49.000]  今年買了一些新會的金皮
[00:13:49.000 --> 00:13:50.000]  送給我
[00:13:50.000 --> 00:13:51.000]  叫我曬一下
[00:13:51.000 --> 00:13:53.000]  拿回家
[00:13:53.000 --> 00:13:58.000]  原來一塊新會的金皮值不值錢?
[00:13:58.000 --> 00:14:00.000]  一點都不值錢
[00:14:00.000 --> 00:14:04.000]  吃完金肉就扔掉
[00:14:04.000 --> 00:14:09.000]  但是當那些金皮拿去曬一下
[00:14:09.000 --> 00:14:14.000]  去吸收一些從天上而來的陽光的時候
[00:14:14.000 --> 00:14:16.000]  當你曬了一年之後
[00:14:16.000 --> 00:14:18.000]  這塊金皮值不值錢?
[00:14:18.000 --> 00:14:20.000]  還不值錢
[00:14:20.000 --> 00:14:21.000]  因為不能吃
[00:14:21.000 --> 00:14:23.000]  不能煲湯
[00:14:23.000 --> 00:14:24.000]  還是不值錢
[00:14:24.000 --> 00:14:27.000]  當你曬了五年之後
[00:14:27.000 --> 00:14:30.000]  啡色的脆脆的那些就值錢了
[00:14:30.000 --> 00:14:31.000]  一塊金皮
[00:14:31.000 --> 00:14:35.000]  原本在你吃完金肉之後
[00:14:35.000 --> 00:14:36.000]  可以扔掉
[00:14:36.000 --> 00:14:37.000]  一塊都不值錢
[00:14:37.000 --> 00:14:39.000]  但到五年之後
[00:14:39.000 --> 00:14:43.000]  你去街市買一塊金皮要多少錢?
[00:14:43.000 --> 00:14:44.000]  不知道
[00:14:44.000 --> 00:14:46.000]  兩元
[00:14:46.000 --> 00:14:49.000]  當你曬了十幾二十年的時候
[00:14:49.000 --> 00:14:52.000]  一塊金皮就值十幾元
[00:14:52.000 --> 00:14:55.000]  可以炒的
[00:14:55.000 --> 00:15:00.000]  其實在這些事情發生的時候
[00:15:00.000 --> 00:15:02.000]  我們看到很艱難
[00:15:02.000 --> 00:15:04.000]  或者沒有用
[00:15:04.000 --> 00:15:09.000]  但當我們加入了從天上的元素
[00:15:09.000 --> 00:15:15.000]  從創天造地的上帝元素在其中的時候
[00:15:15.000 --> 00:15:17.000]  這些艱難的經歷
[00:15:17.000 --> 00:15:19.000]  這些很困難的問題
[00:15:19.000 --> 00:15:24.000]  我們都可以化為一個因典
[00:15:24.000 --> 00:15:26.000]  我們接著看看
[00:15:26.000 --> 00:15:29.000]  這個上帝的大能聖手
[00:15:29.000 --> 00:15:33.000]  他掌管著每一段的歷史
[00:15:33.000 --> 00:15:36.000]  剛才開始就說了一個主角
[00:15:36.000 --> 00:15:39.000]  就是阿哈徐老王
[00:15:39.000 --> 00:15:45.000]  他當時的超級帝國的波斯皇帝
[00:15:45.000 --> 00:15:49.000]  他所統領的地方
[00:15:49.000 --> 00:15:52.000]  由印度到非洲
[00:15:52.000 --> 00:15:55.000]  在這個版圖上
[00:15:55.000 --> 00:15:58.000]  全部橙色的地方
[00:15:58.000 --> 00:16:01.000]  都是波斯所佔據的
[00:16:01.000 --> 00:16:03.000]  從印度到非洲
[00:16:03.000 --> 00:16:10.000]  當時是一個非常大的版圖
[00:16:10.000 --> 00:16:13.000]  阿哈徐老王是怎樣的人呢?
[00:16:13.000 --> 00:16:16.000]  他是一個很驕傲、很衝動
[00:16:16.000 --> 00:16:19.000]  也是一個喜怒無常的人
[00:16:19.000 --> 00:16:21.000]  所以很難捉摸
[00:16:21.000 --> 00:16:25.000]  在他出征希臘之前
[00:16:25.000 --> 00:16:32.000]  他就在自己的冬季皇宮大宴群臣
[00:16:32.000 --> 00:16:34.000]  整個宴會
[00:16:34.000 --> 00:16:36.000]  你知不知道吃了多少天?
[00:16:36.000 --> 00:16:38.000]  180天
[00:16:38.000 --> 00:16:42.000]  即是半年
[00:16:42.000 --> 00:16:46.000]  你整個星期每餐都外出吃
[00:16:46.000 --> 00:16:49.000]  每餐都包心翅膀
[00:16:49.000 --> 00:16:51.000]  每餐都龍蝦伊麵
[00:16:51.000 --> 00:16:56.000]  你怕到第七天就怕了他
[00:16:56.000 --> 00:16:59.000]  但是他在書山城大宴群臣
[00:16:59.000 --> 00:17:02.000]  吃了180天
[00:17:02.000 --> 00:17:04.000]  足足六個月
[00:17:04.000 --> 00:17:06.000]  還有
[00:17:06.000 --> 00:17:13.000]  大宴群臣只有將領、官員、領袖級
[00:17:13.000 --> 00:17:16.000]  再多擺七天
[00:17:16.000 --> 00:17:20.000]  全城的人都可以大吃大喝
[00:17:20.000 --> 00:17:23.000]  盡情的歡樂
[00:17:23.000 --> 00:17:27.000]  可以展現他有多富有
[00:17:27.000 --> 00:17:28.000]  還有
[00:17:28.000 --> 00:17:33.000]  所有人去到皇宮裡面飲宴的時候
[00:17:33.000 --> 00:17:35.000]  特別是高級將領
[00:17:35.000 --> 00:17:44.000]  哈徐老王都會親自到來帶領參觀財寶
[00:17:44.000 --> 00:17:46.000]  你看看
[00:17:46.000 --> 00:17:48.000]  這是仿製的
[00:17:48.000 --> 00:17:50.000]  一個金絲杯
[00:17:50.000 --> 00:17:52.000]  前面是絲頭
[00:17:52.000 --> 00:17:54.000]  後面是杯子
[00:17:54.000 --> 00:17:57.000]  你說拿著這杯子去飲酒
[00:17:57.000 --> 00:17:58.000]  多麼豪華
[00:17:58.000 --> 00:18:01.000]  多麼威風
[00:18:01.000 --> 00:18:04.000]  所有的器皿都是這樣做
[00:18:04.000 --> 00:18:07.000]  看到波斯多麼的興盛
[00:18:07.000 --> 00:18:09.000]  多麼富有
[00:18:09.000 --> 00:18:14.000]  當哈徐老王喝到醉醺醺
[00:18:14.000 --> 00:18:15.000]  瘋瘋癲癲的時候
[00:18:15.000 --> 00:18:17.000]  突然間興起
[00:18:17.000 --> 00:18:21.000]  他就吩咐他身旁的七個太監
[00:18:21.000 --> 00:18:26.000]  請皇后阿瑟提來
[00:18:26.000 --> 00:18:32.000]  還要帶著她那個花灘充滿寶石的皇后冠
[00:18:32.000 --> 00:18:34.000]  來到這個地方
[00:18:34.000 --> 00:18:36.000]  讓你們看看
[00:18:36.000 --> 00:18:37.000]  讓你們欣賞一下
[00:18:37.000 --> 00:18:41.000]  因為她是很漂亮的
[00:18:41.000 --> 00:18:43.000]  就是因為她說了一句
[00:18:43.000 --> 00:18:47.000]  因為她的容貌甚美
[00:18:47.000 --> 00:18:49.000]  就暗示了
[00:18:49.000 --> 00:18:52.000]  她不是當皇后是一個人
[00:18:52.000 --> 00:18:56.000]  不是想將她介紹給將領
[00:18:56.000 --> 00:19:01.000]  給她鼓勵將領準備出征
[00:19:01.000 --> 00:19:06.000]  而是當皇后是一件珍藏品
[00:19:06.000 --> 00:19:10.000]  展示我的老婆多麼漂亮
[00:19:10.000 --> 00:19:12.000]  去博人欣賞
[00:19:12.000 --> 00:19:14.000]  去博人讚她
[00:19:14.000 --> 00:19:16.000]  皇后當然不介意
[00:19:16.000 --> 00:19:17.000]  她不遵從
[00:19:17.000 --> 00:19:18.000]  她拒絕了
[00:19:18.000 --> 00:19:20.000]  而另一方面
[00:19:20.000 --> 00:19:23.000]  因為當時的女士
[00:19:23.000 --> 00:19:26.000]  通常都不會去到眾人面前
[00:19:26.000 --> 00:19:28.000]  去拋頭露面
[00:19:28.000 --> 00:19:29.000]  所以皇后覺得
[00:19:29.000 --> 00:19:30.000]  我是皇后來的
[00:19:30.000 --> 00:19:31.000]  做甚麼
[00:19:31.000 --> 00:19:34.000]  我要去見這班將領
[00:19:34.000 --> 00:19:36.000]  就是因為這樣
[00:19:36.000 --> 00:19:38.000]  兩夫婦吵架
[00:19:38.000 --> 00:19:42.000]  黑錘老王就非常憤怒
[00:19:42.000 --> 00:19:43.000]  他覺得
[00:19:43.000 --> 00:19:46.000]  我堂堂一個皇帝
[00:19:46.000 --> 00:19:49.000]  在萬人之上
[00:19:49.000 --> 00:19:52.000]  我管理的地方多麼大
[00:19:52.000 --> 00:19:55.000]  我處理的事情多麼多
[00:19:55.000 --> 00:19:56.000]  但現在
[00:19:56.000 --> 00:20:00.000]  竟然我家的老婆不聽我的話
[00:20:00.000 --> 00:20:05.000]  她不肯出來見群臣
[00:20:05.000 --> 00:20:07.000]  在這一刻
[00:20:07.000 --> 00:20:11.000]  黑錘老王都感到很無奈
[00:20:11.000 --> 00:20:15.000]  我可以在這個戰場裡
[00:20:15.000 --> 00:20:17.000]  多麼的輝煌
[00:20:17.000 --> 00:20:19.000]  但在家裡
[00:20:19.000 --> 00:20:24.000]  我多麼的失敗
[00:20:24.000 --> 00:20:26.000]  他們兩人的心裡
[00:20:26.000 --> 00:20:29.000]  都可能很受傷
[00:20:29.000 --> 00:20:33.000]  黑錘老王仍然怒火中燒的時候
[00:20:33.000 --> 00:20:35.000]  我不知道他是不是因為
[00:20:35.000 --> 00:20:37.000]  喝酒喝得太久
[00:20:37.000 --> 00:20:40.000]  頭已經昏倒
[00:20:40.000 --> 00:20:41.000]  他愚蠢到
[00:20:41.000 --> 00:20:44.000]  把自己家庭的事
[00:20:44.000 --> 00:20:46.000]  和老婆吵架的事
[00:20:46.000 --> 00:20:50.000]  他就問他身邊七個的謀士
[00:20:50.000 --> 00:20:53.000]  即是問他身邊七個智囊團
[00:20:53.000 --> 00:20:54.000]  問下
[00:20:54.000 --> 00:20:58.000]  家裡的老婆不聽話
[00:20:58.000 --> 00:21:00.000]  照法例來說
[00:21:00.000 --> 00:21:02.000]  應該怎麼做呢?
[00:21:02.000 --> 00:21:04.000]  蠢不蠢?
[00:21:04.000 --> 00:21:06.000]  家裡的老婆不聽話
[00:21:06.000 --> 00:21:10.000]  有什麼法例來做呢?
[00:21:10.000 --> 00:21:13.000]  其中一個的謀士
[00:21:13.000 --> 00:21:16.000]  叫做米武剛
[00:21:16.000 --> 00:21:17.000]  他的名字很好
[00:21:17.000 --> 00:21:18.000]  米武剛
[00:21:18.000 --> 00:21:22.000]  即是家裡的米剛常滿
[00:21:22.000 --> 00:21:23.000]  不錯
[00:21:23.000 --> 00:21:24.000]  不過他想辦法
[00:21:24.000 --> 00:21:26.000]  認真不太好
[00:21:26.000 --> 00:21:28.000]  他說
[00:21:28.000 --> 00:21:32.000]  王后這次真的犯了離千戒罪
[00:21:32.000 --> 00:21:34.000]  她不僅得罪了皇帝你
[00:21:34.000 --> 00:21:39.000]  她還害死了全省各國的男子
[00:21:39.000 --> 00:21:41.000]  如果所有全省的人
[00:21:41.000 --> 00:21:46.000]  知道王后不聽自己的丈夫話
[00:21:46.000 --> 00:21:48.000]  不聽皇帝話的時候
[00:21:48.000 --> 00:21:49.000]  從此以後
[00:21:49.000 --> 00:21:52.000]  她就會藐視自己家裡的丈夫
[00:21:52.000 --> 00:21:55.000]  以後都不聽老公話
[00:21:55.000 --> 00:21:58.000]  我們全個波斯國就慘了
[00:21:58.000 --> 00:22:01.000]  這個米武剛很誇張
[00:22:01.000 --> 00:22:05.000]  喝酒喪失理智
[00:22:05.000 --> 00:22:11.000]  教皇帝要立例來公佈全國
[00:22:11.000 --> 00:22:17.000]  以後所有婦女都要尊重丈夫
[00:22:17.000 --> 00:22:20.000]  這個無知的法例
[00:22:20.000 --> 00:22:25.000]  他就將皇帝家裡的醜事
[00:22:25.000 --> 00:22:28.000]  傳開給全國人知道
[00:22:28.000 --> 00:22:32.000]  其實本來可能只是在場的人知道
[00:22:32.000 --> 00:22:35.000]  皇帝無理
[00:22:35.000 --> 00:22:37.000]  王后不聽話
[00:22:37.000 --> 00:22:40.000]  其實在夫妻之間
[00:22:40.000 --> 00:22:42.000]  或者朋友之間
[00:22:42.000 --> 00:22:44.000]  一起的相處
[00:22:44.000 --> 00:22:47.000]  是大家互相的尊重
[00:22:47.000 --> 00:22:51.000]  互相的體恤
[00:22:51.000 --> 00:22:54.000]  不能夠用一些的立例
[00:22:54.000 --> 00:22:57.000]  來逼人去勉強人
[00:22:57.000 --> 00:23:03.000]  生命應該大家彼此感染
[00:23:03.000 --> 00:23:06.000]  我家裡有一個印尼姐姐
[00:23:06.000 --> 00:23:10.000]  由照顧我爸爸一直照顧十幾年
[00:23:10.000 --> 00:23:11.000]  相處的時候
[00:23:11.000 --> 00:23:13.000]  有時大家都會有頂撞
[00:23:13.000 --> 00:23:15.000]  但很早已經跟她說了
[00:23:15.000 --> 00:23:19.000]  我說我們何時有頂撞的時候
[00:23:19.000 --> 00:23:23.000]  如果當我們自己一想到自己錯的話
