
[00:00:00.000 --> 00:00:04.520]  在靈命上 豬園肉潤
[00:01:47.120 --> 00:01:48.400]  即是很簡單
[00:01:48.400 --> 00:01:49.720]  如果不是的話
[00:01:49.720 --> 00:01:51.040]  你跨跨落地的時候
[00:01:51.040 --> 00:01:52.280]  沒有了媽媽跟你在一起的時候
[00:01:52.280 --> 00:01:54.640]  你都不會開始有語言來表達自己
[00:01:54.640 --> 00:01:55.400]  你沒有語言的時候
[00:01:55.400 --> 00:01:56.960]  你如何去跟別人分享
[00:01:56.960 --> 00:01:58.840]  如何跟別人溝通呢 是不是
[00:01:58.840 --> 00:01:59.440]  想問一下大家
[00:01:59.440 --> 00:02:00.880]  即是你即是
[00:02:00.880 --> 00:02:01.920]  今天不是團契
[00:02:01.920 --> 00:02:03.600]  你想想五位
[00:02:03.600 --> 00:02:05.480]  五位的你可能是
[00:02:05.480 --> 00:02:06.800]  即是
[00:02:06.800 --> 00:02:08.320]  現時
[00:02:08.320 --> 00:02:11.280]  你可以是親人 家人 至親
[00:02:11.280 --> 00:02:13.080]  朋友 工作裏面甚麼都可以
[00:02:13.080 --> 00:02:15.040]  你想想有五位
[00:02:15.040 --> 00:02:16.560]  你是正在與他們同行的
[00:02:16.560 --> 00:02:17.200]  你不用說的
[00:02:17.200 --> 00:02:18.320]  不過我想你
[00:02:18.320 --> 00:02:19.720]  即是與他一起做一個實踐
[00:02:19.720 --> 00:02:20.640]  你想想
[00:02:20.640 --> 00:02:22.240]  先想了五位
[00:02:22.240 --> 00:02:23.040]  你馬上
[00:02:23.040 --> 00:02:24.520]  一 二 三 四 五
[00:02:24.520 --> 00:02:25.560]  想到有
[00:02:25.560 --> 00:02:27.880]  即是上帝都給了我
[00:02:27.880 --> 00:02:31.000]  與這五位的朋友同行
[00:02:31.000 --> 00:02:34.120]  給多三秒大家想想
[00:02:34.120 --> 00:02:35.600]  而這五位裏面
[00:02:35.600 --> 00:02:36.720]  你又再想想
[00:02:36.720 --> 00:02:38.960]  有哪三位你是
[00:02:38.960 --> 00:02:40.160]  真是
[00:02:40.160 --> 00:02:40.760]  很重要
[00:02:40.760 --> 00:02:41.600]  或者是
[00:02:41.600 --> 00:02:44.080]  你是很賞心
[00:02:44.080 --> 00:02:44.840]  這樣
[00:02:44.840 --> 00:02:46.440]  即是這段時間裏面與他同行
[00:02:46.440 --> 00:02:52.760]  (記者: 最後三位)
[00:02:52.760 --> 00:02:54.040]  最後就是這三位裏面
[00:02:54.040 --> 00:02:55.880]  你有哪一位
[00:02:55.880 --> 00:02:56.720]  你是真是
[00:02:56.720 --> 00:02:58.840]  上帝差給你的即時
[00:02:58.840 --> 00:03:00.160]  你一定要
[00:03:00.160 --> 00:03:01.280]  即是
[00:03:01.280 --> 00:03:02.760]  差不多你隨叫隨到的
[00:03:02.760 --> 00:03:03.960]  差不多你是
[00:03:03.960 --> 00:03:05.480]  即是上帝交付了給你
[00:03:05.480 --> 00:03:06.400]  你要
[00:03:06.400 --> 00:03:07.480]  交付一個責任給你
[00:03:07.480 --> 00:03:08.960]  交付一個指名給你
[00:03:08.960 --> 00:03:10.000]  你要與他
[00:03:10.000 --> 00:03:10.520]  分明
[00:03:10.520 --> 00:03:12.160]  至少在這段路上
[00:03:12.160 --> 00:03:12.880]  是
[00:03:12.880 --> 00:03:13.880]  與他陪他下去
[00:03:13.880 --> 00:03:16.400]  (記者: 最後三位)
[00:03:16.400 --> 00:03:18.640]  想大家為這位朋友祈禱
[00:03:18.640 --> 00:03:19.720]  即是願意
[00:03:19.720 --> 00:03:20.640]  都
[00:03:20.640 --> 00:03:22.400]  在學習這個即時上
[00:03:22.400 --> 00:03:24.760]  我們不只是說一些空談的話
[00:03:24.760 --> 00:03:25.560]  其實是
[00:03:25.560 --> 00:03:26.720]  很真實
[00:03:26.720 --> 00:03:28.720]  在我們生命的路上
[00:03:28.720 --> 00:03:30.640]  有上帝的呼召
[00:03:30.640 --> 00:03:31.600]  有上帝的
[00:03:31.600 --> 00:03:34.280]  給我們的提醒
[00:03:34.280 --> 00:03:35.480]  和使命
[00:03:35.480 --> 00:03:36.480]  猜拳我們
[00:03:36.480 --> 00:03:37.680]  去作一個生命同行者
[00:03:37.680 --> 00:03:41.200]  我們一起才有一個道局
[00:03:41.200 --> 00:03:43.160]  主求你幫助我們眾頂姐妹
[00:03:43.160 --> 00:03:44.160]  能夠
[00:03:44.160 --> 00:03:45.280]  在
[00:03:45.280 --> 00:03:46.360]  你的事工上
[00:03:46.360 --> 00:03:47.520]  在你的即時上
[00:03:47.520 --> 00:03:48.480]  特別是
[00:03:48.480 --> 00:03:49.840]  生命同行的即時上
[00:03:49.840 --> 00:03:51.480]  有份
[00:03:51.480 --> 00:03:53.640]  這個不只是屬於
[00:03:53.640 --> 00:03:54.960]  一些
[00:03:54.960 --> 00:03:56.080]  嗯
[00:03:56.080 --> 00:03:57.680]  即是
[00:03:57.680 --> 00:03:59.080]  有地位或者有些
[00:03:59.080 --> 00:04:00.440]  有些身份的人
[00:04:00.440 --> 00:04:02.600]  其實是你猜拳我們每一位頂姐妹
[00:04:02.600 --> 00:04:03.640]  都去
[00:04:03.640 --> 00:04:05.160]  在我們的
[00:04:05.160 --> 00:04:07.120]  生命的路上
[00:04:07.120 --> 00:04:09.040]  就好像耶穌
[00:04:09.040 --> 00:04:10.840]  和這兩位
[00:04:10.840 --> 00:04:12.800]  回家的二萬五十路上的門徒
[00:04:12.800 --> 00:04:14.560]  同行一樣
[00:04:14.560 --> 00:04:15.880]  大願主你
[00:04:15.880 --> 00:04:18.760]  交託這個同行的即時給我們的時候
[00:04:18.760 --> 00:04:21.760]  我們能夠好好去
[00:04:21.760 --> 00:04:23.720]  盡忠回應你的託付
[00:04:23.720 --> 00:04:26.000]  能夠在生命的路上
[00:04:26.000 --> 00:04:27.320]  可能是一些密密的工作
[00:04:27.320 --> 00:04:29.680]  可能是一些不是很
[00:04:29.680 --> 00:04:30.320]  大的
[00:04:30.320 --> 00:04:31.160]  不是一些很
[00:04:31.160 --> 00:04:33.280]  很顯赫的事情
[00:04:33.280 --> 00:04:34.240]  但是我們知道
[00:04:34.240 --> 00:04:35.280]  我們自己會知道
[00:04:35.280 --> 00:04:36.240]  生命裡面
[00:04:36.240 --> 00:04:38.400]  上帝你就交了一些人
[00:04:38.400 --> 00:04:39.480]  成為我們的伴侶
[00:04:39.480 --> 00:04:40.080]  其實
[00:04:40.080 --> 00:04:42.640]  不只是我們去幫助
[00:04:42.640 --> 00:04:43.160]  對方
[00:04:43.160 --> 00:04:44.120]  其實是
[00:04:44.120 --> 00:04:45.800]  生命互相結連
[00:04:45.800 --> 00:04:46.560]  其實是
[00:04:46.560 --> 00:04:47.800]  互為
[00:04:47.800 --> 00:04:48.720]  同行者
[00:04:48.720 --> 00:04:49.360]  求你幫助
[00:04:49.360 --> 00:04:50.360]  祝福我們
[00:04:50.360 --> 00:04:51.400]  今天的
[00:04:51.400 --> 00:04:51.920]  嗯
[00:04:51.920 --> 00:04:52.720]  一起
[00:04:52.720 --> 00:04:53.400]  聽你的說話
[00:04:53.400 --> 00:04:54.360]  也都是祝福
[00:04:54.360 --> 00:04:55.760]  我們在人生路上
[00:04:55.760 --> 00:04:56.680]  繼續在這個
[00:04:56.680 --> 00:04:57.800]  即時上面
[00:04:57.800 --> 00:04:58.480]  繼續學習
[00:04:58.480 --> 00:05:00.000]  怎樣作為一個
[00:05:00.000 --> 00:05:01.480]  盡忠和一個
[00:05:01.480 --> 00:05:04.120]  合乎你喜悅心意的同行者
[00:05:04.120 --> 00:05:05.600]  同心討告奉主明求
[00:05:05.600 --> 00:05:06.040]  阿門
[00:05:06.040 --> 00:05:09.360]  所以其實這個故事
[00:05:09.360 --> 00:05:10.400]  我都拿了一本聖經
[00:05:10.400 --> 00:05:11.240]  希望大家
[00:05:11.240 --> 00:05:12.240]  我不知道你們
[00:05:12.240 --> 00:05:13.920]  即是我經文雖然
[00:05:13.920 --> 00:05:15.080]  都顯示了出來
[00:05:15.080 --> 00:05:15.880]  給大家留意到
[00:05:15.880 --> 00:05:17.160]  其實整段
[00:05:17.160 --> 00:05:19.080]  的經文是發生在
[00:05:19.080 --> 00:05:20.760]  即是《路加福音》第十
[00:05:20.760 --> 00:05:22.560]  二十四章的十三
[00:05:22.560 --> 00:05:24.760]  至到三十五節
[00:05:24.760 --> 00:05:26.200]  那我剛才
[00:05:26.200 --> 00:05:28.040]  即是讀出的經文就是
[00:05:28.040 --> 00:05:28.880]  最後一段
[00:05:28.880 --> 00:05:29.400]  即是
[00:05:29.400 --> 00:05:31.160]  去到故事最尾聲
[00:05:31.160 --> 00:05:33.280]  的一段經文
[00:05:33.280 --> 00:05:34.480]  相信大家不會陌生吧
[00:05:34.480 --> 00:05:35.680]  我們復活節之旅
[00:05:35.680 --> 00:05:36.840]  都會讀這段經文
[00:05:36.840 --> 00:05:37.760]  同時都會留心到
[00:05:37.760 --> 00:05:38.960]  《路加福音》
[00:05:38.960 --> 00:05:40.200]  即是耶穌
[00:05:40.200 --> 00:05:41.480]  復活顯現之後
[00:05:41.480 --> 00:05:42.560]  和每一個門徒
[00:05:42.560 --> 00:05:44.320]  去見面的
[00:05:44.320 --> 00:05:45.160]  同一天
[00:05:45.160 --> 00:05:46.600]  門徒中有兩個人
[00:05:46.600 --> 00:05:47.640]  往一個村子去
[00:05:47.640 --> 00:05:49.680]  這個村子名叫二馬五師
[00:05:49.680 --> 00:05:51.800]  而離猶撒蘭約有二十五里
[00:05:51.800 --> 00:05:53.080]  他們彼此談論
[00:05:53.080 --> 00:05:54.880]  所發生的一切事
[00:05:54.880 --> 00:05:56.680]  一正討論的時候
[00:05:56.680 --> 00:05:58.440]  耶穌親自走近他們
[00:05:58.440 --> 00:06:00.000]  和他們同行
[00:06:00.000 --> 00:06:01.320]  可視他們的眼睛
[00:06:01.320 --> 00:06:01.920]  模糊
[00:06:01.920 --> 00:06:03.520]  沒認出他來
[00:06:03.520 --> 00:06:07.480]  先交代一些背景
[00:06:07.480 --> 00:06:09.080]  其實二馬五師的地方
[00:06:09.080 --> 00:06:10.640]  就在大約猶撒蘭西北
[00:06:11.520 --> 00:06:12.240]  即是
[00:06:12.240 --> 00:06:13.280]  如果計算
[00:06:13.280 --> 00:06:15.360]  因為二十五里其實不是很準確的
[00:06:15.360 --> 00:06:17.720]  如果按照他本身那個
[00:06:17.720 --> 00:06:19.920]  即是他們當時猶太人用的單位
[00:06:19.920 --> 00:06:21.360]  再計算呢
[00:06:21.360 --> 00:06:22.880]  即是我看清楚一點
[00:06:22.880 --> 00:06:25.320]  大概是
[00:06:25.320 --> 00:06:26.320]  即是
[00:06:26.320 --> 00:06:28.040]  一點多公里
[00:06:28.040 --> 00:06:28.840]  即是跑十公里
[00:06:28.840 --> 00:06:29.640]  再多一點點
[00:06:29.640 --> 00:06:30.320]  那個距離
[00:06:30.320 --> 00:06:31.960]  不過當然你記住是山路
[00:06:31.960 --> 00:06:33.560]  和走的山路
[00:06:33.560 --> 00:06:35.320]  所以我預計他想的時候
[00:06:35.320 --> 00:06:36.880]  那個路程應該是走
[00:06:36.880 --> 00:06:38.640]  類似是要走兩小時左右
[00:06:38.640 --> 00:06:40.000]  即是如果猶豫猶撒蘭
[00:06:40.000 --> 00:06:41.040]  那樣又會滲得很大
[00:06:41.040 --> 00:06:42.440]  那你從哪裡計算
[00:06:42.440 --> 00:06:44.600]  走到離開了城
[00:06:44.600 --> 00:06:46.600]  又再去西北走呢
[00:06:46.600 --> 00:06:48.080]  你大概想像的旅程
[00:06:48.080 --> 00:06:49.560]  起碼兩至三小時
[00:06:49.560 --> 00:06:50.160]  我覺得
[00:06:50.160 --> 00:06:52.360]  如果慢慢走的時候
[00:06:52.360 --> 00:06:55.480]  這是那個實際的路程
[00:06:55.480 --> 00:06:56.640]  大家留心就是
[00:06:56.640 --> 00:06:57.200]  即是
[00:06:57.200 --> 00:06:59.000]  耶穌和誰顯現呢
[00:06:59.000 --> 00:07:00.320]  就好像我這樣問
[00:07:00.320 --> 00:07:02.560]  耶穌不是和十幾
[00:07:02.560 --> 00:07:03.760]  十一個使徒
[00:07:03.760 --> 00:07:07.640]  即是他最愛的彼得約翰來顯現
[00:07:07.640 --> 00:07:08.320]  這段經文裏面
[00:07:08.320 --> 00:07:09.760]  整個記載裏面最終
[00:07:09.760 --> 00:07:10.760]  有一位有名字的
[00:07:10.760 --> 00:07:12.120]  叫格劉伯
[00:07:12.120 --> 00:07:12.840]  這一位是
[00:07:12.840 --> 00:07:14.920]  從頭到尾都沒有提他的名字
[00:07:14.920 --> 00:07:15.920]  即是都不是
[00:07:15.920 --> 00:07:17.120]  提可能你都忘記了
[00:07:17.120 --> 00:07:18.360]  他的名字是誰
[00:07:18.360 --> 00:07:19.400]  如果你再看早一點
[00:07:19.400 --> 00:07:20.560]  《路加福音》第二
[00:07:20.560 --> 00:07:22.640]  二十四章前的經文
[00:07:22.640 --> 00:07:26.120]  耶穌首先是向誰顯現呢
[00:07:26.120 --> 00:07:30.000]  首先是向誰顯現呢
[00:07:30.000 --> 00:07:31.200]  即是婦女
[00:07:31.200 --> 00:07:32.840]  向婦女顯現
[00:07:32.840 --> 00:07:33.880]  「護大奶」「瑪利亞」
[00:07:33.880 --> 00:07:35.440]  「母親」「瑪利亞」等等
[00:07:35.440 --> 00:07:36.160]  第二個呢
[00:07:36.160 --> 00:07:37.200]  如果按路加的記載
[00:07:37.200 --> 00:07:37.960]  第二個顯現就是
[00:07:37.960 --> 00:07:39.960]  向這兩個名不經傳
[00:07:39.960 --> 00:07:42.760]  沒有人知道他名字的門徒顯現
[00:07:42.760 --> 00:07:43.800]  到了
[00:07:43.800 --> 00:07:45.960]  耶穌忽然間消失了
[00:07:45.960 --> 00:07:47.360]  我經常都覺得好像時空
[00:07:47.360 --> 00:07:48.920]  即是瞬間轉移
[00:07:48.920 --> 00:07:50.600]  依然看了丁當看得多
[00:07:50.600 --> 00:07:51.200]  小時候
[00:07:51.200 --> 00:07:52.440]  即是突然間不見了
[00:07:52.440 --> 00:07:53.600]  就去了另一個空間
[00:07:53.600 --> 00:07:54.920]  其實就是見門徒
[00:07:54.920 --> 00:07:56.120]  所以你到最後的經文
[00:07:56.120 --> 00:07:57.800]  當這兩個門徒
[00:07:57.800 --> 00:07:59.600]  很興奮地跑回去找
[00:07:59.600 --> 00:08:01.080]  十一個使徒的時候
[00:08:01.080 --> 00:08:02.280]  他正正那使徒就說
[00:08:02.280 --> 00:08:04.120]  「剛剛耶穌和我顯現了」
[00:08:04.120 --> 00:08:04.960]  可能耶穌都很忙
[00:08:04.960 --> 00:08:05.960]  即是顯現完之後
[00:08:06.680 --> 00:08:08.080]  因為祂只有一個身體
[00:08:08.080 --> 00:08:10.360]  祂在這裡見了你之後
[00:08:10.360 --> 00:08:12.840]  但祂已經是一個轉化
[00:08:12.840 --> 00:08:13.760]  復活的身體
[00:08:13.760 --> 00:08:15.960]  祂可以穿越時空
[00:08:15.960 --> 00:08:17.520]  去到門徒中間
[00:08:17.520 --> 00:08:18.760]  和那十一個使徒顯現
[00:08:18.760 --> 00:08:20.080]  所以你想想的時候
[00:08:20.080 --> 00:08:22.240]  第三批見的人
[00:08:22.240 --> 00:08:23.960]  才是那十一個
[00:08:23.960 --> 00:08:25.240]  跟了祂幾年
[00:08:25.240 --> 00:08:26.480]  即是最熟的那一群
[00:08:26.480 --> 00:08:27.320]  或者你覺得
[00:08:27.320 --> 00:08:28.680]  你會預期
[00:08:28.680 --> 00:08:30.000]  第一批會見的人
[00:08:30.000 --> 00:08:31.520]  或者第一批會向祂
[00:08:31.520 --> 00:08:33.000]  表明身份的在這群使徒
[00:08:33.000 --> 00:08:33.720]  祂是
[00:08:33.720 --> 00:08:35.840]  在記載當中是第三批
[00:08:35.840 --> 00:08:36.880]  到最後
[00:08:36.880 --> 00:08:38.640]  婦女
[00:08:38.640 --> 00:08:41.120]  更加是當時沒有地位的人
[00:08:41.120 --> 00:08:43.440]  接著這兩個的門徒
[00:08:43.440 --> 00:08:45.360]  都是一些小人物
[00:08:45.360 --> 00:08:47.080]  它是耶穌
[00:08:47.080 --> 00:08:49.600]  又會選擇
[00:08:49.600 --> 00:08:51.800]  和這些小人物去見面
[00:08:51.800 --> 00:08:53.080]  即是
[00:08:53.080 --> 00:08:54.640]  我們覺得是一個小人物
[00:08:54.640 --> 00:08:56.360]  但可能對於祂眼中
[00:08:56.360 --> 00:08:58.080]  其實是一個信心
[00:08:58.080 --> 00:09:00.480]  和自己對於信仰
[00:09:00.480 --> 00:09:02.280]  是很認真的一些
[00:09:02.280 --> 00:09:03.280]  跟隨祂的人
[00:09:04.280 --> 00:09:06.280]  (記者:在人生中)
[00:09:06.280 --> 00:09:07.680]  都提醒我們
[00:09:07.680 --> 00:09:09.600]  其實我們
[00:09:09.600 --> 00:09:11.600]  在人生的工作當中
[00:09:11.600 --> 00:09:14.080]  其實就是有時
[00:09:14.080 --> 00:09:15.080]  要在一些
[00:09:15.080 --> 00:09:18.680]  可能是很看為平凡的人的生命當中
[00:09:18.680 --> 00:09:20.080]  可能上帝就交付給你
[00:09:20.080 --> 00:09:21.840]  耶穌沒有因為
[00:09:21.840 --> 00:09:23.440]  祂的身份權力地位
[00:09:23.440 --> 00:09:24.640]  而去看祂
[00:09:24.640 --> 00:09:26.480]  為重要還是不重要
[00:09:26.480 --> 00:09:27.640]  而是耶穌
[00:09:27.640 --> 00:09:29.440]  見到有需要的人
[00:09:29.440 --> 00:09:30.880]  祂就走上去
[00:09:30.880 --> 00:09:32.880]  和祂一起去走
[00:09:32.880 --> 00:09:33.520]  我正想問
[00:09:33.520 --> 00:09:35.120]  為什麼耶穌不表明身份呢
[00:09:35.120 --> 00:09:36.200]  一不來就
[00:09:36.200 --> 00:09:38.000]  我是復會的主
[00:09:38.000 --> 00:09:39.080]  為什麼你這麼不聰明
[00:09:39.080 --> 00:09:41.600]  為什麼你不知道我是主呢
[00:09:41.600 --> 00:09:42.440]  要搞這麼久
[00:09:42.440 --> 00:09:43.800]  其實是搞了很久的
[00:09:43.800 --> 00:09:46.360]  由第一路走上來
[00:09:46.360 --> 00:09:48.520]  我總覺得好像一個
[00:09:48.520 --> 00:09:50.600]  路過的叔叔走過來
[00:09:50.600 --> 00:09:51.400]  你是誰
[00:09:51.400 --> 00:09:52.480]  那兩個門徒
[00:09:52.480 --> 00:09:53.560]  其實真的
[00:09:53.560 --> 00:09:54.480]  對於耶穌走過來
[00:09:54.480 --> 00:09:55.360]  分分鐘兩個人聊天
[00:09:55.360 --> 00:09:56.120]  我不知道你有沒有試過
[00:09:56.120 --> 00:09:57.480]  有兩個朋友聊天
[00:09:57.480 --> 00:09:58.520]  突然走過來
[00:09:58.520 --> 00:09:59.760]  你講什麼
[00:09:59.760 --> 00:10:00.800]  你都覺得拗了台位
[00:10:00.800 --> 00:10:02.240]  你不會覺得
[00:10:02.240 --> 00:10:03.360]  走開吧
[00:10:03.360 --> 00:10:04.800]  你怎麼會走過來
[00:10:04.800 --> 00:10:07.160]  侵犯了我們兩個人之間
[00:10:07.160 --> 00:10:08.280]  那個私隱
[00:10:08.280 --> 00:10:09.480]  或者我們兩個人在聊的事情
[00:10:09.480 --> 00:10:10.840]  你都
[00:10:10.840 --> 00:10:11.600]  就是
[00:10:11.600 --> 00:10:12.840]  真的搞不清楚
[00:10:12.840 --> 00:10:13.960]  你完全都不拗台位
[00:10:13.960 --> 00:10:15.480]  走過來跟我說什麼
[00:10:15.480 --> 00:10:16.320]  這個就是當時
[00:10:16.320 --> 00:10:19.040]  大概是耶穌用一個這樣的形象
[00:10:19.040 --> 00:10:20.920]  來開始了那個
[00:10:20.920 --> 00:10:23.600]  對話
[00:10:23.600 --> 00:10:25.040]  耶穌不會走過來
[00:10:25.040 --> 00:10:25.760]  就是告訴你
[00:10:25.760 --> 00:10:27.400]  你知不知道我就是那個復會的主
[00:10:27.400 --> 00:10:28.720]  我沒有這樣說
[00:10:28.720 --> 00:10:30.000]  我相信大家一起
[00:10:30.000 --> 00:10:31.200]  看 一直讀的時候
[00:10:31.200 --> 00:10:32.320]  你發現
[00:10:32.320 --> 00:10:33.720]  最終
[00:10:33.720 --> 00:10:35.840]  是這兩個門徒自己發現的
[00:10:35.840 --> 00:10:37.160]  這個是很特別
[00:10:37.160 --> 00:10:40.560]  這個是原來耶穌關心
[00:10:40.560 --> 00:10:41.520]  或者著緊的
[00:10:41.520 --> 00:10:44.760]  不是要給一個答案他們
[00:10:44.760 --> 00:10:45.280]  如果給答案他們
[00:10:45.280 --> 00:10:46.520]  馬上就給答案他們了
[00:10:46.520 --> 00:10:49.240]  如果認不出誰是復會的主
[00:10:49.240 --> 00:10:50.480]  究竟耶穌有沒有復活呢
[00:10:50.480 --> 00:10:51.800]  因為他們之間
[00:10:51.800 --> 00:10:52.800]  你知道其實
[00:10:52.800 --> 00:10:54.160]  他們有兩個疑惑
[00:10:54.160 --> 00:10:54.840]  第一個疑惑就是
[00:10:54.840 --> 00:10:57.600]  究竟他們所訴償
[00:10:57.600 --> 00:11:00.360]  盼望的那些救贖以色列的聖者
[00:11:00.360 --> 00:11:01.840]  他們知道是耶穌了
[00:11:01.840 --> 00:11:02.960]  他是他們的先知
[00:11:02.960 --> 00:11:04.560]  這段中間也有說了
[00:11:04.560 --> 00:11:07.160]  究竟他為甚麼會死呢
[00:11:07.160 --> 00:11:07.760]  他們覺得
[00:11:07.760 --> 00:11:10.040]  如果這個是他們盼望的將來
[00:11:10.040 --> 00:11:12.760]  盼望光明的來臨的時候
[00:11:12.760 --> 00:11:13.920]  為甚麼會
[00:11:13.920 --> 00:11:16.920]  這麼悲慘死在十字架上呢
[00:11:16.920 --> 00:11:17.680]  對於他們生命上
[00:11:17.680 --> 00:11:22.640]  有一個很大的疑問和失落
[00:11:22.640 --> 00:11:23.880]  第二就是
[00:11:23.880 --> 00:11:25.480]  又聽到婦女說
[00:11:25.480 --> 00:11:27.080]  耶穌復活了
[00:11:27.080 --> 00:11:29.520]  又不知道真還是假
[00:11:29.520 --> 00:11:31.640]  然後去到墳墓前又看不到身體
[00:11:31.640 --> 00:11:34.360]  這是他們的使徒再傳給他們知道
[00:11:34.360 --> 00:11:35.920]  所以一頭霧水
[00:11:35.920 --> 00:11:37.800]  充滿疑團
[00:11:37.800 --> 00:11:39.920]  究竟發生了甚麼事呢
[00:11:39.920 --> 00:11:42.840]  究竟他是不是真是那位救贖我們
[00:11:42.840 --> 00:11:45.640]  我們等待了很久的那位救贖者呢
[00:11:45.640 --> 00:11:46.680]  而又說他死而復活
[00:11:46.680 --> 00:11:48.320]  究竟是甚麼事呢
[00:11:48.320 --> 00:11:52.160]  難以按照他們的邏輯去理解這件事
[00:11:52.160 --> 00:11:53.040]  所以生命裏面
[00:11:53.040 --> 00:11:55.280]  他們有很多疑惑
[00:11:55.280 --> 00:11:57.160]  很多問題
[00:11:57.160 --> 00:12:02.560]  而耶穌沒有急於立即給他們答案
[00:12:02.560 --> 00:12:04.680]  這是作為生命的徒弟
[00:12:04.680 --> 00:12:07.600]  是一個很重要的
[00:12:07.600 --> 00:12:10.360]  我不知道怎麼說
[00:12:10.360 --> 00:12:11.160]  是否一個操守
[00:12:11.160 --> 00:12:13.240]  還是一個自己應該有
[00:12:13.240 --> 00:12:17.920]  想要做到的一種方式
[00:12:17.920 --> 00:12:19.240]  第三就是門徒
[00:12:19.240 --> 00:12:22.320]  究竟當時的狀態是怎樣呢
[00:12:22.320 --> 00:12:23.000]  剛才說了
[00:12:23.000 --> 00:12:25.520]  其實這兩個門徒
[00:12:25.520 --> 00:12:26.600]  如果按照十六節
[00:12:26.600 --> 00:12:28.880]  就說他們眼睛模糊
[00:12:28.880 --> 00:12:30.360]  看不到
[00:12:30.360 --> 00:12:31.880]  看不到真相
[00:12:31.880 --> 00:12:34.160]  如果去到第十七節
[00:12:34.160 --> 00:12:35.680]  待會再讀的時候就說
[00:12:35.680 --> 00:12:36.880]  面帶愁容
[00:12:36.880 --> 00:12:38.600]  其實他們很憂愁
[00:12:38.600 --> 00:12:41.000]  情緒很低落
[00:12:41.000 --> 00:12:42.800]  很沒有出路
[00:12:42.800 --> 00:12:44.280]  甚至很絕望
[00:12:44.280 --> 00:12:48.040]  這是他們當時的狀態
[00:12:48.040 --> 00:12:50.360]  有時當我們在一種
[00:12:50.360 --> 00:12:54.520]  自我的困局裏面的時候
[00:12:54.520 --> 00:12:56.800]  我們看不到真相
[00:12:56.800 --> 00:12:57.800]  所以他們眼睛模糊
[00:12:57.800 --> 00:12:59.520]  就算主
[00:12:59.520 --> 00:13:02.360]  其實我猜他沒有變過任何面容
[00:13:02.360 --> 00:13:05.200]  由他在路上見到他
[00:13:05.200 --> 00:13:06.320]  到了傍晚的時候
[00:13:06.320 --> 00:13:07.720]  進了村裏面
[00:13:07.720 --> 00:13:08.760]  在屋裏面
