
[00:00:00.000 --> 00:00:04.000]  今晚講到的經文記載是
[00:07:49.000 --> 00:07:54.000]  他就能夠奪取他心裏認為重要的東西
[00:07:54.000 --> 00:07:57.000]  這是人認為重要的東西
[00:07:57.000 --> 00:07:59.000]  我亦都想告訴大家
[00:07:59.000 --> 00:08:01.000]  其實這亦都很合乎邏輯
[00:08:01.000 --> 00:08:03.000]  當你打仗
[00:08:03.000 --> 00:08:06.000]  當然是越多軍隊才會贏
[00:08:06.000 --> 00:08:08.000]  所以亦都說了這件事
[00:08:08.000 --> 00:08:11.000]  證明了他對自己其實沒有信心
[00:08:11.000 --> 00:08:13.000]  所以我要招聚我的兄弟
[00:08:13.000 --> 00:08:15.000]  其實猶大也好或以東也好
[00:08:15.000 --> 00:08:18.000]  在歷史上都是他的兄弟
[00:08:18.000 --> 00:08:21.000]  所以他就招聚他們一齊去做這件事
[00:08:21.000 --> 00:08:23.000]  想奪回這個地方
[00:08:23.000 --> 00:08:27.000]  猶大王約沙伯亦都答應了
[00:08:27.000 --> 00:08:29.000]  大家一齊出發
[00:08:29.000 --> 00:08:31.000]  浩浩蕩蕩出發
[00:08:31.000 --> 00:08:33.000]  全部都搞定
[00:08:33.000 --> 00:08:35.000]  但聖經裏面出現的地方
[00:08:35.000 --> 00:08:37.000]  他們就繞行七天
[00:08:37.000 --> 00:08:40.000]  如果大家有看過戰爭片
[00:08:40.000 --> 00:08:43.000]  雖然今日香港沒有機會復兵營
[00:08:43.000 --> 00:08:45.000]  沒有機會去體驗所謂行軍
[00:08:45.000 --> 00:08:47.000]  但如果你看電影或電視劇
[00:08:47.000 --> 00:08:50.000]  你就知道其實你要出去行軍
[00:08:50.000 --> 00:08:52.000]  第一時間是甚麼
[00:08:52.000 --> 00:08:57.000]  就是軍糧
[00:08:57.000 --> 00:09:00.000]  所以三軍未動就是甚麼
[00:09:00.000 --> 00:09:02.000]  糧草先行
[00:09:02.000 --> 00:09:04.000]  這是中國人的智慧
[00:09:04.000 --> 00:09:06.000]  所以是沒有可能沒有軍糧
[00:09:06.000 --> 00:09:09.000]  但有趣的地方是
[00:09:09.000 --> 00:09:11.000]  他們計漏了一著
[00:09:11.000 --> 00:09:13.000]  就是甚麼
[00:09:13.000 --> 00:09:15.000]  水
[00:09:15.000 --> 00:09:19.000]  他們會覺得下雨是一件很正常的事
[00:09:19.000 --> 00:09:25.000]  他們會覺得下雨是一件很小的事
[00:09:25.000 --> 00:09:27.000]  但我就是想告訴你
[00:09:27.000 --> 00:09:29.000]  最有趣的地方
[00:09:29.000 --> 00:09:33.000]  你所有的機關都可以算盡
[00:09:33.000 --> 00:09:38.000]  但下雨不是你控制到
[00:09:38.000 --> 00:09:40.000]  在歷史裏面
[00:09:40.000 --> 00:09:42.000]  如果大家有機會看聖經
[00:09:42.000 --> 00:09:43.000]  你會發覺
[00:09:43.000 --> 00:09:46.000]  耶和華已經用過很多次水
[00:09:46.000 --> 00:09:52.000]  來做審判和施雨
[00:09:52.000 --> 00:09:55.000]  你會發覺其實為何不斷有這個訊號
[00:09:55.000 --> 00:09:57.000]  或者有這個記號出來
[00:09:57.000 --> 00:10:00.000]  是因為下雨大自然這些事
[00:10:00.000 --> 00:10:02.000]  人是控制不到的
[00:10:02.000 --> 00:10:04.000]  但以色列皇帝看這件事
[00:10:04.000 --> 00:10:07.000]  他看得很細
[00:10:07.000 --> 00:10:09.000]  他認為這個不重要
[00:10:09.000 --> 00:10:13.000]  但當你沒有水喝的時候
[00:10:13.000 --> 00:10:15.000]  重要嗎
[00:10:15.000 --> 00:10:16.000]  重要
[00:10:16.000 --> 00:10:18.000]  在他眼中有一件很小的事
[00:10:18.000 --> 00:10:21.000]  變成了一件很大的事
[00:10:21.000 --> 00:10:23.000]  很重要的事
[00:10:23.000 --> 00:10:26.000]  你會發覺他的反應很有趣
[00:10:26.000 --> 00:10:28.000]  他即時的反應是甚麼
[00:10:28.000 --> 00:10:31.000]  我想大家留意一下
[00:10:31.000 --> 00:10:32.000]  耶和華
[00:10:32.000 --> 00:10:35.000]  耶和華朝聚我們三軍
[00:10:35.000 --> 00:10:38.000]  是為了要滅我們
[00:10:38.000 --> 00:10:40.000]  他即時的反應就是這個
[00:10:40.000 --> 00:10:42.000]  大到一個地步
[00:10:42.000 --> 00:10:45.000]  原來水是可以
[00:10:45.000 --> 00:10:48.000]  就算我們有這麼強大的軍事力量
[00:10:48.000 --> 00:10:51.000]  但是是沒有用的
[00:10:51.000 --> 00:10:54.000]  是沒有用的
[00:10:54.000 --> 00:10:57.000]  以色列這個皇帝
[00:10:57.000 --> 00:11:01.000]  他唯一看得重要的東西是甚麼呢
[00:11:01.000 --> 00:11:04.000]  剛才我說軍事力量
[00:11:04.000 --> 00:11:07.000]  但我想大家更加看重的一件事
[00:11:07.000 --> 00:11:10.000]  就是其實背後
[00:11:10.000 --> 00:11:14.000]  是他從來都不重視耶和華
[00:11:14.000 --> 00:11:15.000]  在聖經開首的時候
[00:11:15.000 --> 00:11:18.000]  第一句介紹這個人的時候
[00:11:18.000 --> 00:11:24.000]  他行耶和華眼中看為惡的事
[00:11:24.000 --> 00:11:27.000]  為甚麼這個皇帝
[00:11:27.000 --> 00:11:31.000]  會行耶和華眼中看為惡的事
[00:11:31.000 --> 00:11:38.000]  因為他當耶和華武道
[00:11:38.000 --> 00:11:41.000]  他不認為敬拜耶和華
[00:11:41.000 --> 00:11:45.000]  跟從耶和華有多重要
[00:11:45.000 --> 00:11:51.000]  他認為今天一切所得到的都是應份
[00:11:51.000 --> 00:11:56.000]  他認為他今天只需要召集自己足夠的力量
[00:11:56.000 --> 00:11:59.000]  就足夠去問天
[00:11:59.000 --> 00:12:01.000]  其實這個圖畫是聖經不斷出現的
[00:12:01.000 --> 00:12:03.000]  大家記不記得巴別塔
[00:12:03.000 --> 00:12:05.000]  當人有這樣的能力的時候
[00:12:05.000 --> 00:12:09.000]  他就要做一座塔,塔頂滔天
[00:12:09.000 --> 00:12:16.000]  整個圖畫就是他看耶和華是一件小事
[00:12:16.000 --> 00:12:21.000]  現在耶和華就趁著這件事去告訴你
[00:12:21.000 --> 00:12:23.000]  原來我們今天整個人生命裏面
[00:12:23.000 --> 00:12:25.000]  最核心的就是甚麼
[00:12:25.000 --> 00:12:30.000]  耶和華掌管一切
[00:12:30.000 --> 00:12:34.000]  為甚麼我經常說我們人很壞
[00:12:34.000 --> 00:12:38.000]  我也很承認我們是罪人
[00:12:38.000 --> 00:12:42.000]  因為你會發覺人就算得到多少恩惠
[00:12:42.000 --> 00:12:47.000]  我們也會忘恩負義
[00:12:47.000 --> 00:12:50.000]  我們經常不小心地
[00:12:50.000 --> 00:12:53.000]  慢慢地將剛才大家唱的那首歌
[00:12:53.000 --> 00:12:56.000]  主耶穌為我們釘十字架
[00:12:56.000 --> 00:13:00.000]  那麼重的上帝,我們將祂拋諸腦後
[00:13:00.000 --> 00:13:02.000]  我們慢慢地不知為何
[00:13:02.000 --> 00:13:04.000]  我們又會回到社會裏面
[00:13:04.000 --> 00:13:07.000]  慢慢地在我們的生活表現裏面
[00:13:07.000 --> 00:13:09.000]  在我們的工作表現裏面
[00:13:09.000 --> 00:13:11.000]  去告訴別人,告訴自己
[00:13:11.000 --> 00:13:14.000]  其實上帝是一點也不重要
[00:13:14.000 --> 00:13:16.000]  為甚麼我會這樣說呢
[00:13:16.000 --> 00:13:19.000]  在以前的時候,我記得我剛信耶穌
[00:13:19.000 --> 00:13:22.000]  不要看我這個年紀,雖然我也很老了
[00:13:22.000 --> 00:13:24.000]  我剛信耶穌的時候
[00:13:24.000 --> 00:13:27.000]  我記得當時我們的弟兄姊妹
[00:13:27.000 --> 00:13:29.000]  很多時候問牧師或牧者
[00:13:29.000 --> 00:13:32.000]  他們就會走來問一個問題
[00:13:32.000 --> 00:13:36.000]  某某牧師,我現在找這份工作
[00:13:36.000 --> 00:13:41.000]  但是我星期日又要上班,怎麼辦呢
[00:13:41.000 --> 00:13:45.000]  我記得當時所有弟兄姊妹都會問這個問題
[00:13:45.000 --> 00:13:46.000]  是一個很大的困擾
[00:13:46.000 --> 00:13:48.000]  我星期日要上班
[00:13:48.000 --> 00:13:50.000]  我不能上教會崇拜
[00:13:50.000 --> 00:13:52.000]  是很大的一件事
[00:13:52.000 --> 00:13:55.000]  但是今天呢
[00:13:56.000 --> 00:13:59.000]  當今天很多人找工作的時候
[00:13:59.000 --> 00:14:02.000]  星期日上不上教會有沒有所謂呢
[00:14:02.000 --> 00:14:04.000]  沒有所謂
[00:14:04.000 --> 00:14:07.000]  甚至自己幫自己找到很多理由
[00:14:07.000 --> 00:14:09.000]  現在這個世代是這樣的
[00:14:09.000 --> 00:14:11.000]  這個社會是這樣的
[00:14:11.000 --> 00:14:12.000]  工作是這樣的
[00:14:12.000 --> 00:14:13.000]  有甚麼辦法呢
[00:14:13.000 --> 00:14:15.000]  要謀生嘛
[00:14:15.000 --> 00:14:19.000]  當我去跟很多剛畢業的年青人
[00:14:19.000 --> 00:14:21.000]  我經常都挑戰他們一件事
[00:14:21.000 --> 00:14:24.000]  你今天是不是沒得吃
[00:14:24.000 --> 00:14:30.000]  而真正你有得吃
[00:14:30.000 --> 00:14:32.000]  是因為這份工作
[00:14:32.000 --> 00:14:34.000]  還是因為上帝
[00:14:34.000 --> 00:14:37.000]  你弄清楚
[00:14:37.000 --> 00:14:40.000]  我不知道是不是我做了這麼多年傳道人
[00:14:40.000 --> 00:14:43.000]  裡面的時候的一種感覺
[00:14:43.000 --> 00:14:45.000]  就是我真的見過很多
[00:14:45.000 --> 00:14:48.000]  你家財萬貫都好
[00:14:48.000 --> 00:14:51.000]  你沒得吃,你就沒得吃了
[00:14:51.000 --> 00:14:53.000]  是不是
[00:14:54.000 --> 00:14:56.000]  原來最簡單
[00:14:56.000 --> 00:14:58.000]  生命的能力
[00:14:58.000 --> 00:15:00.000]  工作的能力
[00:15:00.000 --> 00:15:01.000]  吃東西的能力
[00:15:01.000 --> 00:15:03.000]  是誰的
[00:15:03.000 --> 00:15:04.000]  不是你的
[00:15:04.000 --> 00:15:06.000]  是上帝的
[00:15:06.000 --> 00:15:10.000]  上帝一直對於我們生命裡面來說
[00:15:10.000 --> 00:15:11.000]  都是一件大事
[00:15:11.000 --> 00:15:13.000]  但是我們很容易就像以色列王一樣
[00:15:13.000 --> 00:15:14.000]  小看他
[00:15:14.000 --> 00:15:15.000]  到你有困難
[00:15:15.000 --> 00:15:18.000]  所以往往去到醫院
[00:15:18.000 --> 00:15:19.000]  你會發覺
[00:15:19.000 --> 00:15:22.000]  為什麼醫院裡的人特別容易信耶穌
[00:15:22.000 --> 00:15:23.000]  特別容易缺志
[00:15:23.000 --> 00:15:25.000]  為什麼
[00:15:25.000 --> 00:15:28.000]  因為我無能為力
[00:15:28.000 --> 00:15:30.000]  就算我多少錢
[00:15:30.000 --> 00:15:31.000]  我多少能力都好
[00:15:31.000 --> 00:15:34.000]  原來我是救不了自己的命
[00:15:34.000 --> 00:15:37.000]  我爸爸就是一個最好的例子
[00:15:37.000 --> 00:15:38.000]  我爸爸
[00:15:38.000 --> 00:15:39.000]  十幾年前
[00:15:39.000 --> 00:15:41.000]  二十年前他中風的時候
[00:15:41.000 --> 00:15:43.000]  他當醫的時候就在醫院
[00:15:43.000 --> 00:15:44.000]  我爸爸是一個很強的人
[00:15:44.000 --> 00:15:47.000]  就算他胃出血痛得不得了
[00:15:47.000 --> 00:15:48.000]  他都不哭的
[00:15:48.000 --> 00:15:50.000]  但是他進了醫院的時候
[00:15:50.000 --> 00:15:52.000]  有一次我們都見到他很強
[00:15:52.000 --> 00:15:53.000]  但是有一次的時候
[00:15:53.000 --> 00:15:55.000]  我還記得當時我在錦繡做實習
[00:15:55.000 --> 00:15:57.000]  我還記得我在幼稚園
[00:15:57.000 --> 00:15:58.000]  不知道舉行了什麼聚會
[00:15:58.000 --> 00:15:59.000]  我不記得了
[00:15:59.000 --> 00:16:00.000]  但是突然間收到一個電話
[00:16:00.000 --> 00:16:01.000]  我爸爸打來
[00:16:01.000 --> 00:16:02.000]  在醫院
[00:16:02.000 --> 00:16:03.000]  一個陌生電話打來
[00:16:03.000 --> 00:16:04.000]  然後我爸爸說
[00:16:04.000 --> 00:16:05.000]  為什麼你打給我
[00:16:05.000 --> 00:16:07.000]  因為醫院沒理由打給我的
[00:16:07.000 --> 00:16:11.000]  他說原來他剛剛參加完醫院院目裡面的一個聚會
[00:16:11.000 --> 00:16:13.000]  然後他現在缺了一支信耶穌
[00:16:13.000 --> 00:16:15.000]  我說你不要開玩笑了
[00:16:15.000 --> 00:16:16.000]  然後他說
[00:16:16.000 --> 00:16:18.000]  我嫁給了耶穌了
[00:16:19.000 --> 00:16:20.000]  是不是很開心
[00:16:20.000 --> 00:16:23.000]  我還記得當時我跟那些導師
[00:16:23.000 --> 00:16:24.000]  跟他們說
[00:16:24.000 --> 00:16:25.000]  很開心啊
[00:16:25.000 --> 00:16:27.000]  我爸爸信了耶穌了
[00:16:27.000 --> 00:16:29.000]  很歡天喜地
[00:16:29.000 --> 00:16:31.000]  但是當我爸爸身體一天一天康復
[00:16:31.000 --> 00:16:33.000]  慢慢出院
[00:16:33.000 --> 00:16:34.000]  當時我就說
[00:16:34.000 --> 00:16:35.000]  你信了耶穌了
[00:16:35.000 --> 00:16:37.000]  那你要跟我回教會
[00:16:37.000 --> 00:16:39.000]  還記得當時認識我的人
[00:16:39.000 --> 00:16:41.000]  有一個很短的時間
[00:16:41.000 --> 00:16:43.000]  我曾經問他借車
[00:16:43.000 --> 00:16:46.000]  每個星期在天水圍載我爸爸回來
[00:16:46.000 --> 00:16:49.000]  我爸爸回來感受到一段日日子
[00:16:49.000 --> 00:16:51.000]  但是慢慢康復
[00:16:51.000 --> 00:16:53.000]  然後他就跟我說一個條件
[00:16:53.000 --> 00:16:55.000]  我現在要跟你回教會
[00:16:55.000 --> 00:16:57.000]  你幫幫我
[00:16:57.000 --> 00:16:59.000]  你說他的心願是回鄉下
[00:16:59.000 --> 00:17:01.000]  他說那你帶我回鄉下
[00:17:01.000 --> 00:17:02.000]  好
[00:17:02.000 --> 00:17:03.000]  千辛萬苦
[00:17:03.000 --> 00:17:06.000]  儲齊整個家庭兄弟姐妹的力量
[00:17:06.000 --> 00:17:07.000]  帶他回鄉下
[00:17:07.000 --> 00:17:09.000]  很開心
[00:17:09.000 --> 00:17:10.000]  然後他說
[00:17:10.000 --> 00:17:11.000]  你的願望達成
[00:17:11.000 --> 00:17:12.000]  我的願望達成
[00:17:12.000 --> 00:17:15.000]  人人期望可達到
[00:17:15.000 --> 00:17:18.000]  之後的時間
[00:17:18.000 --> 00:17:19.000]  我還記得
[00:17:19.000 --> 00:17:20.000]  一上了旅遊巴
[00:17:20.000 --> 00:17:22.000]  回到香港
[00:17:22.000 --> 00:17:23.000]  剛剛上車
[00:17:23.000 --> 00:17:24.000]  還沒過關
[00:17:24.000 --> 00:17:25.000]  我爸爸坐在我旁邊
[00:17:25.000 --> 00:17:26.000]  我照顧他
[00:17:26.000 --> 00:17:28.000]  我爸爸很小聲地跟我說
[00:17:28.000 --> 00:17:30.000]  他不敢大聲
[00:17:30.000 --> 00:17:35.000]  我又答應了你回教會
[00:17:35.000 --> 00:17:38.000]  你又答應了現在帶我回來了
[00:17:38.000 --> 00:17:40.000]  我們現在一筆勾銷了
[00:17:40.000 --> 00:17:42.000]  所以
[00:17:42.000 --> 00:17:44.000]  我現在
[00:17:44.000 --> 00:17:45.000]  就不再回教會了
[00:17:45.000 --> 00:17:46.000]  我說怎麼可以呢
[00:17:46.000 --> 00:17:47.000]  然後他說
[00:17:47.000 --> 00:17:50.000]  我跟耶穌離婚了
[00:17:50.000 --> 00:17:52.000]  我爸爸是一個很幽默的人
[00:17:52.000 --> 00:17:53.000]  我爸爸是一個很幽默
[00:17:53.000 --> 00:17:55.000]  但是他又是一個很認真的人
[00:17:55.000 --> 00:17:57.000]  其實他很認真
[00:17:57.000 --> 00:17:58.000]  因為在那一刻
[00:17:58.000 --> 00:17:59.000]  他的康復
[00:17:59.000 --> 00:18:02.000]  他已經不再需要耶穌
[00:18:02.000 --> 00:18:03.000]  在這麼多年
[00:18:03.000 --> 00:18:06.000]  他一直都沒有再提過這件事
[00:18:06.000 --> 00:18:08.000]  他也不肯跟我們回教會
[00:18:08.000 --> 00:18:09.000]  雖然被我們為他祈禱
[00:18:09.000 --> 00:18:12.000]  但他不會跟我們說任何信仰的事
[00:18:12.000 --> 00:18:14.000]  我一直都放在心裡怎麼辦呢
[00:18:14.000 --> 00:18:15.000]  但很奇怪
[00:18:15.000 --> 00:18:18.000]  我爸爸在今年年初過世
[00:18:18.000 --> 00:18:20.000]  但我爸爸在醫院那裡
[00:18:20.000 --> 00:18:22.000]  同樣都是
[00:18:22.000 --> 00:18:25.000]  人是很奇怪的
[00:18:25.000 --> 00:18:27.000]  又是到你無能為力
[00:18:27.000 --> 00:18:30.000]  又是到你病得死死的
[00:18:30.000 --> 00:18:32.000]  我爸爸又是再一次
[00:18:32.000 --> 00:18:34.000]  在醫院的病床上
[00:18:34.000 --> 00:18:39.000]  我妹妹一句一句帶他去決志信耶穌
[00:18:39.000 --> 00:18:42.000]  之後他就回天教
[00:18:42.000 --> 00:18:45.000]  人是很奇怪的
[00:18:45.000 --> 00:18:47.000]  人總是會將上帝
[00:18:47.000 --> 00:18:49.000]  不知道放在什麼位置
