
[00:00:00.000 --> 00:00:07.000]  漢啊!農夫等候著他地裡寶貴的出產,
[00:02:27.000 --> 00:02:30.000]  對即將來臨新的一年,
[00:02:30.000 --> 00:02:34.000]  是有著一份很充滿積極的期盼。
[00:02:34.000 --> 00:02:37.000]  所以當我們覺得過去一年的日子,
[00:02:37.000 --> 00:02:40.000]  有些事情不如意的,
[00:02:40.000 --> 00:02:44.000]  或者覺得是困難的,艱難的時候,
[00:02:44.000 --> 00:02:46.000]  我們都會跟自己說,
[00:02:46.000 --> 00:02:47.000]  或者跟我們身邊的人說,
[00:02:47.000 --> 00:02:49.000]  一起打打氣。
[00:02:49.000 --> 00:02:52.000]  我們說「忍耐一下吧,很快的,
[00:02:52.000 --> 00:02:54.000]  很快很快就是新年了。」
[00:02:54.000 --> 00:02:58.000]  新年的時候,我們就有一個新的開始。
[00:02:58.000 --> 00:03:02.000]  如果我們從這個角度去理解的話,
[00:03:02.000 --> 00:03:05.000]  忍耐就變成很消極了,
[00:03:05.000 --> 00:03:10.000]  甚至對那種不能夠自己掌控,
[00:03:10.000 --> 00:03:13.000]  或者自己不喜歡的事情,
[00:03:13.000 --> 00:03:18.000]  作出一種很無奈的忍耐,忍受。
[00:03:18.000 --> 00:03:22.000]  但是聖經是怎樣說忍耐的呢?
[00:03:22.000 --> 00:03:25.000]  原來聖經對忍耐這個教導,
[00:03:25.000 --> 00:03:28.000]  是很正面和積極的。
[00:03:28.000 --> 00:03:32.000]  猶太人傳統的智慧真言是這樣說的,
[00:03:32.000 --> 00:03:38.000]  「恆常忍耐,可以勸動君王。」
[00:03:38.000 --> 00:03:43.000]  還有,所羅門被譽為以色列國裏面,
[00:03:43.000 --> 00:03:47.000]  最有智慧最聰明的一個皇帝,
[00:03:47.000 --> 00:03:49.000]  他怎樣說這個智慧呢?
[00:03:49.000 --> 00:03:51.000]  他論到智慧的時候,
[00:03:51.000 --> 00:03:56.000]  他說「事情的終局,強於事情的起頭,
[00:03:56.000 --> 00:04:00.000]  全心忍耐,勝過居心驕傲的。」
[00:04:00.000 --> 00:04:03.000]  所以在迎接新一年的時候,
[00:04:03.000 --> 00:04:07.000]  我挑選了《雅各書》五章七至十一節,
[00:04:07.000 --> 00:04:09.000]  我們一起來看一下,
[00:04:09.000 --> 00:04:12.000]  雅各關於忍耐的教導。
[00:04:12.000 --> 00:04:17.000]  因為《雅各書》可以說是一個心若裏面的智慧書,
[00:04:17.000 --> 00:04:22.000]  因為書信裏面大多數取材,
[00:04:22.000 --> 00:04:26.000]  都是來自猶太人智慧的傳統,
[00:04:26.000 --> 00:04:30.000]  和耶穌登山補訓的教導。
[00:04:30.000 --> 00:04:33.000]  今天和大家分享的這段經文,
[00:04:33.000 --> 00:04:35.000]  雅各是對什麼人說的呢?
[00:04:35.000 --> 00:04:43.000]  他當時是對於那些因為使緹犯被遭害,
[00:04:43.000 --> 00:04:46.000]  被迫要離開耶路撒冷,
[00:04:46.000 --> 00:04:52.000]  來散居於周圍的希臘和小亞洲地區,
[00:04:52.000 --> 00:04:55.000]  他是猶太的基督徒來說的。
[00:04:55.000 --> 00:05:00.000]  其中他最關注的就是信徒,
[00:05:00.000 --> 00:05:08.000]  希望能夠在信仰和信仰完全背道而馳的世俗社會的風氣裏面,
[00:05:08.000 --> 00:05:10.000]  活出基督徒的見證。
[00:05:10.000 --> 00:05:13.000]  在這段經文的開始,
[00:05:13.000 --> 00:05:16.000]  雅各就呼籲基督徒,
[00:05:16.000 --> 00:05:22.000]  「你們要忍耐,直到主來,主快來。」
[00:05:22.000 --> 00:05:29.000]  這個期望其實是初期教會一個很熱切的期盼。
[00:05:29.000 --> 00:05:33.000]  當時的基督徒相信耶穌基督很快就會來,
[00:05:33.000 --> 00:05:36.000]  只要稍等一會兒,等多一會兒,
[00:05:36.000 --> 00:05:38.000]  耶穌就會來,主必會快來,
[00:05:38.000 --> 00:05:41.000]  必會快來其實在他們內心裏面是說什麼呢?
[00:05:41.000 --> 00:05:43.000]  耶穌基督必會快來的時候,
[00:05:43.000 --> 00:05:50.000]  就會將他們從羅馬強權的政治壓迫下釋放出來,
[00:05:50.000 --> 00:05:53.000]  以色列國就可以復國了,
[00:05:53.000 --> 00:05:58.000]  猶太人重新來建立利爾賽亞的國度。
[00:05:58.000 --> 00:06:03.000]  所以忍耐除了含有一個容忍的意思之外,
[00:06:03.000 --> 00:06:08.000]  期盼,積極的盼望其實是忍耐的特性,
[00:06:08.000 --> 00:06:15.000]  因為忍耐能夠激發人對未來充滿著希望。
[00:06:15.000 --> 00:06:22.000]  使徒保羅對於忍耐的描述是很正面的,
[00:06:22.000 --> 00:06:23.000]  他這樣說,
[00:06:23.000 --> 00:06:30.000]  「就自在患難中,也是歡歡喜喜的,
[00:06:30.000 --> 00:06:41.000]  因為知道患難生忍耐,忍耐生老年,老年生盼望。」
[00:06:41.000 --> 00:06:45.000]  但是一切都是從忍耐開始的,
[00:06:45.000 --> 00:06:51.000]  亞哥在這裏一開始就引用龍夫耕種作為一個例子,
[00:06:51.000 --> 00:06:54.000]  去帶出忍耐正面的結果。
[00:06:54.000 --> 00:07:01.000]  他說「看啊,龍夫忍耐等候地裡寶貴的出產,
[00:07:01.000 --> 00:07:07.000]  直到得了春臨秋雨,或者是秋雨春雨。」
[00:07:07.000 --> 00:07:10.000]  看啊,意思就是就地取材,
[00:07:10.000 --> 00:07:13.000]  呼籲他的同胞,
[00:07:13.000 --> 00:07:17.000]  大家留心看看大自然,
[00:07:17.000 --> 00:07:22.000]  看看我們一般生活上的情況。
[00:07:22.000 --> 00:07:26.000]  他說「你聽聽,因為他們是農耕的,
[00:07:26.000 --> 00:07:29.000]  看看龍夫種東西的時候是怎樣的,
[00:07:29.000 --> 00:07:32.000]  殺種,最重要就是殺種,殺了種之後怎樣?
[00:07:32.000 --> 00:07:35.000]  就是做了他當做的事,
[00:07:35.000 --> 00:07:37.000]  做完他當做的事,接著是怎樣?
[00:07:37.000 --> 00:07:42.000]  接著就是忍耐,忍耐等待雨水的囂觀,
[00:07:42.000 --> 00:07:46.000]  和期待一個美好的收成。」
[00:07:46.000 --> 00:07:49.000]  所以雅各用這個比喻來說明
[00:07:49.000 --> 00:07:55.000]  忍耐是會帶來預期中一個好的結果。
[00:07:55.000 --> 00:07:58.000]  我們需要留心的是如何呢?
[00:07:58.000 --> 00:08:02.000]  在等待春雨秋雨囂觀的心情,
[00:08:02.000 --> 00:08:05.000]  有時真的會嘆息不安的,為甚麼?
[00:08:05.000 --> 00:08:08.000]  因為看不到,掌控不到,
[00:08:08.000 --> 00:08:10.000]  這個不是自己可以掌控得到的,
[00:08:10.000 --> 00:08:16.000]  所以就要有忍耐和信心去等候,
[00:08:16.000 --> 00:08:18.000]  這個就是忍耐的意義。
[00:08:18.000 --> 00:08:22.000]  忍耐是對那些你看不到的部分,
[00:08:22.000 --> 00:08:24.000]  看不到的情況,
[00:08:24.000 --> 00:08:28.000]  你看不見的事情仍然存有信心,
[00:08:28.000 --> 00:08:32.000]  看不見但仍然相信神在工作,
[00:08:32.000 --> 00:08:35.000]  你看不到,但神在工作,
[00:08:35.000 --> 00:08:37.000]  你殺了種,接著怎樣生長?
[00:08:37.000 --> 00:08:45.000]  你看不到,但神仍然在工作,
[00:08:45.000 --> 00:08:52.000]  殺種之後,生命在你看不見的地方繼續生長,
[00:08:52.000 --> 00:08:55.000]  這個就是忍耐的意義。
[00:08:55.000 --> 00:08:56.000]  保羅亦說:
[00:08:56.000 --> 00:09:01.000]  「我栽種了阿波羅囂觀,
[00:09:01.000 --> 00:09:04.000]  唯有神叫他生長,
[00:09:04.000 --> 00:09:08.000]  由此可見,栽種的算不得甚麼,
[00:09:08.000 --> 00:09:11.000]  囂觀的也算不得甚麼,
[00:09:11.000 --> 00:09:18.000]  只在那叫他生長的神。」
[00:09:18.000 --> 00:09:20.000]  在期待的裏面,
[00:09:20.000 --> 00:09:23.000]  農夫充滿著他的盼望,
[00:09:23.000 --> 00:09:26.000]  他的盼望是從神而來,
[00:09:26.000 --> 00:09:30.000]  得到雨水,就是秋雨和春雨,
[00:09:30.000 --> 00:09:34.000]  原文的意思是早雨和晚雨,
[00:09:34.000 --> 00:09:38.000]  在巴勒斯坦地,在世界的另一端,
[00:09:38.000 --> 00:09:42.000]  所以在地理上和我們亞洲是不同的,
[00:09:42.000 --> 00:09:43.000]  早雨是甚麼呢?
[00:09:43.000 --> 00:09:51.000]  原來他們的早雨是在十月和十二月之間的雨水,
[00:09:51.000 --> 00:09:54.000]  就是叫做早雨,是雨季的開始,
[00:09:54.000 --> 00:09:55.000]  為甚麼呢?
[00:09:55.000 --> 00:09:58.000]  雨季的開始就是他們剛剛播種之後,
[00:09:58.000 --> 00:10:01.000]  即是說在九月尾或十初的時候,
[00:10:01.000 --> 00:10:02.000]  他們就播種了,
[00:10:02.000 --> 00:10:05.000]  他們農家的工作就是在那時候開始做,
[00:10:05.000 --> 00:10:07.000]  做完之後他們就等,等甚麼呢?
[00:10:07.000 --> 00:10:11.000]  等這個早雨,秋雨灌溉,
[00:10:11.000 --> 00:10:15.000]  晚雨是指和我們剛剛相反的,
[00:10:15.000 --> 00:10:16.000]  是春天的時間,
[00:10:16.000 --> 00:10:19.000]  是三月和四月下的雨水,
[00:10:19.000 --> 00:10:24.000]  是農作物收成之前一個最重要的灌溉,
[00:10:24.000 --> 00:10:29.000]  人呢,我們知道巴勒斯坦地水源很少,
[00:10:29.000 --> 00:10:35.000]  其實人的灌溉都是只可以加一些水,
[00:10:35.000 --> 00:10:38.000]  但是大自然來自雨水的灌溉是不同的,
[00:10:38.000 --> 00:10:39.000]  因為怎樣呢?
[00:10:39.000 --> 00:10:45.000]  他會將大自然裏面那些植物很需要的微生物,
[00:10:45.000 --> 00:10:50.000]  來隨著雨水降落泥土裏面,
[00:10:50.000 --> 00:10:55.000]  讓所有災種得到均衡的養分,
[00:10:55.000 --> 00:10:59.000]  還有這些微生物會激發那些土壤,
[00:10:59.000 --> 00:11:04.000]  來讓那些植物可以吸收土壤裏面的養分,
[00:11:04.000 --> 00:11:10.000]  所以來自雨水的灌溉和來自人工的灌溉是不同的,
[00:11:10.000 --> 00:11:14.000]  是滋潤和是完完全全能夠得到,
[00:11:14.000 --> 00:11:18.000]  能夠養到的灌溉是有一個生態上的平衡的,
[00:11:18.000 --> 00:11:22.000]  在播種之後有秋雨的滋潤,
[00:11:22.000 --> 00:11:25.000]  在收成之前有春雨的灌溉,
[00:11:25.000 --> 00:11:29.000]  所以秋雨春雨這個詞語,
[00:11:29.000 --> 00:11:35.000]  就成為神祝福以色列人的代用詞,
[00:11:35.000 --> 00:11:39.000]  所以他們過年的時候彼此祝福,
[00:11:39.000 --> 00:11:41.000]  他們都會祝福的,
[00:11:41.000 --> 00:11:44.000]  我們祝福秋雨春雨,
[00:11:44.000 --> 00:11:48.000]  即是說神的祝福臨到我們當中,
[00:11:48.000 --> 00:11:52.000]  即是以色列人進入迦南地,
[00:11:52.000 --> 00:11:56.000]  以畜牧和農耕為他們的生活,
[00:11:56.000 --> 00:11:59.000]  人民的生活全賴畜牧和耕種,
[00:11:59.000 --> 00:12:04.000]  所以合時的雨水就是影響他們未來一年的生活,
[00:12:04.000 --> 00:12:07.000]  雖然雅各寫這封信,
[00:12:07.000 --> 00:12:10.000]  是寫給那些已經離開了巴勒斯坦地,
[00:12:10.000 --> 00:12:13.000]  猶太的基督徒離開了,
[00:12:13.000 --> 00:12:16.000]  地方不同了,雨季都不同了,
[00:12:16.000 --> 00:12:21.000]  但是秋雨春雨在當代猶太文化裏面,
[00:12:21.000 --> 00:12:23.000]  已經根深蒂固了,
[00:12:23.000 --> 00:12:27.000]  就是代表神的祝福,
[00:12:27.000 --> 00:12:30.000]  耶穌都講了一個撒種的比喻,
[00:12:30.000 --> 00:12:34.000]  種子落在不同的場景裏面,
[00:12:34.000 --> 00:12:39.000]  一開始種子落在路旁的種子,
[00:12:39.000 --> 00:12:42.000]  被人踐踏,又被飛鳥吃,
[00:12:42.000 --> 00:12:44.000]  這種種子是怎樣的呢?
[00:12:44.000 --> 00:12:46.000]  是沒有開始他們的生命的,
[00:12:46.000 --> 00:12:49.000]  如果落在盆石上的呢?
[00:12:49.000 --> 00:12:52.000]  落在盆石上的,因為得不到滋潤膚光,
[00:12:52.000 --> 00:12:55.000]  即是說他們提早夭折,
[00:12:55.000 --> 00:12:57.000]  結束了他們的生命,
[00:12:57.000 --> 00:12:59.000]  而落在荊棘裏面的呢?
[00:12:59.000 --> 00:13:02.000]  開始的時候我們見到他都生長得不錯,
[00:13:02.000 --> 00:13:06.000]  但是因為和荊棘一起生長,
[00:13:06.000 --> 00:13:09.000]  就擠住了,所以耶穌說他,
[00:13:09.000 --> 00:13:11.000]  描述了他的結果,
[00:13:11.000 --> 00:13:14.000]  就是結不出成熟的子粒,
[00:13:14.000 --> 00:13:18.000]  即是他們沒有完成了他們生命的使命,
[00:13:18.000 --> 00:13:21.000]  結不出成熟的子粒,
[00:13:21.000 --> 00:13:24.000]  惟有落在好土裏的,
[00:13:24.000 --> 00:13:27.000]  就自人聽了道,
[00:13:27.000 --> 00:13:30.000]  持守在誠實善良的心裏,
[00:13:30.000 --> 00:13:33.000]  並且忍耐著結實,
[00:13:33.000 --> 00:13:35.000]  在農耕的國度,
[00:13:35.000 --> 00:13:39.000]  農夫和被栽種的植物都需要忍耐,
[00:13:39.000 --> 00:13:42.000]  這是一個生態的常規,
[00:13:42.000 --> 00:13:45.000]  栽種五穀,需要在殺種的時候,
[00:13:45.000 --> 00:13:49.000]  之後就忍耐,等待秋雨的灌溉,
[00:13:49.000 --> 00:13:53.000]  然後才可以結出這些穀物,
[00:13:53.000 --> 00:13:55.000]  如果是栽種水果的,
[00:13:55.000 --> 00:13:57.000]  這個忍耐都不少,
[00:13:57.000 --> 00:14:01.000]  因為要忍耐寒冬的冷風,
[00:14:01.000 --> 00:14:05.000]  才能等候春雨降臨,
[00:14:05.000 --> 00:14:07.000]  等待秋雨降臨,
[00:14:07.000 --> 00:14:12.000]  才能等候春雨降臨,
[00:14:12.000 --> 00:14:18.000]  這是需要從神而來的春雨灌溉,
[00:14:18.000 --> 00:14:21.000]  所以各種植物都要依循,
[00:14:21.000 --> 00:14:25.000]  這是不變生態的常規,
[00:14:25.000 --> 00:14:29.000]  默默忍耐著朝向生命目標的使命,
[00:14:29.000 --> 00:14:32.000]  就是結出子粒和結出果子,
[00:14:32.000 --> 00:14:34.000]  這是生命的使命,
[00:14:34.000 --> 00:14:38.000]  因此忍耐是生命的季節,
[00:14:38.000 --> 00:14:43.000]  是成長和完成生命目標的過程,
[00:14:43.000 --> 00:14:45.000]  忍耐不是被動,
[00:14:45.000 --> 00:14:48.000]  也不是無奈和消極,
[00:14:48.000 --> 00:14:52.000]  相反是發揮積極生命的生命力,
[00:14:52.000 --> 00:14:56.000]  忍耐地成長,邁向成熟和結果子,
[00:14:56.000 --> 00:15:00.000]  對豐收的人生季節的來臨,
[00:15:00.000 --> 00:15:03.000]  存在一種積極的盼望,
[00:15:03.000 --> 00:15:06.000]  所以亞葛這樣說的比喻,
[00:15:06.000 --> 00:15:10.000]  告訴當時猶太基督徒的同胞,
[00:15:10.000 --> 00:15:15.000]  在強權羅馬政府的統治之下,
[00:15:15.000 --> 00:15:19.000]  他勉勵基督徒要活出信仰的真義,
[00:15:19.000 --> 00:15:21.000]  要忍耐著結神,
[00:15:21.000 --> 00:15:23.000]  對神的祝福和期盼,
[00:15:23.000 --> 00:15:25.000]  就是成為忍耐的力量,
[00:15:25.000 --> 00:15:26.000]  你看不到,
[00:15:26.000 --> 00:15:31.000]  但神仍然在創造的世界裡仍然工作,
[00:15:31.000 --> 00:15:34.000]  神仍然臨在我們當中,
[00:15:34.000 --> 00:15:36.000]  神的工作仍然在當中,
[00:15:36.000 --> 00:15:42.000]  神的力量仍然運行在我們生活裡,
[00:15:42.000 --> 00:15:45.000]  這個力量能使相信耶穌基督的人,
[00:15:45.000 --> 00:15:46.000]  相信主耶穌基督的人,
[00:15:46.000 --> 00:15:47.000]  相信神的人,
[00:15:47.000 --> 00:15:51.000]  能夠在信心上站立穩,
[00:15:51.000 --> 00:15:56.000]  能夠驅散那種忐忑不安的情緒,
[00:15:56.000 --> 00:16:00.000]  堅定地忍耐,直到主來,
[00:16:00.000 --> 00:16:03.000]  直到主來,原來這個字通常形容什麼呢?
[00:16:03.000 --> 00:16:06.000]  形容皇帝大駕光臨,
[00:16:06.000 --> 00:16:09.000]  出現或者來到,
[00:16:09.000 --> 00:16:13.000]  形容皇帝大駕光臨,
[00:16:13.000 --> 00:16:15.000]  在這裡說到直到什麼?
[00:16:15.000 --> 00:16:17.000]  我們的救主大駕光臨,
[00:16:17.000 --> 00:16:19.000]  進入我們的生命裡面,
[00:16:19.000 --> 00:16:22.000]  所以馬國在這裡提醒他的信徒,
[00:16:22.000 --> 00:16:25.000]  那位升上高天的耶穌基督,
[00:16:25.000 --> 00:16:27.000]  祂是會大駕光臨,
[00:16:27.000 --> 00:16:29.000]  進入我們的生活裡面的,
[00:16:29.000 --> 00:16:33.000]  主必在來降臨地上,
[00:16:33.000 --> 00:16:35.000]  基督在來,
[00:16:35.000 --> 00:16:37.000]  是我們所有信主的人,
[00:16:37.000 --> 00:16:39.000]  我們信仰的核心,
[00:16:39.000 --> 00:16:42.000]  是我們基督徒在逆境裡面,
[00:16:42.000 --> 00:16:44.000]  最有力的支援,
[00:16:44.000 --> 00:16:46.000]  所以我們什麼時候忐忑不安,
[00:16:46.000 --> 00:16:49.000]  什麼時候心裡面十五十六的時候,
[00:16:49.000 --> 00:16:51.000]  我們就會知道,
[00:16:51.000 --> 00:16:53.000]  主必在來,
[00:16:53.000 --> 00:16:55.000]  祂會進入我們的生命,
[00:16:55.000 --> 00:16:56.000]  進入我們的生活,
[00:16:56.000 --> 00:16:58.000]  參與我們的人生,
[00:16:58.000 --> 00:17:01.000]  我們在《福音書》和《保羅書信》裡知道,
[00:17:01.000 --> 00:17:03.000]  將來有一天主,
[00:17:03.000 --> 00:17:06.000]  真的會重新來到這個世界,
[00:17:06.000 --> 00:17:08.000]  主在來的時候,
[00:17:08.000 --> 00:17:10.000]  情況是怎麼樣的呢?
[00:17:10.000 --> 00:17:13.000]  主是會帶著他的權柄,
[00:17:13.000 --> 00:17:17.000]  能力,尊貴,榮耀而來的,
[00:17:17.000 --> 00:17:19.000]  他是會毀滅所有敵基督,
[00:17:19.000 --> 00:17:22.000]  和一切邪惡的力量的,
[00:17:22.000 --> 00:17:24.000]  他會叫義人復活,
[00:17:24.000 --> 00:17:26.000]  並且會聚集各位弟兄姊妹,
[00:17:26.000 --> 00:17:29.000]  和我們一起聚集,
[00:17:29.000 --> 00:17:31.000]  我們因為是被救贖的子民,
[00:17:31.000 --> 00:17:33.000]  聚集在主的臺前,
[00:17:33.000 --> 00:17:36.000]  和我們所相信的救主一起,
[00:17:36.000 --> 00:17:42.000]  在天國享受永恆的國度那種榮耀,
[00:17:42.000 --> 00:17:44.000]  亞國提醒在羅馬,
[00:17:44.000 --> 00:17:47.000]  下強權統治下的猶太人的同胞,
[00:17:47.000 --> 00:17:51.000]  忍耐不是對那些不能掌控的現實,
[00:17:51.000 --> 00:17:53.000]  或者惡劣的環境,
[00:17:53.000 --> 00:17:54.000]  一種消極的無奈,
[00:17:54.000 --> 00:17:59.000]  相反忍耐是發揮生命力的正能量,
[00:17:59.000 --> 00:18:01.000]  忍耐結實,
[00:18:01.000 --> 00:18:03.000]  完成耶穌基督交託給我們,
[00:18:03.000 --> 00:18:06.000]  作為為福音作見證的使命,
[00:18:06.000 --> 00:18:08.000]  結出屬靈的果子,
[00:18:08.000 --> 00:18:11.000]  結出福音的果子,
[00:18:11.000 --> 00:18:14.000]  我們需要相信直到主來,
[00:18:14.000 --> 00:18:16.000]  主可以隨時進入我們的世界,
[00:18:16.000 --> 00:18:18.000]  進入我們的場景,
[00:18:18.000 --> 00:18:20.000]  進入我們的生活,
[00:18:20.000 --> 00:18:23.000]  就是由主的公義和仁愛,
[00:18:23.000 --> 00:18:27.000]  必然在主的時間裏面來發放出來,
[00:18:27.000 --> 00:18:30.000]  忍耐是依循創造主的時間,
[00:18:30.000 --> 00:18:38.000]  這是我們每一個基督徒必須依循的一種信仰上的一種生態常規,
[00:18:38.000 --> 00:18:46.000]  所以弟兄姊妹,你們不要彼此抱怨,免得你們受審判,
[00:18:46.000 --> 00:18:48.000]  國師伯爵下來提醒,
[00:18:48.000 --> 00:18:53.000]  我們受苦,很慘,我們不要抱怨,
[00:18:53.000 --> 00:18:56.000]  抱怨包括什麼呢?
[00:18:56.000 --> 00:18:58.000]  包括原來向人訴苦,
[00:18:58.000 --> 00:19:02.000]  將責任怪在別人身上,
[00:19:02.000 --> 00:19:04.000]  或者淪亂人,
[00:19:04.000 --> 00:19:07.000]  因為我們人性是很容易的,
[00:19:07.000 --> 00:19:09.000]  將責任推在別人身上,
[00:19:09.000 --> 00:19:13.000]  當我們夫妻之間大聲說話的時候,
[00:19:13.000 --> 00:19:17.000]  其中一句最常出現的話是什麼?
[00:19:17.000 --> 00:19:20.000]  「最壞都是你啦!」
[00:19:20.000 --> 00:19:22.000]  就是這樣,第一句,
[00:19:22.000 --> 00:19:23.000]  「最壞都是你啦!」
[00:19:23.000 --> 00:19:26.000]  因為責任永遠在對方身上,
[00:19:26.000 --> 00:19:32.000]  但是亞國提醒我們不要論斷別人,
[00:19:32.000 --> 00:19:36.000]  因為我們生活在我們的文化裏,
[00:19:36.000 --> 00:19:38.000]  我們慣性追究責任,
[00:19:38.000 --> 00:19:40.000]  亞國提醒我們,
[00:19:40.000 --> 00:19:42.000]  勸誡我們,包括勸誡,
[00:19:42.000 --> 00:19:44.000]  免得我們受審判,
[00:19:44.000 --> 00:19:46.000]  因為你說「最壞都是你」的時候,
[00:19:46.000 --> 00:19:48.000]  接著接下來那句就說,
[00:19:48.000 --> 00:19:51.000]  「你呢?你以為你很好嗎?」
[00:19:51.000 --> 00:19:56.000]  接著大聲的對話就會越來越大聲,
[00:19:56.000 --> 00:20:00.000]  主耶穌說,你們不要論斷人,
[00:20:00.000 --> 00:20:03.000]  免得你們被論斷,
[00:20:03.000 --> 00:20:05.000]  我們需要留心的是,
[00:20:05.000 --> 00:20:09.000]  審判的主已經站在門前,
[00:20:09.000 --> 00:20:15.000]  現今社會的文化是問責的文化,
[00:20:15.000 --> 00:20:18.000]  但是在耶穌基督裏面,
[00:20:18.000 --> 00:20:21.000]  我們不是一個問責的文化,
[00:20:21.000 --> 00:20:25.000]  所以我們不需要被一種問責的文化捆綁,
[00:20:25.000 --> 00:20:30.000]  因為耶穌基督賜的是指人從罪裏得釋放,
[00:20:30.000 --> 00:20:31.000]  並且得享自由,
[00:20:31.000 --> 00:20:33.000]  是借面我們,
[00:20:33.000 --> 00:20:36.000]  所以在基督裏面是一個謝罪的恩典,
[00:20:36.000 --> 00:20:38.000]  不是一個問責的文化,
[00:20:38.000 --> 00:20:42.000]  所以當審判的主站在門前的時候,
[00:20:42.000 --> 00:20:44.000]  你的反應是甚麼呢?
[00:20:44.000 --> 00:20:46.000]  你會很開心,
[00:20:46.000 --> 00:20:49.000]  因為你會知道神的公義,
[00:20:49.000 --> 00:20:51.000]  神的慈愛會彰顯出來,
[00:20:51.000 --> 00:20:53.000]  為甚麼我們會戰戰兢兢,
[00:20:53.000 --> 00:20:58.000]  因為你都很害怕自己接受主的審判呢?
[00:20:58.000 --> 00:21:03.000]  但是當我們能夠效法我們的救主耶穌基督,
[00:21:03.000 --> 00:21:07.000]  我們能夠從祂領受謝罪的恩典裏面,
[00:21:07.000 --> 00:21:09.000]  在我們的生活裏面活出來的時候,
[00:21:09.000 --> 00:21:11.000]  活出彼此相愛的心,
[00:21:11.000 --> 00:21:14.000]  來代替彼此埋怨的心,
[00:21:14.000 --> 00:21:17.000]  所以的時候主站在門前,
[00:21:17.000 --> 00:21:22.000]  這句話是最大的安慰的說話,
[00:21:22.000 --> 00:21:26.000]  彼得對於主在來的審判是怎樣呢?
[00:21:26.000 --> 00:21:31.000]  主站在門前的最重要的就是彼此切實相愛,
[00:21:31.000 --> 00:21:35.000]  因為愛能遮掩許多的罪,
[00:21:35.000 --> 00:21:39.000]  有個版本叫做愛能饒恕罪,
[00:21:39.000 --> 00:21:43.000]  所以當知道耶穌基督的日子在倒下的時候,
[00:21:43.000 --> 00:21:49.000]  信徒在行為和態度上更加要留心,要警醒,
[00:21:49.000 --> 00:21:53.000]  最重要的是彼此切實相愛,
[00:21:53.000 --> 00:21:59.000]  因為愛是可以很神奇的,成為一個饒恕的力量,
[00:21:59.000 --> 00:22:03.000]  愛的力量令人可以彼此饒恕,
[00:22:03.000 --> 00:22:06.000]  從問責的文化裏面,
[00:22:06.000 --> 00:22:11.000]  以愛作為依次,以愛作為接納,以愛作為寬恕,
[00:22:11.000 --> 00:22:14.000]  所以因為愛的力量,這個神奇的力量,
[00:22:14.000 --> 00:22:19.000]  所以彼得說愛能遮掩許多的罪,
[00:22:19.000 --> 00:22:26.000]  弟兄姊妹,你們應該要效法奉主的明說話才知道,
[00:22:26.000 --> 00:22:30.000]  以他們為受苦忍耐的榜樣,
