
[00:00:00.000 --> 00:00:04.000]  以彩霞書第七章十四節
[00:03:18.000 --> 00:03:22.000]  第二次提到猶大國的危機
[00:03:22.000 --> 00:03:24.000]  就在三十六到三十九章
[00:03:24.000 --> 00:03:26.000]  讀以賽亞書你要知道
[00:03:26.000 --> 00:03:28.000]  其實他們是在說
[00:03:28.000 --> 00:03:30.000]  以色列這個民族
[00:03:30.000 --> 00:03:33.000]  在歷史上面他們面對的危機
[00:03:33.000 --> 00:03:36.000]  先知怎樣去提醒他們
[00:03:36.000 --> 00:03:37.000]  教導他們
[00:03:37.000 --> 00:03:40.000]  而這個危機是甚麼危機呢
[00:03:40.000 --> 00:03:42.000]  就是第七章第一次提到
[00:03:42.000 --> 00:03:44.000]  就是阿蘭
[00:03:44.000 --> 00:03:45.000]  即是敘利亞
[00:03:45.000 --> 00:03:47.000]  我們現在經常聽到
[00:03:47.000 --> 00:03:49.000]  和以法連
[00:03:49.000 --> 00:03:52.000]  即是北國的以色列支派
[00:03:52.000 --> 00:03:56.000]  聯合去打以色列的兄弟猶大
[00:03:56.000 --> 00:04:01.000]  為甚麼阿蘭加上以法連要打猶大呢
[00:04:01.000 --> 00:04:03.000]  這件事首先是在
[00:04:03.000 --> 00:04:06.000]  主持的七百三十五年發生的
[00:04:06.000 --> 00:04:09.000]  歷史上叫做敘利亞-以法連戰爭
[00:04:09.000 --> 00:04:10.000]  真有其事的
[00:04:10.000 --> 00:04:11.000]  不是假的
[00:04:11.000 --> 00:04:14.000]  而這件事在聖經裏面也有的
[00:04:14.000 --> 00:04:16.000]  在列王幾下的十六章
[00:04:16.000 --> 00:04:19.000]  和歷代治下的二十八章六到九節
[00:04:19.000 --> 00:04:20.000]  你找到平衡的經文
[00:04:20.000 --> 00:04:23.000]  所以看這段以塞俄書七章的經文
[00:04:23.000 --> 00:04:25.000]  要看回其他部分的
[00:04:25.000 --> 00:04:27.000]  而第一節就說到
[00:04:27.000 --> 00:04:29.000]  烏西亞的孫
[00:04:29.000 --> 00:04:30.000]  約坦的兒子
[00:04:30.000 --> 00:04:33.000]  猶大王阿哈斯在位的時候
[00:04:33.000 --> 00:04:35.000]  阿蘭王利遜
[00:04:35.000 --> 00:04:37.000]  即是敘利亞的王利遜
[00:04:37.000 --> 00:04:39.000]  和利瑪利的兒子
[00:04:39.000 --> 00:04:41.000]  以色列王彼加
[00:04:41.000 --> 00:04:43.000]  就來去打耶路撒冷
[00:04:43.000 --> 00:04:45.000]  卻不能夠攻城
[00:04:45.000 --> 00:04:47.000]  這個已經是在說危機
[00:04:47.000 --> 00:04:50.000]  即是兩個大的國家
[00:04:50.000 --> 00:04:52.000]  一起去打猶大
[00:04:52.000 --> 00:04:56.000]  那為什麼他們兩個國家要打猶大呢
[00:04:56.000 --> 00:04:58.000]  根據聖經學者的推測
[00:04:58.000 --> 00:05:00.000]  或者一些有歷史根據的
[00:05:00.000 --> 00:05:02.000]  就是阿蘭和以色列
[00:05:02.000 --> 00:05:04.000]  有意擺脫當時一個
[00:05:04.000 --> 00:05:07.000]  即是當時非常強大的強國亞述
[00:05:07.000 --> 00:05:09.000]  你應該聽過這個國家名
[00:05:09.000 --> 00:05:12.000]  亞述控制著那裡
[00:05:12.000 --> 00:05:14.000]  他就有心在這兩個國家造反
[00:05:14.000 --> 00:05:17.000]  就找了猶大一起
[00:05:17.000 --> 00:05:19.000]  兩個不夠多
[00:05:19.000 --> 00:05:20.000]  要找多一個
[00:05:20.000 --> 00:05:23.000]  但是猶大就不想來反叛亞述
[00:05:23.000 --> 00:05:26.000]  結果阿蘭
[00:05:26.000 --> 00:05:29.000]  即是敘利亞那邊
[00:05:29.000 --> 00:05:30.000]  就和以色列
[00:05:30.000 --> 00:05:31.000]  我先打了你猶大
[00:05:31.000 --> 00:05:33.000]  做懲罰你
[00:05:33.000 --> 00:05:35.000]  你明不明白那個故事
[00:05:35.000 --> 00:05:36.000]  就是原來是這樣
[00:05:36.000 --> 00:05:40.000]  在國際的政治和國力的底下
[00:05:40.000 --> 00:05:42.000]  發生一件這樣的事
[00:05:42.000 --> 00:05:44.000]  而聖經記載了下來
[00:05:44.000 --> 00:05:47.000]  第二節有人告訴大衛家
[00:05:47.000 --> 00:05:50.000]  說阿蘭和以法連已經同盟了
[00:05:50.000 --> 00:05:53.000]  王的心和百姓的心都跳動
[00:05:53.000 --> 00:05:56.000]  好像林中的樹被風吹動一樣
[00:05:56.000 --> 00:05:58.000]  即是說大家都很害怕
[00:05:58.000 --> 00:06:00.000]  猶大王阿哈斯和人民
[00:06:00.000 --> 00:06:04.000]  很擔心要和阿蘭和以色列打仗
[00:06:04.000 --> 00:06:06.000]  很害怕輸給他們
[00:06:06.000 --> 00:06:08.000]  第三節就出現
[00:06:08.000 --> 00:06:11.000]  耶和華對以塞亞說
[00:06:11.000 --> 00:06:12.000]  在這樣的背景下
[00:06:12.000 --> 00:06:15.000]  神就感動先知以塞亞
[00:06:15.000 --> 00:06:18.000]  說你和你的兒子斯瓦亞述
[00:06:18.000 --> 00:06:19.000]  就出去
[00:06:19.000 --> 00:06:21.000]  去上池的水溝頭
[00:06:21.000 --> 00:06:24.000]  在漂泊地的大道大路上
[00:06:24.000 --> 00:06:26.000]  你去迎接阿哈斯
[00:06:26.000 --> 00:06:29.000]  神就吩咐以塞亞帶他的兒子去見阿哈斯
[00:06:29.000 --> 00:06:32.000]  一會兒我解釋為什麼他要帶他的兒子
[00:06:32.000 --> 00:06:34.000]  我在這裡給一個註腳
[00:06:34.000 --> 00:06:37.000]  這個阿哈斯其實是一個非常不虔誠的人
[00:06:37.000 --> 00:06:39.000]  你不要以為他虔誠
[00:06:39.000 --> 00:06:40.000]  是非常不虔誠的
[00:06:40.000 --> 00:06:43.000]  還有他有獻小孩做人祭
[00:06:43.000 --> 00:06:46.000]  猶大王做這樣的事
[00:06:46.000 --> 00:06:48.000]  第四節就說
[00:06:48.000 --> 00:06:50.000]  以塞亞對他說
[00:06:50.000 --> 00:06:52.000]  你要謹慎安靜
[00:06:52.000 --> 00:06:55.000]  不要因為阿蘭王利遜和利瑪利的兒子
[00:06:55.000 --> 00:06:58.000]  這兩個無煙的火把頭
[00:06:58.000 --> 00:07:01.000]  所發出的烈露來害怕
[00:07:01.000 --> 00:07:03.000]  也不要心裡膽怯
[00:07:03.000 --> 00:07:05.000]  這節經文很有意思
[00:07:05.000 --> 00:07:07.000]  神就吩咐以塞亞
[00:07:07.000 --> 00:07:09.000]  用第二個命令式的動詞
[00:07:09.000 --> 00:07:10.000]  跟阿哈斯說話
[00:07:10.000 --> 00:07:11.000]  你要謹慎
[00:07:11.000 --> 00:07:13.000]  你要安靜
[00:07:13.000 --> 00:07:14.000]  不要害怕
[00:07:14.000 --> 00:07:16.000]  不要心裡膽怯
[00:07:16.000 --> 00:07:19.000]  意思就是阿哈斯你千萬不要輕舉妄動
[00:07:19.000 --> 00:07:21.000]  神感動才知道
[00:07:21.000 --> 00:07:23.000]  以塞亞跟阿哈斯說的那番話
[00:07:23.000 --> 00:07:25.000]  全部都是在說這件事
[00:07:25.000 --> 00:07:26.000]  你不用怕
[00:07:26.000 --> 00:07:28.000]  你不要亂來
[00:07:28.000 --> 00:07:30.000]  第七節就說
[00:07:30.000 --> 00:07:32.000]  所以主耶和華是如此說
[00:07:32.000 --> 00:07:35.000]  這所謀的必立不住
[00:07:35.000 --> 00:07:37.000]  也不得成就
[00:07:37.000 --> 00:07:39.000]  以塞亞已經跟阿哈斯說
[00:07:39.000 --> 00:07:41.000]  這件事不會成功
[00:07:41.000 --> 00:07:44.000]  他們兩個國家來攻猶大都不行
[00:07:44.000 --> 00:07:48.000]  神就說阿蘭王和以法尼的計謀是不會成功
[00:07:48.000 --> 00:07:50.000]  神透過先知說了
[00:07:50.000 --> 00:07:51.000]  那件事一定不行
[00:07:51.000 --> 00:07:52.000]  沒事的
[00:07:52.000 --> 00:07:53.000]  第八節
[00:07:53.000 --> 00:07:56.000]  原來阿蘭的首城是大馬色
[00:07:56.000 --> 00:07:58.000]  即是大馬士革
[00:07:58.000 --> 00:08:00.000]  大馬色的首領就是利遜
[00:08:00.000 --> 00:08:02.000]  那段經文是括弧的
[00:08:02.000 --> 00:08:04.000]  65年以來
[00:08:04.000 --> 00:08:06.000]  以法尼必定會破壞
[00:08:06.000 --> 00:08:07.000]  不再成為國民
[00:08:07.000 --> 00:08:10.000]  這是說後來發生的歷史事件
[00:08:10.000 --> 00:08:12.000]  但是如果我們留心
[00:08:12.000 --> 00:08:16.000]  其實大馬色和薩馬利亞不用65年毀滅
[00:08:16.000 --> 00:08:19.000]  其實在主前的732年
[00:08:19.000 --> 00:08:21.000]  大馬色已經被攻陷
[00:08:21.000 --> 00:08:23.000]  主前722年
[00:08:23.000 --> 00:08:25.000]  薩馬利亞城被攻陷
[00:08:25.000 --> 00:08:27.000]  即是以色列的北國
[00:08:27.000 --> 00:08:31.000]  所以在735年出現以法尼和敘利亞戰爭
[00:08:31.000 --> 00:08:34.000]  威脅大概是兩三年的事
[00:08:34.000 --> 00:08:36.000]  即是說這兩個國家
[00:08:36.000 --> 00:08:40.000]  在三年裏面構成對猶大國很大的威脅
[00:08:40.000 --> 00:08:43.000]  所以神就感動以下
[00:08:43.000 --> 00:08:46.000]  跟阿拉斯說你不用怕
[00:08:46.000 --> 00:08:48.000]  這三年是虛火
[00:08:48.000 --> 00:08:53.000]  如果敘利亞在主前732年被攻陷
[00:08:53.000 --> 00:08:55.000]  其實即是三年的日子
[00:08:55.000 --> 00:08:58.000]  當阿蘭地亞述攻陷的時候
[00:08:58.000 --> 00:09:02.000]  以法尼他自己都要退兵自保
[00:09:02.000 --> 00:09:04.000]  在第八節裏面記載
[00:09:04.000 --> 00:09:07.000]  以法尼的首城是薩馬利亞
[00:09:07.000 --> 00:09:10.000]  薩馬利亞的首領是阿利馬利的兒子
[00:09:10.000 --> 00:09:15.000]  你們若是不信必按定然不能立穩
[00:09:15.000 --> 00:09:18.000]  這個中文翻譯就比較糟糕
[00:09:18.000 --> 00:09:20.000]  但是有些聖經學者就說
[00:09:20.000 --> 00:09:22.000]  這句說話是很押韻的
[00:09:22.000 --> 00:09:23.000]  在希伯來文裏面
[00:09:23.000 --> 00:09:24.000]  你們若是不信
[00:09:24.000 --> 00:09:29.000]  定然不能立穩
[00:09:29.000 --> 00:09:32.000]  其實他們是有些文字的遊戲
[00:09:32.000 --> 00:09:35.000]  這句經文就是在說一個很重要的訊息
[00:09:35.000 --> 00:09:37.000]  就是要信靠神
[00:09:37.000 --> 00:09:38.000]  倚靠、信靠
[00:09:38.000 --> 00:09:43.000]  這個主題其實一直貫穿在成本的以賽亞書裏面
[00:09:43.000 --> 00:09:45.000]  特別是第七到三十九章
[00:09:45.000 --> 00:09:47.000]  所以在這樣的危機裏面
[00:09:47.000 --> 00:09:50.000]  神要阿哈斯學一件事
[00:09:50.000 --> 00:09:52.000]  你不要慌亂
[00:09:52.000 --> 00:09:54.000]  你要信靠
[00:09:54.000 --> 00:09:56.000]  但是你看回經文的時候
[00:09:56.000 --> 00:09:58.000]  這個阿哈斯是學不到的
[00:09:58.000 --> 00:10:01.000]  雖然眼前是有嚴重的危機
[00:10:01.000 --> 00:10:04.000]  君王和人民是很需要同心
[00:10:04.000 --> 00:10:06.000]  要對神有信心
[00:10:06.000 --> 00:10:07.000]  如果不是站立不穩
[00:10:07.000 --> 00:10:12.000]  倚靠亞正是想和阿哈斯講這番說話
[00:10:12.000 --> 00:10:14.000]  但是阿哈斯其實是聽不到的
[00:10:14.000 --> 00:10:17.000]  雖然他們希望仍然存在
[00:10:17.000 --> 00:10:20.000]  但是你要知道在歷史後面的時候
[00:10:20.000 --> 00:10:23.000]  有一個很重要的訊息在以賽亞書裏面
[00:10:23.000 --> 00:10:25.000]  就是剩餘的子民要回來
[00:10:25.000 --> 00:10:26.000]  要歸回
[00:10:26.000 --> 00:10:29.000]  神吩咐以賽亞帶著他的兒子
[00:10:29.000 --> 00:10:30.000]  去見阿哈斯
[00:10:30.000 --> 00:10:33.000]  他的兒子的名字叫斯亞亞述
[00:10:33.000 --> 00:10:35.000]  Syar Yashub
[00:10:35.000 --> 00:10:37.000]  意思是甚麼呢
[00:10:37.000 --> 00:10:39.000]  就是剩餘的子民要歸回
[00:10:39.000 --> 00:10:41.000]  你可能覺得很有趣
[00:10:41.000 --> 00:10:44.000]  原來在舊日聖經裏面的人改名
[00:10:44.000 --> 00:10:46.000]  全部是有意思的
[00:10:46.000 --> 00:10:49.000]  改了這樣的名字出來
[00:10:49.000 --> 00:10:52.000]  以賽亞改他的兒子叫斯亞亞述
[00:10:52.000 --> 00:10:55.000]  就是說將來剩餘的子民要回去
[00:10:55.000 --> 00:10:57.000]  你會發覺有時很奇怪
[00:10:57.000 --> 00:10:59.000]  為甚麼會這樣改名
[00:10:59.000 --> 00:11:01.000]  大家這些就是
[00:11:01.000 --> 00:11:04.000]  聖經裏面不會這麼詳細講給你聽的
[00:11:04.000 --> 00:11:06.000]  你要看一些聖經書
[00:11:06.000 --> 00:11:08.000]  神的拯救在這件事上
[00:11:08.000 --> 00:11:10.000]  比大家想像中快
[00:11:10.000 --> 00:11:12.000]  三年就搞定了
[00:11:12.000 --> 00:11:13.000]  以賽亞的預言
[00:11:13.000 --> 00:11:14.000]  三年後應驗
[00:11:14.000 --> 00:11:17.000]  從聖經的歷史資料來看
[00:11:17.000 --> 00:11:20.000]  倒轉阿哈斯的想法是怎樣呢
[00:11:20.000 --> 00:11:22.000]  是從國際政治的角度去想
[00:11:22.000 --> 00:11:24.000]  他想著想著
[00:11:24.000 --> 00:11:28.000]  其實我面對著亞蘭和以色列
[00:11:28.000 --> 00:11:30.000]  兩個強國
[00:11:30.000 --> 00:11:33.000]  他們要我和他們一起造反
[00:11:33.000 --> 00:11:36.000]  我最好的方法就是和亞述求援
[00:11:36.000 --> 00:11:39.000]  我和亞述這個老大哥說
[00:11:39.000 --> 00:11:41.000]  他們兩個造反
[00:11:41.000 --> 00:11:43.000]  你來幫我
[00:11:43.000 --> 00:11:46.000]  這就是阿哈斯想的最好的方法
[00:11:46.000 --> 00:11:48.000]  在第十到第十七節
[00:11:48.000 --> 00:11:50.000]  大家要留心
[00:11:50.000 --> 00:11:53.000]  神現在是對阿哈斯說話
[00:11:53.000 --> 00:11:57.000]  剛才那一節是神透過以賽亞和阿哈斯說話
[00:11:57.000 --> 00:11:59.000]  說一次不夠
[00:11:59.000 --> 00:12:01.000]  到第二次神自己跟他說話
[00:12:01.000 --> 00:12:03.000]  你看到經文第十到十一節
[00:12:03.000 --> 00:12:05.000]  耶和華又曉遇阿哈斯
[00:12:05.000 --> 00:12:07.000]  親自跟他說話
[00:12:07.000 --> 00:12:10.000]  你向耶和華你的神求一個兆頭
[00:12:10.000 --> 00:12:15.000]  神不需要重複以賽亞和他說過的那番說話
[00:12:15.000 --> 00:12:17.000]  一來就跟他說
[00:12:17.000 --> 00:12:19.000]  阿哈斯你來求一個兆頭
[00:12:19.000 --> 00:12:23.000]  或求顯在深處或求顯在高處
[00:12:23.000 --> 00:12:26.000]  你不跟他繞圈
[00:12:26.000 --> 00:12:29.000]  你求個記號吧
[00:12:29.000 --> 00:12:32.000]  以賽亞說第七章十二節
[00:12:32.000 --> 00:12:34.000]  阿哈斯說我不求
[00:12:34.000 --> 00:12:36.000]  我不私貪
[00:12:36.000 --> 00:12:38.000]  你如果就這樣看經文的時候
[00:12:38.000 --> 00:12:42.000]  哇!阿哈斯你真的很虔誠很淑靈
[00:12:42.000 --> 00:12:44.000]  千萬不要被他騙了
[00:12:44.000 --> 00:12:46.000]  經文有些事是沒有說到的
[00:12:46.000 --> 00:12:49.000]  經文記載阿哈斯不私貪耶和華的理由
[00:12:49.000 --> 00:12:55.000]  其實他拒絕神叫他求記號的吩咐
[00:12:55.000 --> 00:12:57.000]  表面是很淑靈的
[00:12:57.000 --> 00:13:01.000]  但其實他的原因是他根本不相信神的能力
[00:13:01.000 --> 00:13:02.000]  說得白一點
[00:13:02.000 --> 00:13:03.000]  他根本不相信
[00:13:03.000 --> 00:13:05.000]  在第七章十三節
[00:13:05.000 --> 00:13:06.000]  裡面就記載了
[00:13:06.000 --> 00:13:07.000]  以賽亞說
[00:13:07.000 --> 00:13:10.000]  大衛家你們當聽
[00:13:10.000 --> 00:13:13.000]  你們使人厭煩的事
[00:13:13.000 --> 00:13:14.000]  豈算小事
[00:13:14.000 --> 00:13:17.000]  還要使我的神厭煩嗎
[00:13:17.000 --> 00:13:18.000]  大家有沒有想過
[00:13:18.000 --> 00:13:21.000]  為什麼突然間調子轉了這麼重
[00:13:21.000 --> 00:13:22.000]  第十三節
[00:13:22.000 --> 00:13:26.000]  以賽亞就像發炮罵他一樣
[00:13:26.000 --> 00:13:27.000]  其實背景就是
[00:13:27.000 --> 00:13:30.000]  因為阿哈斯根本不聽神的話
[00:13:30.000 --> 00:13:32.000]  還有他自己有了答案
[00:13:32.000 --> 00:13:35.000]  並且他還要扮淑靈
[00:13:35.000 --> 00:13:36.000]  你明不明白
[00:13:36.000 --> 00:13:38.000]  所以到了第十三節
[00:13:38.000 --> 00:13:40.000]  以賽亞就發火說他
[00:13:40.000 --> 00:13:42.000]  你這樣就使人討厭了
[00:13:42.000 --> 00:13:44.000]  你還要使神討厭嗎
[00:13:44.000 --> 00:13:46.000]  如果我們沒有背景
[00:13:46.000 --> 00:13:49.000]  我們就不明白經文原來是這樣前進的
[00:13:49.000 --> 00:13:52.000]  第十四節就更精彩了
[00:13:52.000 --> 00:13:55.000]  因此主自己要給你一個兆頭
[00:13:55.000 --> 00:13:56.000]  經文很快的
[00:13:56.000 --> 00:14:00.000]  不會有這種沉醉的東西
[00:14:00.000 --> 00:14:02.000]  現在是神自己給一個兆頭
[00:14:02.000 --> 00:14:04.000]  必有同女懷孕生子
[00:14:04.000 --> 00:14:06.000]  給他起名叫以瑪萊尼
[00:14:06.000 --> 00:14:09.000]  意思就是神與我們同在
[00:14:09.000 --> 00:14:11.000]  阿哈斯不願意求記號
[00:14:11.000 --> 00:14:14.000]  但現在是神賜給他一個記號
[00:14:14.000 --> 00:14:16.000]  你明不明白經文的爆炸性就在這裡
[00:14:16.000 --> 00:14:19.000]  阿哈斯是這樣的
[00:14:19.000 --> 00:14:21.000]  但神也要賜一個記號出來
[00:14:21.000 --> 00:14:24.000]  同女在希臘文七十四譯本
[00:14:24.000 --> 00:14:26.000]  就將希伯來文的母親
[00:14:26.000 --> 00:14:27.000]  這個年輕婦女
[00:14:27.000 --> 00:14:29.000]  譯成了同女
[00:14:29.000 --> 00:14:33.000]  不過這不是重點
[00:14:33.000 --> 00:14:34.000]  也不是很影響
[00:14:34.000 --> 00:14:36.000]  重點在哪裡呢
[00:14:36.000 --> 00:14:39.000]  就是以瑪萊尼神與我們同在
[00:14:39.000 --> 00:14:41.000]  也威瑟伯奧茲伊曼路
[00:14:41.000 --> 00:14:44.000]  Emmanuel就是這個意思
[00:14:44.000 --> 00:14:47.000]  經文是由現在式開始到未來式
[00:14:47.000 --> 00:14:49.000]  就是說神與我們同在
[00:14:49.000 --> 00:14:52.000]  是由現在開始一直延續下去
[00:14:52.000 --> 00:14:54.000]  經文沒有說這個婦人是誰
[00:14:54.000 --> 00:14:56.000]  究竟是不是阿哈斯的太太
[00:14:56.000 --> 00:14:57.000]  以賽的太太
[00:14:57.000 --> 00:14:58.000]  這個也不重要
[00:14:58.000 --> 00:15:00.000]  最重要是這個嬰孩
[00:15:00.000 --> 00:15:02.000]  是神與我們同在的意思
[00:15:02.000 --> 00:15:05.000]  第十五首六節更有趣
[00:15:05.000 --> 00:15:07.000]  到她曉得棄惡擇善的時候
[00:15:07.000 --> 00:15:10.000]  她必吃奶油和蜂蜜
[00:15:10.000 --> 00:15:13.000]  因為在這個孩子還未曉得擇善棄惡之先
[00:15:13.000 --> 00:15:18.000]  你所珍護的兩個王的地必自見棄
[00:15:18.000 --> 00:15:20.000]  或者說這個小孩
[00:15:20.000 --> 00:15:24.000]  猶太人沒有說明小孩什麼時候會懂得棄惡擇善
[00:15:24.000 --> 00:15:26.000]  意思是很快
[00:15:26.000 --> 00:15:28.000]  很快這件事會發生
[00:15:28.000 --> 00:15:30.000]  結果在歷史上是三年內發生
[00:15:30.000 --> 00:15:32.000]  到了第十七節
[00:15:32.000 --> 00:15:35.000]  耶和華必駛亞述王攻擊你的日子
[00:15:35.000 --> 00:15:36.000]  臨到你和你的百姓
[00:15:36.000 --> 00:15:39.000]  並你的夫家自從以法尼離開猶大以來
[00:15:39.000 --> 00:15:41.000]  未曾有這樣的日子
[00:15:41.000 --> 00:15:45.000]  這個並不是在說敘利亞以法尼戰爭的日子
[00:15:45.000 --> 00:15:47.000]  是在說另外一件事
[00:15:47.000 --> 00:15:49.000]  另外一件事就是主前的586年
[00:15:49.000 --> 00:15:53.000]  巴比倫俘虜猶大
[00:15:53.000 --> 00:15:54.000]  有很多精英
[00:15:54.000 --> 00:15:57.000]  其實聖經裡面的先知書
[00:15:57.000 --> 00:16:01.000]  很多時候將很多以色列歷史裡面的重要事件
[00:16:01.000 --> 00:16:04.000]  由很早以前講到後面發生
[00:16:04.000 --> 00:16:06.000]  有時候我們都不知道為什麼
[00:16:06.000 --> 00:16:07.000]  你這麼厲害
[00:16:07.000 --> 00:16:08.000]  你講了這麼多年以後的事
[00:16:08.000 --> 00:16:10.000]  是很難理解的
[00:16:10.000 --> 00:16:13.000]  主前722年亞述就打敗以法尼
[00:16:13.000 --> 00:16:16.000]  主前78年到669年
[00:16:16.000 --> 00:16:20.000]  亞述王就將以色列人遷徙到其他國家
[00:16:20.000 --> 00:16:24.000]  然後在以色列的地方殖民
[00:16:24.000 --> 00:16:27.000]  然後就和當地人通婚
[00:16:27.000 --> 00:16:30.000]  這一幫人就叫混種了的薩瑪利亞人
[00:16:30.000 --> 00:16:32.000]  大家記不記得耶穌在
[00:16:32.000 --> 00:16:36.000]  荒書去薩瑪利亞和井旁的婦人討論問題
[00:16:36.000 --> 00:16:39.000]  薩瑪利亞人就說我們從來不來往
[00:16:39.000 --> 00:16:40.000]  為什麼不來往呢
[00:16:40.000 --> 00:16:42.000]  因為在猶太人眼中
[00:16:42.000 --> 00:16:45.000]  這幫薩瑪利亞人已經是不純種
[00:16:45.000 --> 00:16:48.000]  和那些亞述人結了婚
[00:16:48.000 --> 00:16:51.000]  並且有很多其他外方宗教的東西
[00:16:51.000 --> 00:16:54.000]  這些在滅亡之地17章24-34節出現
[00:16:54.000 --> 00:16:57.000]  所以這些東西我們要知道背景
[00:16:57.000 --> 00:17:01.000]  原來亞述曾經這樣統治過以法尼
[00:17:01.000 --> 00:17:05.000]  以色列書第七章18-25節才有四個宣告
