
[00:00:00.000 --> 00:00:02.000]  大型姊妹平安!
[00:08:10.000 --> 00:08:16.000]  學語言對於我來說是非常非常困難的
[00:08:16.000 --> 00:08:18.000]  每天都要上課
[00:08:18.000 --> 00:08:20.000]  最困難就是早上上課的時候
[00:08:20.000 --> 00:08:22.000]  一路上課的時候
[00:08:23.000 --> 00:08:26.000]  看一件字要讀出來那一刻
[00:08:26.000 --> 00:08:30.000]  我總是覺得讀不出來
[00:08:30.000 --> 00:08:32.000]  發不出那個音
[00:08:32.000 --> 00:08:34.000]  那時候很尷尬
[00:08:34.000 --> 00:08:35.000]  很尷尬
[00:08:35.000 --> 00:08:37.000]  旁邊就是我兒子
[00:08:37.000 --> 00:08:39.000]  他就不同了
[00:08:39.000 --> 00:08:42.000]  他那時候去到之後
[00:08:42.000 --> 00:08:44.000]  他比我快很多
[00:08:44.000 --> 00:08:45.000]  學泰文
[00:08:45.000 --> 00:08:49.000]  回到家沒多久他就要和我和泰文說話
[00:08:49.000 --> 00:08:52.000]  我真的應付不了他
[00:08:52.000 --> 00:08:56.000]  那時候我在泰國港島
[00:08:56.000 --> 00:08:58.000]  他就坐在下面
[00:08:58.000 --> 00:09:03.000]  他就記錄著我說的音誤
[00:09:03.000 --> 00:09:05.000]  然後他就跟我說
[00:09:05.000 --> 00:09:07.000]  爸爸你知不知道你的音錯了嗎
[00:09:07.000 --> 00:09:09.000]  整個列隊都說知道了
[00:09:09.000 --> 00:09:10.000]  明白了
[00:09:10.000 --> 00:09:12.000]  這樣就像
[00:09:12.000 --> 00:09:14.000]  這樣一個人
[00:09:14.000 --> 00:09:18.000]  竟然去了泰國傳福音
[00:09:18.000 --> 00:09:21.000]  你會問還可以做些什麼呢
[00:09:21.000 --> 00:09:23.000]  你不會說
[00:09:23.000 --> 00:09:24.000]  還可以
[00:09:24.000 --> 00:09:27.000]  還有事可以做
[00:09:27.000 --> 00:09:29.000]  這張單張
[00:09:29.000 --> 00:09:30.000]  在我的聖經裏面
[00:09:30.000 --> 00:09:33.000]  一直陪著我十幾年
[00:09:33.000 --> 00:09:34.000]  就是這張單張
[00:09:34.000 --> 00:09:36.000]  大家看到的
[00:09:36.000 --> 00:09:38.000]  這張單張代表什麼呢
[00:09:38.000 --> 00:09:40.000]  有一次我開車
[00:09:40.000 --> 00:09:41.000]  去泰國會開車
[00:09:41.000 --> 00:09:42.000]  去到油站
[00:09:42.000 --> 00:09:43.000]  入油
[00:09:43.000 --> 00:09:44.000]  入油的時候
[00:09:44.000 --> 00:09:46.000]  突然之間聽到
[00:09:46.000 --> 00:09:48.000]  有些入油的人
[00:09:48.000 --> 00:09:49.000]  在後面和我說了一些話
[00:09:49.000 --> 00:09:51.000]  當然我不是很清楚他說什麼
[00:09:51.000 --> 00:09:54.000]  因為他說泰文
[00:09:54.000 --> 00:09:56.000]  突然之間有兩個字
[00:09:56.000 --> 00:09:58.000]  我就聽得很清楚
[00:09:58.000 --> 00:09:59.000]  什麼字呢
[00:09:59.000 --> 00:10:01.000]  就是Pragyesu
[00:10:01.000 --> 00:10:03.000]  大家知不知道Pragyesu是什麼
[00:10:03.000 --> 00:10:04.000]  你都明白了
[00:10:04.000 --> 00:10:05.000]  耶穌嘛
[00:10:05.000 --> 00:10:06.000]  我當然知道
[00:10:06.000 --> 00:10:07.000]  我一聽到
[00:10:07.000 --> 00:10:08.000]  我突然之間
[00:10:08.000 --> 00:10:09.000]  嘩
[00:10:09.000 --> 00:10:10.000]  涼了一會
[00:10:10.000 --> 00:10:11.000]  然後怎樣
[00:10:11.000 --> 00:10:14.000]  我就拿起這張單張
[00:10:14.000 --> 00:10:15.000]  我就告訴他
[00:10:15.000 --> 00:10:17.000]  送西貫客
[00:10:17.000 --> 00:10:19.000]  當然你不明白我說什麼
[00:10:19.000 --> 00:10:20.000]  我簡單來說
[00:10:20.000 --> 00:10:21.000]  我送給你看的
[00:10:21.000 --> 00:10:22.000]  免費的
[00:10:22.000 --> 00:10:23.000]  然後我送給他
[00:10:23.000 --> 00:10:25.000]  我從來沒有想過這張單張
[00:10:25.000 --> 00:10:27.000]  會發生什麼作用
[00:10:27.000 --> 00:10:28.000]  從來都沒有
[00:10:28.000 --> 00:10:30.000]  怎知有一天
[00:10:30.000 --> 00:10:32.000]  在我家
[00:10:32.000 --> 00:10:33.000]  不知為什麼
[00:10:33.000 --> 00:10:35.000]  寄來給我
[00:10:35.000 --> 00:10:37.000]  寄回來給我
[00:10:37.000 --> 00:10:40.000]  然後上面還填了什麼呢
[00:10:40.000 --> 00:10:42.000]  還填了那個人的名字
[00:10:42.000 --> 00:10:43.000]  地址在哪裡
[00:10:43.000 --> 00:10:45.000]  然後他剔了一剔
[00:10:45.000 --> 00:10:47.000]  大家知道這些叫做婚姻單張
[00:10:47.000 --> 00:10:48.000]  後面有幾個小格子
[00:10:48.000 --> 00:10:49.000]  填了
[00:10:49.000 --> 00:10:51.000]  他剔了一些什麼呢
[00:10:51.000 --> 00:10:53.000]  我願意信耶穌
[00:10:53.000 --> 00:10:58.000]  沒有想過
[00:10:58.000 --> 00:10:59.000]  竟然
[00:10:59.000 --> 00:11:01.000]  我不經無疾地
[00:11:01.000 --> 00:11:03.000]  將單張送給別人
[00:11:03.000 --> 00:11:05.000]  竟然帶了一個人信耶穌
[00:11:05.000 --> 00:11:07.000]  當然今天他怎樣我不知道
[00:11:07.000 --> 00:11:09.000]  但這張單張對於我來說
[00:11:09.000 --> 00:11:11.000]  非常有意思
[00:11:11.000 --> 00:11:13.000]  因為上帝跟我說
[00:11:13.000 --> 00:11:17.000]  你不懂得說泰文
[00:11:17.000 --> 00:11:19.000]  你也可以帶人信耶穌
[00:11:19.000 --> 00:11:23.000]  我就是一個這樣的人
[00:11:23.000 --> 00:11:26.000]  讀完一年的泰文
[00:11:26.000 --> 00:11:30.000]  然後11月就去考泰文試
[00:11:30.000 --> 00:11:31.000]  為什麼呢
[00:11:31.000 --> 00:11:36.000]  我要考一個小學六年級的泰文試
[00:11:36.000 --> 00:11:38.000]  對於我來說
[00:11:38.000 --> 00:11:42.000]  總之就是很難
[00:11:42.000 --> 00:11:44.000]  但最後結果感謝主
[00:11:44.000 --> 00:11:46.000]  考到
[00:11:46.000 --> 00:11:47.000]  考到之後
[00:11:47.000 --> 00:11:50.000]  有些不同的同工就說
[00:11:50.000 --> 00:11:51.000]  恭喜你
[00:11:51.000 --> 00:11:53.000]  可不可以來我教廣道
[00:11:53.000 --> 00:11:57.000]  我說好
[00:11:57.000 --> 00:12:00.000]  好的意思是用泰文講道
[00:12:00.000 --> 00:12:02.000]  小學六年級
[00:12:02.000 --> 00:12:03.000]  你想一下
[00:12:03.000 --> 00:12:06.000]  如果你知道我是小學六年級的人
[00:12:06.000 --> 00:12:07.000]  站在這裡
[00:12:07.000 --> 00:12:09.000]  你會不會聽我講道
[00:12:09.000 --> 00:12:10.000]  你會不會呢
[00:12:10.000 --> 00:12:11.000]  你也會想一下
[00:12:11.000 --> 00:12:12.000]  喂
[00:12:12.000 --> 00:12:14.000]  小學六年級而已
[00:12:14.000 --> 00:12:21.000]  我不是去講平時之一的道
[00:12:21.000 --> 00:12:23.000]  我是講報道會
[00:12:23.000 --> 00:12:26.000]  報道會大家知道是給什麼人來聽的
[00:12:26.000 --> 00:12:29.000]  是未曾認識耶穌的人
[00:12:29.000 --> 00:12:33.000]  未曾認識的人是少回來教會的
[00:12:33.000 --> 00:12:35.000]  對於教會的用語
[00:12:35.000 --> 00:12:37.000]  其實他們不是很清楚
[00:12:37.000 --> 00:12:39.000]  舉個例子
[00:12:39.000 --> 00:12:42.000]  什麼叫做交通
[00:12:42.000 --> 00:12:43.000]  什麼叫做交通
[00:12:43.000 --> 00:12:45.000]  交通警察知道
[00:12:45.000 --> 00:12:47.000]  總之不是教會
[00:12:47.000 --> 00:12:50.000]  人家來這裡聽道理會
[00:12:50.000 --> 00:12:53.000]  簡單來說
[00:12:53.000 --> 00:12:55.000]  我教大家去講一個
[00:12:55.000 --> 00:12:56.000]  叫做祈禱
[00:12:56.000 --> 00:12:57.000]  祈禱是什麼呢
[00:12:57.000 --> 00:12:59.000]  泰文叫做阿基坦
[00:12:59.000 --> 00:13:02.000]  如果我說錯了
[00:13:02.000 --> 00:13:04.000]  我不是很正
[00:13:04.000 --> 00:13:06.000]  我想大家都會明白的
[00:13:06.000 --> 00:13:07.000]  我講阿基達
[00:13:07.000 --> 00:13:10.000]  猜到你是去講祈禱
[00:13:10.000 --> 00:13:12.000]  我就有這樣的料子
[00:13:12.000 --> 00:13:14.000]  那天一班
[00:13:14.000 --> 00:13:17.000]  我坐滿大概五十個人左右
[00:13:17.000 --> 00:13:20.000]  然後我就講我的道
[00:13:20.000 --> 00:13:22.000]  我非常用心
[00:13:22.000 --> 00:13:23.000]  問了我的老師
[00:13:23.000 --> 00:13:25.000]  寫了我的講章
[00:13:25.000 --> 00:13:26.000]  所有東西都預備好
[00:13:26.000 --> 00:13:30.000]  準備第一次講道
[00:13:30.000 --> 00:13:31.000]  感謝主
[00:13:31.000 --> 00:13:32.000]  五個人舉手
[00:13:32.000 --> 00:13:34.000]  決志要信耶穌
[00:13:34.000 --> 00:13:35.000]  我問他們
[00:13:35.000 --> 00:13:40.000]  你們究竟聽不聽明白我說什麼
[00:13:40.000 --> 00:13:41.000]  我自己
[00:13:41.000 --> 00:13:43.000]  當我站在這個講台
[00:13:43.000 --> 00:13:45.000]  我見到有五個人舉手的時候
[00:13:45.000 --> 00:13:46.000]  我心裏問
[00:13:46.000 --> 00:13:50.000]  你們知不知道什麼叫做信耶穌
[00:13:50.000 --> 00:13:54.000]  五個
[00:13:54.000 --> 00:13:56.000]  上帝
[00:13:56.000 --> 00:13:59.000]  這個就是我的上帝
[00:13:59.000 --> 00:14:01.000]  下面那個泰文字
[00:14:01.000 --> 00:14:02.000]  一串
[00:14:02.000 --> 00:14:03.000]  小串而已
[00:14:03.000 --> 00:14:04.000]  小蛇而已
[00:14:04.000 --> 00:14:05.000]  再長一點的
[00:14:05.000 --> 00:14:06.000]  叫做
[00:14:06.000 --> 00:14:07.000]  Prayehsu
[00:14:07.000 --> 00:14:08.000]  Song
[00:14:08.000 --> 00:14:13.000]  Prayehsu Weipon
[00:14:13.000 --> 00:14:14.000]  不好意思
[00:14:14.000 --> 00:14:16.000]  泰文太久沒有讀了
[00:14:16.000 --> 00:14:17.000]  所以忘記了
[00:14:17.000 --> 00:14:18.000]  叫做耶穌賜福給你
[00:14:18.000 --> 00:14:20.000]  這句話
[00:14:20.000 --> 00:14:22.000]  那時十幾年前我就很熟
[00:14:22.000 --> 00:14:25.000]  現在沒有去很久了
[00:14:25.000 --> 00:14:26.000]  那一刻裏面
[00:14:26.000 --> 00:14:29.000]  覺得上帝太厲害了
[00:14:29.000 --> 00:14:32.000]  這樣的人
[00:14:32.000 --> 00:14:38.000]  之後我就去了
[00:14:38.000 --> 00:14:40.000]  我就覺得
[00:14:40.000 --> 00:14:44.000]  是不是我是一個奇怪一點的人
[00:14:44.000 --> 00:14:46.000]  然後我就再試一試
[00:14:46.000 --> 00:14:48.000]  其他人行不行
[00:14:48.000 --> 00:14:49.000]  有些短孫子來
[00:14:49.000 --> 00:14:50.000]  有些短孫子來探我
[00:14:50.000 --> 00:14:52.000]  去泰國的時候
[00:14:52.000 --> 00:14:54.000]  然後我就跟他們說
[00:14:54.000 --> 00:14:57.000]  我帶大家去一個舞蹈會
[00:14:57.000 --> 00:15:00.000]  那時我在教育中心
[00:15:00.000 --> 00:15:02.000]  我就鼓勵他們
[00:15:02.000 --> 00:15:03.000]  我告訴他們
[00:15:03.000 --> 00:15:07.000]  我會教大家唱泰文詩歌
[00:15:07.000 --> 00:15:08.000]  然後他們說
[00:15:08.000 --> 00:15:09.000]  好呀好呀
[00:15:09.000 --> 00:15:10.000]  都是唱Thank you
[00:15:10.000 --> 00:15:11.000]  Thank you Jesus
[00:15:11.000 --> 00:15:12.000]  即是那一類
[00:15:12.000 --> 00:15:14.000]  我說不是
[00:15:14.000 --> 00:15:17.000]  我不要大家唱這麼簡單的詩歌
[00:15:17.000 --> 00:15:19.000]  我帶大家唱一首叫做
[00:15:19.000 --> 00:15:20.000]  Prony
[00:15:20.000 --> 00:15:22.000]  Prony是什麼意思呢
[00:15:22.000 --> 00:15:23.000]  叫做明天
[00:15:23.000 --> 00:15:25.000]  明天如何我們不知道
[00:15:25.000 --> 00:15:28.000]  但我們將所有東西都交給上帝
[00:15:28.000 --> 00:15:30.000]  整首詩歌五分鐘長
[00:15:30.000 --> 00:15:33.000]  然後他們聽完我說之後
[00:15:33.000 --> 00:15:34.000]  眼都凸起來
[00:15:34.000 --> 00:15:36.000]  喂 我可以嗎
[00:15:36.000 --> 00:15:37.000]  然後我說
[00:15:37.000 --> 00:15:38.000]  你相信一下行不行
[00:15:38.000 --> 00:15:41.000]  你覺得你行不行
[00:15:41.000 --> 00:15:44.000]  然後他們說
[00:15:44.000 --> 00:15:46.000]  猶豫了一段時間
[00:15:46.000 --> 00:15:48.000]  OK 我相信你
[00:15:48.000 --> 00:15:49.000]  OK 然後我就告訴他們
[00:15:49.000 --> 00:15:50.000]  行的
[00:15:50.000 --> 00:15:54.000]  然後我就將詩歌教給他們
[00:15:54.000 --> 00:15:55.000]  去到一個晚上
[00:15:55.000 --> 00:15:57.000]  那天晚上一起聚集
[00:15:57.000 --> 00:16:00.000]  一班人就站在我們前面
[00:16:00.000 --> 00:16:01.000]  然後我說
[00:16:01.000 --> 00:16:04.000]  我們今天有一班香港來的弟兄姊妹
[00:16:04.000 --> 00:16:07.000]  他們很想唱一首詩歌給大家聽
[00:16:07.000 --> 00:16:10.000]  但我就不告訴大家聽到想什麼
[00:16:10.000 --> 00:16:14.000]  你試一下聽聽他們會不會聽到想什麼
[00:16:14.000 --> 00:16:16.000]  你知道我聽到的問題
[00:16:16.000 --> 00:16:18.000]  我有個問題
[00:16:18.000 --> 00:16:20.000]  如果你知道你舉手
[00:16:20.000 --> 00:16:21.000]  有獎品
[00:16:21.000 --> 00:16:24.000]  所有人都很留心聽
[00:16:24.000 --> 00:16:27.000]  其他人都出來
[00:16:27.000 --> 00:16:29.000]  唱完之後我就問
[00:16:29.000 --> 00:16:31.000]  誰知道他唱什麼
[00:16:31.000 --> 00:16:32.000]  請他出來
[00:16:32.000 --> 00:16:34.000]  竟然有人舉手
[00:16:34.000 --> 00:16:35.000]  然後就說
[00:16:35.000 --> 00:16:36.000]  好 那你出來
[00:16:36.000 --> 00:16:37.000]  請你出來
[00:16:37.000 --> 00:16:39.000]  請你出來就去
[00:16:39.000 --> 00:16:41.000]  講一下他唱什麼
[00:16:41.000 --> 00:16:42.000]  Prony
[00:16:42.000 --> 00:16:44.000]  哇 講出來了
[00:16:44.000 --> 00:16:46.000]  所有的在台前面
[00:16:46.000 --> 00:16:48.000]  站在前面的弟兄姊妹
[00:16:48.000 --> 00:16:50.000]  香港區的弟兄姊妹
[00:16:50.000 --> 00:16:52.000]  完全覺得
[00:16:52.000 --> 00:16:55.000]  竟然會聽我說話
[00:16:55.000 --> 00:16:58.000]  弟兄姊妹
[00:16:58.000 --> 00:17:01.000]  這是我的信仰
[00:17:01.000 --> 00:17:04.000]  不是我特別
