
[00:00:00.000 --> 00:00:02.000]  我們可以一起分享上帝的話
[00:01:50.000 --> 00:01:53.000]  信仰裏面的一個領袖
[00:01:53.000 --> 00:01:56.000]  從而能夠作出的回應
[00:01:56.000 --> 00:01:58.000]  這份的愛其實是
[00:01:58.000 --> 00:02:00.000]  在我們不同的層面上
[00:02:00.000 --> 00:02:01.000]  都會實踐的
[00:02:01.000 --> 00:02:03.000]  無論是對我們的上帝
[00:02:03.000 --> 00:02:06.000]  對我們自己
[00:02:06.000 --> 00:02:07.000]  對身邊的人
[00:02:07.000 --> 00:02:09.000]  弟兄姊妹
[00:02:09.000 --> 00:02:10.000]  或者對我們身邊的鄰舍
[00:02:10.000 --> 00:02:14.000]  其實都是源於同一份的愛
[00:02:14.000 --> 00:02:18.000]  最近我去做身體檢查
[00:02:18.000 --> 00:02:21.000]  然後醫生就去約見
[00:02:21.000 --> 00:02:22.000]  去問
[00:02:22.000 --> 00:02:26.000]  他說你的身體都OK
[00:02:26.000 --> 00:02:27.000]  就是這樣說
[00:02:27.000 --> 00:02:29.000]  就悄悄地這樣
[00:02:29.000 --> 00:02:30.000]  然後就
[00:02:30.000 --> 00:02:31.000]  然後他就以為
[00:02:31.000 --> 00:02:33.000]  嘩 那我就可以很放縱
[00:02:33.000 --> 00:02:34.000]  因為沒事
[00:02:34.000 --> 00:02:36.000]  身體沒事就可以大吃大喝
[00:02:36.000 --> 00:02:37.000]  什麼都做得到
[00:02:37.000 --> 00:02:38.000]  是不是
[00:02:38.000 --> 00:02:39.000]  醫生就說了一句
[00:02:39.000 --> 00:02:40.000]  暫時沒事
[00:02:40.000 --> 00:02:42.000]  就是你現在的數字沒事
[00:02:42.000 --> 00:02:44.000]  不是表示你下一秒
[00:02:44.000 --> 00:02:45.000]  或者最後一刻
[00:02:45.000 --> 00:02:46.000]  都會沒事
[00:02:46.000 --> 00:02:48.000]  他說不過你已經做了你的責任
[00:02:48.000 --> 00:02:51.000]  你做了你的本份
[00:02:51.000 --> 00:02:53.000]  我一邊聊的時候
[00:02:53.000 --> 00:02:55.000]  都覺得應該是一個基督徒
[00:02:55.000 --> 00:02:56.000]  這個醫生
[00:02:56.000 --> 00:02:57.000]  然後就說是呀
[00:02:57.000 --> 00:02:58.000]  人是很有限的
[00:02:58.000 --> 00:03:01.000]  很多事情都要靠上帝的恩典
[00:03:01.000 --> 00:03:03.000]  我就再想下去的時候
[00:03:03.000 --> 00:03:05.000]  就是沒錯我們愛
[00:03:05.000 --> 00:03:06.000]  譬如愛自己的身體
[00:03:06.000 --> 00:03:07.000]  愛自己
[00:03:07.000 --> 00:03:10.000]  我們很想自己保持健康
[00:03:10.000 --> 00:03:13.000]  維持自己身體能夠強壯
[00:03:13.000 --> 00:03:14.000]  我再想下去的時候
[00:03:14.000 --> 00:03:16.000]  就是如果我們自己的身體
[00:03:16.000 --> 00:03:18.000]  不健康的時候
[00:03:18.000 --> 00:03:19.000]  又怎樣呢
[00:03:19.000 --> 00:03:20.000]  是不是
[00:03:20.000 --> 00:03:22.000]  我們再怎樣對待自己呢
[00:03:22.000 --> 00:03:23.000]  我們是不是要
[00:03:23.000 --> 00:03:25.000]  覺得很沮喪
[00:03:25.000 --> 00:03:28.000]  還是不知所措
[00:03:28.000 --> 00:03:30.000]  不知道怎樣再去面對
[00:03:30.000 --> 00:03:31.000]  或者迴避
[00:03:31.000 --> 00:03:34.000]  自己身體的問題呢
[00:03:34.000 --> 00:03:36.000]  其實是一份很深層的愛
[00:03:36.000 --> 00:03:37.000]  的思考
[00:03:37.000 --> 00:03:39.000]  就是說其實無論我們自己
[00:03:39.000 --> 00:03:41.000]  身體的境況如何
[00:03:41.000 --> 00:03:43.000]  其實我們都應該
[00:03:43.000 --> 00:03:45.000]  用上帝而來的愛
[00:03:45.000 --> 00:03:47.000]  去對待自己
[00:03:47.000 --> 00:03:49.000]  而這個對待自己的一份的
[00:03:49.000 --> 00:03:50.000]  一份的關係
[00:03:50.000 --> 00:03:54.000]  同時間也是一份源於上帝
[00:03:54.000 --> 00:03:56.000]  讓我們能夠懂得
[00:03:56.000 --> 00:03:58.000]  去對待身邊的人
[00:03:58.000 --> 00:04:00.000]  的一份的愛
[00:04:00.000 --> 00:04:01.000]  頂子妹這份的愛
[00:04:01.000 --> 00:04:03.000]  其實源於上帝
[00:04:03.000 --> 00:04:06.000]  我們只能夠在上帝的關係之中
[00:04:06.000 --> 00:04:08.000]  去學習這份的愛
[00:04:08.000 --> 00:04:09.000]  但是我們又是一個
[00:04:09.000 --> 00:04:11.000]  很有限的人
[00:04:11.000 --> 00:04:12.000]  能力又很有限
[00:04:12.000 --> 00:04:16.000]  也都會有罪的一份的關係
[00:04:16.000 --> 00:04:18.000]  有時我們會
[00:04:18.000 --> 00:04:20.000]  剩下一份的責任
[00:04:20.000 --> 00:04:22.000]  當我們的關係當中
[00:04:22.000 --> 00:04:23.000]  如果沒有了愛
[00:04:23.000 --> 00:04:26.000]  剩下一份責任的時候
[00:04:26.000 --> 00:04:28.000]  其實可能已經和我們
[00:04:28.000 --> 00:04:30.000]  所愛的對象
[00:04:30.000 --> 00:04:32.000]  失去了一份很深的連繫
[00:04:32.000 --> 00:04:34.000]  失去了一份的關係
[00:04:34.000 --> 00:04:36.000]  但我們怎樣能夠繼續
[00:04:36.000 --> 00:04:37.000]  去堅持
[00:04:37.000 --> 00:04:39.000]  無論我們對自己
[00:04:39.000 --> 00:04:41.000]  在夫妻的關係裏面
[00:04:41.000 --> 00:04:42.000]  或者剛才說了
[00:04:42.000 --> 00:04:44.000]  在基督徒實踐使命
[00:04:44.000 --> 00:04:45.000]  或者愛神的裏面
[00:04:45.000 --> 00:04:47.000]  我們怎樣能夠繼續
[00:04:47.000 --> 00:04:49.000]  源源不斷有一份的愛
[00:04:49.000 --> 00:04:51.000]  去流露出來呢?
[00:04:51.000 --> 00:04:52.000]  我們今天看看這段經文
[00:04:52.000 --> 00:04:53.000]  耶穌基督
[00:04:53.000 --> 00:04:56.000]  怎樣去幫助提醒我們
[00:04:56.000 --> 00:04:57.000]  這段經文其實是
[00:04:57.000 --> 00:04:59.000]  在約翰福音一段
[00:04:59.000 --> 00:05:01.000]  很長的一段
[00:05:01.000 --> 00:05:03.000]  耶穌對門徒的
[00:05:03.000 --> 00:05:05.000]  英文就叫做一段
[00:05:05.000 --> 00:05:07.000]  Farewell Sermon
[00:05:07.000 --> 00:05:09.000]  一段即將要離開
[00:05:09.000 --> 00:05:11.000]  的一段分享
[00:05:11.000 --> 00:05:12.000]  一段內容
[00:05:12.000 --> 00:05:15.000]  其實是總共由13章
[00:05:15.000 --> 00:05:17.000]  去到17章
[00:05:17.000 --> 00:05:19.000]  我們就看中間
[00:05:19.000 --> 00:05:20.000]  第14章
[00:05:20.000 --> 00:05:22.000]  剛才姐姐姐妹讀的那一段
[00:05:22.000 --> 00:05:24.000]  由15章到21章
[00:05:24.000 --> 00:05:27.000]  耶穌在13章一開頭就說
[00:05:27.000 --> 00:05:30.000]  自己將要離世歸父
[00:05:30.000 --> 00:05:32.000]  要離開他們的門徒
[00:05:32.000 --> 00:05:34.000]  他要回到
[00:05:34.000 --> 00:05:37.000]  父的懷當中
[00:05:37.000 --> 00:05:40.000]  他不是擔心自己
[00:05:40.000 --> 00:05:41.000]  他最擔心
[00:05:41.000 --> 00:05:42.000]  他身邊
[00:05:42.000 --> 00:05:44.000]  剩下的門徒
[00:05:44.000 --> 00:05:47.000]  他們怎樣繼續下去呢?
[00:05:47.000 --> 00:05:49.000]  他們沒有了主的時候
[00:05:49.000 --> 00:05:51.000]  怎樣繼續維持一份的
[00:05:51.000 --> 00:05:53.000]  即是和主的關係
[00:05:53.000 --> 00:05:54.000]  或者是自己一份
[00:05:54.000 --> 00:05:57.000]  教徒的信徒的身份呢?
[00:05:57.000 --> 00:06:00.000]  所以門徒在14章第一節
[00:06:00.000 --> 00:06:01.000]  經文就說他們
[00:06:01.000 --> 00:06:05.000]  因為主不知道往哪裡去
[00:06:05.000 --> 00:06:07.000]  當然我們今天第一節
[00:06:07.000 --> 00:06:08.000]  我們會知道
[00:06:08.000 --> 00:06:10.000]  主是死而復活
[00:06:10.000 --> 00:06:13.000]  上到上帝的天上
[00:06:13.000 --> 00:06:16.000]  但當時門徒聽耶穌的教導的時候
[00:06:16.000 --> 00:06:17.000]  他不理解
[00:06:17.000 --> 00:06:18.000]  他不明白
[00:06:18.000 --> 00:06:19.000]  他只是說我要去
[00:06:19.000 --> 00:06:21.000]  為他們預備地方
[00:06:21.000 --> 00:06:22.000]  他們不理解主
[00:06:22.000 --> 00:06:23.000]  Where to go
[00:06:23.000 --> 00:06:25.000]  究竟要去哪裡呢?
[00:06:25.000 --> 00:06:26.000]  接著門徒就問
[00:06:26.000 --> 00:06:27.000]  如果你去哪裡
[00:06:27.000 --> 00:06:28.000]  告訴我吧
[00:06:28.000 --> 00:06:29.000]  那我可以去到那裡
[00:06:29.000 --> 00:06:31.000]  知道是一個什麼地方
[00:06:31.000 --> 00:06:32.000]  耶穌和他解釋的時候
[00:06:32.000 --> 00:06:33.000]  門徒都不明白
[00:06:33.000 --> 00:06:34.000]  所以他心裏面
[00:06:34.000 --> 00:06:37.000]  有一份很大的憂愁
[00:06:37.000 --> 00:06:39.000]  很大的擔憂
[00:06:39.000 --> 00:06:40.000]  那怎麼辦呢?
[00:06:40.000 --> 00:06:42.000]  主要是走了
[00:06:42.000 --> 00:06:45.000]  也不知道會去哪裡
[00:06:45.000 --> 00:06:47.000]  但耶穌基督其實是
[00:06:47.000 --> 00:06:51.000]  很明白這班門徒的體會和感受
[00:06:51.000 --> 00:06:53.000]  譬如這14章11節就告訴他們
[00:06:53.000 --> 00:06:57.000]  鼓勵他們當信祂
[00:06:57.000 --> 00:07:01.000]  祂是依附互為一體
[00:07:01.000 --> 00:07:04.000]  這個也是讓福音裏面一個很重要
[00:07:04.000 --> 00:07:07.000]  但好像很奧秘的主題
[00:07:07.000 --> 00:07:08.000]  耶穌常常說
[00:07:08.000 --> 00:07:09.000]  我在父裏面
[00:07:09.000 --> 00:07:10.000]  剛才也讀了主
[00:07:10.000 --> 00:07:11.000]  父又在我們裏面
[00:07:11.000 --> 00:07:13.000]  又在他裏面
[00:07:13.000 --> 00:07:17.000]  他來到是要顯明這位父的心意
[00:07:17.000 --> 00:07:19.000]  但對於這班門徒來說
[00:07:19.000 --> 00:07:20.000]  在這一刻來說
[00:07:20.000 --> 00:07:24.000]  其實是不會明白主這個意思
[00:07:24.000 --> 00:07:26.000]  但他知道這個奧秘
[00:07:26.000 --> 00:07:28.000]  其實對他們未來
[00:07:28.000 --> 00:07:30.000]  或者接著要活下去的時候
[00:07:30.000 --> 00:07:32.000]  是非常重要
[00:07:32.000 --> 00:07:34.000]  他要讓他們明白
[00:07:34.000 --> 00:07:37.000]  他和父是互為一體
[00:07:37.000 --> 00:07:38.000]  他來到地上
[00:07:38.000 --> 00:07:42.000]  就是要彰顯父這份心意
[00:07:42.000 --> 00:07:49.000]  和他要完成父愛世界的使命
[00:07:49.000 --> 00:07:54.000]  來到14章15節的時候
[00:07:54.000 --> 00:07:57.000]  我和大家分開思考
[00:07:57.000 --> 00:08:00.000]  這個課題裏面有三個部分
[00:08:00.000 --> 00:08:04.000]  第一個就是愛的源頭
[00:08:04.000 --> 00:08:07.000]  在14章的15到17節
[00:08:07.000 --> 00:08:10.000]  特別是16和17節
[00:08:10.000 --> 00:08:11.000]  耶穌說你愛我
[00:08:11.000 --> 00:08:13.000]  就會遵守我的命令
[00:08:13.000 --> 00:08:17.000]  這個是重複又重複的教導
[00:08:17.000 --> 00:08:20.000]  好像究竟是愛還是責任呢
[00:08:20.000 --> 00:08:24.000]  還是愛還是一個要去完成的任務呢
[00:08:24.000 --> 00:08:28.000]  我們到最後都會再說這個話題
[00:08:28.000 --> 00:08:29.000]  這個課題
[00:08:29.000 --> 00:08:30.000]  這個最重要
[00:08:30.000 --> 00:08:32.000]  究竟他遵守的誡命
[00:08:32.000 --> 00:08:33.000]  是為了愛耶穌
[00:08:33.000 --> 00:08:35.000]  為了去表達愛
[00:08:35.000 --> 00:08:37.000]  還是由於愛的時候
[00:08:37.000 --> 00:08:41.000]  他能夠很自然地遵守到耶穌的誡命呢
[00:08:41.000 --> 00:08:44.000]  這個耶穌不住地提醒門徒
[00:08:44.000 --> 00:08:46.000]  他要在愛當中去遵守
[00:08:46.000 --> 00:08:51.000]  和去擁有上帝自己的話語
[00:08:51.000 --> 00:08:53.000]  他說到在16節
[00:08:53.000 --> 00:08:56.000]  他說我要向父求
[00:08:56.000 --> 00:09:00.000]  他就賜你們另一位保衛師
[00:09:00.000 --> 00:09:02.000]  他永遠與你們同在
[00:09:02.000 --> 00:09:04.000]  他就是真理的靈
[00:09:04.000 --> 00:09:06.000]  世人不能夠去接受
[00:09:06.000 --> 00:09:08.000]  接受這位靈
[00:09:08.000 --> 00:09:10.000]  因為看不見他
[00:09:10.000 --> 00:09:11.000]  也不認識他
[00:09:11.000 --> 00:09:13.000]  但你們認識他
[00:09:13.000 --> 00:09:15.000]  因為他跟你們住在一起
[00:09:15.000 --> 00:09:21.000]  也要在你們裡面
[00:09:21.000 --> 00:09:24.000]  另一位的保衛師
[00:09:24.000 --> 00:09:26.000]  保衛師這個字
[00:09:26.000 --> 00:09:28.000]  在聖經當中
[00:09:28.000 --> 00:09:32.000]  其實只有約翰的著作去用
[00:09:32.000 --> 00:09:33.000]  所以其實很難翻譯
[00:09:33.000 --> 00:09:36.000]  有些英文的譯法就是
[00:09:36.000 --> 00:09:39.000]  Consoler或者Comforter
[00:09:39.000 --> 00:09:40.000]  或者Helper
[00:09:40.000 --> 00:09:42.000]  就是一個幫助者
[00:09:42.000 --> 00:09:43.000]  一個安慰者
[00:09:43.000 --> 00:09:45.000]  一個陪伴者
[00:09:45.000 --> 00:09:49.000]  聖經其實有另一處是形容耶穌基督
[00:09:49.000 --> 00:09:52.000]  在《約翰一書二章》一節
[00:09:52.000 --> 00:09:54.000]  形容耶穌基督為中保
[00:09:54.000 --> 00:09:59.000]  中保這個字跟保衛師是同一個字
[00:09:59.000 --> 00:10:00.000]  所以是另一位
[00:10:00.000 --> 00:10:03.000]  也就是說耶穌基督其實也是保衛師
[00:10:03.000 --> 00:10:05.000]  不過他要離開了
[00:10:05.000 --> 00:10:07.000]  現在就派另一位
[00:10:07.000 --> 00:10:08.000]  所以用另一位
[00:10:08.000 --> 00:10:11.000]  另一位的保衛師來你們中間
[00:10:11.000 --> 00:10:12.000]  有什麼不同呢?
[00:10:12.000 --> 00:10:16.000]  這位保衛師是永遠與你們在一起
[00:10:16.000 --> 00:10:21.000]  這個聖靈是永遠與我們同在
[00:10:21.000 --> 00:10:25.000]  這位就是為了門徒
[00:10:25.000 --> 00:10:30.000]  他能夠繼續活在耶穌基督的關係裏
[00:10:30.000 --> 00:10:33.000]  活在他一份愛裏
[00:10:33.000 --> 00:10:36.000]  去求父賜給他們
[00:10:36.000 --> 00:10:39.000]  一位永遠同在的Consoler
[00:10:39.000 --> 00:10:41.000]  一個Comforter
[00:10:41.000 --> 00:10:43.000]  這位就是聖靈
[00:10:43.000 --> 00:10:48.000]  聖經就說這位聖靈是一個真理的靈
[00:10:48.000 --> 00:10:53.000]  是一個真理的靈
[00:10:53.000 --> 00:10:57.000]  聖經接著就用一個很特別的表達
[00:10:57.000 --> 00:11:02.000]  他說是將世人和他們作出一個分別
[00:11:02.000 --> 00:11:04.000]  我先給大家看這個表
[00:11:04.000 --> 00:11:07.000]  他說世人是不認識聖靈的
[00:11:07.000 --> 00:11:11.000]  在十六節、十七節的中間那裏
[00:11:11.000 --> 00:11:15.000]  但是你們是認識聖靈的
[00:11:15.000 --> 00:11:19.000]  這個認識和不認識的對比
[00:11:19.000 --> 00:11:23.000]  就在十七節的中間顯示出來
[00:11:23.000 --> 00:11:25.000]  然後也有解釋他們的原因
[00:11:25.000 --> 00:11:27.000]  他說世人或世界
[00:11:27.000 --> 00:11:34.000]  其實他們看不到、接受不到、認識不到
[00:11:34.000 --> 00:11:40.000]  憑著人的感知或人自己的判斷
[00:11:40.000 --> 00:11:43.000]  他們不能夠掌握到聖靈
[00:11:43.000 --> 00:11:47.000]  我們的思維模式、我們的思想方式
[00:11:47.000 --> 00:11:49.000]  我們的價值判斷
[00:11:49.000 --> 00:11:52.000]  是不能夠通過的
[00:11:52.000 --> 00:11:54.000]  即是說接受不到
[00:11:54.000 --> 00:11:58.000]  不能夠在我們的詞彙、在我們的世界觀中
[00:11:58.000 --> 00:12:02.000]  思想裏面能夠明白有聖靈的同在
[00:12:02.000 --> 00:12:07.000]  這就是世界不認識聖靈的原因
[00:12:08.000 --> 00:12:11.000]  但是你們不同,或者我們不同
[00:12:11.000 --> 00:12:13.000]  為什麼不同呢?為什麼我們認識到呢?
[00:12:13.000 --> 00:12:15.000]  原因不是因為我們比較聰明
[00:12:15.000 --> 00:12:16.000]  其實我們都是人一樣
[00:12:16.000 --> 00:12:18.000]  如果我們一樣,和世人
[00:12:18.000 --> 00:12:20.000]  都是憑著自己的感知
[00:12:20.000 --> 00:12:21.000]  我們的思維模式、價值判斷
[00:12:21.000 --> 00:12:25.000]  其實一樣都明白不到聖靈、認識不到聖靈
[00:12:25.000 --> 00:12:27.000]  他說有一個不同的就是
[00:12:27.000 --> 00:12:29.000]  在他十七節最後那兩句
[00:12:29.000 --> 00:12:31.000]  這兩句是很關鍵的兩句
[00:12:31.000 --> 00:12:34.000]  就是說他和我們一起
[00:12:34.000 --> 00:12:37.000]  他跟你們住在一起
[00:12:37.000 --> 00:12:41.000]  他要在你們裏面
[00:12:41.000 --> 00:12:46.000]  住在一起,和我們一起
[00:12:46.000 --> 00:12:48.000]  我就說是一個
[00:12:48.000 --> 00:12:55.000]  與在旁,和我們一起同行的幫助者
[00:12:55.000 --> 00:12:59.000]  在旁邊輔助我們的一位支持者
[00:12:59.000 --> 00:13:02.000]  就是那個在一起的意思
[00:13:02.000 --> 00:13:05.000]  而第二個再說,就再深入一點
[00:13:05.000 --> 00:13:07.000]  他說在我們裏面
[00:13:07.000 --> 00:13:11.000]  就是說在我們人和人之間的關係中間
[00:13:11.000 --> 00:13:13.000]  他存在在那裏
[00:13:13.000 --> 00:13:14.000]  是一個比較複雜的
[00:13:14.000 --> 00:13:19.000]  就是活在我們的關係裏面
[00:13:19.000 --> 00:13:24.000]  他是將人和人之間聯繫在一起的那個關係
[00:13:24.000 --> 00:13:27.000]  他的那份愛就是在人和人之間
[00:13:27.000 --> 00:13:32.000]  能夠可以真正體驗到耶穌基督那份愛
[00:13:32.000 --> 00:13:35.000]  這份聯繫是出於聖靈
[00:13:35.000 --> 00:13:39.000]  頂智妹無論是作為我們的陪伴者
[00:13:39.000 --> 00:13:41.000]  或者是活在我們的關係裏面
[00:13:41.000 --> 00:13:43.000]  其實都在說
[00:13:43.000 --> 00:13:45.000]  其實我們作為人
[00:13:45.000 --> 00:13:47.000]  是很需要有他者
[00:13:47.000 --> 00:13:48.000]  很需要有其他人
[00:13:48.000 --> 00:13:53.000]  我們靠自己不能夠好好地去圓滿自己
[00:13:53.000 --> 00:13:55.000]  我們需要身邊的人
[00:13:55.000 --> 00:13:57.000]  才能夠體驗到這份愛
[00:13:57.000 --> 00:13:59.000]  和實踐到這份愛
[00:13:59.000 --> 00:14:01.000]  而這份愛不是出於人的能力
[00:14:01.000 --> 00:14:04.000]  而是完全是聖靈的輔助
[00:14:04.000 --> 00:14:08.000]  和聖靈維繫著這份關係
[00:14:08.000 --> 00:14:12.000]  有一位存在主義的
[00:14:12.000 --> 00:14:14.000]  可能大家聽過的叫沙特
[00:14:14.000 --> 00:14:16.000]  他有一部短篇的小說
[00:14:16.000 --> 00:14:19.000]  我記得大概十多年前看完
[00:14:19.000 --> 00:14:21.000]  其實看完都挺心狂的
[00:14:21.000 --> 00:14:23.000]  他叫做No Exit
[00:14:23.000 --> 00:14:24.000]  就是不能離開
[00:14:24.000 --> 00:14:26.000]  中文我記得比較好一點
[00:14:26.000 --> 00:14:27.000]  他說什麼呢
[00:14:27.000 --> 00:14:28.000]  其實他在想像一個
[00:14:28.000 --> 00:14:29.000]  三個人
[00:14:29.000 --> 00:14:31.000]  三個人在
[00:14:31.000 --> 00:14:33.000]  他的故事全部是開口出來的
[00:14:33.000 --> 00:14:35.000]  三個人死了之後
[00:14:35.000 --> 00:14:37.000]  上帝類似懲罰他們一樣
[00:14:37.000 --> 00:14:40.000]  把他們關在一個密室裏面
[00:14:40.000 --> 00:14:41.000]  他就說這三個人之間
[00:14:41.000 --> 00:14:43.000]  怎樣生活
[00:14:43.000 --> 00:14:46.000]  他有一個名言就是說
[00:14:46.000 --> 00:14:48.000]  地獄就是他人
[00:14:48.000 --> 00:14:50.000]  他人存在的話
[00:14:50.000 --> 00:14:55.000]  就成為了一個人的地獄
[00:14:56.000 --> 00:14:59.000]  這三個人其實最初是想不理對方的
[00:14:59.000 --> 00:15:01.000]  各自自己
[00:15:01.000 --> 00:15:04.000]  在自己的角落當中去生存
[00:15:04.000 --> 00:15:06.000]  但是困住了的時候
[00:15:06.000 --> 00:15:07.000]  他又走不了
[00:15:07.000 --> 00:15:10.000]  他沒辦法不去和其他人
[00:15:10.000 --> 00:15:12.000]  開始有一份的
[00:15:12.000 --> 00:15:13.000]  是不是關聯
[00:15:13.000 --> 00:15:14.000]  其實是一份的關係
[00:15:14.000 --> 00:15:15.000]  他就說其實
[00:15:15.000 --> 00:15:17.000]  當一個人存在的時候
[00:15:17.000 --> 00:15:19.000]  就已經在影響著你
[00:15:19.000 --> 00:15:20.000]  他在這裏的時候
[00:15:20.000 --> 00:15:22.000]  或者是注視著你的時候
[00:15:22.000 --> 00:15:24.000]  其實就令到你很不舒服
[00:15:24.000 --> 00:15:25.000]  令到你很不安心
[00:15:25.000 --> 00:15:28.000]  最後就產生了很多悲劇
[00:15:28.000 --> 00:15:30.000]  和苦難出來
[00:15:30.000 --> 00:15:32.000]  這個就是沙特
[00:15:32.000 --> 00:15:34.000]  對於人
[00:15:34.000 --> 00:15:36.000]  他覺得是
[00:15:36.000 --> 00:15:38.000]  其他人的存在
[00:15:38.000 --> 00:15:41.000]  是成為我們的負累
[00:15:41.000 --> 00:15:45.000]  一個沒有上帝的體人的時候
[00:15:45.000 --> 00:15:47.000]  他看人
[00:15:47.000 --> 00:15:51.000]  是一個完完全全自己獨立的一個人
[00:15:51.000 --> 00:15:53.000]  另一位
[00:15:53.000 --> 00:15:56.000]  在中世紀的一位
[00:15:56.000 --> 00:15:58.000]  大家可能都聽過的一位
[00:15:58.000 --> 00:16:00.000]  聖法蘭西斯
[00:16:00.000 --> 00:16:02.000]  他自己一生
[00:16:02.000 --> 00:16:04.000]  很想將自己的生命
[00:16:04.000 --> 00:16:07.000]  獻給貧窮的人
[00:16:07.000 --> 00:16:09.000]  他講其中一個自己的經歷
[00:16:09.000 --> 00:16:11.000]  就是當他立志要出去了
[00:16:11.000 --> 00:16:13.000]  他想將他的愛
[00:16:13.000 --> 00:16:15.000]  將他的那份關懷
[00:16:15.000 --> 00:16:18.000]  帶到貧窮人的生命裏的時候
[00:16:18.000 --> 00:16:20.000]  他在路上遇到一個麻瘋病人
[00:16:20.000 --> 00:16:22.000]  遇到一個麻瘋病人
[00:16:22.000 --> 00:16:24.000]  他第一次出去的時候
[00:16:24.000 --> 00:16:26.000]  遇到一個麻瘋病人
[00:16:26.000 --> 00:16:29.000]  他感到很害怕、很恐懼
[00:16:29.000 --> 00:16:32.000]  當他以為立志要走的時候
[00:16:32.000 --> 00:16:33.000]  出去的時候
[00:16:33.000 --> 00:16:35.000]  第一個遇到的人
[00:16:35.000 --> 00:16:37.000]  上帝給他遇到一個麻瘋病人
[00:16:37.000 --> 00:16:38.000]  他很害怕
[00:16:38.000 --> 00:16:39.000]  他害怕被感染
[00:16:39.000 --> 00:16:41.000]  他害怕被傳染
[00:16:41.000 --> 00:16:43.000]  於是一見到他的時候
[00:16:43.000 --> 00:16:45.000]  轉身就掉頭走
[00:16:45.000 --> 00:16:48.000]  但他一轉身的時候
[00:16:48.000 --> 00:16:50.000]  他心裏面應該也是聖靈工作
[00:16:50.000 --> 00:16:52.000]  打動他的內心
[00:16:52.000 --> 00:16:57.000]  他那一刻就立刻有一份很大的懊悔
[00:16:57.000 --> 00:17:00.000]  然後就知道自己在做什麼
[00:17:00.000 --> 00:17:02.000]  原來是自己完全離開
[00:17:02.000 --> 00:17:07.000]  或者迴避上帝要去邀請他的這份愛
[00:17:07.000 --> 00:17:09.000]  記載他回去
[00:17:09.000 --> 00:17:12.000]  他和這位麻瘋病人親吻
[00:17:12.000 --> 00:17:14.000]  然後擁抱他
[00:17:15.000 --> 00:17:20.000]  他就說真正開始和一位弟兄相遇
[00:17:20.000 --> 00:17:24.000]  頂智梅原來這份愛
[00:17:24.000 --> 00:17:26.000]  人與人之間的關係
[00:17:26.000 --> 00:17:27.000]  聖靈的聯繫
