
[00:00:00.000 --> 00:00:02.000]  然而我栽培你
[00:04:17.280 --> 00:04:19.600]  在當中讓這些枝子
[00:04:19.600 --> 00:04:21.240]  是能夠健康
[00:04:21.240 --> 00:04:26.000]  連依葡萄樹的美好的果子
[00:04:26.000 --> 00:04:28.960]  修理當然也有翻譯不同
[00:04:28.960 --> 00:04:32.080]  有些說可以翻譯做更正
[00:04:32.080 --> 00:04:33.600]  可以說修訂
[00:04:33.600 --> 00:04:35.280]  可以說調教
[00:04:35.280 --> 00:04:36.240]  和清理
[00:04:36.240 --> 00:04:37.680]  都是這個字
[00:04:37.680 --> 00:04:40.600]  都可以有這樣的來翻譯
[00:04:40.600 --> 00:04:43.760]  翻譯出來的時候用在不同的事情上面
[00:04:43.760 --> 00:04:45.160]  就可以是不同
[00:04:45.160 --> 00:04:46.280]  其中一種
[00:04:46.280 --> 00:04:47.840]  當我們如果是
[00:04:47.840 --> 00:04:49.240]  和我差不多年紀
[00:04:49.240 --> 00:04:51.920]  我們基層成長的時候
[00:04:51.920 --> 00:04:54.800]  見過這些這樣的什麼
[00:04:54.800 --> 00:04:57.160]  天線
[00:04:57.160 --> 00:04:59.800]  這些天線是在那些七層大廈
[00:04:59.800 --> 00:05:01.920]  在基層成長的
[00:05:01.920 --> 00:05:03.200]  我們那時候看電視
[00:05:03.200 --> 00:05:06.160]  這些天線全部是在天台
[00:05:06.160 --> 00:05:09.600]  下面二三四五樓的電視
[00:05:09.600 --> 00:05:11.720]  每一街有一條線
[00:05:11.720 --> 00:05:12.920]  就接上天台的
[00:05:12.920 --> 00:05:14.880]  就接上這些天線
[00:05:14.880 --> 00:05:18.480]  但是當我們遇到風風雨雨的時候
[00:05:18.480 --> 00:05:21.480]  往往我們是看不到電視
[00:05:21.480 --> 00:05:23.160]  因為會雪花
[00:05:23.160 --> 00:05:25.000]  聲音又聽得不清楚
[00:05:25.000 --> 00:05:26.240]  原因是什麼呢
[00:05:26.240 --> 00:05:28.240]  就是這些天線
[00:05:28.240 --> 00:05:30.280]  被風雨
[00:05:30.280 --> 00:05:31.640]  弄歪了
[00:05:31.640 --> 00:05:34.360]  它接收電波的時候
[00:05:34.360 --> 00:05:35.880]  接收得不好
[00:05:35.880 --> 00:05:40.280]  於是我們電視機的影像就不清晰了
[00:05:40.280 --> 00:05:41.640]  就是這樣
[00:05:41.640 --> 00:05:43.880]  這個時候我們要做些什麼呢
[00:05:43.880 --> 00:05:46.920]  我們就要做一個調教的事情
[00:05:46.920 --> 00:05:48.280]  感恩
[00:05:48.280 --> 00:05:49.080]  每一家都不同
[00:05:49.080 --> 00:05:51.920]  我們那一家就有三兄弟
[00:05:51.920 --> 00:05:53.320]  方便些
[00:05:53.320 --> 00:05:53.840]  為什麼呢
[00:05:53.840 --> 00:05:56.000]  我哥哥就走去天台那裡
[00:05:56.000 --> 00:05:59.160]  就弄這個天線
[00:05:59.160 --> 00:06:03.640]  我弟弟就教我們電視機的頻率
[00:06:03.640 --> 00:06:05.480]  我就負責叫
[00:06:05.480 --> 00:06:06.280]  為什麼呢
[00:06:06.280 --> 00:06:09.960]  當天線的方位準確
[00:06:09.960 --> 00:06:11.400]  接收到電波的時候
[00:06:11.400 --> 00:06:14.400]  電視機就立刻有聲有畫
[00:06:14.400 --> 00:06:15.400]  是吧
[00:06:15.400 --> 00:06:17.600]  當我弟弟告訴我
[00:06:17.600 --> 00:06:18.040]  停一停
[00:06:18.040 --> 00:06:20.840]  我就大聲叫上天台
[00:06:20.840 --> 00:06:22.200]  停
[00:06:22.200 --> 00:06:24.280]  我哥哥就說這個位置最對了
[00:06:24.280 --> 00:06:25.600]  就教他
[00:06:25.600 --> 00:06:27.320]  接收到電波
[00:06:27.320 --> 00:06:29.040]  我們就有電視看
[00:06:29.040 --> 00:06:29.920]  看得清楚
[00:06:29.920 --> 00:06:31.720]  這個過程的調教
[00:06:31.720 --> 00:06:32.960]  有時我都想
[00:06:32.960 --> 00:06:36.320]  我們在我們的生活都一樣
[00:06:36.320 --> 00:06:37.200]  有時你會發現
[00:06:37.200 --> 00:06:39.520]  生活都有很多衝擊來到
[00:06:39.520 --> 00:06:40.480]  很多不同的東西
[00:06:40.480 --> 00:06:42.520]  衝突到來
[00:06:42.520 --> 00:06:43.880]  有些困難來到
[00:06:43.880 --> 00:06:45.960]  我們就好像風雨一樣
[00:06:45.960 --> 00:06:48.160]  我們這個天線都會歪的
[00:06:48.160 --> 00:06:51.040]  我們不會接收到耶穌基督的信息
[00:06:51.040 --> 00:06:52.760]  在我們的生命裡面
[00:06:52.760 --> 00:06:55.160]  人家都會看到雪花一樣
[00:06:55.160 --> 00:06:57.720]  不會看到有耶穌基督的影像
[00:06:57.720 --> 00:07:00.800]  在我們的生命裡面
[00:07:00.800 --> 00:07:02.400]  讓他看到
[00:07:02.400 --> 00:07:04.520]  於是我們需要做的是什麼
[00:07:04.520 --> 00:07:06.720]  願意被調教
[00:07:06.720 --> 00:07:08.360]  願意被修理
[00:07:08.360 --> 00:07:09.200]  目的是什麼
[00:07:09.200 --> 00:07:15.000]  我們可以由彰顯出葡萄樹的生命
[00:07:15.000 --> 00:07:18.360]  彰顯出基督耶穌的生命
[00:07:18.360 --> 00:07:21.800]  這是一個要結果子的子子
[00:07:21.800 --> 00:07:28.640]  必須要有一個被修理乾淨的過程
[00:07:28.640 --> 00:07:31.280]  第十五章第三節告訴我們什麼呢
[00:07:31.280 --> 00:07:34.640]  現在你因我的道
[00:07:34.640 --> 00:07:36.560]  我講給你的道
[00:07:36.560 --> 00:07:39.760]  已經能夠乾淨了
[00:07:39.760 --> 00:07:41.200]  這個乾淨的意義
[00:07:41.200 --> 00:07:43.560]  當然意思就是
[00:07:43.560 --> 00:07:46.520]  支持我們這些信徒
[00:07:46.520 --> 00:07:48.400]  是能夠願意被修理
[00:07:48.400 --> 00:07:51.120]  是透過神自己的說話
[00:07:51.120 --> 00:07:52.840]  透過耶穌基督的說話
[00:07:52.840 --> 00:07:55.000]  來修理我們
[00:07:55.000 --> 00:07:57.560]  例如剛才我都提過
[00:07:57.560 --> 00:07:59.280]  《約翰福音》第八章十二節說
[00:07:59.280 --> 00:08:01.120]  耶穌又對眾人說
[00:08:01.120 --> 00:08:03.000]  我是世界的光
[00:08:03.000 --> 00:08:04.120]  跟從我的
[00:08:04.120 --> 00:08:06.040]  就不在黑暗裡走
[00:08:06.040 --> 00:08:10.320]  必要得著生命的光
[00:08:10.320 --> 00:08:11.720]  這個很重要
[00:08:11.720 --> 00:08:13.080]  對有些人
[00:08:13.080 --> 00:08:16.120]  他人生裡面走到骨頭裡
[00:08:16.120 --> 00:08:19.000]  很多時候不知道哪裡有路走
[00:08:19.000 --> 00:08:21.240]  其中有一個人
[00:08:21.240 --> 00:08:24.960]  這個人是教神學的
[00:08:24.960 --> 00:08:27.240]  但是他以前是什麼人呢
[00:08:27.240 --> 00:08:30.800]  這個人的名字叫袁又軒
[00:08:30.800 --> 00:08:32.800]  他在美國長大
[00:08:32.800 --> 00:08:34.760]  住在芝加哥
[00:08:34.760 --> 00:08:37.480]  家裡是一個富有的
[00:08:37.480 --> 00:08:39.800]  爸爸也是醫生等等
[00:08:39.800 --> 00:08:44.160]  他竟然是一個同性戀者
[00:08:44.160 --> 00:08:46.480]  帶有愛滋病的病菌
[00:08:46.480 --> 00:08:49.200]  又吸毒又販毒
[00:08:49.200 --> 00:08:50.520]  在那個時候
[00:08:50.520 --> 00:08:53.520]  他媽媽在某個階段裡面
[00:08:53.520 --> 00:08:54.560]  信了主
[00:08:54.560 --> 00:08:56.520]  就經常為這個兒子祈禱
[00:08:56.520 --> 00:08:57.360]  為這個兒子祈禱
[00:08:57.360 --> 00:08:59.480]  但是結果呢
[00:08:59.480 --> 00:09:02.480]  都是反面的
[00:09:02.480 --> 00:09:04.880]  甚至他爸爸後來信耶穌
[00:09:04.880 --> 00:09:06.320]  去探望這個兒子
[00:09:06.320 --> 00:09:07.920]  帶著一本聖經去
[00:09:07.920 --> 00:09:09.880]  你讀一下聖經吧
[00:09:09.880 --> 00:09:12.960]  但是這個兒子就把聖經丟進垃圾桶
[00:09:12.960 --> 00:09:15.480]  然後就趕了他爸爸走
[00:09:15.480 --> 00:09:17.680]  當然後來有人來拍門
[00:09:17.680 --> 00:09:18.960]  就抓了他
[00:09:18.960 --> 00:09:21.040]  因為他是販毒的
[00:09:21.040 --> 00:09:23.000]  又吸毒又販毒
[00:09:23.000 --> 00:09:26.320]  於是就抓了他坐牢
[00:09:26.320 --> 00:09:29.120]  當他坐牢的時候
[00:09:29.120 --> 00:09:30.320]  很奇怪
[00:09:30.320 --> 00:09:35.000]  他經過監倉的垃圾桶旁邊
[00:09:35.000 --> 00:09:38.000]  就看到那裡有聖經
[00:09:38.000 --> 00:09:40.400]  他不自覺地拿一本聖經
[00:09:40.400 --> 00:09:42.000]  因為太悶了
[00:09:42.000 --> 00:09:43.480]  那一晚
[00:09:43.480 --> 00:09:46.840]  他就把《馬太福音》讀了一遍
[00:09:46.840 --> 00:09:49.240]  讀了神的話語
[00:09:49.240 --> 00:09:51.440]  然後整個生命改變了
[00:09:51.440 --> 00:09:53.240]  他願意在那個時候
[00:09:53.240 --> 00:09:55.720]  來歸順主悔改
[00:09:55.720 --> 00:09:59.040]  在監獄里來悔改
[00:09:59.040 --> 00:10:00.480]  就因為這樣的緣故
[00:10:00.480 --> 00:10:03.560]  他整個生命都扭轉了過來
[00:10:03.560 --> 00:10:05.560]  後來他去到不同的地方
[00:10:05.560 --> 00:10:06.400]  來見證
[00:10:06.400 --> 00:10:07.200]  讀了聖課
[00:10:07.200 --> 00:10:08.520]  交了聖課
[00:10:08.520 --> 00:10:11.000]  在一個走投無路
[00:10:11.000 --> 00:10:13.440]  聚到黑暗的時候
[00:10:13.440 --> 00:10:14.320]  耶穌說什麼
[00:10:14.320 --> 00:10:17.000]  「我是世界的光」
[00:10:17.000 --> 00:10:18.280]  跟從我的
[00:10:18.280 --> 00:10:20.520]  就不在黑暗裡走
[00:10:20.520 --> 00:10:22.200]  所以有不少的人
[00:10:22.200 --> 00:10:24.720]  當他在生命人生的路
[00:10:24.720 --> 00:10:29.120]  有時區區有很多不能自己
[00:10:29.120 --> 00:10:32.240]  覺得當刻
[00:10:32.240 --> 00:10:34.840]  有什麼是你的盼望呢?
[00:10:34.840 --> 00:10:35.960]  耶穌說什麼
[00:10:35.960 --> 00:10:38.120]  「我是世界的光」
[00:10:38.120 --> 00:10:39.640]  跟從我的
[00:10:39.640 --> 00:10:41.920]  就不在黑暗裡走
[00:10:41.920 --> 00:10:47.280]  必要得著生命的光
[00:10:47.280 --> 00:10:51.560]  袁有顯給我們一個很美好的見證
[00:10:51.560 --> 00:10:52.840]  他改變過來
[00:10:52.840 --> 00:10:55.200]  他被潔淨調教過來
[00:10:55.200 --> 00:10:58.440]  是因為神的話語
[00:10:58.440 --> 00:11:00.720]  將他扭轉過來
[00:11:00.720 --> 00:11:02.840]  今天我們坐在這裡
[00:11:02.840 --> 00:11:04.760]  聆聽聖經的說話
[00:11:04.760 --> 00:11:06.560]  我願意我們都被調教
[00:11:06.560 --> 00:11:08.480]  被修剪過來
[00:11:08.480 --> 00:11:10.200]  當我們作為知子
[00:11:10.200 --> 00:11:12.400]  我們願意接受被調教
[00:11:12.400 --> 00:11:14.200]  修剪過來的重點
[00:11:14.200 --> 00:11:17.560]  是我們要聯於主的說話
[00:11:17.560 --> 00:11:18.920]  什麼叫聯於主的說話
[00:11:18.920 --> 00:11:19.840]  在第四、第五節
[00:11:19.840 --> 00:11:22.520]  「你們要常在我裡面
[00:11:22.520 --> 00:11:24.680]  我也常在你們裡面」
[00:11:24.680 --> 00:11:26.880]  「知子也不常在葡萄樹上
[00:11:26.880 --> 00:11:28.760]  自己就不能結果子
[00:11:28.760 --> 00:11:30.480]  你們若不常在我裡面
[00:11:30.480 --> 00:11:31.840]  都是這樣」
[00:11:31.840 --> 00:11:33.000]  第五節
[00:11:33.000 --> 00:11:34.560]  「我是葡萄樹
[00:11:34.560 --> 00:11:36.760]  你們是知子
[00:11:36.760 --> 00:11:38.000]  常在我裡面的
[00:11:38.000 --> 00:11:40.320]  我也常在他裡面」
[00:11:40.320 --> 00:11:42.960]  這個人就多結果子
[00:11:42.960 --> 00:11:43.680]  第七節
[00:11:43.680 --> 00:11:46.560]  我們一起讀這節聖經
[00:11:46.560 --> 00:11:49.280]  「你們若常在我裡面
[00:11:49.280 --> 00:11:53.040]  我的話也常在你們裡面」
[00:11:53.040 --> 00:11:55.040]  原來「你在我裡面
[00:11:55.040 --> 00:11:57.240]  我在你裡面」意思是什麼
[00:11:57.240 --> 00:12:00.840]  這裡說「你們若常在我裡面
[00:12:00.840 --> 00:12:04.600]  我的話也常在你們裡面」
[00:12:04.600 --> 00:12:07.120]  不單止常在你們裡面
[00:12:07.120 --> 00:12:09.640]  第十五章第十節這樣說
[00:12:09.640 --> 00:12:11.840]  「你們若遵守我的命令
[00:12:11.840 --> 00:12:14.160]  就常在我的愛里
[00:12:14.160 --> 00:12:16.880]  正如我遵守了我父的命令
[00:12:16.880 --> 00:12:18.760]  常在他的愛里」
[00:12:18.760 --> 00:12:21.960]  這個神的話語結合遵守
[00:12:21.960 --> 00:12:25.640]  就聯結我們在神裡面
[00:12:25.640 --> 00:12:28.320]  在耶穌基督的生命裡面
[00:12:28.320 --> 00:12:31.640]  如果我們信徒能夠成為結果子的知子
[00:12:31.640 --> 00:12:35.320]  重點就是以基督
[00:12:35.320 --> 00:12:38.720]  有一個美好的聯合
[00:12:38.720 --> 00:12:42.320]  常在主裡面
[00:12:42.320 --> 00:12:44.480]  「你是否在主裡面?」
[00:12:44.480 --> 00:12:46.320]  什麼叫在主裡面
[00:12:46.320 --> 00:12:49.120]  首先在你的生命裡面
[00:12:49.120 --> 00:12:51.600]  是否主的話
[00:12:51.600 --> 00:12:54.800]  充滿著你整個生命呢?
[00:12:54.800 --> 00:12:56.600]  不單止充滿你
[00:12:56.600 --> 00:13:00.280]  主的話是否你正在遵守主的話呢?
[00:13:00.280 --> 00:13:03.280]  若然你有上帝的話在你裡面
[00:13:03.280 --> 00:13:05.320]  你又遵守上帝的話
[00:13:05.320 --> 00:13:07.840]  你就是聯於基督
[00:13:07.840 --> 00:13:10.480]  常在主耶穌基督的裡面
[00:13:10.480 --> 00:13:13.160]  你的生命是分不開的
[00:13:13.160 --> 00:13:15.200]  這裡就給個例子
[00:13:15.200 --> 00:13:16.440]  好像打鐵
[00:13:16.440 --> 00:13:18.600]  現在很少人見到打鐵
[00:13:18.600 --> 00:13:22.800]  我想我們越來越少見到製作的過程
[00:13:22.800 --> 00:13:25.880]  我們現在常常見到製成品
[00:13:25.880 --> 00:13:28.320]  我年輕的時候見到打鐵
[00:13:28.320 --> 00:13:30.840]  就是那些煤燒的爐
[00:13:30.840 --> 00:13:33.520]  打風進去就很大猛烈的火
[00:13:33.520 --> 00:13:36.200]  然後人們就在那裡打鐵
[00:13:36.200 --> 00:13:38.880]  那塊鐵燒得全紅了
[00:13:38.880 --> 00:13:42.040]  在當中你看這塊鐵有多不同呢
[00:13:42.040 --> 00:13:43.320]  它不是冰冰冷冷
[00:13:43.320 --> 00:13:44.680]  它不是灰灰黑黑
[00:13:44.680 --> 00:13:47.160]  這塊鐵是一個特別的鐵
[00:13:47.160 --> 00:13:49.360]  鐵在火的裡面
[00:13:49.360 --> 00:13:51.800]  火又在鐵的裡面
[00:13:51.800 --> 00:13:53.320]  你看到這塊鐵
[00:13:53.320 --> 00:13:54.880]  橙紅色的鐵
[00:13:54.880 --> 00:13:56.920]  它是和一般不同的
[00:13:56.920 --> 00:13:58.520]  如果你放塊肉上去
[00:13:58.520 --> 00:14:01.080]  你就可以燒烤了
[00:14:01.080 --> 00:14:03.200]  你放些紙上去就可以燒熱了
[00:14:03.200 --> 00:14:05.480]  因為這塊鐵裡面有什麼呢?
[00:14:05.480 --> 00:14:06.840]  有火
[00:14:06.840 --> 00:14:08.400]  是一塊火鐵
[00:14:08.400 --> 00:14:09.720]  是不一樣的
[00:14:09.720 --> 00:14:11.400]  所以我們說這些鐵
[00:14:11.400 --> 00:14:14.200]  是它整個裡面
[00:14:14.200 --> 00:14:17.920]  和火結合在一起
[00:14:17.920 --> 00:14:19.720]  是不一樣的
[00:14:19.720 --> 00:14:21.720]  正如我們說我們是基督徒
[00:14:21.720 --> 00:14:23.520]  我們不同的地方
[00:14:23.520 --> 00:14:26.120]  是因為基督在我們裡面
[00:14:26.120 --> 00:14:28.440]  我們和一般的人不同
[00:14:28.440 --> 00:14:30.680]  人們接觸我們的時候
[00:14:30.680 --> 00:14:33.280]  你們這些人真的很不同
[00:14:33.280 --> 00:14:35.000]  你們是什麼人呢
[00:14:35.000 --> 00:14:37.240]  我們說你們是基督人
[00:14:37.240 --> 00:14:38.960]  因為我們裡面的生命
[00:14:38.960 --> 00:14:41.200]  是有它不同的地方
[00:14:41.200 --> 00:14:42.880]  言而至的話
[00:14:42.880 --> 00:14:45.520]  我記得我結婚的時候
[00:14:45.520 --> 00:14:47.840]  我是在做男傳道
[00:14:47.840 --> 00:14:51.160]  我太太是在做女傳道
[00:14:51.160 --> 00:14:53.640]  當時結婚證書要簽的時候
[00:14:53.640 --> 00:14:54.800]  我一看
[00:14:54.800 --> 00:14:57.040]  它是要翻譯英文的
[00:14:57.040 --> 00:15:00.920]  男傳道的翻譯是Pastor
[00:15:00.920 --> 00:15:02.120]  牧者
[00:15:02.120 --> 00:15:03.880]  我剛好是Pastor
[00:15:03.880 --> 00:15:06.200]  但我太太是女傳道
[00:15:06.200 --> 00:15:08.320]  她的翻譯為什麼不是Pastor
[00:15:08.320 --> 00:15:09.360]  我看到這個翻譯
[00:15:09.360 --> 00:15:11.640]  我真的肅然起敬
[00:15:11.640 --> 00:15:13.320]  因為那個翻譯
[00:15:13.320 --> 00:15:18.040]  女傳道翻譯叫Bible Woman
[00:15:18.040 --> 00:15:20.760]  這是一個很舊的英文翻譯
[00:15:20.760 --> 00:15:22.440]  Bible Woman
[00:15:22.440 --> 00:15:27.160]  我那天才知道我要娶一個Bible Woman
[00:15:27.160 --> 00:15:30.360]  為什麼我不是Bible Man呢
[00:15:30.360 --> 00:15:31.560]  為什麼這麼有趣
[00:15:31.560 --> 00:15:32.840]  但我卻很尊重
[00:15:32.840 --> 00:15:35.760]  傳道人應該是
[00:15:35.760 --> 00:15:40.400]  真正被聖經所充滿
[00:15:40.400 --> 00:15:43.680]  他才是一個全道的人
[00:15:43.680 --> 00:15:44.600]  他道在哪裡
[00:15:44.600 --> 00:15:49.720]  他道在他的生命裡面
[00:15:49.720 --> 00:15:52.160]  當上帝做人的時候
[00:15:52.160 --> 00:15:53.560]  用什麼做人呢
[00:15:53.560 --> 00:15:55.040]  泥土
[00:15:55.040 --> 00:15:55.920]  當他泥土
[00:15:55.920 --> 00:15:58.640]  泥土一棵不是人
[00:15:58.640 --> 00:16:01.840]  要將它一棵變成一個人
[00:16:01.840 --> 00:16:04.160]  是上帝吹一個靈氣
[00:16:04.160 --> 00:16:06.400]  他就成為有靈的活人
[00:16:06.400 --> 00:16:07.200]  聖經說
[00:16:07.200 --> 00:16:09.960]  英文叫Living Soul
[00:16:09.960 --> 00:16:12.400]  真是一個全人
[00:16:12.400 --> 00:16:14.280]  我當我這樣想的時候
[00:16:14.280 --> 00:16:16.880]  當神的話語好像靈氣
[00:16:16.880 --> 00:16:19.000]  吹入我們整個生命裡面
[00:16:19.000 --> 00:16:21.200]  我們今天在座的每一位
[00:16:21.200 --> 00:16:22.520]  我們不同
[00:16:22.520 --> 00:16:24.920]  我們有神的話充滿我們的時候
[00:16:24.920 --> 00:16:29.640]  我們每一個都會變成Living Bible
[00:16:29.640 --> 00:16:33.040]  當我離開加州花園
[00:16:33.040 --> 00:16:34.440]  我們去到元朗
[00:16:34.440 --> 00:16:36.120]  我們這裡那麼多人
[00:16:36.120 --> 00:16:36.680]  不同
[00:16:36.680 --> 00:16:38.960]  每個都是Living Bible
[00:16:38.960 --> 00:16:42.440]  必然從我們身上看到一件事
[00:16:42.440 --> 00:16:48.320]  耶穌的生命在當中結合在一起
[00:16:48.320 --> 00:16:56.040]  我記得當我的兒子有一天回家
[00:16:56.040 --> 00:16:58.400]  他在他的手上戴了手鉛
[00:16:58.400 --> 00:16:59.720]  塑膠那些
[00:16:59.720 --> 00:17:01.640]  橡膠的手鉛
[00:17:01.640 --> 00:17:04.880]  上面寫著WWJD
[00:17:04.880 --> 00:17:06.760]  是什麼呢?
[00:17:06.760 --> 00:17:08.360]  後來我知道是什麼
[00:17:08.360 --> 00:17:10.560]  WWJD的意思就是
[00:17:10.560 --> 00:17:12.400]  What would Jesus do?
[00:17:12.400 --> 00:17:14.840]  耶穌怎麼做?
[00:17:14.840 --> 00:17:16.960]  背後有一個故事
[00:17:16.960 --> 00:17:20.360]  這個故事是講述十九世紀的時候
[00:17:20.360 --> 00:17:22.800]  有一個基督教小說
[00:17:22.800 --> 00:17:24.840]  《跟隨他的腳蹤行》
