
[00:00:00.000 --> 00:00:09.000]  有《釋經》書說,若拿書可稱為世界上最早的一本宣教著作
[00:03:30.000 --> 00:03:36.000]  就是若拿書究竟神要藉著它向我們傳遞什麼訊息呢?
[00:03:36.000 --> 00:03:42.000]  有什麼啟示在若拿書裡面,神希望我們去得到呢?
[00:03:42.000 --> 00:03:47.000]  所以今天我的題目是叫「若拿書的啟示」
[00:03:47.000 --> 00:03:51.000]  我們一起祈禱,求神向我們顯明
[00:03:51.000 --> 00:03:56.000]  天父我們感謝讚美祢,感謝祢給我們有祢的話語
[00:03:56.000 --> 00:04:01.000]  我們來求祢,憑我們有限的人的知識
[00:04:01.000 --> 00:04:05.000]  很難去得到聖經裡面的啟示
[00:04:05.000 --> 00:04:10.000]  唯有祢聖靈在當中,祢去親自揭示、奧秘
[00:04:10.000 --> 00:04:15.000]  向我們彰顯祢在這本書裡面向我們顯示的啟示
[00:04:15.000 --> 00:04:22.000]  我們同心仰望禱告,乃奉教主耶穌基督,得聖名至而叩,阿們
[00:04:22.000 --> 00:04:29.000]  而我們今天會集中去看剛才主席為我們讀出的一至十六節
[00:04:29.000 --> 00:04:31.000]  都相當長的一段經文
[00:04:31.000 --> 00:04:34.000]  我講道的機會可能不多
[00:04:34.000 --> 00:04:38.000]  所以趁著還有機會,今天就講長一點
[00:04:38.000 --> 00:04:41.000]  可能大家都有些心理準備
[00:04:41.000 --> 00:04:47.000]  而十六節的經文,其實讀起來不覺得很審詳
[00:04:47.000 --> 00:04:51.000]  因為它好像帶著人去看話劇,去聽故事一樣
[00:04:51.000 --> 00:04:59.000]  首先就是耶和華臨到若拿,然後就是若拿出場
[00:04:59.000 --> 00:05:04.000]  所以好像看話劇一樣,第一個場景就是若拿走人
[00:05:04.000 --> 00:05:09.000]  他要走啊,一章一至三節講述到
[00:05:09.000 --> 00:05:16.000]  神臨到他,吩咐他要出差,他要去尼尼尾城宣告
[00:05:16.000 --> 00:05:22.000]  但是若拿不肯,神吩咐他去東北的尼尼尾城
[00:05:22.000 --> 00:05:25.000]  但是他就去西方的他斯走
[00:05:25.000 --> 00:05:28.000]  所以這裡有個對比,就是一個方向的對比
[00:05:28.000 --> 00:05:32.000]  上帝叫他去東,他就偏相反,向西走
[00:05:32.000 --> 00:05:38.000]  他躲避耶和華,他企圖違背神的命令
[00:05:38.000 --> 00:05:42.000]  若拿其實是以色列被擄之前的先知
[00:05:42.000 --> 00:05:46.000]  是一個很敬虔的人,是一個很熟悉耶和華
[00:05:46.000 --> 00:05:48.000]  跟神很親近的人
[00:05:48.000 --> 00:05:51.000]  但是神要他去傳福音給尼尼尾城的人
[00:05:51.000 --> 00:05:55.000]  他竟然不去,為什麼呢?
[00:05:55.000 --> 00:05:59.000]  其實在第四章有記載
[00:05:59.000 --> 00:06:02.000]  如果你現在打開聖經,你都可以去第四章
[00:06:02.000 --> 00:06:05.000]  或者你看螢幕都可以
[00:06:05.000 --> 00:06:09.000]  我圈了紅色的字,不知道你們看得清不清楚
[00:06:09.000 --> 00:06:16.000]  他說:「耶和華,這不就是我仍在本國的時候所說的嗎?
[00:06:16.000 --> 00:06:21.000]  我知道你是有恩惠,有憐憫的神
[00:06:21.000 --> 00:06:24.000]  不輕易發怒,有豐盛的慈愛
[00:06:24.000 --> 00:06:27.000]  並且會改變心意,不幹那災難
[00:06:27.000 --> 00:06:32.000]  我就是因為這樣才急速逃往他斯去的」
[00:06:32.000 --> 00:06:36.000]  他說了他要去他斯的原因
[00:06:36.000 --> 00:06:41.000]  就是他很知道他這位老闆的性情
[00:06:41.000 --> 00:06:44.000]  很知道他做事的原則
[00:06:44.000 --> 00:06:46.000]  就是他有豐富的憐憫
[00:06:46.000 --> 00:06:49.000]  若然他去宣告神的審判
[00:06:49.000 --> 00:06:53.000]  尼尼尾城的人又願意回轉悔改的話
[00:06:53.000 --> 00:06:56.000]  神一定會救那裡的人
[00:06:56.000 --> 00:06:59.000]  他知道神一定會這樣
[00:06:59.000 --> 00:07:04.000]  說要解僱,然後那些人就不解僱了
[00:07:04.000 --> 00:07:09.000]  所以他拒絕神的差遣,逃離神
[00:07:09.000 --> 00:07:12.000]  為何他不想救尼尼尾城的人呢?
[00:07:12.000 --> 00:07:16.000]  看得明這齣戲也要有些解話
[00:07:16.000 --> 00:07:19.000]  就是當時的一些歷史背景資料
[00:07:19.000 --> 00:07:22.000]  尼尼尾城是甚麼來頭呢?
[00:07:22.000 --> 00:07:24.000]  它是亞述的首都
[00:07:24.000 --> 00:07:29.000]  亞述是當時以色列的頭號敵人
[00:07:29.000 --> 00:07:31.000]  是一個很邪惡的勢力
[00:07:31.000 --> 00:07:34.000]  經常用一些很殘忍的方法
[00:07:34.000 --> 00:07:37.000]  去向人炫耀自己的力量
[00:07:37.000 --> 00:07:41.000]  所以每一個以色列人都憎恨的國家
[00:07:41.000 --> 00:07:42.000]  是敵國
[00:07:42.000 --> 00:07:46.000]  所以向一個這麼邪惡的民族去傳福音
[00:07:46.000 --> 00:07:50.000]  去抗議,去逃避,甚至去求死
[00:07:50.000 --> 00:07:52.000]  有一些以色列的拉比
[00:07:52.000 --> 00:07:57.000]  即是在以色列裡面去講解舊約聖經的老師
[00:07:57.000 --> 00:08:00.000]  他們就猜若拿這一刻在想甚麼呢?
[00:08:00.000 --> 00:08:05.000]  他們覺得若拿想到的應該不是因為自己的名聲
[00:08:05.000 --> 00:08:08.000]  他不會因為怕宣告了一些東西
[00:08:08.000 --> 00:08:11.000]  落空了,他的名譽就沒有了
[00:08:11.000 --> 00:08:13.000]  其實他想的是以色列人
[00:08:13.000 --> 00:08:16.000]  他在想,向自己敵國傳福音
[00:08:16.000 --> 00:08:20.000]  連罪惡原尼尼尾城的人
[00:08:20.000 --> 00:08:23.000]  聽到宣判的訊息都悔改回轉
[00:08:23.000 --> 00:08:29.000]  我們這班身為以色列耶和華的選民
[00:08:29.000 --> 00:08:32.000]  經常聽到宣知的呼叫
[00:08:32.000 --> 00:08:34.000]  叫他們回轉回轉
[00:08:34.000 --> 00:08:36.000]  但以色列卻沒有
[00:08:36.000 --> 00:08:39.000]  他們對以色列都沒有回轉
[00:08:39.000 --> 00:08:41.000]  所以這樣的話
[00:08:41.000 --> 00:08:45.000]  對以色列來說是一個很大的恥辱
[00:08:45.000 --> 00:08:46.000]  侮辱
[00:08:46.000 --> 00:08:48.000]  甚至乎他們都擔心
[00:08:48.000 --> 00:08:51.000]  神可能會用這個敵國
[00:08:51.000 --> 00:08:53.000]  會除滅以色列
[00:08:53.000 --> 00:08:56.000]  所以他們越愛以色列的心
[00:08:56.000 --> 00:08:58.000]  他們就更加恨亞述
[00:08:58.000 --> 00:09:00.000]  恨尼尼尾城的心
[00:09:00.000 --> 00:09:04.000]  雖然寧死,他們都不去尼尼尾城
[00:09:04.000 --> 00:09:08.000]  當然,這是一些色經學者的推測
[00:09:08.000 --> 00:09:10.000]  究竟若拿是否真的這樣想呢?
[00:09:10.000 --> 00:09:13.000]  我們要有一天去到天國
[00:09:13.000 --> 00:09:15.000]  見到他,問他才知道
[00:09:15.000 --> 00:09:18.000]  但無論若拿是否這樣
[00:09:18.000 --> 00:09:19.000]  肯定的一點是
[00:09:19.000 --> 00:09:23.000]  這一刻,他拗爆頭
[00:09:23.000 --> 00:09:25.000]  他有很多自己的想法
[00:09:25.000 --> 00:09:26.000]  他想不通
[00:09:26.000 --> 00:09:28.000]  又或者想多了
[00:09:28.000 --> 00:09:30.000]  輕忌,想不到
[00:09:30.000 --> 00:09:33.000]  他選擇了逃避
[00:09:33.000 --> 00:09:35.000]  但諷刺的是
[00:09:35.000 --> 00:09:40.000]  若拿明知道耶和華是創造海、陸地
[00:09:40.000 --> 00:09:42.000]  無所不在的神
[00:09:42.000 --> 00:09:45.000]  他是不是真的能避開神呢?
[00:09:45.000 --> 00:09:47.000]  夏文立即分解
[00:09:47.000 --> 00:09:50.000]  去到4至15節
[00:09:50.000 --> 00:09:54.000]  立即從剛才走人的場景
[00:09:54.000 --> 00:09:56.000]  進入另一個場景
[00:09:56.000 --> 00:09:58.000]  話劇轉了背景
[00:09:58.000 --> 00:10:02.000]  就是經文提到一艘船
[00:10:02.000 --> 00:10:07.000]  而那艘船就在一個狂風巨浪的海裏
[00:10:07.000 --> 00:10:10.000]  然後另外一批角色出場
[00:10:10.000 --> 00:10:12.000]  就是水手出場
[00:10:12.000 --> 00:10:14.000]  而4至15節
[00:10:14.000 --> 00:10:17.000]  又有色經的書提出
[00:10:17.000 --> 00:10:22.000]  原來是有很緊湊的線形結構
[00:10:22.000 --> 00:10:24.000]  線形結構是怎樣呢?
[00:10:24.000 --> 00:10:27.000]  線就好像這樣合起來
[00:10:27.000 --> 00:10:29.000]  這裏有個軸心
[00:10:29.000 --> 00:10:32.000]  而這裏就是那把線的軸心
[00:10:32.000 --> 00:10:34.000]  當這樣合起來的時候
[00:10:34.000 --> 00:10:36.000]  是對稱的
[00:10:36.000 --> 00:10:40.000]  而作者花了很多心思在這個結構上
[00:10:40.000 --> 00:10:44.000]  因為有這樣的作者這麼有心思
[00:10:44.000 --> 00:10:48.000]  又有這麼有心思的色經學者
[00:10:48.000 --> 00:10:51.000]  發現了他數的字
[00:10:51.000 --> 00:10:53.000]  在軸心之上
[00:10:53.000 --> 00:10:54.000]  剛剛好
[00:10:54.000 --> 00:10:57.000]  1至8節
[00:10:57.000 --> 00:11:00.000]  94個希伯來文字
[00:11:00.000 --> 00:11:02.000]  然後10至15節
[00:11:02.000 --> 00:11:03.000]  剛剛好
[00:11:03.000 --> 00:11:07.000]  又是94個希伯來文字
[00:11:07.000 --> 00:11:10.000]  所以我們看中文聖經
[00:11:10.000 --> 00:11:13.000]  就沒有辦法知道這個奧秘
[00:11:13.000 --> 00:11:19.000]  原來作者是這樣突出了中間的經文
[00:11:19.000 --> 00:11:23.000]  原來這個結構往往在舊約裏
[00:11:23.000 --> 00:11:25.000]  作者很喜歡用
[00:11:25.000 --> 00:11:29.000]  就是想突出的重點
[00:11:29.000 --> 00:11:30.000]  就是那個軸心
[00:11:30.000 --> 00:11:34.000]  「依若娜說話一章九節」
[00:11:34.000 --> 00:11:37.000]  究竟若娜在一章九節說了甚麼?
[00:11:37.000 --> 00:11:40.000]  在甚麼情況之下說的呢?
[00:11:40.000 --> 00:11:43.000]  我們就開始看4至15節
[00:11:43.000 --> 00:11:46.000]  4至15節第4節
[00:11:46.000 --> 00:11:51.000]  鏡頭一轉就來到一個波濤洶湧的驚險畫面
[00:11:51.000 --> 00:11:56.000]  而經文指出是夜和華令到海中起狂風
[00:11:56.000 --> 00:11:59.000]  有一隻船在浪裏搖搖欲墜
[00:11:59.000 --> 00:12:00.000]  幾乎毀滅
[00:12:00.000 --> 00:12:03.000]  很危急很危急的時刻
[00:12:03.000 --> 00:12:06.000]  而1至15節就立刻
[00:12:06.000 --> 00:12:08.000]  鏡頭一轉
[00:12:08.000 --> 00:12:09.000]  好像看電影一樣
[00:12:09.000 --> 00:12:13.000]  就轉了船上一些人的表情
[00:12:13.000 --> 00:12:16.000]  你會看見他們的樣子很害怕
[00:12:16.000 --> 00:12:20.000]  因為面對生死的一刻
[00:12:20.000 --> 00:12:25.000]  他們害怕得回到最原始的人的本能回應
[00:12:25.000 --> 00:12:28.000]  就是唯有求神明保佑
[00:12:28.000 --> 00:12:34.000]  可能我們乘船很少遇到這樣的危險
[00:12:34.000 --> 00:12:36.000]  可能乘飛機有試過
[00:12:36.000 --> 00:12:38.000]  氣流很震很震
[00:12:38.000 --> 00:12:40.000]  飛機震得很厲害
[00:12:40.000 --> 00:12:43.000]  我們幾乎要立圍竹
[00:12:43.000 --> 00:12:45.000]  幾乎要死
[00:12:45.000 --> 00:12:47.000]  我們還可以做些甚麼呢?
[00:12:47.000 --> 00:12:48.000]  沒有事做到
[00:12:48.000 --> 00:12:52.000]  唯有祈禱求神保守
[00:12:52.000 --> 00:12:54.000]  而這些船員就是
[00:12:54.000 --> 00:12:56.000]  水手就是這樣的一刻
[00:12:56.000 --> 00:13:01.000]  而船上一片很嘈很嘩亂
[00:13:01.000 --> 00:13:07.000]  因為大家又祈禱又搬貨拋入海
[00:13:07.000 --> 00:13:10.000]  他們水手也有一些專業的知識
[00:13:10.000 --> 00:13:14.000]  當遇到危險千鈞一髮的一刻
[00:13:14.000 --> 00:13:17.000]  貨一點也不重要
[00:13:17.000 --> 00:13:18.000]  性命才是最重要
[00:13:18.000 --> 00:13:20.000]  貨扔得就扔了
[00:13:20.000 --> 00:13:22.000]  希望船輕一點
[00:13:22.000 --> 00:13:24.000]  多一線生機
[00:13:24.000 --> 00:13:26.000]  所以危難來臨的時候
[00:13:26.000 --> 00:13:28.000]  人呼求神幫助
[00:13:28.000 --> 00:13:31.000]  甚至悔改認罪
[00:13:31.000 --> 00:13:34.000]  這就是水手的反應
[00:13:34.000 --> 00:13:35.000]  若娜呢?
[00:13:35.000 --> 00:13:36.000]  若娜在做甚麼呢?
[00:13:36.000 --> 00:13:39.000]  接著就去到若娜
[00:13:39.000 --> 00:13:43.000]  若娜卻下到艙底
[00:13:43.000 --> 00:13:45.000]  躺臥沉睡
[00:13:45.000 --> 00:13:48.000]  是不是很強烈的對比?
[00:13:48.000 --> 00:13:50.000]  還睡得著覺
[00:13:50.000 --> 00:13:52.000]  沉睡
[00:13:52.000 --> 00:13:53.000]  所以這一刻
[00:13:53.000 --> 00:13:56.000]  我們發現有另外一個對比
[00:13:56.000 --> 00:13:59.000]  就是水手的求生
[00:13:59.000 --> 00:14:02.000]  和若娜的漠不關心
[00:14:02.000 --> 00:14:03.000]  漠不緊張
[00:14:03.000 --> 00:14:06.000]  她不單止連自己的性命也不緊張
[00:14:06.000 --> 00:14:08.000]  船上那麼多人的性命
[00:14:08.000 --> 00:14:10.000]  她也一點也不緊張
[00:14:10.000 --> 00:14:12.000]  睡覺
[00:14:12.000 --> 00:14:15.000]  而下到艙底的下
[00:14:15.000 --> 00:14:19.000]  也在反映她的靈性不斷下降
[00:14:19.000 --> 00:14:23.000]  首先從山上下到碼頭
[00:14:23.000 --> 00:14:25.000]  再碼頭下到船
[00:14:25.000 --> 00:14:29.000]  現在再由船面下到艙底
[00:14:29.000 --> 00:14:33.000]  再下一步就是被雨淡了
[00:14:33.000 --> 00:14:35.000]  走到海底
[00:14:35.000 --> 00:14:38.000]  所以她的靈性不斷下沉
[00:14:38.000 --> 00:14:40.000]  在靈性下沉的時候
[00:14:40.000 --> 00:14:44.000]  神往往會派千使來打救我們
[00:14:44.000 --> 00:14:47.000]  神派了誰來打救若娜呢?
[00:14:47.000 --> 00:14:52.000]  神在六節至八節
[00:14:52.000 --> 00:14:56.000]  神不單止用狂風去追著若娜
[00:14:56.000 --> 00:15:00.000]  還用了船長來追著若娜
[00:15:00.000 --> 00:15:03.000]  船長下到艙底去問她
[00:15:03.000 --> 00:15:06.000]  你這個沉睡的人
[00:15:06.000 --> 00:15:08.000]  為什麼這樣?
[00:15:08.000 --> 00:15:10.000]  是帶著一些指責的語氣
[00:15:10.000 --> 00:15:12.000]  像不像一個長老
[00:15:12.000 --> 00:15:17.000]  去開解一個情緒低落的人
[00:15:17.000 --> 00:15:20.000]  大家這麼齊心合力救命的時候
[00:15:20.000 --> 00:15:23.000]  你竟然獨自躲起來
[00:15:23.000 --> 00:15:25.000]  不知死活睡覺
[00:15:25.000 --> 00:15:27.000]  快點起來
[00:15:27.000 --> 00:15:29.000]  「起來」這個字又再出現
[00:15:29.000 --> 00:15:33.000]  開始是神叫她起來
[00:15:33.000 --> 00:15:35.000]  去尼尼尾城
[00:15:35.000 --> 00:15:36.000]  現在是船長
[00:15:36.000 --> 00:15:39.000]  神再藉著船長叫她起來
[00:15:39.000 --> 00:15:41.000]  求告你的神
[00:15:41.000 --> 00:15:43.000]  這個提醒對若娜
[00:15:43.000 --> 00:15:46.000]  在這一刻是一個很重要的提醒
[00:15:46.000 --> 00:15:48.000]  船長繼續說
[00:15:48.000 --> 00:15:50.000]  或者神明會顧念我們
[00:15:50.000 --> 00:15:53.000]  使我們不致滅亡呢?
[00:15:53.000 --> 00:15:56.000]  「或者」這兩個字都很重要
[00:15:56.000 --> 00:15:59.000]  它反映著船長背後的神學觀
[00:15:59.000 --> 00:16:01.000]  「或者」的相反是什麼?
[00:16:01.000 --> 00:16:03.000]  就是「一定」
[00:16:03.000 --> 00:16:04.000]  祈禱了
[00:16:04.000 --> 00:16:07.000]  其實是不是一定會成事呢?
[00:16:07.000 --> 00:16:10.000]  我們都知道不一定
[00:16:10.000 --> 00:16:11.000]  不知道的
[00:16:11.000 --> 00:16:13.000]  神有神的安排
[00:16:13.000 --> 00:16:16.000]  「或者」會跟我們期望的發生
[00:16:16.000 --> 00:16:17.000]  「或者」不會
[00:16:17.000 --> 00:16:20.000]  主權永遠在神手裡
[00:16:20.000 --> 00:16:23.000]  船長在祈禱之後說出這句話
[00:16:23.000 --> 00:16:25.000]  表明了船長明白
[00:16:25.000 --> 00:16:28.000]  主權是在神裡面
[00:16:28.000 --> 00:16:29.000]  人不能埋怨
[00:16:29.000 --> 00:16:31.000]  不能強求
[00:16:31.000 --> 00:16:34.000]  只可以求神的旨意成全
[00:16:34.000 --> 00:16:39.000]  這兩個字就反映著船長的神學觀
[00:16:39.000 --> 00:16:41.000]  你會不會說
[00:16:41.000 --> 00:16:43.000]  這個船長都不認識真神
[00:16:43.000 --> 00:16:46.000]  他怎麼會有這個神學觀呢?
[00:16:46.000 --> 00:16:49.000]  事實上有很多微信者
[00:16:49.000 --> 00:16:51.000]  其實他們都很虔誠
[00:16:51.000 --> 00:16:55.000]  只是信錯了對象
[00:16:55.000 --> 00:16:57.000]  所以有很多微信者
[00:16:57.000 --> 00:17:02.000]  或者其他信仰的偶像
[00:17:02.000 --> 00:17:04.000]  他們對神的尊重
[00:17:04.000 --> 00:17:10.000]  可能有時遠遠超過我們基督徒對神的尊重
[00:17:10.000 --> 00:17:13.000]  我們有時的確都要反省一下
[00:17:13.000 --> 00:17:16.000]  第七節又記載
[00:17:16.000 --> 00:17:19.000]  船上的人去祭籤
[00:17:19.000 --> 00:17:22.000]  祭籤是古代近東人的習慣
[00:17:22.000 --> 00:17:24.000]  舊約聖經都多處記載
[00:17:24.000 --> 00:17:26.000]  以色列人都會用這個方法
[00:17:26.000 --> 00:17:29.000]  去尋求神的旨意動向
[00:17:29.000 --> 00:17:31.000]  又是這麼巧
[00:17:31.000 --> 00:17:33.000]  若拿果然中了籤
[00:17:33.000 --> 00:17:37.000]  第八節眾人立即向若拿問話
[00:17:37.000 --> 00:17:39.000]  一連串的問題
[00:17:39.000 --> 00:17:40.000]  你做什麼職業?
[00:17:40.000 --> 00:17:41.000]  你從哪裡來的?
[00:17:41.000 --> 00:17:42.000]  你什麼國家?
[00:17:42.000 --> 00:17:43.000]  你什麼族人?
[00:17:43.000 --> 00:17:46.000]  他們似乎覺得若拿的罪
[00:17:46.000 --> 00:17:49.000]  可能和這些資料有關
[00:17:49.000 --> 00:17:51.000]  在一連串的問題裡
[00:17:51.000 --> 00:17:54.000]  若拿只回答了一條
[00:17:54.000 --> 00:17:56.000]  我是希伯來人
[00:17:56.000 --> 00:17:59.000]  反而他多說了沒有問的東西
[00:17:59.000 --> 00:18:01.000]  我敬畏耶和華
[00:18:01.000 --> 00:18:02.000]  天上的神
[00:18:02.000 --> 00:18:06.000]  祂創造了滄海和陸地
[00:18:06.000 --> 00:18:10.000]  大家還記不記得剛才那個扇形結構
[00:18:10.000 --> 00:18:12.000]  那個軸心就是這一句
[00:18:12.000 --> 00:18:15.000]  而作者搞這麼多東西
[00:18:15.000 --> 00:18:18.000]  又對稱又自述又配合
[00:18:18.000 --> 00:18:21.000]  就是想突出這一句話
[00:18:21.000 --> 00:18:24.000]  其實就算我們不認識希伯來人
[00:18:24.000 --> 00:18:25.000]  沒有這個結構
[00:18:25.000 --> 00:18:28.000]  我們都知道這句話很重要
[00:18:28.000 --> 00:18:31.000]  因為正正這句話
[00:18:31.000 --> 00:18:35.000]  水手們才可以認識到耶和華
[00:18:35.000 --> 00:18:39.000]  是創造滄海和陸地的神
[00:18:39.000 --> 00:18:44.000]  是有別於他們所信的人造的地上的神
[00:18:44.000 --> 00:18:50.000]  所以這句話同時又帶出諷刺
[00:18:50.000 --> 00:18:54.000]  既然若拿知道耶和華是創造海和地
[00:18:54.000 --> 00:18:57.000]  但他又經過海去逃避神
[00:18:57.000 --> 00:19:01.000]  反映了若拿這一刻他也很自相矛盾
[00:19:01.000 --> 00:19:04.000]  他口裡宣告說什麼?
[00:19:04.000 --> 00:19:06.000]  我敬畏耶和華
[00:19:06.000 --> 00:19:10.000]  但行動上他卻在走漏
[00:19:10.000 --> 00:19:12.000]  違背神的命令
[00:19:12.000 --> 00:19:17.000]  所以說一套又做一套
[00:19:17.000 --> 00:19:19.000]  所以第十至十一節
[00:19:19.000 --> 00:19:21.000]  當水手知道了
[00:19:21.000 --> 00:19:23.000]  原來若拿是躲避耶和華
[00:19:23.000 --> 00:19:25.000]  創造海和地的神
[00:19:25.000 --> 00:19:27.000]  他們都覺得不合理
[00:19:27.000 --> 00:19:28.000]  不合邏輯
[00:19:28.000 --> 00:19:30.000]  這麼有力量的神
[00:19:30.000 --> 00:19:32.000]  你竟然想避開祂
[00:19:32.000 --> 00:19:34.000]  能避得到嗎?
[00:19:34.000 --> 00:19:36.000]  他們大大懼怕
[00:19:36.000 --> 00:19:39.000]  剛才面對這麼大的災難
[00:19:39.000 --> 00:19:40.000]  快要沒命
[00:19:40.000 --> 00:19:42.000]  他們都是懼怕
[00:19:42.000 --> 00:19:44.000]  但當他們認識了
[00:19:44.000 --> 00:19:45.000]  知道有這位神的時候
[00:19:45.000 --> 00:19:49.000]  他們是大大地懼怕
[00:19:49.000 --> 00:19:52.000]  所以他們有懼怕
[00:19:52.000 --> 00:19:54.000]  哪裡大大懼怕
[00:19:54.000 --> 00:19:55.000]  他們向若拿
[00:19:55.000 --> 00:19:59.000]  簡直不相信若拿為什麼會這樣做
[00:19:59.000 --> 00:20:00.000]  都忍不住問他
[00:20:00.000 --> 00:20:03.000]  你知不知道自己在做什麼?
[00:20:03.000 --> 00:20:06.000]  他問你做的是什麼事呢?
[00:20:06.000 --> 00:20:08.000]  其實他說話是
[00:20:08.000 --> 00:20:11.000]  你知不知道自己在做什麼?
[00:20:11.000 --> 00:20:14.000]  當他知道了若拿和神
[00:20:14.000 --> 00:20:16.000]  和這位耶和華創造主
[00:20:16.000 --> 00:20:18.000]  是這麼親密的時候
[00:20:18.000 --> 00:20:20.000]  他們都很醒目
[00:20:20.000 --> 00:20:21.000]  那有什麼辦法解決?
[00:20:21.000 --> 00:20:24.000]  現在這個危難
[00:20:24.000 --> 00:20:27.000]  相信若拿知道辦法
[00:20:27.000 --> 00:20:30.000]  因為他知道認識這位神
[00:20:30.000 --> 00:20:34.000]  若拿當然知道自己是和恩
[00:20:34.000 --> 00:20:36.000]  所以他叫眾人
[00:20:36.000 --> 00:20:38.000]  你將我抬起來丟到海裡
[00:20:38.000 --> 00:20:40.000]  風浪一定會停
[00:20:40.000 --> 00:20:44.000]  而水手聽了13至14節
[00:20:44.000 --> 00:20:46.000]  水手聽完
[00:20:46.000 --> 00:20:49.000]  不是馬上將若拿拋到海裡
[00:20:49.000 --> 00:20:50.000]  因為他們知道
[00:20:50.000 --> 00:20:52.000]  這麼大風大浪
[00:20:52.000 --> 00:20:53.000]  拋他到海裡
[00:20:53.000 --> 00:20:55.000]  就是將他送死
[00:20:55.000 --> 00:20:57.000]  為了救自己的命
[00:20:57.000 --> 00:21:00.000]  將這個無辜的人送死
[00:21:00.000 --> 00:21:03.000]  所以他們繼續盡力
[00:21:03.000 --> 00:21:04.000]  去爬船
[00:21:04.000 --> 00:21:05.000]  去爬船槳
[00:21:05.000 --> 00:21:08.000]  真的盡力也不行
[00:21:08.000 --> 00:21:11.000]  他們先作了祈禱
[00:21:11.000 --> 00:21:13.000]  他們這次馬上轉了
[00:21:13.000 --> 00:21:16.000]  向耶和華祈禱
[00:21:16.000 --> 00:21:18.000]  向若拿的神禱告
[00:21:18.000 --> 00:21:20.000]  意思是
[00:21:20.000 --> 00:21:22.000]  我們是跟隨神的旨意
[00:21:22.000 --> 00:21:25.000]  我們才會拋若拿到海裡
[00:21:25.000 --> 00:21:27.000]  求神不要因為這個人的性命
[00:21:27.000 --> 00:21:30.000]  而怪罪我們
[00:21:30.000 --> 00:21:31.000]  所以我們看到
[00:21:31.000 --> 00:21:33.000]  因為你耶和華
[00:21:33.000 --> 00:21:36.000]  隨自己的旨意行事
[00:21:36.000 --> 00:21:39.000]  跟那個惑者相呼應
[00:21:39.000 --> 00:21:40.000]  是耶和華
[00:21:40.000 --> 00:21:43.000]  是隨自己的旨意行事
