
[00:00:00.000 --> 00:00:03.000]  鄧太康傳道在我們中間去證道
[00:02:24.000 --> 00:02:26.000]  基本上都平安
[00:02:26.000 --> 00:02:29.000]  雖然不少的事會發生
[00:02:29.000 --> 00:02:31.000]  但都平安
[00:02:31.000 --> 00:02:33.000]  我要更加告訴大家我是很平安
[00:02:33.000 --> 00:02:34.000]  為什麼呢
[00:02:34.000 --> 00:02:35.000]  因為我記得在半年前
[00:02:35.000 --> 00:02:37.000]  當我還沒來的時候
[00:02:37.000 --> 00:02:39.000]  我們都要去錦繡堂大堂那邊
[00:02:39.000 --> 00:02:40.000]  我們要講一節道
[00:02:40.000 --> 00:02:42.000]  講道的時候我都跟頂姐妹說
[00:02:42.000 --> 00:02:45.000]  我說在那日子侍奉之後
[00:02:45.000 --> 00:02:47.000]  我很清楚一件事
[00:02:47.000 --> 00:02:50.000]  我永遠都不會知道我還有沒有明天
[00:02:50.000 --> 00:02:52.000]  所以每一次我去講道的時候
[00:02:52.000 --> 00:02:55.000]  我都會當作是最後一次去講
[00:02:55.000 --> 00:02:57.000]  我都會努力去講
[00:02:57.000 --> 00:02:59.000]  所以我今天跟大家宣佈
[00:02:59.000 --> 00:03:00.000]  很感恩我今天平安了
[00:03:00.000 --> 00:03:02.000]  我可以去到今年年尾
[00:03:02.000 --> 00:03:04.000]  仍然可以跟大家講道
[00:03:04.000 --> 00:03:06.000]  你會發覺其實當講道的時候
[00:03:06.000 --> 00:03:09.000]  我自己經常都會思考一個問題
[00:03:09.000 --> 00:03:13.000]  就是究竟今天我們聽了這麼多道
[00:03:13.000 --> 00:03:14.000]  我們每個星期都回來
[00:03:14.000 --> 00:03:16.000]  我們都聽不同的道
[00:03:16.000 --> 00:03:18.000]  但究竟今天這些道
[00:03:18.000 --> 00:03:21.000]  有沒有在我們的生命裏面
[00:03:21.000 --> 00:03:25.000]  被顯示出來
[00:03:25.000 --> 00:03:28.000]  這個才令我更加關注
[00:03:28.000 --> 00:03:30.000]  究竟這些道
[00:03:30.000 --> 00:03:32.000]  有沒有在我們的生命裏面
[00:03:32.000 --> 00:03:33.000]  被顯示出來
[00:03:33.000 --> 00:03:36.000]  你會發覺就是剛才大家讀了一段經文
[00:03:36.000 --> 00:03:38.000]  其實大家一點都不陌生
[00:03:38.000 --> 00:03:39.000]  特別如果你是教過兒童專學
[00:03:39.000 --> 00:03:41.000]  有一首歌其實是整一場
[00:03:41.000 --> 00:03:44.000]  從命人方子開了半石箱
[00:03:44.000 --> 00:03:45.000]  如果大家還記得
[00:03:45.000 --> 00:03:46.000]  小朋友很小的時候
[00:03:46.000 --> 00:03:48.000]  我們就教他這段經文
[00:03:48.000 --> 00:03:50.000]  大家很熟悉的
[00:03:50.000 --> 00:03:53.000]  我們都知道有根基和沒有根基的分別
[00:03:53.000 --> 00:03:57.000]  但究竟這段經文裏面所講
[00:03:57.000 --> 00:03:59.000]  大家怎樣領受呢
[00:03:59.000 --> 00:04:02.000]  今天我想跟大家一起分享
[00:04:02.000 --> 00:04:05.000]  在路加斯坦第六章的時候
[00:04:05.000 --> 00:04:07.000]  我會稱為第六章是
[00:04:07.000 --> 00:04:10.000]  耶穌登山補訓的精華版
[00:04:10.000 --> 00:04:12.000]  因為當你看馬太福音的時候
[00:04:12.000 --> 00:04:15.000]  這個登山補訓是幾章的聖經橫跨
[00:04:15.000 --> 00:04:18.000]  耶穌用了很多方法去講了很多東西
[00:04:18.000 --> 00:04:20.000]  基本上是一個基督徒
[00:04:20.000 --> 00:04:22.000]  究竟我們應該怎樣去面對我們的人生
[00:04:22.000 --> 00:04:24.000]  但其實裏面更加重要的是
[00:04:24.000 --> 00:04:28.000]  究竟天國的價值觀是什麼
[00:04:28.000 --> 00:04:31.000]  你會發覺這段經文
[00:04:31.000 --> 00:04:34.000]  其實是耶穌剛剛呼召門徒去和他教導的
[00:04:34.000 --> 00:04:36.000]  不過在未呼召門徒之前
[00:04:36.000 --> 00:04:38.000]  卻是發生了一件事
[00:04:38.000 --> 00:04:40.000]  或者可以說是兩件事
[00:04:40.000 --> 00:04:45.000]  就是主耶穌和法利賽人其實是有衝突的
[00:04:45.000 --> 00:04:46.000]  如果大家都知道
[00:04:46.000 --> 00:04:48.000]  我想大家印象都差不多
[00:04:48.000 --> 00:04:49.000]  法利賽人是什麼
[00:04:49.000 --> 00:04:50.000]  是不好的
[00:04:50.000 --> 00:04:52.000]  耶穌稱他是粉色的墳墓
[00:04:52.000 --> 00:04:54.000]  不過我想大家留意
[00:04:54.000 --> 00:04:56.000]  當我們作為基督徒去說法利賽人的時候
[00:04:56.000 --> 00:04:58.000]  請我們都小心謙卑
[00:04:58.000 --> 00:04:59.000]  為什麼呢
[00:04:59.000 --> 00:05:02.000]  因為在所謂守律法上
[00:05:02.000 --> 00:05:04.000]  我們遠遠不及他們
[00:05:06.000 --> 00:05:08.000]  特別是在表面上的守律法上
[00:05:08.000 --> 00:05:09.000]  我們遠遠不及他們
[00:05:09.000 --> 00:05:11.000]  他們真的受得很足
[00:05:11.000 --> 00:05:13.000]  但更加重要的是
[00:05:13.000 --> 00:05:15.000]  上面發生的衝突
[00:05:15.000 --> 00:05:17.000]  卻是主耶穌顯示了一件事出來
[00:05:17.000 --> 00:05:19.000]  很重要
[00:05:19.000 --> 00:05:21.000]  就是原來當一個人
[00:05:21.000 --> 00:05:25.000]  你自以為自己知道天國的價值觀的時候
[00:05:25.000 --> 00:05:27.000]  會出現很多問題
[00:05:27.000 --> 00:05:29.000]  上面發生的兩個衝突
[00:05:29.000 --> 00:05:32.000]  第一件事是關於在安息的裏面
[00:05:32.000 --> 00:05:34.000]  有一個跟隨他的人
[00:05:34.000 --> 00:05:36.000]  在他去採摘墨水
[00:05:36.000 --> 00:05:39.000]  接著那些法利賽人就問耶穌
[00:05:39.000 --> 00:05:42.000]  為什麼跟隨你的人會去做這件事
[00:05:42.000 --> 00:05:43.000]  我想大家留意
[00:05:43.000 --> 00:05:45.000]  他採摘的不是吃墨水
[00:05:45.000 --> 00:05:48.000]  而是採摘墨水的動作
[00:05:48.000 --> 00:05:50.000]  因為安息日他們規定
[00:05:50.000 --> 00:05:53.000]  不可以做濃活的
[00:05:53.000 --> 00:05:55.000]  第二件事
[00:05:55.000 --> 00:05:57.000]  就是有人來到耶穌面前
[00:05:57.000 --> 00:05:58.000]  想得醫治
[00:05:58.000 --> 00:06:01.000]  接著那些法利賽人就觀察耶穌
[00:06:01.000 --> 00:06:02.000]  看看耶穌怎麼做
[00:06:02.000 --> 00:06:06.000]  因為他們在安息日是不可以醫病的
[00:06:06.000 --> 00:06:09.000]  但是耶穌用了一個很巧妙的方法
[00:06:09.000 --> 00:06:11.000]  叫那個人伸出手來
[00:06:11.000 --> 00:06:13.000]  手就好了
[00:06:13.000 --> 00:06:14.000]  很吊詭的
[00:06:14.000 --> 00:06:16.000]  究竟是耶穌醫還是不是耶穌醫呢
[00:06:16.000 --> 00:06:20.000]  你會發覺其實裏面的衝突發生什麼事呢
[00:06:20.000 --> 00:06:22.000]  就是你會發覺原來這班法利賽人
[00:06:22.000 --> 00:06:24.000]  對於天國價值觀
[00:06:24.000 --> 00:06:26.000]  他們的觀念是
[00:06:26.000 --> 00:06:30.000]  天國價值觀等於守律法
[00:06:30.000 --> 00:06:32.000]  你守到律法
[00:06:32.000 --> 00:06:34.000]  你就是愛主
[00:06:34.000 --> 00:06:36.000]  你就是跟隨主的人
[00:06:36.000 --> 00:06:38.000]  所以他們不斷用尺去量度每一個人
[00:06:38.000 --> 00:06:40.000]  你沒有守這個律法
[00:06:40.000 --> 00:06:42.000]  但是我想大家留意
[00:06:42.000 --> 00:06:45.000]  耶穌給的回應
[00:06:45.000 --> 00:06:47.000]  第一個是什麼呢
[00:06:47.000 --> 00:06:50.000]  人子是安息日的主
[00:06:50.000 --> 00:06:55.000]  安息日是誰定的
[00:06:55.000 --> 00:06:57.000]  不是人定的
[00:06:57.000 --> 00:07:00.000]  如果大家還記得的話
[00:07:00.000 --> 00:07:01.000]  如果看聖經
[00:07:01.000 --> 00:07:04.000]  保羅說其實律法是用來做什麼的
[00:07:04.000 --> 00:07:08.000]  是用來證明人有罪
[00:07:08.000 --> 00:07:10.000]  指明你有罪
[00:07:10.000 --> 00:07:13.000]  其實嚴格來說
[00:07:13.000 --> 00:07:16.000]  我們是沒有辦法靠自己的能力守到律法的
[00:07:16.000 --> 00:07:19.000]  反而反過來
[00:07:19.000 --> 00:07:21.000]  耶穌的教導很清楚是什麼呢
[00:07:21.000 --> 00:07:24.000]  他是在說憐憫
[00:07:24.000 --> 00:07:29.000]  原來天國的價值觀在安息日裡面是憐憫
[00:07:29.000 --> 00:07:30.000]  他舉了一個例子
[00:07:30.000 --> 00:07:33.000]  就是當日大衛帶著他的人
[00:07:33.000 --> 00:07:34.000]  去到聖殿
[00:07:34.000 --> 00:07:37.000]  他吃了過期的法姆餅
[00:07:37.000 --> 00:07:39.000]  原本的餅是誰吃的
[00:07:39.000 --> 00:07:40.000]  是祭司吃的
[00:07:40.000 --> 00:07:41.000]  我們不可以吃
[00:07:41.000 --> 00:07:43.000]  不過他肚子餓
[00:07:43.000 --> 00:07:45.000]  而這個人的時候
[00:07:45.000 --> 00:07:47.000]  他在安息日想得到醫治
[00:07:47.000 --> 00:07:48.000]  如果大家還記得
[00:07:48.000 --> 00:07:50.000]  耶穌曾經說過一個例子
[00:07:50.000 --> 00:07:52.000]  如果你的牛在安息日的時候去喝水
[00:07:52.000 --> 00:07:54.000]  你會不會把牛解開給他喝水呢
[00:07:54.000 --> 00:07:59.000]  因為這是最基本的憐憫的需要
[00:07:59.000 --> 00:08:04.000]  原來安息日很重視去說的是憐憫
[00:08:04.000 --> 00:08:05.000]  安息日裡面
[00:08:05.000 --> 00:08:09.000]  上帝叫你不要做平時的事
[00:08:09.000 --> 00:08:13.000]  是去做上帝要你做的事
[00:08:13.000 --> 00:08:16.000]  他去表明的是用獻祭的方法
[00:08:16.000 --> 00:08:18.000]  所以你要很留心
[00:08:18.000 --> 00:08:21.000]  按照上帝的方法去獻祭
[00:08:21.000 --> 00:08:23.000]  我想大家留意的關鍵
[00:08:23.000 --> 00:08:28.000]  你要按照上帝的方法去做
[00:08:28.000 --> 00:08:35.000]  其實安息日是上帝讓人得憐憫的機會
[00:08:35.000 --> 00:08:38.000]  我能夠從平時的生活裡面走出來
[00:08:38.000 --> 00:08:44.000]  然後去見到上帝所給人的憐憫是什麼
[00:08:44.000 --> 00:08:48.000]  頂姐妹,今天我們回來崇拜同樣是同一個作用
[00:08:48.000 --> 00:08:50.000]  平時大家在你的生活裡面
[00:08:50.000 --> 00:08:51.000]  在你的工作裡面
[00:08:51.000 --> 00:08:52.000]  在你的學業裡面
[00:08:52.000 --> 00:08:54.000]  不斷地很忙碌很忙碌很忙碌
[00:08:54.000 --> 00:08:56.000]  你唯一就是回來崇拜的時候
[00:08:56.000 --> 00:08:58.000]  將所有的東西暫時放下
[00:08:58.000 --> 00:09:01.000]  請你將你的眼光放回十字架
[00:09:01.000 --> 00:09:05.000]  去看原來上帝給我們的是憐憫
[00:09:05.000 --> 00:09:07.000]  原來上帝看顧我們的
[00:09:07.000 --> 00:09:09.000]  上帝在這樣的環境裡面
[00:09:09.000 --> 00:09:11.000]  從來沒有放下我們的
[00:09:11.000 --> 00:09:14.000]  我們就得到憐憫
[00:09:14.000 --> 00:09:16.000]  所以他很清楚地跟他說
[00:09:16.000 --> 00:09:18.000]  原來的關鍵是
[00:09:18.000 --> 00:09:20.000]  我要告訴你
[00:09:20.000 --> 00:09:23.000]  天國的價值觀的重要是什麼
[00:09:23.000 --> 00:09:25.000]  所以你會發覺這群法利賽人
[00:09:25.000 --> 00:09:27.000]  他們一邊守一邊守
[00:09:27.000 --> 00:09:29.000]  為什麼稱他們為粉色的墳墓
[00:09:29.000 --> 00:09:32.000]  因為他們慢慢變成了死守
[00:09:32.000 --> 00:09:34.000]  你做個樣子出來
[00:09:34.000 --> 00:09:36.000]  要滿足自己滿足人
[00:09:36.000 --> 00:09:38.000]  但是耶穌稱他們為粉色的墳墓
[00:09:38.000 --> 00:09:42.000]  因為裡面亂七八糟
[00:09:42.000 --> 00:09:44.000]  他們會站在十字路口裡祈禱
[00:09:44.000 --> 00:09:48.000]  要讓人知道他們有多聖潔
[00:09:48.000 --> 00:09:50.000]  他們要去到那些地方的時候
[00:09:50.000 --> 00:09:53.000]  要帶著一條很長的領帶
[00:09:53.000 --> 00:09:55.000]  裡面很驚悚地說
[00:09:55.000 --> 00:09:57.000]  你看我多淑女
[00:09:57.000 --> 00:10:01.000]  慢慢慢慢這個信仰就會變質
[00:10:01.000 --> 00:10:03.000]  你會發覺
[00:10:03.000 --> 00:10:06.000]  就因為這種錯的價值觀
[00:10:06.000 --> 00:10:12.000]  令他們不認得主耶穌就是尼塞亞
[00:10:12.000 --> 00:10:15.000]  因為在他們的角度裡面
[00:10:15.000 --> 00:10:16.000]  尼塞亞是什麼?
[00:10:16.000 --> 00:10:17.000]  是救世主
[00:10:17.000 --> 00:10:18.000]  是大衛後裔
[00:10:18.000 --> 00:10:20.000]  是君王
[00:10:20.000 --> 00:10:22.000]  他們沒有辦法去接受主耶穌是什麼?
[00:10:22.000 --> 00:10:24.000]  是馬槽出世
[00:10:24.000 --> 00:10:27.000]  是一個木匠的兒子
[00:10:27.000 --> 00:10:29.000]  他們不可以接受
[00:10:29.000 --> 00:10:31.000]  所以他們錯過了
[00:10:31.000 --> 00:10:32.000]  等於我們會發覺
[00:10:32.000 --> 00:10:34.000]  我們原來要懂得知道
[00:10:34.000 --> 00:10:36.000]  天國的價值觀是這麼重要
[00:10:36.000 --> 00:10:41.000]  因為這個將會影響我們之後所做的一切
[00:10:41.000 --> 00:10:44.000]  所以當耶穌透過這段經文
[00:10:44.000 --> 00:10:46.000]  去說登山補訓的時候
[00:10:46.000 --> 00:10:48.000]  你會發覺他說到後來
[00:10:48.000 --> 00:10:51.000]  這就是登山補訓其中的一段
[00:10:51.000 --> 00:10:54.000]  他說的這段經文其實是很簡單的
[00:10:54.000 --> 00:10:55.000]  大家都明白的
[00:10:55.000 --> 00:10:58.000]  甚至乎我說完兩句我可以下台了
[00:10:58.000 --> 00:10:59.000]  就是什麼?
[00:10:59.000 --> 00:11:00.000]  好的就是好的
[00:11:00.000 --> 00:11:01.000]  不好的就是不好的
[00:11:01.000 --> 00:11:03.000]  裡面好的就不會變不好的
[00:11:03.000 --> 00:11:04.000]  裡面不好的就會變好的
[00:11:04.000 --> 00:11:05.000]  就是你不會的
[00:11:05.000 --> 00:11:07.000]  其實是這麼簡單的道理
[00:11:07.000 --> 00:11:09.000]  小朋友都懂得的道理
[00:11:09.000 --> 00:11:11.000]  但為什麼還要分享?
[00:11:11.000 --> 00:11:14.000]  因為你會發覺一件事
[00:11:14.000 --> 00:11:16.000]  我們今天這個信仰
[00:11:16.000 --> 00:11:19.000]  其實是請你看清楚
[00:11:19.000 --> 00:11:23.000]  我們今天自己裡面的生命是怎樣
[00:11:23.000 --> 00:11:28.000]  裡面是你自己才是最清楚
[00:11:28.000 --> 00:11:32.000]  但是他卻告訴你
[00:11:32.000 --> 00:11:36.000]  原來生命的呈現就是果子
[00:11:36.000 --> 00:11:39.000]  果子是看得到的
[00:11:39.000 --> 00:11:41.000]  弟兄姊妹
[00:11:41.000 --> 00:11:43.000]  他用了兩樣東西去做對比
[00:11:43.000 --> 00:11:45.000]  他說是荊棘擲泥
[00:11:45.000 --> 00:11:49.000]  還是無花果還是葡萄
[00:11:49.000 --> 00:11:55.000]  荊棘擲泥是一種傷害
[00:11:55.000 --> 00:11:59.000]  無花果和葡萄是祝福
[00:11:59.000 --> 00:12:03.000]  你今天的生命呈現出來
[00:12:03.000 --> 00:12:07.000]  是不斷去祝福其他人
[00:12:07.000 --> 00:12:13.000]  還是你的生命是不斷去傷害其他人
[00:12:13.000 --> 00:12:15.000]  用這件事去衡量
[00:12:15.000 --> 00:12:17.000]  你就容易找到
[00:12:17.000 --> 00:12:20.000]  你會發覺原來是不能騙的
[00:12:20.000 --> 00:12:22.000]  我記得以前在教會侍奉的時候
[00:12:22.000 --> 00:12:24.000]  有一個弟兄
[00:12:24.000 --> 00:12:26.000]  他在教會很熱心
[00:12:26.000 --> 00:12:29.000]  每次侍奉他都參與
[00:12:29.000 --> 00:12:33.000]  他都有什麼什麼祈禱會又來
[00:12:33.000 --> 00:12:35.000]  什麼侍奉又來
[00:12:35.000 --> 00:12:37.000]  但他脾氣很厲害
[00:12:37.000 --> 00:12:39.000]  特別是他老婆經常跟我說
[00:12:39.000 --> 00:12:40.000]  鄧先生你勸勸他吧
[00:12:40.000 --> 00:12:42.000]  他的脾氣真的很難受
[00:12:42.000 --> 00:12:44.000]  一發火的時間真的不得了
[00:12:44.000 --> 00:12:46.000]  有一次我跟他談
[00:12:46.000 --> 00:12:47.000]  他跟我說
[00:12:47.000 --> 00:12:49.000]  鄧先生我很愛主
[00:12:49.000 --> 00:12:53.000]  不過你也知道我的脾氣天生是這樣
[00:12:53.000 --> 00:12:54.000]  改不了的
[00:12:54.000 --> 00:12:56.000]  所以我發脾氣的時候有辦法
[00:12:56.000 --> 00:12:58.000]  他這樣跟我說
[00:12:58.000 --> 00:13:00.000]  但我跟這個弟兄說
[00:13:00.000 --> 00:13:02.000]  對不起
[00:13:02.000 --> 00:13:05.000]  我沒有辦法從你的果子
[00:13:05.000 --> 00:13:08.000]  去說服我或告訴我
[00:13:08.000 --> 00:13:12.000]  你很愛主
[00:13:12.000 --> 00:13:15.000]  因為你的生命裡面
[00:13:15.000 --> 00:13:19.000]  我們是不會見到一個被上帝祝福的人
[00:13:19.000 --> 00:13:23.000]  仍然不斷地用你的怒氣
[00:13:23.000 --> 00:13:24.000]  去傷害你身邊的人
[00:13:24.000 --> 00:13:25.000]  是不會的
[00:13:25.000 --> 00:13:29.000]  這不是聖經的價值觀
[00:13:29.000 --> 00:13:31.000]  聖經裡面說什麼
[00:13:31.000 --> 00:13:33.000]  人可以去到裡面
[00:13:33.000 --> 00:13:36.000]  是全然改變的
[00:13:36.000 --> 00:13:38.000]  人可以去到裡面的時候
[00:13:38.000 --> 00:13:41.000]  我們的生命是不斷地改變的
[00:13:41.000 --> 00:13:44.000]  是可以從不好變好的
[00:13:44.000 --> 00:13:45.000]  這個在我以前的侍奉教會
[00:13:45.000 --> 00:13:46.000]  我是不斷地去見證的
[00:13:46.000 --> 00:13:47.000]  為什麼
[00:13:47.000 --> 00:13:48.000]  因為我們是做一些
[00:13:48.000 --> 00:13:49.000]  真的很邊緣的人
[00:13:49.000 --> 00:13:51.000]  我們做吸毒者
[00:13:51.000 --> 00:13:53.000]  我們見到以前他們生命的時候
[00:13:53.000 --> 00:13:55.000]  是真的怎樣破壞了家庭
[00:13:55.000 --> 00:13:57.000]  如果大家有聽過這些故事
[00:13:57.000 --> 00:13:59.000]  你見過這些人的見證
[00:13:59.000 --> 00:14:00.000]  他以前一個人吸毒的時候
[00:14:00.000 --> 00:14:01.000]  毒癮來的時候
[00:14:01.000 --> 00:14:04.000]  是什麼都會發生的
[00:14:04.000 --> 00:14:05.000]  我們見到的時候
[00:14:05.000 --> 00:14:07.000]  他直接去到一屋二樓三上吊
[00:14:07.000 --> 00:14:12.000]  你不給錢我,我死給你看
[00:14:12.000 --> 00:14:16.000]  他們的家庭是經年累月地受他們破壞的
[00:14:16.000 --> 00:14:17.000]  但當我們見到很多的生命
[00:14:17.000 --> 00:14:19.000]  當他信了耶穌之後
[00:14:19.000 --> 00:14:21.000]  毒癮被解除之後
[00:14:21.000 --> 00:14:22.000]  他能夠被上帝充滿之後
[00:14:22.000 --> 00:14:24.000]  他的生命到今天
[00:14:24.000 --> 00:14:26.000]  他是祝福著很多的人的
[00:14:26.000 --> 00:14:31.000]  他以前所謂的難處是完全沒有了
[00:14:31.000 --> 00:14:33.000]  丙姐妹,我從來都沒有說過
[00:14:33.000 --> 00:14:35.000]  信耶穌一下子就變好
[00:14:35.000 --> 00:14:39.000]  從來都不是
[00:14:39.000 --> 00:14:40.000]  但我覺得最重要的是
[00:14:40.000 --> 00:14:41.000]  我們的生命
[00:14:41.000 --> 00:14:42.000]  是不是好像一個樓梯級一樣
[00:14:42.000 --> 00:14:45.000]  是一步一步一步一步
[00:14:45.000 --> 00:14:49.000]  向上帝所叫我們的方向出發
[00:14:49.000 --> 00:14:53.000]  這個才是我看為關鍵
[00:14:53.000 --> 00:14:57.000]  我信了耶穌三十多年
[00:14:57.000 --> 00:14:58.000]  我很記得
[00:14:58.000 --> 00:14:59.000]  也敢跟大家說
[00:14:59.000 --> 00:15:02.000]  我當初的信仰是很敷衍的
[00:15:02.000 --> 00:15:04.000]  我剛信耶穌的時候我是中日
[00:15:04.000 --> 00:15:06.000]  然後我跟我哥哥去教會
[00:15:06.000 --> 00:15:07.000]  我想大家留意
[00:15:07.000 --> 00:15:10.000]  我也是那些法理錯人
[00:15:10.000 --> 00:15:12.000]  我回到教會是很乖的
[00:15:12.000 --> 00:15:14.000]  你叫我撿椅子我就撿椅子
[00:15:14.000 --> 00:15:15.000]  你叫我幫忙我就幫忙
[00:15:15.000 --> 00:15:17.000]  然後你留意
[00:15:17.000 --> 00:15:19.000]  看到我這些是最開心的
[00:15:19.000 --> 00:15:21.000]  叫你做什麼你就幫忙做什麼
[00:15:21.000 --> 00:15:23.000]  然後又懶熟
[00:15:23.000 --> 00:15:24.000]  在這樣的情況之下
[00:15:24.000 --> 00:15:26.000]  那時候又參加教會
[00:15:26.000 --> 00:15:29.000]  小時候又找我做團職
[00:15:29.000 --> 00:15:30.000]  做職員
[00:15:30.000 --> 00:15:33.000]  我還記得我的崗位叫做靈修
[00:15:33.000 --> 00:15:35.000]  回想起來我都羞恥
[00:15:35.000 --> 00:15:36.000]  為什麼呢
[00:15:36.000 --> 00:15:37.000]  靈修做什麼
[00:15:37.000 --> 00:15:40.000]  就是想想怎樣幫弟兄姊妹和上帝親近
[00:15:40.000 --> 00:15:44.000]  想想靈修經文
[00:15:44.000 --> 00:15:45.000]  想想這些
[00:15:45.000 --> 00:15:47.000]  接下來的時間
[00:15:47.000 --> 00:15:48.000]  但我想告訴你
[00:15:48.000 --> 00:15:50.000]  我是早上回完教會
[00:15:50.000 --> 00:15:51.000]  崇完拜
[00:15:51.000 --> 00:15:52.000]  還拿著大聖經
[00:15:52.000 --> 00:15:53.000]  回到家裡
[00:15:53.000 --> 00:15:54.000]  放下大聖經
[00:15:54.000 --> 00:15:56.000]  然後就去朋友家裡
[00:15:56.000 --> 00:15:57.000]  不是團契
[00:15:57.000 --> 00:16:00.000]  是打麻將
[00:16:00.000 --> 00:16:02.000]  是的
[00:16:02.000 --> 00:16:05.000]  是真的這樣
[00:16:05.000 --> 00:16:07.000]  我可以夠膽說
[00:16:07.000 --> 00:16:10.000]  當時我騙了全部人
[00:16:10.000 --> 00:16:12.000]  但問題是我自己很清楚
[00:16:12.000 --> 00:16:14.000]  究竟我是不是一個基督徒
[00:16:14.000 --> 00:16:16.000]  究竟我是不是一個
[00:16:16.000 --> 00:16:18.000]  真的去跟隨上帝的基督徒
[00:16:18.000 --> 00:16:21.000]  我自己都很懷疑
[00:16:21.000 --> 00:16:24.000]  所以我後來的波波折折
[00:16:24.000 --> 00:16:25.000]  我想問問大家
[00:16:25.000 --> 00:16:28.000]  如果我今天的靈明
[00:16:28.000 --> 00:16:30.000]  還是好像三十多年前
[00:16:30.000 --> 00:16:31.000]  我信耶穌的時候
[00:16:31.000 --> 00:16:33.000]  一點進步都沒有
[00:16:33.000 --> 00:16:35.000]  我想告訴你們就大件事
[00:16:35.000 --> 00:16:37.000]  你可以看到今天我全套人在這裡
[00:16:37.000 --> 00:16:38.000]  和你們講完套
[00:16:38.000 --> 00:16:39.000]  講這個講那個
[00:16:39.000 --> 00:16:41.000]  然後我晚上就怎樣
[00:16:41.000 --> 00:16:44.000]  開台了
[00:16:44.000 --> 00:16:47.000]  我們不可以讓我們的生命沒有進步
[00:16:47.000 --> 00:16:48.000]  弟兄姊妹
[00:16:48.000 --> 00:16:51.000]  我們的生命必須要在神的面前
[00:16:51.000 --> 00:16:52.000]  去看清楚
[00:16:52.000 --> 00:16:53.000]  你會發覺
[00:16:53.000 --> 00:16:54.000]  就是現在
[00:16:54.000 --> 00:16:55.000]  之前剛過聖誕節
[00:16:55.000 --> 00:16:56.000]  我經常問這個問題
[00:16:56.000 --> 00:16:57.000]  主耶穌降生
[00:16:57.000 --> 00:16:58.000]  我們大家都知道
[00:16:58.000 --> 00:16:59.000]  但我想問問大家
[00:16:59.000 --> 00:17:03.000]  為什麼主耶穌要降生
[00:17:03.000 --> 00:17:05.000]  其實按照上帝的主權
[00:17:05.000 --> 00:17:09.000]  祂可以不用耶穌降生
[00:17:09.000 --> 00:17:10.000]  這個方法去拯救我們
[00:17:10.000 --> 00:17:12.000]  是可以的
