
[00:00:00.000 --> 00:00:02.000]  我哋一齊禱告先
[00:01:55.000 --> 00:01:59.000]  或者話喺約翰福音作者所塑造嘅
[00:01:59.000 --> 00:02:01.000]  底下嘅主耶穌
[00:02:01.000 --> 00:02:06.000]  係信服神嘅旨意
[00:02:06.000 --> 00:02:10.000]  係奉差遣嚟到呢個世界嘅主
[00:02:10.000 --> 00:02:12.000]  咁陣間有一段聖經
[00:02:12.000 --> 00:02:14.000]  咁應該係十九章嘅
[00:02:14.000 --> 00:02:17.000]  就係由比拉多嗰度去講
[00:02:17.000 --> 00:02:21.000]  講到主耶穌係猶太人嘅君王
[00:02:21.000 --> 00:02:23.000]  就問主耶穌
[00:02:23.000 --> 00:02:27.000]  主耶穌就幾斬釘截鐵咁樣講
[00:02:27.000 --> 00:02:29.000]  佢自己呢一個身份
[00:02:29.000 --> 00:02:32.000]  咁所以我哋陣間有機會去睇嘅時候
[00:02:32.000 --> 00:02:34.000]  亦都比我哋好清楚
[00:02:34.000 --> 00:02:36.000]  約翰福音嗰個主題
[00:02:36.000 --> 00:02:40.000]  就係呢一位從高天嚟到呢個世界
[00:02:40.000 --> 00:02:43.000]  做猶太人嘅王嘅耶穌
[00:02:43.000 --> 00:02:47.000]  嚟到去為人付上嗰個代價
[00:02:47.000 --> 00:02:49.000]  嗰個贖價
[00:02:49.000 --> 00:02:51.000]  佢唔單純係一個殉道
[00:02:51.000 --> 00:02:56.000]  而係要飲神為佢預備嘅生命嘅苦杯
[00:02:56.000 --> 00:03:00.000]  即係你嘅人生就係一個苦楚
[00:03:00.000 --> 00:03:04.000]  主耶穌為我哋人類去長壽
[00:03:04.000 --> 00:03:06.000]  咁好唔容易嘅
[00:03:06.000 --> 00:03:08.000]  好唔簡單嘅
[00:03:08.000 --> 00:03:10.000]  我都上個禮拜講過
[00:03:10.000 --> 00:03:12.000]  我哋個個人都要係福杯滿日
[00:03:12.000 --> 00:03:14.000]  我哋好少人
[00:03:14.000 --> 00:03:15.000]  近乎零
[00:03:15.000 --> 00:03:17.000]  包括我自己都可能冇可能
[00:03:17.000 --> 00:03:19.000]  咁樣去咁豪情壯語
[00:03:19.000 --> 00:03:21.000]  話我哋喜歡苦杯
[00:03:21.000 --> 00:03:24.000]  一定唔會有人喜歡
[00:03:24.000 --> 00:03:27.000]  嗰個係絕對冇人法想像
[00:03:27.000 --> 00:03:29.000]  主耶穌係點樣可以經過
[00:03:29.000 --> 00:03:32.000]  我哋由返第十九節
[00:03:32.000 --> 00:03:34.000]  十八章嘅十九節
[00:03:34.000 --> 00:03:36.000]  喺呢個盤問裏面
[00:03:36.000 --> 00:03:38.000]  我哋嚟到去一路去
[00:03:38.000 --> 00:03:41.000]  勾畫出嗰個輪廓
[00:03:41.000 --> 00:03:43.000]  然之後十九章
[00:03:43.000 --> 00:03:45.000]  喺嗰個審問過程
[00:03:45.000 --> 00:03:47.000]  呢個又係約翰福音特別記載
[00:03:47.000 --> 00:03:52.000]  係好多同呢一個比拉多嘅對話
[00:03:52.000 --> 00:03:56.000]  又係好似作者要想凸顯一啲嘅事情
[00:03:56.000 --> 00:03:58.000]  係讓收信嘅讀者
[00:03:58.000 --> 00:04:02.000]  係能夠攞到嗰個第一手嘅資料
[00:04:02.000 --> 00:04:07.000]  同埋主耶穌面對嗰個逼伯嘅時候
[00:04:07.000 --> 00:04:09.000]  審問嘅時候
[00:04:09.000 --> 00:04:11.000]  有一個被告
[00:04:11.000 --> 00:04:13.000]  但係呢一個被告
[00:04:13.000 --> 00:04:16.000]  可能成為咗嗰個邀請嗰個法官
[00:04:16.000 --> 00:04:18.000]  即係比拉多
[00:04:18.000 --> 00:04:22.000]  嚟到去進入嗰個真理裏面
[00:04:22.000 --> 00:04:24.000]  咁陣間我哋讀落去就知
[00:04:24.000 --> 00:04:27.000]  我哋由第十九節十八章
[00:04:27.000 --> 00:04:30.000]  大祭司就以耶穌的門徒
[00:04:30.000 --> 00:04:32.000]  和他的教訓盤問他
[00:04:32.000 --> 00:04:36.000]  仍然係呢一個阿拿
[00:04:36.000 --> 00:04:39.000]  我哋上個禮拜講過阿拿
[00:04:39.000 --> 00:04:45.000]  係喺猶太人嘅群體得功望眾
[00:04:45.000 --> 00:04:49.000]  但係羅馬人就將佢廢棄咗
[00:04:49.000 --> 00:04:51.000]  就立咗呢個龜亞法
[00:04:51.000 --> 00:04:53.000]  佢嘅女婿
[00:04:53.000 --> 00:04:56.000]  但係喺猶太人嘅內心
[00:04:56.000 --> 00:04:58.000]  係好唔服呢件事
[00:04:58.000 --> 00:05:00.000]  所以佢哋帶耶穌去
[00:05:00.000 --> 00:05:03.000]  就唔係帶去嗰個合法嘅法庭
[00:05:03.000 --> 00:05:05.000]  即係當時嘅大祭司嘅法庭
[00:05:05.000 --> 00:05:07.000]  係帶去阿拿嘅院宅
[00:05:07.000 --> 00:05:11.000]  咁就經過咗一啲嘅審問
[00:05:11.000 --> 00:05:14.000]  跟住就真係去到龜亞法嗰度
[00:05:14.000 --> 00:05:17.000]  第十九節大祭司就以耶穌的門徒
[00:05:17.000 --> 00:05:20.000]  和他的教訓盤問他
[00:05:20.000 --> 00:05:22.000]  耶穌回答說
[00:05:22.000 --> 00:05:25.000]  我從來是明明的對世人說話
[00:05:25.000 --> 00:05:27.000]  我常在會堂和殿裏
[00:05:27.000 --> 00:05:31.000]  就是猶太人聚集的地方教訓人
[00:05:31.000 --> 00:05:34.000]  我在暗地裏並沒有說什麼
[00:05:34.000 --> 00:05:36.000]  你為什麼問我呢
[00:05:36.000 --> 00:05:38.000]  可以問那聽見的人
[00:05:38.000 --> 00:05:40.000]  我對他們說的是什麼
[00:05:40.000 --> 00:05:43.000]  我所說的他們都知道
[00:05:43.000 --> 00:05:45.000]  咁樣講嘅時候
[00:05:45.000 --> 00:05:48.000]  就招致當時嘅差役
[00:05:48.000 --> 00:05:49.000]  就非常憤怒
[00:05:49.000 --> 00:05:52.000]  因為而家係一個公開嘅審問
[00:05:52.000 --> 00:05:55.000]  你咁樣嚟到去為自己辯護
[00:05:55.000 --> 00:05:56.000]  耶穌說了者話
[00:05:56.000 --> 00:05:58.000]  旁邊站咗一個差役
[00:05:58.000 --> 00:06:00.000]  用手掌打他
[00:06:00.000 --> 00:06:03.000]  說你這樣回答大祭司嗎
[00:06:03.000 --> 00:06:05.000]  耶穌說我若說的不是
[00:06:05.000 --> 00:06:08.000]  你可以指正那不是
[00:06:08.000 --> 00:06:12.000]  我若說的時你為什麼打我呢
[00:06:12.000 --> 00:06:16.000]  阿拿就把耶穌解到大祭司該亞法那裏
[00:06:16.000 --> 00:06:19.000]  仍是捆著解去的
[00:06:19.000 --> 00:06:20.000]  所以好清楚
[00:06:20.000 --> 00:06:23.000]  是先去阿拿那個軟宅
[00:06:23.000 --> 00:06:26.000]  然後因為他都不肯承認
[00:06:26.000 --> 00:06:27.000]  不肯招供
[00:06:27.000 --> 00:06:30.000]  所以按那個法例
[00:06:30.000 --> 00:06:34.000]  去返當時的大祭司該亞法
[00:06:34.000 --> 00:06:37.000]  你可以說他們那個審判的法庭
[00:06:37.000 --> 00:06:40.000]  儘管用法庭這個字眼
[00:06:40.000 --> 00:06:42.000]  就來到去
[00:06:42.000 --> 00:06:44.000]  由一個正式的審問
[00:06:44.000 --> 00:06:46.000]  所以你可以想像到
[00:06:46.000 --> 00:06:49.000]  阿拿其實是真正的
[00:06:49.000 --> 00:06:54.000]  在民族群眾的內心的大祭司
[00:06:54.000 --> 00:06:58.000]  這裏有些特別的地方
[00:06:58.000 --> 00:07:01.000]  主耶穌這樣說的時候
[00:07:01.000 --> 00:07:03.000]  就來到去提到
[00:07:03.000 --> 00:07:06.000]  為什麼你們要打我
[00:07:06.000 --> 00:07:11.000]  好像一些抗辯的一個舉措
[00:07:11.000 --> 00:07:15.000]  好像不服那個裁決
[00:07:15.000 --> 00:07:20.000]  他就這樣來到去說的時候
[00:07:20.000 --> 00:07:22.000]  就是第22節
[00:07:22.000 --> 00:07:26.000]  那些的差役就打完他之後就說
[00:07:26.000 --> 00:07:29.000]  你這樣去回答大祭司
[00:07:29.000 --> 00:07:32.000]  你是不是以下犯上
[00:07:32.000 --> 00:07:34.000]  或者你知不知道
[00:07:34.000 --> 00:07:36.000]  現在這個阿拿
[00:07:36.000 --> 00:07:40.000]  是一個很德高望重的祭司
[00:07:40.000 --> 00:07:43.000]  當然他是被羅馬人已經貶了
[00:07:43.000 --> 00:07:44.000]  他沒有那個官階
[00:07:44.000 --> 00:07:46.000]  沒有那個官職
[00:07:46.000 --> 00:07:48.000]  但是耶穌就在這裏說
[00:07:48.000 --> 00:07:50.000]  我如果說的沒有錯
[00:07:50.000 --> 00:07:52.000]  為什麼你要打我呢
[00:07:52.000 --> 00:07:54.000]  有一段經文
[00:07:54.000 --> 00:07:56.000]  我和大家先站一站
[00:07:56.000 --> 00:07:59.000]  在《士道行傳》的23章
[00:07:59.000 --> 00:08:02.000]  保羅也是這樣
[00:08:02.000 --> 00:08:09.000]  但是處境是有些不同的
[00:08:09.000 --> 00:08:15.000]  23章的第2節
[00:08:15.000 --> 00:08:20.000]  保羅就在耶路撒冷受審
[00:08:20.000 --> 00:08:25.000]  大祭司阿拿尼亞就吩咐旁邊站著的人
[00:08:25.000 --> 00:08:27.000]  打他的嘴
[00:08:27.000 --> 00:08:29.000]  保羅對他說
[00:08:29.000 --> 00:08:31.000]  你這個粉色的牆
[00:08:31.000 --> 00:08:34.000]  就算我們不是很明白那個背景是什麼
[00:08:34.000 --> 00:08:36.000]  都大概知道保羅在那裏
[00:08:36.000 --> 00:08:40.000]  直接去確認那個大祭司
[00:08:40.000 --> 00:08:42.000]  神要打你
[00:08:42.000 --> 00:08:45.000]  你坐堂位的是按律法審問我
[00:08:45.000 --> 00:08:47.000]  你竟違背律法
[00:08:47.000 --> 00:08:49.000]  吩咐人打我
[00:08:49.000 --> 00:08:51.000]  第4節
[00:08:51.000 --> 00:08:53.000]  站在旁邊的人說
[00:08:53.000 --> 00:08:55.000]  你辱罵神的大祭司嗎
[00:08:55.000 --> 00:08:57.000]  第5節
[00:08:57.000 --> 00:08:58.000]  保羅就說
[00:08:58.000 --> 00:08:59.000]  弟兄們
[00:08:59.000 --> 00:09:01.000]  我不曉得他是大祭司
[00:09:01.000 --> 00:09:03.000]  經上記著說
[00:09:03.000 --> 00:09:06.000]  不可毀旁你百姓的官長
[00:09:06.000 --> 00:09:09.000]  這是出埃及記的22章
[00:09:09.000 --> 00:09:12.000]  所以和耶穌剛才那裏的經文
[00:09:12.000 --> 00:09:14.000]  是有些不相同的
[00:09:14.000 --> 00:09:18.000]  原來保羅也是這樣審問
[00:09:18.000 --> 00:09:20.000]  保羅也是據理
[00:09:20.000 --> 00:09:22.000]  他自己的那個理
[00:09:22.000 --> 00:09:24.000]  來抗辯
[00:09:24.000 --> 00:09:28.000]  我絕對沒有帶這個特羅非摩
[00:09:28.000 --> 00:09:30.000]  去到聖殿
[00:09:30.000 --> 00:09:32.000]  因為特羅非摩是外邦人
[00:09:32.000 --> 00:09:36.000]  外邦人是不可以進去猶太人
[00:09:36.000 --> 00:09:38.000]  南丁的那個聖殿裏面
[00:09:38.000 --> 00:09:41.000]  去獻祭或者去禮拜的
[00:09:41.000 --> 00:09:43.000]  他要在一個外邦人院
[00:09:43.000 --> 00:09:45.000]  類似我們現在在感受
[00:09:45.000 --> 00:09:47.000]  你不可以進來禮堂
[00:09:47.000 --> 00:09:50.000]  你要在廣場來聚會
[00:09:50.000 --> 00:09:52.000]  因為你是外邦人
[00:09:52.000 --> 00:09:54.000]  大概是這個意思
[00:09:54.000 --> 00:09:58.000]  保羅就這樣去斥責
[00:09:58.000 --> 00:10:03.000]  因為當時大祭司這樣說話的時候
[00:10:03.000 --> 00:10:07.000]  阿拿尼亞就吩咐站著的人打他
[00:10:07.000 --> 00:10:11.000]  他起初被人這樣打
[00:10:11.000 --> 00:10:13.000]  就直斥那個人
[00:10:13.000 --> 00:10:16.000]  他居然不知道這個是大祭司
[00:10:16.000 --> 00:10:19.000]  所以他就幾重的說話
[00:10:19.000 --> 00:10:21.000]  就說你這個粉色的牆
[00:10:21.000 --> 00:10:23.000]  神要打你
[00:10:23.000 --> 00:10:25.000]  因為你坐堂
[00:10:25.000 --> 00:10:27.000]  你在那個位置
[00:10:27.000 --> 00:10:29.000]  應該是秉公行事
[00:10:29.000 --> 00:10:32.000]  應該是按律法去審判
[00:10:32.000 --> 00:10:34.000]  為什麼你會違背律法
[00:10:34.000 --> 00:10:36.000]  吩咐人打我呢
[00:10:36.000 --> 00:10:40.000]  這個是保羅他在《士徒行傳》23章
[00:10:40.000 --> 00:10:42.000]  在耶路撒冷
[00:10:42.000 --> 00:10:46.000]  完了第三次旅行報道宣教之後
[00:10:46.000 --> 00:10:48.000]  他上到耶路撒冷
[00:10:48.000 --> 00:10:52.000]  準備講解宣教的旅程
[00:10:52.000 --> 00:10:56.000]  和處理一些事情之後
[00:10:56.000 --> 00:11:00.000]  本來他想去羅馬傳福音
[00:11:00.000 --> 00:11:02.000]  但是在耶路撒冷
[00:11:02.000 --> 00:11:04.000]  當他要去交付一個
[00:11:04.000 --> 00:11:07.000]  他是拿西人的一個願
[00:11:07.000 --> 00:11:11.000]  他想著完了那個時間
[00:11:11.000 --> 00:11:14.000]  他就要去還俗
[00:11:14.000 --> 00:11:16.000]  他就要獻祭
[00:11:16.000 --> 00:11:19.000]  當他做完那些儀式之後
[00:11:19.000 --> 00:11:22.000]  他就出來和特羅菲摩
[00:11:22.000 --> 00:11:24.000]  在耶路撒冷可能是大街
[00:11:24.000 --> 00:11:26.000]  可能是聖殿附近
[00:11:26.000 --> 00:11:28.000]  這樣出來的時候
[00:11:28.000 --> 00:11:31.000]  有些在外面安提安上來的猶太人
[00:11:31.000 --> 00:11:34.000]  見到他和特羅菲摩一起
[00:11:34.000 --> 00:11:38.000]  就很嚴重
[00:11:38.000 --> 00:11:41.000]  所以有一個誤解
[00:11:41.000 --> 00:11:44.000]  以為保羅帶外邦的年青人
[00:11:44.000 --> 00:11:46.000]  進去聖殿
[00:11:46.000 --> 00:11:49.000]  居然在外面的世界
[00:11:49.000 --> 00:11:51.000]  在外面的地方
[00:11:51.000 --> 00:11:54.000]  已經搞到對猶太教很不敬
[00:11:54.000 --> 00:11:57.000]  現在來到耶路撒冷的聖殿
[00:11:57.000 --> 00:12:01.000]  都尚且完全明目張膽
[00:12:01.000 --> 00:12:04.000]  所以那些猶太人就結黨
[00:12:04.000 --> 00:12:07.000]  就要來捉拿保羅
[00:12:07.000 --> 00:12:09.000]  真的想把他當場打死
[00:12:09.000 --> 00:12:15.000]  但是千夫長就控制住那個場面
[00:12:15.000 --> 00:12:20.000]  所以保羅就沒有被那些暴徒去打死
[00:12:20.000 --> 00:12:23.000]  這個就是後面都有這樣的意思
[00:12:23.000 --> 00:12:25.000]  這個就是第十節
[00:12:25.000 --> 00:12:27.000]  小太平傳的二十三章第十節
[00:12:27.000 --> 00:12:29.000]  那時大起爭吵
[00:12:29.000 --> 00:12:32.000]  千夫長恐怕保羅被他們扯碎
[00:12:32.000 --> 00:12:34.000]  就吩咐兵丁下去
[00:12:34.000 --> 00:12:36.000]  把他從眾人當中搶出來
[00:12:36.000 --> 00:12:38.000]  帶進刑樓
[00:12:38.000 --> 00:12:41.000]  所以你會看到保羅帶來的那個哄動
[00:12:41.000 --> 00:12:43.000]  不過在這個審問裏面
[00:12:43.000 --> 00:12:45.000]  所以有些人就說
[00:12:45.000 --> 00:12:46.000]  根據這裏
[00:12:46.000 --> 00:12:48.000]  保羅其實是不是有眼睛的毛病呢
[00:12:48.000 --> 00:12:51.000]  居然那個坐堂的
[00:12:51.000 --> 00:12:53.000]  是大祭司阿拿尼亞
[00:12:53.000 --> 00:12:55.000]  居然保羅認不出
[00:12:55.000 --> 00:12:57.000]  而大祭司吩咐人打他
[00:12:57.000 --> 00:13:00.000]  當然因為好像未審先判
[00:13:00.000 --> 00:13:03.000]  令到保羅很生氣
[00:13:03.000 --> 00:13:05.000]  好像有一個冤屈
[00:13:05.000 --> 00:13:07.000]  他又真是據理力爭
[00:13:07.000 --> 00:13:09.000]  他自己是猶太人
[00:13:09.000 --> 00:13:11.000]  他甚至乎自己本身是法利塞人
[00:13:11.000 --> 00:13:15.000]  所以他享有一定的社會地位
[00:13:15.000 --> 00:13:17.000]  和他對法律都很認識
[00:13:17.000 --> 00:13:21.000]  他自己本身就是一個釋法的法利塞人
[00:13:21.000 --> 00:13:22.000]  一個拉比
[00:13:22.000 --> 00:13:24.000]  所以這裏
[00:13:24.000 --> 00:13:27.000]  他馬上去罵那個大祭司的時候
[00:13:27.000 --> 00:13:29.000]  就說神要罰你
[00:13:29.000 --> 00:13:31.000]  你坐堂應該是秉公行義的
[00:13:31.000 --> 00:13:33.000]  為什麼你要吩咐人打我呢
[00:13:33.000 --> 00:13:35.000]  旁邊有人就說
[00:13:35.000 --> 00:13:37.000]  你這樣和大祭司講話
[00:13:37.000 --> 00:13:41.000]  大家留意一下這些字裡行間
[00:13:41.000 --> 00:13:45.000]  保羅立即道歉
[00:13:45.000 --> 00:13:47.000]  大兄們
[00:13:47.000 --> 00:13:49.000]  我不曉得他是大祭司
[00:13:49.000 --> 00:13:53.000]  接著小藤傳的作者盧家醫生
[00:13:53.000 --> 00:13:55.000]  就馬上引聖經
[00:13:55.000 --> 00:13:57.000]  引舊約的出埃及記
[00:13:57.000 --> 00:14:01.000]  不可以毀謗你百姓的官長
[00:14:01.000 --> 00:14:03.000]  不可以毀謗
[00:14:03.000 --> 00:14:05.000]  你可以不同意他的施政
[00:14:05.000 --> 00:14:09.000]  可能不同的觀點
[00:14:09.000 --> 00:14:12.000]  但是你就不可以毀謗
[00:14:12.000 --> 00:14:14.000]  不可以加鹽加醋
[00:14:14.000 --> 00:14:17.000]  你的狗官或者什麼就不可以
[00:14:17.000 --> 00:14:19.000]  聖經告訴我們
[00:14:19.000 --> 00:14:25.000]  我們都要建立這一份對權柄的尊重和信服
[00:14:25.000 --> 00:14:28.000]  當然如果講到權柄和信服
[00:14:28.000 --> 00:14:31.000]  那裡其實有些專題我們可以討論一下
[00:14:31.000 --> 00:14:36.000]  不過這裡和主耶穌兩個審問
[00:14:36.000 --> 00:14:38.000]  拼在一起去看的時候
[00:14:38.000 --> 00:14:41.000]  保羅都有他的瑕疵
[00:14:41.000 --> 00:14:44.000]  他很快就衝口而出
[00:14:44.000 --> 00:14:47.000]  來感覺自己是冤屈
[00:14:47.000 --> 00:14:51.000]  就來責備審判官
[00:14:51.000 --> 00:14:53.000]  但是他不知道原來是大祭司
[00:14:53.000 --> 00:14:55.000]  所以他應該要收回
[00:14:55.000 --> 00:14:56.000]  不可以這麼快
[00:14:56.000 --> 00:14:59.000]  人家都還沒有真正來審你
[00:14:59.000 --> 00:15:02.000]  不過可能當下那個懲罰
[00:15:02.000 --> 00:15:04.000]  就是叫人用手掌打他
[00:15:04.000 --> 00:15:07.000]  就有一些可能是太快了
[00:15:07.000 --> 00:15:09.000]  那個執行的刑罰
[00:15:09.000 --> 00:15:13.000]  所以保羅也都有他的回應
[00:15:13.000 --> 00:15:16.000]  但是作者就很想告訴我們
[00:15:16.000 --> 00:15:18.000]  即便是這樣被人審問
[00:15:18.000 --> 00:15:20.000]  都不可以講一些褻瀆的話
[00:15:20.000 --> 00:15:22.000]  威嚇的話
[00:15:22.000 --> 00:15:26.000]  都不可以在嘴唇講一些不敬
[00:15:26.000 --> 00:15:29.000]  和犯罪的說話
[00:15:29.000 --> 00:15:31.000]  這個我們真的要學習的
[00:15:31.000 --> 00:15:34.000]  我們這個世代是一個對權柄
[00:15:34.000 --> 00:15:37.000]  很陌生的世代
[00:15:37.000 --> 00:15:40.000]  抄完告票你都可能背後都遷就他
[00:15:40.000 --> 00:15:42.000]  看你什麼時候什麼什麼
[00:15:42.000 --> 00:15:44.000]  其實明明是自己做錯的
[00:15:44.000 --> 00:15:48.000]  明明是自己違法泊車
[00:15:48.000 --> 00:15:50.000]  諸如此類
[00:15:50.000 --> 00:15:52.000]  我們都比較少
[00:15:52.000 --> 00:15:55.000]  好像聖經的教導
[00:15:55.000 --> 00:15:58.000]  我相信不會因為年代久遠
[00:15:58.000 --> 00:16:00.000]  經過二千年
[00:16:00.000 --> 00:16:02.000]  現在是民主的時代
[00:16:02.000 --> 00:16:04.000]  什麼都可以來到去
[00:16:04.000 --> 00:16:06.000]  據理力爭的時代
[00:16:06.000 --> 00:16:08.000]  我們就不需要服權柄
[00:16:08.000 --> 00:16:12.000]  這個是我們一個很大
[00:16:12.000 --> 00:16:15.000]  我想整個世代的人
[00:16:15.000 --> 00:16:17.000]  都需要學習的
[00:16:17.000 --> 00:16:22.000]  如果這樣我想有一個具體的延伸
[00:16:22.000 --> 00:16:24.000]  我們對神的權
[00:16:24.000 --> 00:16:27.000]  都未必會有一種樂意的馴服
[00:16:27.000 --> 00:16:29.000]  所以可能對我們來說
[00:16:29.000 --> 00:16:34.000]  一個馴服去到死的一個殉道者
[00:16:34.000 --> 00:16:38.000]  或者主耶穌的飲苦杯
[00:16:38.000 --> 00:16:40.000]  可能對我們現代人很陌生
[00:16:40.000 --> 00:16:44.000]  因為我們從來都不會這樣去做這些事情
[00:16:44.000 --> 00:16:47.000]  所以這個可能會影響我們自己
[00:16:47.000 --> 00:16:50.000]  在某種屬靈的成長裏面
[00:16:50.000 --> 00:16:52.000]  一個很大的瑕疵
[00:16:52.000 --> 00:16:54.000]  所以兩度拼在一起
[00:16:54.000 --> 00:16:56.000]  耶穌就沒有這個問題
[00:16:56.000 --> 00:17:02.000]  耶穌是說你為什麼要人用手掌打我
[00:17:02.000 --> 00:17:05.000]  就不是他認錯了大祭司
[00:17:05.000 --> 00:17:09.000]  那些人就說你這樣回答大祭司
[00:17:09.000 --> 00:17:12.000]  這個是十八章的約翰福音
[00:17:12.000 --> 00:17:14.000]  第二十二節
[00:17:14.000 --> 00:17:15.000]  那耶穌怎麼說呢
[00:17:15.000 --> 00:17:17.000]  我如果說得對
[00:17:17.000 --> 00:17:19.000]  你可以指正我不對
[00:17:19.000 --> 00:17:21.000]  但如果我說得對
[00:17:21.000 --> 00:17:23.000]  為什麼你要打我呢
[00:17:23.000 --> 00:17:25.000]  這個就是令到當時
[00:17:25.000 --> 00:17:27.000]  大家都沒有說話可說
[00:17:27.000 --> 00:17:29.000]  那就是說原來是可以的
[00:17:29.000 --> 00:17:31.000]  耶穌也不是說那些不敬的話
[00:17:31.000 --> 00:17:33.000]  耶穌也說了
[00:17:33.000 --> 00:17:37.000]  我是明明的在眾人當中
[00:17:37.000 --> 00:17:39.000]  去說這些見證
[00:17:39.000 --> 00:17:43.000]  去為神為他自己的身份來作見證
[00:17:43.000 --> 00:17:46.000]  就是說猶太人都知道
[00:17:46.000 --> 00:17:49.000]  我沒有任何的秘密
[00:17:49.000 --> 00:17:51.000]  暗中說一些
[00:17:51.000 --> 00:17:53.000]  無論是歪理
[00:17:53.000 --> 00:17:55.000]  錯謬的異端
[00:17:55.000 --> 00:18:00.000]  我都是明明白白地表白自己的身份
[00:18:00.000 --> 00:18:02.000]  我是由神那裏而來
[00:18:02.000 --> 00:18:04.000]  只不過是猶太人
[00:18:04.000 --> 00:18:07.000]  其實應該不是大部分的猶太人
[00:18:07.000 --> 00:18:10.000]  是當時的領袖
[00:18:10.000 --> 00:18:13.000]  對耶穌的宣稱
[00:18:13.000 --> 00:18:15.000]  那種拒絕
[00:18:15.000 --> 00:18:17.000]  那種沒辦法接受
[00:18:17.000 --> 00:18:19.000]  而最終定性了
[00:18:19.000 --> 00:18:21.000]  他一定是一個異端
[00:18:21.000 --> 00:18:25.000]  來迷惑很多的猶太人
[00:18:25.000 --> 00:18:27.000]  這樣來褻瀆神
[00:18:27.000 --> 00:18:29.000]  說自己是尼塞亞
[00:18:29.000 --> 00:18:31.000]  說自己是神的兒子
[00:18:31.000 --> 00:18:34.000]  所以在這樣的情況下
[00:18:34.000 --> 00:18:38.000]  主耶穌自己的身辯
[00:18:38.000 --> 00:18:41.000]  就是說我明明地去說
[00:18:41.000 --> 00:18:43.000]  沒有任何的隱藏
[00:18:43.000 --> 00:18:45.000]  這是一個
[00:18:45.000 --> 00:18:48.000]  好像主耶穌自己十七章的祈禱這樣說
[00:18:48.000 --> 00:18:51.000]  他為真理分別為聖
[00:18:51.000 --> 00:18:53.000]  或者說為門徒的緣故
[00:18:53.000 --> 00:18:56.000]  自己分別為聖
[00:18:56.000 --> 00:18:59.000]  也可以說很多人可以為耶穌作見證
[00:18:59.000 --> 00:19:02.000]  他真的這樣明明地去說
[00:19:02.000 --> 00:19:04.000]  約翰福音說了很多次
[00:19:04.000 --> 00:19:06.000]  很多次明明地說
[00:19:06.000 --> 00:19:08.000]  所以
[00:19:08.000 --> 00:19:13.000]  這也是一個很大的真理
[00:19:13.000 --> 00:19:15.000]  我們這一位的救贖主
[00:19:15.000 --> 00:19:19.000]  我們要在他裡面建立這份信心
[00:19:19.000 --> 00:19:22.000]  對神的確信
[00:19:22.000 --> 00:19:24.000]  因為真真實實
[00:19:24.000 --> 00:19:26.000]  好像聖經所描繪的
[00:19:26.000 --> 00:19:28.000]  和主耶穌有生命關係
