
[00:00:00.000 --> 00:00:03.120]  好,弟兄姊妹,我們停了幾次
[00:03:18.000 --> 00:03:19.560]  就是第九章九節
[00:03:19.560 --> 00:03:20.840]  是很熟悉的
[00:03:20.840 --> 00:03:25.040]  就是福音書引述的主耶穌騎著驢
[00:03:25.040 --> 00:03:26.800]  驅進城
[00:03:26.800 --> 00:03:30.840]  這個就是受難周一開始的時間
[00:03:30.840 --> 00:03:34.800]  「錫安的民,九章九節,應當大大的喜樂
[00:03:34.800 --> 00:03:37.080]  耶路撒冷的民,應當歡呼
[00:03:37.080 --> 00:03:39.680]  看!你的王來到你這裡
[00:03:39.680 --> 00:03:41.080]  他是公義的
[00:03:41.080 --> 00:03:42.960]  並且施行拯救
[00:03:42.960 --> 00:03:45.280]  謙謙和和的騎著驢
[00:03:45.280 --> 00:03:49.160]  就是騎著驢的驅子」
[00:03:49.160 --> 00:03:52.480]  原原本本的按字面應驗
[00:03:52.480 --> 00:03:53.520]  福音書
[00:03:53.520 --> 00:03:58.080]  真是耶穌很特別地叫那些門徒
[00:03:58.080 --> 00:04:00.120]  你去到那個地方
[00:04:00.120 --> 00:04:02.320]  跟那些人說
[00:04:02.320 --> 00:04:04.240]  要用這個驢仔
[00:04:04.240 --> 00:04:06.240]  那個人就會給他
[00:04:06.240 --> 00:04:08.880]  好像不是很尋常
[00:04:08.880 --> 00:04:11.960]  但是就按字面應驗
[00:04:11.960 --> 00:04:14.040]  耶穌得到驢驢之後
[00:04:14.040 --> 00:04:18.720]  就騎著驢驢仔進城
[00:04:18.720 --> 00:04:20.800]  那些周圍的百姓
[00:04:20.800 --> 00:04:22.200]  因為是首節
[00:04:22.200 --> 00:04:23.920]  準備上首如月節
[00:04:23.920 --> 00:04:27.200]  就以為是大軍進城
[00:04:27.200 --> 00:04:28.360]  就是軍王
[00:04:28.360 --> 00:04:32.400]  大家鋪了一些中樹枝
[00:04:32.400 --> 00:04:33.720]  一些衣服
[00:04:33.720 --> 00:04:37.720]  來到高聲唱和珊娜和珊娜
[00:04:37.720 --> 00:04:42.320]  至高之處榮耀歸給神的那首詩歌
[00:04:42.320 --> 00:04:45.480]  來歡迎彌賽亞
[00:04:45.480 --> 00:04:48.400]  他們認為的彌賽亞進城
[00:04:48.400 --> 00:04:51.120]  但是後來他們發現
[00:04:51.120 --> 00:04:54.000]  主耶穌不是這樣榮耀的德性
[00:04:54.000 --> 00:04:57.000]  反而是很羞辱的落敗
[00:04:57.000 --> 00:04:58.000]  釘十字架
[00:04:58.000 --> 00:05:00.600]  他們就徹底的掉眼鏡
[00:05:00.600 --> 00:05:03.720]  但是這裡是在說彌賽亞降臨
[00:05:03.720 --> 00:05:05.200]  所以我們上一次
[00:05:05.200 --> 00:05:07.080]  其實上兩次還是什麼
[00:05:07.080 --> 00:05:09.880]  第十節是沒有引導的
[00:05:09.880 --> 00:05:12.400]  福音書的作者知道
[00:05:12.400 --> 00:05:14.560]  是有兩個階段
[00:05:14.560 --> 00:05:17.600]  所以第一次的再來
[00:05:17.600 --> 00:05:19.840]  騎著驢的進城
[00:05:19.840 --> 00:05:22.560]  就是講到這位謙和的軍王
[00:05:22.560 --> 00:05:24.080]  第十節就是
[00:05:24.080 --> 00:05:26.560]  我必除滅以法連的戰車
[00:05:26.560 --> 00:05:28.680]  和耶路撒冷的戰馬
[00:05:28.680 --> 00:05:30.800]  徵戰的公也必除滅
[00:05:30.800 --> 00:05:33.000]  他必向列國講和平
[00:05:33.000 --> 00:05:36.000]  他的權柄必從這海管到那海
[00:05:36.000 --> 00:05:38.000]  從大河管到地極
[00:05:38.000 --> 00:05:40.000]  所以有一種這樣的
[00:05:40.000 --> 00:05:42.320]  漸進式的
[00:05:42.320 --> 00:05:44.560]  局部式的顯現
[00:05:44.560 --> 00:05:45.920]  的應驗
[00:05:45.920 --> 00:05:48.080]  所以有時候讀這些的寓言
[00:05:48.080 --> 00:05:50.360]  有它的難的地方就是這樣
[00:05:50.360 --> 00:05:52.560]  因為原來兩節之間
[00:05:52.560 --> 00:05:55.800]  是有一個逢曲的
[00:05:55.800 --> 00:05:57.280]  可能這個逢曲
[00:05:57.280 --> 00:05:59.120]  是多少千年是沒有人知道的
[00:05:59.120 --> 00:06:01.120]  耶穌他第一次來
[00:06:01.120 --> 00:06:02.360]  他們知道了
[00:06:02.360 --> 00:06:05.040]  門徒他們後來寫信的時候
[00:06:05.040 --> 00:06:08.240]  就能夠找到耶穌
[00:06:08.240 --> 00:06:10.080]  那個進城
[00:06:10.080 --> 00:06:13.040]  原來就是應驗撒加利亞書九章
[00:06:13.040 --> 00:06:14.160]  但是
[00:06:14.160 --> 00:06:17.360]  福音書的作者就很巧妙地
[00:06:17.360 --> 00:06:19.960]  避開第十節未應驗的
[00:06:19.960 --> 00:06:23.240]  因為耶穌不是用這樣的方式
[00:06:23.240 --> 00:06:24.440]  來去
[00:06:24.440 --> 00:06:27.200]  好像是
[00:06:27.200 --> 00:06:28.960]  冰林城下
[00:06:28.960 --> 00:06:31.200]  徹底的得勝的
[00:06:31.200 --> 00:06:32.720]  所以
[00:06:32.720 --> 00:06:35.560]  福音書是全部沒有引到第十節
[00:06:35.560 --> 00:06:37.800]  但是舊約的寓言
[00:06:37.800 --> 00:06:40.280]  就會是比較
[00:06:40.280 --> 00:06:42.640]  原原本本的說了
[00:06:42.640 --> 00:06:43.920]  但是他自己
[00:06:43.920 --> 00:06:46.200]  寓言的那些先知
[00:06:46.200 --> 00:06:48.000]  他們自己都不知道
[00:06:48.000 --> 00:06:49.640]  到底那個時序
[00:06:49.640 --> 00:06:51.120]  是要怎麼發生的
[00:06:51.120 --> 00:06:53.320]  所以有時候我們讀這些寓言
[00:06:53.320 --> 00:06:55.080]  就要有這個觸覺
[00:06:55.080 --> 00:06:57.160]  感恩的就是新約的作者
[00:06:57.160 --> 00:06:59.040]  幫我們釐清了
[00:06:59.040 --> 00:07:00.360]  這些問題
[00:07:00.360 --> 00:07:02.240]  他們幫我們
[00:07:02.240 --> 00:07:04.360]  做了這些詮釋
[00:07:04.360 --> 00:07:06.280]  所以我們就知道
[00:07:06.280 --> 00:07:07.800]  原來福音書的作者
[00:07:07.800 --> 00:07:09.720]  都不是亂抄的
[00:07:09.720 --> 00:07:11.520]  他們抄下來
[00:07:11.520 --> 00:07:13.680]  他們記錄那些事件
[00:07:13.680 --> 00:07:15.000]  他們又會知道
[00:07:15.000 --> 00:07:16.800]  在哪裡應驗了
[00:07:16.800 --> 00:07:18.760]  那個應驗原來只不過是一個
[00:07:18.760 --> 00:07:20.120]  局部性的應驗
[00:07:20.120 --> 00:07:21.640]  就不是全面的了
[00:07:21.640 --> 00:07:22.640]  所以
[00:07:22.640 --> 00:07:25.640]  我們看往後的那五章聖經
[00:07:25.640 --> 00:07:28.480]  因為第十二章又會有重複
[00:07:28.480 --> 00:07:31.280]  又是說神怎樣來拯救
[00:07:31.280 --> 00:07:33.280]  他自己的子民
[00:07:33.280 --> 00:07:37.560]  不過又會加多了一些元素
[00:07:37.560 --> 00:07:41.080]  因為純粹是軍事上
[00:07:41.080 --> 00:07:43.200]  政治上的勝利
[00:07:43.200 --> 00:07:45.120]  其實沒有真正改變到
[00:07:45.120 --> 00:07:47.120]  百姓的心靈
[00:07:47.120 --> 00:07:47.920]  所以
[00:07:47.920 --> 00:07:50.120]  需要有另外一個傳言
[00:07:50.120 --> 00:07:52.280]  一個洗罪的傳言
[00:07:52.280 --> 00:07:53.280]  十二章
[00:07:53.280 --> 00:07:55.040]  這些經文又是很出名的
[00:07:55.040 --> 00:07:56.960]  十二章第十節這裡
[00:07:56.960 --> 00:08:01.040]  又是有引述的
[00:08:01.040 --> 00:08:05.040]  第十章
[00:08:05.040 --> 00:08:06.640]  九章我們當說完了
[00:08:06.640 --> 00:08:10.480]  對列國的審判
[00:08:10.480 --> 00:08:14.240]  和允許這位謙和的君王
[00:08:14.240 --> 00:08:15.240]  進城
[00:08:15.240 --> 00:08:18.640]  來施行一個拯救
[00:08:18.640 --> 00:08:20.240]  和一個審判
[00:08:20.240 --> 00:08:21.960]  當然那個審判
[00:08:21.960 --> 00:08:24.520]  還不是現在馬上應驗
[00:08:24.520 --> 00:08:26.880]  就是他再回來的時候
[00:08:26.880 --> 00:08:29.200]  就會以這個形態
[00:08:29.200 --> 00:08:33.040]  來做一個全地的審判
[00:08:33.040 --> 00:08:35.840]  當然新約也有這樣的預言
[00:08:35.840 --> 00:08:38.160]  主耶穌再回來的時候
[00:08:38.160 --> 00:08:41.480]  就是改變一切
[00:08:41.480 --> 00:08:43.280]  第十章
[00:08:43.280 --> 00:08:46.880]  也告訴我們
[00:08:46.880 --> 00:08:49.920]  神會藉著
[00:08:49.920 --> 00:08:51.440]  他自己
[00:08:51.440 --> 00:08:54.560]  來興起的那個牧者
[00:08:54.560 --> 00:08:57.360]  來將以色列
[00:08:57.360 --> 00:08:59.360]  親自的去牧養
[00:08:59.360 --> 00:09:02.400]  可能讀回一點點
[00:09:02.400 --> 00:09:04.480]  當春雨的時候
[00:09:04.480 --> 00:09:07.840]  你們要向發閃電的耶和華求雨
[00:09:07.840 --> 00:09:10.560]  他必為眾人降下金林
[00:09:10.560 --> 00:09:13.120]  使道田園生長菜蔬
[00:09:13.120 --> 00:09:17.120]  因為家臣所言的虛空
[00:09:17.120 --> 00:09:19.200]  卜士即是占卜那些
[00:09:19.200 --> 00:09:21.120]  所見的是虛假
[00:09:21.120 --> 00:09:23.440]  作夢者所說的是假夢
[00:09:23.440 --> 00:09:25.600]  他們白白的安慰人
[00:09:25.600 --> 00:09:28.640]  所以眾人如羊流離
[00:09:28.640 --> 00:09:30.720]  因為沒有神的道
[00:09:30.720 --> 00:09:32.240]  沒有方向
[00:09:32.240 --> 00:09:34.560]  沒有了那個安慰
[00:09:34.560 --> 00:09:37.520]  沒有了那個指引
[00:09:37.520 --> 00:09:39.680]  自然就會流離
[00:09:39.680 --> 00:09:45.440]  如牧人沒有牧人群羊的苦楚
[00:09:45.440 --> 00:09:46.800]  這樣描述
[00:09:46.800 --> 00:09:50.320]  因為當時他們都是尋求
[00:09:50.320 --> 00:09:53.360]  似乎是在說被擄之前
[00:09:53.360 --> 00:09:57.840]  以色列一貫的形態
[00:09:57.840 --> 00:10:01.040]  有先知但不聽先知的講道
[00:10:01.040 --> 00:10:04.880]  情願傾向跟隨那些迦南人
[00:10:04.880 --> 00:10:06.160]  拜偶像
[00:10:06.160 --> 00:10:08.720]  拜不同的假神
[00:10:08.720 --> 00:10:11.280]  甚至興起一些
[00:10:11.280 --> 00:10:12.800]  幫到他們的
[00:10:12.800 --> 00:10:17.440]  可以滿足百姓內心的訴求
[00:10:17.440 --> 00:10:19.440]  例如你想我要求雨
[00:10:19.440 --> 00:10:21.760]  我就找一些假先知來占卜
[00:10:21.760 --> 00:10:24.080]  或者用一些不同的法事
[00:10:24.080 --> 00:10:27.520]  使你們可以得如所願
[00:10:27.520 --> 00:10:30.480]  但這些不是神的先知
[00:10:30.480 --> 00:10:34.960]  更加不是百姓的一些牧者
[00:10:34.960 --> 00:10:39.680]  所以最終會令群羊流離
[00:10:39.680 --> 00:10:44.160]  其實屢見不鮮
[00:10:44.160 --> 00:10:47.840]  如果教會沒有了神的道
[00:10:47.840 --> 00:10:51.200]  弟兄姊妹自然就會感覺到
[00:10:51.200 --> 00:10:53.760]  缺乏慰養
[00:10:53.760 --> 00:10:56.560]  沒有神的道的指引安慰
[00:10:56.560 --> 00:10:58.560]  和督責教訓
[00:10:58.560 --> 00:11:02.960]  自然就會慢慢對自己的生命
[00:11:02.960 --> 00:11:05.920]  屬靈生命會有一種停滯
[00:11:05.920 --> 00:11:07.920]  和失去方向
[00:11:07.920 --> 00:11:10.720]  失去方向仍然要生活
[00:11:10.720 --> 00:11:12.720]  就會專注在生活
[00:11:12.720 --> 00:11:15.200]  多於屬靈的生命追求
[00:11:15.200 --> 00:11:18.640]  所以這些都可以完全對號入座
[00:11:18.640 --> 00:11:21.120]  任何一個教會任何一個時代
[00:11:21.120 --> 00:11:22.720]  如果沒有道
[00:11:22.720 --> 00:11:24.400]  沒有牧者的牧羊
[00:11:24.400 --> 00:11:26.880]  就一定會有一種流離感
[00:11:26.880 --> 00:11:31.200]  就會有一種困苦
[00:11:31.200 --> 00:11:34.080]  因為沒有牧人而困苦
[00:11:34.080 --> 00:11:36.320]  所以很自然
[00:11:36.320 --> 00:11:40.320]  往往先知書都是神透過先知
[00:11:40.320 --> 00:11:46.720]  來譴責、攻擊那個時代的領袖
[00:11:46.720 --> 00:11:51.520]  因為某程度你是負起了屬靈的帶領
[00:11:51.520 --> 00:11:52.960]  你要作為領袖
[00:11:52.960 --> 00:11:54.960]  你就有帶領的責任
[00:11:54.960 --> 00:11:57.280]  如果沒有神就會譴責
[00:11:57.280 --> 00:12:00.160]  所以第十章的三節
[00:12:00.160 --> 00:12:02.880]  我的怒氣向牧人發作
[00:12:02.880 --> 00:12:05.040]  我必定懲罰公山羊
[00:12:05.040 --> 00:12:07.040]  不是綿羊 是公山羊
[00:12:07.040 --> 00:12:09.040]  我們也說過
[00:12:09.040 --> 00:12:12.480]  馬太坊的二十五章
[00:12:12.480 --> 00:12:14.720]  是說綿羊、山羊
[00:12:14.720 --> 00:12:16.240]  山羊是不好的
[00:12:16.240 --> 00:12:17.920]  不知道為什麼在主耶穌
[00:12:17.920 --> 00:12:19.680]  說比喻也要說
[00:12:19.680 --> 00:12:22.320]  山羊就是那些不得救的
[00:12:22.320 --> 00:12:23.440]  沉淪的
[00:12:23.440 --> 00:12:25.600]  綿羊是好的
[00:12:25.600 --> 00:12:27.280]  進入永生的
[00:12:27.280 --> 00:12:31.200]  是不是在他們猶太人的傳統
[00:12:31.200 --> 00:12:33.440]  山羊就代表不好
[00:12:33.440 --> 00:12:35.600]  綿羊就代表好的
[00:12:35.600 --> 00:12:38.960]  其實兩者都是不同的品種
[00:12:38.960 --> 00:12:45.760]  所以似乎大家對這些典故都要認識
[00:12:45.760 --> 00:12:48.960]  否則新約的比喻就不夠立體
[00:12:48.960 --> 00:12:52.160]  你就覺得很奇怪
[00:12:52.160 --> 00:12:55.200]  什麼是山羊 什麼是綿羊
[00:12:55.200 --> 00:12:56.960]  如果我們讀完
[00:12:56.960 --> 00:12:59.840]  可以揭一揭二十五章的比喻
[00:12:59.840 --> 00:13:01.840]  讓大家可以看看
[00:13:01.840 --> 00:13:05.840]  這裡說神的怒氣向牧人發作
[00:13:05.840 --> 00:13:07.440]  然後懲罰公山羊
[00:13:07.440 --> 00:13:09.440]  因我萬軍之耶和華
[00:13:09.440 --> 00:13:11.200]  眷顧自己的羊群
[00:13:11.200 --> 00:13:16.000]  就是由大家必使到他們如駿馬在陣上
[00:13:16.000 --> 00:13:19.920]  然後提到房國石釘子增薦的弓
[00:13:19.920 --> 00:13:21.920]  無論是穩固的
[00:13:21.920 --> 00:13:23.520]  房國石是穩固的
[00:13:23.520 --> 00:13:24.880]  穩固的根基
[00:13:24.880 --> 00:13:27.760]  釘子就是釘穩某些東西
[00:13:27.760 --> 00:13:31.280]  那個增薦的弓是對外的
[00:13:31.280 --> 00:13:34.160]  好像有一個攻擊性的
[00:13:34.160 --> 00:13:36.480]  不只是穩固的
[00:13:36.480 --> 00:13:38.160]  這樣來描述
[00:13:38.160 --> 00:13:42.640]  在他神自己親自的牧羊底下
[00:13:42.640 --> 00:13:46.160]  由大家就會有這種形態
[00:13:46.160 --> 00:13:48.880]  即是由屬靈根基穩固
[00:13:48.880 --> 00:13:52.480]  又能夠釘穩像釘子一樣
[00:13:52.480 --> 00:13:57.760]  而且穩固在神的英許
[00:13:57.760 --> 00:14:01.040]  那個藥 摩西之藥
[00:14:01.040 --> 00:14:04.800]  又能夠好像是神手中的弓
[00:14:04.800 --> 00:14:08.240]  這樣射出箭
[00:14:08.240 --> 00:14:11.840]  而且一切掌權都是由祂而出
[00:14:11.840 --> 00:14:15.200]  他們必如勇士在陣上
[00:14:15.200 --> 00:14:18.880]  將仇敵踐踏在街上的泥土中
[00:14:18.880 --> 00:14:20.320]  他們必爭戰
[00:14:20.320 --> 00:14:22.720]  因為耶和華與他們同在
[00:14:22.720 --> 00:14:25.120]  騎馬的也必定羞愧
[00:14:25.120 --> 00:14:28.400]  這樣描述在神的牧羊底下
[00:14:28.400 --> 00:14:31.280]  和上文一至到第二節
[00:14:31.280 --> 00:14:33.680]  沒有牧人的情況底下
[00:14:33.680 --> 00:14:36.800]  大家傾向
[00:14:36.800 --> 00:14:39.040]  用我們現在的說法
[00:14:39.040 --> 00:14:41.040]  看看什麼星座
[00:14:41.040 --> 00:14:43.520]  什麼雲層紫微斗數
[00:14:43.520 --> 00:14:45.200]  什麼掌紋
[00:14:45.200 --> 00:14:48.480]  甚至現在有什麼手指的紋
[00:14:48.480 --> 00:14:49.360]  我不太清楚
[00:14:49.360 --> 00:14:52.000]  很多千奇百怪的
[00:14:52.000 --> 00:14:53.440]  水晶球
[00:14:53.440 --> 00:14:56.160]  其他的甚至有些再嚴重的
[00:14:56.160 --> 00:14:58.480]  真的去拜一下那些廟
[00:14:58.480 --> 00:15:00.480]  我們那裡有個天后廟
[00:15:00.480 --> 00:15:01.920]  大堂
[00:15:01.920 --> 00:15:05.760]  會不會有頂姐妹去拜呢
[00:15:05.760 --> 00:15:06.560]  不知道
[00:15:06.560 --> 00:15:08.160]  沒有見過
[00:15:08.160 --> 00:15:10.880]  會不會有其他的東西呢
[00:15:10.880 --> 00:15:16.000]  這些就是所謂的占卜家臣
[00:15:16.000 --> 00:15:20.400]  家臣就是自己家裡有自己的公仔去拜
[00:15:20.400 --> 00:15:22.400]  有些作夢
[00:15:22.400 --> 00:15:24.240]  有些異夢等等
[00:15:24.240 --> 00:15:27.760]  但是原來在神的牧羊裡面
[00:15:27.760 --> 00:15:33.200]  就會帶來由大家有那種爭戰的能力
[00:15:33.200 --> 00:15:36.480]  和有一個穩固的根基信仰
[00:15:36.480 --> 00:15:39.520]  所以神親自的牧羊
[00:15:39.520 --> 00:15:41.520]  神興起的牧者
[00:15:41.520 --> 00:15:43.120]  如果能夠恰如其分
[00:15:43.120 --> 00:15:45.120]  在那個牧羊裡面
[00:15:45.120 --> 00:15:47.920]  大家就會專注在神的道
[00:15:47.920 --> 00:15:52.480]  和神應許的將來的
[00:15:52.480 --> 00:15:56.720]  種種的屬靈的福氣
[00:15:56.720 --> 00:15:59.600]  大家就會有一個羨慕
[00:15:59.600 --> 00:16:02.400]  例如我們會一起去傳福音
[00:16:02.400 --> 00:16:04.720]  會讓人看到福音的大能
[00:16:04.720 --> 00:16:06.960]  改變生命的能力
[00:16:06.960 --> 00:16:08.720]  和我們會經驗到
[00:16:08.720 --> 00:16:10.000]  因為看到人改變
[00:16:10.000 --> 00:16:11.040]  生命改變
[00:16:11.040 --> 00:16:14.560]  這些就是在牧羊裡面帶來的
[00:16:14.560 --> 00:16:15.920]  原來你不知不覺
[00:16:15.920 --> 00:16:17.200]  你是房角石
[00:16:17.200 --> 00:16:18.800]  你是釘子
[00:16:18.800 --> 00:16:21.440]  你是爭戰的弓
[00:16:21.440 --> 00:16:24.480]  有時候拆開講一些例子
[00:16:24.480 --> 00:16:26.480]  偶然的
[00:16:26.480 --> 00:16:28.960]  好像是上個星期
[00:16:28.960 --> 00:16:32.160]  突然間收到很長的WhatsApp
[00:16:32.160 --> 00:16:36.160]  他就把一些星期四晚的茶經班
[00:16:36.160 --> 00:16:37.920]  給我看
[00:16:37.920 --> 00:16:39.680]  我其實不認識他
[00:16:39.680 --> 00:16:43.520]  他說來過我們錦宣家聚會
[00:16:43.520 --> 00:16:46.000]  接著就回到美國
[00:16:46.000 --> 00:16:48.880]  他的妹妹就患重病
[00:16:48.880 --> 00:16:53.360]  就很虛弱
[00:16:53.360 --> 00:16:55.360]  他就不知道什麼原因
[00:16:55.360 --> 00:16:58.800]  就給那些星期四晚的茶經班的連結
[00:16:58.800 --> 00:16:59.920]  他去看
[00:16:59.920 --> 00:17:01.360]  去聽
[00:17:01.360 --> 00:17:02.320]  應該是聽
[00:17:02.320 --> 00:17:04.560]  應該是沒得看
[00:17:04.560 --> 00:17:07.280]  一邊聽一邊聽
[00:17:07.280 --> 00:17:10.640]  他說他的心靈有很大的改變
[00:17:10.640 --> 00:17:14.960]  還有他本來是很嚴重的情緒
[00:17:14.960 --> 00:17:17.280]  因為那個病很重
[00:17:17.280 --> 00:17:19.440]  聽了一整年
[00:17:19.520 --> 00:17:23.920]  就說他的妹妹現在很開心很積極
[00:17:23.920 --> 00:17:27.440]  還要給他的家人聽
[00:17:27.440 --> 00:17:29.920]  是收到WhatsApp
[00:17:29.920 --> 00:17:31.920]  其實我真的不認識這位姐妹
[00:17:31.920 --> 00:17:33.920]  是他的妹妹在美國
[00:17:33.920 --> 00:17:35.920]  就很感恩
[00:17:35.920 --> 00:17:37.920]  原來其實我完全不知道
[00:17:37.920 --> 00:17:40.880]  我說的話其實他可能聽不明白
[00:17:40.880 --> 00:17:43.360]  很深的舊約
[00:17:43.360 --> 00:17:44.560]  他說聽不明白
[00:17:44.560 --> 00:17:46.560]  但他一邊聽的時候
[00:17:46.560 --> 00:17:48.560]  他內心是得到安慰
[00:17:48.560 --> 00:17:51.440]  甚至現在聽了主日講道
[00:17:51.440 --> 00:17:56.720]  又把主日講道的連結給我看
[00:17:56.720 --> 00:18:02.320]  說哪一分鐘叫家人聽
[00:18:02.320 --> 00:18:04.320]  比我更加仔細
[00:18:04.320 --> 00:18:06.320]  這個很重要
[00:18:06.320 --> 00:18:09.040]  神親自去牧羊的時候
[00:18:09.040 --> 00:18:11.520]  當他去眷顧自己的羊群
[00:18:11.520 --> 00:18:13.520]  就去遊大家
[00:18:13.520 --> 00:18:15.520]  其實鬧到傻的上文
[00:18:15.520 --> 00:18:16.640]  一到第二節
[00:18:16.640 --> 00:18:21.120]  但原來當神要再眷顧自己的子民
[00:18:21.120 --> 00:18:25.280]  其實這個時候寫作動機就是在重建聖殿
[00:18:25.280 --> 00:18:28.800]  本來荒廢了爛了尾的
[00:18:28.800 --> 00:18:31.520]  現在因為撒加利亞和哈該
[00:18:31.520 --> 00:18:36.160]  兩位先知被神呼召去勸勉他們
[00:18:36.160 --> 00:18:40.080]  其中當然是所羅巴伯和大祭司約書亞
[00:18:40.080 --> 00:18:44.480]  在這個時候就是大利烏王的第二年9月
[00:18:44.480 --> 00:18:48.960]  所以這個時候正正就是發禦言的時候
[00:18:48.960 --> 00:18:52.160]  就是日頭大興土木的時候
[00:18:52.160 --> 00:18:54.160]  重建聖殿的時候
[00:18:54.160 --> 00:18:57.120]  所以原來建好的硬件沒有用
[00:18:57.120 --> 00:19:02.800]  原來那班人將來會有一個這樣的亮麗的前景
[00:19:02.800 --> 00:19:04.800]  就是神親自牧羊
[00:19:04.800 --> 00:19:07.280]  他們就會成為了防國石
[00:19:07.280 --> 00:19:08.720]  成為了釘子
[00:19:08.720 --> 00:19:10.720]  成為了增建的弓
[00:19:10.720 --> 00:19:13.440]  在神手中很有用
[00:19:13.440 --> 00:19:15.680]  你想想在古代
[00:19:15.680 --> 00:19:17.920]  你拿著一支弓
[00:19:17.920 --> 00:19:19.920]  有整袋箭
[00:19:19.920 --> 00:19:23.040]  你就很有攻擊性
[00:19:23.040 --> 00:19:25.360]  你就不是挨打了
[00:19:25.360 --> 00:19:28.720]  你想想有些箭可以射敵人
