
[00:00:00.000 --> 00:00:06.000]  今天早上我們很高興有陳靜娟姑娘在我們當中靜悼
[00:05:25.000 --> 00:05:28.000]  最後這個旅程是怎樣結束呢
[00:05:28.000 --> 00:05:30.000]  都是有上帝的印證
[00:05:30.000 --> 00:05:32.000]  而中間發生的事
[00:05:32.000 --> 00:05:34.000]  就是到底保羅他這個團隊
[00:05:34.000 --> 00:05:36.000]  遇到什麼挑戰
[00:05:36.000 --> 00:05:40.000]  而什麼令他們可以繼續堅持這個行程呢
[00:05:40.000 --> 00:05:43.000]  好,那就跟大家揭聖經
[00:05:43.000 --> 00:05:46.000]  如果你有手機的
[00:05:46.000 --> 00:05:48.000]  有自己拿著的聖經
[00:05:48.000 --> 00:05:50.000]  我們就看看這個旅程是怎樣開始
[00:05:50.000 --> 00:05:53.000]  就揭開十三章的一到三節
[00:05:53.000 --> 00:05:57.000]  十三章的第一節
[00:05:57.000 --> 00:06:01.000]  就講當時他們在安提阿的教會
[00:06:01.000 --> 00:06:04.000]  安提阿的教會是指哪一間
[00:06:04.000 --> 00:06:05.000]  就是這一間
[00:06:05.000 --> 00:06:07.000]  綠色這個圈圈圈住這裡
[00:06:07.000 --> 00:06:10.000]  下面就是以色列的境內
[00:06:10.000 --> 00:06:12.000]  耶路撒冷在下面這裡
[00:06:12.000 --> 00:06:14.000]  在這一間安提阿教會
[00:06:14.000 --> 00:06:16.000]  其實都是一間外邦人的教會
[00:06:16.000 --> 00:06:17.000]  他們聚集
[00:06:17.000 --> 00:06:19.000]  聚集做什麼呢
[00:06:19.000 --> 00:06:24.000]  第二節就提到他們在這裡侍奉主和禁食
[00:06:24.000 --> 00:06:28.000]  就是在聚會裡侍奉主禁食
[00:06:28.000 --> 00:06:29.000]  的時候發生什麼事
[00:06:29.000 --> 00:06:34.000]  聖靈說要為我分派丹拿巴和蘇羅
[00:06:34.000 --> 00:06:37.000]  去做我召他們做的工作
[00:06:37.000 --> 00:06:40.000]  其實他們出發的時候
[00:06:40.000 --> 00:06:42.000]  到底要做什麼工作呢
[00:06:42.000 --> 00:06:43.000]  會遇到什麼人呢
[00:06:43.000 --> 00:06:45.000]  去什麼地方下腳呢
[00:06:45.000 --> 00:06:47.000]  有沒有人去接待他們呢
[00:06:47.000 --> 00:06:50.000]  他們那裡的衣食住行是怎樣呢
[00:06:50.000 --> 00:06:52.000]  其實什麼都不知道
[00:06:52.000 --> 00:06:55.000]  聖靈一個很簡單的說話
[00:06:55.000 --> 00:06:58.000]  就是分派這兩個人去做
[00:06:58.000 --> 00:07:01.000]  我召他們做的工作
[00:07:01.000 --> 00:07:04.000]  他們的回應是怎樣呢
[00:07:04.000 --> 00:07:05.000]  很快的
[00:07:05.000 --> 00:07:06.000]  第三節就說他們禁食
[00:07:06.000 --> 00:07:10.000]  禱告之後又按手在這兩個人身上
[00:07:10.000 --> 00:07:13.000]  就差派他們走了
[00:07:13.000 --> 00:07:17.000]  第四節就說他們蒙聖靈的差遣
[00:07:17.000 --> 00:07:21.000]  他們就下到西流基
[00:07:21.000 --> 00:07:23.000]  其實安提屋旁邊就是西流基
[00:07:23.000 --> 00:07:25.000]  就是在沿岸那裡
[00:07:25.000 --> 00:07:27.000]  然後從這裡
[00:07:27.000 --> 00:07:28.000]  手不要這麼顫抖
[00:07:28.000 --> 00:07:30.000]  然後從西流基這裡
[00:07:30.000 --> 00:07:33.000]  就坐船去到薩拉米
[00:07:33.000 --> 00:07:34.000]  從薩拉米
[00:07:34.000 --> 00:07:35.000]  他們就從這裡
[00:07:35.000 --> 00:07:36.000]  這個叫什麼
[00:07:36.000 --> 00:07:38.000]  東面一直傳到
[00:07:38.000 --> 00:07:40.000]  傳運到整個島
[00:07:40.000 --> 00:07:43.000]  傳到西面的帕弗
[00:07:43.000 --> 00:07:44.000]  其實從這裡
[00:07:44.000 --> 00:07:47.000]  他們又再坐船上去
[00:07:47.000 --> 00:07:50.000]  上去到別家的地方
[00:07:50.000 --> 00:07:51.000]  然後由別家
[00:07:51.000 --> 00:07:52.000]  這裡是別家
[00:07:52.000 --> 00:07:55.000]  然後他們又再上上上
[00:07:55.000 --> 00:07:56.000]  上到
[00:07:56.000 --> 00:07:59.000]  這裡也有個名叫安提屋
[00:07:59.000 --> 00:08:00.000]  原來這個被形容為
[00:08:00.000 --> 00:08:03.000]  比西底的安提屋
[00:08:03.000 --> 00:08:04.000]  就是這個地方
[00:08:04.000 --> 00:08:06.000]  所以如果你不看地圖
[00:08:06.000 --> 00:08:07.000]  你會很混淆
[00:08:07.000 --> 00:08:08.000]  聖經就這樣說
[00:08:08.000 --> 00:08:09.000]  安提屋
[00:08:09.000 --> 00:08:10.000]  你會以為
[00:08:10.000 --> 00:08:11.000]  為什麼這裡有安提屋
[00:08:11.000 --> 00:08:12.000]  又出發了
[00:08:12.000 --> 00:08:13.000]  為什麼又回到這裡
[00:08:13.000 --> 00:08:14.000]  其實不是
[00:08:14.000 --> 00:08:16.000]  在說已經經過了兩個
[00:08:16.000 --> 00:08:18.000]  這是一個地中海
[00:08:18.000 --> 00:08:19.000]  已經經過了兩個海洋
[00:08:19.000 --> 00:08:21.000]  坐了很多船
[00:08:21.000 --> 00:08:23.000]  才最後去到這個安提屋
[00:08:23.000 --> 00:08:24.000]  比西底的安提屋
[00:08:24.000 --> 00:08:25.000]  在那裡做什麼呢
[00:08:25.000 --> 00:08:27.000]  就停下來
[00:08:27.000 --> 00:08:29.000]  其實就在那裡港島
[00:08:29.000 --> 00:08:32.000]  話說有人邀請他們
[00:08:32.000 --> 00:08:34.000]  在那裡港島
[00:08:34.000 --> 00:08:36.000]  邀請他們港島之後
[00:08:36.000 --> 00:08:37.000]  一個星期港島不夠
[00:08:37.000 --> 00:08:39.000]  第二個星期邀請他們再來港島
[00:08:39.000 --> 00:08:41.000]  第一個星期很受歡迎
[00:08:41.000 --> 00:08:43.000]  第二個星期
[00:08:43.000 --> 00:08:45.000]  有些聽眾
[00:08:45.000 --> 00:08:47.000]  有些不喜歡聽眾的聽眾
[00:08:47.000 --> 00:08:49.000]  那些人就很生氣
[00:08:49.000 --> 00:08:51.000]  結果他們就要離開
[00:08:51.000 --> 00:08:52.000]  然後他們去了
[00:08:52.000 --> 00:08:55.000]  以哥廉 路斯德 去到特匹
[00:08:55.000 --> 00:08:57.000]  其實他們想繼續去特匹
[00:08:57.000 --> 00:08:59.000]  但後來就有些事發生了
[00:08:59.000 --> 00:09:01.000]  他們就被迫沿路回頭
[00:09:01.000 --> 00:09:03.000]  去回路斯德 以哥廉
[00:09:03.000 --> 00:09:05.000]  又經回去安提屋
[00:09:05.000 --> 00:09:07.000]  然後就回到亞大利
[00:09:07.000 --> 00:09:09.000]  回到亞大利這個懸案的地方
[00:09:09.000 --> 00:09:11.000]  就已經一停船
[00:09:11.000 --> 00:09:13.000]  直至由這條橙姐
[00:09:13.000 --> 00:09:16.000]  回到他們出發的安提屋教會
[00:09:16.000 --> 00:09:22.000]  回到這間安提屋教會的時候
[00:09:22.000 --> 00:09:24.000]  就來一個匯報
[00:09:24.000 --> 00:09:26.000]  所以
[00:09:26.000 --> 00:09:28.000]  回到那間
[00:09:28.000 --> 00:09:31.000]  最後回頭的安提屋教會
[00:09:31.000 --> 00:09:34.000]  就已經是十四章的美記記載了
[00:09:34.000 --> 00:09:36.000]  可以看看十四章
[00:09:36.000 --> 00:09:38.000]  二十六二十七節那裡怎麼說
[00:09:38.000 --> 00:09:42.000]  十四章的二十六二十七節
[00:09:42.000 --> 00:09:44.000]  那裡就提到
[00:09:44.000 --> 00:09:46.000]  從那裡坐船回安提屋去
[00:09:46.000 --> 00:09:50.000]  當初眾人就在這地方
[00:09:50.000 --> 00:09:53.000]  把他們交托在神的恩典中
[00:09:53.000 --> 00:09:57.000]  要完成現在所做的功
[00:09:57.000 --> 00:09:58.000]  然後他們一去到那裡
[00:09:58.000 --> 00:09:59.000]  聚集了會眾
[00:09:59.000 --> 00:10:01.000]  然後就述說神
[00:10:01.000 --> 00:10:03.000]  藉著他們所做的一切事
[00:10:03.000 --> 00:10:05.000]  並且神怎樣為外邦人
[00:10:05.000 --> 00:10:07.000]  開了信道的門
[00:10:07.000 --> 00:10:11.000]  其實十三章的頭和十三章的尾
[00:10:11.000 --> 00:10:13.000]  就很清晰地說出了
[00:10:13.000 --> 00:10:15.000]  他們第一次的船渡旅程
[00:10:15.000 --> 00:10:17.000]  開始和結果
[00:10:17.000 --> 00:10:19.000]  都是在這間安提屋教會
[00:10:19.000 --> 00:10:21.000]  但是我們今天體諒的經文
[00:10:21.000 --> 00:10:24.000]  是十三章四十四節到五十二節
[00:10:24.000 --> 00:10:27.000]  就是在說這個
[00:10:27.000 --> 00:10:30.000]  比西底安提屋裡面發生的事
[00:10:30.000 --> 00:10:35.000]  十三章的十四節
[00:10:35.000 --> 00:10:37.000]  說是去到比西底的安提屋
[00:10:37.000 --> 00:10:39.000]  然後十六到四十一節
[00:10:39.000 --> 00:10:41.000]  就是他們被邀請
[00:10:41.000 --> 00:10:43.000]  在會堂裡面是安息人
[00:10:43.000 --> 00:10:44.000]  就說到
[00:10:44.000 --> 00:10:47.000]  你可以翻到四十四節
[00:10:47.000 --> 00:10:51.000]  回到十四章四十四節
[00:10:51.000 --> 00:10:53.000]  就是開頭主席幫我們讀的那段經文
[00:10:53.000 --> 00:10:57.000]  那裡就說到下一個安息人
[00:10:57.000 --> 00:11:01.000]  全城的人幾乎都聚集起來
[00:11:01.000 --> 00:11:03.000]  要聽主的道
[00:11:03.000 --> 00:11:05.000]  其實就是上個星期天聽完道
[00:11:05.000 --> 00:11:07.000]  很興奮
[00:11:07.000 --> 00:11:09.000]  那篇道是很長的
[00:11:09.000 --> 00:11:11.000]  如果你有時間
[00:11:11.000 --> 00:11:12.000]  你可以慢慢再看回
[00:11:12.000 --> 00:11:13.000]  十六到四十一節
[00:11:13.000 --> 00:11:15.000]  記載這一篇道
[00:11:15.000 --> 00:11:17.000]  你說這一篇道有什麼
[00:11:17.000 --> 00:11:18.000]  為什麼這麼震撼呢
[00:11:18.000 --> 00:11:21.000]  令到當時到第二個主日
[00:11:21.000 --> 00:11:23.000]  好像這個主日
[00:11:23.000 --> 00:11:25.000]  可能坐得十分滿的人
[00:11:25.000 --> 00:11:27.000]  但到第二個主日
[00:11:27.000 --> 00:11:29.000]  全城的人都來了
[00:11:29.000 --> 00:11:31.000]  要聽主的道
[00:11:31.000 --> 00:11:34.000]  這些人大部分可能都是外邦人
[00:11:34.000 --> 00:11:36.000]  就好像今天
[00:11:36.000 --> 00:11:37.000]  這個星期我還沒看到
[00:11:37.000 --> 00:11:39.000]  大英電影節目坐在這裡
[00:11:39.000 --> 00:11:40.000]  但下個星期日
[00:11:40.000 --> 00:11:41.000]  你會發覺回來
[00:11:41.000 --> 00:11:43.000]  為什麼坐滿了
[00:11:43.000 --> 00:11:44.000]  印度人
[00:11:44.000 --> 00:11:45.000]  尼泊爾人
[00:11:45.000 --> 00:11:46.000]  非洲人
[00:11:46.000 --> 00:11:49.000]  為什麼斯里蘭卡也有
[00:11:49.000 --> 00:11:51.000]  孟加拉也有
[00:11:51.000 --> 00:11:52.000]  坐滿了
[00:11:52.000 --> 00:11:54.000]  你可能找回自己的大英節目
[00:11:54.000 --> 00:11:55.000]  為什麼找不到
[00:11:55.000 --> 00:11:57.000]  坐滿了這麼多不熟悉的面孔
[00:11:57.000 --> 00:11:59.000]  很震撼的場面
[00:11:59.000 --> 00:12:01.000]  值不值得高興
[00:12:01.000 --> 00:12:04.000]  其實我們的頭腦上
[00:12:04.000 --> 00:12:06.000]  應該是值得高興的
[00:12:06.000 --> 00:12:09.000]  連外邦人都要聽神的話
[00:12:09.000 --> 00:12:13.000]  猶太人是否應該很歡迎呢
[00:12:13.000 --> 00:12:15.000]  但你發覺不是
[00:12:15.000 --> 00:12:17.000]  四十五節說
[00:12:17.000 --> 00:12:19.000]  裡面有一些猶太人
[00:12:19.000 --> 00:12:21.000]  可能包括一些猶太教的領袖
[00:12:21.000 --> 00:12:23.000]  猶太教的信徒
[00:12:23.000 --> 00:12:27.000]  他們看到這麼多人滿心疾到
[00:12:27.000 --> 00:12:29.000]  還要辯駁保羅所說的話
[00:12:29.000 --> 00:12:32.000]  要毀抗他
[00:12:32.000 --> 00:12:33.000]  你會說
[00:12:33.000 --> 00:12:34.000]  有什麼值得這麼憤怒
[00:12:34.000 --> 00:12:35.000]  這麼疾到
[00:12:35.000 --> 00:12:38.000]  疾到什麼呢
[00:12:38.000 --> 00:12:39.000]  解經家說
[00:12:39.000 --> 00:12:41.000]  可能不外乎兩個原因
[00:12:41.000 --> 00:12:42.000]  第一
[00:12:42.000 --> 00:12:43.000]  他講的篇道
[00:12:43.000 --> 00:12:44.000]  之前那一星期
[00:12:44.000 --> 00:12:45.000]  其實他在講
[00:12:45.000 --> 00:12:47.000]  先知如何預言耶穌
[00:12:47.000 --> 00:12:49.000]  這個就是尼塞亞
[00:12:49.000 --> 00:12:50.000]  預言祂的死
[00:12:50.000 --> 00:12:52.000]  祂的復活
[00:12:52.000 --> 00:12:54.000]  也預言了一些人
[00:12:54.000 --> 00:12:55.000]  如何拒絕耶穌
[00:12:55.000 --> 00:12:57.000]  可能這班猶太人
[00:12:57.000 --> 00:12:58.000]  他們是猶太教
[00:12:58.000 --> 00:12:59.000]  他們根本不接受
[00:12:59.000 --> 00:13:01.000]  耶穌就是尼塞亞
[00:13:01.000 --> 00:13:02.000]  所以就生氣
[00:13:02.000 --> 00:13:03.000]  不高興
[00:13:03.000 --> 00:13:05.000]  但如果你想再看清楚
[00:13:05.000 --> 00:13:06.000]  四十五節是說
[00:13:06.000 --> 00:13:08.000]  他們看到很多人
[00:13:08.000 --> 00:13:11.000]  然後疾到
[00:13:11.000 --> 00:13:15.000]  也有一個可能就是
[00:13:15.000 --> 00:13:18.000]  我們這星期請了一個外來講員來
[00:13:18.000 --> 00:13:20.000]  這個外來講員來到講話之後
[00:13:20.000 --> 00:13:22.000]  怎麼坐滿了人呢
[00:13:22.000 --> 00:13:24.000]  而這班猶太教的領袖
[00:13:24.000 --> 00:13:26.000]  他們自己講話的時候
[00:13:26.000 --> 00:13:28.000]  也沒有這麼多人出現
[00:13:28.000 --> 00:13:31.000]  你說他們會不會疾到呢
[00:13:31.000 --> 00:13:32.000]  極有可能
[00:13:32.000 --> 00:13:35.000]  就是因為那份成就感
[00:13:35.000 --> 00:13:38.000]  成功感好像不夠保羅這麼厲害
[00:13:38.000 --> 00:13:39.000]  也說不定
[00:13:39.000 --> 00:13:43.000]  無論是不同意保羅的信息也好
[00:13:43.000 --> 00:13:45.000]  是因為妒忌他這麼多人
[00:13:45.000 --> 00:13:48.000]  好像想擁戴保羅也好
[00:13:48.000 --> 00:13:51.000]  他們就在那裡毀放他
[00:13:51.000 --> 00:13:53.000]  然後四十六節
[00:13:53.000 --> 00:13:58.000]  保羅和巴拿巴沒有因為這樣就害怕了
[00:13:58.000 --> 00:14:02.000]  反而他們可能是中斷了他們這次的講道
[00:14:02.000 --> 00:14:05.000]  但是他們就放膽地說了一句話
[00:14:05.000 --> 00:14:10.000]  他說神的道本來就應該先傳給你們猶太人的
[00:14:10.000 --> 00:14:12.000]  只是因為你們棄絕這個道
[00:14:12.000 --> 00:14:14.000]  斷定自己是得不到永生
[00:14:14.000 --> 00:14:17.000]  所以就轉向外邦人
[00:14:17.000 --> 00:14:19.000]  特別是四十七節
[00:14:19.000 --> 00:14:23.000]  保羅引用爾賽亞書的一節經文
[00:14:23.000 --> 00:14:27.000]  提到我已經立你作萬邦之光
[00:14:27.000 --> 00:14:30.000]  使你施行我的救恩
[00:14:30.000 --> 00:14:32.000]  直到地極
[00:14:32.000 --> 00:14:34.000]  所以其實保羅很清楚
[00:14:34.000 --> 00:14:38.000]  自己被呼召是呼召做些什麼
[00:14:38.000 --> 00:14:40.000]  他的召命是什麼
[00:14:40.000 --> 00:14:41.000]  他的位份是什麼
[00:14:41.000 --> 00:14:43.000]  他的責任是什麼
[00:14:43.000 --> 00:14:46.000]  當然外邦人聽到這番話就很開心
[00:14:46.000 --> 00:14:48.000]  他們讚美主的道
[00:14:48.000 --> 00:14:53.000]  這裡說凡被指定得永生的人都信了
[00:14:53.000 --> 00:14:55.000]  有另外一些版本就譯作
[00:14:55.000 --> 00:15:00.000]  凡被預定得永生的人都信了
[00:15:00.000 --> 00:15:07.000]  於是主的道就這樣傳遍各一個地方
[00:15:07.000 --> 00:15:11.000]  保羅他被邀請再來講道
[00:15:11.000 --> 00:15:14.000]  但是就遇到挑戰
[00:15:14.000 --> 00:15:18.000]  其實他的挑戰不單止是這一次
[00:15:18.000 --> 00:15:21.000]  十三章尾記載的挑戰
[00:15:21.000 --> 00:15:25.000]  其實你再看十三章和十四章
[00:15:25.000 --> 00:15:27.000]  整次的第一次行程
[00:15:27.000 --> 00:15:28.000]  他們去過很多地方
[00:15:28.000 --> 00:15:30.000]  開頭的地圖和大家展示出來
[00:15:30.000 --> 00:15:33.000]  他們每一個地方經過的時候
[00:15:33.000 --> 00:15:35.000]  其實都會有某些遭遇
[00:15:35.000 --> 00:15:37.000]  譬如遭遇窒道、毀謗
[00:15:37.000 --> 00:15:40.000]  十三章五十字講到他被迫害
[00:15:40.000 --> 00:15:41.000]  趕出境外
[00:15:41.000 --> 00:15:42.000]  其實是要趕你走
[00:15:42.000 --> 00:15:46.000]  十四章二字就有人煽動仇恨他們
[00:15:46.000 --> 00:15:50.000]  十四章五字就凌辱他們
[00:15:50.000 --> 00:15:52.000]  用石頭打他們
[00:15:52.000 --> 00:15:55.000]  十四章十九字再一次提到
[00:15:55.000 --> 00:15:57.000]  另外一個地方又是被人用石頭打
[00:15:57.000 --> 00:16:01.000]  甚至保羅被人打到以為他死了
[00:16:01.000 --> 00:16:05.000]  那裡記載他好像死了
[00:16:05.000 --> 00:16:08.000]  但是突然又彈起來
[00:16:08.000 --> 00:16:11.000]  站起來又回到城裏
[00:16:11.000 --> 00:16:14.000]  雖然他每一次都經歷了很多
[00:16:14.000 --> 00:16:16.000]  這些沒有什麼好東西
[00:16:16.000 --> 00:16:19.000]  但是如果你看回這些經文與經文之間
[00:16:19.000 --> 00:16:21.000]  逢是窒對之後、迫害之後、煽動之後
[00:16:21.000 --> 00:16:23.000]  凌辱、被石頭打之後
[00:16:23.000 --> 00:16:27.000]  其實發生什麼事?
[00:16:27.000 --> 00:16:29.000]  他繼續站起來
[00:16:29.000 --> 00:16:31.000]  又去傳道
[00:16:31.000 --> 00:16:33.000]  我自己經常看保羅的事跡
[00:16:33.000 --> 00:16:37.000]  就覺得他用三個字來形容他
[00:16:37.000 --> 00:16:40.000]  是個不倒翁
[00:16:40.000 --> 00:16:42.000]  但他又怎樣?
[00:16:42.000 --> 00:16:43.000]  打了他一下
[00:16:43.000 --> 00:16:45.000]  他那一下好像睡著了
[00:16:45.000 --> 00:16:46.000]  但他又彈起來
[00:16:46.000 --> 00:16:48.000]  然後又去傳道
[00:16:48.000 --> 00:16:50.000]  然後去到第二個地方又被人拒絕
[00:16:50.000 --> 00:16:51.000]  又打他
[00:16:51.000 --> 00:16:52.000]  他又睡著了
[00:16:52.000 --> 00:16:53.000]  但他又彈起來
[00:16:53.000 --> 00:16:55.000]  然後又繼續傳道
[00:16:55.000 --> 00:16:58.000]  其實他就不停在這個狀況裏
[00:16:58.000 --> 00:17:01.000]  說的不是一天兩天
[00:17:01.000 --> 00:17:04.000]  不是一個月兩個月的時間
[00:17:04.000 --> 00:17:06.000]  說的是他那幾次行程
[00:17:06.000 --> 00:17:08.000]  十一年裏面
[00:17:08.000 --> 00:17:11.000]  他就好像完全沒有停過
[00:17:11.000 --> 00:17:15.000]  沒有少過
[00:17:15.000 --> 00:17:18.000]  甚至保羅自己在十四章二十二節
[00:17:18.000 --> 00:17:21.000]  值得我們一揭去看一些經文
[00:17:21.000 --> 00:17:23.000]  十四章二十二節
[00:17:23.000 --> 00:17:27.000]  那裏就是在說
[00:17:27.000 --> 00:17:30.000]  他已經去完那個廣源道
[00:17:30.000 --> 00:17:31.000]  被人拒絕
[00:17:31.000 --> 00:17:32.000]  就走了
[00:17:32.000 --> 00:17:33.000]  走了之後
[00:17:33.000 --> 00:17:34.000]  就說他去到一個地方
