
[00:00:00.000 --> 00:00:02.000]  現在是宣導的時間
[00:05:49.800 --> 00:05:51.800]  守如月節
[00:05:51.800 --> 00:05:53.800]  但是唯獨這一次
[00:05:53.800 --> 00:05:55.800]  居然說
[00:05:55.800 --> 00:05:57.800]  你們將來要吃我的身體
[00:05:57.800 --> 00:05:59.800]  你們要喝我的血
[00:05:59.800 --> 00:06:01.800]  這樣去說
[00:06:01.800 --> 00:06:05.800]  他自己設立聖餐的新意義
[00:06:05.800 --> 00:06:09.800]  不是普通的晚餐如月節那麼簡單
[00:06:09.800 --> 00:06:11.800]  對門徒來說
[00:06:11.800 --> 00:06:14.800]  其實是什麼意思呢
[00:06:14.800 --> 00:06:16.800]  怎樣吃你的肉
[00:06:16.800 --> 00:06:18.800]  喝你的血呢
[00:06:18.800 --> 00:06:20.800]  這個是其中一個困惑
[00:06:20.800 --> 00:06:22.800]  但是二十二章
[00:06:22.800 --> 00:06:26.800]  我們看看頭尾包著的經文
[00:06:26.800 --> 00:06:28.800]  相信也是我們值得去思想一下
[00:06:28.800 --> 00:06:31.800]  第一節到第六節
[00:06:31.800 --> 00:06:36.800]  除教節又叫如月節
[00:06:36.800 --> 00:06:37.800]  近了
[00:06:37.800 --> 00:06:41.800]  祭司長和民事在賞法子
[00:06:41.800 --> 00:06:43.800]  怎樣可以殺害耶穌
[00:06:43.800 --> 00:06:46.800]  因他們懼怕百姓
[00:06:46.800 --> 00:06:47.800]  就是說
[00:06:47.800 --> 00:06:51.800]  要想一個兩全其美
[00:06:51.800 --> 00:06:54.800]  神又不知道
[00:06:54.800 --> 00:06:56.800]  鬼又不覺
[00:06:56.800 --> 00:06:57.800]  做了
[00:06:57.800 --> 00:06:59.800]  都不會讓人感覺到
[00:06:59.800 --> 00:07:02.800]  我們做祭司長做得那麼差
[00:07:02.800 --> 00:07:03.800]  做得那麼壞
[00:07:03.800 --> 00:07:05.800]  我們要用一個辦法
[00:07:05.800 --> 00:07:07.800]  怎樣可以殺害耶穌呢
[00:07:07.800 --> 00:07:09.800]  但是因為懼怕百姓
[00:07:09.800 --> 00:07:13.800]  所以不敢明刀明槍的來對付耶穌
[00:07:13.800 --> 00:07:15.800]  怎樣想
[00:07:15.800 --> 00:07:17.800]  你都想不到最好的辦法
[00:07:17.800 --> 00:07:19.800]  最好的辦法是什麼呢
[00:07:19.800 --> 00:07:21.800]  第三節
[00:07:21.800 --> 00:07:23.800]  聖經這樣記載
[00:07:23.800 --> 00:07:25.800]  請我們大家都留意
[00:07:25.800 --> 00:07:29.800]  在這張聖經出現了兩次撒旦的工作
[00:07:29.800 --> 00:07:30.800]  第三節
[00:07:30.800 --> 00:07:36.800]  「這是撒旦入了那稱為猶加略人猶大的心
[00:07:36.800 --> 00:07:39.800]  他本是十二使徒裡的一個
[00:07:39.800 --> 00:07:44.800]  他去跟祭司長和守殿官商量怎樣把耶穌交給他們」
[00:07:44.800 --> 00:07:45.800]  第五節
[00:07:45.800 --> 00:07:48.800]  「他們很高興就約定給他銀子
[00:07:48.800 --> 00:07:50.800]  他就應運了
[00:07:50.800 --> 00:07:54.800]  就找機會要趁眾人不在跟前的時候
[00:07:54.800 --> 00:07:57.800]  把耶穌交給他們」
[00:07:57.800 --> 00:07:59.800]  聖靈
[00:07:59.800 --> 00:08:01.800]  感動人
[00:08:01.800 --> 00:08:03.800]  撒旦
[00:08:03.800 --> 00:08:05.800]  可以去控制人
[00:08:05.800 --> 00:08:08.800]  操控著猶大的心
[00:08:08.800 --> 00:08:10.800]  猶大
[00:08:10.800 --> 00:08:12.800]  邪靈入了他的心
[00:08:12.800 --> 00:08:14.800]  撒旦入了他的心
[00:08:14.800 --> 00:08:16.800]  是作者告訴我們
[00:08:16.800 --> 00:08:19.800]  而出現了一個這麼戲劇性的
[00:08:19.800 --> 00:08:21.800]  祭司長想盡辦法
[00:08:21.800 --> 00:08:23.800]  怎樣可以殺耶穌
[00:08:23.800 --> 00:08:29.800]  又不會被人覺得自己做得這麼低劣的行徑手段
[00:08:29.800 --> 00:08:36.800]  居然有一個裡應外合的門徒
[00:08:36.800 --> 00:08:39.800]  自動獻身
[00:08:39.800 --> 00:08:42.800]  要出賣自己
[00:08:42.800 --> 00:08:45.800]  跟隨了三年的耶穌
[00:08:45.800 --> 00:08:47.800]  你想想
[00:08:47.800 --> 00:08:49.800]  耶穌的門徒
[00:08:49.800 --> 00:08:52.800]  在現在耶穌面對最關鍵的時候
[00:08:52.800 --> 00:08:55.800]  人生去到最關鍵的時候
[00:08:55.800 --> 00:08:58.800]  最內圍的門徒出賣你
[00:08:58.800 --> 00:09:03.800]  這是撒旦入了猶大的心
[00:09:03.800 --> 00:09:06.800]  導致他有這個行徑
[00:09:06.800 --> 00:09:09.800]  用一個親嘴的記號
[00:09:09.800 --> 00:09:10.800]  太普通了
[00:09:10.800 --> 00:09:12.800]  沒有人會發現這是記號
[00:09:12.800 --> 00:09:13.800]  暗號
[00:09:13.800 --> 00:09:17.800]  而且那個公價只值三十塊錢
[00:09:17.800 --> 00:09:19.800]  是很少很少的價值
[00:09:19.800 --> 00:09:22.800]  都要賣自己的老師
[00:09:22.800 --> 00:09:26.800]  在猶大的心裏面
[00:09:26.800 --> 00:09:29.800]  耶穌有多少的價值呢?
[00:09:29.800 --> 00:09:32.800]  值三十塊錢?
[00:09:32.800 --> 00:09:35.800]  真的要問一下大家
[00:09:35.800 --> 00:09:40.800]  如果有逼迫
[00:09:40.800 --> 00:09:42.800]  或者有信仰的
[00:09:42.800 --> 00:09:44.800]  你要去考驗
[00:09:44.800 --> 00:09:49.800]  耶穌在你的心目中值多少呢?
[00:09:49.800 --> 00:09:52.800]  最近看林書豪和他媽媽
[00:09:52.800 --> 00:09:54.800]  接受GoodTV的訪問
[00:09:54.800 --> 00:09:56.800]  很有意思
[00:09:56.800 --> 00:09:59.800]  他的媽媽是怎樣訓練他的兒子
[00:09:59.800 --> 00:10:02.800]  不斷灌輸基督教的價值觀
[00:10:02.800 --> 00:10:03.800]  你每做一件事
[00:10:03.800 --> 00:10:05.800]  你想一下是否能夠榮耀神
[00:10:05.800 --> 00:10:06.800]  你就做
[00:10:06.800 --> 00:10:08.800]  不管束他讀書
[00:10:08.800 --> 00:10:10.800]  讓他自己去選擇
[00:10:10.800 --> 00:10:13.800]  他很小的時候因為爸爸的感染
[00:10:13.800 --> 00:10:16.800]  爸爸是超級NBA的粉絲
[00:10:16.800 --> 00:10:19.800]  他自小就很喜歡打籃球
[00:10:19.800 --> 00:10:21.800]  就夢想入NBA
[00:10:21.800 --> 00:10:25.800]  用自己的時間不斷去學習
[00:10:25.800 --> 00:10:28.800]  媽媽只要求你的成績都要好
[00:10:28.800 --> 00:10:31.800]  他就自己平衡時間
[00:10:31.800 --> 00:10:33.800]  到他真的在大學裏面
[00:10:33.800 --> 00:10:36.800]  去打校際隊的時候
[00:10:36.800 --> 00:10:39.800]  受盡當時的同學
[00:10:39.800 --> 00:10:41.800]  或者一些教練的侮辱
[00:10:41.800 --> 00:10:44.800]  亞洲人有什麼資格打NBA
[00:10:44.800 --> 00:10:47.800]  很多在場上的說話
[00:10:47.800 --> 00:10:50.800]  很難聽的
[00:10:50.800 --> 00:10:53.800]  很多人都會去罵林書豪
[00:10:53.800 --> 00:10:59.800]  沒有一間大學肯收他體育獎學金
[00:10:59.800 --> 00:11:01.800]  最終當然大家知道
[00:11:01.800 --> 00:11:04.800]  他的成績可以入哈佛大學
[00:11:04.800 --> 00:11:10.800]  商學位、經濟和社會學的學位畢業
[00:11:10.800 --> 00:11:15.800]  但他仍然感覺到神要他去打NBA
[00:11:15.800 --> 00:11:16.800]  大家都知道
[00:11:16.800 --> 00:11:20.800]  在NBA沒有球會肯收他
[00:11:20.800 --> 00:11:23.800]  簽他坐冷板椅
[00:11:23.800 --> 00:11:24.800]  不放棄
[00:11:24.800 --> 00:11:27.800]  繼續不斷、繼續勤奮的練習
[00:11:27.800 --> 00:11:28.800]  不氣餒
[00:11:28.800 --> 00:11:31.800]  最終當然大家知道的鏡頭
[00:11:31.800 --> 00:11:33.800]  就是他呈現在世人面前
[00:11:33.800 --> 00:11:36.800]  林來豐的這位林書豪
[00:11:36.800 --> 00:11:37.800]  後來他越來越發現
[00:11:37.800 --> 00:11:40.800]  是神要他現在在不同的地方
[00:11:40.800 --> 00:11:43.800]  去勉勵很多的青少年人
[00:11:43.800 --> 00:11:44.800]  林書豪
[00:11:44.800 --> 00:11:47.800]  一生就是這樣走一條這樣的路
[00:11:47.800 --> 00:11:48.800]  不放棄
[00:11:48.800 --> 00:11:49.800]  好了
[00:11:49.800 --> 00:11:52.800]  我們回到聖經這一段經文
[00:11:52.800 --> 00:11:53.800]  我們再看另外一段
[00:11:53.800 --> 00:11:55.800]  好像一個三文字
[00:11:55.800 --> 00:11:57.800]  頭尾包著聖靈
[00:11:57.800 --> 00:11:58.800]  對不起
[00:11:58.800 --> 00:11:59.800]  不是包著聖靈
[00:11:59.800 --> 00:12:01.800]  是包著撒旦
[00:12:01.800 --> 00:12:04.800]  留意一下第31節
[00:12:04.800 --> 00:12:07.800]  剛剛耶穌才讚完這些門徒
[00:12:07.800 --> 00:12:11.800]  喂!你們和我在試煉之中
[00:12:11.800 --> 00:12:15.800]  你們將來要在神的國度裡和我坐直
[00:12:15.800 --> 00:12:18.800]  31到34節
[00:12:18.800 --> 00:12:20.800]  主遊說
[00:12:20.800 --> 00:12:24.800]  西門!西門!撒旦要得到你們
[00:12:24.800 --> 00:12:25.800]  好西你們
[00:12:25.800 --> 00:12:27.800]  好像西物質那樣
[00:12:27.800 --> 00:12:30.800]  但是我已經為你祈禱了
[00:12:30.800 --> 00:12:33.800]  使你不至於失了信心
[00:12:33.800 --> 00:12:35.800]  你回頭以後
[00:12:35.800 --> 00:12:38.800]  就要兼顧你的弟兄了
[00:12:38.800 --> 00:12:42.800]  相信我這樣重點將那個語氣
[00:12:42.800 --> 00:12:44.800]  放一個「你」字
[00:12:44.800 --> 00:12:45.800]  如果你是在座
[00:12:45.800 --> 00:12:48.800]  你是當時的西門彼得
[00:12:48.800 --> 00:12:49.800]  你馬上
[00:12:49.800 --> 00:12:51.800]  應該不會拍枱的
[00:12:51.800 --> 00:12:52.800]  耶穌!耶穌!
[00:12:52.800 --> 00:12:54.800]  你說撒旦要得到我們
[00:12:54.800 --> 00:12:56.800]  我非常同意的
[00:12:56.800 --> 00:12:57.800]  我絕對同意的
[00:12:57.800 --> 00:12:58.800]  得到我們嘛
[00:12:58.800 --> 00:13:01.800]  但是我已經為你祈禱了
[00:13:01.800 --> 00:13:02.800]  當然好
[00:13:02.800 --> 00:13:03.800]  為我祈禱
[00:13:03.800 --> 00:13:04.800]  每個人都不祈禱
[00:13:04.800 --> 00:13:05.800]  為我祈禱當然好
[00:13:05.800 --> 00:13:07.800]  你回頭之後
[00:13:07.800 --> 00:13:09.800]  就要兼顧你的弟兄
[00:13:09.800 --> 00:13:11.800]  這句就聽不下去了
[00:13:11.800 --> 00:13:13.800]  什麼回頭?
[00:13:13.800 --> 00:13:15.800]  回頭即代表我失敗?
[00:13:15.800 --> 00:13:17.800]  留意33節
[00:13:17.800 --> 00:13:19.800]  彼得怎樣回應?
[00:13:19.800 --> 00:13:21.800]  彼得對他說
[00:13:21.800 --> 00:13:25.800]  主啊!我已經準備好要和你同坐牢
[00:13:25.800 --> 00:13:28.800]  與你同死
[00:13:28.800 --> 00:13:32.800]  哇!彼得提升到要殉道
[00:13:32.800 --> 00:13:35.800]  耶穌!我跟了你三年
[00:13:35.800 --> 00:13:38.800]  原來我在你的眼中
[00:13:38.800 --> 00:13:40.800]  只是值這麼多?
[00:13:40.800 --> 00:13:41.800]  你為我祈求
[00:13:41.800 --> 00:13:43.800]  我當然開心
[00:13:43.800 --> 00:13:45.800]  但是你說我回頭之後
[00:13:45.800 --> 00:13:48.800]  要兼顧我的弟兄
[00:13:48.800 --> 00:13:51.800]  使我不至於失去信心?
[00:13:51.800 --> 00:13:52.800]  原來我在你的眼中
[00:13:52.800 --> 00:13:56.800]  我是這麼低的信心?
[00:13:56.800 --> 00:13:59.800]  哇!彼得馬上提升到
[00:13:59.800 --> 00:14:00.800]  最高級別的
[00:14:00.800 --> 00:14:02.800]  耶穌!我準備為你死
[00:14:02.800 --> 00:14:03.800]  為你坐牢
[00:14:03.800 --> 00:14:05.800]  為你坐牢
[00:14:05.800 --> 00:14:06.800]  為你來到去死
[00:14:06.800 --> 00:14:08.800]  與你同死
[00:14:08.800 --> 00:14:11.800]  這麼高的級別
[00:14:11.800 --> 00:14:16.800]  相信他不太認識自己
[00:14:16.800 --> 00:14:20.800]  等於和我們每一個弟兄姊妹一樣
[00:14:20.800 --> 00:14:22.800]  所以34節
[00:14:22.800 --> 00:14:23.800]  耶穌這樣說
[00:14:23.800 --> 00:14:26.800]  彼得!我告訴你
[00:14:26.800 --> 00:14:30.800]  今天雞蹄都未叫
[00:14:30.800 --> 00:14:33.800]  你就要三次親口的
[00:14:33.800 --> 00:14:37.800]  來否認認識我
[00:14:37.800 --> 00:14:42.800]  親口否認我和這個人有關係
[00:14:42.800 --> 00:14:44.800]  真的不容易的
[00:14:44.800 --> 00:14:45.800]  待會我們會揭一些經文
[00:14:45.800 --> 00:14:47.800]  你就會知道
[00:14:47.800 --> 00:14:49.800]  在這段經文裏面
[00:14:49.800 --> 00:14:54.800]  頭尾包著的耶穌設立聖餐
[00:14:54.800 --> 00:14:57.800]  告訴門徒
[00:14:57.800 --> 00:14:59.800]  我的出現
[00:14:59.800 --> 00:15:01.800]  我們這個世界
[00:15:01.800 --> 00:15:03.800]  那個意義是怎樣
[00:15:03.800 --> 00:15:07.800]  他怎樣來到成為世人的救贖
[00:15:07.800 --> 00:15:09.800]  他怎樣來到用他自己的生命
[00:15:09.800 --> 00:15:13.800]  換取我們得到神的憐憫
[00:15:13.800 --> 00:15:15.800]  救恩
[00:15:15.800 --> 00:15:16.800]  但是
[00:15:16.800 --> 00:15:18.800]  在這樣這麼清楚的
[00:15:18.800 --> 00:15:21.800]  講白自己就快要殉道
[00:15:21.800 --> 00:15:23.800]  來到去為世人死
[00:15:23.800 --> 00:15:26.800]  門徒怎樣的反應呢?
[00:15:26.800 --> 00:15:28.800]  盧家呼音真是很好
[00:15:28.800 --> 00:15:31.800]  將這些經文串連在一起
[00:15:31.800 --> 00:15:33.800]  另外兩卷的福音書
[00:15:33.800 --> 00:15:36.800]  馬太福音二十章和馬可福音第十章
[00:15:36.800 --> 00:15:38.800]  不是放在一起的
[00:15:38.800 --> 00:15:40.800]  但是這裡放在一起的時候
[00:15:40.800 --> 00:15:42.800]  二十四節
[00:15:42.800 --> 00:15:43.800]  尤其是二十五節
[00:15:43.800 --> 00:15:45.800]  就是三卷福音書都沒有記載
[00:15:45.800 --> 00:15:47.800]  只有盧家記載
[00:15:47.800 --> 00:15:48.800]  耶穌說
[00:15:48.800 --> 00:15:52.800]  你不要學世人的價值觀
[00:15:52.800 --> 00:15:54.800]  世界的運作模式
[00:15:54.800 --> 00:15:56.800]  你不要學
[00:15:56.800 --> 00:15:58.800]  基督教不是這樣的
[00:15:58.800 --> 00:16:01.800]  留意二十四節是什麼場景
[00:16:01.800 --> 00:16:04.800]  記住是耶穌設立聖餐
[00:16:04.800 --> 00:16:06.800]  和他們守完聖餐之後
[00:16:06.800 --> 00:16:07.800]  或者途中
[00:16:07.800 --> 00:16:09.800]  未完結
[00:16:09.800 --> 00:16:13.800]  門徒中間也起了爭論
[00:16:13.800 --> 00:16:17.800]  他們中哪一個可算為大
[00:16:17.800 --> 00:16:22.800]  很諷刺
[00:16:22.800 --> 00:16:23.800]  聖餐
[00:16:23.800 --> 00:16:25.800]  耶穌就快要死
[00:16:25.800 --> 00:16:27.800]  這次是第三年
[00:16:27.800 --> 00:16:29.800]  和他們守這個逾越節
[00:16:29.800 --> 00:16:32.800]  唯有這次告訴他們
[00:16:32.800 --> 00:16:36.800]  這個聖餐將來一個暫生的意義
[00:16:36.800 --> 00:16:40.800]  就是你們要紀念我的身體為你們死
[00:16:40.800 --> 00:16:42.800]  紀念我的血為你們流出
[00:16:42.800 --> 00:16:44.800]  來設立這個新約
[00:16:44.800 --> 00:16:46.800]  從來沒有試過的
[00:16:46.800 --> 00:16:48.800]  他們從小會連守逾越節
[00:16:48.800 --> 00:16:50.800]  從來不會有這樣的
[00:16:50.800 --> 00:16:52.800]  只是紀念出埃及
[00:16:52.800 --> 00:16:54.800]  但是現在耶穌說
[00:16:54.800 --> 00:16:56.800]  我就是那個逾越節羔羊
[00:16:56.800 --> 00:16:58.800]  我就是那個犧牲的
[00:16:58.800 --> 00:16:59.800]  這樣
[00:16:59.800 --> 00:17:03.800]  然後二十五節耶穌怎樣說呢
[00:17:03.800 --> 00:17:08.800]  這次聖經四卷福音書只有路加記載
[00:17:08.800 --> 00:17:10.800]  耶穌對他們說
[00:17:10.800 --> 00:17:15.800]  外邦人有君王為主治理他們
[00:17:15.800 --> 00:17:19.800]  那掌權管他們的稱為恩主
[00:17:19.800 --> 00:17:22.800]  但你們不可這樣
[00:17:22.800 --> 00:17:27.800]  你們中間最大的都要成為最小的
[00:17:27.800 --> 00:17:30.800]  為領袖的都要仗服侍人的
[00:17:30.800 --> 00:17:32.800]  是誰為大
[00:17:32.800 --> 00:17:35.800]  是左席的還是服侍人的呢
[00:17:35.800 --> 00:17:37.800]  當然就是坐席的大
[00:17:37.800 --> 00:17:39.800]  不是坐席的大嗎
[00:17:39.800 --> 00:17:44.800]  然而我在你們中間是如同服侍人的
[00:17:44.800 --> 00:17:47.800]  要先解釋什麼叫恩主
[00:17:47.800 --> 00:17:48.800]  二十五節這裡
[00:17:48.800 --> 00:17:50.800]  你看英文聖經你就很清楚了
[00:17:50.800 --> 00:17:52.800]  Bernice Pheta
[00:17:52.800 --> 00:17:55.800]  當時的羅馬帝國
[00:17:55.800 --> 00:17:59.800]  鮑威君穆斯的背景
[00:17:59.800 --> 00:18:01.800]  當時的羅馬帝國
[00:18:01.800 --> 00:18:04.800]  怎樣來解決貧富懸殊的制度呢
[00:18:04.800 --> 00:18:06.800]  的不公義呢
[00:18:06.800 --> 00:18:07.800]  的不公呢
[00:18:07.800 --> 00:18:08.800]  社會的動盪
[00:18:08.800 --> 00:18:11.800]  怎樣能夠令到社會盡量減低這個動盪呢
[00:18:11.800 --> 00:18:14.800]  今天我們就是用收稅
[00:18:14.800 --> 00:18:16.800]  政府來分配
[00:18:16.800 --> 00:18:19.800]  但當時羅馬帝國不是這樣的
[00:18:19.800 --> 00:18:21.800]  就用一個叫恩主的制度
[00:18:21.800 --> 00:18:22.800]  Bernice Pheta
[00:18:22.800 --> 00:18:24.800]  一些有錢
[00:18:24.800 --> 00:18:27.800]  極少的人是有極權有錢的
[00:18:27.800 --> 00:18:31.800]  他們會將他們的錢給這些窮人
[00:18:31.800 --> 00:18:34.800]  窮人就會給一些相應的
[00:18:34.800 --> 00:18:36.800]  所以鮑威君穆斯就說
[00:18:36.800 --> 00:18:37.800]  有錢的人
[00:18:37.800 --> 00:18:39.800]  有權勢的人就給錢
[00:18:39.800 --> 00:18:41.800]  沒錢沒權勢的人就給面子
[00:18:41.800 --> 00:18:43.800]  這些有錢人
[00:18:43.800 --> 00:18:45.800]  一個給錢一個給面子
[00:18:45.800 --> 00:18:48.800]  就令到社會的動盪減低
[00:18:48.800 --> 00:18:51.800]  當時羅馬帝國的制度
[00:18:51.800 --> 00:18:53.800]  就是主耶穌所說的
[00:18:53.800 --> 00:18:58.800]  愛邦人有君王為主治理他們
[00:18:58.800 --> 00:19:02.800]  那掌權管他們的就稱為恩主
