
[00:00:00.000 --> 00:00:05.000]  路加福音第八章二十二到二十五節
[00:06:58.000 --> 00:07:02.000]  都應該是非常熟悉的
[00:07:02.000 --> 00:07:07.000]  所以當他們早上去搭船的時候
[00:07:07.000 --> 00:07:09.000]  就算起風浪
[00:07:09.000 --> 00:07:13.000]  他們處理的事情是比較容易一點
[00:07:13.000 --> 00:07:20.000]  不過這次耶穌選擇了在晚上起程
[00:07:20.000 --> 00:07:26.000]  所以當一會兒說到大風起的時候
[00:07:26.000 --> 00:07:29.000]  這次可能真的非常強勁
[00:07:29.000 --> 00:07:34.000]  以至到一些打魚很厲害的門徒
[00:07:34.000 --> 00:07:36.000]  撐船很厲害的門徒
[00:07:36.000 --> 00:07:38.000]  都感到束手無策
[00:07:38.000 --> 00:07:44.000]  感到在森林裏面非常害怕
[00:07:44.000 --> 00:07:50.000]  其實在晚上又選擇去搭船
[00:07:50.000 --> 00:07:52.000]  去到岸的另外一邊
[00:07:52.000 --> 00:07:54.000]  對門徒來說
[00:07:54.000 --> 00:08:00.000]  都覺得耶穌基督是一個最差的選擇
[00:08:00.000 --> 00:08:04.000]  他們亦都不願意在這個時間去撐船
[00:08:04.000 --> 00:08:07.000]  因為已經工作了一整天
[00:08:07.000 --> 00:08:10.000]  覺得很累
[00:08:10.000 --> 00:08:15.000]  不過他們將要去到格拉森的地方
[00:08:15.000 --> 00:08:17.000]  在路加坊第九章
[00:08:17.000 --> 00:08:22.000]  在那裏耶穌會行一個神蹟
[00:08:22.000 --> 00:08:25.000]  講到一個被鬼附的人
[00:08:25.000 --> 00:08:28.000]  他住在墳墓裏面
[00:08:28.000 --> 00:08:31.000]  但因為耶穌基督的到來
[00:08:31.000 --> 00:08:34.000]  亦都因著耶穌基督的權柄
[00:08:34.000 --> 00:08:37.000]  耶穌基督釋放了這個人
[00:08:37.000 --> 00:08:42.000]  以至這個人不需要再受炸彈的控制
[00:08:42.000 --> 00:08:47.000]  從此這個人的生命就有自由
[00:08:47.000 --> 00:08:50.000]  就有光明
[00:08:50.000 --> 00:08:53.000]  但是耶穌可以第二天早上才去
[00:08:53.000 --> 00:08:56.000]  又可以從這個陸路去
[00:08:56.000 --> 00:08:59.000]  但是門徒總是不明白
[00:08:59.000 --> 00:09:02.000]  為什麼耶穌就是這麼麻煩
[00:09:02.000 --> 00:09:06.000]  要選擇一條這麼不順暢的路去走
[00:09:06.000 --> 00:09:11.000]  其實有時候我們在人生裏面都有些經歷
[00:09:11.000 --> 00:09:15.000]  就是很難明白耶穌基督的心意
[00:09:15.000 --> 00:09:19.000]  有些人覺得這個時間都不是很好
[00:09:19.000 --> 00:09:22.000]  為什麼呢?完全不配合
[00:09:22.000 --> 00:09:25.000]  又或者我們有時候都覺得
[00:09:25.000 --> 00:09:27.000]  發生在我們生命當中
[00:09:27.000 --> 00:09:30.000]  如果耶穌是掌管的時候
[00:09:30.000 --> 00:09:33.000]  我們覺得好像不是很合情理
[00:09:33.000 --> 00:09:38.000]  我們對上帝對耶穌都會有些質疑
[00:09:38.000 --> 00:09:42.000]  不過我們深信每一件事情
[00:09:42.000 --> 00:09:45.000]  都有上帝的心意
[00:09:45.000 --> 00:09:48.000]  祂要我們在當中有些東西來學習
[00:09:48.000 --> 00:09:51.000]  有些東西來認識更多
[00:09:51.000 --> 00:09:56.000]  以致我們的宿命生命又可以進一步
[00:09:56.000 --> 00:10:06.000]  我們看到耶穌要開始去渡湖
[00:10:06.000 --> 00:10:11.000]  那段經文說當船在行走的時候
[00:10:11.000 --> 00:10:16.000]  這個湖突然間起了狂風巨浪
[00:10:16.000 --> 00:10:21.000]  整艘船都進水了,非常危險
[00:10:21.000 --> 00:10:25.000]  我們看看這個加利利湖
[00:10:25.000 --> 00:10:29.000]  可能光都很模糊,隱約看到
[00:10:29.000 --> 00:10:31.000]  我們知道這個加利利湖
[00:10:31.000 --> 00:10:36.000]  四周都有山圍繞著
[00:10:36.000 --> 00:10:42.000]  另外這個湖低於水平線以下的六百呎
[00:10:42.000 --> 00:10:46.000]  所以造成了一個窩
[00:10:46.000 --> 00:10:48.000]  我不太懂得地理
[00:10:48.000 --> 00:10:51.000]  不過可能懂得地理、天氣的人
[00:10:51.000 --> 00:10:54.000]  我們就知道這樣的環境
[00:10:54.000 --> 00:10:57.000]  就會帶來整個形勢
[00:10:57.000 --> 00:11:02.000]  整個湖會突如其來起風暴
[00:11:02.000 --> 00:11:04.000]  是預測不到的
[00:11:04.000 --> 00:11:06.000]  就算現在天文台
[00:11:06.000 --> 00:11:13.000]  也估不到什麼時候會有風暴發生
[00:11:13.000 --> 00:11:17.000]  還有,這艘叫做耶穌船
[00:11:17.000 --> 00:11:20.000]  在1986年的時候
[00:11:20.000 --> 00:11:24.000]  有兩個以色列人,都是裕夫來的
[00:11:24.000 --> 00:11:29.000]  他們在加利利海裡面發現了一艘船
[00:11:29.000 --> 00:11:34.000]  經過歷史學家、考古學家去探究
[00:11:34.000 --> 00:11:39.000]  發現了這一艘是在第一世紀的漁船
[00:11:39.000 --> 00:11:42.000]  第一世紀留下來的漁船
[00:11:42.000 --> 00:11:49.000]  證明這艘船是耶穌時代常用的漁船
[00:11:49.000 --> 00:11:51.000]  不過你看看,很新的
[00:11:51.000 --> 00:11:55.000]  所以可能是再造過的
[00:11:55.000 --> 00:11:57.000]  發現當然不是那麼漂亮
[00:11:57.000 --> 00:12:00.000]  不過他就按照它的形狀
[00:12:00.000 --> 00:12:06.000]  按照它的長度、闊度來再造一艘船
[00:12:06.000 --> 00:12:12.000]  就說這是耶穌時代常用的船隻
[00:12:12.000 --> 00:12:15.000]  稱它為耶穌船
[00:12:15.000 --> 00:12:18.000]  所以如果你去以色列的時候
[00:12:18.000 --> 00:12:23.000]  你就會看到有這些樣子
[00:12:23.000 --> 00:12:26.000]  張牧師那次去以色列
[00:12:26.000 --> 00:12:31.000]  他回來送了一個石頭鏈嘴
[00:12:31.000 --> 00:12:37.000]  鏈嘴裡面就有耶穌船的樣子
[00:12:37.000 --> 00:12:42.000]  我們看到這樣的船沒有槍的
[00:12:42.000 --> 00:12:48.000]  所以當狂風大浪突然間來發起的時候
[00:12:48.000 --> 00:12:52.000]  完全沒有槍可以遮擋得到
[00:12:52.000 --> 00:12:58.000]  所以我們可以想像到當時的危險性
[00:12:58.000 --> 00:13:03.000]  整艘船已經進水了
[00:13:03.000 --> 00:13:08.000]  這班門徒就不停地撥水
[00:13:08.000 --> 00:13:10.000]  不停地看怎樣穩定船隻
[00:13:10.000 --> 00:13:12.000]  因為快要沉了
[00:13:12.000 --> 00:13:15.000]  在這個很混亂很慌張的情況的時候
[00:13:15.000 --> 00:13:18.000]  他們就去叫耶穌
[00:13:18.000 --> 00:13:21.000]  耶穌啊耶穌,我們快要死了
[00:13:21.000 --> 00:13:23.000]  為什麼你不理我們啊
[00:13:23.000 --> 00:13:26.000]  想像一下
[00:13:26.000 --> 00:13:31.000]  當這班門徒一路照顧耶穌的時候
[00:13:31.000 --> 00:13:36.000]  你猜他們心裡面在想什麼呢?
[00:13:36.000 --> 00:13:42.000]  我想他們心裡面在嘰哩咕嚕地罵耶穌
[00:13:42.000 --> 00:13:44.000]  老師也是這樣
[00:13:44.000 --> 00:13:48.000]  有沒有搞錯啊,這個耶穌
[00:13:48.000 --> 00:13:51.000]  晚上叫我們划船
[00:13:51.000 --> 00:13:53.000]  晚上來划吧
[00:13:53.000 --> 00:13:56.000]  現在風很大,看我們怎樣死
[00:13:56.000 --> 00:13:58.000]  想像一下
[00:13:58.000 --> 00:14:02.000]  晚上有陸路不走,走海路
[00:14:02.000 --> 00:14:05.000]  明知道這個加利湖就是這樣
[00:14:05.000 --> 00:14:08.000]  突然間狂風暴起
[00:14:08.000 --> 00:14:09.000]  那現在怎麼辦呢?
[00:14:09.000 --> 00:14:12.000]  一起死啊,同歸於盡
[00:14:12.000 --> 00:14:14.000]  可能心裡面有很多的埋怨
[00:14:14.000 --> 00:14:17.000]  甚至會說,這個耶穌會不會說話
[00:14:17.000 --> 00:14:19.000]  說到你只會說話
[00:14:19.000 --> 00:14:23.000]  參選,面對風浪,你會不會嫁啊
[00:14:23.000 --> 00:14:25.000]  但是他們都不理
[00:14:25.000 --> 00:14:28.000]  繼續叫耶穌,快點起來啊
[00:14:28.000 --> 00:14:32.000]  你猜他們叫耶穌來幹什麼呢?
[00:14:32.000 --> 00:14:34.000]  幫忙潑水吧
[00:14:34.000 --> 00:14:40.000]  想著多兩隻手就可以幫忙潑水了
[00:14:40.000 --> 00:14:42.000]  在這個時間裡面
[00:14:42.000 --> 00:14:49.000]  忘記了耶穌之前說過什麼道行過什麼神蹟
[00:14:49.000 --> 00:14:53.000]  現在面對他們自己生命的危險
[00:14:53.000 --> 00:14:55.000]  不過同時間在腦子裡面
[00:14:55.000 --> 00:14:57.000]  一定在質疑耶穌
[00:14:57.000 --> 00:14:59.000]  不知道會不會懂
[00:14:59.000 --> 00:15:02.000]  搞到晚上去划船
[00:15:02.000 --> 00:15:04.000]  也在懷疑
[00:15:04.000 --> 00:15:07.000]  這個耶穌,你說到他厲害
[00:15:07.000 --> 00:15:10.000]  究竟划船,航海,有沒有這樣的智慧
[00:15:10.000 --> 00:15:14.000]  還有,你說自己是一個慈愛的耶穌
[00:15:14.000 --> 00:15:17.000]  你有沒有體恤我們現在是多麼的辛苦
[00:15:17.000 --> 00:15:19.000]  做完一天的事,聽完一天的道
[00:15:19.000 --> 00:15:21.000]  我們是多麼的睏
[00:15:21.000 --> 00:15:25.000]  人一在一些風浪裡面
[00:15:25.000 --> 00:15:27.000]  一些不如意的事情裡面
[00:15:27.000 --> 00:15:31.000]  心裡面就會容易有很多疑惑
[00:15:31.000 --> 00:15:35.000]  你就會想,耶穌會不會愛我的
[00:15:35.000 --> 00:15:37.000]  耶穌究竟會不會幫我的
[00:15:37.000 --> 00:15:39.000]  耶穌究竟他行不行
[00:15:39.000 --> 00:15:41.000]  或者耶穌幫了我一次之後
[00:15:41.000 --> 00:15:43.000]  他會不會幫我第二次
[00:15:43.000 --> 00:15:45.000]  很多的疑惑
[00:15:45.000 --> 00:15:48.000]  當我們在這些疑惑裡面停留下來之後
[00:15:48.000 --> 00:15:50.000]  久了的時候
[00:15:50.000 --> 00:15:54.000]  我們就會產生麻怨
[00:15:54.000 --> 00:15:57.000]  這班門徒在這個很慌亂的裡面潑水
[00:15:57.000 --> 00:16:01.000]  心裡面有很多的思想
[00:16:01.000 --> 00:16:05.000]  我們知道在這個風暴
[00:16:05.000 --> 00:16:08.000]  在這個風暴狂風大浪的時候
[00:16:08.000 --> 00:16:12.000]  這班門徒控制不了任何東西
[00:16:12.000 --> 00:16:18.000]  縱然彼得約翰他們都是打魚高手
[00:16:18.000 --> 00:16:24.000]  我相信他們撐船、起帆都是很厲害的
[00:16:24.000 --> 00:16:31.000]  不過面對突然來的狂風巨浪的時候
[00:16:31.000 --> 00:16:35.000]  在這一刻中,他覺得他自己都無能為力
[00:16:35.000 --> 00:16:39.000]  我相信他們感到原來人的限制
[00:16:39.000 --> 00:16:43.000]  人的渺小
[00:16:43.000 --> 00:16:47.000]  同樣,當風平浪靜的時候
[00:16:47.000 --> 00:16:52.000]  你和我都會有時覺得自己頗厲害
[00:16:52.000 --> 00:16:56.000]  覺得只要拼搏,只要努力
[00:16:56.000 --> 00:16:59.000]  只要你去多花點時間的時候
[00:16:59.000 --> 00:17:03.000]  一定要做的事情一定會成功
[00:17:03.000 --> 00:17:06.000]  一定要賺到很多錢
[00:17:06.000 --> 00:17:09.000]  一定會拿到很多成就
[00:17:09.000 --> 00:17:13.000]  有時我們計劃是這樣計劃
[00:17:13.000 --> 00:17:15.000]  想是這樣想
[00:17:15.000 --> 00:17:19.000]  但是當一場風暴,人生的風暴
[00:17:19.000 --> 00:17:21.000]  之前有金融風暴
[00:17:21.000 --> 00:17:24.000]  又可能不知道是股市還是什麼風暴
[00:17:24.000 --> 00:17:27.000]  一旦臨到的時候
[00:17:27.000 --> 00:17:30.000]  可能在一天兩天之間
[00:17:30.000 --> 00:17:38.000]  我們所有的財富、成就、名利
[00:17:38.000 --> 00:17:41.000]  都完完全全的失去
[00:17:41.000 --> 00:17:46.000]  這場風暴讓我們看到人生的渺小
[00:17:46.000 --> 00:17:50.000]  看到人生的限制
[00:17:50.000 --> 00:17:54.000]  我們又再繼續想想
[00:17:54.000 --> 00:17:58.000]  當狂風大作的時候
[00:17:58.000 --> 00:18:02.000]  那些門徒很努力的去潑水
[00:18:02.000 --> 00:18:05.000]  去養飯
[00:18:05.000 --> 00:18:09.000]  到達的時候覺得應付不來
[00:18:09.000 --> 00:18:11.000]  他們就去叫耶穌
[00:18:11.000 --> 00:18:15.000]  雖然他們叫耶穌的真正目的我們不知道
[00:18:15.000 --> 00:18:21.000]  他們只說:耶穌啊,耶穌,我們快要沒命了
[00:18:21.000 --> 00:18:24.000]  當他們一叫的時候
[00:18:24.000 --> 00:18:26.000]  耶穌就醒了
[00:18:26.000 --> 00:18:28.000]  我又想想
[00:18:28.000 --> 00:18:32.000]  沒理由耶穌睡得這麼熟
[00:18:32.000 --> 00:18:35.000]  那艘船搖搖搖得這麼厲害
[00:18:35.000 --> 00:18:37.000]  還有那些門徒
[00:18:37.000 --> 00:18:39.000]  我相信他們一直潑水
[00:18:39.000 --> 00:18:42.000]  你去潑水,你去養飯
[00:18:42.000 --> 00:18:45.000]  一定是整艘船很吵的
[00:18:45.000 --> 00:18:49.000]  我覺得耶穌沒理由睡得這麼熟
[00:18:49.000 --> 00:18:58.000]  我會覺得他知道那些門徒心裡非常害怕
[00:18:58.000 --> 00:19:03.000]  不過他覺得時機未到
[00:19:03.000 --> 00:19:06.000]  讓那些門徒先害怕
[00:19:06.000 --> 00:19:11.000]  讓那些門徒再經歷一下人生裡那份
[00:19:11.000 --> 00:19:15.000]  他自己滿以為自己是打魚高手
[00:19:15.000 --> 00:19:20.000]  但在這個時候他真的做不到什麼
[00:19:20.000 --> 00:19:22.000]  到時機成熟的時候
[00:19:22.000 --> 00:19:24.000]  他就出手了
[00:19:24.000 --> 00:19:31.000]  他目的要操練這班門徒的信心
[00:19:31.000 --> 00:19:37.000]  記得上年我陳友遞兄弟來過我們錦繡堂講見證
[00:19:37.000 --> 00:19:41.000]  他就說到他自己是一個歌星
[00:19:41.000 --> 00:19:43.000]  又是一個明星
[00:19:43.000 --> 00:19:47.000]  他要時時去到不同的地方登台
[00:19:47.000 --> 00:19:50.000]  因為他一會兒要去新加坡
[00:19:50.000 --> 00:19:53.000]  一會兒又去國內,一會兒又去香港
[00:19:53.000 --> 00:19:55.000]  他就要到處飛
[00:19:55.000 --> 00:19:57.000]  因為要賺大錢
[00:19:57.000 --> 00:19:59.000]  因為要拿這個名氣
[00:19:59.000 --> 00:20:03.000]  所以他和太太的關係是很疏離
[00:20:03.000 --> 00:20:04.000]  很淡的
[00:20:04.000 --> 00:20:08.000]  他覺得是淡而無味的
[00:20:08.000 --> 00:20:15.000]  但有一天他看到他太太的樣子很辛苦很痛
[00:20:15.000 --> 00:20:17.000]  看了醫生之後
[00:20:17.000 --> 00:20:23.000]  醫生就證實了她是肝癌入骨
[00:20:23.000 --> 00:20:27.000]  以致她全身痛得很厲害
[00:20:27.000 --> 00:20:30.000]  醫生還告訴陳友和他太太
[00:20:30.000 --> 00:20:35.000]  他只剩下兩三個月的命
[00:20:35.000 --> 00:20:39.000]  當陳友見到自己最親密的太太
[00:20:39.000 --> 00:20:42.000]  李英最親密的太太
[00:20:42.000 --> 00:20:46.000]  只剩下兩三個月的命
[00:20:46.000 --> 00:20:49.000]  在那段時間他就多了在香港
[00:20:49.000 --> 00:20:56.000]  他就說不忍心看到太太這麼辛苦
[00:20:56.000 --> 00:21:00.000]  他覺得過往賺了這麼多錢
[00:21:00.000 --> 00:21:05.000]  他在新加坡、馬來西亞、大陸這麼多人認識他
[00:21:05.000 --> 00:21:07.000]  這麼多人喜歡他
[00:21:07.000 --> 00:21:09.000]  他有這麼多的名氣
[00:21:09.000 --> 00:21:11.000]  那又怎樣呢
[00:21:11.000 --> 00:21:15.000]  他一個李英最親密的太太
[00:21:15.000 --> 00:21:18.000]  在這個時間好像和他很陌生
[00:21:18.000 --> 00:21:23.000]  另一方面也不忍心看著他這麼痛
[00:21:23.000 --> 00:21:26.000]  他就記起他以前上教會
[00:21:26.000 --> 00:21:28.000]  他記起耶穌
[00:21:28.000 --> 00:21:31.000]  於是就不斷祈禱
[00:21:31.000 --> 00:21:37.000]  祈禱求耶穌醫治他的太太
[00:21:37.000 --> 00:21:40.000]  你猜耶穌有沒有醫治他呢
[00:21:40.000 --> 00:21:43.000]  你可以說有,也可以說沒有
[00:21:43.000 --> 00:21:46.000]  不過他說見證他太太也在
[00:21:46.000 --> 00:21:50.000]  當他不斷為太太祈禱的時候
[00:21:50.000 --> 00:21:52.000]  不斷去覆診
[00:21:52.000 --> 00:21:55.000]  有一天很奇妙
[00:21:55.000 --> 00:21:58.000]  那個醫生看清楚他太太的影片
[00:21:58.000 --> 00:22:01.000]  看清楚她的情況
[00:22:01.000 --> 00:22:06.000]  發現原來他太太不是患了肝癌
[00:22:06.000 --> 00:22:09.000]  肝癌也沒有進入這個骨
[00:22:09.000 --> 00:22:14.000]  她只是患了一個叫多發性的骨髓瘤
[00:22:14.000 --> 00:22:16.000]  只是一些腫瘤
[00:22:16.000 --> 00:22:20.000]  而帶來的骨頭很痛
[00:22:20.000 --> 00:22:22.000]  是有藥可醫的
[00:22:22.000 --> 00:22:24.000]  不和肝癌差很遠
[00:22:24.000 --> 00:22:27.000]  是有藥可醫的
[00:22:27.000 --> 00:22:30.000]  很奇妙吧
[00:22:30.000 --> 00:22:33.000]  其實你說是不是上帝一走就知道呢
[00:22:33.000 --> 00:22:36.000]  為什麼會搞到有些醫生夢察察
[00:22:36.000 --> 00:22:39.000]  說他這麼嚴重的病是肝癌入骨呢
[00:22:39.000 --> 00:22:43.000]  但到最後又看回影片的時候
[00:22:43.000 --> 00:22:45.000]  竟然又不是癌症呢
[00:22:45.000 --> 00:22:48.000]  上帝一早就知道
[00:22:48.000 --> 00:22:52.000]  但為什麼上帝不讓陳友和他太太
[00:22:52.000 --> 00:22:54.000]  一早就有一個好醫生
[00:22:54.000 --> 00:22:58.000]  以致他早早就發現了他只是一個普通的病
[00:22:58.000 --> 00:23:00.000]  是有藥可醫的
[00:23:00.000 --> 00:23:04.000]  那不就不用吃一餐死了
[00:23:04.000 --> 00:23:06.000]  但又想想
[00:23:06.000 --> 00:23:12.000]  如果上帝一早就讓陳友和他太太知道
[00:23:12.000 --> 00:23:14.000]  這個病是普通的病的時候
[00:23:14.000 --> 00:23:20.000]  你猜陳友會不會反省他和他太太的關係
[00:23:20.000 --> 00:23:22.000]  會不會反省大家這麼疏離呢
[00:23:22.000 --> 00:23:24.000]  叫太太也好
[00:23:24.000 --> 00:23:27.000]  如果他一早就知道是一個普通的病
[00:23:27.000 --> 00:23:29.000]  有藥可醫的
[00:23:29.000 --> 00:23:31.000]  陳友會不會停下來
[00:23:31.000 --> 00:23:34.000]  不再一會兒飛去新加坡
[00:23:34.000 --> 00:23:36.000]  一會兒又飛去泰國
[00:23:36.000 --> 00:23:39.000]  一會兒又回大陸呢
[00:23:39.000 --> 00:23:40.000]  他一定不會
[00:23:40.000 --> 00:23:44.000]  他一定會繼續努力去賺錢
[00:23:44.000 --> 00:23:48.000]  繼續努力去賺取更多人認識他
[00:23:48.000 --> 00:23:51.000]  他更加不會想到耶穌
[00:23:51.000 --> 00:23:54.000]  回到耶穌基督的身邊
[00:23:54.000 --> 00:23:59.000]  所以相信我們人生的風浪裡面
