
[00:00:00.000 --> 00:00:04.680]  新約路加福音2:41-52
[00:01:48.200 --> 00:01:50.960]  在這裡先和大家拜個早年
[00:01:50.960 --> 00:01:53.600]  祝大家身心靈健康
[00:01:53.600 --> 00:01:55.360]  主恩滿滿
[00:01:55.360 --> 00:01:58.040]  中國人習慣在年初的時候
[00:01:58.040 --> 00:02:00.920]  為一年的計劃做好準備
[00:02:00.920 --> 00:02:03.680]  所以有「一年之計在於春」
[00:02:03.680 --> 00:02:06.920]  「一日之計在於晨」的成語
[00:02:06.920 --> 00:02:09.720]  目標一早就去釐定
[00:02:09.720 --> 00:02:13.160]  然後按計劃一步一步去實踐
[00:02:13.160 --> 00:02:16.520]  到年尾的時候就有美好的收成
[00:02:16.520 --> 00:02:20.080]  這是我們中國人的傳統智慧
[00:02:20.080 --> 00:02:24.480]  感恩專家弟兄姊妹又如何呢?
[00:02:24.480 --> 00:02:27.000]  我們會不會在今年的年初
[00:02:27.000 --> 00:02:29.280]  給自己一個信仰的目標
[00:02:29.280 --> 00:02:32.080]  或者給自己一個信仰的使命呢?
[00:02:32.080 --> 00:02:36.680]  然後按著這個目標一步一步去實踐
[00:02:36.680 --> 00:02:39.040]  到2018年年尾的時候
[00:02:39.040 --> 00:02:43.000]  我們就為自己這個目標結出一些成果
[00:02:43.000 --> 00:02:45.800]  然後就可以向神感恩
[00:02:45.800 --> 00:02:51.840]  甚至在神面前數算這一年的恩典
[00:02:51.840 --> 00:02:56.720]  既然我們每一個都是主耶穌基督的跟隨者
[00:02:56.720 --> 00:03:01.840]  我們必然就以耶穌作為我們效法的一個榜樣
[00:03:01.840 --> 00:03:07.000]  少年的耶穌已經很有一個清晰的目標和使命
[00:03:07.000 --> 00:03:09.240]  而且在成長過程裡面
[00:03:09.240 --> 00:03:12.520]  還很值得我們去欣賞和學習的
[00:03:12.520 --> 00:03:14.840]  今天我們就試一下從《路加福音》
[00:03:14.840 --> 00:03:17.840]  二章41至52節這段經文
[00:03:17.840 --> 00:03:21.560]  在耶穌的身上去學習建立目標
[00:03:21.560 --> 00:03:24.120]  和成長的三個階段
[00:03:24.120 --> 00:03:27.760]  開始之前我們先有一個祈禱
[00:03:27.760 --> 00:03:29.600]  引導我們進入真理的聖靈
[00:03:29.600 --> 00:03:32.200]  甚願祢開我們的心
[00:03:32.200 --> 00:03:34.720]  甚願祢開我們的耳朵
[00:03:34.720 --> 00:03:38.040]  讓祢的話能夠滋潤我們的生命
[00:03:38.040 --> 00:03:40.320]  又擴闊我們的眼界
[00:03:40.320 --> 00:03:42.440]  使我們能夠更加的學無理
[00:03:42.440 --> 00:03:43.840]  更加的倚靠祢
[00:03:43.840 --> 00:03:45.600]  明白祢的心意
[00:03:45.600 --> 00:03:48.440]  我們的祈求是奉主耶穌基督的聖名祈求
[00:03:48.440 --> 00:03:49.520]  阿們
[00:03:49.520 --> 00:03:54.240]  開始的時候先和大家交代一下經文的背景
[00:03:54.240 --> 00:03:58.240]  原來每年在三月至四月初的時候
[00:03:58.240 --> 00:04:02.440]  居住在耶路撒冷城外邊的猶太人
[00:04:02.440 --> 00:04:04.080]  無論住得多遠都好
[00:04:04.080 --> 00:04:09.120]  都會返回耶路撒冷去慶祝如月節
[00:04:09.120 --> 00:04:10.600]  如月節是甚麼節目
[00:04:10.600 --> 00:04:12.200]  或者如月節是甚麼節日
[00:04:12.200 --> 00:04:15.280]  就是代表以色列人能夠離開埃及
[00:04:15.280 --> 00:04:19.160]  以及重獲自由而設立的一個節日
[00:04:19.160 --> 00:04:22.880]  猶太的男性規定一定要參加
[00:04:22.880 --> 00:04:25.760]  女性就可以沒有這個規定
[00:04:25.760 --> 00:04:30.960]  如月節是猶太教裏面的三大節日之一
[00:04:30.960 --> 00:04:32.320]  其他兩個節日
[00:04:32.320 --> 00:04:36.720]  分別是主彭節和五旬節
[00:04:36.720 --> 00:04:38.520]  耶穌的母親瑪利亞
[00:04:38.520 --> 00:04:42.480]  這次為何會陪同耶穌上耶路撒冷守城呢
[00:04:42.480 --> 00:04:44.720]  因為剛才所說女性是無需參與的
[00:04:44.720 --> 00:04:46.080]  是volunteer的
[00:04:46.080 --> 00:04:47.320]  為何這次要去呢
[00:04:47.320 --> 00:04:51.440]  她很可能是為耶穌第二年作出準備
[00:04:51.440 --> 00:04:53.880]  因為第二年耶穌就十三歲了
[00:04:53.880 --> 00:04:55.520]  按照猶太的習俗
[00:04:55.520 --> 00:04:57.920]  十三歲就是成人
[00:04:57.920 --> 00:05:00.800]  就要成為公會的其中一個一份子
[00:05:00.800 --> 00:05:05.720]  猶太人從一個偏遠的地方前往耶路撒冷
[00:05:05.720 --> 00:05:08.000]  多數都是結伴而行的
[00:05:08.000 --> 00:05:08.600]  即是一起
[00:05:08.600 --> 00:05:09.640]  為甚麼呢
[00:05:09.640 --> 00:05:11.360]  因為有一個照應
[00:05:11.360 --> 00:05:14.400]  通常那些婦孺就走在前面
[00:05:14.400 --> 00:05:16.400]  男士就走在後面
[00:05:16.400 --> 00:05:19.760]  一家人就去到一個指定的地方集合
[00:05:19.760 --> 00:05:21.400]  然後再相聚
[00:05:21.400 --> 00:05:24.800]  約瑟和瑪利亞可能誤會了耶穌
[00:05:24.800 --> 00:05:27.360]  跟了另一個
[00:05:27.360 --> 00:05:29.160]  於是就走了
[00:05:29.160 --> 00:05:32.560]  不為意耶穌仍然留在耶路撒冷
[00:05:32.560 --> 00:05:35.760]  所以約瑟和瑪利亞離開了耶路撒冷一天
[00:05:35.760 --> 00:05:37.360]  去到一個閘點
[00:05:37.360 --> 00:05:39.920]  然後才化造不見了耶穌
[00:05:39.920 --> 00:05:42.160]  第二天回頭再去找
[00:05:42.160 --> 00:05:44.160]  所以行程一來一回
[00:05:44.160 --> 00:05:49.000]  到第三天才在聖殿裏面發現了耶穌
[00:05:49.000 --> 00:05:51.320]  當時聖殿也是一個
[00:05:51.320 --> 00:05:54.720]  敬拜神和教導信徒的一個場所
[00:05:54.720 --> 00:05:56.760]  因為根據猶太教的慣例
[00:05:56.760 --> 00:05:59.120]  每逢這些大時大節
[00:05:59.120 --> 00:06:02.320]  猶太公會裏面的宗教領袖
[00:06:02.320 --> 00:06:03.800]  拉比那些人
[00:06:03.800 --> 00:06:09.720]  就會出來公開答覆百姓對律法和一些傳統的提問
[00:06:09.720 --> 00:06:11.520]  讓人不明白的
[00:06:11.520 --> 00:06:14.720]  就在這麼大節日裏面問個明白
[00:06:14.720 --> 00:06:20.520]  除了讓朝聖者對信仰可以加深認識之外
[00:06:20.520 --> 00:06:24.920]  當然也建立了那些宗教領袖的權威
[00:06:24.920 --> 00:06:27.520]  朝聖者對拉比的提問
[00:06:27.520 --> 00:06:29.520]  多數都是一問一答的
[00:06:29.520 --> 00:06:30.560]  他問一個問題
[00:06:30.560 --> 00:06:31.680]  我們就回答他
[00:06:31.680 --> 00:06:34.320]  用一問一答的形式去討論
[00:06:34.320 --> 00:06:35.600]  其他人又如何呢?
[00:06:35.600 --> 00:06:37.160]  其他人就坐在旁邊
[00:06:37.160 --> 00:06:38.960]  一邊聽一邊看
[00:06:38.960 --> 00:06:41.120]  隨時可以加入討論
[00:06:41.120 --> 00:06:44.640]  我們也可以隨時離開
[00:06:44.640 --> 00:06:47.120]  知道了經文的背景之後
[00:06:47.120 --> 00:06:49.280]  我們就開始再經文
[00:06:49.280 --> 00:06:51.920]  在耶穌成長的時候
[00:06:51.920 --> 00:06:53.240]  第一個階段是什麼呢?
[00:06:53.240 --> 00:06:56.200]  是耶穌基於神的話語
[00:06:56.200 --> 00:06:59.080]  以及和神有一個很親密的關係
[00:06:59.080 --> 00:07:00.000]  怎麼說呢?
[00:07:00.000 --> 00:07:02.760]  經文在47節裏面說到
[00:07:02.760 --> 00:07:08.440]  「凡聽見他的人都對他聰明和應對,是感到驚奇」
[00:07:08.440 --> 00:07:11.640]  經文所提到聽見的人是什麼人?
[00:07:11.640 --> 00:07:14.400]  就是指當時在聖殿裏面
[00:07:14.400 --> 00:07:17.800]  去聽那些宗教領袖的討論
[00:07:17.800 --> 00:07:19.640]  那些朝聖者
[00:07:19.640 --> 00:07:21.680]  或者是聽那些拉比
[00:07:21.680 --> 00:07:23.680]  是在講解摩西五經
[00:07:23.680 --> 00:07:26.720]  或者是當時的猶太律例典章
[00:07:26.720 --> 00:07:28.120]  那些朝聖者
[00:07:28.120 --> 00:07:29.680]  就是那些聽見的人
[00:07:29.680 --> 00:07:31.240]  他們聽到什麼呢?
[00:07:31.240 --> 00:07:35.720]  他們聽到耶穌和拉比所討論的內容
[00:07:35.720 --> 00:07:38.960]  可能討論了幾天
[00:07:38.960 --> 00:07:40.920]  而在討論的過程裏面
[00:07:40.920 --> 00:07:43.280]  耶穌和拉比的對答
[00:07:43.280 --> 00:07:45.240]  令到這班人覺得
[00:07:45.240 --> 00:07:48.240]  耶穌是一個很聰明的人
[00:07:48.240 --> 00:07:50.480]  因為他們覺得很驚奇
[00:07:50.480 --> 00:07:53.040]  為什麼一個十二歲的少年人
[00:07:53.040 --> 00:07:57.360]  可以有這樣的見識和眼界呢?
[00:07:57.360 --> 00:07:59.280]  因為「聰明」這個字
[00:07:59.280 --> 00:08:00.480]  在原文裏面
[00:08:00.480 --> 00:08:03.600]  不單單是指知識
[00:08:03.600 --> 00:08:05.400]  還有一種「悟性」
[00:08:05.400 --> 00:08:10.120]  就是說耶穌有很高的理解能力
[00:08:10.120 --> 00:08:13.320]  原來根據猶太人的習慣
[00:08:13.320 --> 00:08:14.840]  猶太人的父母
[00:08:14.840 --> 00:08:17.280]  在小孩三歲的時候
[00:08:17.280 --> 00:08:20.120]  就開始教小孩摩西五經
[00:08:20.120 --> 00:08:22.680]  三歲就開始教摩西五經
[00:08:22.680 --> 00:08:24.520]  耶穌現在十二歲了
[00:08:24.520 --> 00:08:26.800]  由三歲到十二歲
[00:08:26.800 --> 00:08:30.000]  耶穌也在熟讀摩西五經
[00:08:30.000 --> 00:08:31.960]  你算一下數字
[00:08:31.960 --> 00:08:34.880]  三歲到十二歲起碼有九年
[00:08:34.880 --> 00:08:38.160]  如果說用九年的時間讀摩西五經
[00:08:38.160 --> 00:08:41.360]  耶穌能夠在聖經和拉比討論
[00:08:41.360 --> 00:08:43.320]  這些神的律例典章
[00:08:43.320 --> 00:08:44.800]  一點也不奇怪
[00:08:44.800 --> 00:08:47.640]  用九年時間讀五卷經書而已
[00:08:47.640 --> 00:08:49.560]  但是聖經的知識
[00:08:49.560 --> 00:08:53.520]  雖然可以日以繼夜地累積回來
[00:08:53.520 --> 00:08:55.880]  但是聰明的質素就不行了
[00:08:55.880 --> 00:08:58.520]  讀完能夠理解它
[00:08:58.520 --> 00:09:02.640]  這裡說人們很驚奇耶穌的「悟性」
[00:09:02.640 --> 00:09:04.240]  聰明和悟性
[00:09:04.240 --> 00:09:08.120]  聰明的質素就不可以單靠死讀書讀回來
[00:09:08.120 --> 00:09:12.200]  究竟耶穌的「悟性」是怎樣來的呢?
[00:09:12.200 --> 00:09:14.480]  原來耶穌的聰明和悟性
[00:09:14.480 --> 00:09:16.880]  是來自和天父的關係
[00:09:16.880 --> 00:09:19.840]  親密相交而來的
[00:09:19.840 --> 00:09:21.720]  怎樣可以證明?
[00:09:21.720 --> 00:09:23.440]  如何證明這個說法呢?
[00:09:23.440 --> 00:09:24.800]  用今天的說法就是說
[00:09:24.800 --> 00:09:28.240]  耶穌和天父天天都有話題
[00:09:28.240 --> 00:09:33.080]  經文在第49節就說了一些端倪給我們知道
[00:09:33.080 --> 00:09:33.840]  怎樣說呢?
[00:09:33.840 --> 00:09:34.920]  第49節說
[00:09:34.920 --> 00:09:36.760]  耶穌怎樣回應祂的媽媽?
[00:09:36.760 --> 00:09:39.360]  祂說:你為什麼找我呢?
[00:09:39.360 --> 00:09:41.240]  難道你們不知道
[00:09:41.240 --> 00:09:45.160]  我應當在我父的家裡面嗎?
[00:09:45.160 --> 00:09:48.120]  耶穌在回應母親瑪利亞提問的時候
[00:09:48.120 --> 00:09:50.240]  祂清楚地說道
[00:09:50.240 --> 00:09:52.080]  為什麼找我呢?
[00:09:52.080 --> 00:09:53.920]  為什麼找我呢?
[00:09:53.920 --> 00:09:55.520]  祂甚至認為
[00:09:55.520 --> 00:09:58.360]  不跟隨父母回到拿撒勒
[00:09:58.360 --> 00:10:01.480]  是一個很理所當然的事
[00:10:01.480 --> 00:10:04.560]  父母為什麼這麼擔心呢?
[00:10:04.560 --> 00:10:06.840]  耶穌從天父相交的過程裡面
[00:10:06.840 --> 00:10:09.840]  很清楚自己的使命和目標
[00:10:09.840 --> 00:10:11.880]  耶穌首次
[00:10:11.880 --> 00:10:15.320]  聖經裡面首次公開祂自己的召命
[00:10:15.320 --> 00:10:15.960]  祂說什麼呢?
[00:10:15.960 --> 00:10:19.520]  我應當在我父的家裡面
[00:10:19.520 --> 00:10:20.520]  這句話說明了
[00:10:20.520 --> 00:10:24.200]  耶穌和天父有一種很個人的親密關係
[00:10:24.200 --> 00:10:26.360]  然後才有這樣的說法
[00:10:26.360 --> 00:10:30.160]  祂早就知道祂是屬於天父
[00:10:30.160 --> 00:10:33.720]  祂是蒙召作天父的工作
[00:10:33.720 --> 00:10:37.760]  所以當祂一回到屬於天父的聖殿的時候
[00:10:37.760 --> 00:10:38.720]  祂就覺得
[00:10:38.720 --> 00:10:41.040]  我應該留在這裡
[00:10:41.040 --> 00:10:44.600]  聖殿就是耶穌生命的一個場所
[00:10:44.600 --> 00:10:46.920]  在聖殿敬拜和教導
[00:10:46.920 --> 00:10:49.120]  學武神話語的猶太人
[00:10:49.120 --> 00:10:52.800]  在聖殿執行天父給他的旨意
[00:10:52.800 --> 00:10:54.560]  耶穌一切的領袖
[00:10:54.560 --> 00:10:56.680]  一切的目標和使命
[00:10:56.680 --> 00:10:59.440]  不單單是從摩西五經
[00:10:59.440 --> 00:11:02.160]  神的律例典章而來
[00:11:02.160 --> 00:11:03.240]  不單單
[00:11:03.240 --> 00:11:09.880]  同時也是祂和天父一個個人親密關係而來
[00:11:09.880 --> 00:11:12.440]  作為一個信徒的我們
[00:11:12.440 --> 00:11:16.480]  如果我們今天要建立一個目標和使命
[00:11:16.480 --> 00:11:18.440]  如果沒有了主耶穌
[00:11:18.440 --> 00:11:20.960]  和我們有一個很親密的關係
[00:11:20.960 --> 00:11:25.480]  甚至我們不能敏銳主耶穌的那種心意
[00:11:25.480 --> 00:11:27.480]  我相信
[00:11:27.480 --> 00:11:30.160]  你今天所訂立的任何目標
[00:11:30.160 --> 00:11:34.360]  你今天所訂立的任何信仰的使命
[00:11:34.360 --> 00:11:36.840]  沒有了和神的關係
[00:11:36.840 --> 00:11:43.120]  必定很難成為一個合神心意的目標和使命
[00:11:43.120 --> 00:11:48.040]  在此很想和大家分享一個故事
[00:11:48.040 --> 00:11:49.800]  在1902年
[00:11:49.800 --> 00:11:54.280]  在美國有一個十歲的小女孩
[00:11:54.280 --> 00:11:55.840]  這個小女孩有一天
[00:11:55.840 --> 00:12:00.720]  聽到父母一個宣教士的朋友的分享
[00:12:00.720 --> 00:12:02.240]  這個宣教士朋友
[00:12:02.240 --> 00:12:07.040]  剛剛從中國返回美國述職
[00:12:07.040 --> 00:12:09.240]  這個宣教士分享到
[00:12:09.240 --> 00:12:13.360]  他那時在中國服侍的一些片段
[00:12:13.360 --> 00:12:14.920]  片段講到
[00:12:14.920 --> 00:12:17.160]  一個很寒冷的早上
[00:12:17.160 --> 00:12:20.800]  有人推著一輛空的木頭車
[00:12:20.800 --> 00:12:22.680]  趕了兩日路
[00:12:22.680 --> 00:12:26.720]  來到這個宣教士的報道場所裏面
[00:12:26.720 --> 00:12:31.600]  原來這個人是從鄉下很偏遠的地方來到
[00:12:31.600 --> 00:12:34.880]  他那裏知道有些洋人
[00:12:34.880 --> 00:12:37.680]  洋人帶了甚麼福音來
[00:12:37.680 --> 00:12:39.240]  他不知道甚麼福音是甚麼
[00:12:39.240 --> 00:12:41.960]  所以推著車想拿些東西
[00:12:41.960 --> 00:12:43.960]  趁著春膠未到
[00:12:43.960 --> 00:12:45.760]  還有時間的時候
[00:12:45.760 --> 00:12:48.640]  就由鄉下推著車
[00:12:48.640 --> 00:12:53.560]  來到很想邀請這些洋人去分享福音
[00:12:53.560 --> 00:12:56.960]  他的木頭車為了接載這些
[00:12:56.960 --> 00:13:01.160]  願意返回鄉下分享福音的洋人
[00:13:01.160 --> 00:13:04.480]  即是由私家車載他
[00:13:04.480 --> 00:13:06.480]  很可惜
[00:13:06.480 --> 00:13:09.280]  這班宣教士都很忙
[00:13:09.280 --> 00:13:11.480]  沒有人能夠抽空
[00:13:11.480 --> 00:13:14.000]  去到中國人的鄉下裏面
[00:13:14.000 --> 00:13:16.400]  去和他分享福音
[00:13:16.400 --> 00:13:18.720]  這個人很苦苦哀求
[00:13:18.720 --> 00:13:21.760]  有沒有人來呀
[00:13:21.760 --> 00:13:24.400]  最後很無奈地
[00:13:24.400 --> 00:13:27.320]  這個鄉下人就推著空木頭車
[00:13:27.320 --> 00:13:29.440]  返回鄉下
[00:13:29.440 --> 00:13:32.120]  因為沒有人有空
[00:13:32.120 --> 00:13:34.240]  沒有一個宣教士有空
[00:13:34.240 --> 00:13:38.640]  可以陪中國人一起去鄉下
[00:13:38.640 --> 00:13:41.280]  到第二年初冬
[00:13:41.280 --> 00:13:44.400]  這個中國人又帶著他的木頭車來
[00:13:44.400 --> 00:13:47.080]  很可惜
[00:13:47.080 --> 00:13:49.400]  都是同樣一個答案
[00:13:49.400 --> 00:13:52.440]  他宣教士實在很忙
[00:13:52.440 --> 00:13:55.360]  沒有人可以跟他回去
[00:13:55.360 --> 00:14:04.600]  最後他又是推著空木頭車離開了
[00:14:04.600 --> 00:14:07.840]  當這個十歲的小女孩
[00:14:07.840 --> 00:14:09.920]  坐在禮拜堂
[00:14:09.920 --> 00:14:12.320]  聽著宣教士述職
[00:14:12.320 --> 00:14:15.120]  講真實故事的時候
[00:14:15.120 --> 00:14:20.520]  小女孩腦裏面完全忘記了一切
[00:14:20.520 --> 00:14:24.240]  腦裏面想來想去都只是一個畫像
[00:14:24.240 --> 00:14:29.400]  一幕就是中國一個很窮困的鄉村
[00:14:29.400 --> 00:14:32.560]  有人很想聽福音
[00:14:32.560 --> 00:14:38.240]  但是只有一輛空的木頭車
[00:14:38.240 --> 00:14:40.040]  小女孩心裏想
[00:14:40.040 --> 00:14:42.000]  如果是我
[00:14:42.000 --> 00:14:43.600]  如果我在那裏
[00:14:43.600 --> 00:14:48.160]  我一定會去
[00:14:48.160 --> 00:14:49.840]  如果是我
[00:14:49.840 --> 00:14:51.400]  我在現場的話
[00:14:51.400 --> 00:14:53.680]  我就一定會去
[00:14:53.680 --> 00:14:55.080]  但是她想到
[00:14:55.080 --> 00:14:59.000]  我只不過是一個十歲的小女孩
[00:14:59.000 --> 00:15:03.000]  我只不過是一個十歲的小孩子
[00:15:03.000 --> 00:15:07.440]  於是她就向神發出一個禱告
[00:15:07.440 --> 00:15:10.480]  她說:主啊
[00:15:10.480 --> 00:15:12.600]  容讓我長大
[00:15:12.600 --> 00:15:14.400]  當我長大之後
[00:15:14.400 --> 00:15:17.640]  我一定去
[00:15:17.640 --> 00:15:19.960]  小女孩就在這個場合
[00:15:19.960 --> 00:15:24.800]  在神的面前作出一個回應
[00:15:24.800 --> 00:15:25.560]  主啊
[00:15:25.560 --> 00:15:27.240]  當我長大之後
[00:15:27.240 --> 00:15:29.600]  我一定去
[00:15:29.600 --> 00:15:32.160]  小女孩願意回應神的呼召
[00:15:32.160 --> 00:15:34.880]  似乎小女孩和耶穌一樣
[00:15:34.880 --> 00:15:40.200]  在這個年紀就找到她生命的目標和方向
[00:15:40.200 --> 00:15:42.600]  專家的弟兄姊妹
[00:15:42.600 --> 00:15:46.680]  你找到你的信仰目標和使命了嗎?
[00:15:46.680 --> 00:15:50.040]  或者這個小女孩跟著的經歷
[00:15:50.040 --> 00:15:52.680]  可能會啟發到我們
[00:15:52.680 --> 00:15:55.000]  建立目標和成長的第二個階段
[00:15:55.000 --> 00:15:58.520]  就是學習信服和等候
[00:15:58.520 --> 00:16:00.880]  雖然耶穌知道自己的使命
[00:16:00.880 --> 00:16:03.920]  也明白神所交託祂的內容
[00:16:03.920 --> 00:16:09.000]  但是如果此時此刻去實踐天父的心意的話
[00:16:09.000 --> 00:16:10.440]  和父母的關係
[00:16:10.440 --> 00:16:13.520]  一定會有很大的張力
[00:16:13.520 --> 00:16:16.720]  當然耶穌可以很理直氣壯地說
[00:16:16.720 --> 00:16:19.680]  我要進行天父的心意
[00:16:19.680 --> 00:16:21.240]  沒有什麼大得過
[00:16:21.240 --> 00:16:24.480]  走在天父的心意裏面的
[00:16:24.480 --> 00:16:26.840]  這樣就一意孤行了
[00:16:26.840 --> 00:16:28.720]  不過耶穌也知道
[00:16:28.720 --> 00:16:30.480]  時候未到
[00:16:30.480 --> 00:16:32.560]  祂還需要等待
[00:16:32.560 --> 00:16:35.800]  所以經文在50和51節裏面怎樣說
[00:16:35.800 --> 00:16:36.400]  祂說
[00:16:36.400 --> 00:16:39.560]  「他所說的者說,他們不明白」
[00:16:39.560 --> 00:16:42.160]  「他們」的意思就是祂父母不明白
[00:16:42.160 --> 00:16:44.680]  「他」 耶穌就和他們下去
[00:16:44.680 --> 00:16:50.520]  「會到拿撒勒,並且順從他們」
[00:16:50.520 --> 00:16:51.880]  耶穌明白到
[00:16:51.880 --> 00:16:55.720]  不是這個時候去實踐天父的旨意
[00:16:55.720 --> 00:16:58.960]  雖然祂和父母解釋過
[00:16:58.960 --> 00:17:01.360]  但是父母不明白
[00:17:01.360 --> 00:17:04.000]  父母在這個時候未能夠接受得到
[00:17:04.000 --> 00:17:06.440]  或者不能夠察覺得到
[00:17:06.440 --> 00:17:09.280]  耶穌是屬於天父
[00:17:09.280 --> 00:17:12.400]  所以耶穌順從父母回去拿撒勒
[00:17:12.400 --> 00:17:16.080]  做個聽話的孩子
[00:17:16.080 --> 00:17:18.720]  一聽就聽了18年了
[00:17:18.720 --> 00:17:19.800]  接著這18年
[00:17:19.800 --> 00:17:22.600]  耶穌也在拿撒勒度過
[00:17:22.600 --> 00:17:24.840]  長大成人
[00:17:24.840 --> 00:17:27.560]  等候和信服
[00:17:27.560 --> 00:17:32.120]  不是一件很容易學習的功課
[00:17:32.120 --> 00:17:34.480]  等候的時間越長
[00:17:34.480 --> 00:17:36.760]  就會令我們忘記了目標
[00:17:36.760 --> 00:17:40.800]  或者後悔了做這樣的決定
[00:17:40.800 --> 00:17:43.240]  另外等候也是一個
[00:17:43.240 --> 00:17:45.400]  大敵就是忙碌
[00:17:45.400 --> 00:17:47.920]  如果我們每天都很忙碌的時候
[00:17:47.920 --> 00:17:50.640]  我們就會忘記了我們的目標
[00:17:50.640 --> 00:17:54.720]  而轉移了在我們的生活上
[00:17:54.720 --> 00:17:57.240]  另外還有一個就是我們的私心
[00:17:57.240 --> 00:17:59.360]  我們的私心會質疑我們
[00:17:59.360 --> 00:18:01.800]  為什麼要信服呢?
[00:18:01.800 --> 00:18:04.360]  為什麼要聽神的話呢?
[00:18:04.360 --> 00:18:07.720]  為什麼不按自己的心意去做呢?
[00:18:07.720 --> 00:18:10.880]  尤其是如果覺得自己有道理的時候
[00:18:10.880 --> 00:18:15.360]  我們更加不願意信服這件事
[00:18:15.360 --> 00:18:16.640]  在經文裏面
[00:18:16.640 --> 00:18:21.800]  我們知道耶穌在十二歲就開始學習信服了
[00:18:21.800 --> 00:18:25.080]  要用這麼長的時間去學習信服
[00:18:25.080 --> 00:18:28.000]  以致祂長大成人的時候
[00:18:28.000 --> 00:18:32.720]  祂在信服的表現裏面是更加成熟
[00:18:32.720 --> 00:18:35.320]  而我們最普遍
[00:18:35.320 --> 00:18:37.960]  我們最認為耶穌在信服裏面
[00:18:37.960 --> 00:18:42.040]  做得最徹底或者是最高峰的事件
[00:18:42.040 --> 00:18:46.280]  就是當耶穌在被大祭司捉拿之前
[00:18:46.280 --> 00:18:50.040]  耶穌在喀西瑪利亞園祈禱的時候
[00:18:50.040 --> 00:18:56.560]  祂說「倘若可行,求你叫這杯離開我
[00:18:56.560 --> 00:18:59.520]  然而不是照我的意思
[00:18:59.520 --> 00:19:02.360]  而是照你的意思」
[00:19:02.360 --> 00:19:04.920]  這件事在耶穌整個生命裏面
[00:19:04.920 --> 00:19:09.640]  是彰顯了祂信服的最高峰
[00:19:09.640 --> 00:19:12.640]  耶穌知道天父的心意
[00:19:12.640 --> 00:19:16.560]  又願意信服天父在祂身上的使命
[00:19:16.560 --> 00:19:20.520]  以致耶穌最終能夠走上十字架
[00:19:20.520 --> 00:19:23.640]  為世人獻上祂自己的生命
[00:19:23.640 --> 00:19:27.920]  好讓我們每一個
[00:19:27.920 --> 00:19:32.160]  都能夠在罪裏面得到釋放
[00:19:32.160 --> 00:19:34.920]  那村家弟兄姊妹
[00:19:34.920 --> 00:19:37.600]  有時候我們不是沒有目標
[00:19:37.600 --> 00:19:40.040]  也不是沒有使命
[00:19:40.040 --> 00:19:45.080]  而是我們願不願意去聆聽神對我們的呼召
[00:19:45.080 --> 00:19:49.200]  又或者我們知道了神的心意之後
[00:19:49.200 --> 00:19:50.920]  我們知道了
[00:19:50.920 --> 00:19:55.680]  我們願不願意信服在神的心意裏面
[00:19:55.680 --> 00:19:57.440]  一切的聆聽
[00:19:57.440 --> 00:20:01.920]  等候和信服的基礎
[00:20:01.920 --> 00:20:06.480]  一定離不開和神的關係
