
[00:00:00.000 --> 00:00:02.000]  都是一起開始祈禱
[00:03:47.960 --> 00:03:49.720]  好像攪拌機一樣
[00:03:49.720 --> 00:03:51.240]  正常你放一個蘋果進去
[00:03:51.240 --> 00:03:53.480]  你現在是出一些蘋果汁 是不是?
[00:03:53.480 --> 00:03:54.720]  但不是的
[00:03:54.720 --> 00:03:57.600]  放一個蘋果進去出一些橙汁
[00:03:57.600 --> 00:04:00.840]  因為他們已經有一個生發錯誤的心
[00:04:00.840 --> 00:04:04.760]  聽任何神的道都會有一些反駁
[00:04:04.760 --> 00:04:07.160]  都會有一些歪曲
[00:04:07.160 --> 00:04:09.440]  還有來對立
[00:04:09.440 --> 00:04:15.800]  原因就是本身他們有一個不喜歡真理的心
[00:04:15.800 --> 00:04:21.480]  所以這些運動為什麼能夠得到這些人的認同
[00:04:21.480 --> 00:04:23.200]  和追隨呢?
[00:04:23.200 --> 00:04:25.040]  說的是撒旦的運動
[00:04:25.040 --> 00:04:27.560]  所以正正就是那幫人
[00:04:27.560 --> 00:04:29.840]  根本從來就沒有一個晦改的心
[00:04:29.840 --> 00:04:34.880]  所以真的不要希望在我們有生之年
[00:04:34.880 --> 00:04:37.840]  教會我們所認識的朋友
[00:04:37.840 --> 00:04:41.560]  團契裏面所認識的好朋友
[00:04:41.560 --> 00:04:45.600]  如果他從來只是喜歡團契的那個商交
[00:04:45.600 --> 00:04:48.240]  那個老友記的聚餐
[00:04:48.240 --> 00:04:52.360]  一起去旅行 去踩單車的開心
[00:04:52.360 --> 00:04:55.800]  而他從來沒有想過要被真道去改變
[00:04:55.800 --> 00:04:57.520]  這個真的不好的
[00:04:57.520 --> 00:05:00.240]  所以是真的有這樣的警告
[00:05:00.240 --> 00:05:02.760]  不過13節到17節
[00:05:02.760 --> 00:05:04.280]  我們就很清楚看到
[00:05:04.280 --> 00:05:08.520]  保羅馬上轉一轉那個心情
[00:05:08.520 --> 00:05:11.800]  他說 你們是主所愛的弟兄
[00:05:11.800 --> 00:05:14.080]  我們為你們感謝神
[00:05:14.080 --> 00:05:15.240]  應該的
[00:05:15.240 --> 00:05:19.200]  因為你們是從起初被揀選
[00:05:19.200 --> 00:05:22.720]  你們是因信真道被揀選
[00:05:22.720 --> 00:05:26.160]  因信真道而帶來聖靈的感動
[00:05:26.160 --> 00:05:29.680]  生命裏面成為了那個潔淨
[00:05:29.680 --> 00:05:32.440]  所以你們是能以得救的
[00:05:32.440 --> 00:05:35.440]  得救是說將來永恆的救贖
[00:05:35.440 --> 00:05:37.760]  先是靈魂的救恩
[00:05:37.760 --> 00:05:40.240]  先是在你們的內心有聖靈
[00:05:40.240 --> 00:05:42.760]  有這個永生的確具
[00:05:42.760 --> 00:05:45.120]  所以問心事
[00:05:45.120 --> 00:05:48.040]  就是要問你內心信什麼
[00:05:48.040 --> 00:05:53.840]  所以這裡就很肯定的將上文的那些不愛真理
[00:05:53.840 --> 00:05:57.160]  一個生發錯誤的心的
[00:05:57.160 --> 00:05:59.160]  可能是基督徒來的
[00:05:59.160 --> 00:06:02.720]  或者當然是聲稱自己是基督徒的人
[00:06:02.720 --> 00:06:04.120]  在教會裏面
[00:06:04.120 --> 00:06:06.640]  所以就導致到
[00:06:06.640 --> 00:06:09.560]  會有兩個就是耶穌所說的
[00:06:09.560 --> 00:06:13.160]  墨子和拜子的那個比喻
[00:06:13.160 --> 00:06:16.480]  在天國未降臨之前
[00:06:16.480 --> 00:06:21.320]  神好像容許兩樣的種子都是生長
[00:06:21.320 --> 00:06:26.640]  一來就是未成熟之前很難分辨
[00:06:26.640 --> 00:06:29.960]  所以這個都是做物主的智慧
[00:06:29.960 --> 00:06:34.360]  或者說都給足夠的空間人去思想
[00:06:34.360 --> 00:06:35.440]  悔改
[00:06:35.440 --> 00:06:37.200]  始終都不肯悔改
[00:06:37.200 --> 00:06:39.200]  那就真真正正證明
[00:06:39.200 --> 00:06:41.600]  他們是一個生發錯誤的心
[00:06:41.600 --> 00:06:43.600]  不喜歡真理
[00:06:43.600 --> 00:06:46.320]  最終的結局就是
[00:06:46.320 --> 00:06:48.040]  使一切不信真理
[00:06:48.040 --> 00:06:50.680]  喜愛不義的人都被定罪
[00:06:50.680 --> 00:06:53.520]  被神將來的結局性定罪
[00:06:53.520 --> 00:06:55.520]  是說將來的沉淪
[00:06:55.520 --> 00:06:58.240]  因為上文整個第二章
[00:06:58.240 --> 00:07:01.240]  都是說那個撒旦的運動
[00:07:01.240 --> 00:07:04.360]  所以不是三朝兩日那麼簡單
[00:07:04.360 --> 00:07:06.360]  是將來永恆的定罪
[00:07:06.360 --> 00:07:08.600]  但是我們要留意
[00:07:08.600 --> 00:07:11.240]  13到17節是很肯定
[00:07:11.240 --> 00:07:13.240]  貼薩羅尼加的信徒
[00:07:13.240 --> 00:07:15.240]  他們是能而得救的
[00:07:15.240 --> 00:07:18.360]  因為他們明白外無真道
[00:07:18.360 --> 00:07:21.360]  所以有聖靈的感動
[00:07:21.360 --> 00:07:23.360]  所以他們就能夠
[00:07:23.360 --> 00:07:27.480]  內心先得到生命的改變
[00:07:27.480 --> 00:07:29.480]  穿上了新人
[00:07:29.480 --> 00:07:31.840]  有一個聖潔的生命
[00:07:31.840 --> 00:07:33.840]  所以第14節
[00:07:33.840 --> 00:07:36.840]  神藉我們傳的福音
[00:07:36.840 --> 00:07:38.840]  呼召你們來到這個地步
[00:07:38.840 --> 00:07:41.320]  所以是生命上的地位
[00:07:41.320 --> 00:07:45.320]  好得著我們主耶穌基督的榮光
[00:07:45.320 --> 00:07:49.640]  所以基督徒初信主的開始要追求
[00:07:49.640 --> 00:07:51.160]  不只是說我信了耶穌
[00:07:51.160 --> 00:07:51.960]  很開心了
[00:07:51.960 --> 00:07:55.160]  原來還有更大的前面
[00:07:55.160 --> 00:07:57.520]  就是主耶穌的榮光
[00:07:57.520 --> 00:08:01.160]  你要得到主耶穌的榮耀
[00:08:01.160 --> 00:08:04.520]  這位主曾經是無名小子
[00:08:04.520 --> 00:08:06.520]  曾經被人嫌棄
[00:08:06.520 --> 00:08:08.520]  曾經是木匠的兒子
[00:08:08.520 --> 00:08:10.520]  曾經在十誡上
[00:08:10.520 --> 00:08:12.120]  被人嘲笑
[00:08:12.120 --> 00:08:14.320]  曾經被人誤會
[00:08:14.320 --> 00:08:16.320]  他是褻瀆永生神的
[00:08:16.320 --> 00:08:19.920]  來褻瀆我們猶太教的
[00:08:19.920 --> 00:08:21.920]  但是這位主
[00:08:21.920 --> 00:08:24.920]  已經是肉身升天
[00:08:24.920 --> 00:08:27.920]  去到永恆神寶座右邊
[00:08:27.920 --> 00:08:29.320]  我們的主耶穌
[00:08:29.320 --> 00:08:31.520]  所以有時候真的要學習
[00:08:31.520 --> 00:08:34.320]  在我們自己內心的自律行間
[00:08:34.320 --> 00:08:36.320]  不要隨便呼呼喝喝
[00:08:36.320 --> 00:08:37.320]  耶穌
[00:08:37.320 --> 00:08:38.320]  這樣是不好的
[00:08:38.320 --> 00:08:39.720]  我們自己
[00:08:39.720 --> 00:08:41.720]  別人說當然沒問題
[00:08:41.720 --> 00:08:43.720]  我們應該要親切一點
[00:08:43.720 --> 00:08:45.720]  就是主耶穌
[00:08:45.720 --> 00:08:47.720]  或者你叫基督也可以
[00:08:47.720 --> 00:08:48.720]  因為名字
[00:08:48.720 --> 00:08:50.720]  耶穌已經是頭銜了
[00:08:50.720 --> 00:08:52.720]  所以基督已經是什麼了
[00:08:52.720 --> 00:08:54.720]  所以這些從我們的內心
[00:08:54.720 --> 00:08:57.720]  很自然對主有一種敬畏
[00:08:57.720 --> 00:08:59.720]  有一種羨慕
[00:08:59.720 --> 00:09:01.720]  很想去見他
[00:09:01.720 --> 00:09:02.720]  認識他
[00:09:02.720 --> 00:09:04.720]  所以保羅說的是
[00:09:04.720 --> 00:09:05.720]  基督徒的人生
[00:09:05.720 --> 00:09:07.720]  原來不只是追求
[00:09:07.720 --> 00:09:09.720]  我每個星期日
[00:09:09.720 --> 00:09:11.720]  回教會已經很給你面子
[00:09:11.720 --> 00:09:13.720]  你不要這麼要求高
[00:09:13.720 --> 00:09:15.720]  其實保羅說不是
[00:09:15.720 --> 00:09:17.720]  每個星期要求高的原因
[00:09:17.720 --> 00:09:21.720]  是你要得著主耶穌的榮光
[00:09:21.720 --> 00:09:23.720]  那個才是最高要求
[00:09:23.720 --> 00:09:27.720]  就是你和主耶穌之間
[00:09:27.720 --> 00:09:29.720]  你要有他那份的Glory
[00:09:29.720 --> 00:09:31.720]  要有一份的榮耀
[00:09:31.720 --> 00:09:38.720]  所以基督徒其實是一個很亮麗的人生的追求
[00:09:38.720 --> 00:09:40.720]  絕對不是一個重擔
[00:09:40.720 --> 00:09:42.720]  大家背著基督徒這三個字
[00:09:42.720 --> 00:09:45.720]  你會不會覺得是一個擔子呢?
[00:09:45.720 --> 00:09:48.720]  會不會怕人笑你是基督徒呢?
[00:09:48.720 --> 00:09:50.720]  會不會人認得你是基督徒
[00:09:50.720 --> 00:09:53.720]  就會覺得有些詫異呢?
[00:09:53.720 --> 00:09:55.720]  或者人見到你的時候
[00:09:55.720 --> 00:09:57.720]  都真的會感覺到
[00:09:57.720 --> 00:10:00.720]  你是真的有一份的平安
[00:10:00.720 --> 00:10:01.720]  是我沒有的呢?
[00:10:01.720 --> 00:10:03.720]  你是有一份的光彩
[00:10:03.720 --> 00:10:04.720]  是我沒有的呢?
[00:10:04.720 --> 00:10:07.720]  這個就是你反映到主耶穌的榮光
[00:10:07.720 --> 00:10:09.720]  保羅一直教導
[00:10:09.720 --> 00:10:11.720]  貼著羅尼加的信徒
[00:10:11.720 --> 00:10:14.720]  其實他們不是資深的幾十年的會友
[00:10:14.720 --> 00:10:16.720]  其實信主半年多一點
[00:10:16.720 --> 00:10:18.720]  你可以想像到
[00:10:18.720 --> 00:10:22.720]  福音使你們來到這個地步
[00:10:22.720 --> 00:10:25.720]  你會看到一個基督徒的進程
[00:10:25.720 --> 00:10:29.720]  神使到都是大家聽的福音
[00:10:29.720 --> 00:10:31.720]  我們所傳的福音
[00:10:31.720 --> 00:10:33.720]  不會多一點少一點的
[00:10:33.720 --> 00:10:34.720]  大家都是相信
[00:10:34.720 --> 00:10:36.720]  主耶穌就是人類的救主
[00:10:36.720 --> 00:10:38.720]  那撒勒人耶穌
[00:10:38.720 --> 00:10:43.720]  就是舊約所應許的救世主尼塞亞
[00:10:43.720 --> 00:10:45.720]  所以外邦的信徒
[00:10:45.720 --> 00:10:47.720]  貼著羅尼加的頂姐妹
[00:10:47.720 --> 00:10:48.720]  這樣信了之後
[00:10:48.720 --> 00:10:50.720]  就離棄偶像
[00:10:50.720 --> 00:10:52.720]  歸向真神
[00:10:52.720 --> 00:10:56.720]  這是一張前書的一張糾結
[00:10:56.720 --> 00:11:00.720]  要服侍這位又真又活的神
[00:11:00.720 --> 00:11:02.720]  就是這個意思
[00:11:02.720 --> 00:11:06.720]  所以福音呼召你們來到這個地步
[00:11:06.720 --> 00:11:08.720]  這個地步就是
[00:11:08.720 --> 00:11:11.720]  我們在一個屬靈的地位上
[00:11:11.720 --> 00:11:13.720]  我們有一個地位
[00:11:13.720 --> 00:11:15.720]  就是追求榮光
[00:11:15.720 --> 00:11:17.720]  追求榮光就是說
[00:11:17.720 --> 00:11:21.720]  一些表面看不到的不是物質
[00:11:21.720 --> 00:11:23.720]  是一個心靈
[00:11:23.720 --> 00:11:25.720]  有些人要做公職
[00:11:25.720 --> 00:11:27.720]  他追求的是一個服侍
[00:11:27.720 --> 00:11:30.720]  帶來的一個被人肯定
[00:11:30.720 --> 00:11:34.720]  或者很多做這些公職帶來的
[00:11:34.720 --> 00:11:36.720]  很多人對他的稱讚
[00:11:36.720 --> 00:11:38.720]  或者對他的感謝
[00:11:38.720 --> 00:11:40.720]  這些是非物質的
[00:11:40.720 --> 00:11:42.720]  不可以用物質去衡量的
[00:11:42.720 --> 00:11:44.720]  但是那份滿足感
[00:11:44.720 --> 00:11:46.720]  就會由然而生
[00:11:46.720 --> 00:11:49.720]  所以真心做公職的人
[00:11:49.720 --> 00:11:51.720]  做公益事業的人
[00:11:51.720 --> 00:11:54.720]  你會看到他的面容是很平和的
[00:11:54.720 --> 00:11:56.720]  每個人都是這樣的
[00:11:56.720 --> 00:11:58.720]  但是如果你看到那些人又做公益
[00:11:58.720 --> 00:12:00.720]  但是面容又不好
[00:12:00.720 --> 00:12:02.720]  這些可能是沽名釣譽
[00:12:02.720 --> 00:12:04.720]  就是為了拿位
[00:12:04.720 --> 00:12:06.720]  拍張照
[00:12:06.720 --> 00:12:08.720]  當然我們不要這樣評論
[00:12:08.720 --> 00:12:10.720]  因為每個人都不同
[00:12:10.720 --> 00:12:12.720]  但是無論如何
[00:12:12.720 --> 00:12:14.720]  我們要記得
[00:12:14.720 --> 00:12:16.720]  基督徒是要追求榮光
[00:12:16.720 --> 00:12:20.720]  我們每一個人的生命
[00:12:20.720 --> 00:12:24.720]  要每天追求的是主基督的榮光
[00:12:24.720 --> 00:12:26.720]  我們要在我們的面容
[00:12:26.720 --> 00:12:28.720]  反映耶穌基督的榮耀
[00:12:28.720 --> 00:12:32.720]  十字架的救恩其實是很榮耀的
[00:12:32.720 --> 00:12:34.720]  我們就要去學習這個功課
[00:12:34.720 --> 00:12:36.720]  十五節
[00:12:36.720 --> 00:12:38.720]  接著又有教導
[00:12:38.720 --> 00:12:40.720]  弟兄們你們要站立得穩
[00:12:40.720 --> 00:12:42.720]  怎樣站立呢
[00:12:42.720 --> 00:12:44.720]  當然就是神的道
[00:12:44.720 --> 00:12:46.720]  去改變我們的方方面面
[00:12:46.720 --> 00:12:48.720]  改變我們一些
[00:12:48.720 --> 00:12:50.720]  我們在生活
[00:12:50.720 --> 00:12:52.720]  我們在習慣
[00:12:52.720 --> 00:12:54.720]  我們在一些做事的態度上
[00:12:54.720 --> 00:13:00.720]  從前偷過錢的就不要再偷了
[00:13:00.720 --> 00:13:02.720]  小的偷錢的就不要偷了
[00:13:02.720 --> 00:13:06.720]  每個人都有不同的習慣
[00:13:06.720 --> 00:13:08.720]  凡是所領受的真道
[00:13:08.720 --> 00:13:10.720]  不拘是我們口傳
[00:13:10.720 --> 00:13:12.720]  是信上寫
[00:13:12.720 --> 00:13:14.720]  都要堅守
[00:13:14.720 --> 00:13:16.720]  第二章的第一節
[00:13:16.720 --> 00:13:18.720]  就說無論有言語
[00:13:18.720 --> 00:13:20.720]  有冒我名的書信
[00:13:20.720 --> 00:13:22.720]  有什麼的異象
[00:13:22.720 --> 00:13:24.720]  不要隨便信
[00:13:24.720 --> 00:13:26.720]  但現在保羅就說
[00:13:26.720 --> 00:13:28.720]  凡是這些口傳的
[00:13:28.720 --> 00:13:30.720]  信上寫的
[00:13:30.720 --> 00:13:34.720]  當然就是使徒親筆的書信
[00:13:34.720 --> 00:13:38.720]  或者是其他的使徒流通在教會裏面
[00:13:38.720 --> 00:13:40.720]  即是說我們的心靈
[00:13:40.720 --> 00:13:42.720]  和我們的耳朵
[00:13:42.720 --> 00:13:44.720]  要教台
[00:13:44.720 --> 00:13:46.720]  要調教真台
[00:13:46.720 --> 00:13:48.720]  真道台
[00:13:48.720 --> 00:13:50.720]  第二章的第一節
[00:13:50.720 --> 00:13:54.720]  就是那些教錯了台的人
[00:13:54.720 --> 00:13:56.720]  弟兄們
[00:13:56.720 --> 00:13:58.720]  論到我們主耶穌基督的降臨
[00:13:58.720 --> 00:14:00.720]  和我們道他那裡聚集
[00:14:00.720 --> 00:14:02.720]  我勸你們
[00:14:02.720 --> 00:14:04.720]  無論有靈有言語
[00:14:04.720 --> 00:14:06.720]  有冒我名的書信
[00:14:06.720 --> 00:14:08.720]  就說主的日子現在來到
[00:14:08.720 --> 00:14:10.720]  不可以輕易動心
[00:14:10.720 --> 00:14:12.720]  所以原來那些人
[00:14:12.720 --> 00:14:14.720]  真的不是想聽道
[00:14:14.720 --> 00:14:16.720]  是想聽下什麼叫末世論
[00:14:16.720 --> 00:14:18.720]  想聽下什麼時候是末世
[00:14:18.720 --> 00:14:20.720]  什麼時候那些人
[00:14:20.720 --> 00:14:22.720]  是怎樣厲害到一個地步
[00:14:22.720 --> 00:14:24.720]  怎樣那些人被提
[00:14:24.720 --> 00:14:26.720]  他們很想去尋求
[00:14:26.720 --> 00:14:28.720]  那個時間
[00:14:28.720 --> 00:14:30.720]  他自己就一路去研究
[00:14:30.720 --> 00:14:32.720]  保羅就說
[00:14:32.720 --> 00:14:34.720]  千萬不要沉迷於
[00:14:34.720 --> 00:14:36.720]  這些這樣的假設
[00:14:36.720 --> 00:14:38.720]  和這些的
[00:14:38.720 --> 00:14:40.720]  越是神秘的東西
[00:14:40.720 --> 00:14:42.720]  我們就越感興趣
[00:14:42.720 --> 00:14:44.720]  千萬不要這樣去追求
[00:14:44.720 --> 00:14:46.720]  就說不要輕易動心
[00:14:46.720 --> 00:14:48.720]  也不可以驚慌
[00:14:48.720 --> 00:14:50.720]  和第十五節
[00:14:50.720 --> 00:14:52.720]  這裡所說的
[00:14:52.720 --> 00:14:54.720]  剛剛相反
[00:14:54.720 --> 00:14:56.720]  就是甚至是一個很平和的基督徒
[00:14:56.720 --> 00:14:58.720]  是一個已經有了神生命的改變
[00:14:58.720 --> 00:15:00.720]  有聖靈在心裡面
[00:15:00.720 --> 00:15:02.720]  還有
[00:15:02.720 --> 00:15:04.720]  去到一個所謂的地步的意思
[00:15:04.720 --> 00:15:06.720]  就是說
[00:15:06.720 --> 00:15:08.720]  自己現在
[00:15:08.720 --> 00:15:10.720]  已經有了神的改變
[00:15:10.720 --> 00:15:12.720]  已經有了神的改變
[00:15:12.720 --> 00:15:14.720]  已經有了神的改變
[00:15:14.720 --> 00:15:16.720]  意思就是說
[00:15:16.720 --> 00:15:18.720]  對自己的存在的認識
[00:15:18.720 --> 00:15:20.720]  就是說
[00:15:20.720 --> 00:15:22.720]  我是神的兒女
[00:15:22.720 --> 00:15:24.720]  我是基督徒
[00:15:24.720 --> 00:15:26.720]  我要追求的
[00:15:26.720 --> 00:15:28.720]  當然我每天都要生活
[00:15:28.720 --> 00:15:30.720]  但更重要的是追求
[00:15:30.720 --> 00:15:32.720]  得到主耶穌基督的榮光
[00:15:32.720 --> 00:15:34.720]  就是說在他的眼中
[00:15:34.720 --> 00:15:36.720]  我是他所喜歡的
[00:15:36.720 --> 00:15:38.720]  我所做的事情
[00:15:38.720 --> 00:15:40.720]  他是喜歡的
[00:15:40.720 --> 00:15:42.720]  這個才是最重要的
[00:15:42.720 --> 00:15:44.720]  所以
[00:15:44.720 --> 00:15:46.720]  有了這個決心的人
[00:15:46.720 --> 00:15:48.720]  很簡單
[00:15:48.720 --> 00:15:50.720]  神的道就會很敏銳
[00:15:50.720 --> 00:15:52.720]  想聽
[00:15:52.720 --> 00:15:54.720]  想學習
[00:15:54.720 --> 00:15:56.720]  就算我還沒走得到
[00:15:56.720 --> 00:15:58.720]  我也很想去有一個學務
[00:15:58.720 --> 00:16:00.720]  去成為這樣的基督徒
[00:16:00.720 --> 00:16:02.720]  所以這裡告訴我們
[00:16:02.720 --> 00:16:04.720]  所以站立了之後
[00:16:04.720 --> 00:16:06.720]  所領受的
[00:16:06.720 --> 00:16:08.720]  不論是我們口傳
[00:16:08.720 --> 00:16:10.720]  信上面寫
[00:16:10.720 --> 00:16:12.720]  我們要去堅守
[00:16:12.720 --> 00:16:14.720]  就是說
[00:16:14.720 --> 00:16:16.720]  不論是哪個傳道者
[00:16:16.720 --> 00:16:18.720]  不論是什麼的傳道者
[00:16:18.720 --> 00:16:20.720]  如果他說的是神的道
[00:16:20.720 --> 00:16:22.720]  我們就要學習和堅守
[00:16:22.720 --> 00:16:24.720]  因為重點是
[00:16:24.720 --> 00:16:26.720]  在你的心靈裏面
[00:16:26.720 --> 00:16:28.720]  有一個很想學務
[00:16:28.720 --> 00:16:30.720]  對主耶穌的認識的心
[00:16:30.720 --> 00:16:32.720]  有一個例子就是
[00:16:32.720 --> 00:16:34.720]  譬如那個郵差
[00:16:34.720 --> 00:16:36.720]  有些是你很熟悉的郵差
[00:16:36.720 --> 00:16:38.720]  他送一封信給你
[00:16:38.720 --> 00:16:40.720]  你很自然就走開去看
[00:16:40.720 --> 00:16:42.720]  或者有一個郵差
[00:16:42.720 --> 00:16:44.720]  剛剛代工的
[00:16:44.720 --> 00:16:46.720]  你不認識他的
[00:16:46.720 --> 00:16:48.720]  他剛好又給你一封信
[00:16:48.720 --> 00:16:50.720]  而你很看見他的樣子就覺得很生氣
[00:16:50.720 --> 00:16:52.720]  不喜歡他這個郵差
[00:16:52.720 --> 00:16:54.720]  衣衫藍柳
[00:16:54.720 --> 00:16:56.720]  又負氣
[00:16:56.720 --> 00:16:58.720]  但是他給你的那封信
[00:16:58.720 --> 00:17:00.720]  是你的親人給你的
[00:17:00.720 --> 00:17:02.720]  你不會因為那個郵差
[00:17:02.720 --> 00:17:04.720]  那麼噁心那麼難看
[00:17:04.720 --> 00:17:06.720]  你就不看那封信
[00:17:06.720 --> 00:17:08.720]  有時候我們回教會聽到
[00:17:08.720 --> 00:17:10.720]  這個郵差很好
[00:17:10.720 --> 00:17:12.720]  神給他這個信息很好
[00:17:12.720 --> 00:17:14.720]  這個郵差就不行了
[00:17:14.720 --> 00:17:16.720]  根本還沒講
[00:17:16.720 --> 00:17:18.720]  我已經不喜歡聽他講
[00:17:18.720 --> 00:17:20.720]  反正今天又很睏
[00:17:20.720 --> 00:17:22.720]  今天睡覺
[00:17:22.720 --> 00:17:24.720]  你就錯過了
[00:17:24.720 --> 00:17:26.720]  那個信息
[00:17:26.720 --> 00:17:28.720]  神透過這個郵差給你的信息
[00:17:28.720 --> 00:17:30.720]  所以任何一個傳道人
[00:17:30.720 --> 00:17:32.720]  站上港台
[00:17:32.720 --> 00:17:34.720]  其實嚴格來說他應該是一個郵差
[00:17:34.720 --> 00:17:36.720]  他在那一刻
[00:17:36.720 --> 00:17:38.720]  是將神給他的信息
[00:17:38.720 --> 00:17:40.720]  傳遞給回眾
[00:17:40.720 --> 00:17:42.720]  所以
[00:17:42.720 --> 00:17:44.720]  這裡告訴我們
[00:17:44.720 --> 00:17:46.720]  保羅說不要理會什麼人
[00:17:46.720 --> 00:17:48.720]  無論是口傳的
[00:17:48.720 --> 00:17:50.720]  信上寫的
[00:17:50.720 --> 00:17:52.720]  或者不同的
[00:17:52.720 --> 00:17:54.720]  牧者給你的教導
[00:17:54.720 --> 00:17:56.720]  如果那個是真理
[00:17:56.720 --> 00:17:58.720]  是聖經的教導
[00:17:58.720 --> 00:18:00.720]  那就要堅守
[00:18:00.720 --> 00:18:02.720]  要堅定的遵守
[00:18:02.720 --> 00:18:04.720]  接著就一個祝願
[00:18:04.720 --> 00:18:06.720]  就是
[00:18:06.720 --> 00:18:08.720]  但願我們主耶穌基督
[00:18:08.720 --> 00:18:10.720]  和這一位愛我們
