
[00:00:00.000 --> 00:00:02.800]  今天和大家分享這段經文的時候
[00:02:43.800 --> 00:02:44.800]  信徒的生活應該是怎樣
[00:02:44.800 --> 00:02:46.800]  你應該看哥倫多前書
[00:02:46.800 --> 00:02:48.800]  因為裡面很細緻地講到每一個部分
[00:02:48.800 --> 00:02:50.800]  當然當時是回應當時的處境
[00:02:50.800 --> 00:02:52.800]  但是那些也是我們的處境
[00:02:52.800 --> 00:02:53.800]  你可以去看
[00:02:53.800 --> 00:02:56.800]  但是當你去到第十二章的時候
[00:02:56.800 --> 00:03:00.800]  他就進入另外一個很重要的話題
[00:03:00.800 --> 00:03:02.800]  就是他透過一個比喻
[00:03:02.800 --> 00:03:06.800]  就是身體和基督是頭
[00:03:06.800 --> 00:03:09.800]  我們是肢體這個比喻
[00:03:09.800 --> 00:03:14.800]  去和我們在教會當中的時候大家的關係
[00:03:14.800 --> 00:03:18.800]  所以當我們去看的時候
[00:03:18.800 --> 00:03:21.800]  我們如果是信了耶穌的時候
[00:03:21.800 --> 00:03:27.800]  剛才我提過你是建基於我們基督的身體的一部分
[00:03:27.800 --> 00:03:34.800]  我們是從一位聖靈受洗而成為這個身體的一部分
[00:03:34.800 --> 00:03:38.800]  所以當你一信耶穌的時候
[00:03:38.800 --> 00:03:41.800]  你自動就屬於這個身體
[00:03:41.800 --> 00:03:45.800]  不是你自己決定屬不屬於這個身體
[00:03:45.800 --> 00:03:47.800]  聽得明白這句話嗎
[00:03:49.800 --> 00:03:53.800]  是你受洗之後你自動就是這個身體的一部分
[00:03:53.800 --> 00:03:56.800]  不是你去決定你是不是的一部分
[00:03:56.800 --> 00:04:03.800]  我們必須要去履行這個身體的責任
[00:04:03.800 --> 00:04:07.800]  去按照著基督的心意彼此配搭
[00:04:07.800 --> 00:04:10.800]  為了達成祂的目的
[00:04:10.800 --> 00:04:16.800]  我們的合一是有這個原意在裡面的
[00:04:18.800 --> 00:04:20.800]  我們今天在這個現世裡面
[00:04:20.800 --> 00:04:21.800]  特別是後現代的時候
[00:04:21.800 --> 00:04:23.800]  很多時候我們都說一件事
[00:04:23.800 --> 00:04:28.800]  就是我認為怎樣,我覺得怎樣
[00:04:28.800 --> 00:04:31.800]  當然我想強調,我不是說錯
[00:04:31.800 --> 00:04:36.800]  我們關心別人,我們自己本身的身心靈的情況
[00:04:36.800 --> 00:04:39.800]  我們關心別人的需要,這個是需要的
[00:04:39.800 --> 00:04:43.800]  但是千萬不要走到另外一個極端
[00:04:43.800 --> 00:04:45.800]  就是什麼都是以我做核心
[00:04:45.800 --> 00:04:48.800]  所有的事情都在我自己身邊轉
[00:04:48.800 --> 00:04:51.800]  究竟那些東西是否合乎我的看法
[00:04:51.800 --> 00:04:53.800]  是否合乎我的感覺
[00:04:53.800 --> 00:04:56.800]  這個並不是聖經裡面的教導
[00:04:56.800 --> 00:05:00.800]  我們是屬於基督的
[00:05:00.800 --> 00:05:07.800]  我只可以說除非你不再信基督
[00:05:07.800 --> 00:05:10.800]  你再不屬於這個身體,沒問題
[00:05:10.800 --> 00:05:12.800]  你可以不是這個肢體
[00:05:14.800 --> 00:05:16.800]  但是只需要一天
[00:05:16.800 --> 00:05:20.800]  你仍然確定你自己是基督徒
[00:05:20.800 --> 00:05:23.800]  你確定你自己在上帝的裡面
[00:05:23.800 --> 00:05:25.800]  你就一定要在這個身體裡面
[00:05:25.800 --> 00:05:28.800]  是一定不能離開
[00:05:28.800 --> 00:05:33.800]  我要形容的甚至乎
[00:05:33.800 --> 00:05:37.800]  你要去努力去適應這個身體裡面的各個配搭
[00:05:37.800 --> 00:05:39.800]  對不對?頂姐妹
[00:05:39.800 --> 00:05:42.800]  當我們去說結婚的時候
[00:05:42.800 --> 00:05:44.800]  頂姐妹,如果大家在這個教堂
[00:05:44.800 --> 00:05:46.800]  我相信都不少人在這裡
[00:05:46.800 --> 00:05:49.800]  三個婚禮,甚至在這裡結婚
[00:05:49.800 --> 00:05:52.800]  記不記得當和你們說結婚的時候
[00:05:52.800 --> 00:05:55.800]  我們說的是二人成為一體,是不是?
[00:05:55.800 --> 00:05:58.800]  聖經是二人成為一體
[00:05:58.800 --> 00:06:00.800]  為什麼我們這麼強調
[00:06:00.800 --> 00:06:01.800]  當你結婚的時候
[00:06:01.800 --> 00:06:04.800]  你不是這麼隨便就可以離婚
[00:06:04.800 --> 00:06:07.800]  因為你已經結合了一切
[00:06:07.800 --> 00:06:10.800]  我想大家結婚的時候
[00:06:10.800 --> 00:06:13.800]  你都明白,有沒有人一結婚之後
[00:06:13.800 --> 00:06:15.800]  你真的是童話故事
[00:06:15.800 --> 00:06:17.800]  由我結婚那一刻直到我死那一刻的時候
[00:06:17.800 --> 00:06:18.800]  完全沒有問題
[00:06:18.800 --> 00:06:20.800]  我們配搭得非常之好
[00:06:20.800 --> 00:06:22.800]  一位是天作之后
[00:06:22.800 --> 00:06:24.800]  一位是王子,一位是公主
[00:06:24.800 --> 00:06:26.800]  直到永遠,你不是相信這些童話吧?
[00:06:26.800 --> 00:06:29.800]  你真的結婚之後
[00:06:29.800 --> 00:06:31.800]  其實我們都需要很多的適應,是不是?
[00:06:31.800 --> 00:06:35.800]  我們要去適應和另外一個人一起生活
[00:06:35.800 --> 00:06:38.800]  我們要去適應和另外一個人的作息
[00:06:38.800 --> 00:06:40.800]  我們要適應的每一個人的生活節奏
[00:06:40.800 --> 00:06:42.800]  大家都很不同
[00:06:42.800 --> 00:06:44.800]  在教會當中
[00:06:44.800 --> 00:06:46.800]  因為我們是屬於基督
[00:06:46.800 --> 00:06:48.800]  這是基督的身體
[00:06:48.800 --> 00:06:50.800]  我們各自有不同
[00:06:50.800 --> 00:06:54.800]  但我們要努力去適應彼此的不同
[00:06:54.800 --> 00:06:59.800]  我們必須聽從基督這個大佬
[00:06:59.800 --> 00:07:01.800]  這個頭的安排
[00:07:01.800 --> 00:07:06.800]  所以為什麼聖經這麼重要,頂字門
[00:07:06.800 --> 00:07:08.800]  我再提
[00:07:08.800 --> 00:07:11.800]  如果今天我們連靈修都搞不定
[00:07:11.800 --> 00:07:14.800]  我們聖經從來都不看
[00:07:14.800 --> 00:07:17.800]  我們都不花時間去學習
[00:07:17.800 --> 00:07:19.800]  我想問一下大家
[00:07:19.800 --> 00:07:21.800]  你怎樣去知道基督的心
[00:07:21.800 --> 00:07:26.800]  你怎樣去知道究竟基督是想怎樣
[00:07:26.800 --> 00:07:30.800]  所以這是一個基礎,是一個基本
[00:07:30.800 --> 00:07:34.800]  而這個洗,我想強調聖經說
[00:07:34.800 --> 00:07:38.800]  這個洗已經超越了一切的背景和身份
[00:07:38.800 --> 00:07:42.800]  不論你是猶太人還是希臘人
[00:07:42.800 --> 00:07:45.800]  你是圍爐的,你是自主的,是不是
[00:07:45.800 --> 00:07:47.800]  聖經裡面剛才說得很清楚
[00:07:47.800 --> 00:07:50.800]  這些人一起歸入基督的身體的時候
[00:07:50.800 --> 00:07:53.800]  就再不分彼此了
[00:07:53.800 --> 00:07:59.800]  這個洗是將我們的背景身份這些特色磨平了
[00:08:00.800 --> 00:08:04.800]  你可以從一個非常有經濟能力
[00:08:04.800 --> 00:08:06.800]  有高度教育的家庭來
[00:08:06.800 --> 00:08:09.800]  你也可以從一個非常草根
[00:08:09.800 --> 00:08:12.800]  非常缺乏的家庭來
[00:08:12.800 --> 00:08:17.800]  教會基督的身體應該是這樣
[00:08:17.800 --> 00:08:21.800]  大家還記不記得主耶穌基督門徒裡面
[00:08:21.800 --> 00:08:23.800]  十二個門徒當中,他們的背景
[00:08:23.800 --> 00:08:26.800]  有粉瑞黨
[00:08:26.800 --> 00:08:28.800]  有瑞利
[00:08:29.800 --> 00:08:30.800]  有漁夫
[00:08:30.800 --> 00:08:32.800]  有罪人
[00:08:32.800 --> 00:08:34.800]  我不知道大家知不知道
[00:08:34.800 --> 00:08:36.800]  如果我們用今天一些觀念的時候
[00:08:36.800 --> 00:08:39.800]  有些粉瑞黨,我特意上網再看的時候
[00:08:39.800 --> 00:08:45.800]  的而且確是當日他們反羅馬政府的政黨
[00:08:45.800 --> 00:08:49.800]  瑞利是什麼?瑞利是幫政府打工的
[00:08:49.800 --> 00:08:55.800]  我想強調的是各樣的人都可以在一起
[00:08:55.800 --> 00:08:57.800]  沒錯,他們雖然是軟弱
[00:08:57.800 --> 00:09:01.800]  但是他們都同心一起跟隨了主耶穌
[00:09:01.800 --> 00:09:03.800]  為什麼?
[00:09:03.800 --> 00:09:08.800]  因為他們歸入主耶穌而相合
[00:09:08.800 --> 00:09:12.800]  他們有共同天國的價值觀
[00:09:12.800 --> 00:09:16.800]  他們有共同屬於上帝的目標
[00:09:16.800 --> 00:09:20.800]  所以弟兄姊妹
[00:09:20.800 --> 00:09:22.800]  我們今天在教會當中的時候
[00:09:22.800 --> 00:09:27.800]  我們最需要去高舉的是天國的價值觀
[00:09:27.800 --> 00:09:31.800]  如果我們去信耶穌
[00:09:31.800 --> 00:09:34.800]  我們說歸入神裡面的時候
[00:09:34.800 --> 00:09:38.800]  我們仍然在用這個世界裡面的價值觀的話
[00:09:38.800 --> 00:09:40.800]  我可以告訴你
[00:09:40.800 --> 00:09:42.800]  問題是不會解決的
[00:09:42.800 --> 00:09:48.800]  因為我們根本沒有辦法在主耶穌基督裡面
[00:09:48.800 --> 00:09:49.800]  我們去同心
[00:09:49.800 --> 00:09:51.800]  但我想再用剛才所說
[00:09:51.800 --> 00:09:53.800]  基督是大佬
[00:09:53.800 --> 00:09:54.800]  基督是頭
[00:09:54.800 --> 00:09:58.800]  我們這個身體是必須
[00:09:58.800 --> 00:10:05.800]  必須去聽這個大佬去安排
[00:10:05.800 --> 00:10:09.800]  我們必須跟隨他的價值觀
[00:10:09.800 --> 00:10:11.800]  去過我們的生活
[00:10:11.800 --> 00:10:12.800]  弟兄姊妹
[00:10:12.800 --> 00:10:14.800]  在這麼多不同的裡面
[00:10:14.800 --> 00:10:16.800]  這麼多的肢體不同的裡面的時候
[00:10:16.800 --> 00:10:21.800]  我們一定要在這個價值觀當中去走
[00:10:21.800 --> 00:10:26.800]  而在裡面的時候
[00:10:26.800 --> 00:10:32.800]  是主耶穌基督決定我們的崗位和角色
[00:10:32.800 --> 00:10:33.800]  他裡面說的時候
[00:10:33.800 --> 00:10:37.800]  你是眼你是耳你是口你是鼻
[00:10:37.800 --> 00:10:38.800]  你是手你是腳
[00:10:38.800 --> 00:10:42.800]  是由主去決定
[00:10:44.800 --> 00:10:49.800]  用你的恩賜去分辨你究竟是哪一個角色
[00:10:49.800 --> 00:10:51.800]  哪一個崗位
[00:10:51.800 --> 00:10:54.800]  記住是主決定
[00:10:54.800 --> 00:10:57.800]  主已經給了你那個恩賜
[00:10:57.800 --> 00:10:59.800]  你就去你的恩賜裡面去服侍主
[00:10:59.800 --> 00:11:03.800]  有些人去樂觀開心一點
[00:11:03.800 --> 00:11:06.800]  有些人去就會比較低沉慢一點
[00:11:06.800 --> 00:11:09.800]  但相反他又是很沉思的一種
[00:11:09.800 --> 00:11:11.800]  舉個例子
[00:11:11.800 --> 00:11:13.800]  譬如有時候和黃姑娘
[00:11:13.800 --> 00:11:16.800]  可能剛剛疫情都沒什麼機會見過黃姑娘
[00:11:16.800 --> 00:11:18.800]  黃姑娘去負責幼兒的
[00:11:18.800 --> 00:11:20.800]  我經常在網上的時候
[00:11:20.800 --> 00:11:24.800]  我見到她和小朋友去zoom的時候
[00:11:24.800 --> 00:11:26.800]  完了之後我都和她說
[00:11:26.800 --> 00:11:29.800]  我真的上帝創造你去照顧小朋友
[00:11:29.800 --> 00:11:32.800]  她整個氣質去說話的時候
[00:11:32.800 --> 00:11:35.800]  完全可以吸引小朋友願意和她說話
[00:11:35.800 --> 00:11:37.800]  但我自問我不行
[00:11:37.800 --> 00:11:40.800]  我以前在教會時
[00:11:40.800 --> 00:11:41.800]  我給人的感覺
[00:11:41.800 --> 00:11:43.800]  因為我以前在教會小時候沒什麼感覺
[00:11:43.800 --> 00:11:45.800]  小朋友見到我
[00:11:45.800 --> 00:11:47.800]  他們叫我訓導主任
[00:11:47.800 --> 00:11:51.800]  我是會有一種氣場讓他們彈開的
[00:11:51.800 --> 00:11:54.800]  所以我是要管他們的
[00:11:54.800 --> 00:11:55.800]  很奇怪的
[00:11:55.800 --> 00:11:58.800]  但我想說這是上帝給我們的恩賜和特徵
[00:11:58.800 --> 00:12:02.800]  上帝從來沒有逼我要去做小朋友的教師
[00:12:02.800 --> 00:12:03.800]  從來沒有
[00:12:03.800 --> 00:12:05.800]  你就在你的恩賜裡面
[00:12:05.800 --> 00:12:08.800]  所以上帝安排我是哪一個崗位和角色
[00:12:09.800 --> 00:12:11.800]  但裡面他告訴我們
[00:12:11.800 --> 00:12:12.800]  有些顯眼
[00:12:12.800 --> 00:12:14.800]  有些不顯眼
[00:12:14.800 --> 00:12:19.800]  但重點是同樣重要
[00:12:19.800 --> 00:12:22.800]  同樣重要
[00:12:22.800 --> 00:12:26.800]  所以我們認為不顯眼的聖經說
[00:12:26.800 --> 00:12:28.800]  更加不可少
[00:12:28.800 --> 00:12:31.800]  我想告訴弟兄姊妹
[00:12:31.800 --> 00:12:34.800]  在基督的身體的肢體當中
[00:12:34.800 --> 00:12:36.800]  是從來沒有多餘的
[00:12:36.800 --> 00:12:42.800]  請你不要覺得你在基督的身體裡面
[00:12:42.800 --> 00:12:44.800]  你是一無是處
[00:12:44.800 --> 00:12:45.800]  No
[00:12:45.800 --> 00:12:52.800]  每一個人都有上帝使用你的原因
[00:12:52.800 --> 00:12:57.800]  每一個地方都有上帝用得著你
[00:12:57.800 --> 00:12:58.800]  這方面
[00:12:58.800 --> 00:13:03.800]  所以譬如你當我賣廣告
[00:13:03.800 --> 00:13:05.800]  教會裡面正在做4.0
[00:13:06.800 --> 00:13:07.800]  4.0籌款
[00:13:07.800 --> 00:13:10.800]  我們也說弟兄姊妹按著你的特質
[00:13:10.800 --> 00:13:12.800]  有些人喜歡跑步
[00:13:12.800 --> 00:13:14.800]  有些人喜歡行山
[00:13:14.800 --> 00:13:16.800]  有些人喜歡踩單車
[00:13:16.800 --> 00:13:18.800]  有一個弟兄姊妹我真的很欣賞
[00:13:18.800 --> 00:13:19.800]  我什麼都不懂
[00:13:19.800 --> 00:13:20.800]  我懂得做蛋糕
[00:13:20.800 --> 00:13:22.800]  我做很多蛋糕
[00:13:22.800 --> 00:13:23.800]  跟別人分享的時候
[00:13:23.800 --> 00:13:25.800]  他就願意奉獻
[00:13:25.800 --> 00:13:28.800]  有些人什麼都不懂
[00:13:28.800 --> 00:13:29.800]  我只懂得跳舞
[00:13:29.800 --> 00:13:30.800]  教別人跳舞
[00:13:30.800 --> 00:13:32.800]  有些人他懂得
[00:13:34.800 --> 00:13:36.800]  我跟別人去畫畫
[00:13:36.800 --> 00:13:37.800]  我畫幾張畫
[00:13:37.800 --> 00:13:41.800]  按照著上帝所給你的特質
[00:13:41.800 --> 00:13:45.800]  但是你是一點都不會多餘的
[00:13:45.800 --> 00:13:46.800]  弟兄姊妹
[00:13:46.800 --> 00:13:48.800]  你是寶貴的
[00:13:48.800 --> 00:13:50.800]  你是不可少的
[00:13:50.800 --> 00:13:56.800]  所以教會裡面是一定需要你
[00:13:56.800 --> 00:13:58.800]  我想再強調一下
[00:13:58.800 --> 00:14:00.800]  不是需要你做事
[00:14:00.800 --> 00:14:01.800]  你弄清楚
[00:14:02.800 --> 00:14:04.800]  我很怕教會裡面經常出現的情況
[00:14:04.800 --> 00:14:05.800]  找你回來的時候
[00:14:05.800 --> 00:14:06.800]  就是侍奉
[00:14:06.800 --> 00:14:08.800]  不要
[00:14:08.800 --> 00:14:10.800]  除了侍奉之外
[00:14:10.800 --> 00:14:11.800]  找弟兄姊妹
[00:14:11.800 --> 00:14:14.800]  他們能夠請你喝茶
[00:14:14.800 --> 00:14:16.800]  跟你聊天
[00:14:16.800 --> 00:14:18.800]  逛逛湖
[00:14:18.800 --> 00:14:20.800]  交流一下
[00:14:20.800 --> 00:14:21.800]  散步一下
[00:14:21.800 --> 00:14:22.800]  關心一下
[00:14:22.800 --> 00:14:24.800]  另外一個更加重要
[00:14:24.800 --> 00:14:27.800]  他說如果你是不體面的
[00:14:27.800 --> 00:14:29.800]  軟弱
[00:14:30.800 --> 00:14:32.800]  和自卑的
[00:14:32.800 --> 00:14:37.800]  裡面在人的眼中是不光彩的
[00:14:37.800 --> 00:14:40.800]  我以前在教會裡面
[00:14:40.800 --> 00:14:42.800]  我們跟戶外中心有很多合作
[00:14:42.800 --> 00:14:45.800]  我們去接待一群
[00:14:45.800 --> 00:14:47.800]  曾經以前犯了錯
[00:14:47.800 --> 00:14:48.800]  吸毒的人
[00:14:48.800 --> 00:14:53.800]  他們已經因為他們的行錯
[00:14:53.800 --> 00:14:56.800]  他們已經受了他們應該得的
[00:14:58.800 --> 00:15:00.800]  他們犯錯
[00:15:00.800 --> 00:15:03.800]  他們已經感到很難過
[00:15:03.800 --> 00:15:05.800]  很傷心
[00:15:05.800 --> 00:15:09.800]  作為教會
[00:15:09.800 --> 00:15:11.800]  我們應該去接納他們
[00:15:11.800 --> 00:15:17.800]  我們應該去接納這些人
[00:15:17.800 --> 00:15:19.800]  聖經裡面的意思就是
[00:15:19.800 --> 00:15:22.800]  要接納保護
[00:15:22.800 --> 00:15:26.800]  讓他們在基督的愛裡面去找回自信
[00:15:27.800 --> 00:15:29.800]  加上體面
[00:15:29.800 --> 00:15:33.800]  在基督的愛當中找回他們的自信
[00:15:33.800 --> 00:15:37.800]  所以當我們去
[00:15:37.800 --> 00:15:39.800]  醫治這些弟兄姐妹
[00:15:39.800 --> 00:15:41.800]  接納這些弟兄姐妹的時候
[00:15:41.800 --> 00:15:43.800]  其實我們要花很多精神
[00:15:43.800 --> 00:15:46.800]  我記得
[00:15:46.800 --> 00:15:48.800]  當錦繡堂
[00:15:48.800 --> 00:15:51.800]  當年去孫德堂的時候
[00:15:51.800 --> 00:15:53.800]  我們大概有
[00:15:53.800 --> 00:15:56.800]  我記得有六至八十位弟兄姐妹
[00:15:56.800 --> 00:15:58.800]  去了一起直堂
[00:15:58.800 --> 00:16:00.800]  我很深印象一位弟兄
[00:16:00.800 --> 00:16:02.800]  他也是當時在這裡做主席
[00:16:02.800 --> 00:16:05.800]  他跟我分享的時候我很感動
[00:16:05.800 --> 00:16:07.800]  他說我回來錦繡堂
[00:16:07.800 --> 00:16:10.800]  我打開我的衣櫃
[00:16:10.800 --> 00:16:13.800]  我看我今天應該穿哪套西裝
[00:16:13.800 --> 00:16:15.800]  我做主席
[00:16:15.800 --> 00:16:17.800]  是最能夠榮耀上帝
[00:16:17.800 --> 00:16:19.800]  上帝最喜悅的
[00:16:19.800 --> 00:16:24.800]  但當我下去下面去直堂的時候
[00:16:24.800 --> 00:16:26.800]  我打開我的衣櫃
[00:16:26.800 --> 00:16:29.800]  有什麼西裝我不能穿
[00:16:29.800 --> 00:16:32.800]  我穿了哪套西裝
[00:16:32.800 --> 00:16:34.800]  會影響弟兄姐妹
[00:16:34.800 --> 00:16:37.800]  影響一些比較重筋一點的弟兄姐妹
[00:16:37.800 --> 00:16:40.800]  他們會感覺到不自然、不舒服
[00:16:40.800 --> 00:16:42.800]  或者覺得他們自卑
[00:16:42.800 --> 00:16:45.800]  他說這些話給我聽的時候
[00:16:45.800 --> 00:16:46.800]  其實我很感動
[00:16:46.800 --> 00:16:49.800]  弟兄姐妹
[00:16:49.800 --> 00:16:50.800]  在裡面的時候
[00:16:50.800 --> 00:16:52.800]  我們有沒有這一份在肢體之間
[00:16:52.800 --> 00:16:55.800]  我們互相去愛對方
[00:16:55.800 --> 00:16:57.800]  保護對方和祝福對方
[00:16:57.800 --> 00:17:00.800]  我們有沒有這一份心在這裡
[00:17:00.800 --> 00:17:05.800]  上帝從來都不要我們肢體裡面分門別類
[00:17:05.800 --> 00:17:07.800]  但當日的哥倫多教會
[00:17:07.800 --> 00:17:09.800]  他們卻是分門別類
[00:17:09.800 --> 00:17:12.800]  將神跡醫治和方言的恩賜
[00:17:12.800 --> 00:17:14.800]  放到高高在上
[00:17:14.800 --> 00:17:18.800]  所以你發覺保羅在剛才那段經文裡面
[00:17:18.800 --> 00:17:21.800]  他故意將方言放到最後
[00:17:22.800 --> 00:17:23.800]  他這裡寫
[00:17:23.800 --> 00:17:24.800]  神的教會所設立的
[00:17:24.800 --> 00:17:25.800]  第一是使徒
[00:17:25.800 --> 00:17:26.800]  第二是先知
[00:17:26.800 --> 00:17:27.800]  第三是教師
[00:17:27.800 --> 00:17:29.800]  其次是行義能再次的
[00:17:29.800 --> 00:17:31.800]  是得恩賜醫病
[00:17:31.800 --> 00:17:33.800]  幫助人治理人說方言的
[00:17:33.800 --> 00:17:36.800]  他是這樣寫的
[00:17:36.800 --> 00:17:39.800]  他是故意將它放到最後
[00:17:39.800 --> 00:17:43.800]  每一個恩賜在神的面前的時候
[00:17:43.800 --> 00:17:44.800]  都是平等的
[00:17:44.800 --> 00:17:48.800]  它有它自己獨特的作用
[00:17:49.800 --> 00:17:51.800]  我不知道大家有沒有經歷過
[00:17:51.800 --> 00:17:53.800]  有些人的性格很快
[00:17:53.800 --> 00:17:56.800]  有些人的性格很慢
[00:17:56.800 --> 00:17:58.800]  快和慢走在一起
[00:17:58.800 --> 00:18:00.800]  原本應該是不適合的
[00:18:00.800 --> 00:18:01.800]  你明白我的意思嗎
[00:18:01.800 --> 00:18:03.800]  所以很多時候的時間
[00:18:03.800 --> 00:18:05.800]  如果是典型的
[00:18:05.800 --> 00:18:07.800]  我不是故意說
[00:18:07.800 --> 00:18:08.800]  姐妹一定是這樣
[00:18:08.800 --> 00:18:09.800]  弟兄一定是這樣
[00:18:09.800 --> 00:18:11.800]  很多時候
[00:18:11.800 --> 00:18:13.800]  老婆在這裡化妝
[00:18:13.800 --> 00:18:15.800]  打扮著
[00:18:15.800 --> 00:18:16.800]  老公怎樣
[00:18:16.800 --> 00:18:18.800]  快點吧
[00:18:18.800 --> 00:18:20.800]  漂亮到爆鏡
[00:18:20.800 --> 00:18:23.800]  但反過來
[00:18:23.800 --> 00:18:24.800]  就像我媽媽一樣
[00:18:24.800 --> 00:18:26.800]  我爸爸是一個走路很快的人
[00:18:26.800 --> 00:18:28.800]  雖然我爸爸很疼我媽媽
[00:18:28.800 --> 00:18:30.800]  他甚至會買很多漂亮的衣服給她
[00:18:30.800 --> 00:18:31.800]  高跟鞋給她
[00:18:31.800 --> 00:18:33.800]  但最終我媽媽穿高跟鞋
[00:18:33.800 --> 00:18:35.800]  所以我爸爸是那種
[00:18:35.800 --> 00:18:36.800]  一出門的時候
[00:18:36.800 --> 00:18:37.800]  拿好高跟鞋在這裡
[00:18:37.800 --> 00:18:38.800]  你要穿哪一套
[00:18:38.800 --> 00:18:39.800]  我媽媽要穿的
[00:18:39.800 --> 00:18:40.800]  他是那種人
[00:18:40.800 --> 00:18:42.800]  但我媽媽到今天
[00:18:42.800 --> 00:18:43.800]  我媽媽今天八十多歲
[00:18:43.800 --> 00:18:44.800]  她還不斷地
[00:18:44.800 --> 00:18:45.800]  每次我推她去覆診
[00:18:45.800 --> 00:18:46.800]  她都跟我說
[00:18:47.800 --> 00:18:49.800]  你爸爸就是很疼我
[00:18:49.800 --> 00:18:51.800]  不過每次我穿高跟鞋的時候
