
[00:00:00.000 --> 00:00:02.760]  很歡喜第一次見到各位
[00:06:00.320 --> 00:06:02.320]  是沒有設計
[00:06:02.320 --> 00:06:03.520]  聖經說的
[00:06:03.520 --> 00:06:04.920]  是有設計
[00:06:04.920 --> 00:06:06.320]  不可能兩樣都對
[00:06:06.320 --> 00:06:08.320]  這間這麼漂亮的房子
[00:06:08.320 --> 00:06:11.320]  有設計還是沒有設計呢?
[00:06:11.320 --> 00:06:12.920]  有沒有?
[00:06:12.920 --> 00:06:15.720]  我們有些人就看到誰建的
[00:06:15.720 --> 00:06:17.120]  我也看到的
[00:06:17.120 --> 00:06:19.920]  但是我們其他的人沒有看到誰建的
[00:06:19.920 --> 00:06:21.920]  你們那時候已經有房子
[00:06:21.920 --> 00:06:23.320]  你只看到房子
[00:06:23.320 --> 00:06:24.920]  你會說
[00:06:24.920 --> 00:06:28.120]  有設計還是沒有設計?
[00:06:28.120 --> 00:06:29.920]  很清楚吧?
[00:06:29.920 --> 00:06:32.120]  沒有什麼人會看到這房子
[00:06:32.120 --> 00:06:34.320]  說它自己造出來的
[00:06:34.320 --> 00:06:37.720]  所以原來我們可以用我們的思想來看
[00:06:37.720 --> 00:06:39.320]  看科學的事實
[00:06:39.320 --> 00:06:40.720]  到底是支持什麼
[00:06:40.720 --> 00:06:42.520]  為什麼我說支持呢?
[00:06:42.520 --> 00:06:44.320]  因為科學不是萬能的
[00:06:44.320 --> 00:06:46.120]  它不是不能夠證明
[00:06:46.120 --> 00:06:47.920]  如果我知道我在哪裡
[00:06:47.920 --> 00:06:49.520]  那我才可以問
[00:06:49.520 --> 00:06:51.520]  我在這裡做什麼
[00:06:51.520 --> 00:06:55.320]  然後我才可以說前面是怎樣
[00:06:55.320 --> 00:06:57.520]  蘇勒煥王是最聰明
[00:06:57.520 --> 00:06:59.120]  最有智慧的人
[00:06:59.120 --> 00:07:01.320]  他說虛空對虛空
[00:07:01.320 --> 00:07:03.520]  有誰比他多錢呢?
[00:07:03.520 --> 00:07:05.320]  有誰比他勢力多呢?
[00:07:05.320 --> 00:07:06.520]  有誰比他地位多呢?
[00:07:06.520 --> 00:07:08.520]  有誰比他老婆多呢?
[00:07:08.520 --> 00:07:12.120]  他有在選擇而已
[00:07:12.120 --> 00:07:14.520]  我們男人沒有這樣的
[00:07:14.520 --> 00:07:15.920]  不說了
[00:07:15.920 --> 00:07:17.120]  他有的東西
[00:07:17.120 --> 00:07:20.520]  我們人所想要的
[00:07:20.520 --> 00:07:21.720]  他是不是有
[00:07:21.720 --> 00:07:22.720]  但他說
[00:07:22.720 --> 00:07:25.120]  虛空的虛空
[00:07:25.120 --> 00:07:26.920]  日光之下都是虛空
[00:07:26.920 --> 00:07:28.320]  因為為什麼?
[00:07:28.320 --> 00:07:29.920]  他會死
[00:07:29.920 --> 00:07:31.520]  他說我有智慧我會死
[00:07:31.520 --> 00:07:33.320]  我很蠢的人會死
[00:07:33.320 --> 00:07:34.920]  我們現在的年輕人
[00:07:34.920 --> 00:07:35.920]  我讀書又會死
[00:07:35.920 --> 00:07:37.520]  我沒有讀書又會死
[00:07:37.520 --> 00:07:38.720]  打工人會死
[00:07:38.720 --> 00:07:39.520]  不打工人又會死
[00:07:39.520 --> 00:07:41.520]  讀書來幹什麼?
[00:07:41.520 --> 00:07:42.520]  是不是?
[00:07:42.520 --> 00:07:43.720]  所以我們要知道
[00:07:43.720 --> 00:07:46.720]  人生到底在前途是什麼?
[00:07:46.720 --> 00:07:48.720]  是不是就死亡在一起呢?
[00:07:48.720 --> 00:07:52.120]  誰決定我的價值?
[00:07:52.120 --> 00:07:54.320]  誰是我的同學呢?
[00:07:54.320 --> 00:07:55.320]  我的父母呢?
[00:07:55.320 --> 00:07:56.720]  我的太太
[00:07:56.720 --> 00:07:57.720]  我的先生呢?
[00:07:57.720 --> 00:07:58.720]  我的鄰居
[00:07:58.720 --> 00:08:00.520]  誰決定我的價值?
[00:08:00.520 --> 00:08:01.720]  如果你搞定了
[00:08:01.720 --> 00:08:04.120]  你人生就沒有問題了
[00:08:04.120 --> 00:08:06.120]  有沒有一本手冊
[00:08:06.120 --> 00:08:08.120]  給我可以照?
[00:08:08.120 --> 00:08:09.720]  有沒有一本手冊
[00:08:09.720 --> 00:08:11.120]  幫助我去做?
[00:08:11.120 --> 00:08:13.120]  剛才我說科學很悠閒
[00:08:13.120 --> 00:08:13.920]  為什麼呢?
[00:08:13.920 --> 00:08:16.120]  科學需要觀察
[00:08:16.120 --> 00:08:18.120]  需要現在做得到的
[00:08:18.120 --> 00:08:20.120]  需要重複
[00:08:20.120 --> 00:08:21.720]  不能夠重複的
[00:08:21.720 --> 00:08:23.720]  不是科學
[00:08:23.720 --> 00:08:25.720]  你的兒子
[00:08:25.720 --> 00:08:27.720]  是不是你的兒子?
[00:08:27.720 --> 00:08:28.720]  你的兒子問你
[00:08:28.720 --> 00:08:30.320]  我是不是你生的?
[00:08:30.320 --> 00:08:31.720]  你說當然了
[00:08:31.720 --> 00:08:33.920]  他說我要科學證明
[00:08:33.920 --> 00:08:35.720]  你就慘了
[00:08:35.720 --> 00:08:38.720]  即是你再生一次的意思
[00:08:38.720 --> 00:08:40.720]  科學需要重複
[00:08:40.720 --> 00:08:42.720]  如果不能夠重複
[00:08:42.720 --> 00:08:43.720]  這不是科學
[00:08:43.720 --> 00:08:44.720]  這就是為什麼
[00:08:44.720 --> 00:08:47.720]  我在大學的時候問的問題是錯誤的
[00:08:47.720 --> 00:08:49.720]  我要科學證明
[00:08:49.720 --> 00:08:51.720]  有沒有創造之義
[00:08:51.720 --> 00:08:53.720]  科學不能夠重複
[00:08:53.720 --> 00:08:55.720]  當我知道之後
[00:08:55.720 --> 00:08:57.720]  我說那不就簡單了
[00:08:57.720 --> 00:08:59.720]  進化不能夠重複
[00:08:59.720 --> 00:09:02.720]  即是六百萬年之前
[00:09:02.720 --> 00:09:05.720]  黑猩猩和人有共同祖宗
[00:09:05.720 --> 00:09:06.720]  沒有辦法重複
[00:09:06.720 --> 00:09:07.720]  六百萬年
[00:09:07.720 --> 00:09:08.720]  聖經說
[00:09:08.720 --> 00:09:09.720]  起初神是創造之力
[00:09:09.720 --> 00:09:11.720]  也沒有辦法重複
[00:09:11.720 --> 00:09:14.720]  原來無論一個人相信沒有創造
[00:09:14.720 --> 00:09:15.720]  或者有創造
[00:09:15.720 --> 00:09:17.720]  都不是科學
[00:09:17.720 --> 00:09:19.720]  都是過去的東西
[00:09:19.720 --> 00:09:21.720]  過去的東西不叫做科學
[00:09:21.720 --> 00:09:23.720]  過去的東西叫做什麼?
[00:09:23.720 --> 00:09:25.720]  叫做歷史
[00:09:25.720 --> 00:09:28.720]  歷史的求證法不是重複
[00:09:28.720 --> 00:09:30.720]  歷史的求證法是找證據
[00:09:30.720 --> 00:09:35.720]  然後法庭就決定你的證據
[00:09:35.720 --> 00:09:39.720]  是否夠支持
[00:09:39.720 --> 00:09:41.720]  所以我在研究院第一年
[00:09:41.720 --> 00:09:43.720]  我問錯問題了
[00:09:43.720 --> 00:09:44.720]  我應該問
[00:09:44.720 --> 00:09:48.720]  科學的證據是支持有創造
[00:09:48.720 --> 00:09:50.720]  還是支持沒有創造
[00:09:50.720 --> 00:09:52.720]  當我換了題目之後
[00:09:52.720 --> 00:09:56.720]  一年之間我就找到答案了
[00:09:56.720 --> 00:09:57.720]  因為我要證據
[00:09:57.720 --> 00:09:58.720]  不是要證明
[00:09:58.720 --> 00:10:00.720]  不是重複
[00:10:00.720 --> 00:10:01.720]  證據是什麼呢?
[00:10:01.720 --> 00:10:02.720]  有沒有見過花?
[00:10:02.720 --> 00:10:03.720]  有啊
[00:10:03.720 --> 00:10:04.720]  證據是吧
[00:10:04.720 --> 00:10:05.720]  有沒有見過獅子?
[00:10:05.720 --> 00:10:06.720]  是真的
[00:10:06.720 --> 00:10:07.720]  事實是吧
[00:10:07.720 --> 00:10:08.720]  有沒有見過鳥?
[00:10:08.720 --> 00:10:09.720]  有啊
[00:10:09.720 --> 00:10:10.720]  魚也見過
[00:10:10.720 --> 00:10:12.720]  但是霸龍怎麼站呢?
[00:10:12.720 --> 00:10:13.720]  是這樣站的呢?
[00:10:13.720 --> 00:10:16.720]  還是好像條尾蛋環的
[00:10:16.720 --> 00:10:18.720]  霸龍怎麼站的?
[00:10:18.720 --> 00:10:19.720]  不知道
[00:10:19.720 --> 00:10:21.720]  因為我沒有見過霸龍站
[00:10:21.720 --> 00:10:23.720]  這些叫做意見
[00:10:23.720 --> 00:10:25.720]  這裡是台灣
[00:10:25.720 --> 00:10:29.720]  它有兩個很漂亮的恐龍的模型
[00:10:29.720 --> 00:10:31.720]  有前面的欄杆這樣寫
[00:10:31.720 --> 00:10:34.720]  七千萬年前的恐龍打得很厲害
[00:10:34.720 --> 00:10:36.720]  但是那時候沒有人
[00:10:36.720 --> 00:10:39.720]  這句話本身是事實還是意見?
[00:10:39.720 --> 00:10:44.720]  當然是意見了
[00:10:44.720 --> 00:10:45.720]  為什麼?因為它自己說的
[00:10:45.720 --> 00:10:46.720]  沒有人嘛
[00:10:46.720 --> 00:10:48.720]  所以當你懂得思考的時候
[00:10:48.720 --> 00:10:50.720]  科學家說的話
[00:10:50.720 --> 00:10:51.720]  有時候是事實
[00:10:51.720 --> 00:10:53.720]  有時候是他的意見
[00:10:53.720 --> 00:10:56.720]  你就分得出什麼是真什麼是假了
[00:10:56.720 --> 00:10:57.720]  現在有人告訴你
[00:10:57.720 --> 00:10:58.720]  我們不用設計的
[00:10:58.720 --> 00:10:59.720]  自己走出來的
[00:10:59.720 --> 00:11:00.720]  不知道多少千萬年之前
[00:11:00.720 --> 00:11:01.720]  我們自己爆出來的
[00:11:01.720 --> 00:11:02.720]  你要問
[00:11:02.720 --> 00:11:04.720]  是事實還是意見?
[00:11:04.720 --> 00:11:06.720]  聖經說起初上帝創造天地
[00:11:06.720 --> 00:11:07.720]  你都要問
[00:11:07.720 --> 00:11:09.720]  是事實還是意見?
[00:11:09.720 --> 00:11:10.720]  進化論告訴你
[00:11:10.720 --> 00:11:12.720]  一類變成另一類了
[00:11:12.720 --> 00:11:13.720]  後來變成老師了
[00:11:13.720 --> 00:11:15.720]  老師就變成你了
[00:11:15.720 --> 00:11:17.720]  你要問
[00:11:17.720 --> 00:11:19.720]  是事實還是意見?
[00:11:19.720 --> 00:11:21.720]  聖經說
[00:11:21.720 --> 00:11:22.720]  聖經說什麼呢?
[00:11:22.720 --> 00:11:25.720]  聖經說創造主祖君是分類的
[00:11:25.720 --> 00:11:27.720]  各創其類
[00:11:27.720 --> 00:11:28.720]  各創其類
[00:11:28.720 --> 00:11:29.720]  各創其類
[00:11:29.720 --> 00:11:31.720]  人只會生人的
[00:11:31.720 --> 00:11:34.720]  猴子只會生猴子的
[00:11:34.720 --> 00:11:36.720]  而且做的時候
[00:11:36.720 --> 00:11:38.720]  是十全十美的
[00:11:38.720 --> 00:11:39.720]  大陸人做了之後
[00:11:39.720 --> 00:11:41.720]  是完全好的
[00:11:41.720 --> 00:11:44.720]  和進化論完全相反
[00:11:44.720 --> 00:11:46.720]  哪樣才是事實?
[00:11:46.720 --> 00:11:47.720]  是不是?
[00:11:47.720 --> 00:11:49.720]  我們要問
[00:11:49.720 --> 00:11:51.720]  聖經說的是不是事實?
[00:11:51.720 --> 00:11:52.720]  聖經告訴你有類別
[00:11:52.720 --> 00:11:54.720]  即是有範圍
[00:11:54.720 --> 00:11:55.720]  狗有大狗
[00:11:55.720 --> 00:11:56.720]  小狗有大貓
[00:11:56.720 --> 00:11:57.720]  小貓就貓
[00:11:57.720 --> 00:11:58.720]  狗就狗
[00:11:58.720 --> 00:12:01.720]  不會由這邊去那邊
[00:12:01.720 --> 00:12:03.720]  人不會生猴子
[00:12:03.720 --> 00:12:05.720]  聖經給我們一些分類
[00:12:05.720 --> 00:12:07.720]  今天沒時間說了
[00:12:07.720 --> 00:12:09.720]  如果聖經第一句是真的話
[00:12:09.720 --> 00:12:11.720]  這樣聖經的話
[00:12:11.720 --> 00:12:14.720]  應該和科學的事實沒有衝突
[00:12:14.720 --> 00:12:17.720]  因為如果聖經是創造主的說話
[00:12:17.720 --> 00:12:21.720]  科學的研究是研究創造主所做的事
[00:12:21.720 --> 00:12:22.720]  他講的事
[00:12:22.720 --> 00:12:23.720]  和他做的事
[00:12:23.720 --> 00:12:25.720]  應該沒有衝突
[00:12:25.720 --> 00:12:27.720]  我們去看看吧
[00:12:27.720 --> 00:12:29.720]  最簡單的就是
[00:12:29.720 --> 00:12:32.720]  進化論說一類變成另外一類
[00:12:32.720 --> 00:12:33.720]  我們是單細胞
[00:12:33.720 --> 00:12:34.720]  每個人都是單細胞
[00:12:34.720 --> 00:12:35.720]  我們是祖宗
[00:12:35.720 --> 00:12:37.720]  然後慢慢進化
[00:12:37.720 --> 00:12:38.720]  一類變成另外一類
[00:12:38.720 --> 00:12:40.720]  聖經說不是
[00:12:40.720 --> 00:12:42.720]  我們開始就是各屬其類
[00:12:42.720 --> 00:12:43.720]  不同類的
[00:12:43.720 --> 00:12:44.720]  那你就看看事實吧
[00:12:44.720 --> 00:12:46.720]  有沒有見過進化論所說的
[00:12:46.720 --> 00:12:48.720]  魚變成青蛙?
[00:12:48.720 --> 00:12:49.720]  沒有見過
[00:12:49.720 --> 00:12:50.720]  一次都沒有見過
[00:12:50.720 --> 00:12:51.720]  這個不是事實
[00:12:51.720 --> 00:12:53.720]  進化論說青蛙變成爬蟲
[00:12:53.720 --> 00:12:56.720]  有沒有見過一次?
[00:12:56.720 --> 00:12:57.720]  也沒有
[00:12:57.720 --> 00:12:58.720]  所以這個不是事實
[00:12:58.720 --> 00:13:00.720]  一派的進化論學者說
[00:13:00.720 --> 00:13:02.720]  爬蟲變成飛鳥
[00:13:02.720 --> 00:13:03.720]  有沒有見過一次?
[00:13:03.720 --> 00:13:04.720]  也沒有
[00:13:04.720 --> 00:13:05.720]  不是事實
[00:13:05.720 --> 00:13:07.720]  另外一派的進化論學者說
[00:13:07.720 --> 00:13:09.720]  爬蟲變成哺乳動物
[00:13:09.720 --> 00:13:10.720]  有沒有見過一次?
[00:13:10.720 --> 00:13:12.720]  也沒有
[00:13:12.720 --> 00:13:14.720]  你見到的是什麼?
[00:13:14.720 --> 00:13:16.720]  鳥生的就是鳥
[00:13:16.720 --> 00:13:17.720]  不同其類
[00:13:17.720 --> 00:13:19.720]  第二類見到的鳥
[00:13:19.720 --> 00:13:20.720]  嘴大些小些
[00:13:20.720 --> 00:13:22.720]  全部都是鳥
[00:13:22.720 --> 00:13:24.720]  是吧?
[00:13:24.720 --> 00:13:26.720]  他們全部都是鳥類
[00:13:26.720 --> 00:13:28.720]  狗就是狗
[00:13:28.720 --> 00:13:30.720]  這樣的狗也是狗
[00:13:30.720 --> 00:13:31.720]  不同顏色的狗
[00:13:31.720 --> 00:13:32.720]  也是狗類
[00:13:32.720 --> 00:13:33.720]  你認得出的
[00:13:33.720 --> 00:13:35.720]  大狗小狗你都認得出
[00:13:35.720 --> 00:13:36.720]  牠是狗
[00:13:36.720 --> 00:13:38.720]  所以狗類就是狗類
[00:13:38.720 --> 00:13:40.720]  狗類不會變成別樣類
[00:13:40.720 --> 00:13:42.720]  魚呢?魚就是魚
[00:13:42.720 --> 00:13:43.720]  你認得出什麼是魚?
[00:13:43.720 --> 00:13:44.720]  雖然不同顏色
[00:13:44.720 --> 00:13:45.720]  不同樣
[00:13:45.720 --> 00:13:46.720]  但你認得出
[00:13:46.720 --> 00:13:47.720]  大大小小
[00:13:47.720 --> 00:13:49.720]  你都認得出什麼是魚
[00:13:49.720 --> 00:13:51.720]  蟻類就是蟻類
[00:13:51.720 --> 00:13:53.720]  爬蟲就是爬蟲
[00:13:53.720 --> 00:13:55.720]  爬蟲不會變成魚
[00:13:55.720 --> 00:13:57.720]  爬蟲也不會變成鳥
[00:13:57.720 --> 00:13:59.720]  各重其類
[00:13:59.720 --> 00:14:02.720]  是不是你見到的事實?
[00:14:02.720 --> 00:14:05.720]  這個就是我第一樣東西看到
[00:14:05.720 --> 00:14:06.720]  很容易
[00:14:06.720 --> 00:14:09.720]  三歲的小孩都可以告訴我
[00:14:09.720 --> 00:14:10.720]  誰是人
[00:14:10.720 --> 00:14:12.720]  誰是猴子
[00:14:12.720 --> 00:14:14.720]  是吧?
[00:14:14.720 --> 00:14:15.720]  各重其類
[00:14:15.720 --> 00:14:17.720]  是我們天天見到的
[00:14:17.720 --> 00:14:19.720]  進化論說
[00:14:19.720 --> 00:14:21.720]  一類變成另一類
[00:14:21.720 --> 00:14:23.720]  不過需要很多萬年
[00:14:23.720 --> 00:14:25.720]  你說為什麼?
[00:14:25.720 --> 00:14:26.720]  因為變得很慢
[00:14:26.720 --> 00:14:28.720]  慢到你看不到
[00:14:28.720 --> 00:14:30.720]  我們以前傻傻的
[00:14:30.720 --> 00:14:31.720]  我看不到
[00:14:31.720 --> 00:14:32.720]  我這樣可能
[00:14:32.720 --> 00:14:33.720]  但當你一想
