
[00:00:00.000 --> 00:00:03.200]  他的信息是保羅的禱告
[00:02:47.000 --> 00:02:50.800]  他對老師有時候也不是很好的脾氣
[00:02:50.800 --> 00:02:52.800]  小朋友沒有耐性
[00:02:52.800 --> 00:02:55.800]  但是其實那個老師是很厲害的
[00:02:55.800 --> 00:02:58.400]  他彈鋼琴是很厲害的
[00:02:58.400 --> 00:03:01.200]  有些大型報道會他也有份彈
[00:03:01.200 --> 00:03:04.800]  因為是我朋友,所以我才請他幫我教兒子
[00:03:04.800 --> 00:03:06.800]  但是對於我兒子來說
[00:03:06.800 --> 00:03:08.800]  他不知道他是什麼
[00:03:08.800 --> 00:03:10.800]  他不知道他有多厲害
[00:03:10.800 --> 00:03:13.800]  直到什麼時候才會知道他有多厲害
[00:03:13.800 --> 00:03:16.200]  可能到他長大了,到他成長了
[00:03:16.200 --> 00:03:18.400]  他開始對這個世界認知多了
[00:03:18.400 --> 00:03:21.800]  他明白自己做不到的事情,他的老師做到了
[00:03:21.800 --> 00:03:25.800]  這個時候他就明白,哇,是喔,很厲害
[00:03:25.800 --> 00:03:27.800]  我又舉多一個例子
[00:03:27.800 --> 00:03:30.800]  我們有五姑娘,知不知道哪個五姑娘
[00:03:30.800 --> 00:03:33.800]  平時在門口那裡,早堂當值圓碌碌的那位
[00:03:33.800 --> 00:03:38.800]  不要告訴他,伯母在那裡
[00:03:38.800 --> 00:03:45.800]  我初初見到他,覺得這些造型的朋友
[00:03:45.800 --> 00:03:48.800]  有時候在街市會見到十多個八個
[00:03:48.800 --> 00:03:52.800]  但是看清楚名字,咦,是伍美思姑娘
[00:03:52.800 --> 00:03:56.800]  伍美思姑娘,我的教科書有些是她翻譯的
[00:03:56.800 --> 00:03:59.800]  我就拿著書問她,咦,這本是不是你翻譯的
[00:03:59.800 --> 00:04:01.800]  她說,是啊
[00:04:01.800 --> 00:04:05.800]  原來再查一下,伍姑娘其實拿過一些編輯獎
[00:04:05.800 --> 00:04:09.800]  其實她很厲害的,不過你不太察覺
[00:04:09.800 --> 00:04:11.800]  平時見她笑容滿面,站在門口
[00:04:11.800 --> 00:04:14.800]  又和那些小朋友,帶那些小朋友
[00:04:14.800 --> 00:04:16.800]  其實她很厲害
[00:04:16.800 --> 00:04:19.800]  我想講的這些例子是
[00:04:19.800 --> 00:04:24.800]  我們有時候是因為我們的認知改變了
[00:04:24.800 --> 00:04:26.800]  對那個人的看法不同了
[00:04:26.800 --> 00:04:28.800]  不是那個人突然變厲害了
[00:04:28.800 --> 00:04:30.800]  不是他突然升級了
[00:04:30.800 --> 00:04:33.800]  是因為我們自己裡面,我們的知識
[00:04:33.800 --> 00:04:35.800]  我的認知改變了
[00:04:35.800 --> 00:04:37.800]  所以我對他的看法就不同了
[00:04:37.800 --> 00:04:42.800]  今天保羅的禱告說真認識耶穌
[00:04:42.800 --> 00:04:45.800]  怎樣真認識,有沒有假認識
[00:04:45.800 --> 00:04:48.800]  有假認識的,我們慢慢去看經文
[00:04:48.800 --> 00:04:50.800]  第一點我想跟大家講的
[00:04:50.800 --> 00:04:54.800]  我學的是三點式港道
[00:04:54.800 --> 00:04:56.800]  所以會有三點
[00:04:56.800 --> 00:04:59.800]  第一點就叫萬變中不變
[00:04:59.800 --> 00:05:02.800]  知否世事常變,變幻原事永恆
[00:05:02.800 --> 00:05:06.800]  萬變中有些事其實是不變的
[00:05:06.800 --> 00:05:12.800]  甚至說我們既然聽見你們對主耶穌有信心
[00:05:12.800 --> 00:05:16.800]  對聖徒有愛心,就不住地為你們感謝神
[00:05:16.800 --> 00:05:19.800]  禱告的時候常常提到你們
[00:05:19.800 --> 00:05:22.800]  看來這班已不楚的信徒相當之好
[00:05:22.800 --> 00:05:26.800]  保羅稱讚他們有信心又有愛心
[00:05:26.800 --> 00:05:29.800]  想怎樣呢?有信心又有愛心
[00:05:29.800 --> 00:05:31.800]  之前保羅在哥林多前書講過
[00:05:31.800 --> 00:05:33.800]  我若有先知港道之能
[00:05:33.800 --> 00:05:36.800]  也明白各樣的奧秘,各樣的知識
[00:05:36.800 --> 00:05:38.800]  而且有齊備的信心
[00:05:38.800 --> 00:05:40.800]  使我能夠而生,卻沒有愛
[00:05:40.800 --> 00:05:42.800]  這就算不了甚麼
[00:05:42.800 --> 00:05:45.800]  愛很重要,有信心沒有愛也不行
[00:05:45.800 --> 00:05:48.800]  已不楚的信徒現在有甚麼?
[00:05:48.800 --> 00:05:51.800]  有信心又有愛,那你還想怎樣?
[00:05:51.800 --> 00:05:53.800]  保羅有這麼多要求
[00:05:53.800 --> 00:05:56.800]  但原來還有要求
[00:05:56.800 --> 00:06:00.800]  保羅說:求我們主耶穌基督的神榮耀的父
[00:06:00.800 --> 00:06:05.800]  把那賜人智慧和啟示的靈賜給你們
[00:06:05.800 --> 00:06:08.800]  使你們真正認識他
[00:06:08.800 --> 00:06:12.800]  我首先想問大家甚麼是啟示?
[00:06:12.800 --> 00:06:14.800]  我見到有些是我教浸禮班的
[00:06:14.800 --> 00:06:17.800]  應該知道甚麼是啟示
[00:06:17.800 --> 00:06:20.800]  啟示就是從神而來
[00:06:20.800 --> 00:06:24.800]  上帝向人去顯示他自己
[00:06:24.800 --> 00:06:26.800]  這些叫做啟示
[00:06:26.800 --> 00:06:30.800]  你試想一下,如果上帝不讓你知道他
[00:06:30.800 --> 00:06:32.800]  不讓你找到他
[00:06:32.800 --> 00:06:35.800]  你怎樣知道上帝存在?你怎樣認識他?
[00:06:35.800 --> 00:06:38.800]  你怎樣捉上帝去實驗室驗?
[00:06:38.800 --> 00:06:39.800]  不可以的
[00:06:39.800 --> 00:06:43.800]  你可否透過高科技儀器探測上帝是否存在?
[00:06:43.800 --> 00:06:44.800]  不可以的
[00:06:44.800 --> 00:06:48.800]  如果上帝不顯示他自己,你怎樣知道上帝存在?
[00:06:48.800 --> 00:06:51.800]  好像有些人說:叫你耶穌下來見我
[00:06:51.800 --> 00:06:55.800]  你不可以去命令上帝,命令耶穌做一些事
[00:06:55.800 --> 00:06:57.800]  在這樣的情況下
[00:06:57.800 --> 00:07:01.800]  原來我們不透過上帝親自去顯示自己
[00:07:01.800 --> 00:07:03.800]  是不能夠認識上帝
[00:07:03.800 --> 00:07:08.800]  可能有些人會說:我祈禱是否就能夠找到神?
[00:07:08.800 --> 00:07:11.800]  祈禱是上帝讓你找到他
[00:07:11.800 --> 00:07:13.800]  就好像我給你電話號碼
[00:07:13.800 --> 00:07:16.800]  我讓你找到我,我不一定要聽電話
[00:07:16.800 --> 00:07:18.800]  我有權不聽電話
[00:07:18.800 --> 00:07:20.800]  就像曾木打來我不聽電話
[00:07:20.800 --> 00:07:22.800]  有聽的
[00:07:22.800 --> 00:07:24.800]  就像這樣的情況
[00:07:24.800 --> 00:07:26.800]  上帝讓你找到他
[00:07:26.800 --> 00:07:28.800]  所以你才找到
[00:07:28.800 --> 00:07:30.800]  我們人很有限,你不要說上帝
[00:07:30.800 --> 00:07:33.800]  你的子女有時也找不到他
[00:07:33.800 --> 00:07:36.800]  他不聽你的電話時,你也不知道他在哪裡
[00:07:36.800 --> 00:07:37.800]  有些人點頭了
[00:07:37.800 --> 00:07:41.800]  你又不可以裝GPS在他身上,監察他在哪裡
[00:07:41.800 --> 00:07:45.800]  我們人很有限,我們不知道上帝在哪裡
[00:07:45.800 --> 00:07:50.800]  但是上帝親自去啟示自己,讓人找到他
[00:07:50.800 --> 00:07:54.800]  相反,我們有時有一種情況
[00:07:54.800 --> 00:07:56.800]  以為我們可以掌控上帝
[00:07:56.800 --> 00:07:59.800]  我們以為上帝就像阿拉丁神燈
[00:07:59.800 --> 00:08:02.800]  按下燈就會出現
[00:08:02.800 --> 00:08:04.800]  滿足我們願望
[00:08:04.800 --> 00:08:08.800]  然後就說夠了,請你進去
[00:08:08.800 --> 00:08:13.800]  我們某程度上有一種阿拉丁神燈式的信仰
[00:08:13.800 --> 00:08:17.800]  所以保羅說要真正的認識上帝
[00:08:17.800 --> 00:08:20.800]  其實不是用我們那種想像
[00:08:20.800 --> 00:08:22.800]  不是用我們那種投射
[00:08:22.800 --> 00:08:26.800]  將我們希望的上帝投射在真正的上帝身上
[00:08:26.800 --> 00:08:29.800]  而是你要真正認識上帝
[00:08:29.800 --> 00:08:31.800]  是由上帝啟示你的
[00:08:31.800 --> 00:08:36.800]  是由上帝啟示你,告訴你他是怎樣的
[00:08:36.800 --> 00:08:40.800]  認識是一件持續發生的事
[00:08:40.800 --> 00:08:43.800]  持續,為甚麼說持續呢?
[00:08:43.800 --> 00:08:46.800]  又舉例,最初我認識我老婆的時候
[00:08:46.800 --> 00:08:48.800]  我認識她,我知道她叫甚麼名字
[00:08:48.800 --> 00:08:52.800]  我知道她住哪裡,知道她幾歲,差不多了
[00:08:52.800 --> 00:08:55.800]  開始了,慢慢和她的關係深厚的時候
[00:08:55.800 --> 00:08:58.800]  開始認識她一些性格上的東西
[00:08:58.800 --> 00:09:02.800]  一些優點,當然也認識了一些缺點
[00:09:02.800 --> 00:09:05.800]  還有認識了她很多東西,譬如家庭的背景
[00:09:05.800 --> 00:09:07.800]  她成長的背景
[00:09:07.800 --> 00:09:09.800]  她有一些做人的態度
[00:09:09.800 --> 00:09:11.800]  你慢慢不斷地認識
[00:09:11.800 --> 00:09:15.800]  到她了,我和她結婚的時候,認識又不同了
[00:09:15.800 --> 00:09:18.800]  結婚之後,她對我的認識也不同了
[00:09:18.800 --> 00:09:21.800]  原來我的衣服脫了就會通地扔
[00:09:21.800 --> 00:09:23.800]  以前不知道這些東西
[00:09:23.800 --> 00:09:26.800]  認識是一件持續發生的事
[00:09:26.800 --> 00:09:31.800]  如果你和一個人相處了十幾二十年
[00:09:31.800 --> 00:09:33.800]  你對他的認識也沒有改變過
[00:09:33.800 --> 00:09:36.800]  其實你是否真的認識他呢?
[00:09:36.800 --> 00:09:39.800]  認識是一件持續發展的事
[00:09:39.800 --> 00:09:42.800]  而且我們人是會不斷地改變
[00:09:42.800 --> 00:09:45.800]  就好像我兒子,我兒子七歲
[00:09:45.800 --> 00:09:50.800]  我發覺他好像每隔半年左右就不同了一個人
[00:09:50.800 --> 00:09:53.800]  因為他持續地在改變
[00:09:53.800 --> 00:09:56.800]  他由一個幼稚園的學生,甚麼都不懂
[00:09:56.800 --> 00:09:59.800]  慢慢開始懂得寫字,懂得說話
[00:09:59.800 --> 00:10:02.800]  還會說一些我沒聽過的東西
[00:10:02.800 --> 00:10:03.800]  那些東西從哪裏來的呢?
[00:10:03.800 --> 00:10:06.800]  不是同學就是老師教的
[00:10:06.800 --> 00:10:08.800]  他不斷地在改變
[00:10:08.800 --> 00:10:12.800]  他不斷地,我要更新我對他的認知
[00:10:12.800 --> 00:10:15.800]  現在我開始對他的認知就發覺
[00:10:15.800 --> 00:10:18.800]  原來他由我那時候首舖要幫他換尿片的一個小朋友
[00:10:18.800 --> 00:10:23.800]  現在他是一個有人格,一個完整的人
[00:10:23.800 --> 00:10:26.800]  他會有感情,有喜怒哀樂,有不同的東西
[00:10:26.800 --> 00:10:30.800]  他的性格也不斷地在改變
[00:10:30.800 --> 00:10:35.800]  在我看不到的地方,他不斷地在改變
[00:10:35.800 --> 00:10:39.800]  他改變,我對他的認知就必須要跟著改變
[00:10:39.800 --> 00:10:41.800]  否則的話,其實我的認知停留了
[00:10:41.800 --> 00:10:44.800]  我不是真正地認識他
[00:10:44.800 --> 00:10:47.800]  有時候出現一種家庭的衝突就是
[00:10:47.800 --> 00:10:50.800]  一個年輕人跟你說一些東西
[00:10:50.800 --> 00:10:56.800]  你的心或者你對他的態度就停留在他還要你換尿片的時間
[00:10:56.800 --> 00:11:00.800]  我吃鹽比你吃米多,你跟我解釋這些幹甚麼
[00:11:00.800 --> 00:11:03.800]  有時候就是你的認知停留了
[00:11:03.800 --> 00:11:07.800]  他自己就不斷地在改變
[00:11:07.800 --> 00:11:12.800]  於是就構成了一種障礙,一種不認識
[00:11:12.800 --> 00:11:14.800]  這樣解釋完認識的時候
[00:11:14.800 --> 00:11:19.800]  我希望大家明白認識是跟我們的生活經驗掛鉤
[00:11:19.800 --> 00:11:21.800]  我們認識神也一樣
[00:11:21.800 --> 00:11:24.800]  不要覺得我們回教會一段很長的時間
[00:11:24.800 --> 00:11:26.800]  我對神很認識的了
[00:11:26.800 --> 00:11:29.800]  阿全道,我聽道多過你講道
[00:11:29.800 --> 00:11:30.800]  是不是?
[00:11:30.800 --> 00:11:34.800]  這樣的情況下,我很認識的了,我很清楚的了
[00:11:34.800 --> 00:11:36.800]  我聽不少的案例
[00:11:36.800 --> 00:11:39.800]  很多人講完道之後,下台的會友就捉住他
[00:11:39.800 --> 00:11:42.800]  阿全道,你這堂道講錯了
[00:11:42.800 --> 00:11:47.800]  對方聽得道多就覺得自己變了專家
[00:11:47.800 --> 00:11:49.800]  然後就解釋給他聽
[00:11:49.800 --> 00:11:52.800]  其實我不是說阿全道的講道不可以反駁
[00:11:52.800 --> 00:11:53.800]  當然可以反駁的
[00:11:53.800 --> 00:11:55.800]  你可以來反駁我的
[00:11:55.800 --> 00:11:57.800]  但是某程度上就是
[00:11:57.800 --> 00:12:00.800]  很多人是用他以前那一套
[00:12:00.800 --> 00:12:03.800]  他聽過的東西去做一些批判
[00:12:03.800 --> 00:12:06.800]  而他沒有跟著世界去轉變
[00:12:06.800 --> 00:12:09.800]  如果我們不跟著這個世界去轉變
[00:12:09.800 --> 00:12:11.800]  或者我們不認識這個世界
[00:12:11.800 --> 00:12:17.800]  其實我們不需要每一個星期都重複有人去講一些新的道
[00:12:17.800 --> 00:12:19.800]  拿一些錄音出來聽就好了
[00:12:19.800 --> 00:12:20.800]  是不是?
[00:12:20.800 --> 00:12:22.800]  反正可能很多人都沒有聽到
[00:12:22.800 --> 00:12:24.800]  聽錄音可能都當是新的了
[00:12:24.800 --> 00:12:28.800]  或者是拿一些千多年前的奧古斯丁
[00:12:28.800 --> 00:12:31.800]  可能有些人連奧古斯丁是誰都不知道
[00:12:31.800 --> 00:12:33.800]  那些古代教父
[00:12:33.800 --> 00:12:36.800]  拿一些著作出來看就行了
[00:12:36.800 --> 00:12:37.800]  是不是?
[00:12:37.800 --> 00:12:39.800]  就不用說在書室買一些新書
[00:12:39.800 --> 00:12:43.800]  我們的世界不停地在轉變
[00:12:43.800 --> 00:12:46.800]  導致我們的認知不斷地在轉變
[00:12:46.800 --> 00:12:51.800]  然後我們對上帝的認識也都需要跟著轉變
[00:12:51.800 --> 00:12:54.800]  有些問題在聖經裏面可能是沒有出現
[00:12:54.800 --> 00:12:56.800]  但是我們需要去處理
[00:12:56.800 --> 00:12:57.800]  又舉一個例子
[00:12:57.800 --> 00:13:00.800]  譬如我們現在有所謂的手機的沉溺
[00:13:00.800 --> 00:13:02.800]  網絡的沉溺
[00:13:02.800 --> 00:13:03.800]  我們會看聖經
[00:13:03.800 --> 00:13:05.800]  耶穌怎麼搞
[00:13:05.800 --> 00:13:06.800]  慘了耶穌沒有用手機
[00:13:06.800 --> 00:13:07.800]  怎麼搞呢?
[00:13:07.800 --> 00:13:09.800]  聖經裏面沒有這些東西
[00:13:09.800 --> 00:13:12.800]  我們的時代不斷地在轉變
[00:13:12.800 --> 00:13:14.800]  然後我們需要面對一些新的問題
[00:13:14.800 --> 00:13:15.800]  那怎麼辦呢?
[00:13:15.800 --> 00:13:20.800]  於是我們要嘗試用新的眼光去重新去看那些經文
[00:13:20.800 --> 00:13:24.800]  我們要用現代人的眼光去讀入那些經文裏面
[00:13:24.800 --> 00:13:26.800]  去拿出精神
[00:13:26.800 --> 00:13:28.800]  你才能夠理解信仰
[00:13:28.800 --> 00:13:31.800]  所以我們說
[00:13:31.800 --> 00:13:34.800]  一方面我們要求神不斷地啟示我們
[00:13:34.800 --> 00:13:37.800]  神就不會outday的
[00:13:37.800 --> 00:13:40.800]  神一定是最新的那個
[00:13:40.800 --> 00:13:42.800]  祂一定是最清楚
[00:13:42.800 --> 00:13:44.800]  祂一定是給出我們出路
[00:13:44.800 --> 00:13:47.800]  但是祂需要啟示我們
[00:13:47.800 --> 00:13:50.800]  我們要接收祂的啟示
[00:13:50.800 --> 00:13:51.800]  我們接收祂的啟示的時候
[00:13:51.800 --> 00:13:55.800]  我們又需要不斷地更新我們日常的知識
[00:13:55.800 --> 00:13:59.800]  你才會有一個新的看法
[00:13:59.800 --> 00:14:02.800]  所以要勸勸大家
[00:14:02.800 --> 00:14:05.800]  多些去涉獵不同的範疇
[00:14:05.800 --> 00:14:07.800]  多看些書 多學些東西
[00:14:07.800 --> 00:14:11.800]  我最近很開心在WhatsApp的群組裏面
[00:14:11.800 --> 00:14:15.800]  和一些肢體討論一些哲學 倫理的問題
[00:14:15.800 --> 00:14:17.800]  在討論的過程中
[00:14:17.800 --> 00:14:20.800]  我發覺那些肢體自己就會開始去找資料看
[00:14:20.800 --> 00:14:22.800]  它不滿足我所說的話
[00:14:22.800 --> 00:14:24.800]  它開始自己去找資料看
[00:14:24.800 --> 00:14:25.800]  找資料看然後再討論
[00:14:25.800 --> 00:14:27.800]  討論再豐富
[00:14:27.800 --> 00:14:30.800]  這樣我就覺得認識就越來越好
[00:14:30.800 --> 00:14:33.800]  我絕對不介意肢體認識的東西比我多
[00:14:33.800 --> 00:14:34.800]  最好比我多
[00:14:34.800 --> 00:14:36.800]  比我多我就開心了
[00:14:36.800 --> 00:14:38.800]  我就豐閒很多了
[00:14:38.800 --> 00:14:41.800]  我是俗傳道的 就不用那麼辛苦了
[00:14:41.800 --> 00:14:44.800]  第二點想和大家說
[00:14:44.800 --> 00:14:48.800]  叫做掌權者之上的超越者
[00:14:48.800 --> 00:14:51.800]  掌權者之上的超越者
[00:14:51.800 --> 00:14:54.800]  第十八到二十節這樣說
[00:14:54.800 --> 00:15:01.800]  照亮你們心中的眼睛 使你們知道他呼召你們來得的指望是什麼
[00:15:01.800 --> 00:15:05.800]  他在聖徒中所得的榮耀的基業是何等豐盛
[00:15:05.800 --> 00:15:11.800]  並知道他向我們這些信的人所顯的能力是何等浩大
[00:15:11.800 --> 00:15:14.800]  這是照他的大能大力運行的
[00:15:14.800 --> 00:15:18.800]  這大能曾運行在耶穌基督身上
[00:15:18.800 --> 00:15:19.800]  使他從死人中復活
[00:15:19.800 --> 00:15:22.800]  又使他在天上坐在自己的右邊
[00:15:22.800 --> 00:15:25.800]  這幾節經文有些末弟的觀念
[00:15:25.800 --> 00:15:28.800]  就是說耶穌基督會再回來
[00:15:28.800 --> 00:15:31.800]  信徒就是上帝的產業
[00:15:31.800 --> 00:15:33.800]  神透過他的大能大力
[00:15:33.800 --> 00:15:36.800]  使耶穌基督勝過死亡 復活升天
[00:15:36.800 --> 00:15:40.800]  而這個大能同樣在信徒當中運行
[00:15:40.800 --> 00:15:42.800]  但是保羅在祈禱中提到
[00:15:42.800 --> 00:15:44.800]  神的大能這樣
[00:15:44.800 --> 00:15:46.800]  二十一節說到
[00:15:46.800 --> 00:15:52.800]  遠超一切執政的 掌權的 有權能的 統治的和一切有名號的
[00:15:52.800 --> 00:15:56.800]  不但是今世的 連來世的也超越了
[00:15:56.800 --> 00:16:02.800]  無端端為什麼會提到執政 掌權 統治有名號呢
[00:16:02.800 --> 00:16:04.800]  我們怎麼解釋這些
[00:16:04.800 --> 00:16:06.800]  執政 掌權的
[00:16:06.800 --> 00:16:08.800]  如果我們按字面去解釋
[00:16:08.800 --> 00:16:09.800]  字面去解釋
[00:16:09.800 --> 00:16:11.800]  就是說現在的統治者
[00:16:11.800 --> 00:16:13.800]  這個說法有些支持
[00:16:13.800 --> 00:16:15.800]  因為羅馬書十三章說
[00:16:15.800 --> 00:16:18.800]  在上有權柄的人人都要信服
[00:16:18.800 --> 00:16:20.800]  沒有權柄不是來自神的
[00:16:20.800 --> 00:16:24.800]  這句經文我們經常拿來討論
[00:16:24.800 --> 00:16:26.800]  至於怎麼信服
[00:16:26.800 --> 00:16:29.800]  大家自己找資料看就找到了
[00:16:29.800 --> 00:16:35.800]  現在網上很多神學院老師 院長 博士都會解釋這段經文
[00:16:35.800 --> 00:16:37.800]  不需要我詳細說
[00:16:37.800 --> 00:16:43.800]  但是這裡明顯地就是說地上的官員
[00:16:43.800 --> 00:16:49.800]  如果用羅馬書十三章的方法去解釋
[00:16:49.800 --> 00:16:54.800]  可能這些執政 掌權的就是地上的官員
[00:16:54.800 --> 00:17:00.800]  就是說耶穌基督的權能是超越了地上所有的官員
[00:17:00.800 --> 00:17:02.800]  另一個可能性是什麼呢
[00:17:02.800 --> 00:17:06.800]  因為在《已不鎖書》同一卷書裡面第二章說到
[00:17:06.800 --> 00:17:09.800]  有一個空中掌權者的領袖
[00:17:09.800 --> 00:17:11.800]  怎麼說空中掌權者
[00:17:11.800 --> 00:17:13.800]  在空中就是會飛的
[00:17:13.800 --> 00:17:16.800]  我們沒有哪個掌權者會飛的
[00:17:16.800 --> 00:17:19.800]  會飛的就是說屬靈的
[00:17:19.800 --> 00:17:22.800]  是靈界的一些掌權者
[00:17:22.800 --> 00:17:25.800]  可能就是魔鬼撒旦
[00:17:25.800 --> 00:17:30.800]  說的是上帝原來是超越了這些靈界的掌權者
[00:17:30.800 --> 00:17:31.800]  這樣說法的時候
[00:17:31.800 --> 00:17:34.800]  就是說可能我們有兩種解釋
[00:17:34.800 --> 00:17:37.800]  一就是地上的官員
[00:17:37.800 --> 00:17:39.800]  二就是空中掌權者
[00:17:39.800 --> 00:17:42.800]  屬靈的 魔鬼撒旦那些
[00:17:42.800 --> 00:17:44.800]  到底在說什麼呢
[00:17:44.800 --> 00:17:46.800]  當我思考了一段時間之後
[00:17:46.800 --> 00:17:51.800]  我發現其實這個世界未必是真的非黑即白
[00:17:51.800 --> 00:17:53.800]  非此即彼
[00:17:53.800 --> 00:17:56.800]  其實可能是一個錢幣的兩面
[00:17:56.800 --> 00:17:59.800]  我們再看回聖經裡面一些的
[00:17:59.800 --> 00:18:03.800]  關於權力或者關於邪惡的問題的時候
[00:18:03.800 --> 00:18:06.800]  你會發覺屬靈屬世
[00:18:06.800 --> 00:18:10.800]  在聖經裡面是一個錢幣的兩面
[00:18:10.800 --> 00:18:13.800]  有一些人 有一些聖經人物
[00:18:13.800 --> 00:18:16.800]  你會發覺他做了一些不好的事情之後
[00:18:16.800 --> 00:18:18.800]  聖經怎麼描述呢
[00:18:18.800 --> 00:18:21.800]  撒旦進入他的心中
[00:18:21.800 --> 00:18:24.800]  或者是耶和華使他心硬
[00:18:24.800 --> 00:18:28.800]  譬如法老王這樣對一些以色列人的時候
[00:18:28.800 --> 00:18:31.800]  聖經會描述耶和華使他心硬
[00:18:31.800 --> 00:18:35.800]  又或者是猶大出賣耶穌的時候
[00:18:35.800 --> 00:18:37.800]  撒旦就進入他的心
[00:18:37.800 --> 00:18:39.800]  這樣說的時候
[00:18:39.800 --> 00:18:44.800]  是不是好像這些人物只不過是受到屬靈上面的影響
[00:18:44.800 --> 00:18:47.800]  其實他不用負責任的
[00:18:47.800 --> 00:18:51.800]  不是的 你會發覺聖經裡面是要負責任的
[00:18:51.800 --> 00:18:54.800]  法老都受了很多的苦
[00:18:54.800 --> 00:18:57.800]  整個埃及地一起受苦
[00:18:57.800 --> 00:19:00.800]  猶大最終就死了
[00:19:00.800 --> 00:19:02.800]  用不用負責任
[00:19:02.800 --> 00:19:04.800]  又要啊
[00:19:04.800 --> 00:19:06.800]  古代的世界裡面
[00:19:06.800 --> 00:19:09.800]  屬靈和屬世根本是分不開的
[00:19:09.800 --> 00:19:13.800]  兩樣東西是有一個很密切的關係
[00:19:13.800 --> 00:19:15.800]  是我們現代人才會這樣
[00:19:15.800 --> 00:19:18.800]  會將屬靈屬世的東西分開
[00:19:18.800 --> 00:19:23.800]  我們會覺得屬靈的問題就屬靈解決
[00:19:23.800 --> 00:19:26.800]  屬世的問題就屬世解決
[00:19:26.800 --> 00:19:28.800]  我們是這樣的
[00:19:28.800 --> 00:19:31.800]  靈界和肉體界是二分的
[00:19:31.800 --> 00:19:34.800]  於是產生了很多爭論
[00:19:34.800 --> 00:19:35.800]  真的產生了很多爭論
