
[00:00:00.000 --> 00:00:02.000]  我讀出以下經文
[00:02:49.000 --> 00:02:51.000]  一方面探親
[00:02:51.000 --> 00:02:53.000]  第二方面領會
[00:02:53.000 --> 00:02:55.000]  在過程當中
[00:02:55.000 --> 00:02:57.000]  神都保守
[00:02:57.000 --> 00:03:00.000]  因為都有驚險的事情發生
[00:03:00.000 --> 00:03:02.000]  但神都聽祈禱
[00:03:02.000 --> 00:03:05.000]  又多謝大家為我祈禱
[00:03:05.000 --> 00:03:07.000]  所以今天早上有機會
[00:03:07.000 --> 00:03:10.000]  再能夠和大家一起敬拜
[00:03:10.000 --> 00:03:12.000]  一起侍奉
[00:03:12.000 --> 00:03:15.000]  都是天父很大的祝福
[00:03:15.000 --> 00:03:17.000]  很大的恩典的報受
[00:03:17.000 --> 00:03:20.000]  今早牧師想和大家
[00:03:20.000 --> 00:03:21.000]  思想一個訊息
[00:03:21.000 --> 00:03:24.000]  是關於侍奉這個主題
[00:03:24.000 --> 00:03:27.000]  或者我們開始有個祈禱
[00:03:27.000 --> 00:03:29.000]  我們一起看祈禱
[00:03:29.000 --> 00:03:32.000]  天父我們多謝你
[00:03:32.000 --> 00:03:34.000]  讓我們能夠可以
[00:03:34.000 --> 00:03:37.000]  用心靈和誠實去敬拜你
[00:03:37.000 --> 00:03:40.000]  願你自己的話語
[00:03:40.000 --> 00:03:42.000]  淋到我們的身上
[00:03:42.000 --> 00:03:44.000]  也願講的聽的
[00:03:44.000 --> 00:03:46.000]  同感一靈
[00:03:46.000 --> 00:03:48.000]  可以在靈裏面
[00:03:48.000 --> 00:03:50.000]  大家互相的建立
[00:03:50.000 --> 00:03:52.000]  一起的增長
[00:03:52.000 --> 00:03:54.000]  祈禱奉耶穌的名求
[00:03:54.000 --> 00:03:56.000]  阿們
[00:03:56.000 --> 00:04:00.000]  一講起侍奉這個主題
[00:04:00.000 --> 00:04:03.000]  我相信很多弟兄姊妹就想到
[00:04:03.000 --> 00:04:06.000]  自己有沒有資格侍奉呢
[00:04:06.000 --> 00:04:08.000]  又或者想起
[00:04:08.000 --> 00:04:11.000]  我何德何能去侍奉呢
[00:04:11.000 --> 00:04:12.000]  或者想起
[00:04:12.000 --> 00:04:15.000]  我有沒有恩賜能夠侍奉上帝呢
[00:04:15.000 --> 00:04:17.000]  我相信一提起侍奉
[00:04:17.000 --> 00:04:20.000]  很多弟兄姊妹都有這些思緒
[00:04:20.000 --> 00:04:22.000]  在我們的腦海當中
[00:04:22.000 --> 00:04:24.000]  弟兄姊妹們
[00:04:24.000 --> 00:04:27.000]  其實天父是很愛惜我們
[00:04:27.000 --> 00:04:29.000]  他不單只是拯救我們
[00:04:29.000 --> 00:04:32.000]  賜給我們有新的生命
[00:04:32.000 --> 00:04:34.000]  有豐盛的人生
[00:04:34.000 --> 00:04:36.000]  而且天父也都讓我們
[00:04:36.000 --> 00:04:39.000]  在世間上生存的時候
[00:04:39.000 --> 00:04:43.000]  可以能夠活得更加有意義
[00:04:43.000 --> 00:04:44.000]  和有挑戰
[00:04:44.000 --> 00:04:47.000]  其中有意義有挑戰是什麼呢
[00:04:47.000 --> 00:04:50.000]  就是我們可以去為主作供銀
[00:04:50.000 --> 00:04:52.000]  我們可以去傳福音
[00:04:52.000 --> 00:04:55.000]  我們可以去侍奉上帝
[00:04:55.000 --> 00:04:58.000]  當你說我很想侍奉上帝的時候
[00:04:58.000 --> 00:05:01.000]  我有什麼能力去侍奉上帝
[00:05:01.000 --> 00:05:03.000]  有什麼恩賜呢
[00:05:03.000 --> 00:05:05.000]  弟兄姊妹們你要留心了
[00:05:05.000 --> 00:05:10.000]  因為原來上帝給每一個
[00:05:10.000 --> 00:05:11.000]  屬於祂的兒女
[00:05:11.000 --> 00:05:15.000]  都有資格去侍奉神
[00:05:15.000 --> 00:05:17.000]  大家聽得清楚吧
[00:05:17.000 --> 00:05:19.000]  原來我們每一個人
[00:05:19.000 --> 00:05:21.000]  被神拯救之後
[00:05:21.000 --> 00:05:23.000]  都可以去侍奉上帝
[00:05:23.000 --> 00:05:26.000]  這是一個無比的福份
[00:05:26.000 --> 00:05:28.000]  是一個上好的福份
[00:05:28.000 --> 00:05:30.000]  你想想我們有機會侍奉上帝
[00:05:30.000 --> 00:05:33.000]  那位萬王之王、萬主之主
[00:05:33.000 --> 00:05:36.000]  是一個很榮耀的職份
[00:05:36.000 --> 00:05:38.000]  能夠給我們侍奉
[00:05:38.000 --> 00:05:39.000]  弟兄姊妹們
[00:05:39.000 --> 00:05:42.000]  上帝也都給我們有恩賜
[00:05:42.000 --> 00:05:44.000]  為什麼我們會有恩賜呢
[00:05:44.000 --> 00:05:45.000]  大家聽清楚了
[00:05:45.000 --> 00:05:46.000]  有兩種的情況
[00:05:46.000 --> 00:05:47.000]  第一種的情況
[00:05:47.000 --> 00:05:49.000]  就是你未信耶穌之前
[00:05:49.000 --> 00:05:54.000]  你已經具備了本領才剛
[00:05:54.000 --> 00:05:55.000]  舉個例子來說
[00:05:55.000 --> 00:05:57.000]  在你未信主之前
[00:05:57.000 --> 00:06:00.000]  原來你很喜歡唱歌
[00:06:00.000 --> 00:06:01.000]  白天又唱
[00:06:01.000 --> 00:06:02.000]  晚上又唱
[00:06:02.000 --> 00:06:04.000]  洗澡又唱
[00:06:04.000 --> 00:06:06.000]  經常都喜歡唱歌
[00:06:06.000 --> 00:06:09.000]  其實你的歌聲是不錯的
[00:06:09.000 --> 00:06:13.000]  不過當你信了耶穌之後
[00:06:13.000 --> 00:06:16.000]  你的生命被主改變過來
[00:06:16.000 --> 00:06:22.000]  所以你的才剛本領就革新了
[00:06:22.000 --> 00:06:25.000]  轉化為你的恩賜
[00:06:25.000 --> 00:06:29.000]  所以當你有唱歌本領的時候
[00:06:29.000 --> 00:06:31.000]  上帝就將你歌唱的恩賜
[00:06:31.000 --> 00:06:33.000]  變成一個恩賜
[00:06:33.000 --> 00:06:36.000]  那你就可以參加師班了
[00:06:36.000 --> 00:06:38.000]  好像我們今早上清的師班
[00:06:38.000 --> 00:06:41.000]  他們不是每個人都是歌唱家
[00:06:41.000 --> 00:06:43.000]  都是老人家
[00:06:43.000 --> 00:06:46.000]  但是上帝有沒有給他們恩賜呢
[00:06:46.000 --> 00:06:47.000]  有嗎?有啊
[00:06:47.000 --> 00:06:49.000]  「鄭華唱歌唱得好聽嗎?」
[00:06:49.000 --> 00:06:51.000]  「很好啊,感謝神啊」
[00:06:51.000 --> 00:06:53.000]  「主領我何方呢?」
[00:06:53.000 --> 00:06:54.000]  「別去啊」
[00:06:54.000 --> 00:06:55.000]  「感謝上帝啊」
[00:06:55.000 --> 00:06:57.000]  然後上帝就給了長者
[00:06:57.000 --> 00:06:59.000]  有這方面的恩賜
[00:06:59.000 --> 00:07:03.000]  將他們的才剛本領就化成恩賜
[00:07:03.000 --> 00:07:04.000]  但第二種情況
[00:07:04.000 --> 00:07:07.000]  就是你根本未信耶穌之前
[00:07:07.000 --> 00:07:08.000]  是沒有的
[00:07:08.000 --> 00:07:10.000]  沒有唱歌的恩賜
[00:07:10.000 --> 00:07:14.000]  但是因著你很渴慕侍奉上帝
[00:07:14.000 --> 00:07:16.000]  你就開始祈禱
[00:07:16.000 --> 00:07:20.000]  你就求上帝都給我能夠有唱歌的恩賜
[00:07:20.000 --> 00:07:22.000]  你猜上帝聽不聽你祈禱啊
[00:07:22.000 --> 00:07:23.000]  都聽的啊
[00:07:23.000 --> 00:07:25.000]  只要你真心向主祈禱
[00:07:25.000 --> 00:07:29.000]  又努力的去學習的時候
[00:07:29.000 --> 00:07:33.000]  上帝就給你有這個奇妙的恩賜
[00:07:33.000 --> 00:07:34.000]  以前沒有的
[00:07:34.000 --> 00:07:36.000]  後來會有的
[00:07:36.000 --> 00:07:39.000]  我相信大家都很認識
[00:07:39.000 --> 00:07:41.000]  藤勤輝牧師
[00:07:41.000 --> 00:07:43.000]  他那本自傳裡面
[00:07:43.000 --> 00:07:45.000]  叫做《全是恩典》那本書
[00:07:45.000 --> 00:07:47.000]  不知道你有沒有看過
[00:07:47.000 --> 00:07:48.000]  如果你看過
[00:07:48.000 --> 00:07:52.000]  你會發覺在早前的一兩句章節裡面
[00:07:52.000 --> 00:07:54.000]  他講他自己的人
[00:07:54.000 --> 00:07:56.000]  是一個很內向的人
[00:07:56.000 --> 00:07:58.000]  是一個很害羞的人
[00:07:58.000 --> 00:08:00.000]  是一個不敢站出來
[00:08:00.000 --> 00:08:02.000]  跟別人說話的人
[00:08:02.000 --> 00:08:05.000]  不過上帝沒有辦法了
[00:08:05.000 --> 00:08:08.000]  已經呼召了他做傳道人
[00:08:08.000 --> 00:08:10.000]  上帝既然選了他做傳道人的時候
[00:08:10.000 --> 00:08:12.000]  他要不要說話呢
[00:08:12.000 --> 00:08:13.000]  要說話
[00:08:13.000 --> 00:08:14.000]  他要不要面對大家
[00:08:14.000 --> 00:08:16.000]  要面對回眾
[00:08:16.000 --> 00:08:18.000]  而且更多的回眾
[00:08:18.000 --> 00:08:19.000]  他就祈禱
[00:08:19.000 --> 00:08:22.000]  求上帝給他有廣道的恩賜
[00:08:22.000 --> 00:08:24.000]  結果上帝有沒有聽他祈禱啊
[00:08:24.000 --> 00:08:25.000]  聽他祈禱
[00:08:25.000 --> 00:08:28.000]  上帝就將這個口才
[00:08:28.000 --> 00:08:29.000]  廣道的恩賜
[00:08:29.000 --> 00:08:30.000]  賜給藤牧師
[00:08:30.000 --> 00:08:32.000]  所以你見到藤牧師
[00:08:32.000 --> 00:08:35.000]  他一上港台廣道的時候
[00:08:35.000 --> 00:08:37.000]  他根本上不用看廣章的
[00:08:37.000 --> 00:08:39.000]  他的經文訊息
[00:08:39.000 --> 00:08:41.000]  已經充滿著他整個人
[00:08:41.000 --> 00:08:46.000]  所以他一說就很順暢地說出來
[00:08:46.000 --> 00:08:47.000]  各位各位觀眾原來
[00:08:47.000 --> 00:08:51.000]  你和我都擁有恩賜的
[00:08:51.000 --> 00:08:53.000]  你聽完牧師這樣說之後
[00:08:53.000 --> 00:08:56.000]  以後就不要告訴傳道人
[00:08:56.000 --> 00:08:57.000]  我不行的
[00:08:57.000 --> 00:08:58.000]  我沒有恩賜
[00:08:58.000 --> 00:09:00.000]  我不懂得做的
[00:09:00.000 --> 00:09:01.000]  我不知道怎樣去做
[00:09:01.000 --> 00:09:03.000]  其實就不要這樣了
[00:09:03.000 --> 00:09:04.000]  因為每個人
[00:09:04.000 --> 00:09:07.000]  上帝都會給你有恩賜的
[00:09:07.000 --> 00:09:08.000]  好了
[00:09:08.000 --> 00:09:10.000]  當我們有恩賜之後
[00:09:10.000 --> 00:09:12.000]  接著第二個問題
[00:09:12.000 --> 00:09:13.000]  我們要問
[00:09:13.000 --> 00:09:14.000]  我的恩賜
[00:09:14.000 --> 00:09:15.000]  我的侍奉
[00:09:15.000 --> 00:09:18.000]  怎樣可以得到神的喜悅呢
[00:09:18.000 --> 00:09:21.000]  這個就是今早牧師和大家
[00:09:21.000 --> 00:09:23.000]  比較思想的焦點
[00:09:23.000 --> 00:09:25.000]  大家讀了經文
[00:09:25.000 --> 00:09:27.000]  就不再重複
[00:09:27.000 --> 00:09:32.000]  有些印象了
[00:09:32.000 --> 00:09:33.000]  第一個
[00:09:33.000 --> 00:09:36.000]  如果你說我們要侍奉上帝
[00:09:36.000 --> 00:09:37.000]  土神的喜悅
[00:09:37.000 --> 00:09:38.000]  我們要記得
[00:09:38.000 --> 00:09:40.000]  侍奉要什麼
[00:09:40.000 --> 00:09:41.000]  把握
[00:09:41.000 --> 00:09:42.000]  我們不如一起說一次
[00:09:42.000 --> 00:09:44.000]  1 2 3
[00:09:44.000 --> 00:09:46.000]  侍奉要把握
[00:09:46.000 --> 00:09:47.000]  對了
[00:09:47.000 --> 00:09:48.000]  沒錯
[00:09:48.000 --> 00:09:50.000]  原來上帝給我們有機會侍奉
[00:09:50.000 --> 00:09:51.000]  我們要什麼
[00:09:51.000 --> 00:09:53.000]  好好的去把握
[00:09:53.000 --> 00:09:54.000]  這樣很奇妙的
[00:09:54.000 --> 00:09:57.000]  你信了耶穌之後
[00:09:57.000 --> 00:09:59.000]  可能上帝給你在教會裏面
[00:09:59.000 --> 00:10:00.000]  有很多什麼
[00:10:00.000 --> 00:10:02.000]  侍奉的機會
[00:10:02.000 --> 00:10:04.000]  也有些人信了耶穌之後
[00:10:04.000 --> 00:10:07.000]  上帝給他一個負擔
[00:10:07.000 --> 00:10:09.000]  在職場裏面
[00:10:09.000 --> 00:10:11.000]  在公司裏面
[00:10:11.000 --> 00:10:14.000]  他就很有那種意象
[00:10:14.000 --> 00:10:16.000]  要去傳福音
[00:10:16.000 --> 00:10:18.000]  要去開小組
[00:10:18.000 --> 00:10:20.000]  要去做栽培的工作
[00:10:20.000 --> 00:10:24.000]  所以他在職場上侍奉
[00:10:24.000 --> 00:10:25.000]  另一些人
[00:10:25.000 --> 00:10:30.000]  可能上帝給他在家裏面
[00:10:30.000 --> 00:10:32.000]  家庭裏面
[00:10:32.000 --> 00:10:34.000]  去侍奉上帝
[00:10:34.000 --> 00:10:35.000]  又或者有些人
[00:10:35.000 --> 00:10:37.000]  上帝給他在機構裏面
[00:10:37.000 --> 00:10:39.000]  侍奉上帝
[00:10:39.000 --> 00:10:40.000]  換句話來說
[00:10:40.000 --> 00:10:42.000]  上帝給每一個人的召命
[00:10:42.000 --> 00:10:44.000]  都不同
[00:10:44.000 --> 00:10:45.000]  上帝給每一個人
[00:10:45.000 --> 00:10:47.000]  服侍的崗位可能都不同
[00:10:47.000 --> 00:10:48.000]  不過
[00:10:48.000 --> 00:10:49.000]  弟子妹妹
[00:10:49.000 --> 00:10:51.000]  你和我
[00:10:51.000 --> 00:10:54.000]  是有機會可以侍奉上帝的
[00:10:54.000 --> 00:10:56.000]  只要你自己留心
[00:10:56.000 --> 00:10:57.000]  去安靜
[00:10:57.000 --> 00:10:58.000]  去思想
[00:10:58.000 --> 00:10:59.000]  去等候
[00:10:59.000 --> 00:11:00.000]  我相信
[00:11:00.000 --> 00:11:05.000]  我提及這幾個工場上
[00:11:05.000 --> 00:11:08.000]  你一定有機會可以侍奉
[00:11:08.000 --> 00:11:10.000]  有些人不單止一個工場
[00:11:10.000 --> 00:11:11.000]  有些人有兩個工場
[00:11:11.000 --> 00:11:13.000]  又是家庭侍奉
[00:11:13.000 --> 00:11:14.000]  又是教會侍奉
[00:11:14.000 --> 00:11:16.000]  有些人是職場侍奉
[00:11:16.000 --> 00:11:17.000]  又是教會侍奉
[00:11:17.000 --> 00:11:18.000]  我相信
[00:11:18.000 --> 00:11:20.000]  上帝是很公平的
[00:11:20.000 --> 00:11:22.000]  當你有機會去侍奉的時候
[00:11:22.000 --> 00:11:23.000]  弟子妹妹
[00:11:23.000 --> 00:11:26.000]  記得要打壓
[00:11:26.000 --> 00:11:29.000]  因為機會不是經常有的
[00:11:29.000 --> 00:11:31.000]  尤其是我這次在美國
[00:11:31.000 --> 00:11:34.000]  我有一個很深刻的經歷
[00:11:34.000 --> 00:11:37.000]  就是去到7月4日那天
[00:11:37.000 --> 00:11:39.000]  美國國慶那天
[00:11:39.000 --> 00:11:41.000]  我們一家人
[00:11:41.000 --> 00:11:43.000]  由三藩市
[00:11:43.000 --> 00:11:45.000]  回到羅省
[00:11:45.000 --> 00:11:48.000]  一到羅省
[00:11:48.000 --> 00:11:50.000]  已經是晚上了
[00:11:50.000 --> 00:11:51.000]  去吃飯
[00:11:51.000 --> 00:11:52.000]  進了一間餐廳
[00:11:52.000 --> 00:11:53.000]  一坐下
[00:11:53.000 --> 00:11:54.000]  不夠十分鐘
[00:11:54.000 --> 00:11:58.000]  覺得腳在發抖
[00:11:58.000 --> 00:11:59.000]  原來是地震
[00:11:59.000 --> 00:12:00.000]  震了幾下
[00:12:00.000 --> 00:12:05.000]  我們都很鎮定
[00:12:05.000 --> 00:12:06.000]  先不要動
[00:12:06.000 --> 00:12:08.000]  看看有沒有什麼事
[00:12:08.000 --> 00:12:09.000]  不夠五秒
[00:12:09.000 --> 00:12:10.000]  又來了
[00:12:10.000 --> 00:12:12.000]  第二次震了
[00:12:12.000 --> 00:12:13.000]  我這麼大個人
[00:12:13.000 --> 00:12:16.000]  第一次感覺到
[00:12:16.000 --> 00:12:18.000]  是這樣震的
[00:12:18.000 --> 00:12:21.000]  你知道香港沒有什麼地震
[00:12:21.000 --> 00:12:23.000]  除了人為的地震之外
[00:12:23.000 --> 00:12:25.000]  沒有什麼地震
[00:12:25.000 --> 00:12:28.000]  所以就發覺不對勁
[00:12:28.000 --> 00:12:30.000]  第二次來的時候
[00:12:30.000 --> 00:12:33.000]  整間餐廳的人都走了
[00:12:33.000 --> 00:12:35.000]  個個在空地
[00:12:35.000 --> 00:12:37.000]  於是我們就祈禱
[00:12:37.000 --> 00:12:38.000]  求上帝保守
[00:12:38.000 --> 00:12:40.000]  不要再震下去
[00:12:40.000 --> 00:12:41.000]  你知道
[00:12:41.000 --> 00:12:43.000]  加州對上一次地震
[00:12:43.000 --> 00:12:45.000]  你知不知道是什麼時候
[00:12:45.000 --> 00:12:47.000]  就是20年前
[00:12:47.000 --> 00:12:48.000]  1999年
[00:12:48.000 --> 00:12:50.000]  又是7點幾級的地震
[00:12:50.000 --> 00:12:52.000]  這次是7點幾級地震
[00:12:52.000 --> 00:12:54.000]  上一次震到
[00:12:54.000 --> 00:12:56.000]  剛剛在市中心
[00:12:56.000 --> 00:12:58.000]  所以橋全部斷了
[00:12:58.000 --> 00:12:59.000]  扭曲了
[00:12:59.000 --> 00:13:01.000]  這次20年之後
[00:13:01.000 --> 00:13:03.000]  又是7點幾級地震
[00:13:03.000 --> 00:13:05.000]  所以我們就很懇切的祈禱
[00:13:05.000 --> 00:13:07.000]  求上帝保守
[00:13:07.000 --> 00:13:10.000]  我也發了一些代禱事項
[00:13:10.000 --> 00:13:12.000]  給大家為我祈禱
[00:13:12.000 --> 00:13:13.000]  很感謝神
[00:13:13.000 --> 00:13:15.000]  震了兩次之後
[00:13:15.000 --> 00:13:17.000]  然後就停了
[00:13:17.000 --> 00:13:18.000]  一停了
[00:13:18.000 --> 00:13:19.000]  再沒有震
[00:13:19.000 --> 00:13:21.000]  我們就回到餐廳
[00:13:21.000 --> 00:13:23.000]  吃飯了
[00:13:23.000 --> 00:13:24.000]  吃完飯
[00:13:24.000 --> 00:13:25.000]  記得要付錢
[00:13:25.000 --> 00:13:27.000]  才離開餐廳
[00:13:27.000 --> 00:13:29.000]  你知道很多人
[00:13:29.000 --> 00:13:31.000]  震一震就走了
[00:13:31.000 --> 00:13:33.000]  所以就
[00:13:33.000 --> 00:13:35.000]  很感謝上帝
[00:13:35.000 --> 00:13:37.000]  由7月4日到現在
[00:13:37.000 --> 00:13:39.000]  我都離開羅省之後
[00:13:39.000 --> 00:13:41.000]  都沒有再震
[00:13:41.000 --> 00:13:43.000]  其實神真的很憐憫
[00:13:43.000 --> 00:13:44.000]  而且這次地震
[00:13:44.000 --> 00:13:49.000]  剛剛在羅省以北的240里震
[00:13:49.000 --> 00:13:51.000]  那裡是一個很荒蕪
[00:13:51.000 --> 00:13:53.000]  渺無人煙的地方
[00:13:53.000 --> 00:13:55.000]  所以傷亡不是很嚴重
[00:13:55.000 --> 00:13:57.000]  不像20年前的震
[00:13:57.000 --> 00:13:59.000]  但你看到
[00:13:59.000 --> 00:14:01.000]  當我感受
[00:14:01.000 --> 00:14:03.000]  經歷這個地震之後
[00:14:03.000 --> 00:14:05.000]  我突然之間
[00:14:05.000 --> 00:14:06.000]  很快想起
[00:14:06.000 --> 00:14:07.000]  原來我的生命
[00:14:07.000 --> 00:14:11.000]  在這個大自然災難的面前
[00:14:11.000 --> 00:14:13.000]  我是很渺小的
[00:14:13.000 --> 00:14:15.000]  我是無能為力的
[00:14:15.000 --> 00:14:17.000]  我更加感覺到
[00:14:17.000 --> 00:14:20.000]  我的生命是很脆弱的
[00:14:20.000 --> 00:14:22.000]  我能夠有一口氣
[00:14:22.000 --> 00:14:24.000]  能夠呼吸
[00:14:24.000 --> 00:14:26.000]  能夠走路
[00:14:26.000 --> 00:14:27.000]  能夠睡覺
[00:14:27.000 --> 00:14:28.000]  能夠起來的時候
[00:14:28.000 --> 00:14:30.000]  你說感不感恩?
[00:14:30.000 --> 00:14:31.000]  感恩啊
[00:14:31.000 --> 00:14:32.000]  要不要去把握?
[00:14:32.000 --> 00:14:33.000]  要把握
[00:14:33.000 --> 00:14:34.000]  各位聽眾朋友
[00:14:34.000 --> 00:14:36.000]  記得不是每個人都有機會侍奉
[00:14:36.000 --> 00:14:39.000]  當上帝給你一口氣的時候
[00:14:39.000 --> 00:14:42.000]  當上帝給你能夠有侍奉的機會的時候
[00:14:42.000 --> 00:14:43.000]  我們就要把握
[00:14:43.000 --> 00:14:44.000]  要爭取
[00:14:44.000 --> 00:14:46.000]  這是第一
[00:14:46.000 --> 00:14:48.000]  我們要謹記的
[00:14:48.000 --> 00:14:50.000]  免得我們的機會失去之後
[00:14:50.000 --> 00:14:53.000]  我們會很後悔莫及
[00:14:53.000 --> 00:14:57.000]  這就是當時的場面
[00:14:57.000 --> 00:14:59.000]  有些人也受到影響
[00:14:59.000 --> 00:15:01.000]  第二
[00:15:01.000 --> 00:15:04.000]  我們的侍奉是要合一
[00:15:04.000 --> 00:15:05.000]  要合一
[00:15:05.000 --> 00:15:06.000]  等一會兒
[00:15:06.000 --> 00:15:08.000]  這張照片你看不清楚?
[00:15:08.000 --> 00:15:10.000]  它有多少個面孔?
[00:15:10.000 --> 00:15:13.000]  有沒有人看到有兩個面孔?
[00:15:13.000 --> 00:15:15.000]  如果看到就正常了
[00:15:15.000 --> 00:15:17.000]  不過不看到也可以
[00:15:17.000 --> 00:15:21.000]  原來我們人很有趣
[00:15:21.000 --> 00:15:23.000]  人人都有不同的面孔
[00:15:23.000 --> 00:15:26.000]  有些人由始至終都有一個面孔
[00:15:26.000 --> 00:15:27.000]  有些人有兩個面孔
[00:15:27.000 --> 00:15:29.000]  有些人有三個面孔
[00:15:29.000 --> 00:15:30.000]  等一會兒
[00:15:30.000 --> 00:15:32.000]  原來我們在侍奉當中
[00:15:32.000 --> 00:15:35.000]  第二個合神心意的侍奉就是
[00:15:35.000 --> 00:15:37.000]  侍奉要合一
[00:15:37.000 --> 00:15:38.000]  很重要的
[00:15:38.000 --> 00:15:39.000]  要同心要合一
[00:15:39.000 --> 00:15:42.000]  這就是保羅提醒我們
[00:15:42.000 --> 00:15:45.000]  我們每一個人
[00:15:45.000 --> 00:15:49.000]  要大家在真道上同歸於一
[00:15:49.000 --> 00:15:50.000]  就是這個道理
[00:15:50.000 --> 00:15:52.000]  要建立基督的身體
[00:15:52.000 --> 00:15:55.000]  有什麼東西會破壞我們的合一呢?
[00:15:55.000 --> 00:15:57.000]  我自己觀察當中
[00:15:57.000 --> 00:16:01.000]  有兩點容易破壞我們的合一侍奉
[00:16:01.000 --> 00:16:03.000]  第一就是性格
[00:16:03.000 --> 00:16:05.000]  不知道大家認不認同
[00:16:05.000 --> 00:16:07.000]  有時候我們的性格很特別
[00:16:07.000 --> 00:16:09.000]  所以有些人說
[00:16:09.000 --> 00:16:11.000]  這個人很有性格
[00:16:11.000 --> 00:16:15.000]  這句話是讚還是彈呢?
[00:16:15.000 --> 00:16:16.000]  各位弟子妹妹
[00:16:16.000 --> 00:16:18.000]  原來有時候我們的性格
[00:16:18.000 --> 00:16:22.000]  不知不覺間會令到人很不舒服
[00:16:22.000 --> 00:16:24.000]  有時候我們的性格
[00:16:24.000 --> 00:16:28.000]  有時候我們的待人處事
[00:16:28.000 --> 00:16:31.000]  會令到很難和人合作
[00:16:31.000 --> 00:16:33.000]  一個人工作是可以的
[00:16:33.000 --> 00:16:35.000]  但多幾個人就不行了
[00:16:35.000 --> 00:16:36.000]  沒有這些人的
[00:16:36.000 --> 00:16:37.000]  各位弟子妹妹
[00:16:37.000 --> 00:16:38.000]  要留心
[00:16:38.000 --> 00:16:40.000]  我們在神的家裏
[00:16:40.000 --> 00:16:42.000]  上帝給我們的恩賜
[00:16:42.000 --> 00:16:43.000]  也有不同的性格
[00:16:43.000 --> 00:16:45.000]  我們要學習什麼呢?
[00:16:45.000 --> 00:16:46.000]  互相磨合
[00:16:46.000 --> 00:16:48.000]  互相提醒
[00:16:48.000 --> 00:16:49.000]  知道自己性格當中
[00:16:49.000 --> 00:16:51.000]  哪個是強的
[00:16:51.000 --> 00:16:52.000]  哪個是弱的
[00:16:52.000 --> 00:16:53.000]  弱的地方
[00:16:53.000 --> 00:16:57.000]  求上帝加添我們的力量
[00:16:57.000 --> 00:17:01.000]  讓弱的地方變成強的地方
[00:17:01.000 --> 00:17:04.000]  這是我們常常都要去檢討
