
[00:00:00.000 --> 00:00:03.400]  弟兄姊妹,我們可以開始今晚的茶經班
[00:06:57.900 --> 00:06:59.900]  就是他們要保持這個身份
[00:06:59.900 --> 00:07:02.900]  因為神的救贖的計劃
[00:07:02.900 --> 00:07:05.900]  很快尼塞亞就會降臨
[00:07:05.900 --> 00:07:07.900]  就會出現
[00:07:07.900 --> 00:07:10.900]  必有童女懷孕生子
[00:07:10.900 --> 00:07:13.900]  人要稱他的名為爾瑪萊尼
[00:07:13.900 --> 00:07:15.900]  和在伯利恆爾法他
[00:07:15.900 --> 00:07:18.900]  會有一位君王會出現
[00:07:18.900 --> 00:07:22.900]  所以誰是童女懷孕生子呢
[00:07:22.900 --> 00:07:24.900]  其實猶太人他們
[00:07:24.900 --> 00:07:26.900]  尤其是大姐仔未結婚的
[00:07:26.900 --> 00:07:29.900]  他們都期望自己是童女
[00:07:29.900 --> 00:07:31.900]  懷孕生子
[00:07:31.900 --> 00:07:32.900]  我是不是呢
[00:07:32.900 --> 00:07:34.900]  所以去到瑪利亞
[00:07:34.900 --> 00:07:35.900]  他真的問
[00:07:35.900 --> 00:07:37.900]  我就是那個蒙福的女子
[00:07:37.900 --> 00:07:39.900]  天使說是呀
[00:07:39.900 --> 00:07:41.900]  你就是蒙大恩的女子
[00:07:41.900 --> 00:07:43.900]  所以其實對猶太人來說
[00:07:43.900 --> 00:07:45.900]  特別是那些女孩來說
[00:07:45.900 --> 00:07:47.900]  未出嫁的那些
[00:07:47.900 --> 00:07:49.900]  他們就期待自己會不會
[00:07:49.900 --> 00:07:51.900]  在自己的禱福
[00:07:51.900 --> 00:07:55.900]  生這一位尼塞亞耶穌救主
[00:07:55.900 --> 00:07:57.900]  所以其實某程度
[00:07:57.900 --> 00:07:59.900]  對猶太人來說
[00:07:59.900 --> 00:08:01.900]  這個救贖其實是在將來的
[00:08:01.900 --> 00:08:03.900]  這個救贖
[00:08:03.900 --> 00:08:05.900]  當然他們就說尼塞亞
[00:08:05.900 --> 00:08:07.900]  一次就是救了一切
[00:08:07.900 --> 00:08:11.900]  整個國家都可以改變了
[00:08:11.900 --> 00:08:15.900]  包括我們可以執政了
[00:08:15.900 --> 00:08:17.900]  在地上真的作王了
[00:08:17.900 --> 00:08:19.900]  好像我們可以抬頭了
[00:08:19.900 --> 00:08:21.900]  但是他們就是一直都猜不到
[00:08:21.900 --> 00:08:23.900]  尼塞亞是兩次
[00:08:23.900 --> 00:08:25.900]  一次是來受苦
[00:08:25.900 --> 00:08:27.900]  登十字架贖罪
[00:08:27.900 --> 00:08:29.900]  第二次才是榮耀的再來
[00:08:29.900 --> 00:08:31.900]  也是我們基督徒
[00:08:31.900 --> 00:08:33.900]  等候的另外一次
[00:08:33.900 --> 00:08:35.900]  尼塞亞的再來
[00:08:35.900 --> 00:08:37.900]  那個復興
[00:08:37.900 --> 00:08:39.900]  所以可以很肯定就是
[00:08:39.900 --> 00:08:41.900]  猶太人在他們秘魯歸回
[00:08:41.900 --> 00:08:43.900]  為什麼那麼緊張
[00:08:43.900 --> 00:08:45.900]  那個聖殿
[00:08:45.900 --> 00:08:47.900]  神都感動一些有心人
[00:08:47.900 --> 00:08:49.900]  由老遠的波斯帝國
[00:08:49.900 --> 00:08:51.900]  回到去重建聖殿
[00:08:51.900 --> 00:08:53.900]  那個原因
[00:08:53.900 --> 00:08:55.900]  不是只是想有敬拜
[00:08:55.900 --> 00:08:57.900]  燒香而是這個民族
[00:08:57.900 --> 00:08:59.900]  是要孕育將來
[00:08:59.900 --> 00:09:01.900]  當然他們不知道是四百年後
[00:09:01.900 --> 00:09:03.900]  的尼塞亞降臨
[00:09:03.900 --> 00:09:05.900]  所以呢
[00:09:05.900 --> 00:09:07.900]  這個也是我們去看
[00:09:07.900 --> 00:09:09.900]  這個整個的
[00:09:09.900 --> 00:09:11.900]  回歸的歷史的時候
[00:09:11.900 --> 00:09:13.900]  因為我們是後代的人
[00:09:13.900 --> 00:09:15.900]  所以我們就能夠
[00:09:15.900 --> 00:09:17.900]  從後代回望
[00:09:17.900 --> 00:09:19.900]  的時候
[00:09:19.900 --> 00:09:21.900]  我們就知道原來神的計劃
[00:09:21.900 --> 00:09:23.900]  是一路一路的實現
[00:09:23.900 --> 00:09:25.900]  所以在這個時代裏面
[00:09:25.900 --> 00:09:27.900]  這是一個
[00:09:27.900 --> 00:09:29.900]  神的憤怒
[00:09:29.900 --> 00:09:31.900]  刑罰
[00:09:31.900 --> 00:09:33.900]  的時代已經過去了
[00:09:33.900 --> 00:09:35.900]  就是說
[00:09:35.900 --> 00:09:37.900]  如果用我們現在比較能夠
[00:09:37.900 --> 00:09:39.900]  容易明白的
[00:09:39.900 --> 00:09:41.900]  疫情過去了
[00:09:41.900 --> 00:09:43.900]  現在是一個所有的東西都
[00:09:43.900 --> 00:09:45.900]  好像爆發式的復常的
[00:09:45.900 --> 00:09:47.900]  開始了
[00:09:47.900 --> 00:09:49.900]  大家就要動起來了
[00:09:49.900 --> 00:09:51.900]  對的,每個人都想
[00:09:51.900 --> 00:09:53.900]  真的出去走走
[00:09:53.900 --> 00:09:55.900]  三年屈門住很辛苦
[00:09:55.900 --> 00:09:57.900]  身心靈都累
[00:09:57.900 --> 00:09:59.900]  那是其中一樣
[00:09:59.900 --> 00:10:01.900]  對整個人都會有一個
[00:10:01.900 --> 00:10:03.900]  恢復,但是要想想
[00:10:03.900 --> 00:10:05.900]  屬靈的
[00:10:05.900 --> 00:10:07.900]  如果三年那個沉寂
[00:10:07.900 --> 00:10:09.900]  現在我們重新開始的時候
[00:10:09.900 --> 00:10:11.900]  我們都要想想
[00:10:11.900 --> 00:10:13.900]  我這個神選民
[00:10:13.900 --> 00:10:15.900]  基督徒的身份
[00:10:15.900 --> 00:10:17.900]  的歸屬
[00:10:17.900 --> 00:10:19.900]  那個sense of belonging
[00:10:19.900 --> 00:10:21.900]  怎樣去活躍出來
[00:10:21.900 --> 00:10:23.900]  這些是要想的
[00:10:23.900 --> 00:10:25.900]  牧者是要推動弟兄姊妹
[00:10:25.900 --> 00:10:27.900]  要真是令自己去想
[00:10:27.900 --> 00:10:29.900]  我們大家都很強烈
[00:10:29.900 --> 00:10:31.900]  我們是香港人
[00:10:31.900 --> 00:10:33.900]  我們是新一代的香港人
[00:10:33.900 --> 00:10:35.900]  或者我們是什麼的
[00:10:35.900 --> 00:10:37.900]  但是我們要有這個歸屬
[00:10:37.900 --> 00:10:39.900]  譬如你是一間名校的
[00:10:39.900 --> 00:10:41.900]  假設你是黃人的
[00:10:41.900 --> 00:10:43.900]  或者你是牛津的
[00:10:43.900 --> 00:10:45.900]  我是哪間學校的
[00:10:45.900 --> 00:10:47.900]  當然我也不敢說我自己是哪間
[00:10:47.900 --> 00:10:49.900]  因為牛津道最差的那間
[00:10:49.900 --> 00:10:51.900]  就是我那間
[00:10:51.900 --> 00:10:53.900]  無犯
[00:10:53.900 --> 00:10:55.900]  我上個禮拜
[00:10:55.900 --> 00:10:57.900]  前個禮拜報告的時候
[00:10:57.900 --> 00:10:59.900]  有姐妹跟著認我,我是隔壁那間
[00:10:59.900 --> 00:11:01.900]  類似這樣
[00:11:01.900 --> 00:11:03.900]  那你就可以知道
[00:11:03.900 --> 00:11:05.900]  身份的歸屬
[00:11:05.900 --> 00:11:07.900]  是要透過
[00:11:07.900 --> 00:11:09.900]  有心人建造聖殿
[00:11:09.900 --> 00:11:11.900]  有以色列的
[00:11:11.900 --> 00:11:13.900]  復興
[00:11:13.900 --> 00:11:15.900]  認罪的復興
[00:11:15.900 --> 00:11:17.900]  有現在我們看的黎希米
[00:11:17.900 --> 00:11:19.900]  他在很大的困難
[00:11:19.900 --> 00:11:21.900]  底下他都要來到
[00:11:21.900 --> 00:11:23.900]  重建整個的城牆
[00:11:23.900 --> 00:11:25.900]  就是說四圍
[00:11:25.900 --> 00:11:27.900]  是有界限
[00:11:27.900 --> 00:11:29.900]  界限人就是這樣
[00:11:29.900 --> 00:11:31.900]  慢慢去到耶穌的年代
[00:11:31.900 --> 00:11:33.900]  那個界限就變成
[00:11:33.900 --> 00:11:35.900]  很強烈的
[00:11:35.900 --> 00:11:37.900]  那種民族主義
[00:11:37.900 --> 00:11:39.900]  很強烈的排外
[00:11:39.900 --> 00:11:41.900]  所以撒瑪利亞人
[00:11:41.900 --> 00:11:43.900]  在耶穌的年代
[00:11:43.900 --> 00:11:45.900]  是被歧視的
[00:11:45.900 --> 00:11:47.900]  是不可以有來往的
[00:11:47.900 --> 00:11:49.900]  不可以有大家的交際的
[00:11:49.900 --> 00:11:51.900]  原因就是
[00:11:51.900 --> 00:11:53.900]  他們又變成矯枉過正
[00:11:53.900 --> 00:11:55.900]  現在就是需要有一個界線的時候
[00:11:55.900 --> 00:11:57.900]  這個界線
[00:11:57.900 --> 00:11:59.900]  只不過是讓自己那個
[00:11:59.900 --> 00:12:01.900]  聖徒
[00:12:01.900 --> 00:12:03.900]  神選民的身份
[00:12:03.900 --> 00:12:05.900]  有回這一種的歸屬
[00:12:05.900 --> 00:12:07.900]  當你有了
[00:12:07.900 --> 00:12:09.900]  神的工作就會在這個民族
[00:12:09.900 --> 00:12:11.900]  慢慢慢慢地開展
[00:12:11.900 --> 00:12:13.900]  好奇妙地
[00:12:13.900 --> 00:12:15.900]  這四百多年
[00:12:15.900 --> 00:12:17.900]  其實是神慢慢地工作
[00:12:17.900 --> 00:12:19.900]  他們是慢慢地等待
[00:12:19.900 --> 00:12:21.900]  一直都是受著
[00:12:21.900 --> 00:12:23.900]  幾個強的帝國
[00:12:23.900 --> 00:12:25.900]  埃及
[00:12:25.900 --> 00:12:27.900]  接著慢慢興起的
[00:12:27.900 --> 00:12:29.900]  就是波斯之後
[00:12:29.900 --> 00:12:31.900]  就是這個
[00:12:31.900 --> 00:12:35.900]  希臘帝國
[00:12:35.900 --> 00:12:37.900]  就興起了
[00:12:37.900 --> 00:12:39.900]  那你就可想而知
[00:12:39.900 --> 00:12:41.900]  其實猶太人都是被這幾個帝國的歷史
[00:12:41.900 --> 00:12:43.900]  左右著的
[00:12:43.900 --> 00:12:45.900]  他們就是好像扮演著
[00:12:45.900 --> 00:12:47.900]  一個很友善的
[00:12:47.900 --> 00:12:49.900]  這樣的角色
[00:12:49.900 --> 00:12:51.900]  但是你不要理神的工作
[00:12:51.900 --> 00:12:53.900]  就是透過這個小小的地方
[00:12:53.900 --> 00:12:55.900]  這一班的選民
[00:12:55.900 --> 00:12:57.900]  來顯示
[00:12:57.900 --> 00:12:59.900]  尼塞亞將來
[00:12:59.900 --> 00:13:01.900]  降臨的獨特之處
[00:13:01.900 --> 00:13:03.900]  所以
[00:13:03.900 --> 00:13:05.900]  我們有這個背景的時候
[00:13:05.900 --> 00:13:07.900]  當我們fit回到經文的世界
[00:13:07.900 --> 00:13:09.900]  你就知道
[00:13:09.900 --> 00:13:11.900]  雖然尼西米他沒有那麼偉大
[00:13:11.900 --> 00:13:13.900]  想到四百多年之後
[00:13:13.900 --> 00:13:15.900]  就會有他的後代
[00:13:15.900 --> 00:13:17.900]  耶穌基督出現
[00:13:17.900 --> 00:13:19.900]  他不是我們
[00:13:19.900 --> 00:13:21.900]  因為他是發生在耶穌之前的人類
[00:13:21.900 --> 00:13:23.900]  我們是之後
[00:13:23.900 --> 00:13:25.900]  所以我們就能夠看到
[00:13:25.900 --> 00:13:27.900]  這二千多年的歷史
[00:13:27.900 --> 00:13:29.900]  但是當我們剛才一直這樣說的時候
[00:13:29.900 --> 00:13:31.900]  第三章
[00:13:31.900 --> 00:13:33.900]  這一位的酒政
[00:13:33.900 --> 00:13:35.900]  有相當
[00:13:35.900 --> 00:13:37.900]  大的領導才能
[00:13:37.900 --> 00:13:39.900]  那個行政的
[00:13:39.900 --> 00:13:41.900]  主導權
[00:13:41.900 --> 00:13:43.900]  那個運籌維握
[00:13:43.900 --> 00:13:45.900]  和能夠連絡很多
[00:13:45.900 --> 00:13:47.900]  他那些其實不認識的
[00:13:47.900 --> 00:13:49.900]  他的猶太人的同胞
[00:13:49.900 --> 00:13:51.900]  第三章其實是相當悶的
[00:13:51.900 --> 00:13:53.900]  哪個家族
[00:13:53.900 --> 00:13:55.900]  哪個支派
[00:13:55.900 --> 00:13:57.900]  哪一班人
[00:13:57.900 --> 00:13:59.900]  在哪個方位
[00:13:59.900 --> 00:14:01.900]  來做工
[00:14:01.900 --> 00:14:03.900]  記載了三十多節
[00:14:03.900 --> 00:14:05.900]  就是這樣的一個描述
[00:14:05.900 --> 00:14:07.900]  好像先告訴我
[00:14:07.900 --> 00:14:09.900]  現在這個工地的藍圖
[00:14:09.900 --> 00:14:11.900]  給大家
[00:14:11.900 --> 00:14:13.900]  來看到完全是
[00:14:13.900 --> 00:14:15.900]  很悶的
[00:14:15.900 --> 00:14:17.900]  很平鋪直敘的
[00:14:17.900 --> 00:14:19.900]  哪個家族
[00:14:19.900 --> 00:14:21.900]  做哪些事
[00:14:21.900 --> 00:14:23.900]  他們是在靠近自己的家
[00:14:23.900 --> 00:14:25.900]  那個地方
[00:14:25.900 --> 00:14:27.900]  來輕工建造
[00:14:27.900 --> 00:14:29.900]  有些就是被抽調
[00:14:29.900 --> 00:14:31.900]  去到不同的城門
[00:14:31.900 --> 00:14:33.900]  來做的
[00:14:33.900 --> 00:14:35.900]  就是記載這些事
[00:14:35.900 --> 00:14:37.900]  就是告訴我們
[00:14:37.900 --> 00:14:39.900]  當時李希米真有其人
[00:14:39.900 --> 00:14:41.900]  真是帶著那個詔書
[00:14:41.900 --> 00:14:43.900]  達舍西王的那個
[00:14:43.900 --> 00:14:45.900]  御旨
[00:14:45.900 --> 00:14:47.900]  由河東去到河西
[00:14:47.900 --> 00:14:49.900]  約旦河西邊
[00:14:49.900 --> 00:14:51.900]  這樣來去
[00:14:51.900 --> 00:14:53.900]  重建這個城牆
[00:14:53.900 --> 00:14:55.900]  所以他
[00:14:55.900 --> 00:14:57.900]  預備好他的計劃
[00:14:57.900 --> 00:14:59.900]  他的藍圖
[00:14:59.900 --> 00:15:01.900]  因為他之前那幾晚
[00:15:01.900 --> 00:15:03.900]  就視察好
[00:15:03.900 --> 00:15:05.900]  有了心理準備
[00:15:05.900 --> 00:15:07.900]  好像開會之前
[00:15:07.900 --> 00:15:09.900]  做定一些功課
[00:15:09.900 --> 00:15:11.900]  然後就焦聚
[00:15:11.900 --> 00:15:13.900]  猶太耶路撒冷的長老
[00:15:13.900 --> 00:15:15.900]  祭司長
[00:15:15.900 --> 00:15:17.900]  來講他的計劃
[00:15:17.900 --> 00:15:19.900]  講他的那個
[00:15:19.900 --> 00:15:21.900]  初心
[00:15:21.900 --> 00:15:23.900]  講他在神面前
[00:15:23.900 --> 00:15:25.900]  得到的異象
[00:15:25.900 --> 00:15:27.900]  是由他自己禱告
[00:15:27.900 --> 00:15:29.900]  求回來的
[00:15:29.900 --> 00:15:31.900]  他自己真是
[00:15:31.900 --> 00:15:33.900]  好像沒有事找事來做
[00:15:33.900 --> 00:15:35.900]  本來在那個官職裏面
[00:15:35.900 --> 00:15:37.900]  真是風馬牛都不相及
[00:15:37.900 --> 00:15:39.900]  沒理由他要自己
[00:15:39.900 --> 00:15:41.900]  這麼辛苦
[00:15:41.900 --> 00:15:43.900]  長途跋涉上去做一些工程
[00:15:43.900 --> 00:15:45.900]  應該在皇宮裏面
[00:15:45.900 --> 00:15:47.900]  繼續都可以這樣做
[00:15:47.900 --> 00:15:49.900]  你安息日
[00:15:49.900 --> 00:15:51.900]  自己慢慢
[00:15:51.900 --> 00:15:53.900]  遊說到皇帝
[00:15:53.900 --> 00:15:55.900]  安息日一定要休息
[00:15:55.900 --> 00:15:57.900]  要敬拜我的神
[00:15:57.900 --> 00:15:59.900]  我都為皇帝祈禱
[00:15:59.900 --> 00:16:01.900]  其實沒問題
[00:16:01.900 --> 00:16:03.900]  安息日自己休假
[00:16:03.900 --> 00:16:05.900]  來向著耶路撒冷祈禱
[00:16:05.900 --> 00:16:07.900]  已經是很好
[00:16:07.900 --> 00:16:09.900]  很敬虔
[00:16:09.900 --> 00:16:11.900]  你可以想像得到
[00:16:11.900 --> 00:16:13.900]  但是
[00:16:13.900 --> 00:16:15.900]  他有更大的
[00:16:15.900 --> 00:16:17.900]  一個心空
[00:16:17.900 --> 00:16:19.900]  心靈
[00:16:19.900 --> 00:16:21.900]  是裝載著
[00:16:21.900 --> 00:16:23.900]  神的電
[00:16:23.900 --> 00:16:25.900]  裝載著神家的芳良
[00:16:25.900 --> 00:16:27.900]  這些就沒得
[00:16:27.900 --> 00:16:29.900]  強求的
[00:16:29.900 --> 00:16:31.900]  每個人 保羅都教我們
[00:16:31.900 --> 00:16:33.900]  講完
[00:16:33.900 --> 00:16:35.900]  大家熟悉的羅馬書十二章
[00:16:35.900 --> 00:16:37.900]  所以弟兄們
[00:16:37.900 --> 00:16:39.900]  我以神的慈悲
[00:16:39.900 --> 00:16:41.900]  勸你們
[00:16:41.900 --> 00:16:43.900]  因為我們是被主耶穌拯救
[00:16:43.900 --> 00:16:45.900]  將你們的身體獻上
[00:16:45.900 --> 00:16:47.900]  給神
[00:16:47.900 --> 00:16:49.900]  好像一個活祭
[00:16:49.900 --> 00:16:51.900]  獻上給神
[00:16:51.900 --> 00:16:53.900]  是聖潔的
[00:16:53.900 --> 00:16:55.900]  是神所喜悅的
[00:16:55.900 --> 00:16:57.900]  你們這樣侍奉
[00:16:57.900 --> 00:16:59.900]  將自己獻上
[00:16:59.900 --> 00:17:01.900]  就是一個侍奉
[00:17:01.900 --> 00:17:03.900]  侍奉這個字是stand
[00:17:03.900 --> 00:17:05.900]  等候
[00:17:05.900 --> 00:17:07.900]  等候神的差遣
[00:17:07.900 --> 00:17:09.900]  你們如此的等候
[00:17:09.900 --> 00:17:11.900]  你們如此的侍奉
[00:17:11.900 --> 00:17:13.900]  是理所當然的
[00:17:13.900 --> 00:17:15.900]  因為理所當然
[00:17:15.900 --> 00:17:17.900]  是因為我們要回到
[00:17:17.900 --> 00:17:19.900]  神透過他的愛子
[00:17:19.900 --> 00:17:21.900]  無條件的犧牲
[00:17:21.900 --> 00:17:23.900]  將我們每一個人
[00:17:23.900 --> 00:17:25.900]  拯救 所以我們的獻上
[00:17:25.900 --> 00:17:27.900]  不是很偉大
[00:17:27.900 --> 00:17:29.900]  向這位造物主獻上
