
[00:00:00.000 --> 00:00:03.180]  在正道之先我們同心祈禱
[00:14:31.400 --> 00:14:32.240]  但我們知道
[00:14:32.240 --> 00:14:35.000]  原來耶穌進入人家的家的時候
[00:14:35.000 --> 00:14:37.680]  祂不是要做他們的貴賓
[00:14:37.680 --> 00:14:38.960]  剛剛相反
[00:14:38.960 --> 00:14:42.040]  耶穌來到馬大和瑪利亞的家
[00:14:42.040 --> 00:14:44.200]  祂是要讓他們能夠
[00:14:44.200 --> 00:14:47.240]  像瑪利亞那樣坐在祂的腳前
[00:14:47.240 --> 00:14:49.280]  就好像十二個門徒一樣
[00:14:49.280 --> 00:14:51.760]  祂來是要這個家庭
[00:14:51.760 --> 00:14:54.400]  能夠更多認識祂自己
[00:14:54.400 --> 00:14:56.720]  和祂的使命
[00:14:56.720 --> 00:14:58.520]  瑪利亞很珍惜
[00:14:58.520 --> 00:15:01.920]  和耶穌共聚的時間
[00:15:01.920 --> 00:15:05.280]  老家形容祂坐在耶穌的腳前聽道
[00:15:05.280 --> 00:15:07.200]  這幅又是一幅什麼圖畫呢
[00:15:07.200 --> 00:15:09.400]  這幅就是她經常看到的
[00:15:09.400 --> 00:15:11.160]  耶穌的門徒
[00:15:11.160 --> 00:15:16.200]  十二個門徒坐在耶穌的腳前聽道的圖畫
[00:15:16.200 --> 00:15:19.840]  坐在耶穌的腳前學習
[00:15:19.840 --> 00:15:22.240]  瑪利亞選上要自己成為
[00:15:22.240 --> 00:15:24.400]  耶穌基督的跟從者
[00:15:24.400 --> 00:15:26.800]  要成為祂的門徒去學習
[00:15:26.800 --> 00:15:28.400]  耶穌的話語
[00:15:28.400 --> 00:15:30.120]  認識神國的福音
[00:15:30.120 --> 00:15:32.400]  認識耶穌的使命
[00:15:32.400 --> 00:15:36.280]  這就是不可少尚好的福氣
[00:15:36.280 --> 00:15:38.720]  所以很喜歡工作的瑪大
[00:15:38.720 --> 00:15:43.200]  她需要放下那些令她心裡忘亂的事
[00:15:43.200 --> 00:15:45.480]  坐在耶穌的腳前
[00:15:45.480 --> 00:15:48.760]  聆聽耶穌的話語
[00:15:48.760 --> 00:15:50.360]  讓我們都要謹記
[00:15:50.360 --> 00:15:51.600]  當我們在每一次
[00:15:51.600 --> 00:15:54.440]  我們所有我們服事主義先
[00:15:54.440 --> 00:15:57.960]  我們都要效法瑪利亞
[00:15:57.960 --> 00:16:00.200]  來到耶穌的腳前
[00:16:00.200 --> 00:16:02.640]  聆聽耶穌的話語
[00:16:02.640 --> 00:16:04.960]  約翰·衛斯理這樣說
[00:16:04.960 --> 00:16:06.480]  他說
[00:16:06.480 --> 00:16:08.520]  「不管任何代價
[00:16:08.520 --> 00:16:10.720]  請把上帝的書給我」
[00:16:10.720 --> 00:16:12.240]  就是聖經了
[00:16:12.240 --> 00:16:13.680]  「我有這本書」
[00:16:13.680 --> 00:16:14.880]  聖經
[00:16:14.880 --> 00:16:17.680]  「內含的知識足夠我用」
[00:16:17.680 --> 00:16:20.680]  「讓我成為屬於一本書的人」
[00:16:20.680 --> 00:16:23.360]  「讓我們成為屬於聖經的人」
[00:16:23.360 --> 00:16:25.800]  因此約翰·衛斯理說
[00:16:25.800 --> 00:16:29.680]  「我在這裡我要遠離人的煩擾」
[00:16:29.680 --> 00:16:31.520]  「我獨自坐下」
[00:16:31.520 --> 00:16:33.640]  「只有神在這裡」
[00:16:33.640 --> 00:16:35.640]  「在他的同在裡」
[00:16:35.640 --> 00:16:39.800]  「我打開我閱讀神的書」
[00:16:39.800 --> 00:16:42.160]  是為了這個目的
[00:16:42.160 --> 00:16:46.480]  就是尋找通往為天國的路
[00:16:46.480 --> 00:16:47.840]  神的話語
[00:16:47.840 --> 00:16:48.800]  聖經
[00:16:48.800 --> 00:16:51.120]  就帶領我們認識舊恩
[00:16:51.120 --> 00:16:54.120]  更多認識耶穌基督
[00:16:54.120 --> 00:16:56.360]  在抗疫這幾個月裏面
[00:16:56.360 --> 00:16:58.120]  大家發覺你是忙了
[00:16:58.120 --> 00:17:00.760]  還是有空了
[00:17:00.760 --> 00:17:03.800]  在家工作的日子
[00:17:03.800 --> 00:17:06.120]  未必是有空了
[00:17:06.120 --> 00:17:09.760]  因為你由一個辦公室
[00:17:09.760 --> 00:17:13.560]  可能變成兩個或多個流動辦公室
[00:17:13.560 --> 00:17:16.360]  由一個很穩定辦公的地方
[00:17:16.360 --> 00:17:19.400]  變成一個很不穩定流動的辦公室
[00:17:19.400 --> 00:17:22.600]  這個辦公室可能是你家的飯桌
[00:17:22.600 --> 00:17:24.760]  你朝朝夕夕又刷又刷
[00:17:24.760 --> 00:17:26.080]  因為要吃飯
[00:17:26.080 --> 00:17:29.880]  又或者是你自己家的書房
[00:17:29.880 --> 00:17:32.120]  但你還是要刷的
[00:17:32.120 --> 00:17:35.120]  因為有其他人都需要用那個地方
[00:17:35.120 --> 00:17:37.240]  因為可能兩夫妻
[00:17:37.240 --> 00:17:38.760]  大家都要用
[00:17:38.760 --> 00:17:43.000]  小朋友又要在一個安靜的地方
[00:17:43.000 --> 00:17:47.160]  用Zoom來上課
