
[00:00:00.000 --> 00:00:01.860]  我们一起同心祈祷
[00:14:59.400 --> 00:15:00.400]  就是没得辩了
[00:15:00.400 --> 00:15:02.400]  怎么辩下去呢
[00:15:02.400 --> 00:15:05.400]  但是后来我大概是
[00:15:05.400 --> 00:15:07.400]  中四末
[00:15:07.400 --> 00:15:09.400]  就有同学带我去
[00:15:09.400 --> 00:15:11.400]  查经班
[00:15:11.400 --> 00:15:14.400]  我就开始来去接触圣经
[00:15:14.400 --> 00:15:17.400]  去到我中五的时候
[00:15:17.400 --> 00:15:20.400]  我就理性地觉得我要缺志了
[00:15:20.400 --> 00:15:22.400]  在西教士的教会
[00:15:22.400 --> 00:15:24.400]  我就已经说了我会缺志
[00:15:24.400 --> 00:15:26.400]  申请洗礼
[00:15:26.400 --> 00:15:28.400]  我认为我是基督徒
[00:15:28.400 --> 00:15:30.400]  到1978年
[00:15:30.400 --> 00:15:32.400]  4月15号我记得
[00:15:32.400 --> 00:15:35.400]  我们一班人去了另外一间教会的报道会
[00:15:35.400 --> 00:15:37.400]  那又是呼召
[00:15:37.400 --> 00:15:39.400]  我就在里面心想
[00:15:39.400 --> 00:15:40.400]  我已经缺志了
[00:15:40.400 --> 00:15:41.400]  我是基督徒
[00:15:41.400 --> 00:15:43.400]  你再叫我都不用走出来
[00:15:43.400 --> 00:15:46.400]  但是我那时候有个很特别的经历
[00:15:46.400 --> 00:15:48.400]  我就不是自己起身
[00:15:48.400 --> 00:15:50.400]  我就觉得好像有种力量
[00:15:50.400 --> 00:15:51.400]  弹了我起身
[00:15:51.400 --> 00:15:53.400]  这些神秘的东西我不想夸大
