
[00:00:00.000 --> 00:00:04.000]  耶穌看見這許多的人就上了山,
[00:02:06.000 --> 00:02:11.000]  屬於他的子民是一群怎樣的人呢?
[00:02:11.000 --> 00:02:15.000]  特別是在整個登山部分,第五至七章當中,
[00:02:15.000 --> 00:02:19.000]  都是上帝在提醒我們,
[00:02:19.000 --> 00:02:23.000]  能夠在上帝的角度當中,
[00:02:23.000 --> 00:02:29.000]  如何在我們身處的時代里,
[00:02:29.000 --> 00:02:34.000]  能夠作為與人同行的天國子民。
[00:02:34.000 --> 00:02:39.000]  這也是在登山部分當中成為一個很好的提醒。
[00:02:39.000 --> 00:02:45.000]  後面有很多不同的,對於我們如何和人相處,
[00:02:45.000 --> 00:02:48.000]  這些倫理價值,都有很多的分享。
[00:02:48.000 --> 00:02:53.000]  但今天我們是集中在頭十節當中,
[00:02:53.000 --> 00:02:58.000]  上帝賜給我們這份成為天國子民的特質,
[00:02:58.000 --> 00:03:01.000]  與我們一起思想、分享,
[00:03:01.000 --> 00:03:04.000]  去讓上帝說和我們親自說話,
[00:03:04.000 --> 00:03:10.000]  我們一起有個禱告。
[00:03:10.000 --> 00:03:16.000]  七惡天父,我們來到你面前的時候,
[00:03:16.000 --> 00:03:19.000]  我相信你更加當我們未說話的時候,
[00:03:19.000 --> 00:03:22.000]  你都很明白我們內心的世界,
[00:03:22.000 --> 00:03:27.000]  我們心中的境況,
[00:03:27.000 --> 00:03:30.000]  我們的屈芥,
[00:03:30.000 --> 00:03:32.000]  我們的困苦,
[00:03:32.000 --> 00:03:37.000]  我們那種情緒。
[00:03:37.000 --> 00:03:39.000]  你時不需我們去表白的時候,
[00:03:39.000 --> 00:03:45.000]  相信父你首先已經知道,
[00:03:45.000 --> 00:03:51.000]  相信你都更加明白我們所經歷的一切。
[00:03:51.000 --> 00:03:53.000]  父也都在向你呼求,
[00:03:53.000 --> 00:03:59.000]  讓你藉著你的聖經成為我們的指引,
[00:03:59.000 --> 00:04:01.000]  成為我們的亮光,
[00:04:01.000 --> 00:04:04.000]  成為我們的安慰,
[00:04:04.000 --> 00:04:08.000]  成為我們腳前的燈,路上的光。
[00:04:08.000 --> 00:04:11.000]  雖然我們可能見到是黑暗,
[00:04:11.000 --> 00:04:13.000]  見不到光,
[00:04:13.000 --> 00:04:15.000]  但我們仍然向你呼求,
[00:04:15.000 --> 00:04:20.000]  願主你親自在今天的崇拜之中如來同在,
[00:04:20.000 --> 00:04:28.000]  同心禱告,奉主耶穌命求,阿們。
[00:04:28.000 --> 00:04:30.000]  在整個登山的部分裡面,
[00:04:30.000 --> 00:04:35.000]  其實是一個很獨特的一種描述,
[00:04:35.000 --> 00:04:38.000]  其實就是一種天國和地上之間的關係,
[00:04:38.000 --> 00:04:41.000]  如果我們刻意去留意,
[00:04:41.000 --> 00:04:43.000]  在當中幾章裡面,
[00:04:43.000 --> 00:04:46.000]  關於天國,
[00:04:46.000 --> 00:04:50.000]  一個好像屬於我們每一個信神的人的一些,
[00:04:50.000 --> 00:04:52.000]  很適合我們聽,
[00:04:52.000 --> 00:04:55.000]  很講我們自己的心聲的一些說話,
[00:04:55.000 --> 00:04:56.000]  但同時,
[00:04:56.000 --> 00:04:58.000]  譬如像主吐門這樣說,
[00:04:58.000 --> 00:05:00.000]  願你的國度,
[00:05:00.000 --> 00:05:01.000]  降臨,
[00:05:01.000 --> 00:05:04.000]  願你之行在地上。
[00:05:04.000 --> 00:05:05.000]  叫我們不要忽略,
[00:05:05.000 --> 00:05:07.000]  其實這個天國,
[00:05:07.000 --> 00:05:09.000]  要活現在地上,
[00:05:09.000 --> 00:05:12.000]  在我們身處的地方當中,
[00:05:12.000 --> 00:05:14.000]  或許就是透過我們,
[00:05:14.000 --> 00:05:15.000]  屬於天國的子民,
[00:05:15.000 --> 00:05:17.000]  我們的見證,
[00:05:17.000 --> 00:05:19.000]  我們的生命,
[00:05:19.000 --> 00:05:21.000]  就將上帝的國度,
[00:05:21.000 --> 00:05:23.000]  活現在地上。
[00:05:23.000 --> 00:05:24.000]  我相信這個是,
[00:05:24.000 --> 00:05:27.000]  整個登山部分裡面一個很重要的主題,
[00:05:27.000 --> 00:05:29.000]  就是天國,
[00:05:29.000 --> 00:05:31.000]  一個好像屬於上帝,
[00:05:31.000 --> 00:05:33.000]  高高在上,
[00:05:33.000 --> 00:05:34.000]  是一個很圓滿,
[00:05:34.000 --> 00:05:36.000]  一個由祂掌管,
[00:05:36.000 --> 00:05:40.000]  由祂自己的良善公義真理,
[00:05:40.000 --> 00:05:42.000]  在當中行使的國度,
[00:05:42.000 --> 00:05:46.000]  如何在地上去彰顯呢?
[00:05:46.000 --> 00:05:49.000]  如何在地上去彰顯呢?
[00:05:49.000 --> 00:05:50.000]  而當中,
[00:05:50.000 --> 00:05:52.000]  這個天國觀,
[00:05:52.000 --> 00:05:56.000]  要在地上彰顯的時候,
[00:05:56.000 --> 00:05:59.000]  就應登到我們這群屬於天國的子民,
[00:05:59.000 --> 00:06:02.000]  我們的身份和我們的見證是如何做呢?
[00:06:02.000 --> 00:06:05.000]  所以在頭一段的登山部分當中,
[00:06:05.000 --> 00:06:09.000]  就講出了我們作為天國子民的身份,
[00:06:09.000 --> 00:06:11.000]  甚至聖經說是有福,
[00:06:11.000 --> 00:06:14.000]  一個很大的,
[00:06:14.000 --> 00:06:15.000]  獨特的,
[00:06:15.000 --> 00:06:18.000]  特別是我們中國人一講到有福,
[00:06:18.000 --> 00:06:20.000]  對於我們來說都是一些,
[00:06:20.000 --> 00:06:22.000]  新年會講的話,
[00:06:22.000 --> 00:06:23.000]  但當然啦,
[00:06:23.000 --> 00:06:24.000]  我們這樣想的時候,
[00:06:24.000 --> 00:06:25.000]  大家是有一個誤會,
[00:06:25.000 --> 00:06:27.000]  他肯定不是在講我們新年的時候,
[00:06:27.000 --> 00:06:29.000]  講那種福氣,
[00:06:29.000 --> 00:06:31.000]  但他也是猶太人,
[00:06:31.000 --> 00:06:37.000]  他們在他們的那種生活當中,
[00:06:37.000 --> 00:06:44.000]  福和禍都是一個他們決策之間的道路,
[00:06:44.000 --> 00:06:46.000]  我們就沒有看得那麼緊張,
[00:06:46.000 --> 00:06:48.000]  或者看得那麼危險,
[00:06:48.000 --> 00:06:49.000]  但對於他來說,
[00:06:49.000 --> 00:06:51.000]  特別是生命紀的記載,
[00:06:51.000 --> 00:06:54.000]  其實就是站在中間,
[00:06:54.000 --> 00:06:55.000]  你跟隨上帝,
[00:06:55.000 --> 00:06:57.000]  還是離開上帝呢?
[00:06:57.000 --> 00:06:59.000]  就是活在福裡面,
[00:06:59.000 --> 00:07:01.000]  還是活在禍患裡面呢?
[00:07:01.000 --> 00:07:06.000]  就是一種這樣的人生交叉點上的抉擇,
[00:07:06.000 --> 00:07:07.000]  所以要在這種感覺之下,
[00:07:07.000 --> 00:07:09.000]  才能夠更明白,
[00:07:09.000 --> 00:07:15.000]  其實整個白福所講的那種福氣的意思,
[00:07:15.000 --> 00:07:17.000]  所以我們集中就會看,
[00:07:17.000 --> 00:07:19.000]  這個子民的身份和見證,
[00:07:19.000 --> 00:07:22.000]  在引申其實白福的登山部分裡面,
[00:07:22.000 --> 00:07:26.000]  就有很多關於天國裡面的人際倫理關係等等,
[00:07:26.000 --> 00:07:28.000]  譬如愛受敵,
[00:07:28.000 --> 00:07:30.000]  譬如我們不要為生活憂慮,
[00:07:30.000 --> 00:07:32.000]  要先求的國,
[00:07:32.000 --> 00:07:33.000]  他的義,
[00:07:33.000 --> 00:07:35.000]  這些東西都會加給你們等等,
[00:07:35.000 --> 00:07:38.000]  這裡是在講我們如何在當中,
[00:07:38.000 --> 00:07:40.000]  活出自己的生命,
[00:07:40.000 --> 00:07:42.000]  也是在世界之中,
[00:07:42.000 --> 00:07:44.000]  跟人一起相處的時候,
[00:07:44.000 --> 00:07:50.000]  如何能夠相顯那種天國的人際和倫理的價值,
[00:07:50.000 --> 00:07:52.000]  這就留待我們有機會再講,
[00:07:52.000 --> 00:07:54.000]  或者是我們讀聖經的時候,
[00:07:54.000 --> 00:07:56.000]  你再讀其他五至七章的經文的時候,
[00:07:56.000 --> 00:07:58.000]  你就會明白,
[00:07:58.000 --> 00:08:02.000]  我們集中會看第三至第十節,
[00:08:02.000 --> 00:08:05.000]  這八樣的特徵,
[00:08:05.000 --> 00:08:09.000]  我會將它分成三個類別,
[00:08:09.000 --> 00:08:12.000]  和大家分享,
[00:08:12.000 --> 00:08:21.000]  第一個就是在第一二個的特徵裡面,
[00:08:21.000 --> 00:08:23.000]  堪名貧窮的人有福,
[00:08:23.000 --> 00:08:25.000]  因為天國是他們的,
[00:08:25.000 --> 00:08:27.000]  哀悼的人有福了,
[00:08:27.000 --> 00:08:30.000]  因為他們必得安慰。
[00:08:30.000 --> 00:08:31.000]  我們看的時候,
[00:08:31.000 --> 00:08:34.000]  頭兩個的描述,
[00:08:34.000 --> 00:08:36.000]  其實是提醒我們,
[00:08:36.000 --> 00:08:41.000]  重返我們那種內心的光景,
[00:08:41.000 --> 00:08:45.000]  來去明白我們的身份,
[00:08:45.000 --> 00:08:47.000]  我們先認識自己,
[00:08:47.000 --> 00:08:51.000]  先瞭解自己在什麼狀態裡面,
[00:08:51.000 --> 00:08:55.000]  這種瞭解和認識都是一種肯定,
[00:08:55.000 --> 00:09:01.000]  你要從我們自己的狀況來出發,
[00:09:01.000 --> 00:09:03.000]  不可以回避,
[00:09:03.000 --> 00:09:06.000]  也不可以當沒有事發生,
[00:09:06.000 --> 00:09:10.000]  這個實實在在就是我們當下的狀態,
[00:09:10.000 --> 00:09:11.000]  所以就說,
[00:09:11.000 --> 00:09:24.000]  聖經提醒我們要體察我們自己內心的光景,
[00:09:24.000 --> 00:09:28.000]  舊的和本就譯作虛心的人,
[00:09:28.000 --> 00:09:36.000]  這個英文的譯法是Poor in Spirit,
[00:09:36.000 --> 00:09:38.000]  本身都是一個很豐富的意思,
[00:09:38.000 --> 00:09:41.000]  所以我比較喜歡新的譯法,
[00:09:41.000 --> 00:09:45.000]  就是心靈貧窮這種描述,
[00:09:45.000 --> 00:09:47.000]  其實這個心靈的貧窮,
[00:09:47.000 --> 00:09:58.000]  是說一種對自己那種很無力的狀態的一種承認,
[00:09:58.000 --> 00:10:08.000]  其實是承認自己沒有能力去招架一些發生的事情,
[00:10:08.000 --> 00:10:13.000]  其中一個很貼近的經文就好像在詩篇51篇第17節裡面,
[00:10:13.000 --> 00:10:18.000]  當時大衛對於自己所犯的罪,
[00:10:18.000 --> 00:10:22.000]  然後一種很痛悔向神的表白,
[00:10:22.000 --> 00:10:27.000]  他說神啊,我神所要的祭是憂傷的靈,
[00:10:27.000 --> 00:10:34.000]  神啊,憂傷痛悔的心你不慶幸,
[00:10:34.000 --> 00:10:40.000]  其實是一種對自己的一種很痛悔,
[00:10:40.000 --> 00:10:46.000]  很傷痛的一種狀態,
[00:10:46.000 --> 00:10:48.000]  但詩篇裡面說到的就是原來
[00:10:48.000 --> 00:10:56.000]  上帝真正要我們戴著一種承認自己的狀態之下去找祂,
[00:10:56.000 --> 00:10:59.000]  不是要我們獻祭,詩篇當時不是這樣說,
[00:10:59.000 --> 00:11:02.000]  不是我們要包裝一個很好的祭品,
[00:11:02.000 --> 00:11:08.000]  很漂亮地獻給上帝,
[00:11:08.000 --> 00:11:13.000]  原來是要我們將我們真實的景況,
[00:11:13.000 --> 00:11:15.000]  我就是一種這樣的光景,
[00:11:15.000 --> 00:11:22.000]  來去到上帝的面前,
[00:11:22.000 --> 00:11:26.000]  承認自己在上帝面前無能為力,
[00:11:26.000 --> 00:11:28.000]  需要上帝的恩典,
[00:11:28.000 --> 00:11:30.000]  需要上帝的介入,
[00:11:30.000 --> 00:11:34.000]  這種是心靈貧窮的一種光景,
[00:11:34.000 --> 00:11:37.000]  或者這麼說,其實只有天國的子民,
[00:11:37.000 --> 00:11:39.000]  他才能夠體會到自己,
[00:11:39.000 --> 00:11:43.000]  或者會將這種狀態帶到上帝面前,
[00:11:43.000 --> 00:11:46.000]  如果我們是不認識上帝的時候,
[00:11:46.000 --> 00:11:49.000]  可能我們有同樣的狀態,
[00:11:49.000 --> 00:11:51.000]  但我們未必會懂得去帶到上帝面前,
[00:11:51.000 --> 00:11:53.000]  可能我們要找不同的出路,
[00:11:53.000 --> 00:11:55.000]  可能我們要找不同的方法,
[00:11:55.000 --> 00:11:58.000]  甚至回避我們的問題,
[00:11:58.000 --> 00:12:00.000]  但是作為上帝的子民,
[00:12:00.000 --> 00:12:05.000]  他讓我們首先體察自己的身景,
[00:12:05.000 --> 00:12:07.000]  帶到上帝的面前,
[00:12:07.000 --> 00:12:12.000]  所以接著第二個描述是哀動,
[00:12:12.000 --> 00:12:17.000]  哀動的人,哀哭的人,
[00:12:17.000 --> 00:12:21.000]  哀動是什麼狀態呢?
[00:12:21.000 --> 00:12:24.000]  是為失去的,
[00:12:24.000 --> 00:12:28.000]  為一些極為深愛的東西而失去,
[00:12:28.000 --> 00:12:36.000]  那種極其難過的狀態,
[00:12:36.000 --> 00:12:39.000]  在耶律美書31章15節,
[00:12:39.000 --> 00:12:43.000]  或者在《馬太福音》第二章18節,
[00:12:43.000 --> 00:12:46.000]  他再引用一個典故,
[00:12:46.000 --> 00:12:54.000]  他就說到拉結,
[00:12:54.000 --> 00:13:00.000]  在拉瑪的地方哭號痛哭,
[00:13:00.000 --> 00:13:06.000]  遺著失去的兒女,不肯接受安慰,
[00:13:06.000 --> 00:13:10.000]  拉結當時在耶律美書的典故
[00:13:10.000 --> 00:13:14.000]  其實是說一種象徵,
[00:13:14.000 --> 00:13:17.000]  因為他在哀號他的北國,
[00:13:17.000 --> 00:13:23.000]  因為拉結以法廉,他的兒子,
[00:13:23.000 --> 00:13:29.000]  在表現整個北國的一個很大的族譜,
[00:13:29.000 --> 00:13:32.000]  而且就表現了整個北國的一個象徵的代表,
[00:13:32.000 --> 00:13:35.000]  當然當北國一滅的時候,
[00:13:35.000 --> 00:13:42.000]  聖經就說到好像拉結失去了他的兒子一樣那種傷心,
[00:13:42.000 --> 00:13:47.000]  聖經去到新約的時候,是說當耶穌來到的時候,
[00:13:47.000 --> 00:13:51.000]  當時的王將兩歲或以下的兒子全部殺掉,
[00:13:51.000 --> 00:13:55.000]  他象徵當時罪惡來到世上的時候,
[00:13:55.000 --> 00:13:59.000]  帶來那種傷害和傷心,
[00:13:59.000 --> 00:14:03.000]  一種極其難過的狀態,
[00:14:03.000 --> 00:14:06.000]  聖經說是在哀悼的狀態的時候,
[00:14:06.000 --> 00:14:09.000]  是不肯接受安慰,
[00:14:09.000 --> 00:14:12.000]  未是安慰的時候,
[00:14:12.000 --> 00:14:15.000]  我有個傳誕的朋友,
[00:14:15.000 --> 00:14:20.000]  他本來乘飛機去短孫,
[00:14:20.000 --> 00:14:22.000]  去到機場回頭,
[00:14:22.000 --> 00:14:25.000]  為什麼呢?收到消息,
[00:14:25.000 --> 00:14:30.000]  太太懷中的兒子沒有了,
[00:14:30.000 --> 00:14:33.000]  所以要回家處理,
[00:14:33.000 --> 00:14:35.000]  他留下的說話是說,
[00:14:35.000 --> 00:14:39.000]  暫時不需要你們明白的,
[00:14:39.000 --> 00:14:41.000]  不需要任何的安慰,
[00:14:41.000 --> 00:14:44.000]  相信大概是這樣的狀態,
[00:14:44.000 --> 00:14:48.000]  當我們在一種失去緊的狀態的時候,
[00:14:48.000 --> 00:14:55.000]  上帝讓我們容許在一種哀動、哀哭的境況里,
[00:14:55.000 --> 00:14:57.000]  這種是一種熟悉的光景,
[00:14:57.000 --> 00:15:04.000]  是上帝讓我們要去體察我們內心光景的時候的一種表白,
[00:15:04.000 --> 00:15:07.000]  所以在聖經裡面,或者在舊約的神話裡面,
[00:15:07.000 --> 00:15:10.000]  通常我們用Lament這個字,
[00:15:10.000 --> 00:15:12.000]  耶利米哀歌,
[00:15:12.000 --> 00:15:14.000]  我們很熟悉的一首詩歌,
[00:15:14.000 --> 00:15:20.000]  或者在詩篇裡面也有很多不同的詩歌,
[00:15:20.000 --> 00:15:22.000]  我們稱為哀哭詩,
[00:15:22.000 --> 00:15:24.000]  一些申訴的詩歌,
[00:15:24.000 --> 00:15:31.000]  向上帝真誠流露出我們的感受,
[00:15:31.000 --> 00:15:34.000]  有一個學者叫Chris Wise,
[00:15:34.000 --> 00:15:39.000]  他就寫下了一些對哀哭的表達,
[00:15:39.000 --> 00:15:42.000]  我都覺得相當之有意思,
[00:15:42.000 --> 00:15:46.000]  他說其實在一種哀哭的狀態的時候,
[00:15:46.000 --> 00:15:51.000]  其實是學習去體見和去說出,
[00:15:51.000 --> 00:15:54.000]  在這個破碎的世界當中,
[00:15:54.000 --> 00:15:58.000]  那種事實的真相,
[00:15:58.000 --> 00:16:02.000]  我們要面對那個事實的真相,
[00:16:02.000 --> 00:16:05.000]  不去逃避,
[00:16:05.000 --> 00:16:08.000]  也不去掩耳盜鈴,
[00:16:08.000 --> 00:16:10.000]  面對真實,
[00:16:10.000 --> 00:16:15.000]  這個是而產生那種因為那種破碎,
[00:16:15.000 --> 00:16:19.000]  因而我們有的一種反應,
[00:16:19.000 --> 00:16:24.000]  第二就是學習不去接受一些輕率的解釋,
[00:16:24.000 --> 00:16:27.000]  或者一些虛假的盤旺,所謂的False Hope,
[00:16:27.000 --> 00:16:32.000]  在教會裡面,當以色列人預備要被捕的時候,
[00:16:32.000 --> 00:16:37.000]  可能大家聽過,耶利米茲先知在當時耶路撒冷的時候,
[00:16:37.000 --> 00:16:40.000]  遇著很多假的祭司,
[00:16:40.000 --> 00:16:42.000]  給很多False Hope,
[00:16:42.000 --> 00:16:45.000]  他說平安平安,沒事的,
[00:16:45.000 --> 00:16:48.000]  耶路撒冷不會被毀的,上帝給了你的時候,
[00:16:48.000 --> 00:16:50.000]  就在這裡了,
[00:16:50.000 --> 00:16:54.000]  繼續在這裡,好像歌舞昇平那樣,
[00:16:54.000 --> 00:16:58.000]  去讓那些百姓以為上帝的審判,
[00:16:58.000 --> 00:17:01.000]  真的不會臨到當中,
[00:17:01.000 --> 00:17:03.000]  我們要拆解得到,
[00:17:03.000 --> 00:17:06.000]  我們作信徒要明白,
[00:17:06.000 --> 00:17:08.000]  或者要體會得到,
[00:17:08.000 --> 00:17:11.000]  或者要堅持下去的時候,
[00:17:11.000 --> 00:17:14.000]  就要問上帝真正的出路,
[00:17:14.000 --> 00:17:16.000]  真正的盼望在哪裡,
[00:17:16.000 --> 00:17:18.000]  而且要知道,
[00:17:18.000 --> 00:17:21.000]  這個要回復這個狀態的時候,
[00:17:21.000 --> 00:17:23.000]  是一個漫長的旅程,
[00:17:23.000 --> 00:17:29.000]  因此哀哭可能是第一個階段,
[00:17:29.000 --> 00:17:31.000]  讓我們感受,
[00:17:31.000 --> 00:17:33.000]  讓我們執著,
[00:17:33.000 --> 00:17:36.000]  在一些我們作為天國子民裡面,
[00:17:36.000 --> 00:17:39.000]  應該要堅持的一些事情裡面,
[00:17:39.000 --> 00:17:41.000]  第三點就是要學習,
[00:17:41.000 --> 00:17:43.000]  將一些我們的想法,
[00:17:43.000 --> 00:17:45.000]  甚至一些我們的分析,
[00:17:45.000 --> 00:17:47.000]  我們一些的見解,
[00:17:47.000 --> 00:17:51.000]  帶到去和上帝的對話裡面,
[00:17:51.000 --> 00:17:53.000]  問祂,
[00:17:53.000 --> 00:17:55.000]  性子裡面有些申訴事情,
[00:17:55.000 --> 00:17:57.000]  用的字眼很強,
[00:17:57.000 --> 00:17:59.000]  上帝是怎樣呢?
[00:17:59.000 --> 00:18:02.000]  你記得先知書是要到何時呢?
[00:18:02.000 --> 00:18:04.000]  大家都熟悉這些,
[00:18:04.000 --> 00:18:06.000]  這種狀況,這種境況,
[00:18:06.000 --> 00:18:08.000]  究竟要到何時呢?
[00:18:08.000 --> 00:18:10.000]  帶到祂在上帝的對話裡面,
[00:18:10.000 --> 00:18:13.000]  作出逼切的呼求,
[00:18:13.000 --> 00:18:15.000]  這個也是男人裡面,
[00:18:15.000 --> 00:18:18.000]  我們能夠表達的一種方式,
[00:18:18.000 --> 00:18:24.000]  學習,盡有一個明白上帝旨意的旅程,
[00:18:24.000 --> 00:18:27.000]  最終我們最後最後,
[00:18:27.000 --> 00:18:30.000]  是很想明上帝的心意,
[00:18:30.000 --> 00:18:33.000]  看到祂看到的一切,
[00:18:33.000 --> 00:18:36.000]  也都感受到祂所感受,
[00:18:36.000 --> 00:18:39.000]  願祂的旨意成就,
[00:18:39.000 --> 00:18:41.000]  正如剛才我講主人文當中,
[00:18:41.000 --> 00:18:43.000]  願禰的旨意成就在地,
[00:18:43.000 --> 00:18:47.000]  在天如同在地。
[00:18:47.000 --> 00:18:51.000]  我自己在暑假裡面有兩個旅程,
[00:18:51.000 --> 00:18:53.000]  一個是去了南非,
[00:18:53.000 --> 00:18:55.000]  一個是去了日本,
[00:18:55.000 --> 00:18:57.000]  其實都是關於自己服侍,
[00:18:57.000 --> 00:19:01.000]  就是學生工作當中有不同的地方,
[00:19:01.000 --> 00:19:03.000]  都有他們校園的團契,
[00:19:03.000 --> 00:19:07.000]  以及一些職場的畢業生的工作,
[00:19:07.000 --> 00:19:10.000]  所以定期就有一些大會,
[00:19:10.000 --> 00:19:12.000]  會一起分享,
[00:19:12.000 --> 00:19:13.000]  這些很不同,
[00:19:13.000 --> 00:19:14.000]  我去到的時候,
[00:19:14.000 --> 00:19:16.000]  很多人都主動來關心,
[00:19:16.000 --> 00:19:18.000]  問我香港怎麼樣,
[00:19:18.000 --> 00:19:20.000]  發生什麼事,
[00:19:20.000 --> 00:19:22.000]  我自然都一定要和他分享一些,
[00:19:22.000 --> 00:19:25.000]  我自己在不同階段的時候,
[00:19:25.000 --> 00:19:29.000]  那種的體會和狀態,
[00:19:29.000 --> 00:19:30.000]  給我很大的安慰,
[00:19:30.000 --> 00:19:32.000]  有很多朋友走過來,
[00:19:32.000 --> 00:19:34.000]  分享完的時候,
[00:19:34.000 --> 00:19:36.000]  他說可不可以為我祈禱,
[00:19:36.000 --> 00:19:37.000]  當然可以,
[00:19:37.000 --> 00:19:39.000]  他說可不可以用我的母語為我祈禱,
[00:19:39.000 --> 00:19:41.000]  有些是來自希臘,
[00:19:41.000 --> 00:19:43.000]  有些來自俄羅斯,
[00:19:43.000 --> 00:19:44.000]  有些是非洲的語言,
[00:19:44.000 --> 00:19:46.000]  我完全不懂,
[00:19:46.000 --> 00:19:48.000]  我們用英文,
[00:19:48.000 --> 00:19:49.000]  大家都不太懂英文,
[00:19:49.000 --> 00:19:50.000]  講完之後,
[00:19:50.000 --> 00:19:52.000]  他很想為我祈禱,
[00:19:52.000 --> 00:19:54.000]  我想用我自己的語言,
[00:19:54.000 --> 00:19:55.000]  我說當然可以,
[00:19:55.000 --> 00:19:56.000]  雖然我聽不明白,
[00:19:56.000 --> 00:19:59.000]  但我感受到在上帝天國的角度當中,
[00:19:59.000 --> 00:20:04.000]  有很多在更偉大更弘大上帝的角度,
[00:20:04.000 --> 00:20:08.000]  其實可能他們受著更多的困難,
[00:20:08.000 --> 00:20:10.000]  其實非洲是一個很艱難,
[00:20:10.000 --> 00:20:12.000]  就算大家有機會讀過去過,
[00:20:12.000 --> 00:20:14.000]  你就會明白,
[00:20:14.000 --> 00:20:15.000]  幾時幾刻,
[00:20:15.000 --> 00:20:16.000]  其實他們的禍患,
[00:20:16.000 --> 00:20:17.000]  包括種族,
[00:20:17.000 --> 00:20:18.000]  包括宗教,
[00:20:18.000 --> 00:20:19.000]  政治等等,
[00:20:19.000 --> 00:20:20.000]  是沒有停過的,
[00:20:20.000 --> 00:20:23.000]  他們給了我更大的信心,
[00:20:23.000 --> 00:20:26.000]  來為我祈禱,
[00:20:26.000 --> 00:20:28.000]  而對我最近身的,
[00:20:28.000 --> 00:20:29.000]  比較熟悉的,
[00:20:29.000 --> 00:20:31.000]  就是我們在東亞區裡面,
[00:20:31.000 --> 00:20:33.000]  我第二個行程去日本,
[00:20:33.000 --> 00:20:34.000]  就有中國,
[00:20:34.000 --> 00:20:35.000]  有韓國,
[00:20:35.000 --> 00:20:36.000]  有日本,
[00:20:36.000 --> 00:20:38.000]  有台灣等等的,
[00:20:38.000 --> 00:20:40.000]  畢業生一起分享,
[00:20:40.000 --> 00:20:43.000]  我們常常都談一個復和的問題,
[00:20:43.000 --> 00:20:47.000]  就是為著二次大戰裡面,
[00:20:47.000 --> 00:20:50.000]  一些軍國主義的事情,
[00:20:50.000 --> 00:20:52.000]  去傷害了不同的國家,
[00:20:52.000 --> 00:20:53.000]  而去到我們的,
[00:20:53.000 --> 00:20:55.000]  屬於上帝的子民當中,
[00:20:55.000 --> 00:20:56.000]  其實可能他們,
[00:20:56.000 --> 00:20:57.000]  我們大家都明白,
[00:20:57.000 --> 00:21:00.000]  要用上帝的愛去化解冤仇,
[00:21:00.000 --> 00:21:02.000]  但卻是仍然背負著一些,
[00:21:02.000 --> 00:21:04.000]  因為屬於那個國家,
[00:21:04.000 --> 00:21:05.000]  那個種族之下,
[00:21:05.000 --> 00:21:08.000]  而產生那種的嚴匱,
[00:21:08.000 --> 00:21:10.000]  和那種的困難,
[00:21:10.000 --> 00:21:12.000]  大家能夠在上帝裡面,
[00:21:12.000 --> 00:21:14.000]  跪下一起哀哭,
[00:21:14.000 --> 00:21:17.000]  一起彼此的寬恕,
[00:21:17.000 --> 00:21:20.000]  那是對我們來說很重要,
[00:21:20.000 --> 00:21:26.000]  幫助我們進入一個化解困難,
[00:21:26.000 --> 00:21:30.000]  將願上帝在當中介入其中,
[00:21:30.000 --> 00:21:35.000]  用他的愛化解一切人間的疾苦,
[00:21:35.000 --> 00:21:38.000]  給一個出路,
[00:21:38.000 --> 00:21:43.000]  讓我們能夠在我們的信仰當中去嘗試,
