
[00:00:00.000 --> 00:00:05.000]  今日有本堂傳道人李淑琴姑娘在您中間靜悟
[00:02:37.000 --> 00:02:45.000]  阿伯拉罕就牽了那隻公綿羊,勸為凡濟,代替他的兒子
[00:02:45.000 --> 00:02:49.000]  阿伯拉罕給那地方起名叫耶和華以勒
[00:02:49.000 --> 00:02:55.000]  直到今日,人還說:在耶和華的山上必有餘地
[00:02:55.000 --> 00:03:01.000]  耶華的使者第二次從天上呼喚阿伯拉罕說:
[00:03:01.000 --> 00:03:09.000]  耶華說:這幾日行了這事,沒有留下你的兒子,就是你的獨子
[00:03:09.000 --> 00:03:14.000]  我只著自己起誓,我必多多賜福給你
[00:03:14.000 --> 00:03:20.000]  我必使你的後裔大大增多,如同天上的星,海邊的沙
[00:03:20.000 --> 00:03:23.000]  你的後裔必得愁,必得成悶
[00:03:23.000 --> 00:03:28.000]  並且在地上的萬國,都必因你的後裔得福
[00:03:28.000 --> 00:03:30.000]  因為你聽從了我的話
[00:03:30.000 --> 00:03:34.000]  於是阿伯拉罕回到他僕人那裡
[00:03:34.000 --> 00:03:38.000]  他們一同起身往別氏巴去
[00:03:38.000 --> 00:03:41.000]  阿伯拉罕就住在別氏巴
[00:03:41.000 --> 00:03:43.000]  現在恭請你本人靜坐
[00:03:44.000 --> 00:03:45.000]  各位早晨
[00:03:45.000 --> 00:03:51.000]  再一次恭祝在座的父親節快樂
[00:03:51.000 --> 00:03:55.000]  剛才我們讀的經文提到阿伯拉罕
[00:03:55.000 --> 00:04:02.000]  阿伯拉罕也是在《創世記》裡一個很著名的人物
[00:04:02.000 --> 00:04:04.000]  當我們想到阿伯拉罕
[00:04:04.000 --> 00:04:07.000]  你記得他有什麼描述嗎?
[00:04:07.000 --> 00:04:11.000]  他是一位信心之父
[00:04:11.000 --> 00:04:14.000]  我們今天父親節
[00:04:14.000 --> 00:04:20.000]  我們都以這位信心之父成為我們彼此的學習
[00:04:20.000 --> 00:04:26.000]  不單止他是一個信心,滿有信心的人
[00:04:26.000 --> 00:04:28.000]  值得我們來到他學校
[00:04:28.000 --> 00:04:32.000]  阿伯拉罕也是一個爸爸
[00:04:32.000 --> 00:04:34.000]  他也有兒女
[00:04:34.000 --> 00:04:39.000]  在當時的背景,在他們的傳統裡
[00:04:39.000 --> 00:04:42.000]  其實和我們今天差不多
[00:04:42.000 --> 00:04:46.000]  一個爸爸也是一家之主
[00:04:46.000 --> 00:04:51.000]  承擔著照顧家庭一個很重要的責任
[00:04:51.000 --> 00:04:56.000]  特別是每當有重大重要的事情
[00:04:56.000 --> 00:05:01.000]  一家之主需要作出決定
[00:05:01.000 --> 00:05:06.000]  甚至有些問題需要解決
[00:05:06.000 --> 00:05:10.000]  所以作為一家之主
[00:05:10.000 --> 00:05:12.000]  真的很值得我們來到他敬佩
[00:05:12.000 --> 00:05:17.000]  因為他承擔的責任真的很重
[00:05:17.000 --> 00:05:22.000]  《創世記》第一次提到阿伯拉罕的時候
[00:05:22.000 --> 00:05:25.000]  他稱為阿伯蘭亞
[00:05:25.000 --> 00:05:29.000]  神向他發出一個吩咐
[00:05:29.000 --> 00:05:34.000]  要他離開本地這個地方
[00:05:34.000 --> 00:05:37.000]  本族,父家
[00:05:37.000 --> 00:05:45.000]  在第十九章,神為阿伯蘭改名
[00:05:45.000 --> 00:05:48.000]  改為阿伯拉罕
[00:05:48.000 --> 00:05:53.000]  納他作為多國之父
[00:05:53.000 --> 00:05:57.000]  不單止神應許他有兒女
[00:05:57.000 --> 00:06:02.000]  神更加應許賜福給他
[00:06:02.000 --> 00:06:06.000]  他會後裔繁多
[00:06:06.000 --> 00:06:11.000]  今天我們再看《阿伯拉罕》的時候
[00:06:11.000 --> 00:06:16.000]  不單止神揀選他成為民族之父
[00:06:16.000 --> 00:06:19.000]  同樣當我們在屬靈裡
[00:06:19.000 --> 00:06:22.000]  凡是因著信
[00:06:22.000 --> 00:06:26.000]  因著這份單純的對神的相信
[00:06:26.000 --> 00:06:28.000]  我們都想面前
[00:06:28.000 --> 00:06:34.000]  我們都被稱為是阿伯拉罕的後裔
[00:06:34.000 --> 00:06:39.000]  都是從信心而在神的面前
[00:06:39.000 --> 00:06:42.000]  來成為神的兒女
[00:06:42.000 --> 00:06:45.000]  因此今天在父親節裡
[00:06:45.000 --> 00:06:48.000]  當我們想到不單止阿伯拉罕
[00:06:48.000 --> 00:06:51.000]  他怎樣來作為一個父親
[00:06:51.000 --> 00:06:55.000]  我們更加認識到這位爸爸
[00:06:55.000 --> 00:06:58.000]  在他身上,神怎樣在他身上
[00:06:58.000 --> 00:07:02.000]  在他家庭,在他生命裡來作供
[00:07:02.000 --> 00:07:07.000]  剛才提到在《創世記》一開始提及
[00:07:07.000 --> 00:07:10.000]  他要按照神的吩咐
[00:07:10.000 --> 00:07:14.000]  帶領他的家人離開本地
[00:07:14.000 --> 00:07:18.000]  阿伯拉罕一開始提及他的時候
[00:07:18.000 --> 00:07:21.000]  他就是一個很重要的抉擇
[00:07:21.000 --> 00:07:24.000]  他要帶領著他的家人
[00:07:24.000 --> 00:07:32.000]  甚至乎他的家族離開原本安居的地方
[00:07:32.000 --> 00:07:35.000]  當他帶領著這些家人
[00:07:35.000 --> 00:07:41.000]  要按照神的吩咐而遷離的時候
[00:07:41.000 --> 00:07:47.000]  有點像我們今天很多人會去想要移民
[00:07:47.000 --> 00:07:50.000]  移民通常都是考慮到家人
[00:07:50.000 --> 00:07:54.000]  一個家庭,也有其他因素
[00:07:54.000 --> 00:07:58.000]  會考慮要不要離開本來的地方
[00:07:58.000 --> 00:08:01.000]  移居去另外一個地方
[00:08:01.000 --> 00:08:06.000]  昔日阿伯拉罕不單止是提及這個地方
[00:08:06.000 --> 00:08:09.000]  是提及一個地域的遷移
[00:08:09.000 --> 00:08:14.000]  乃是提及他帶領著他的家族
[00:08:14.000 --> 00:08:16.000]  要去跟從神
[00:08:16.000 --> 00:08:20.000]  跟從耶和華神的決定
[00:08:20.000 --> 00:08:24.000]  要跟從神,就是要按照神的吩咐
[00:08:24.000 --> 00:08:27.000]  遷移,離開這個地方
[00:08:27.000 --> 00:08:33.000]  這種跟從就很比今天我們信主
[00:08:33.000 --> 00:08:37.000]  當我們來到決定相信耶穌
[00:08:37.000 --> 00:08:40.000]  我們決定要跟從神的時候
[00:08:40.000 --> 00:08:43.000]  我們的生命主權
[00:08:43.000 --> 00:08:45.000]  我們的生命主權要交出
[00:08:45.000 --> 00:08:47.000]  是要屬於神的
[00:08:47.000 --> 00:08:53.000]  是要完全按照神的心意來行事為人
[00:08:53.000 --> 00:08:55.000]  弟兄姊妹,當你信主
[00:08:55.000 --> 00:08:57.000]  或者信主到今天的時候
[00:08:57.000 --> 00:08:58.000]  記不記得
[00:08:58.000 --> 00:09:02.000]  我們的一切,我們的主權是屬於神的
[00:09:02.000 --> 00:09:07.000]  幫我們想到阿伯拉罕有什麼抉擇
[00:09:07.000 --> 00:09:11.000]  在今天我們讀這張聖經裡
[00:09:11.000 --> 00:09:16.000]  神吩咐他,很清楚的
[00:09:16.000 --> 00:09:17.000]  一開始吩咐他
[00:09:17.000 --> 00:09:22.000]  就是要將他的兒子賢臣
[00:09:22.000 --> 00:09:30.000]  阿伯拉罕既然昔日他決定要跟從神的時候
[00:09:30.000 --> 00:09:36.000]  每一件事情他就要按照神吩咐去做
[00:09:36.000 --> 00:09:38.000]  來到這裡
[00:09:38.000 --> 00:09:41.000]  神吩咐他的事情很清楚
[00:09:41.000 --> 00:09:45.000]  不過他有沒有去求問神
[00:09:45.000 --> 00:09:46.000]  到底這件是什麼事?
[00:09:46.000 --> 00:09:49.000]  沒有
[00:09:49.000 --> 00:09:56.000]  他的這個抉擇只是選擇拒絕、接受
[00:09:56.000 --> 00:09:57.000]  有沒有拒絕?
[00:09:57.000 --> 00:10:02.000]  或者說有沒有一個拒絕的理由?
[00:10:02.000 --> 00:10:06.000]  當然如果要找原因的時候一定會有
[00:10:06.000 --> 00:10:10.000]  但既然他要跟從神的時候
[00:10:10.000 --> 00:10:15.000]  他必定要跟從神每一個吩咐
[00:10:15.000 --> 00:10:17.000]  接下來我們看到
[00:10:17.000 --> 00:10:21.000]  雖然記載不是很詳細
[00:10:21.000 --> 00:10:25.000]  阿伯拉罕有什麼想法呢?
[00:10:25.000 --> 00:10:27.000]  有沒有什麼話要跟神說呢?
[00:10:27.000 --> 00:10:29.000]  似乎沒有
[00:10:29.000 --> 00:10:31.000]  但很清楚顯示
[00:10:31.000 --> 00:10:35.000]  他就是接受神的吩咐
[00:10:35.000 --> 00:10:39.000]  跟著神的吩咐去安排一切
[00:10:39.000 --> 00:10:44.000]  當我們看回阿伯拉罕在他的生命歷程裡
[00:10:44.000 --> 00:10:49.000]  他來到這個段落
[00:10:49.000 --> 00:10:56.000]  這個記載可以說是他屬靈生命裡的一個高峰
[00:10:56.000 --> 00:11:01.000]  當想到他這個兒子爾撒
[00:11:01.000 --> 00:11:04.000]  從他的妻子撒拉而生
[00:11:04.000 --> 00:11:09.000]  即是說是神應許給他的後代
[00:11:09.000 --> 00:11:12.000]  要繼承他所有
[00:11:12.000 --> 00:11:14.000]  但來到這裡
[00:11:14.000 --> 00:11:17.000]  他必定會想到
[00:11:17.000 --> 00:11:20.000]  他要擺上自己的兒子
[00:11:20.000 --> 00:11:23.000]  其實這種經歷不是第一次
[00:11:23.000 --> 00:11:26.000]  如果我們去
[00:11:26.000 --> 00:11:29.000]  在旁邊那一頁
[00:11:29.000 --> 00:11:30.000]  如果你打聖經
[00:11:30.000 --> 00:11:32.000]  只有一章
[00:11:32.000 --> 00:11:33.000]  很近
[00:11:33.000 --> 00:11:35.000]  但時間性是有分別的
[00:11:35.000 --> 00:11:40.000]  在21章提到夏格和以實瑪利
[00:11:40.000 --> 00:11:46.000]  以實瑪利是從使女夏格所生的兒子
[00:11:46.000 --> 00:11:51.000]  相距的時間可能是十幾年
[00:11:51.000 --> 00:11:53.000]  大概是十幾年前
[00:11:53.000 --> 00:11:54.000]  在這裡
[00:11:54.000 --> 00:11:58.000]  當爾撒出生之後
[00:11:58.000 --> 00:12:07.000]  他的妻子撒拉要求要趕走夏格和以實瑪利
[00:12:07.000 --> 00:12:10.000]  亞伯拉罕的心情是怎樣?
[00:12:10.000 --> 00:12:13.000]  在第21章提及到
[00:12:13.000 --> 00:12:16.000]  亞伯拉罕為了這件事
[00:12:16.000 --> 00:12:20.000]  為妻子對他有一個這樣的要求
[00:12:20.000 --> 00:12:25.000]  要趕走這兩母子
[00:12:25.000 --> 00:12:31.000]  亞伯拉罕為了這件事非常優秀
[00:12:31.000 --> 00:12:35.000]  畢竟這也是他的兒子
[00:12:35.000 --> 00:12:40.000]  已經相處了好一段日子
[00:12:40.000 --> 00:12:42.000]  無論從情感
[00:12:42.000 --> 00:12:47.000]  從照顧他們的責任來說
[00:12:47.000 --> 00:12:49.000]  都是相當困難的
[00:12:49.000 --> 00:12:53.000]  當亞伯拉罕面對這個問題
[00:12:53.000 --> 00:12:55.000]  這個困難的時候
[00:12:55.000 --> 00:12:59.000]  在當中神幫助他
[00:12:59.000 --> 00:13:01.000]  神告訴他
[00:13:01.000 --> 00:13:07.000]  神必然會來看顧母子二人
[00:13:07.000 --> 00:13:09.000]  相隔十幾年
[00:13:09.000 --> 00:13:15.000]  不知道這種心情會否再一次出現在亞伯拉罕的心裏
[00:13:15.000 --> 00:13:20.000]  要將以實獻上
[00:13:20.000 --> 00:13:25.000]  在人看來這件事很難理解
[00:13:25.000 --> 00:13:27.000]  但亞伯拉罕沒有問
[00:13:27.000 --> 00:13:29.000]  沒有任何問題
[00:13:29.000 --> 00:13:31.000]  就是照著這樣去做
[00:13:31.000 --> 00:13:38.000]  亞伯拉罕這種信心所帶出來的行為
[00:13:38.000 --> 00:13:40.000]  就是一種信服的行動
[00:13:40.000 --> 00:13:45.000]  是表達對神完完全全的信靠
[00:13:45.000 --> 00:13:48.000]  信什麼呢?
[00:13:48.000 --> 00:13:54.000]  信這位神的應許是不會落空的
[00:13:54.000 --> 00:13:58.000]  正如我們剛才看這張聖經的時候
[00:13:58.000 --> 00:14:01.000]  去到這個事件的完結
[00:14:01.000 --> 00:14:03.000]  神再一次
[00:14:03.000 --> 00:14:05.000]  不是第一次說
[00:14:05.000 --> 00:14:09.000]  再一次對他發出一個應許
[00:14:09.000 --> 00:14:11.000]  應許他有後代
[00:14:11.000 --> 00:14:19.000]  應許他成為萬國的福氣
[00:14:19.000 --> 00:14:24.000]  亞伯拉罕就是照著這一份對神的信靠
[00:14:24.000 --> 00:14:27.000]  認定神是那位看顧的神
[00:14:27.000 --> 00:14:31.000]  認定神是那位信實的神
[00:14:31.000 --> 00:14:38.000]  當亞伯拉罕面對這個另外可以說是一個抉擇
[00:14:38.000 --> 00:14:43.000]  當他去領受神的吩咐的時候
[00:14:43.000 --> 00:14:46.000]  他要不要說呢?
[00:14:46.000 --> 00:14:49.000]  要不要跟太太
[00:14:49.000 --> 00:14:53.000]  要不要跟他的兒子去說呢?
[00:14:53.000 --> 00:14:57.000]  似乎又是聖經裡沒有記載
[00:14:57.000 --> 00:14:59.000]  是不是沒有說呢?
[00:14:59.000 --> 00:15:04.000]  當他離開
[00:15:04.000 --> 00:15:06.000]  帶著僕人、帶著以實
[00:15:06.000 --> 00:15:12.000]  走上這個憲制的龍城裡
[00:15:12.000 --> 00:15:16.000]  以實很好奇地問爸爸
[00:15:16.000 --> 00:15:23.000]  到底那個憲制的陽光在哪裡?
[00:15:23.000 --> 00:15:26.000]  過往在他們的生活裡
[00:15:26.000 --> 00:15:30.000]  以實一定會跟從亞伯拉罕
[00:15:30.000 --> 00:15:32.000]  跟從爸爸
[00:15:32.000 --> 00:15:39.000]  看到爸爸怎樣去獻祭給神
[00:15:39.000 --> 00:15:42.000]  在這幾天的路程裡
[00:15:42.000 --> 00:15:46.000]  亞伯拉罕心裡有沒有掙扎呢?
[00:15:46.000 --> 00:15:51.000]  在他內心裡想要獻祭的時候
[00:15:51.000 --> 00:15:54.000]  想要將兒子獻上的時候
[00:15:54.000 --> 00:15:58.000]  會不會很難過呢?
[00:15:58.000 --> 00:16:02.000]  當我們看到新約的作者
[00:16:02.000 --> 00:16:05.000]  怎樣形容這位信心之父呢?
[00:16:05.000 --> 00:16:07.000]  在希伯來書第十一章
[00:16:07.000 --> 00:16:10.000]  講論到信心的時候
[00:16:10.000 --> 00:16:12.000]  作者是這樣來形容
[00:16:12.000 --> 00:16:15.000]  他說:亞伯拉罕認為神
[00:16:15.000 --> 00:16:19.000]  甚至能使人從死人中復活
[00:16:19.000 --> 00:16:24.000]  意味著他得回了他的兒子
[00:16:24.000 --> 00:16:28.000]  他的信心未必能夠知道
[00:16:28.000 --> 00:16:31.000]  神的作為是怎樣
[00:16:31.000 --> 00:16:36.000]  但他既認定神應許他有後代的時候
[00:16:36.000 --> 00:16:41.000]  有一些解經說到
[00:16:41.000 --> 00:16:45.000]  他相信神能使死人復活
[00:16:45.000 --> 00:16:49.000]  即是說當他獻上以實
[00:16:49.000 --> 00:16:55.000]  即是說他死亡了
[00:16:55.000 --> 00:16:58.000]  但神能夠使死人復活
[00:16:58.000 --> 00:17:01.000]  是否這樣來發生呢?
[00:17:01.000 --> 00:17:02.000]  我們不知道
[00:17:02.000 --> 00:17:05.000]  有時候我們去信靠神的時候
[00:17:05.000 --> 00:17:10.000]  我們只是認定神是那位信實的神
[00:17:10.000 --> 00:17:15.000]  認定神必定愛我們
[00:17:15.000 --> 00:17:19.000]  但到底神要怎樣行事
[00:17:19.000 --> 00:17:25.000]  怎樣在我們需要上賜予呢?
[00:17:25.000 --> 00:17:26.000]  我們不知道
[00:17:26.000 --> 00:17:28.000]  但我們只管信靠
[00:17:28.000 --> 00:17:30.000]  就好像亞伯拉罕一樣
[00:17:30.000 --> 00:17:35.000]  亞伯拉罕認識神
[00:17:35.000 --> 00:17:38.000]  在聖經裏面提到
[00:17:38.000 --> 00:17:40.000]  他與神的交往
[00:17:40.000 --> 00:17:46.000]  神多次向他顯現對他說話
[00:17:46.000 --> 00:17:51.000]  亞伯拉罕又能夠去到神的面前求
[00:17:51.000 --> 00:17:58.000]  當他知道神要毀滅所多瑪的城的時候
[00:17:58.000 --> 00:18:02.000]  他為所多瑪當中的義人
[00:18:02.000 --> 00:18:06.000]  來去懇切祈求神憐憫
[00:18:06.000 --> 00:18:11.000]  他與神有一種很密切的交往
[00:18:11.000 --> 00:18:14.000]  這也是我們很需要的
[00:18:14.000 --> 00:18:17.000]  當想到作為父親
[00:18:17.000 --> 00:18:19.000]  很多男性
[00:18:19.000 --> 00:18:23.000]  男性當肩負起家庭責任
[00:18:23.000 --> 00:18:26.000]  工作各樣的事情
[00:18:26.000 --> 00:18:29.000]  往往都面對很多壓力
[00:18:29.000 --> 00:18:31.000]  正如亞伯拉罕
[00:18:31.000 --> 00:18:35.000]  他不能夠與妻子和兒子分享
[00:18:35.000 --> 00:18:40.000]  或將困難說出來的時候
[00:18:40.000 --> 00:18:42.000]  那種壓力
[00:18:42.000 --> 00:18:45.000]  很多時候男士都不知道如何表達
[00:18:45.000 --> 00:18:47.000]  自己內心的困擾
[00:18:47.000 --> 00:18:51.000]  如果能夠與家人
[00:18:51.000 --> 00:18:55.000]  甚至有時與弟兄之間
[00:18:55.000 --> 00:18:57.000]  能夠彼此分擔
[00:18:57.000 --> 00:18:58.000]  彼此去代求
[00:18:58.000 --> 00:19:00.000]  雖然都是很微的事
[00:19:00.000 --> 00:19:03.000]  但更加重要
[00:19:03.000 --> 00:19:05.000]  我們要像亞伯拉罕一樣
[00:19:05.000 --> 00:19:09.000]  他能夠到神的面前
[00:19:09.000 --> 00:19:11.000]  與神說話
[00:19:11.000 --> 00:19:16.000]  能夠領受神給他的吩咐
[00:19:16.000 --> 00:19:20.000]  弟兄們
[00:19:20.000 --> 00:19:23.000]  如果你在壓力裡的時候
[00:19:23.000 --> 00:19:25.000]  我們感謝神
[00:19:25.000 --> 00:19:28.000]  你有沒有去尋求上面的出路
[00:19:28.000 --> 00:19:30.000]  很重要
[00:19:30.000 --> 00:19:35.000]  是否能夠凡事去求問神
[00:19:35.000 --> 00:19:40.000]  當亞伯拉罕按照神的吩咐
[00:19:40.000 --> 00:19:44.000]  獻上耳撒
[00:19:44.000 --> 00:19:48.000]  獻上預計到的結果
[00:19:48.000 --> 00:19:50.000]  在亞伯拉罕心中都知道
[00:19:50.000 --> 00:19:55.000]  預計到的結果就是失去了兒子
[00:19:55.000 --> 00:19:57.000]  失去
[00:19:57.000 --> 00:20:00.000]  但當我們看到這段經文
[00:20:00.000 --> 00:20:02.000]  知道不是失去
[00:20:02.000 --> 00:20:04.000]  而是得著
[00:20:04.000 --> 00:20:07.000]  在人生的路上
[00:20:07.000 --> 00:20:10.000]  我們都會有很多的抉擇
[00:20:10.000 --> 00:20:13.000]  當我們去做這個抉擇的時候
[00:20:13.000 --> 00:20:16.000]  往往有時都會去想
[00:20:16.000 --> 00:20:19.000]  到底我這樣去選擇的時候
[00:20:19.000 --> 00:20:22.000]  是得還是失
[00:20:22.000 --> 00:20:28.000]  但亞伯拉罕他走上神的吩咐這條路的時候
[00:20:28.000 --> 00:20:32.000]  他是否預計失呢
[00:20:32.000 --> 00:20:35.000]  還是得呢
[00:20:35.000 --> 00:20:38.000]  當我們去看得和失
[00:20:38.000 --> 00:20:41.000]  我們用什麼價值觀去看呢
[00:20:41.000 --> 00:20:47.000]  得失往往在社會上有很多不同的價值
[00:20:47.000 --> 00:20:50.000]  或者有時我們會和很多事情
[00:20:50.000 --> 00:20:53.000]  和別人去比較的時候
[00:20:53.000 --> 00:20:57.000]  我是得還是失呢
[00:20:57.000 --> 00:21:01.000]  在世界的價值觀裏面
[00:21:01.000 --> 00:21:04.000]  工作裏面的成就
[00:21:04.000 --> 00:21:06.000]  我擁有多少
[00:21:06.000 --> 00:21:08.000]  擁有多少的物質
[00:21:08.000 --> 00:21:10.000]  這些是否叫得
[00:21:10.000 --> 00:21:11.000]  是呀
[00:21:11.000 --> 00:21:14.000]  人體就是得
[00:21:14.000 --> 00:21:17.000]  在神的價值裏面
[00:21:17.000 --> 00:21:22.000]  是否當我們要被神得著的時候
[00:21:22.000 --> 00:21:26.000]  就一定會失去這些人體為的擁有呢
[00:21:26.000 --> 00:21:27.000]  也不是的
[00:21:27.000 --> 00:21:28.000]  有時我們會覺得
[00:21:28.000 --> 00:21:31.000]  是否好像相對
[00:21:31.000 --> 00:21:37.000]  正如耶穌有一個少年的官來到祂面前
[00:21:37.000 --> 00:21:40.000]  祂很願意來跟從神
[00:21:40.000 --> 00:21:42.000]  耶穌告訴他
[00:21:42.000 --> 00:21:44.000]  你變賣所有一切了
[00:21:44.000 --> 00:21:46.000]  是否這樣呢
[00:21:46.000 --> 00:21:47.000]  不是
[00:21:47.000 --> 00:21:50.000]  原來神體重的
[00:21:50.000 --> 00:21:53.000]  或者說神要我們得著的
[00:21:53.000 --> 00:21:57.000]  不是單單在世上去擁有
[00:21:57.000 --> 00:21:59.000]  神更加體重的
[00:21:59.000 --> 00:22:02.000]  就是我們的內心
[00:22:02.000 --> 00:22:06.000]  阿伯拉罕當他經歷這件事的時候
[00:22:06.000 --> 00:22:08.000]  當我們去看聖經
[00:22:08.000 --> 00:22:12.000]  後來作者給我們看到
[00:22:12.000 --> 00:22:15.000]  在這件事件裏面
[00:22:15.000 --> 00:22:20.000]  原來神要考驗他
[00:22:20.000 --> 00:22:23.000]  聖經一開始告訴我們
[00:22:23.000 --> 00:22:27.000]  當我們讀到阿伯拉罕經歷的時候
[00:22:27.000 --> 00:22:29.000]  一開始我們知道
[00:22:29.000 --> 00:22:31.000]  這件事的發生
[00:22:31.000 --> 00:22:35.000]  原來是神要考驗阿伯拉罕
[00:22:35.000 --> 00:22:39.000]  這份考驗不是要他失去
[00:22:39.000 --> 00:22:44.000]  乃是神要看他的內心
[00:22:44.000 --> 00:22:46.000]  你見到阿伯拉罕
[00:22:46.000 --> 00:22:49.000]  其實他也得著很多神的賞賜
[00:22:49.000 --> 00:22:51.000]  不是說他要失去
[00:22:51.000 --> 00:22:54.000]  不是他要去跟從神的時候
[00:22:54.000 --> 00:22:56.000]  他就是失去所有
[00:22:56.000 --> 00:22:59.000]  乃是神要在這件事裏面
[00:22:59.000 --> 00:23:02.000]  更加去看到他的內心
[00:23:02.000 --> 00:23:05.000]  當神去考驗他
[00:23:05.000 --> 00:23:07.000]  這個考驗經過之後
[00:23:07.000 --> 00:23:08.000]  在第十二節
[00:23:08.000 --> 00:23:12.000]  當他預備要舉起刀
[00:23:12.000 --> 00:23:15.000]  向著他的兒子耳發的時候
[00:23:15.000 --> 00:23:20.000]  神的使者來對他說話
[00:23:20.000 --> 00:23:23.000]  然後對他有一個評價
[00:23:23.000 --> 00:23:26.000]  在二十二章第十二節說
[00:23:26.000 --> 00:23:34.000]  現在我知道你是敬畏神的人了
[00:23:34.000 --> 00:23:39.000]  我們怎樣看到他是敬畏的
[00:23:39.000 --> 00:23:44.000]  神說因為你聽從了我的話
[00:23:44.000 --> 00:23:46.000]  神看重
[00:23:46.000 --> 00:23:47.000]  就是我們對他
[00:23:47.000 --> 00:23:52.000]  是否順服聽從他的吩咐
[00:23:52.000 --> 00:23:55.000]  神的兒女聽從神
[00:23:55.000 --> 00:23:57.000]  一定不會是失的
[00:23:57.000 --> 00:23:59.000]  一定是得
[00:23:59.000 --> 00:24:02.000]  是得神的喜悅
[00:24:02.000 --> 00:24:06.000]  當我們繼續讀舊約聖經
[00:24:06.000 --> 00:24:08.000]  關乎到以色列人的歷史的時候
[00:24:08.000 --> 00:24:12.000]  神多次對他們的吩咐
[00:24:12.000 --> 00:24:17.000]  當他們遵行神給他們的律例
[00:24:17.000 --> 00:24:18.000]  誡命
[00:24:18.000 --> 00:24:22.000]  遵行神的吩咐
[00:24:22.000 --> 00:24:27.000]  就是必然得著神的賜福
[00:24:27.000 --> 00:24:30.000]  神很清楚告訴我們
[00:24:30.000 --> 00:24:32.000]  當我們走神的路
[00:24:32.000 --> 00:24:36.000]  去聽從他的時候
[00:24:36.000 --> 00:24:39.000]  必然得著他的賜福
[00:24:39.000 --> 00:24:43.000]  今天在父親節
[00:24:43.000 --> 00:24:45.000]  無論我們是否父親
[00:24:45.000 --> 00:24:46.000]  或是否母親
[00:24:46.000 --> 00:24:48.000]  我們不單止說
[00:24:48.000 --> 00:24:54.000]  神教導我們怎樣去教養兒女
[00:24:54.000 --> 00:24:57.000]  特別在阿伯拉罕身上
[00:24:57.000 --> 00:24:59.000]  讓我們看到
[00:24:59.000 --> 00:25:02.000]  我們怎樣去聽從
[00:25:02.000 --> 00:25:05.000]  我們這位天上的父親
[00:25:05.000 --> 00:25:08.000]  這才是最重要的事情
[00:25:08.000 --> 00:25:11.000]  或者當我們為人父母的時候
[00:25:11.000 --> 00:25:17.000]  你很盼望將什麼傳遞給你的兒女
[00:25:17.000 --> 00:25:20.000]  我盼望我們像阿伯拉罕一樣
[00:25:20.000 --> 00:25:22.000]  我們的生命裏面
[00:25:22.000 --> 00:25:26.000]  傳承的是這份敬畏神
