
[00:00:00.000 --> 00:00:02.000]  大姐妹早晨
[00:03:23.000 --> 00:03:27.000]  他們城有高 有鐵車 他們進去死的
[00:03:27.000 --> 00:03:30.000]  然後他們就說 我們為什麼要出來呢
[00:03:30.000 --> 00:03:35.000]  在埃及就好 我們出來當炮灰
[00:03:35.000 --> 00:03:37.000]  於是就埋怨了
[00:03:37.000 --> 00:03:43.000]  他們每一次遇到困難 他們都有一個結論
[00:03:43.000 --> 00:03:47.000]  我們留在埃及好 不要出來
[00:03:47.000 --> 00:03:51.000]  你記不記得 在曠野他們沒東西吃的時候
[00:03:51.000 --> 00:03:53.000]  他們怎麼跟摩西說 在埃及就好
[00:03:53.000 --> 00:03:58.000]  埃及我們吃火鍋 有黃瓜 有和牛 有帶子
[00:03:58.000 --> 00:04:02.000]  多好 他們出來沒東西吃 要回去
[00:04:02.000 --> 00:04:07.000]  現在遇到困難了 更加說我們要回去
[00:04:07.000 --> 00:04:12.000]  我們不去了 我們自己找個領導人帶我們回埃及
[00:04:12.000 --> 00:04:16.000]  上帝真的很憤怒 上帝有很多神蹟奇事
[00:04:16.000 --> 00:04:23.000]  帶他們出來 出來臨門一腳 去到邊境都說不去
[00:04:23.000 --> 00:04:29.000]  於是希伯來書三章第十九節就說
[00:04:29.000 --> 00:04:34.000]  他們不能進入安息 是因為不信的緣故
[00:04:34.000 --> 00:04:38.000]  不相信 上帝很憤怒
[00:04:38.000 --> 00:04:41.000]  於是神就說 在曠野漂流四十年
[00:04:41.000 --> 00:04:46.000]  這一代的人死了之後 新一代才可以進去
[00:04:46.000 --> 00:04:54.000]  於是他們進入去四十年之後
[00:04:54.000 --> 00:04:59.000]  進了迦南地 應該是享安息
[00:04:59.000 --> 00:05:03.000]  但結果有沒有享安息呢 沒有
[00:05:03.000 --> 00:05:09.000]  進了迦南地都沒有享安息 為什麼
[00:05:09.000 --> 00:05:12.000]  他們進了迦南地 第一件事就是他們發現
[00:05:12.000 --> 00:05:17.000]  那個地方和他們想像的不同
[00:05:17.000 --> 00:05:22.000]  他們很害怕 他們的生產不夠
[00:05:22.000 --> 00:05:26.000]  很快就會看到 他們就遷就迦南人
[00:05:26.000 --> 00:05:30.000]  或者追隨迦南人去拜偶像
[00:05:30.000 --> 00:05:34.000]  他們拜巴力 巴力管理農業的神
[00:05:34.000 --> 00:05:37.000]  拜亞瑟拉 亞瑟拉是掌管生育的神
[00:05:37.000 --> 00:05:42.000]  他搖滑一個牧羊的神 說我們來到這個新的地方
[00:05:42.000 --> 00:05:45.000]  他害怕他們地不夠生產
[00:05:45.000 --> 00:05:51.000]  他害怕他們畜牧 畜牲不夠強盛
[00:05:51.000 --> 00:05:55.000]  於是很快就拜偶像 整個舊約是說什麼
[00:05:55.000 --> 00:06:02.000]  一路就拜偶像 所羅門 我最近看烈王記
[00:06:02.000 --> 00:06:07.000]  所羅門在他最興盛的時候 上帝興起很多東西
[00:06:07.000 --> 00:06:10.000]  起了聖殿 但所羅門做什麼呢
[00:06:10.000 --> 00:06:14.000]  娶了外邦的女子 因為有政治的利益
[00:06:14.000 --> 00:06:20.000]  更加就是他娶了外邦的女子 連外邦的神都引過來
[00:06:20.000 --> 00:06:25.000]  他以為多一些的神可以保護自己的國家
[00:06:25.000 --> 00:06:29.000]  為什麼 不可以安息 不平安
[00:06:29.000 --> 00:06:34.000]  他覺得神不夠能力 拜偶像
[00:06:34.000 --> 00:06:39.000]  整個舊約 你會看到 由烈王記直到秘魯的時候
[00:06:39.000 --> 00:06:41.000]  上帝都是責備這件事
[00:06:41.000 --> 00:06:45.000]  他就犯奸淫 犯奸淫就是拜其他的神
[00:06:45.000 --> 00:06:49.000]  所以他們不可以安息
[00:06:49.000 --> 00:06:54.000]  為什麼會有這麼大的落差呢
[00:06:54.000 --> 00:06:59.000]  為什麼進了迦南地之後 他們仍然懷念埃及呢
[00:06:59.000 --> 00:07:04.000]  仍然不相信迦南地可以讓他們安生立命呢
[00:07:04.000 --> 00:07:09.000]  其實摩西是沒有騙他們的
[00:07:09.000 --> 00:07:14.000]  他們進迦南地之前 摩西跟他們說了一番話
[00:07:14.000 --> 00:07:19.000]  這番話很清楚 什麼叫做流乃與物之地
[00:07:19.000 --> 00:07:24.000]  流乃與物之地 我們就想著 哇 太好了
[00:07:24.000 --> 00:07:29.000]  去到躺平不用做 哇 真是飯來張口
[00:07:29.000 --> 00:07:34.000]  樣樣東西就神供應了 比以前更好
[00:07:34.000 --> 00:07:39.000]  摩西說不是 你看摩西在生命記十一章
[00:07:39.000 --> 00:07:44.000]  字可能細些 遠些未必看到 我都開始看不到
[00:07:44.000 --> 00:07:49.000]  雖然我驗眼 驗眼師說我100分
[00:07:49.000 --> 00:07:54.000]  生命記那裡 這樣不行
[00:07:54.000 --> 00:07:59.000]  所以 都不要緊
[00:07:59.000 --> 00:08:04.000]  生命記十一章有聖經你可以看
[00:08:04.000 --> 00:08:09.000]  所以你們要守我今日吩咐
[00:08:09.000 --> 00:08:14.000]  摩西一句話很有趣
[00:08:14.000 --> 00:08:19.000]  你進去的地方是流乃與物之地第十節
[00:08:19.000 --> 00:08:24.000]  你要進去得遺孽的那地
[00:08:24.000 --> 00:08:29.000]  本不像你出來的埃及地
[00:08:29.000 --> 00:08:34.000]  你在那裡殺種 用腳挑冠
[00:08:34.000 --> 00:08:39.000]  像挑冠菜園一樣 你們要過去得遺孽的那地
[00:08:39.000 --> 00:08:44.000]  乃是有山有谷 雨水滋潤之地
[00:08:44.000 --> 00:08:49.000]  是耶和華你神所眷顧的
[00:08:49.000 --> 00:08:54.000]  從歲首到年終 耶和華你神的眼目
[00:08:54.000 --> 00:08:59.000]  時常看顧那地 你想一想 摩西這番說話很有玄機
[00:08:59.000 --> 00:09:04.000]  他們進迦南地之前 他們想去流乃與物之地
[00:09:04.000 --> 00:09:09.000]  聽起來流乃與物很豐富
[00:09:09.000 --> 00:09:14.000]  很好的 摩西說
[00:09:14.000 --> 00:09:19.000]  小心 你去的地方
[00:09:19.000 --> 00:09:24.000]  和你出埃及的地方不一樣
[00:09:24.000 --> 00:09:29.000]  你去埃及的地方 用腳挑冠
[00:09:29.000 --> 00:09:34.000]  用腳挑冠 像挑冠菜園一樣
[00:09:34.000 --> 00:09:39.000]  他們住在埃及尼羅旁的歌山地
[00:09:39.000 --> 00:09:44.000]  很多水 像杭州 蘇州一樣
[00:09:44.000 --> 00:09:49.000]  河流遍滿 耕種根本不用想
[00:09:49.000 --> 00:09:54.000]  用腳挑冠 水就來了 滾滾而來 種什麼有什麼
[00:09:54.000 --> 00:09:59.000]  但去到迦南地 摩西說有山有谷
[00:09:59.000 --> 00:10:04.000]  我問你 耕田比在山上好
[00:10:04.000 --> 00:10:09.000]  還是在河邊好 你自己選
[00:10:09.000 --> 00:10:14.000]  當然河邊好 有山有谷
[00:10:14.000 --> 00:10:19.000]  還要仰望天下雨才有水
[00:10:19.000 --> 00:10:24.000]  所以摩西沒有騙他 你看看
[00:10:24.000 --> 00:10:29.000]  這就是住的歌山地 很多水
[00:10:29.000 --> 00:10:34.000]  以前都是這樣 樹木清脆
[00:10:34.000 --> 00:10:39.000]  因為尼羅河水源豐富
[00:10:39.000 --> 00:10:44.000]  生育更多 人多得不得了 連法老都害怕
[00:10:44.000 --> 00:10:49.000]  流乃與物之地 有沒有去過以色列旅行
[00:10:49.000 --> 00:10:54.000]  去過吧 黃昏昏的 沒有雨 乾乾的
[00:10:54.000 --> 00:10:59.000]  這個就是流乃與物之地
[00:10:59.000 --> 00:11:04.000]  摩西沒有騙他 他們這個地方有山有谷
[00:11:04.000 --> 00:11:09.000]  這個是今天拍的 二千年四千年都沒有變
[00:11:09.000 --> 00:11:14.000]  所以摩西說什麼呢 他說流乃與物之地
[00:11:14.000 --> 00:11:19.000]  是上帝看顧 按時下雨去支援的地方
[00:11:19.000 --> 00:11:24.000]  但如果你不聽話 不聽上帝的話 上帝收回沒有雨
[00:11:24.000 --> 00:11:29.000]  那你就什麼都沒有 在歌山地不用祈禱
[00:11:29.000 --> 00:11:34.000]  不用敬拜上帝 樣樣都有 靠自己搞定
[00:11:34.000 --> 00:11:39.000]  進到迦南地一定要敬畏上帝 倚靠神
[00:11:39.000 --> 00:11:43.000]  那裡就是流乃與物 流乃與物不是因為地好
[00:11:43.000 --> 00:11:47.000]  是因為上帝同在 上帝應許
[00:11:47.000 --> 00:11:52.000]  在今天你會看到 以色列的地沒有改變過
[00:11:52.000 --> 00:11:56.000]  埃及的地都沒有改變過 但今天以色列和埃及
[00:11:56.000 --> 00:12:02.000]  誰進步 誰先進 以色列
[00:12:02.000 --> 00:12:05.000]  經過亡國二千年之後 他們悔改
[00:12:05.000 --> 00:12:08.000]  上帝讓他們重新立國
[00:12:08.000 --> 00:12:14.000]  可以荒涼的地 成為一個很富足的
[00:12:14.000 --> 00:12:19.000]  以色列很乾燥 但他們有科技去耕種
[00:12:19.000 --> 00:12:25.000]  我們不說這些 我們說回原來在整流乃與物之地
[00:12:25.000 --> 00:12:30.000]  他們不能安息 他們看地 不是看神
[00:12:30.000 --> 00:12:33.000]  他們看到地這樣 進去就很害怕
[00:12:33.000 --> 00:12:37.000]  拜巴黎 拜亞瑟拉 拜很多神
[00:12:37.000 --> 00:12:40.000]  他們覺得上帝保佑不了他們
[00:12:40.000 --> 00:12:43.000]  上帝沒有辦法使他們很豐足
[00:12:43.000 --> 00:12:48.000]  由所羅門開始 歷代的君王不斷的拜候像
[00:12:48.000 --> 00:12:53.000]  因為他們信不過上帝 心不安息
[00:12:53.000 --> 00:12:57.000]  所以第一個安息 進入了迦南美地
[00:12:57.000 --> 00:13:03.000]  去到流乃與物之地 沒了上帝 就不是流乃與物
[00:13:03.000 --> 00:13:10.000]  然後 摩西很清楚說
[00:13:10.000 --> 00:13:18.000]  他說 你聽我的誡命 我就可以使這些地方成為流乃與物
[00:13:18.000 --> 00:13:21.000]  按時降秋月 但他們沒有信心
[00:13:21.000 --> 00:13:27.000]  結果那個地方就成為了上帝懲罰他們的地方
[00:13:27.000 --> 00:13:34.000]  剛才我們讀的經文就提到另一個安息
[00:13:34.000 --> 00:13:38.000]  就是說 進入迦南地 他們不能安息
[00:13:38.000 --> 00:13:44.000]  於是上帝就說 我給另一個安息
[00:13:44.000 --> 00:13:49.000]  這個安息是要憑信心進入的
[00:13:49.000 --> 00:13:55.000]  如果約書當時帶你進來
[00:13:55.000 --> 00:14:00.000]  如果你們相信上帝 你們就已經得到安息
[00:14:00.000 --> 00:14:05.000]  但因為你不得安息 所以上帝就應許
[00:14:05.000 --> 00:14:09.000]  上帝很好 所以他不聽話 敬拜偶像
[00:14:09.000 --> 00:14:13.000]  離開他 甚至後來國家都亡了
[00:14:13.000 --> 00:14:15.000]  被巴比倫人俘虜了他
[00:14:15.000 --> 00:14:21.000]  他悔改回來 再重建 神就說 我給另一個安息你
[00:14:21.000 --> 00:14:26.000]  這個安息是為神的子民 為相信神的人而設
[00:14:26.000 --> 00:14:30.000]  這個安息是什麼呢 已經不是一個地方的問題
[00:14:30.000 --> 00:14:33.000]  不是空間問題 而是什麼呢
[00:14:33.000 --> 00:14:37.000]  這個安息就是在上帝的懷裡
[00:14:37.000 --> 00:14:43.000]  因為那個地之所以是流乃與物 不是那個地的原因
[00:14:43.000 --> 00:14:47.000]  是因為上帝祝福 是上帝與你同在
[00:14:47.000 --> 00:14:50.000]  所以那個地方就是流乃與物
[00:14:50.000 --> 00:14:55.000]  他們之所以得到安息 因為他們知道他們安穩在神的手裡
[00:14:55.000 --> 00:15:00.000]  無論在哪裡都不要緊 不一定是加拿大 不一定是埃及
[00:15:00.000 --> 00:15:07.000]  去到哪裡 上帝的同在就是流乃與物
[00:15:07.000 --> 00:15:15.000]  耶穌基督在一個風浪裡 為什麼能夠一點恐懼都沒有
[00:15:15.000 --> 00:15:18.000]  因為他知道生命在神的手裡
[00:15:18.000 --> 00:15:22.000]  悶到很害怕 風來了 浪來了 我們死了
[00:15:22.000 --> 00:15:25.000]  去找耶穌 耶穌睡覺
[00:15:25.000 --> 00:15:31.000]  安息是什麼呢 剛才聖經說 上帝揭了他手的弓
[00:15:31.000 --> 00:15:35.000]  上帝在他創造完之後 他享受自己所做
[00:15:35.000 --> 00:15:40.000]  心滿意足 一切在他掌管下
[00:15:40.000 --> 00:15:42.000]  這個就是安息
[00:15:42.000 --> 00:15:46.000]  我們揭了弓 不是說我們什麼都不做 躺平
[00:15:46.000 --> 00:15:52.000]  而是說我們不再憂慮 我們不再擔心
[00:15:52.000 --> 00:15:55.000]  因為在上帝的帶領下
[00:15:55.000 --> 00:16:02.000]  所以安息不是一個空間的安息 而是心靈的安息
[00:16:02.000 --> 00:16:05.000]  希伯來書裡很清楚說
[00:16:05.000 --> 00:16:14.000]  現在神的子民就是要憑信心 努力進入這種心靈的安息
[00:16:14.000 --> 00:16:20.000]  這種心靈的安息就是透過基督的救贖
[00:16:20.000 --> 00:16:24.000]  約書亞的那個字其實就是新約的耶穌
[00:16:24.000 --> 00:16:28.000]  當我們回到香港
[00:16:28.000 --> 00:16:34.000]  在香港 過去很多年
[00:16:34.000 --> 00:16:41.000]  這個成為我們出生成長的地方
[00:16:41.000 --> 00:16:48.000]  60年代的暴動 很多人離開了香港
[00:16:48.000 --> 00:16:51.000]  香港是一個很美麗的地方
[00:16:51.000 --> 00:16:56.000]  我們在裡面享受神給我們生活
[00:16:56.000 --> 00:16:59.000]  但是一直不穩定
[00:16:59.000 --> 00:17:04.000]  所以不斷有人離開香港 有人回來
[00:17:04.000 --> 00:17:06.000]  其實不重要
[00:17:06.000 --> 00:17:12.000]  因為聖經的教導最主要不是在哪個地方
[00:17:12.000 --> 00:17:18.000]  而是上帝與你同在
[00:17:18.000 --> 00:17:24.000]  所以當我讀希伯來書的時候
[00:17:24.000 --> 00:17:27.000]  特別是在去年前年
[00:17:27.000 --> 00:17:32.000]  我一直思想上帝有什麼訊息給我
[00:17:32.000 --> 00:17:34.000]  當我回到香港的時候
[00:17:34.000 --> 00:17:37.000]  我發現很多地方的人心中很不安
[00:17:37.000 --> 00:17:38.000]  很想離開香港
[00:17:38.000 --> 00:17:40.000]  不要緊 離開香港 神祝福你
[00:17:40.000 --> 00:17:45.000]  但最重要的是你知道要做什麼
[00:17:45.000 --> 00:17:49.000]  留在這裡的我們也一樣心中平安
[00:17:49.000 --> 00:17:55.000]  上帝掌管
[00:17:55.000 --> 00:17:59.000]  我們去哪裡也好
[00:17:59.000 --> 00:18:05.000]  去英國也好 去加拿大也好 去哪裡也好
[00:18:05.000 --> 00:18:08.000]  祝福每個弟兄姊妹
[00:18:08.000 --> 00:18:11.000]  但重要的是我們選擇留在這裡
[00:18:11.000 --> 00:18:14.000]  或者我們被迫留在這裡
[00:18:14.000 --> 00:18:17.000]  我們心中要平安
[00:18:17.000 --> 00:18:22.000]  因為這個地屬於上帝
[00:18:22.000 --> 00:18:25.000]  流乃與物之地
[00:18:25.000 --> 00:18:27.000]  事實上在今天
[00:18:27.000 --> 00:18:30.000]  當我說到兩個安息的時候
[00:18:30.000 --> 00:18:33.000]  正正就是今天香港的信徒
[00:18:33.000 --> 00:18:35.000]  我們需要的
[00:18:35.000 --> 00:18:37.000]  如果我們心中不平安
[00:18:37.000 --> 00:18:41.000]  就算在這裡生活 我們不快樂
[00:18:41.000 --> 00:18:44.000]  但如果我們知道
[00:18:44.000 --> 00:18:49.000]  我們在這裡 我看到上帝同在
[00:18:49.000 --> 00:18:54.000]  過去六零年代 八九年
[00:18:54.000 --> 00:18:57.000]  還有很多很多的
[00:18:57.000 --> 00:19:02.000]  都在上帝的歷史引領下
[00:19:02.000 --> 00:19:07.000]  香港是一個很奇妙的地方
[00:19:07.000 --> 00:19:09.000]  香港人口有七百多萬
[00:19:09.000 --> 00:19:13.000]  但信眾 基督徒和天主教徒
[00:19:13.000 --> 00:19:17.000]  加起來大概有八十多萬
[00:19:17.000 --> 00:19:21.000]  佛教有一百萬 道教有一百萬
[00:19:21.000 --> 00:19:26.000]  其實超過四百萬人沒有信仰
[00:19:26.000 --> 00:19:29.000]  基督徒和非基督徒的比例是一比八
[00:19:29.000 --> 00:19:31.000]  也就是說八個不信耶穌
[00:19:31.000 --> 00:19:33.000]  一個信耶穌
[00:19:33.000 --> 00:19:35.000]  所以今天我們在香港
[00:19:35.000 --> 00:19:39.000]  神給了我們很多機會
[00:19:39.000 --> 00:19:41.000]  我們不是單單用一句話
[00:19:41.000 --> 00:19:43.000]  說沒辦法 要在這裡生活
[00:19:43.000 --> 00:19:47.000]  不是 原來這是神給我們的地方
[00:19:47.000 --> 00:19:49.000]  祂的美好
[00:19:49.000 --> 00:19:51.000]  因為我們認定
[00:19:51.000 --> 00:19:55.000]  神與教會同在 與我們同在
[00:19:55.000 --> 00:19:58.000]  2020年
[00:19:58.000 --> 00:20:02.000]  香港有十八萬人離開香港
[00:20:02.000 --> 00:20:05.000]  按照英國的統計數字
[00:20:05.000 --> 00:20:09.000]  大概有十八萬人
[00:20:09.000 --> 00:20:12.000]  不過離開香港的比例
[00:20:12.000 --> 00:20:15.000]  基督徒是特別多的
[00:20:15.000 --> 00:20:19.000]  基督徒是25%
[00:20:19.000 --> 00:20:24.000]  在英國他們的統計
[00:20:24.000 --> 00:20:27.000]  那代表什麼呢
[00:20:27.000 --> 00:20:29.000]  代表就是
[00:20:29.000 --> 00:20:30.000]  這個我一會兒再說
[00:20:30.000 --> 00:20:31.000]  這個就代表了
[00:20:31.000 --> 00:20:34.000]  原來香港有很多機會
[00:20:34.000 --> 00:20:36.000]  有很多地方基督徒離開了
[00:20:36.000 --> 00:20:37.000]  我們剩下的基督徒
[00:20:37.000 --> 00:20:40.000]  其實這個就是一個機會給我們
[00:20:40.000 --> 00:20:45.000]  我們要為主去填補這個數字
[00:20:45.000 --> 00:20:49.000]  我們能夠在這裡生活
[00:20:49.000 --> 00:20:52.000]  掌權的在上帝手中
[00:20:52.000 --> 00:20:56.000]  君王在上帝的手中
[00:20:56.000 --> 00:20:59.000]  如果我們認定這個地方是神給我們的
[00:20:59.000 --> 00:21:01.000]  我們就好好生活下去
[00:21:01.000 --> 00:21:04.000]  我們繼續去見證
[00:21:04.000 --> 00:21:10.000]  我們繼續的去福音上見證
[00:21:10.000 --> 00:21:15.000]  有人說香港好像沒有什麼自由
[00:21:15.000 --> 00:21:18.000]  但我想跟大家說一個事實
[00:21:18.000 --> 00:21:20.000]  其實香港的公共空間
[00:21:20.000 --> 00:21:24.000]  是有很多福音機會
[00:21:24.000 --> 00:21:26.000]  我以下所說
[00:21:26.000 --> 00:21:27.000]  你不要誤會
[00:21:27.000 --> 00:21:29.000]  我不是反美人士
[00:21:29.000 --> 00:21:31.000]  我不是反外國
[00:21:31.000 --> 00:21:34.000]  我在外國生活超過20年
[00:21:34.000 --> 00:21:35.000]  我明白
[00:21:35.000 --> 00:21:38.000]  不過在外國有很多自由
[00:21:38.000 --> 00:21:42.000]  但有一樣東西大家未必知道
[00:21:42.000 --> 00:21:44.000]  我舉個例子
[00:21:44.000 --> 00:21:47.000]  如果今天香港政府說
[00:21:47.000 --> 00:21:49.000]  所有中學不准傳福音
[00:21:49.000 --> 00:21:51.000]  不准牧師講道
[00:21:51.000 --> 00:21:54.000]  如果今天香港政府說
[00:21:54.000 --> 00:21:58.000]  你會覺得香港沒有宗教自由
[00:21:58.000 --> 00:22:01.000]  你會覺得死了匪夷所思
[00:22:01.000 --> 00:22:04.000]  但是我想跟你說
[00:22:04.000 --> 00:22:06.000]  你自己fact check
[00:22:06.000 --> 00:22:11.000]  原來美國在20世紀
[00:22:11.000 --> 00:22:13.000]  有一個叫ACLU
[00:22:13.000 --> 00:22:17.000]  American Civil Liberty Union
[00:22:17.000 --> 00:22:19.000]  它推行一個極端的
[00:22:19.000 --> 00:22:21.000]  叫政教分離
[00:22:21.000 --> 00:22:24.000]  這個政教分離就是說
[00:22:24.000 --> 00:22:27.000]  所有政府裡面是不可以有宗教
[00:22:27.000 --> 00:22:31.000]  包括在政府裡面不可以慶祝聖誕節
[00:22:31.000 --> 00:22:33.000]  只有season greeting
[00:22:33.000 --> 00:22:35.000]  加拿大已經是了
[00:22:35.000 --> 00:22:36.000]  美國也是
[00:22:36.000 --> 00:22:37.000]  我不是說它沒有自由
[00:22:37.000 --> 00:22:39.000]  就是政教分離這個政策
[00:22:39.000 --> 00:22:41.000]  這個政策就是
[00:22:41.000 --> 00:22:45.000]  所有政府下面的教育機構
[00:22:45.000 --> 00:22:47.000]  大中小學
[00:22:47.000 --> 00:22:49.000]  是不可以有宗教
[00:22:49.000 --> 00:22:51.000]  即是不可以有基督教
[00:22:51.000 --> 00:22:52.000]  原因就是說
[00:22:52.000 --> 00:22:54.000]  因為如果有基督教
[00:22:54.000 --> 00:22:57.000]  就會offend了
[00:22:57.000 --> 00:23:01.000]  是會開罪了其他宗教人士
[00:23:01.000 --> 00:23:02.000]  我舉個例子
[00:23:02.000 --> 00:23:05.000]  我自己的例子
[00:23:05.000 --> 00:23:07.000]  我在屋泰華木會
[00:23:07.000 --> 00:23:09.000]  我參加chaplain
[00:23:09.000 --> 00:23:11.000]  醫院的chaplain
[00:23:11.000 --> 00:23:13.000]  就是院務
[00:23:13.000 --> 00:23:15.000]  要有個訓練的
[00:23:15.000 --> 00:23:17.000]  有個神父帶領
[00:23:17.000 --> 00:23:20.000]  要上課
[00:23:20.000 --> 00:23:21.000]  我一路參加
[00:23:21.000 --> 00:23:23.000]  到參加完了
[00:23:23.000 --> 00:23:25.000]  我就問一個問題
[00:23:25.000 --> 00:23:30.000]  為什麼在整個課程裡面
[00:23:30.000 --> 00:23:32.000]  完全沒有提到
[00:23:32.000 --> 00:23:34.000]  就一個牧師
[00:23:34.000 --> 00:23:35.000]  在醫院裡面
[00:23:35.000 --> 00:23:37.000]  在一個臨危的病人
[00:23:37.000 --> 00:23:39.000]  給他傳福音
[00:23:39.000 --> 00:23:41.000]  你以為負責
[00:23:41.000 --> 00:23:43.000]  負責的是神父
[00:23:43.000 --> 00:23:45.000]  他很激動
[00:23:45.000 --> 00:23:48.000]  Jason don't impose your fate to the clan
[00:23:48.000 --> 00:23:50.000]  很惡
[00:23:50.000 --> 00:23:53.000]  知道我說什麼嗎
[00:23:53.000 --> 00:23:56.000]  他說你不能將信仰
[00:23:56.000 --> 00:23:58.000]  強加於其他人身上
[00:23:58.000 --> 00:23:59.000]  This is law
[00:23:59.000 --> 00:24:01.000]  法律來的
[00:24:01.000 --> 00:24:03.000]  那時候很惡
[00:24:03.000 --> 00:24:04.000]  我就說
[00:24:04.000 --> 00:24:05.000]  作為牧師
[00:24:05.000 --> 00:24:07.000]  為什麼不可以向病人傳福音
[00:24:07.000 --> 00:24:08.000]  不可以
[00:24:08.000 --> 00:24:09.000]  他問你可以
[00:24:09.000 --> 00:24:10.000]  他問你可以
[00:24:10.000 --> 00:24:11.000]  你不可以
[00:24:11.000 --> 00:24:13.000]  你自己主動說
[00:24:13.000 --> 00:24:14.000]  我要傳福音給他聽
[00:24:14.000 --> 00:24:15.000]  我帶你祈禱
[00:24:15.000 --> 00:24:16.000]  我帶你信耶穌
[00:24:16.000 --> 00:24:18.000]  不可以
[00:24:19.000 --> 00:24:22.000]  當時我很生氣
[00:24:22.000 --> 00:24:26.000]  我說我不參加了
[00:24:26.000 --> 00:24:28.000]  我會去傳福音
[00:24:28.000 --> 00:24:30.000]  Show me
[00:24:30.000 --> 00:24:32.000]  你抓我吧
[00:24:32.000 --> 00:24:34.000]  不過我傳福音用廣東話說
[00:24:34.000 --> 00:24:36.000]  他不懂得聽
[00:24:36.000 --> 00:24:38.000]  我繼續
[00:24:38.000 --> 00:24:40.000]  我探訪一些華人
[00:24:40.000 --> 00:24:43.000]  我繼續傳福音
[00:24:43.000 --> 00:24:47.000]  我想告訴大家
[00:24:47.000 --> 00:24:49.000]  其實香港
[00:24:49.000 --> 00:24:51.000]  暫時來說
[00:24:51.000 --> 00:24:53.000]  起碼有自由
[00:24:53.000 --> 00:24:55.000]  將來我不知道
[00:24:55.000 --> 00:24:57.000]  我沒有水晶球
[00:24:57.000 --> 00:25:00.000]  能夠有機會
[00:25:00.000 --> 00:25:04.000]  神給我們留了很多機會
[00:25:04.000 --> 00:25:06.000]  教會很多事情可以做
[00:25:06.000 --> 00:25:09.000]  我們可以向姐姐傳福音
[00:25:09.000 --> 00:25:11.000]  多難得
