
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹主裡平安
[00:04:17.520 --> 00:04:19.520]  他不是祭司他不可以進入
[00:04:19.520 --> 00:04:21.040]  他就離開
[00:04:21.040 --> 00:04:23.920]  和門徒出城去伯大利
[00:04:23.920 --> 00:04:26.960]  也似乎像約翰福所說
[00:04:26.960 --> 00:04:31.200]  他在拉薩盧的家裡作寄居
[00:04:31.200 --> 00:04:33.200]  在這個時候
[00:04:33.200 --> 00:04:35.920]  聖經就將第四節
[00:04:35.920 --> 00:04:37.920]  去到第十四節
[00:04:37.920 --> 00:04:43.120]  告訴我們有一個很特殊的神蹟
[00:04:43.120 --> 00:04:46.400]  神蹟在你的內心
[00:04:46.400 --> 00:04:48.400]  在你的印象
[00:04:48.400 --> 00:04:52.240]  一定是做出來幫人
[00:04:52.240 --> 00:04:55.680]  無論是醫治什麼疾病
[00:04:55.680 --> 00:04:58.880]  或者要帶出耶穌的權柄
[00:04:58.880 --> 00:05:02.080]  叫聽的人都能夠信服
[00:05:02.080 --> 00:05:03.840]  但是這個神蹟
[00:05:03.840 --> 00:05:06.080]  唯一在聖經裡面
[00:05:06.080 --> 00:05:08.880]  福音書裡面唯一一個神蹟
[00:05:08.880 --> 00:05:12.000]  你覺得匪夷所思的
[00:05:12.000 --> 00:05:15.520]  因為耶穌走過
[00:05:15.520 --> 00:05:17.520]  進城的路
[00:05:17.520 --> 00:05:19.520]  遠遠看到一棵
[00:05:19.520 --> 00:05:20.960]  當然是野生的
[00:05:20.960 --> 00:05:22.720]  無花果樹
[00:05:22.720 --> 00:05:24.720]  按他們的習慣
[00:05:24.720 --> 00:05:26.960]  如果有果實
[00:05:26.960 --> 00:05:30.240]  又可以拿來作為一點點的充飢
[00:05:30.240 --> 00:05:31.680]  無可厚非的
[00:05:31.680 --> 00:05:32.800]  因為是野生的
[00:05:32.800 --> 00:05:34.400]  當然是能吃的野生
[00:05:34.400 --> 00:05:38.400]  不是有人種的果園
[00:05:38.400 --> 00:05:41.920]  遠遠看到有葉
[00:05:41.920 --> 00:05:43.680]  似乎很茂盛
[00:05:43.680 --> 00:05:47.200]  然後走到樹下
[00:05:47.200 --> 00:05:50.880]  發現找不到果子
[00:05:50.880 --> 00:05:53.840]  很正常
[00:05:53.840 --> 00:05:58.240]  可能有一點點季節性的問題
[00:05:58.240 --> 00:06:00.400]  也可能在這棵樹
[00:06:00.400 --> 00:06:02.720]  它有一點點毛病
[00:06:02.720 --> 00:06:03.520]  有葉
[00:06:03.520 --> 00:06:05.760]  但是還沒出得切果實
[00:06:05.760 --> 00:06:07.520]  也很正常
[00:06:07.520 --> 00:06:10.000]  不正常的地方就出現在這裡
[00:06:10.000 --> 00:06:15.760]  主耶穌在這裡說的十四節
[00:06:15.760 --> 00:06:20.080]  耶穌對樹說
[00:06:20.080 --> 00:06:22.240]  哇
[00:06:22.240 --> 00:06:27.360]  各位在家中感受應該也有果樹
[00:06:27.360 --> 00:06:30.960]  你不會因為吃不到果子
[00:06:30.960 --> 00:06:34.640]  就說這麼負氣的話
[00:06:34.640 --> 00:06:36.960]  而且這個負氣的話
[00:06:36.960 --> 00:06:39.680]  彼得對耶穌說
[00:06:39.680 --> 00:06:43.200]  你詛咒的無花果樹
[00:06:43.200 --> 00:06:45.280]  真的枯乾了
[00:06:45.280 --> 00:06:47.200]  彼得是定性這句話
[00:06:47.200 --> 00:06:49.920]  十四節是詛咒
[00:06:49.920 --> 00:06:51.520]  從今以後
[00:06:51.520 --> 00:06:55.520]  永沒有人再吃你的果子
[00:06:55.520 --> 00:06:58.320]  他的門徒都聽到
[00:06:58.320 --> 00:07:00.480]  不是心裡面說
[00:07:00.480 --> 00:07:04.880]  作者很想凸顯這個神蹟
[00:07:04.880 --> 00:07:07.120]  往後門徒的回應
[00:07:07.120 --> 00:07:09.920]  很想讀者能夠清晰的知道
[00:07:09.920 --> 00:07:12.240]  耶穌不是心裡面說
[00:07:12.240 --> 00:07:14.160]  自己自言自語
[00:07:14.160 --> 00:07:15.360]  小聲地
[00:07:15.360 --> 00:07:16.640]  吟吟沉沉
[00:07:16.640 --> 00:07:18.160]  有沒有搞錯
[00:07:18.160 --> 00:07:19.840]  沒有果子的
[00:07:19.840 --> 00:07:22.320]  是指著他這麼說
[00:07:22.320 --> 00:07:24.240]  與樹何干呢
[00:07:24.240 --> 00:07:26.240]  強樹所難呢
[00:07:26.240 --> 00:07:29.920]  有不信的人就在這裡做文章
[00:07:29.920 --> 00:07:30.960]  哦
[00:07:30.960 --> 00:07:32.480]  Hungry
[00:07:32.480 --> 00:07:34.320]  然後就Angry
[00:07:34.320 --> 00:07:36.960]  然後就說一些Ugly的話
[00:07:36.960 --> 00:07:38.640]  有人真的不信
[00:07:38.640 --> 00:07:41.440]  這樣的耶穌說自己是尼塞亞
[00:07:41.440 --> 00:07:43.040]  咒咒那棵樹
[00:07:43.040 --> 00:07:46.240]  那棵樹沒有生命不會回應你的
[00:07:46.240 --> 00:07:48.400]  但是咒死了它
[00:07:48.400 --> 00:07:50.320]  下面告訴我們
[00:07:50.320 --> 00:07:51.600]  二十一節
[00:07:51.600 --> 00:07:54.880]  彼得想起耶穌的話來
[00:07:54.880 --> 00:07:56.240]  就對他說
[00:07:56.240 --> 00:07:57.280]  拉比
[00:07:57.280 --> 00:07:58.560]  請你看看
[00:07:58.560 --> 00:08:01.280]  這棵樹你所咒咒的無花果樹
[00:08:01.280 --> 00:08:02.800]  真是這一棵
[00:08:02.800 --> 00:08:06.560]  已經枯乾了
[00:08:06.560 --> 00:08:09.120]  各位弟兄姊妹
[00:08:09.120 --> 00:08:11.680]  為什麼一個這樣的神蹟
[00:08:11.680 --> 00:08:14.240]  於人毫無幫助
[00:08:14.240 --> 00:08:17.840]  於今天可能你第一次聽這個經文
[00:08:17.840 --> 00:08:19.120]  你都會覺得
[00:08:19.120 --> 00:08:20.160]  哇 耶穌
[00:08:20.160 --> 00:08:22.160]  你欠我們一個解釋
[00:08:22.160 --> 00:08:23.840]  一個合理的解釋
[00:08:23.840 --> 00:08:25.520]  到底你是不是真的Angry
[00:08:25.520 --> 00:08:28.000]  所以你來到這裡說出這麼重
[00:08:28.000 --> 00:08:30.000]  這麼務實的話
[00:08:30.000 --> 00:08:31.520]  一位尼塞亞
[00:08:31.520 --> 00:08:33.760]  這麼偉大的智者
[00:08:33.760 --> 00:08:36.240]  為什麼你會說出這樣的話
[00:08:36.240 --> 00:08:38.560]  你咒那棵樹沒有果子
[00:08:38.560 --> 00:08:40.320]  沒有果子關你什麼事
[00:08:40.320 --> 00:08:41.840]  我是有毛病
[00:08:41.840 --> 00:08:43.520]  你應該幫助我
[00:08:43.520 --> 00:08:44.960]  而且我是野生的
[00:08:44.960 --> 00:08:46.640]  沒有人種的
[00:08:46.640 --> 00:08:49.520]  很多這樣的想法
[00:08:49.520 --> 00:08:54.400]  但是作者將這些經文拼湊在一起
[00:08:54.400 --> 00:08:57.440]  似乎有屬靈的含義
[00:08:57.440 --> 00:08:59.040]  因為主耶穌
[00:08:59.040 --> 00:09:03.200]  接著在十五節到十九節
[00:09:03.200 --> 00:09:06.720]  他就好像都是相類的
[00:09:06.720 --> 00:09:15.040]  對聖殿已經失去了正常敬拜神的功能
[00:09:15.040 --> 00:09:18.080]  來提出譴責的時候
[00:09:18.080 --> 00:09:21.200]  這次就不是一棵樹沒有回應
[00:09:21.200 --> 00:09:23.360]  這次是有人
[00:09:23.360 --> 00:09:27.520]  而且是有相當影響力的宗教領袖
[00:09:27.520 --> 00:09:29.440]  對耶穌的回應
[00:09:29.440 --> 00:09:31.440]  十五到第十九節
[00:09:32.320 --> 00:09:34.880]  他們來到耶路撒冷
[00:09:34.880 --> 00:09:38.960]  說完這番話就上路
[00:09:38.960 --> 00:09:40.960]  接著就去到聖殿
[00:09:40.960 --> 00:09:43.520]  接著主耶穌就進入聖殿
[00:09:43.520 --> 00:09:46.400]  趕出殿裡作買賣的人
[00:09:46.400 --> 00:09:49.920]  似乎主耶穌在之前那一晚
[00:09:49.920 --> 00:09:52.880]  他已經看清楚在聖殿裡面
[00:09:52.880 --> 00:09:56.800]  有什麼擺設、運作等等
[00:09:56.800 --> 00:09:59.600]  有可能也都諮詢過不同的人
[00:09:59.600 --> 00:10:04.400]  當然更加主耶穌每年都會上耶路撒冷
[00:10:04.400 --> 00:10:07.600]  因為約翰福音的結構
[00:10:07.600 --> 00:10:11.440]  每年主耶穌都會上耶路撒冷守禦月節
[00:10:11.440 --> 00:10:14.800]  這次是最後一年
[00:10:14.800 --> 00:10:17.200]  第三年由他出來傳道
[00:10:17.200 --> 00:10:19.440]  第三年他上耶路撒冷
[00:10:19.440 --> 00:10:26.480]  這次他作出一個很出乎意料人想像的舉措
[00:10:26.480 --> 00:10:31.600]  就是趕殿裡作買賣的人走
[00:10:31.600 --> 00:10:36.400]  推倒兌換銀錢的人的桌子
[00:10:36.400 --> 00:10:39.920]  和賣甲子之人的椅子
[00:10:39.920 --> 00:10:43.440]  只是將器具推倒
[00:10:43.440 --> 00:10:49.120]  他有一個權柄去做一件事
[00:10:49.120 --> 00:10:52.720]  要讓人看到他這樣做
[00:10:52.720 --> 00:10:55.600]  是要帶出一個很重要的訊息
[00:10:55.600 --> 00:10:59.440]  這個訊息就是聖殿已經失去它的功能
[00:10:59.440 --> 00:11:03.280]  要恢復真正的功能是什麼呢?
[00:11:03.280 --> 00:11:05.600]  這就是關於祈禱
[00:11:05.600 --> 00:11:13.760]  所以當彼得來叫耶穌留意無花果樹枯死之後
[00:11:13.760 --> 00:11:21.040]  耶穌在22-26節所說的這段聖經最重要的中心
[00:11:21.040 --> 00:11:23.600]  就令我們更加吃驚
[00:11:23.600 --> 00:11:25.600]  我們先說回這裏
[00:11:25.600 --> 00:11:27.600]  主耶穌這樣做
[00:11:27.600 --> 00:11:30.640]  他要引述兩段聖經
[00:11:30.640 --> 00:11:33.440]  分別是《倚塞亞書》的56章
[00:11:33.440 --> 00:11:35.920]  和《耶利米書》的第7章
[00:11:35.920 --> 00:11:38.240]  兩段聖經的上下文
[00:11:38.240 --> 00:11:43.760]  都是譴責當時聖殿的失衡
[00:11:43.760 --> 00:11:45.760]  第一段聖經
[00:11:45.760 --> 00:11:47.360]  耶穌引述的
[00:11:47.360 --> 00:11:51.040]  我的殿真正的功能作用
[00:11:51.040 --> 00:11:53.520]  是萬國禱告的殿
[00:11:53.520 --> 00:11:57.440]  你們使得這個殿成為賊窩
[00:11:57.440 --> 00:12:03.760]  兩段都是和經文的背景是有相同的
[00:12:03.760 --> 00:12:06.560]  主耶穌好像一錘定音
[00:12:06.560 --> 00:12:08.560]  現在你們在做的事
[00:12:08.560 --> 00:12:10.560]  我們說說背景
[00:12:10.560 --> 00:12:14.880]  可能新來的弟兄姊妹未必太熟當時的背景
[00:12:14.880 --> 00:12:18.160]  很多外鄉的人
[00:12:18.160 --> 00:12:20.160]  住在不同的地方
[00:12:20.160 --> 00:12:25.040]  小亞、細亞甚至遠到歐洲的地方
[00:12:25.040 --> 00:12:27.520]  他們要回到耶路撒冷守節
[00:12:27.520 --> 00:12:29.520]  一年有三個節期
[00:12:29.520 --> 00:12:31.520]  一定要回到耶路撒冷
[00:12:31.520 --> 00:12:35.680]  如月節、五旬節和主鵬節
[00:12:35.680 --> 00:12:38.560]  一定要上去守節
[00:12:38.560 --> 00:12:41.840]  現在在如月節的時候
[00:12:41.840 --> 00:12:43.840]  他們上去守節
[00:12:43.840 --> 00:12:45.840]  要獻祭
[00:12:45.840 --> 00:12:47.840]  當然要帶牛羊
[00:12:47.840 --> 00:12:49.840]  在外邦住
[00:12:49.840 --> 00:12:51.840]  回到耶路撒冷
[00:12:51.840 --> 00:12:53.840]  要奉獻
[00:12:53.840 --> 00:12:57.840]  要兌換希伯來的舍夏勒當地的貨幣
[00:12:57.840 --> 00:13:02.880]  才可以奉獻到神的錢箱
[00:13:02.880 --> 00:13:04.880]  這樣的時候
[00:13:04.880 --> 00:13:08.800]  很多當時在聖殿裏的人
[00:13:08.800 --> 00:13:11.840]  他們因利成便
[00:13:11.840 --> 00:13:13.840]  有些便民的政策
[00:13:13.840 --> 00:13:16.960]  就是設置一些攤檔
[00:13:16.960 --> 00:13:18.960]  可以買賣牛羊
[00:13:18.960 --> 00:13:22.400]  現成的去到耶路撒冷
[00:13:22.400 --> 00:13:23.680]  再去購買
[00:13:23.680 --> 00:13:27.520]  就可以立即拖到祭司獻祭
[00:13:27.520 --> 00:13:32.720]  也可以有兌換的錢的地方
[00:13:32.720 --> 00:13:39.040]  這樣是不是對上來朝聖的人的一個方便呢
[00:13:39.040 --> 00:13:41.840]  為什麼耶穌說
[00:13:41.840 --> 00:13:43.840]  這個成為了賊窩呢
[00:13:43.840 --> 00:13:47.040]  我們就要了解
[00:13:47.040 --> 00:13:49.360]  原來當時在耶穌的年代
[00:13:49.360 --> 00:13:51.360]  這些所謂便民的政策
[00:13:51.360 --> 00:13:55.600]  已經成為用高價去買賣
[00:13:55.600 --> 00:13:58.240]  去投得那些攤檔
[00:13:58.240 --> 00:14:02.000]  而那些賣的人
[00:14:02.000 --> 00:14:05.200]  背後有一個很大的勢力
[00:14:05.200 --> 00:14:09.520]  操縱著那些攤檔的買賣
[00:14:09.520 --> 00:14:13.520]  導致出現了這樣的後果
[00:14:13.520 --> 00:14:17.440]  很多人上來獻祭
[00:14:17.440 --> 00:14:19.440]  敬拜神、朝見神
[00:14:19.440 --> 00:14:22.480]  你想想從這麼遠的地方上來
[00:14:22.480 --> 00:14:25.520]  發現的是聖殿裏面
[00:14:25.520 --> 00:14:28.800]  當然是外面廣場的地方
[00:14:28.800 --> 00:14:33.040]  就出現了這樣的後果
[00:14:33.040 --> 00:14:36.480]  等於我們很快的口罩令除開之後
[00:14:36.480 --> 00:14:40.480]  我們在廣場就會恢復一個朝聖的茶室
[00:14:40.480 --> 00:14:41.680]  你想想
[00:14:41.680 --> 00:14:44.320]  如果有人向我買
[00:14:44.320 --> 00:14:45.760]  我要在這裏投
[00:14:45.760 --> 00:14:46.720]  有個攤檔
[00:14:46.720 --> 00:14:47.680]  可以賣東西
[00:14:47.680 --> 00:14:48.640]  你給我
[00:14:48.640 --> 00:14:50.640]  然後你給我黑錢
[00:14:50.640 --> 00:14:51.600]  我給你
[00:14:51.600 --> 00:14:53.600]  類似這樣的情況
[00:14:53.600 --> 00:14:55.360]  在耶穌的年代
[00:14:55.360 --> 00:14:57.040]  就是這樣發生的
[00:14:57.040 --> 00:15:00.880]  耶穌看到整個的敬拜
[00:15:00.880 --> 00:15:05.360]  不能夠帶來百姓一心一意
[00:15:05.360 --> 00:15:08.320]  單純的去到神的面前
[00:15:08.320 --> 00:15:10.640]  而又有很多這些事情
[00:15:10.640 --> 00:15:13.360]  來影響了人的心的敬拜
[00:15:13.360 --> 00:15:16.480]  所以主耶穌在這裏講的時候
[00:15:16.480 --> 00:15:20.720]  好像做一個推倒從來的舉措
[00:15:20.720 --> 00:15:22.720]  留意第十八節
[00:15:22.720 --> 00:15:25.920]  有回應
[00:15:25.920 --> 00:15:34.000]  不單止沒有去反思耶穌這個撥亂反正的一個責備
[00:15:34.000 --> 00:15:36.000]  一個行動
[00:15:36.000 --> 00:15:38.560]  到底祂有沒有這樣的權柄
[00:15:38.560 --> 00:15:44.240]  來讓聖殿恢復單純的敬拜
[00:15:44.240 --> 00:15:46.240]  十八節
[00:15:46.240 --> 00:15:50.480]  如果相對剛才我們講的那棵樹不懂得回應
[00:15:50.480 --> 00:15:52.160]  就枯乾了
[00:15:52.160 --> 00:15:55.600]  而現在在這裏有回應
[00:15:55.600 --> 00:16:01.200]  就著這兩個推倒的行動
[00:16:01.200 --> 00:16:05.840]  似乎應該不是笑笑口地去做
[00:16:05.840 --> 00:16:09.200]  不是嬉笑怒罵地去玩
[00:16:09.200 --> 00:16:12.240]  很認真很嚴肅的氣氛
[00:16:12.240 --> 00:16:16.800]  耶穌是推倒責備這些人
[00:16:16.800 --> 00:16:20.080]  是趕出那些買賣的人
[00:16:20.640 --> 00:16:26.160]  耶穌展現的是一份嚴肅的聖潔的權威
[00:16:26.160 --> 00:16:29.040]  招來的回應就是
[00:16:29.040 --> 00:16:34.000]  不是那些持份者對耶穌講閒言閒語
[00:16:34.000 --> 00:16:36.000]  留意十八節
[00:16:36.000 --> 00:16:39.360]  祭司長和民事聽見者說
[00:16:39.360 --> 00:16:43.200]  就想發旨要除滅耶穌
[00:16:43.200 --> 00:16:45.200]  卻又怕祂
[00:16:45.200 --> 00:16:48.000]  因為眾人都欺其他的教訓
[00:16:48.000 --> 00:16:50.560]  似乎將兩個神跡
[00:16:50.560 --> 00:16:54.560]  當然趕出聖殿的人不是神跡
[00:16:54.560 --> 00:16:57.760]  似乎樹的神跡
[00:16:57.760 --> 00:17:01.040]  是反映著這個聖殿
[00:17:01.040 --> 00:17:04.960]  不能夠結出神期待的果子
[00:17:04.960 --> 00:17:08.240]  而來到去有引發了
[00:17:08.240 --> 00:17:12.080]  這班真正背後勢力的人
[00:17:12.080 --> 00:17:14.240]  對耶穌的敵視
[00:17:14.240 --> 00:17:15.760]  敵視到一個地步
[00:17:15.760 --> 00:17:18.720]  是要除滅耶穌
[00:17:18.720 --> 00:17:20.720]  你想想
[00:17:20.720 --> 00:17:25.120]  耶穌用那個神跡
[00:17:25.120 --> 00:17:29.120]  表面上不是對人有任何的幫助
[00:17:29.120 --> 00:17:31.120]  就一棵樹
[00:17:31.120 --> 00:17:35.680]  表面上好像耶穌由憤怒變成咒咒
[00:17:35.680 --> 00:17:37.280]  實際上
[00:17:37.280 --> 00:17:39.280]  原來不是
[00:17:39.280 --> 00:17:42.640]  固然只有十二個使徒
[00:17:42.640 --> 00:17:44.880]  一直跟著耶穌見到
[00:17:44.880 --> 00:17:47.760]  群眾是見不到這個神跡的
[00:17:47.760 --> 00:17:50.880]  耶穌好像展現給他們看
[00:17:50.880 --> 00:17:54.320]  主耶穌擁有的權柄
[00:17:54.320 --> 00:17:57.680]  和祂對這個不能夠結果
[00:17:57.680 --> 00:18:01.760]  表面有翠綠的葉的這棵樹
[00:18:01.760 --> 00:18:04.960]  我們不去研究到底是什麼原因
[00:18:04.960 --> 00:18:06.160]  是水土
[00:18:06.160 --> 00:18:07.440]  是祂的營養
[00:18:07.440 --> 00:18:08.320]  是季節
[00:18:08.320 --> 00:18:09.680]  我們不去研究
[00:18:09.680 --> 00:18:12.240]  聖經不是想我們這樣去研究
[00:18:12.240 --> 00:18:13.520]  聖經想我們
[00:18:13.520 --> 00:18:14.800]  作者想我們
[00:18:14.800 --> 00:18:17.600]  將幾段經文拼湊在一起
[00:18:17.600 --> 00:18:18.720]  然後
[00:18:18.720 --> 00:18:24.800]  如何可以恢復聖殿的功用勁大呢?
[00:18:24.800 --> 00:18:27.200]  相信就是第23節
[00:18:27.200 --> 00:18:28.960]  主耶穌所說
[00:18:28.960 --> 00:18:34.480]  我們需要有一份移開大山的信心
[00:18:34.480 --> 00:18:38.320]  來改變很多很多事情
[00:18:38.320 --> 00:18:41.040]  教會的功能
[00:18:41.040 --> 00:18:45.680]  是應該移開很多的大山
[00:18:45.680 --> 00:18:47.120]  因為
[00:18:47.120 --> 00:18:50.640]  耶穌基督知道有人這樣來對祂
[00:18:50.640 --> 00:18:53.040]  祂就不理了
[00:18:53.040 --> 00:18:54.400]  因為祂知道
[00:18:54.400 --> 00:18:57.760]  祂是要在耶路撒冷殉道的
[00:18:57.760 --> 00:19:00.240]  祂要死在耶路撒冷
[00:19:00.240 --> 00:19:03.600]  所以這一班的祭司長、文士
[00:19:03.600 --> 00:19:08.960]  是促成耶穌為神的真理
[00:19:08.960 --> 00:19:11.760]  將人帶到神面前
[00:19:11.760 --> 00:19:15.360]  唯一的道路打開的那班人
[00:19:15.360 --> 00:19:20.880]  主耶穌甘心樂意為這個很重要的功能
[00:19:20.880 --> 00:19:23.840]  來付上祂的生命代價
[00:19:23.840 --> 00:19:26.000]  亦都是我們每一個基督徒
[00:19:26.000 --> 00:19:28.800]  我們要具備成熟的生命
[00:19:28.800 --> 00:19:30.480]  而甚麼山呢?
[00:19:30.480 --> 00:19:34.800]  甚麼才是阻礙我們向神的山呢?
[00:19:34.800 --> 00:19:37.440]  這就是我們要一起去尋求
[00:19:37.440 --> 00:19:38.800]  再下去
[00:19:38.800 --> 00:19:40.800]  第20節
[00:19:40.800 --> 00:19:43.440]  就是剛才我們已經點出了
[00:19:43.440 --> 00:19:45.520]  所以作者真的很巧妙地
[00:19:45.520 --> 00:19:48.880]  將那個奏坐樹
[00:19:48.880 --> 00:19:52.960]  和往後神跡的奇妙
[00:19:52.960 --> 00:19:55.040]  拉開了來看
[00:19:55.040 --> 00:19:58.720]  中間夾雜了聖殿的譴責
[00:19:58.720 --> 00:20:05.920]  這樣就有一個很特別的意思在此出現了
[00:20:05.920 --> 00:20:07.440]  剛才已經讀了
[00:20:07.440 --> 00:20:15.040]  「早辰,他們從那裡經過,看見無花果樹,連根都枯乾。」
[00:20:15.040 --> 00:20:18.800]  本來正常就不應該見怪不怪的
[00:20:18.800 --> 00:20:22.000]  不過真的很怪
[00:20:22.000 --> 00:20:26.080]  彼得就煞有介事地想起
[00:20:26.080 --> 00:20:27.600]  不是的
[00:20:27.600 --> 00:20:31.360]  不是普通的營養不良
[00:20:31.360 --> 00:20:35.520]  不是普通的不夠水分、季節性
[00:20:35.520 --> 00:20:38.560]  是耶穌就過這棵樹
