
[00:00:00.000 --> 00:00:03.000]  現在我們一起祈禱
[00:06:40.320 --> 00:06:44.720]  就是揀選耶路撒冷的耶和華責備你
[00:06:44.720 --> 00:06:49.520]  這不是從火中抽出來的一根柴嗎?
[00:06:49.520 --> 00:06:53.520]  到底這句話
[00:06:53.520 --> 00:06:55.880]  撒加利亞明不明白呢?
[00:06:55.880 --> 00:06:57.320]  或者我們今天
[00:06:57.320 --> 00:07:01.520]  現在大家在現場或者在網上聽的明不明白呢?
[00:07:01.520 --> 00:07:05.360]  到底這個在火中抽出來的柴
[00:07:05.360 --> 00:07:07.360]  是指約書亞
[00:07:07.360 --> 00:07:09.280]  是指耶路撒冷
[00:07:09.280 --> 00:07:11.400]  還是指撒旦呢?
[00:07:11.400 --> 00:07:14.360]  我們要瞭解一下
[00:07:14.360 --> 00:07:15.760]  第三節
[00:07:15.760 --> 00:07:19.360]  約書亞穿著污穢的衣服
[00:07:19.360 --> 00:07:21.760]  在神的使者面前
[00:07:21.760 --> 00:07:23.840]  在撒旦的旁邊
[00:07:23.840 --> 00:07:26.320]  約書亞現在最吃虧的就是
[00:07:26.320 --> 00:07:29.840]  他穿著的是污穢的衣服
[00:07:29.840 --> 00:07:33.760]  污穢當然不是指那件衣服
[00:07:33.760 --> 00:07:35.320]  掉到泥土里
[00:07:35.320 --> 00:07:36.720]  弄污穢了
[00:07:36.720 --> 00:07:38.600]  或者吃意大利粉的汁
[00:07:38.600 --> 00:07:41.080]  弄到整件衣服一塌
[00:07:41.080 --> 00:07:42.720]  不是這些污穢
[00:07:42.720 --> 00:07:44.000]  這裡說的
[00:07:44.000 --> 00:07:46.680]  一定是說屬靈的層面的
[00:07:46.680 --> 00:07:48.400]  那個不潔
[00:07:48.400 --> 00:07:52.160]  那個現在暴露在神的使者
[00:07:52.160 --> 00:07:56.400]  和魔鬼撒旦的面前的那個不潔
[00:07:56.400 --> 00:07:58.000]  這就大件事了
[00:07:58.000 --> 00:08:03.840]  那就分外顯出問題所在了
[00:08:03.840 --> 00:08:05.040]  第四節
[00:08:05.040 --> 00:08:08.400]  使者吩咐站在
[00:08:08.400 --> 00:08:10.000]  面前的說
[00:08:10.000 --> 00:08:12.000]  你們要脫去
[00:08:12.000 --> 00:08:14.080]  他污穢的衣服
[00:08:14.080 --> 00:08:15.880]  又對約書亞說
[00:08:15.880 --> 00:08:17.800]  我使你脫離罪業
[00:08:17.800 --> 00:08:19.040]  很明顯了
[00:08:19.040 --> 00:08:20.840]  就是這樣對號入座了
[00:08:20.840 --> 00:08:22.080]  污穢的衣服
[00:08:22.080 --> 00:08:23.920]  不是那件衣服不乾淨
[00:08:23.920 --> 00:08:27.040]  是那個人本身不乾淨
[00:08:27.040 --> 00:08:27.760]  現在就
[00:08:27.760 --> 00:08:29.960]  我使你脫離罪業
[00:08:29.960 --> 00:08:33.040]  要給你穿上華美的衣服
[00:08:33.040 --> 00:08:33.720]  我說
[00:08:33.720 --> 00:08:35.800]  我說就是撒加利亞
[00:08:35.800 --> 00:08:38.960]  要將潔淨的冠冕戴在他頭上
[00:08:38.960 --> 00:08:39.640]  對不起
[00:08:39.640 --> 00:08:43.440]  應該是繼續使者這樣說的
[00:08:43.440 --> 00:08:46.080]  他們就把潔淨的冠冕
[00:08:46.080 --> 00:08:48.080]  戴在他頭上
[00:08:48.080 --> 00:08:50.760]  給他穿上華美的衣服
[00:08:50.760 --> 00:08:54.400]  耶和華的使者在旁邊站立
[00:08:54.400 --> 00:08:57.280]  好像一個加冕的儀式
[00:08:57.280 --> 00:08:59.840]  相信肯定是
[00:08:59.840 --> 00:09:01.720]  整件事一定是在說
[00:09:01.720 --> 00:09:06.080]  在獻祭祭司就職
[00:09:06.080 --> 00:09:09.680]  和聖殿的那個場景
[00:09:09.680 --> 00:09:11.280]  不是現在休假
[00:09:11.280 --> 00:09:13.840]  大祭司在很遠的地方
[00:09:13.840 --> 00:09:17.440]  一定是在一個很神聖的時刻
[00:09:17.440 --> 00:09:19.440]  很神聖的地方
[00:09:19.440 --> 00:09:23.120]  大祭司他現在
[00:09:23.120 --> 00:09:25.880]  撒加利亞見到的這個儀仗
[00:09:25.880 --> 00:09:28.440]  第六節
[00:09:28.440 --> 00:09:29.760]  就有一些教導了
[00:09:29.760 --> 00:09:31.440]  這個儀仗之後
[00:09:31.440 --> 00:09:35.080]  耶和華的使者告誡若舒雅說
[00:09:35.080 --> 00:09:37.640]  萬君知耶和華如此說
[00:09:37.640 --> 00:09:39.800]  你若遵行我的道
[00:09:39.800 --> 00:09:41.960]  謹守我的命令
[00:09:41.960 --> 00:09:44.480]  你就可以管理我的家
[00:09:44.480 --> 00:09:46.760]  看守我的園園
[00:09:46.760 --> 00:09:52.640]  我也要使你在這些站立的人中間來往
[00:09:52.640 --> 00:09:54.640]  大祭司若舒雅
[00:09:54.640 --> 00:09:57.960]  你和坐在你面前的同伴
[00:09:57.960 --> 00:10:00.080]  可能是其他的先知
[00:10:00.080 --> 00:10:01.520]  是誰也沒有說
[00:10:01.520 --> 00:10:03.600]  之前也沒有提
[00:10:03.600 --> 00:10:07.920]  可能就是說一般性的對他的告誡
[00:10:07.920 --> 00:10:11.240]  坐在你面前的同伴都當聽
[00:10:11.240 --> 00:10:12.680]  他們是作預兆
[00:10:12.680 --> 00:10:14.160]  沒錯是那些先知
[00:10:14.160 --> 00:10:16.280]  不是那些天使
[00:10:16.280 --> 00:10:19.880]  我必使到我僕人大慰的苗若發出
[00:10:19.880 --> 00:10:21.440]  這裡又很特別了
[00:10:21.440 --> 00:10:25.640]  說著說著明明是告誡若舒雅大祭司的
[00:10:25.640 --> 00:10:28.240]  叫他醒醒定定
[00:10:28.240 --> 00:10:29.800]  潔身自愛
[00:10:29.800 --> 00:10:32.440]  現在已經幫你搞定了
[00:10:32.440 --> 00:10:34.120]  好像那些廣告
[00:10:34.120 --> 00:10:36.160]  那些好像很簡單
[00:10:36.160 --> 00:10:37.120]  欠債
[00:10:37.120 --> 00:10:39.760]  take a take就一筆勾銷
[00:10:39.760 --> 00:10:41.760]  其實是騙人的假的
[00:10:41.760 --> 00:10:45.480]  還要多給一些
[00:10:45.480 --> 00:10:48.320]  無論是罰款或者其他的行政費
[00:10:48.320 --> 00:10:50.360]  就是說將那些債項
[00:10:50.360 --> 00:10:52.360]  轉移到另一個債項里
[00:10:52.360 --> 00:10:54.280]  根本就沒有一筆清
[00:10:54.280 --> 00:10:56.680]  現在這裡就已經說了
[00:10:56.680 --> 00:10:58.800]  就說了給若舒雅知道
[00:10:58.800 --> 00:11:01.920]  現在已經將你污穢的衣服
[00:11:01.920 --> 00:11:03.160]  脫開了
[00:11:03.160 --> 00:11:05.160]  已經使你潔淨了
[00:11:05.160 --> 00:11:07.600]  甚至給你有那個榮耀了
[00:11:07.600 --> 00:11:09.680]  官面肯定是代表榮耀
[00:11:09.680 --> 00:11:11.280]  代表那個積分
[00:11:11.280 --> 00:11:14.000]  代表他稱職的那個服侍
[00:11:14.000 --> 00:11:17.120]  這樣來幫他加冕了
[00:11:17.120 --> 00:11:19.480]  不過若舒雅要做的
[00:11:19.480 --> 00:11:22.960]  就是要看到他自己要
[00:11:22.960 --> 00:11:24.880]  這個是第六節
[00:11:24.880 --> 00:11:27.080]  第六第七節
[00:11:27.080 --> 00:11:29.400]  其實任何人都對的了
[00:11:29.400 --> 00:11:31.280]  任何一個侍奉神的人
[00:11:31.280 --> 00:11:33.280]  都需要來到去留心了
[00:11:33.280 --> 00:11:35.800]  要謹守神的道
[00:11:35.800 --> 00:11:37.680]  和他的命令
[00:11:37.680 --> 00:11:40.000]  就可以管理神的家
[00:11:40.000 --> 00:11:42.080]  看守神的園圓
[00:11:42.080 --> 00:11:44.080]  神就會使得他能夠
[00:11:44.080 --> 00:11:46.520]  站在眾人當中
[00:11:46.520 --> 00:11:48.720]  來到去行走來往
[00:11:48.720 --> 00:11:51.600]  就是說在那個積分上面
[00:11:51.600 --> 00:11:53.200]  帶來他自己都會得到
[00:11:53.200 --> 00:11:55.800]  很大的一個祝福和益處
[00:11:55.800 --> 00:11:59.080]  會得到別人的尊重等等
[00:11:59.080 --> 00:12:02.240]  這個是神給侍奉者的榮耀
[00:12:02.240 --> 00:12:06.480]  這些真是大家其實是要
[00:12:06.480 --> 00:12:07.960]  學無
[00:12:07.960 --> 00:12:10.760]  不過我們再講下去
[00:12:10.760 --> 00:12:13.160]  第八節就很重要
[00:12:13.160 --> 00:12:15.040]  突然間出了一個預言
[00:12:15.040 --> 00:12:17.400]  突然間在意象裡面
[00:12:17.400 --> 00:12:20.440]  有對將來的啓示
[00:12:20.440 --> 00:12:23.400]  相信肯定是要拉上關係
[00:12:23.400 --> 00:12:27.240]  就是大魏王朝最緊要的後裔
[00:12:27.240 --> 00:12:29.480]  那個大魏的苗裔
[00:12:29.480 --> 00:12:31.000]  也可以這麼說
[00:12:31.000 --> 00:12:33.400]  我們一讀《馬太福音》就已經知道了
[00:12:33.400 --> 00:12:34.840]  阿巴拉罕的後裔
[00:12:34.840 --> 00:12:36.120]  大魏的子孫
[00:12:36.120 --> 00:12:38.880]  耶穌基督的家譜
[00:12:38.880 --> 00:12:41.120]  所以三章八節
[00:12:41.120 --> 00:12:45.280]  撒加利亞已經有這樣的一個意見
[00:12:45.280 --> 00:12:47.760]  神已經講講若順亞
[00:12:47.760 --> 00:12:51.360]  就講到關於大魏的苗裔
[00:12:51.360 --> 00:12:55.200]  所以這一卷書是充滿了安慰
[00:12:55.200 --> 00:12:57.440]  因為是重建耶路撒冷
[00:12:57.440 --> 00:13:05.040]  神再眷顧曾經被祂罰的神的子民
[00:13:05.040 --> 00:13:09.560]  現在神要再成為國家的火神
[00:13:09.560 --> 00:13:12.400]  眼中的瞳人等等
[00:13:12.400 --> 00:13:14.680]  現在不僅如此
[00:13:14.680 --> 00:13:16.800]  充斥著這一卷書
[00:13:16.800 --> 00:13:19.360]  是會有耶和華的使者
[00:13:19.360 --> 00:13:21.800]  這一位大魏的苗裔
[00:13:21.800 --> 00:13:24.920]  這一位我們上個星期講過
[00:13:24.920 --> 00:13:30.160]  就是他騎著駱驅進城的這位尼賽亞
[00:13:30.160 --> 00:13:33.600]  所以這一卷書是特別多尼賽亞的預言
[00:13:33.600 --> 00:13:38.160]  三章八節就已經有了
[00:13:38.160 --> 00:13:41.800]  我必使到我僕人大魏的苗裔發出
[00:13:41.800 --> 00:13:46.040]  看那我在若順亞面前所立的石頭
[00:13:46.040 --> 00:13:48.960]  在一塊石頭上有七眼
[00:13:48.960 --> 00:13:50.720]  可能與大相關
[00:13:50.720 --> 00:13:53.560]  因為當時他們就是重建
[00:13:53.560 --> 00:13:56.840]  開始有很多的建築
[00:13:56.840 --> 00:14:01.160]  每天可能他們就去工地看一下那些工程
[00:14:01.160 --> 00:14:02.760]  就不用他真摯做的
[00:14:02.760 --> 00:14:06.080]  但是真的看到那些石頭慢慢搭高了
[00:14:06.080 --> 00:14:08.360]  開始來到閩魁了
[00:14:08.360 --> 00:14:09.560]  諸如此類
[00:14:09.560 --> 00:14:15.720]  但是神的真正工程是在聖殿裡面
[00:14:15.720 --> 00:14:19.760]  是在大祭司若順亞他得到潔淨
[00:14:19.760 --> 00:14:22.160]  所謂官服完職之後
[00:14:22.160 --> 00:14:27.680]  他那個服侍帶來的百姓的潔淨
[00:14:27.680 --> 00:14:29.840]  因為大家遵行神的道
[00:14:29.840 --> 00:14:31.920]  有道可聽
[00:14:31.920 --> 00:14:34.120]  有道可傳
[00:14:34.120 --> 00:14:38.560]  令到大家都有一個歸向神的心
[00:14:38.560 --> 00:14:40.840]  當然需要慢慢累積
[00:14:40.840 --> 00:14:44.440]  但是至少開始有神的默示
[00:14:44.440 --> 00:14:45.640]  有神的道
[00:14:45.640 --> 00:14:47.240]  就帶來
[00:14:47.240 --> 00:14:48.200]  這裡告訴我們
[00:14:48.200 --> 00:14:50.120]  原來有真正的石頭
[00:14:50.120 --> 00:14:52.520]  不是普通的石頭
[00:14:52.520 --> 00:14:55.800]  這些新藥出現過好幾次
[00:14:55.800 --> 00:14:57.120]  彼得自己說
[00:14:57.120 --> 00:14:59.640]  你們來到主的面前
[00:14:59.640 --> 00:15:01.640]  乃是活石
[00:15:01.640 --> 00:15:03.760]  被建造成為靈工
[00:15:03.760 --> 00:15:06.880]  但是在這一句之前
[00:15:06.880 --> 00:15:10.680]  是在說耶穌基督是活石
[00:15:10.680 --> 00:15:13.360]  祂是被檢選
[00:15:13.360 --> 00:15:16.200]  被驗證過的石頭
[00:15:16.200 --> 00:15:17.800]  這是彼得前書
[00:15:17.800 --> 00:15:22.040]  二章第四到第七節的經文
[00:15:22.040 --> 00:15:25.480]  等一下我們可以揭的
[00:15:25.480 --> 00:15:27.880]  接著就告訴我們
[00:15:27.880 --> 00:15:32.480]  下面我要親自雕刻這個石頭
[00:15:32.480 --> 00:15:34.360]  並要在一天之間
[00:15:34.360 --> 00:15:36.800]  除掉這地的罪孽
[00:15:36.800 --> 00:15:37.680]  第十節
[00:15:37.680 --> 00:15:39.040]  這些經文
[00:15:39.040 --> 00:15:41.440]  猶太人就很振奮
[00:15:41.440 --> 00:15:43.200]  等於我們很渴望中秋節
[00:15:43.200 --> 00:15:46.280]  明晚一家人
[00:15:46.280 --> 00:15:47.080]  拿著燈籠
[00:15:47.080 --> 00:15:48.600]  小朋友
[00:15:48.600 --> 00:15:50.600]  最好是舊款那些
[00:15:50.600 --> 00:15:51.880]  我們小時候那些
[00:15:51.880 --> 00:15:54.000]  要點蠟燭的
[00:15:54.000 --> 00:15:58.080]  要拿著它很光的
[00:15:58.080 --> 00:16:00.120]  現在這些就沒有了氣氛了
[00:16:00.120 --> 00:16:02.640]  雖然是電的環保一點
[00:16:02.640 --> 00:16:06.000]  但是氣氛會更加強烈一點
[00:16:06.000 --> 00:16:07.280]  有個白兔仔
[00:16:07.280 --> 00:16:09.080]  有個輪子可以走的
[00:16:09.080 --> 00:16:12.360]  你可以感受到
[00:16:12.360 --> 00:16:15.120]  那個是真正的太平
[00:16:15.120 --> 00:16:17.040]  真正的家家戶戶
[00:16:17.040 --> 00:16:18.880]  晚上出街
[00:16:18.880 --> 00:16:20.400]  大家很開心
[00:16:20.400 --> 00:16:22.920]  你見到那些人都很開心
[00:16:22.920 --> 00:16:27.200]  這個是真正反映社會的平安
[00:16:27.200 --> 00:16:29.400]  第十節就反映這件事
[00:16:29.400 --> 00:16:30.920]  當那日
[00:16:30.920 --> 00:16:32.080]  記住
[00:16:32.080 --> 00:16:33.760]  短期的預言
[00:16:33.760 --> 00:16:35.280]  就是他們重建
[00:16:35.280 --> 00:16:38.240]  當聖殿真的弄好之後
[00:16:38.240 --> 00:16:40.400]  他們就很興高采烈
[00:16:40.400 --> 00:16:41.360]  這個是以色列記
[00:16:41.360 --> 00:16:43.280]  我們講過的第六章
[00:16:43.280 --> 00:16:46.200]  但是真真正正的那一天
[00:16:46.200 --> 00:16:48.120]  相信是千禧年了
[00:16:48.120 --> 00:16:50.680]  相信是耶穌基督回來
[00:16:50.680 --> 00:16:52.880]  這就告訴我們
[00:16:52.880 --> 00:16:55.960]  你們各人就要請輪捨
[00:16:55.960 --> 00:16:59.880]  坐在葡萄樹和無花果樹下
[00:16:59.880 --> 00:17:05.000]  這是萬君之耶和華說的
[00:17:05.000 --> 00:17:08.680]  你可以想象到整個第三章
[00:17:08.680 --> 00:17:11.920]  結合上文的兩章
[00:17:11.920 --> 00:17:14.040]  三個的異象
[00:17:14.040 --> 00:17:17.520]  無論是整個耶路撒冷
[00:17:17.520 --> 00:17:20.040]  有四圍的重建
[00:17:20.040 --> 00:17:22.280]  有神的保護
[00:17:22.280 --> 00:17:25.560]  神是城的火城
[00:17:25.560 --> 00:17:27.440]  就是那些牆
[00:17:27.440 --> 00:17:29.360]  四圍的牆環
[00:17:29.360 --> 00:17:32.000]  神親自保守
[00:17:32.000 --> 00:17:34.160]  看他們的子民
[00:17:34.160 --> 00:17:35.720]  是他們眼中的同仁
[00:17:35.720 --> 00:17:37.840]  就是沒有人夠膽
[00:17:37.840 --> 00:17:41.160]  來再去搞擾以色列
[00:17:41.160 --> 00:17:42.920]  接著我們就見到
[00:17:42.920 --> 00:17:46.320]  很重要的就進入到人心了
[00:17:46.320 --> 00:17:49.320]  進入到聖殿的潔淨了
[00:17:49.320 --> 00:17:51.400]  進入到大祭司
[00:17:51.400 --> 00:17:55.160]  代表著全民族的一個憲制
[00:17:55.160 --> 00:17:56.760]  一個領袖
[00:17:56.760 --> 00:18:01.800]  第三章是宗教領袖
[00:18:01.800 --> 00:18:06.680]  第四章就是民間的領袖首領
[00:18:06.680 --> 00:18:08.360]  當時是以省長
[00:18:08.360 --> 00:18:09.800]  因為沒有君王
[00:18:09.800 --> 00:18:11.240]  亡了國
[00:18:11.240 --> 00:18:13.600]  所以所羅巴伯
[00:18:13.600 --> 00:18:18.040]  第四章又是全章講他
[00:18:18.040 --> 00:18:21.800]  還有就講聖殿裡面很重要
[00:18:21.800 --> 00:18:26.240]  就是有源源不絕的金燈台
[00:18:26.240 --> 00:18:28.480]  來去炎亮
[00:18:28.480 --> 00:18:29.960]  所以你會看到
[00:18:29.960 --> 00:18:32.200]  第三第四章
[00:18:32.200 --> 00:18:33.920]  特別那個範圍是
[00:18:33.920 --> 00:18:36.360]  聖殿的那個場景
[00:18:36.360 --> 00:18:43.280]  和侍奉神的職位
[00:18:43.280 --> 00:18:45.200]  這樣來去描述的
[00:18:45.200 --> 00:18:48.920]  我們很簡單的詳細的去看一看
[00:18:48.920 --> 00:18:50.760]  這個第三章先
[00:18:50.760 --> 00:18:52.640]  緊接的
[00:18:52.640 --> 00:18:55.680]  就是好像透過一些動作
[00:18:55.680 --> 00:18:57.120]  一些的形容
[00:18:57.120 --> 00:19:00.440]  撒加尼亞是一路參與著
[00:19:00.440 --> 00:19:03.000]  在整個的密士裡面
[00:19:03.000 --> 00:19:05.520]  他是一路留意著
[00:19:05.520 --> 00:19:08.520]  所以到底這些異象
[00:19:08.520 --> 00:19:12.040]  是怎樣來去發佈呢
[00:19:12.040 --> 00:19:14.360]  我們新約的人就比較少
[00:19:14.360 --> 00:19:16.240]  能夠這樣看到
[00:19:16.240 --> 00:19:20.600]  比如彼得能夠在哥尼樓的
[00:19:20.600 --> 00:19:22.480]  這個小徒行轉是十章
[00:19:22.480 --> 00:19:24.920]  他真的在
[00:19:24.920 --> 00:19:27.840]  因為當時他們的樓房有天台
[00:19:27.840 --> 00:19:30.600]  就是現在我們村屋的天台
[00:19:30.600 --> 00:19:32.360]  在那裡等
[00:19:32.360 --> 00:19:34.800]  是正午的開飯
[00:19:34.800 --> 00:19:36.760]  他就上天台在那裡
[00:19:36.760 --> 00:19:38.000]  脈想一下
[00:19:38.000 --> 00:19:41.080]  突然間的異象就出現
[00:19:41.080 --> 00:19:43.520]  中午的時間有異象來到
[00:19:43.520 --> 00:19:44.760]  讓他看到
[00:19:44.760 --> 00:19:46.920]  他看到的異象就是
[00:19:46.920 --> 00:19:51.200]  天上有很多的活物降臨
[00:19:51.200 --> 00:19:53.240]  就有聲音和他說
[00:19:53.240 --> 00:19:55.120]  叫他起來
[00:19:55.120 --> 00:19:57.600]  摘了這些食物
[00:19:57.600 --> 00:20:00.600]  其實是那些不潔食物
[00:20:00.600 --> 00:20:02.400]  特意讓他看到這些
[00:20:02.400 --> 00:20:05.640]  他從來都不敢吃
[00:20:05.640 --> 00:20:06.760]  不是他不喜歡吃
[00:20:06.760 --> 00:20:08.160]  是不可以吃的
[00:20:08.160 --> 00:20:09.120]  猶太人
[00:20:09.120 --> 00:20:10.520]  但是要他吃
[00:20:10.520 --> 00:20:12.800]  就違反了他的神學
[00:20:12.800 --> 00:20:16.440]  就是他的自小猶太教的教導
[00:20:16.440 --> 00:20:20.600]  那個利尾記第十章的經文的教導
[00:20:20.600 --> 00:20:22.760]  是不准吃的
[00:20:22.760 --> 00:20:23.920]  但是呢
[00:20:23.920 --> 00:20:27.520]  神就說了兩次
[00:20:27.520 --> 00:20:29.400]  神所潔剩的
[00:20:29.400 --> 00:20:33.680]  你不可以再看為是俗而不潔
[00:20:33.680 --> 00:20:36.200]  這樣來告誡他
[00:20:36.200 --> 00:20:37.480]  就是
