
[00:00:00.000 --> 00:00:02.000]  (主持人:今日講題係)
[00:10:05.000 --> 00:10:08.000]  (主持人:當你側了頭來看的時候)
[00:10:08.000 --> 00:10:10.000]  (主持人:你就會看到)
[00:10:10.000 --> 00:10:15.000]  (主持人:主持平安,以馬來利)
[00:10:15.000 --> 00:10:18.000]  (主持人:好了,看完了吧)
[00:10:18.000 --> 00:10:21.000]  (主持人:好,你回家慢慢看)
[00:10:21.000 --> 00:10:23.000]  (主持人:所以我新年)
[00:10:23.000 --> 00:10:27.000]  (主持人:我想慢慢在這裡看)
[00:10:27.000 --> 00:10:30.000]  (主持人:看到了吧,OK)
[00:10:30.000 --> 00:10:35.000]  (主持人:好了,看完了)
[00:10:35.000 --> 00:10:38.000]  (主持人:OK,看完了吧)
[00:10:38.000 --> 00:10:44.000]  (主持人:有時當我們眼目看得不清楚的時候)
[00:10:44.000 --> 00:10:46.000]  (主持人:我們覺得有沒有搞錯)
[00:10:46.000 --> 00:10:50.000]  (主持人:一堆線條又粗又幼都不知道是什麼)
[00:10:50.000 --> 00:10:53.000]  (主持人:心裡還覺得為什麼無緣無故)
[00:10:53.000 --> 00:10:56.000]  (主持人:新年來送這些東西給我)
[00:10:56.000 --> 00:10:59.000]  (主持人:我們的環境有時我們都會這樣)
[00:10:59.000 --> 00:11:02.000]  (主持人:當我們看不到全部的東西的時候)
[00:11:02.000 --> 00:11:04.000]  (主持人:我們就會容易驚慌)
[00:11:04.000 --> 00:11:08.000]  (主持人:甚至是憤怒,或者是不知所措)
[00:11:08.000 --> 00:11:12.000]  (主持人:就好像剛才以莉莎那個僕人)
[00:11:12.000 --> 00:11:14.000]  (主持人:看到的時候就很害怕)
[00:11:14.000 --> 00:11:16.000]  (主持人:想著死定了)
[00:11:16.000 --> 00:11:20.000]  (主持人:但當上帝的能力,恩典)
[00:11:20.000 --> 00:11:23.000]  (主持人:開啟我們的眼睛的時候)
[00:11:23.000 --> 00:11:28.000]  (主持人:我們能夠看清楚整個環境是怎樣的時候)
[00:11:28.000 --> 00:11:31.000]  (主持人:我們裡面就不會再懼怕)
[00:11:31.000 --> 00:11:35.000]  (主持人:也不會再感到困惑或者失望)
[00:11:35.000 --> 00:11:38.000]  (主持人:相反,我們是充滿力量)
[00:11:38.000 --> 00:11:40.000]  (主持人:所以當你看清楚)
[00:11:40.000 --> 00:11:43.000]  (主持人:原來是這麼好的祝福的時候)
[00:11:43.000 --> 00:11:48.000]  (主持人:感恩,常常喜樂,主持平安,與馬來利的時候)
[00:11:48.000 --> 00:11:50.000]  (主持人:你就會感到很開心)
[00:11:50.000 --> 00:11:55.000]  (主持人:一個很蒙恩的祝福)
[00:11:55.000 --> 00:11:59.000]  (主持人:有一個德國人)
[00:11:59.000 --> 00:12:01.000]  (主持人:他是十九世紀的)
[00:12:01.000 --> 00:12:05.000]  (主持人:他住在英國,叫做George Muller)
[00:12:05.000 --> 00:12:09.000]  (主持人:他在這個)
[00:12:09.000 --> 00:12:12.000]  (主持人:他在這個就見這個孤兒院)
[00:12:12.000 --> 00:12:18.000]  (主持人:他養大了一萬多人)
[00:12:18.000 --> 00:12:22.000]  (主持人:他在維持這個孤兒院的時候)
[00:12:22.000 --> 00:12:24.000]  (主持人:他有一個原則)
[00:12:24.000 --> 00:12:30.000]  (主持人:他不會主動去籌募經費)
[00:12:30.000 --> 00:12:35.000]  (主持人:他所有的收入來源都是藉著禱告)
[00:12:35.000 --> 00:12:41.000]  (主持人:由上帝去感動人心去捐獻)
[00:12:42.000 --> 00:12:47.000]  (主持人:有一天,差不多是吃飯的時候)
[00:12:47.000 --> 00:12:50.000]  (主持人:廚師就去問Muller)
[00:12:50.000 --> 00:12:53.000]  (主持人:他就說,快要可以吃飯了)
[00:12:53.000 --> 00:12:56.000]  (主持人:不過現在廚房甚麼都沒有)
[00:12:56.000 --> 00:12:59.000]  (主持人:他們不是吃米的)
[00:12:59.000 --> 00:13:02.000]  (主持人:又沒有麵包,又沒有牛奶,又沒有火腿)
[00:13:02.000 --> 00:13:04.000]  (主持人:甚麼都沒有,那怎麼辦呢?)
[00:13:04.000 --> 00:13:09.000]  (主持人:Muller就說,他不用緊張)
[00:13:09.000 --> 00:13:12.000]  (主持人:一會兒會有人送來)
[00:13:12.000 --> 00:13:16.000]  (主持人:過了幾分鐘之後,廚師又去問)
[00:13:16.000 --> 00:13:20.000]  (主持人:快要時間到了,要打鐘吃飯了)
[00:13:20.000 --> 00:13:24.000]  (主持人:要打鐘叫小朋友下課下來吃飯了)
[00:13:24.000 --> 00:13:28.000]  (主持人:但是甚麼都沒有,打不打鐘?)
[00:13:28.000 --> 00:13:32.000]  (主持人:Muller就說,時間到了,那就打鐘吧)
[00:13:32.000 --> 00:13:35.000]  (主持人:打鐘就可以了,叫他們準備開飯吧)
[00:13:35.000 --> 00:13:41.000]  (主持人:說完之後,他繼續跪下來禱告)
[00:13:41.000 --> 00:13:44.000]  (主持人:他在禱告的時候,就開始聽到)
[00:13:44.000 --> 00:13:49.000]  (主持人:在屋外有一些車一直駛來)
[00:13:49.000 --> 00:13:53.000]  (主持人:有幾輛私家車一直駛來)
[00:13:53.000 --> 00:13:59.000]  (主持人:裡面裝滿了麵包和牛奶和火腿)
[00:13:59.000 --> 00:14:04.000]  (主持人:原來在他們市鎮裡面有一間工廠)
[00:14:04.000 --> 00:14:08.000]  (主持人:本來是想去郊外旅行的)
[00:14:08.000 --> 00:14:10.000]  (主持人:全廠的人去旅行的)
[00:14:10.000 --> 00:14:14.000]  (主持人:但是突然間有些事情要趕工)
[00:14:14.000 --> 00:14:19.000]  (主持人:所以老闆就說取消旅行,昨天才再去過)
[00:14:19.000 --> 00:14:23.000]  (主持人:但是又訂了很多的食物)
[00:14:23.000 --> 00:14:30.000]  (主持人:老闆就決定將所有的食物給孤兒院)
[00:14:30.000 --> 00:14:35.000]  (主持人:我們看到這個孤兒院的信心很大)
[00:14:35.000 --> 00:14:38.000]  (主持人:其實還有很多很多的經歷)
[00:14:38.000 --> 00:14:42.000]  (主持人:他有什麼缺乏的時候,他一禱告)
[00:14:42.000 --> 00:14:45.000]  (主持人:上帝就來給他)
[00:14:45.000 --> 00:14:48.000]  (主持人:所以這是一個信心)
[00:14:48.000 --> 00:14:51.000]  (主持人:當我們有時候在這個環境裡面)
[00:14:51.000 --> 00:14:54.000]  (主持人:有時候我們很多事情都會很擔心)
[00:14:54.000 --> 00:14:56.000]  (主持人:我們現在暫時沒有事情做)
[00:14:56.000 --> 00:14:58.000]  (主持人:於是我們就很擔心沒有事情做)
[00:14:58.000 --> 00:15:00.000]  (主持人:我們身體有時候不舒服)
[00:15:00.000 --> 00:15:03.000]  (主持人:我們又擔心我們有什麼事)
[00:15:03.000 --> 00:15:06.000]  (主持人:所以在裡面我們很多時候)
[00:15:06.000 --> 00:15:08.000]  (主持人:就是常常看到什麼呢?)
[00:15:08.000 --> 00:15:11.000]  (主持人:看到可能會失業,可能會生癌症)
[00:15:11.000 --> 00:15:15.000]  (主持人:可能又沒有錢,可能又跟人的人際關係不好)
[00:15:15.000 --> 00:15:19.000]  (主持人:可能會死,看到很多很負面的事情)
[00:15:19.000 --> 00:15:25.000]  (主持人:但是當上帝開我們心靈眼睛的時候)
[00:15:25.000 --> 00:15:30.000]  (主持人:我們可以更加積極地去面對每一個)
[00:15:30.000 --> 00:15:33.000]  (主持人:好像不是很好的環境)
[00:15:33.000 --> 00:15:38.000]  (主持人:這個是在聖經十九世紀的時候)
[00:15:38.000 --> 00:15:40.000]  (主持人:一些人的經歷)
[00:15:40.000 --> 00:15:42.000]  (主持人:但是在今天裡面)
[00:15:42.000 --> 00:15:46.000]  (主持人:同樣我們時時都會去經歷到)
[00:15:46.000 --> 00:15:49.000]  (主持人:只要我們有一個信心的眼睛)
[00:15:49.000 --> 00:15:53.000]  (主持人:屬靈的眼睛來看事情的時候)
[00:15:53.000 --> 00:15:56.000]  (主持人:整個生命是很不一樣的)
[00:15:56.000 --> 00:15:58.000]  (主持人:我記得在神學院的時候)
[00:15:58.000 --> 00:16:00.000]  (主持人:有一位同學畢業之後)
[00:16:00.000 --> 00:16:03.000]  (主持人:他就去到菲律賓宣教)
[00:16:03.000 --> 00:16:06.000]  (主持人:當他回來述職的時候)
[00:16:06.000 --> 00:16:08.000]  (主持人:很多的經歷)
[00:16:08.000 --> 00:16:11.000]  (主持人:看到上帝是真實的)
[00:16:11.000 --> 00:16:13.000]  (主持人:因為他在菲律賓宣教裡面)
[00:16:13.000 --> 00:16:15.000]  (主持人:真的是一個很窮的地方)
[00:16:15.000 --> 00:16:16.000]  (主持人:他有一次)
[00:16:16.000 --> 00:16:19.000]  (主持人:他自己剩下的錢都不多)
[00:16:19.000 --> 00:16:21.000]  (主持人:只可以在接下來的禮拜)
[00:16:21.000 --> 00:16:24.000]  (主持人:買東西吃和生活)
[00:16:24.000 --> 00:16:27.000]  (主持人:接下來就要等出糧)
[00:16:27.000 --> 00:16:30.000]  (主持人:但是在這麼艱難的情況下)
[00:16:30.000 --> 00:16:32.000]  (主持人:仍然在教會裡面)
[00:16:32.000 --> 00:16:34.000]  (主持人:有些人的肢體告訴他)
[00:16:34.000 --> 00:16:35.000]  (主持人:哎呀 我兒子病了)
[00:16:35.000 --> 00:16:37.000]  (主持人:你可不可以借錢給我)
[00:16:37.000 --> 00:16:39.000]  (主持人:帶他去看醫生)
[00:16:39.000 --> 00:16:43.000]  (主持人:他問你借不借呢)
[00:16:43.000 --> 00:16:46.000]  (主持人:他就憑信心)
[00:16:46.000 --> 00:16:48.000]  (主持人:把他自己僅餘的錢)
[00:16:48.000 --> 00:16:51.000]  (主持人:都借給了各位的肢體)
[00:16:51.000 --> 00:16:53.000]  (主持人:他沒東西吃了 肚子餓了)
[00:16:53.000 --> 00:16:55.000]  (主持人:他就走出街走走)
[00:16:55.000 --> 00:16:57.000]  (主持人:走出街)
[00:16:57.000 --> 00:16:59.000]  (主持人:又看到有些朋友)
[00:16:59.000 --> 00:17:01.000]  (主持人:就握握手)
[00:17:01.000 --> 00:17:03.000]  (主持人:他就發覺到)
[00:17:03.000 --> 00:17:05.000]  (主持人:有些東西在手上)
[00:17:05.000 --> 00:17:07.000]  (主持人:然後就看)
[00:17:07.000 --> 00:17:10.000]  (主持人:就有一些錢)
[00:17:10.000 --> 00:17:14.000]  (主持人:給了他用來買東西吃)
[00:17:14.000 --> 00:17:15.000]  (主持人:他就說)
[00:17:15.000 --> 00:17:17.000]  (主持人:在這樣的情況下)
[00:17:17.000 --> 00:17:18.000]  (主持人:當你看著)
[00:17:18.000 --> 00:17:20.000]  (主持人:哇 糟了 我都沒錢了)
[00:17:20.000 --> 00:17:24.000]  (主持人:你又沒錢 帶你的女兒去看醫生)
[00:17:24.000 --> 00:17:26.000]  (主持人:那你自己想辦法吧)
[00:17:26.000 --> 00:17:28.000]  (主持人:當我看著我沒錢的時候)
[00:17:28.000 --> 00:17:32.000]  (主持人:我就不會走出下一步去幫人)
[00:17:32.000 --> 00:17:34.000]  (主持人:但當他憑信心)
[00:17:34.000 --> 00:17:38.000]  (主持人:這樣走出這一步去幫助其他人的時候)
[00:17:38.000 --> 00:17:44.000]  (主持人:他就看到上帝豐盛的恩典能到)
[00:17:44.000 --> 00:17:48.000]  (主持人:其實上帝的保護和幫助)
[00:17:48.000 --> 00:17:51.000]  (主持人:時時刻刻都在我們周圍)
[00:17:51.000 --> 00:17:57.000]  (主持人:問題是我們有沒有信心去看得到)
[00:17:57.000 --> 00:18:00.000]  (主持人:即是求主開我們的眼目)
[00:18:00.000 --> 00:18:03.000]  (主持人:以致在絕望的時候)
[00:18:03.000 --> 00:18:05.000]  (主持人:在不知所措的時候)
[00:18:05.000 --> 00:18:08.000]  (主持人:我們仍然看到我們的上帝)
[00:18:08.000 --> 00:18:10.000]  (主持人:是萬鈞的耶和華)
[00:18:10.000 --> 00:18:13.000]  (主持人:是全能的上帝)
[00:18:13.000 --> 00:18:15.000]  (主持人:他一定要保護我們)
[00:18:15.000 --> 00:18:17.000]  (主持人:支持我們)
[00:18:17.000 --> 00:18:22.000]  (主持人:這就是我剛才所說的George Muller)
[00:18:22.000 --> 00:18:28.000]  (主持人:接著我們看這段經文的第二方面)
[00:18:28.000 --> 00:18:35.000]  (主持人:當阿蘭君進入了以利沙住的地方)
[00:18:35.000 --> 00:18:37.000]  (主持人:叫多丹)
[00:18:37.000 --> 00:18:40.000]  (主持人:他想捉住以利沙)
[00:18:40.000 --> 00:18:44.000]  (主持人:但以利沙向上帝禱告)
[00:18:44.000 --> 00:18:50.000]  (主持人:求上帝使這些軍兵全部眼目分花)
[00:18:50.000 --> 00:18:53.000]  (主持人:大家有沒有試過)
[00:18:53.000 --> 00:18:54.000]  (主持人:有近視的那些)
[00:18:54.000 --> 00:18:56.000]  (主持人:你拿開眼鏡)
[00:18:56.000 --> 00:19:00.000]  (主持人:你會發覺看這些字眼目分花)
[00:19:00.000 --> 00:19:02.000]  (主持人:在去年或前年)
[00:19:02.000 --> 00:19:04.000]  (主持人:我的眼睛很嚴重)
[00:19:04.000 --> 00:19:05.000]  (主持人:我白內障)
[00:19:05.000 --> 00:19:07.000]  (主持人:右眼一隻眼)
[00:19:07.000 --> 00:19:10.000]  (主持人:已經令我看東西)
[00:19:10.000 --> 00:19:13.000]  (主持人:真的蒙著一片白色)
[00:19:13.000 --> 00:19:16.000]  (主持人:所以那班軍兵)
[00:19:16.000 --> 00:19:20.000]  (主持人:在眼目分花的周圍走)
[00:19:20.000 --> 00:19:23.000]  (主持人:以利沙帶著他們)
[00:19:23.000 --> 00:19:25.000]  (主持人:一路走一路走一路走)
[00:19:25.000 --> 00:19:32.000]  (主持人:竟然走到以色列首都撒瑪利亞)
[00:19:32.000 --> 00:19:34.000]  (主持人:去到首都)
[00:19:34.000 --> 00:19:37.000]  (主持人:往低面前時)
[00:19:37.000 --> 00:19:39.000]  (主持人:以利沙又祈禱)
[00:19:39.000 --> 00:19:42.000]  (主持人:求上帝開他們的眼目)
[00:19:42.000 --> 00:19:45.000]  (主持人:開這班軍兵的眼目)
[00:19:45.000 --> 00:19:50.000]  (主持人:當軍兵一打開眼就看到)
[00:19:50.000 --> 00:19:52.000]  (主持人:為何剛才在多丹)
[00:19:52.000 --> 00:19:56.000]  (主持人:現在就來到撒瑪利亞)
[00:19:56.000 --> 00:19:58.000]  (主持人:還再望真知)
[00:19:58.000 --> 00:20:01.000]  (主持人:竟然以色列王坐在前面)
[00:20:01.000 --> 00:20:05.000]  (主持人:當時輪到這班阿蘭軍就害怕)
[00:20:05.000 --> 00:20:07.000]  (主持人:這次必死無疑)
[00:20:07.000 --> 00:20:09.000]  (主持人:死定了)
[00:20:09.000 --> 00:20:11.000]  (主持人:很害怕)
[00:20:11.000 --> 00:20:13.000]  (主持人:以色列王就很開心)
[00:20:13.000 --> 00:20:15.000]  (主持人:因為這些軍在這裏)
[00:20:15.000 --> 00:20:18.000]  (主持人:可以任由他們去宰割)
