
[00:00:00.000 --> 00:00:03.400]  可能他心中是想著那個主人帶我回家
[00:09:09.400 --> 00:09:11.400]  你不要輕忽了
[00:09:11.400 --> 00:09:12.400]  你不要看輕了
[00:09:12.400 --> 00:09:14.400]  我這個侍奉這麼簡單的
[00:09:14.400 --> 00:09:16.400]  你不要輕忽了
[00:09:16.400 --> 00:09:17.400]  是必然的
[00:09:17.400 --> 00:09:19.400]  但是神給你去侍奉的時候
[00:09:19.400 --> 00:09:20.400]  你不要輕忽了
[00:09:20.400 --> 00:09:26.400]  這些這麼好的機會
[00:09:26.400 --> 00:09:29.400]  而耶穌基督給我們的榜樣是怎樣呢
[00:09:29.400 --> 00:09:31.400]  耶穌說他來這個世上
[00:09:31.400 --> 00:09:33.400]  不是要受人的服侍
[00:09:33.400 --> 00:09:36.400]  而是他要服侍人
[00:09:36.400 --> 00:09:37.400]  各位弟兄姊妹
[00:09:37.400 --> 00:09:42.400]  今天我們無論學會去到多少都好
[00:09:42.400 --> 00:09:43.400]  但是今天
[00:09:43.400 --> 00:09:46.400]  耶穌叫我們的榜樣是怎樣呢
[00:09:46.400 --> 00:09:48.400]  是去服侍人
[00:09:48.400 --> 00:09:50.400]  不是受人的服侍
[00:09:50.400 --> 00:09:53.400]  不是高高在上的
[00:09:53.400 --> 00:09:55.400]  去指引人去做事
[00:09:55.400 --> 00:09:58.400]  而是我們要謙卑地去服侍
[00:09:58.400 --> 00:10:01.400]  弟兄姊妹彼此之間都可以彼此服侍
[00:10:01.400 --> 00:10:02.400]  不分高低的
[00:10:02.400 --> 00:10:04.400]  無論他在教會多久
[00:10:04.400 --> 00:10:05.400]  或者一開始
[00:10:05.400 --> 00:10:08.400]  在主內是沒有分的
[00:10:08.400 --> 00:10:09.400]  大家都是一家人
[00:10:09.400 --> 00:10:11.400]  都是神的兒女
[00:10:11.400 --> 00:10:12.400]  有沒有看到
[00:10:12.400 --> 00:10:14.400]  自己做了一個冒犯
[00:10:14.400 --> 00:10:17.400]  他服侍人
[00:10:17.400 --> 00:10:19.400]  所以我們去服侍的態度
[00:10:19.400 --> 00:10:20.400]  想到就是
[00:10:20.400 --> 00:10:22.400]  我不是憑著我的經驗
[00:10:22.400 --> 00:10:23.400]  我去教你
[00:10:23.400 --> 00:10:24.400]  我多厲害
[00:10:24.400 --> 00:10:28.400]  而是謙卑地去服侍
[00:10:28.400 --> 00:10:34.400]  大家都是平等的
[00:10:34.400 --> 00:10:38.400]  當我們肯去照著耶穌的吩咐去做的時候
[00:10:38.400 --> 00:10:39.400]  很自然
[00:10:39.400 --> 00:10:42.400]  他就有重任交給我
[00:10:42.400 --> 00:10:44.400]  交給我甚麼呢
[00:10:44.400 --> 00:10:45.400]  他說
[00:10:45.400 --> 00:10:48.400]  「那麽誰是那忠心又精明的僕人
[00:10:48.400 --> 00:10:50.400]  主人派他管理自己的家僕
[00:10:50.400 --> 00:10:54.400]  按時薪水給他們的呢?
[00:10:54.400 --> 00:10:56.400]  主人來到看見僕人這樣做
[00:10:56.400 --> 00:11:01.400]  那僕人就有福了
[00:11:01.400 --> 00:11:02.400]  我實在告訴你們
[00:11:02.400 --> 00:11:05.400]  主人要派他管理所有的財產
[00:11:05.400 --> 00:11:06.400]  看不看得到
[00:11:06.400 --> 00:11:08.400]  所有的財產
[00:11:08.400 --> 00:11:11.400]  一個人可以將他整副身家給了你
[00:11:11.400 --> 00:11:14.400]  代表你自己更重要
[00:11:14.400 --> 00:11:16.400]  他信得過你
[00:11:16.400 --> 00:11:20.400]  才會交給你
[00:11:20.400 --> 00:11:22.400]  當你願意忠心地
[00:11:22.400 --> 00:11:25.400]  謙卑地去服侍主的時候
[00:11:25.400 --> 00:11:29.400]  主就將這麼重要的責任交給你
[00:11:29.400 --> 00:11:32.400]  讓你去管理
[00:11:32.400 --> 00:11:36.400]  曾經有一個爸爸
[00:11:36.400 --> 00:11:39.400]  有三個兒子
[00:11:39.400 --> 00:11:42.400]  他自己很精明
[00:11:42.400 --> 00:11:44.400]  他自己很能幹
[00:11:44.400 --> 00:11:46.400]  他很希望他兒子
[00:11:46.400 --> 00:11:49.400]  有人可以保他後塵
[00:11:49.400 --> 00:11:51.400]  於是他就叫他們來
[00:11:51.400 --> 00:11:54.400]  他說「這裡有三間房
[00:11:54.400 --> 00:11:58.400]  我一人給你兩元
[00:11:58.400 --> 00:12:01.400]  然後你就要想想怎樣用這兩元
[00:12:01.400 --> 00:12:05.400]  可以將整間房子充滿東西
[00:12:05.400 --> 00:12:07.400]  你自己去想辦法
[00:12:07.400 --> 00:12:09.400]  我給你一天的時間」
[00:12:09.400 --> 00:12:12.400]  這三個兄弟
[00:12:12.400 --> 00:12:14.400]  大哥
[00:12:14.400 --> 00:12:16.400]  大哥做事很敏捷
[00:12:16.400 --> 00:12:18.400]  所以他很快就想到了
[00:12:18.400 --> 00:12:20.400]  於是他就找了一個農夫
[00:12:20.400 --> 00:12:22.400]  他們家裡有些乾草
[00:12:22.400 --> 00:12:23.400]  他就買了
[00:12:23.400 --> 00:12:26.400]  兩元買了乾草帶回家
[00:12:26.400 --> 00:12:29.400]  於是他就關上門
[00:12:29.400 --> 00:12:31.400]  拿著鐵扒爬爬
[00:12:31.400 --> 00:12:33.400]  讓乾草蓬蓬鬆鬆
[00:12:33.400 --> 00:12:37.400]  差不多可以走到屋頂
[00:12:37.400 --> 00:12:42.400]  這樣都可以塞住整間屋
[00:12:42.400 --> 00:12:44.400]  第二個兄弟又怎樣呢?
[00:12:44.400 --> 00:12:48.400]  第二個覺得自己很聰明
[00:12:48.400 --> 00:12:52.400]  於是他就去買了些硬毛
[00:12:52.400 --> 00:12:55.400]  你會看到
[00:12:55.400 --> 00:13:00.400]  哥哥買乾草
[00:13:00.400 --> 00:13:01.400]  第二個弟弟
[00:13:01.400 --> 00:13:06.400]  第一個弟弟就買了些硬毛
[00:13:06.400 --> 00:13:08.400]  硬毛做什麼呢?
[00:13:08.400 --> 00:13:09.400]  他買了些硬毛
[00:13:09.400 --> 00:13:11.400]  回家就拿著一把扇子
[00:13:11.400 --> 00:13:12.400]  扑扑扑扑扑
[00:13:12.400 --> 00:13:14.400]  弄得整間屋都髒了
[00:13:14.400 --> 00:13:16.400]  很多網都飛來飛去
[00:13:16.400 --> 00:13:18.400]  他說這樣還不行
[00:13:18.400 --> 00:13:20.400]  充滿整間屋了
[00:13:20.400 --> 00:13:22.400]  弟弟又怎樣呢?
[00:13:22.400 --> 00:13:28.400]  弟弟由早上開始等到晚上
[00:13:28.400 --> 00:13:30.400]  為什麼還沒見他呢?
[00:13:30.400 --> 00:13:32.400]  弟弟去到哪裡呢?
[00:13:32.400 --> 00:13:37.400]  弟弟一出去就見到弟弟
[00:13:37.400 --> 00:13:40.400]  迷路了
[00:13:40.400 --> 00:13:42.400]  很餓
[00:13:42.400 --> 00:13:44.400]  又很害怕
[00:13:44.400 --> 00:13:46.400]  於是他就說不要緊
[00:13:46.400 --> 00:13:49.400]  於是他就給他些錢
[00:13:49.400 --> 00:13:51.400]  當他給他錢的時候
[00:13:51.400 --> 00:13:53.400]  他買東西吃
[00:13:53.400 --> 00:13:55.400]  又花了五毫
[00:13:55.400 --> 00:13:58.400]  又帶他去警察局
[00:13:58.400 --> 00:14:01.400]  等家人領他回家
[00:14:01.400 --> 00:14:03.400]  等完之後
[00:14:03.400 --> 00:14:07.400]  他想著要去買些什麼
[00:14:07.400 --> 00:14:09.400]  可以充滿整間屋呢?
[00:14:09.400 --> 00:14:11.400]  這個時候又見到一個婆婆
[00:14:11.400 --> 00:14:14.400]  婆婆差點被車撞倒
[00:14:14.400 --> 00:14:20.400]  於是她又要陪他坐車回家
[00:14:20.400 --> 00:14:22.400]  又花了六毫
[00:14:22.400 --> 00:14:26.400]  然後又見到一個阿伯
[00:14:26.400 --> 00:14:28.400]  阿伯很餓
[00:14:28.400 --> 00:14:31.400]  於是他又花了四毫給他
[00:14:31.400 --> 00:14:34.400]  最後他剩下多少呢?
[00:14:34.400 --> 00:14:36.400]  他剩下五毫
[00:14:36.400 --> 00:14:38.400]  五毫買什麼呢?
[00:14:38.400 --> 00:14:40.400]  於是他就想到
[00:14:40.400 --> 00:14:42.400]  他就買了一個羊粥
[00:14:42.400 --> 00:14:44.400]  買了一個羊粥
[00:14:44.400 --> 00:14:51.400]  於是他就把屋點了一個羊粥
[00:14:51.400 --> 00:14:53.400]  整間屋都光了
[00:14:53.400 --> 00:14:55.400]  你看到這三個人
[00:14:55.400 --> 00:14:58.400]  很自然的答案是誰呢?
[00:14:58.400 --> 00:15:02.400]  是誰爸爸最欣賞呢?
[00:15:02.400 --> 00:15:07.400]  很自然的答案就是這個最小的兒子
[00:15:07.400 --> 00:15:10.400]  他雖然花了半天
[00:15:10.400 --> 00:15:12.400]  最遲回來
[00:15:12.400 --> 00:15:14.400]  好像沒有什麼成績
[00:15:14.400 --> 00:15:19.400]  不過他爸爸欣賞他的精神
[00:15:19.400 --> 00:15:22.400]  今天我們去服侍的時候
[00:15:22.400 --> 00:15:25.400]  是不是只是為了打份工呢?
[00:15:25.400 --> 00:15:26.400]  有什麼要求
[00:15:26.400 --> 00:15:27.400]  我做好它就算了
[00:15:27.400 --> 00:15:29.400]  或者敬拜的時候唱什麼歌
[00:15:29.400 --> 00:15:32.400]  我隨便拿起一首唱熟它
[00:15:32.400 --> 00:15:34.400]  然後就帶大家唱
[00:15:34.400 --> 00:15:35.400]  是不是這樣呢?
[00:15:35.400 --> 00:15:38.400]  而是我們要花點愛心在裡面
[00:15:38.400 --> 00:15:41.400]  人家遇到困難的時候
[00:15:41.400 --> 00:15:45.400]  你會不會為了趕路不理他
[00:15:45.400 --> 00:15:48.400]  這樣人就失落了
[00:15:48.400 --> 00:15:50.400]  你看到這個弟弟的需要
[00:15:50.400 --> 00:15:52.400]  這個阿婆的需要
[00:15:52.400 --> 00:15:54.400]  這個阿伯的需要
[00:15:54.400 --> 00:15:55.400]  對他來說
[00:15:55.400 --> 00:15:59.400]  他自己拿不到爸爸的財產不要緊
[00:15:59.400 --> 00:16:01.400]  這些人的生命最重要
[00:16:01.400 --> 00:16:03.400]  所以他不在乎
[00:16:03.400 --> 00:16:05.400]  他先幫助這些人
[00:16:05.400 --> 00:16:07.400]  他爸爸就是欣賞他一點的愛心
[00:16:07.400 --> 00:16:10.400]  他這樣關心人
[00:16:10.400 --> 00:16:14.400]  要做一個忠心的管家
[00:16:14.400 --> 00:16:17.400]  是不可以這麼冷血的
[00:16:17.400 --> 00:16:18.400]  當政府感動你的時候
[00:16:18.400 --> 00:16:20.400]  你就要去
[00:16:20.400 --> 00:16:22.400]  整年叫你唱你就要唱
[00:16:22.400 --> 00:16:24.400]  由心裡發出你就要讚美神
[00:16:24.400 --> 00:16:26.400]  所以看到就是
[00:16:26.400 --> 00:16:30.400]  當一個人願意信服聖靈的帶領的時候
[00:16:30.400 --> 00:16:33.400]  那神為什麼不會將這麼重要的責任給你呢?
[00:16:33.400 --> 00:16:35.400]  你這麼聽話
[00:16:35.400 --> 00:16:37.400]  你願意信服祂的旨意去做
[00:16:37.400 --> 00:16:39.400]  為什麼不會交給你呢?
[00:16:39.400 --> 00:16:43.400]  所以交一個重任給誰呢?
[00:16:43.400 --> 00:16:45.400]  神是很清楚的
[00:16:45.400 --> 00:16:47.400]  當你願意聽祂的話
[00:16:47.400 --> 00:16:49.400]  去做出來
[00:16:49.400 --> 00:16:54.400]  你就有資格了
[00:16:54.400 --> 00:16:56.400]  所以誰是
[00:16:56.400 --> 00:16:59.400]  又忠心又精明的僕人呢?
[00:16:59.400 --> 00:17:01.400]  當我看聖經的時候
[00:17:01.400 --> 00:17:02.400]  我就學到
[00:17:02.400 --> 00:17:04.400]  我們要信服聖靈的帶領
[00:17:04.400 --> 00:17:06.400]  我們要看聖經
[00:17:06.400 --> 00:17:07.400]  才明白到
[00:17:07.400 --> 00:17:09.400]  神的要求是怎樣
[00:17:09.400 --> 00:17:11.400]  神不是叫我們懶惰
[00:17:11.400 --> 00:17:13.400]  不是我做這件事我就坐下
[00:17:13.400 --> 00:17:14.400]  沒事可做了
[00:17:14.400 --> 00:17:16.400]  第二個就是我們看看
[00:17:16.400 --> 00:17:18.400]  在服事的時候可能有壓力
[00:17:18.400 --> 00:17:19.400]  是不是?
[00:17:19.400 --> 00:17:21.400]  我知道在台上唱歌
[00:17:21.400 --> 00:17:23.400]  其實台上只是幾分鐘
[00:17:23.400 --> 00:17:26.400]  但台下不知道花了多少時間去準備
[00:17:26.400 --> 00:17:27.400]  這是大家知道的
[00:17:27.400 --> 00:17:29.400]  當你去準備的時候
[00:17:29.400 --> 00:17:31.400]  可能有無形的壓力
[00:17:31.400 --> 00:17:33.400]  今天在聖經裡
[00:17:33.400 --> 00:17:34.400]  這個僕人
[00:17:34.400 --> 00:17:36.400]  他也有壓力
[00:17:36.400 --> 00:17:38.400]  他的壓力是什麼呢?
[00:17:38.400 --> 00:17:40.400]  原來
[00:17:40.400 --> 00:17:45.400]  有些事情是主人要責怪他的
[00:17:45.400 --> 00:17:47.400]  因為有人投訴
[00:17:47.400 --> 00:17:49.400]  告訴主人
[00:17:49.400 --> 00:17:51.400]  這個管家不行
[00:17:51.400 --> 00:17:52.400]  他亂花錢
[00:17:52.400 --> 00:17:53.400]  很浪費
[00:17:53.400 --> 00:17:56.400]  浪費你的財產
[00:17:56.400 --> 00:18:00.400]  所以主人要解僱他
[00:18:00.400 --> 00:18:02.400]  所以這個人
[00:18:02.400 --> 00:18:03.400]  有點著急
[00:18:03.400 --> 00:18:05.400]  他說主人辭我
[00:18:05.400 --> 00:18:07.400]  不讓我做管家
[00:18:07.400 --> 00:18:10.400]  我將來要做什麼呢?
[00:18:10.400 --> 00:18:11.400]  叫我坐地
[00:18:11.400 --> 00:18:13.400]  在佛的地下
[00:18:13.400 --> 00:18:15.400]  我又沒什麼力氣
[00:18:15.400 --> 00:18:18.400]  其實有時馬上坐地上
[00:18:18.400 --> 00:18:20.400]  多艱難你都要做
[00:18:20.400 --> 00:18:23.400]  但他仍然感覺很驕傲
