
[00:00:00.000 --> 00:00:05.600]  多謝主讓今天晚上我們再一次去研讀聖經創世紀
[00:12:33.600 --> 00:12:35.600]  就在那個地方
[00:12:35.600 --> 00:12:39.600]  開始祝壇求告神的地方
[00:12:39.600 --> 00:12:41.600]  現在你可以說
[00:12:41.600 --> 00:12:44.600]  落葉歸根
[00:12:44.600 --> 00:12:48.600]  他的根原先在吾爾
[00:12:48.600 --> 00:12:50.600]  現在他的根
[00:12:50.600 --> 00:12:57.600]  就在密比拉田萬里這個地方
[00:12:57.600 --> 00:12:59.600]  所以萬里就是希伯倫
[00:12:59.600 --> 00:13:01.600]  或者說希伯倫往後
[00:13:01.600 --> 00:13:07.600]  就是以色列人的先祖
[00:13:07.600 --> 00:13:12.600]  他們在那裏埋葬的地方
[00:13:12.600 --> 00:13:14.600]  他的兒子以色
[00:13:14.600 --> 00:13:16.600]  去到四十九章
[00:13:16.600 --> 00:13:18.600]  我們等一下會揭一揭
[00:13:18.600 --> 00:13:21.600]  瓦國也是在這個地方
[00:13:21.600 --> 00:13:23.600]  所以大家要記住
[00:13:23.600 --> 00:13:25.600]  萬里這個時候
[00:13:25.600 --> 00:13:31.600]  成為了撒拉開始埋葬的地方
[00:13:31.600 --> 00:13:33.600]  你就會看到
[00:13:33.600 --> 00:13:35.600]  對阿伯拉罕來說
[00:13:35.600 --> 00:13:39.600]  都有很深的感受
[00:13:39.600 --> 00:13:41.600]  十三章我們回去揭一揭
[00:13:41.600 --> 00:13:44.600]  給大家印象深刻一點
[00:13:44.600 --> 00:13:46.600]  十三章
[00:13:46.600 --> 00:13:47.600]  由第八節開始
[00:13:47.600 --> 00:13:49.600]  不要看太長
[00:13:49.600 --> 00:13:51.600]  阿伯拉罕對羅德說
[00:13:51.600 --> 00:13:53.600]  你我不可以相憎
[00:13:53.600 --> 00:13:54.600]  你的木人
[00:13:54.600 --> 00:13:58.600]  這個是由埃及回來之後
[00:13:58.600 --> 00:14:00.600]  你的木人和我的木人
[00:14:00.600 --> 00:14:04.600]  和我的木人都不可以相憎
[00:14:04.600 --> 00:14:06.600]  因為我們是骨肉
[00:14:06.600 --> 00:14:08.600]  遍地不都在你眼前嗎
[00:14:08.600 --> 00:14:10.600]  請你離開我
[00:14:10.600 --> 00:14:12.600]  你向左我就向右
[00:14:12.600 --> 00:14:14.600]  你向右我就向左
[00:14:14.600 --> 00:14:17.600]  羅德舉目看見約旦河的全平原
[00:14:17.600 --> 00:14:21.600]  直到所以都是滋潤的
[00:14:21.600 --> 00:14:24.600]  那地在耶和華未滅
[00:14:24.600 --> 00:14:26.600]  所多瑪、阿摩拉爾先
[00:14:26.600 --> 00:14:28.600]  如同耶和華的原子
[00:14:28.600 --> 00:14:30.600]  也像埃及地
[00:14:30.600 --> 00:14:33.600]  於是羅德選擇約旦河的全平原
[00:14:33.600 --> 00:14:34.600]  往東遷移
[00:14:34.600 --> 00:14:36.600]  他們就彼此分離
[00:14:36.600 --> 00:14:38.600]  阿伯拉罕住在迦南地
[00:14:38.600 --> 00:14:40.600]  羅德住在平原的城邑
[00:14:40.600 --> 00:14:42.600]  漸漸羅而漲棚
[00:14:42.600 --> 00:14:45.600]  直到所多瑪
[00:14:45.600 --> 00:14:48.600]  所多瑪人在耶和華面前罪大惡極
[00:14:48.600 --> 00:14:51.600]  羅德離別阿伯拉以後
[00:14:51.600 --> 00:14:53.600]  耶和華對阿伯拉說
[00:14:53.600 --> 00:14:55.600]  從你所在的地方
[00:14:55.600 --> 00:14:58.600]  你舉目向東西南北觀看
[00:14:58.600 --> 00:15:00.600]  凡你所看見的一切地
[00:15:00.600 --> 00:15:02.600]  我都要賜給你和你的後裔
[00:15:02.600 --> 00:15:04.600]  直到永遠
[00:15:04.600 --> 00:15:07.600]  剛才我們所讀的23章
[00:15:07.600 --> 00:15:11.600]  阿伯拉罕是未有一寸地是屬於他的
[00:15:11.600 --> 00:15:15.600]  所以他要用錢去賣迦南地
[00:15:15.600 --> 00:15:16.600]  很諷刺
[00:15:16.600 --> 00:15:17.600]  神話的嘛
[00:15:17.600 --> 00:15:20.600]  這裡開始已經很早就預言
[00:15:20.600 --> 00:15:23.600]  我要將你現在見到的東西南北
[00:15:23.600 --> 00:15:25.600]  我都會賜給你和你的後代
[00:15:25.600 --> 00:15:27.600]  直到永遠的
[00:15:27.600 --> 00:15:29.600]  但是阿伯拉罕用什麼
[00:15:29.600 --> 00:15:31.600]  作為他自己的信心呢
[00:15:31.600 --> 00:15:35.600]  他開始堅持要買一個地圖
[00:15:35.600 --> 00:15:37.600]  在迦南那個地方
[00:15:37.600 --> 00:15:42.600]  作為他的太太和他和他的後代
[00:15:42.600 --> 00:15:45.600]  埋葬落葉歸根的地方
[00:15:45.600 --> 00:15:50.600]  即是意味著將來神一定會祝福我們的後代
[00:15:50.600 --> 00:15:52.600]  會得到這個迦南地
[00:15:52.600 --> 00:15:56.600]  因為15章我們很久之前說過了
[00:15:56.600 --> 00:16:00.600]  因為阿摩利人的罪孽還沒有滿盈
[00:16:00.600 --> 00:16:02.600]  要去到第四代
[00:16:02.600 --> 00:16:10.600]  神才會帶領以色列人回歸迦南地這個故土
[00:16:10.600 --> 00:16:13.600]  所以神這個應許要去到很久
[00:16:13.600 --> 00:16:16.600]  400年才會兌現
[00:16:16.600 --> 00:16:20.600]  但是阿伯拉罕去到23章
[00:16:20.600 --> 00:16:21.600]  剛才我們讀的經文
[00:16:21.600 --> 00:16:24.600]  他就用一個很具體的行動
[00:16:24.600 --> 00:16:28.600]  我賣一個屬於我們自己的地方
[00:16:28.600 --> 00:16:33.600]  來印證著我的根不再是吳爾
[00:16:33.600 --> 00:16:37.600]  我的根就是在這個迦南地
[00:16:37.600 --> 00:16:40.600]  不過更重要的是
[00:16:40.600 --> 00:16:45.600]  這個地方和他的關係就更加密切
[00:16:45.600 --> 00:16:50.600]  因為這個是神初次向他顯現的地方
[00:16:50.600 --> 00:16:52.600]  第十六節我們讀了
[00:16:52.600 --> 00:16:56.600]  接著就是我要給你的人口
[00:16:56.600 --> 00:16:58.600]  好像地上的塵沙
[00:16:58.600 --> 00:17:00.600]  如果人可以數算
[00:17:00.600 --> 00:17:02.600]  就可以數算你的後裔了
[00:17:02.600 --> 00:17:03.600]  第十七節
[00:17:03.600 --> 00:17:05.600]  你起來中環走遍這地
[00:17:05.600 --> 00:17:08.600]  因為我必把這地賜給你
[00:17:08.600 --> 00:17:10.600]  阿伯拉罕就搬了帳篷
[00:17:10.600 --> 00:17:15.600]  來到希伯倫萬利的帳戶那裡居住
[00:17:15.600 --> 00:17:18.600]  在那裡為耶和華築了一座壇
[00:17:18.600 --> 00:17:21.600]  所以大家如果讀聖經比較仔細
[00:17:21.600 --> 00:17:24.600]  這個地方就是他求告神
[00:17:24.600 --> 00:17:27.600]  向他顯現遇見神的地方
[00:17:27.600 --> 00:17:31.600]  接著很快去到十四章
[00:17:31.600 --> 00:17:33.600]  有一點點描述
[00:17:33.600 --> 00:17:35.600]  十四章的十三節
[00:17:35.600 --> 00:17:38.600]  有一個逃出來的人
[00:17:38.600 --> 00:17:41.600]  就是羅德被人擄去了
[00:17:41.600 --> 00:17:44.600]  整個家庭所有的人口財物
[00:17:44.600 --> 00:17:46.600]  都因為戰爭
[00:17:46.600 --> 00:17:50.600]  四王和五王的戰爭被擄去了
[00:17:50.600 --> 00:17:53.600]  有一個逃出來的人告訴希伯來人阿伯蘭
[00:17:53.600 --> 00:17:57.600]  阿伯蘭正住在阿摩利人萬利的帳戶那裡
[00:17:57.600 --> 00:18:01.600]  萬利和以實國並阿乃都是弟兄
[00:18:01.600 --> 00:18:05.600]  曾與阿伯蘭聯盟
[00:18:05.600 --> 00:18:10.600]  所以你看到萬利就是和阿伯蘭結盟的一個弟兄
[00:18:10.600 --> 00:18:16.600]  就會看到原來阿伯蘭在萬利帳戶這裡
[00:18:16.600 --> 00:18:20.600]  已經有一個居住
[00:18:20.600 --> 00:18:25.600]  和附近的人萬利這個比較大的家族
[00:18:25.600 --> 00:18:27.600]  有一個結盟
[00:18:27.600 --> 00:18:32.600]  開始在那裡有一些淪陷等等
[00:18:32.600 --> 00:18:36.600]  後來和這些結盟的弟兄
[00:18:36.600 --> 00:18:40.600]  去殺敗了四王
[00:18:40.600 --> 00:18:45.600]  擄去將羅德一切的財物都拿回來
[00:18:45.600 --> 00:18:48.600]  接著就有一件事就是默基西德
[00:18:48.600 --> 00:18:54.600]  和這個索多瑪王來祝福他
[00:18:54.600 --> 00:18:58.600]  阿伯蘭只要得到的
[00:18:58.600 --> 00:19:00.600]  是默基西德的那個祝福
[00:19:00.600 --> 00:19:02.600]  這些大家都重溫幫大家
[00:19:02.600 --> 00:19:06.600]  因為集中想講的就是希伯倫這個地方
[00:19:06.600 --> 00:19:10.600]  我們回來看23章
[00:19:10.600 --> 00:19:15.600]  阿伯蘭有兩件事我們要留心
[00:19:15.600 --> 00:19:19.600]  剛才講了神很早就已經應許
[00:19:19.600 --> 00:19:22.600]  迦南地是會賜給他和他的後代
[00:19:22.600 --> 00:19:26.600]  但不是在阿伯蘭有生之年得到的
[00:19:26.600 --> 00:19:29.600]  他用什麼作為他自己的證據呢
[00:19:29.600 --> 00:19:34.600]  他不希望自己落葉歸根在吾爾
[00:19:34.600 --> 00:19:36.600]  回到故土
[00:19:36.600 --> 00:19:38.600]  給我這個迦南地
[00:19:38.600 --> 00:19:39.600]  好啊四代之後才給
[00:19:39.600 --> 00:19:41.600]  現在我回到我的家鄉
[00:19:41.600 --> 00:19:44.600]  去我的兄弟那裡埋葬
[00:19:44.600 --> 00:19:45.600]  不是
[00:19:45.600 --> 00:19:49.600]  他買萬里象樹
[00:19:49.600 --> 00:19:51.600]  就是基列阿巴
[00:19:51.600 --> 00:19:53.600]  其實就是希伯倫
[00:19:53.600 --> 00:19:56.600]  這個他求告神的地方
[00:19:56.600 --> 00:19:59.600]  現在就在那裡來歸葬
[00:19:59.600 --> 00:20:01.600]  那個感情是很深
[00:20:01.600 --> 00:20:04.600]  自己的太太陪伴自己
[00:20:04.600 --> 00:20:05.600]  由多少歲呢
[00:20:05.600 --> 00:20:10.600]  127減回當時阿伯蘭的75歲
[00:20:10.600 --> 00:20:12.600]  撒拉就65歲
[00:20:12.600 --> 00:20:14.600]  127減65
[00:20:14.600 --> 00:20:17.600]  也就是有60多年的時間
[00:20:17.600 --> 00:20:20.600]  陪伴這位丈夫
[00:20:20.600 --> 00:20:23.600]  這樣來到他在迦南地
[00:20:23.600 --> 00:20:26.600]  過這些簡樸的遊牧民族生活
[00:20:26.600 --> 00:20:28.600]  但聖經的描述就是
[00:20:28.600 --> 00:20:30.600]  信心的旅程
[00:20:30.600 --> 00:20:35.600]  現在撒拉轉向另外一個旅程了
[00:20:35.600 --> 00:20:38.600]  就是屬天的屬靈的旅程了
[00:20:38.600 --> 00:20:40.600]  他的靈魂離開他的身體
[00:20:40.600 --> 00:20:42.600]  他第一個離開了
[00:20:42.600 --> 00:20:45.600]  我們沒有說羅德多少歲死
[00:20:45.600 --> 00:20:47.600]  聖經沒有興趣去記他
[00:20:47.600 --> 00:20:51.600]  似乎就是不想記這個人了
[00:20:51.600 --> 00:20:52.600]  就是說
[00:20:52.600 --> 00:20:54.600]  越是那些有記載
[00:20:54.600 --> 00:20:57.600]  壽終正寢的
[00:20:57.600 --> 00:21:01.600]  在神的眼中是滿足的歲數
[00:21:01.600 --> 00:21:03.600]  離開世界的
