
[00:00:00.000 --> 00:00:02.320]  可以健康些 開心些
[00:02:33.160 --> 00:02:37.440]  當然性格不是三歲就定了的
[00:02:37.440 --> 00:02:40.320]  但是三歲的時候你的行為模式
[00:02:40.320 --> 00:02:44.760]  你的性格其實是怎樣的
[00:02:44.760 --> 00:02:46.760]  不是你媽教 不是你爸教
[00:02:46.760 --> 00:02:48.880]  是他們的基因遺傳給你的
[00:02:48.880 --> 00:02:51.600]  你父親母親的性格
[00:02:51.600 --> 00:02:54.920]  其實有相當多是落在你那裏的
[00:02:54.920 --> 00:02:57.400]  很多人明白
[00:02:57.400 --> 00:02:58.680]  我頭髮甚麼顏色
[00:02:58.680 --> 00:03:00.240]  我皮膚甚麼顏色跟他的
[00:03:00.240 --> 00:03:01.680]  性格都跟的嗎
[00:03:01.680 --> 00:03:03.080]  其實是的
[00:03:03.080 --> 00:03:05.320]  跟起碼五成
[00:03:05.320 --> 00:03:10.240]  你父母的性格起碼有五成是跟他的
[00:03:10.240 --> 00:03:11.560]  你回去想一想
[00:03:11.560 --> 00:03:12.960]  不用回到一彩想一想
[00:03:12.960 --> 00:03:15.240]  你父親母親怎樣的人
[00:03:15.240 --> 00:03:17.240]  你都有點像的
[00:03:17.240 --> 00:03:18.840]  你可能刻意不學他
[00:03:18.840 --> 00:03:21.480]  但是其實你本身有少少是這樣的
[00:03:21.480 --> 00:03:22.840]  如果父母都衝動
[00:03:22.840 --> 00:03:23.880]  父母都很怕事
[00:03:23.880 --> 00:03:25.680]  父母都很緊張 蛇龜
[00:03:25.680 --> 00:03:27.320]  父母都很大膽
[00:03:27.320 --> 00:03:28.840]  甚麼都夠膽的
[00:03:28.840 --> 00:03:30.840]  你都大膽些的
[00:03:30.840 --> 00:03:33.240]  就算當日
[00:03:33.240 --> 00:03:35.160]  可以了嗎
[00:03:35.160 --> 00:03:37.320]  就算當日你出生之後
[00:03:37.320 --> 00:03:39.000]  我們很多研究就發覺
[00:03:39.000 --> 00:03:41.320]  你不是父母帶大的
[00:03:41.320 --> 00:03:43.800]  被人領養了 分開了的
[00:03:43.800 --> 00:03:46.640]  到長大其實你的性格都像你父母的
[00:03:46.640 --> 00:03:48.440]  這個就是遺傳
[00:03:48.440 --> 00:03:50.040]  大概佔了五成左右
[00:03:50.040 --> 00:03:52.760]  但是那還有五成在哪呢
[00:03:52.760 --> 00:03:54.320]  後天
[00:03:54.320 --> 00:03:55.760]  你小時候成長
[00:03:55.760 --> 00:03:57.120]  還有後天
[00:03:57.120 --> 00:04:00.280]  你的際遇
[00:04:00.280 --> 00:04:02.200]  你遇到的朋友
[00:04:02.200 --> 00:04:04.680]  你小時候經歷了甚麼
[00:04:04.680 --> 00:04:06.720]  你長大了認識了甚麼朋友
[00:04:06.720 --> 00:04:08.000]  認識了甚麼人
[00:04:08.000 --> 00:04:09.840]  你的配偶是甚麼人
[00:04:09.840 --> 00:04:11.120]  你的工作
[00:04:11.120 --> 00:04:12.360]  你的壓力
[00:04:12.360 --> 00:04:17.080]  你的情緒慢慢都會形成一個改變的
[00:04:17.080 --> 00:04:19.480]  還有塑造了你是一個甚麼人
[00:04:19.480 --> 00:04:22.280]  剛才很多朋友舉手都是回教會
[00:04:22.280 --> 00:04:23.880]  其實你這幾年回了教會
[00:04:23.880 --> 00:04:25.920]  或者這十年二十載回了教會
[00:04:25.920 --> 00:04:28.560]  你的人是不是不同了
[00:04:28.560 --> 00:04:29.800]  是嗎
[00:04:29.800 --> 00:04:31.720]  有機會我給你說一下
[00:04:31.720 --> 00:04:32.800]  你有甚麼改變
[00:04:32.800 --> 00:04:34.400]  原來人的性格
[00:04:34.400 --> 00:04:36.640]  人的思維
[00:04:36.640 --> 00:04:37.880]  你的想法
[00:04:37.880 --> 00:04:39.480]  你的記憶
[00:04:39.480 --> 00:04:40.760]  你的態度
[00:04:40.760 --> 00:04:42.560]  你的情緒
[00:04:42.560 --> 00:04:46.720]  你的EQ都會隨著年日有所改變的
[00:04:46.720 --> 00:04:48.960]  雖然有五成是你天生
[00:04:48.960 --> 00:04:50.600]  但是你都可以慢慢地形成
[00:04:50.600 --> 00:04:51.680]  都還有
[00:04:51.680 --> 00:04:53.120]  有些地方會改變
[00:04:53.120 --> 00:04:54.640]  你慢慢甩一甩
[00:04:54.640 --> 00:04:57.040]  不像你父親那些
[00:04:57.040 --> 00:04:58.040]  不好的性格
[00:04:58.040 --> 00:05:00.480]  或者慢慢像多一些
[00:05:00.480 --> 00:05:01.480]  媽媽那些
[00:05:01.480 --> 00:05:04.440]  有內心有愛心那些性格都可以的
[00:05:04.440 --> 00:05:06.200]  看你怎樣發展
[00:05:06.200 --> 00:05:08.000]  還有你選擇
[00:05:08.000 --> 00:05:09.440]  你做一個甚麼的人
[00:05:09.440 --> 00:05:11.440]  其實都可以有所改變
[00:05:11.440 --> 00:05:13.200]  今天我講的其實都
[00:05:13.200 --> 00:05:14.400]  你們可以參考的
[00:05:14.400 --> 00:05:15.800]  如果你發覺你都是
[00:05:15.800 --> 00:05:19.440]  有這樣的情況
[00:05:19.440 --> 00:05:21.560]  或者是一些毛病
[00:05:21.560 --> 00:05:22.840]  或者是這樣的思維
[00:05:22.840 --> 00:05:23.440]  這樣的態度
[00:05:23.440 --> 00:05:24.840]  其實都可以改的
[00:05:24.840 --> 00:05:26.640]  雖然你的性格沒有改
[00:05:26.640 --> 00:05:28.240]  都是一個
[00:05:28.240 --> 00:05:30.040]  譬如說固執的人
[00:05:30.040 --> 00:05:32.360]  但是你可以沒有那麼固執
[00:05:32.360 --> 00:05:33.600]  你是一個
[00:05:33.600 --> 00:05:34.800]  很容易生氣
[00:05:34.800 --> 00:05:35.520]  生氣的人
[00:05:35.520 --> 00:05:36.880]  你都可以選擇
[00:05:36.880 --> 00:05:39.240]  我不生氣在人身上
[00:05:39.240 --> 00:05:40.600]  或者我不生氣
[00:05:40.600 --> 00:05:42.080]  我不發出來
[00:05:42.080 --> 00:05:44.400]  我可以發了在地上
[00:05:44.400 --> 00:05:46.120]  我可以發了去做運動那裡
[00:05:46.120 --> 00:05:47.600]  都可以的
[00:05:47.600 --> 00:05:49.880]  所以今天我希望可以給大家
[00:05:49.880 --> 00:05:51.920]  可以透過今天的內容
[00:05:51.920 --> 00:05:56.040]  去增加大家的心理質素
[00:05:56.040 --> 00:05:58.200]  和透過
[00:05:58.200 --> 00:06:00.320]  我們今天的主題是甚麼
[00:06:00.320 --> 00:06:03.120]  「堅」甚麼
[00:06:03.120 --> 00:06:04.200]  有沒有人留意
[00:06:04.200 --> 00:06:05.160]  「堅不離地」
[00:06:05.160 --> 00:06:08.360]  我希望今天是很貼地的
[00:06:08.360 --> 00:06:09.840]  我們現在在地上生活
[00:06:09.840 --> 00:06:11.040]  我們學的東西
[00:06:11.040 --> 00:06:12.120]  在教會聽的東西
[00:06:12.120 --> 00:06:14.240]  其實都應該是貼地
[00:06:14.240 --> 00:06:16.240]  不是說不貼近天賦
[00:06:16.240 --> 00:06:17.880]  是我們在地上生活
[00:06:17.880 --> 00:06:20.960]  我們真的要知道在做甚麼
[00:06:20.960 --> 00:06:23.360]  不只是懂得看著聖經
[00:06:23.360 --> 00:06:25.480]  但是做的一套
[00:06:25.480 --> 00:06:27.680]  回教會聽的一套
[00:06:27.680 --> 00:06:29.480]  應該要「堅不離地」的
[00:06:29.480 --> 00:06:30.520]  富哥是嗎
[00:06:30.520 --> 00:06:32.640]  富哥是一個很典型
[00:06:32.640 --> 00:06:34.560]  不離地的人
[00:06:34.560 --> 00:06:37.080]  我和他都是很貼地的
[00:06:37.080 --> 00:06:37.880]  很多東西
[00:06:37.880 --> 00:06:39.880]  我經常見到他
[00:06:39.880 --> 00:06:41.880]  吃飯都經常見到他
[00:06:41.880 --> 00:06:43.880]  我和他都很忙
[00:06:43.880 --> 00:06:46.880]  經常都是聚會、飯局
[00:06:46.880 --> 00:06:49.880]  有些活動我們都見到
[00:06:49.880 --> 00:06:51.880]  我們應該生活是很貼地
[00:06:51.880 --> 00:06:53.880]  但是貼地都有一個問題
[00:06:53.880 --> 00:06:58.880]  就是在世界上有很多各式各樣的衝擊壓力
[00:06:58.880 --> 00:07:01.880]  我們都要在這幾十年要很小心
[00:07:01.880 --> 00:07:04.880]  要很謹慎去生活
[00:07:05.880 --> 00:07:07.880]  我怎樣控制
[00:07:07.880 --> 00:07:09.880]  我怎樣控制
[00:07:09.880 --> 00:07:11.880]  擺上去
[00:07:11.880 --> 00:07:14.880]  擺上去就不怕
[00:07:14.880 --> 00:07:16.880]  要記得
[00:07:16.880 --> 00:07:18.880]  入不去
[00:07:18.880 --> 00:07:26.880]  我有很多slide
[00:07:26.880 --> 00:07:28.880]  所以大家要看到
[00:07:28.880 --> 00:07:30.880]  就會容易很多
[00:07:30.880 --> 00:07:36.880]  有很多研究
[00:07:36.880 --> 00:07:39.880]  今天在在有些人回了教會都很長時間
[00:07:39.880 --> 00:07:41.880]  研究原來回教會
[00:07:41.880 --> 00:07:43.880]  有基督教信仰
[00:07:43.880 --> 00:07:46.880]  其他信仰、其他宗教都有一些
[00:07:46.880 --> 00:07:50.880]  不同的數字或者不同的做法
[00:07:50.880 --> 00:07:52.880]  我們講回我們
[00:07:52.880 --> 00:07:54.880]  譬如說很多研究都是
[00:07:54.880 --> 00:07:56.880]  本地香港、英國、美國
[00:07:56.880 --> 00:07:59.880]  我們基督教的文化裏面做的
[00:07:59.880 --> 00:08:01.880]  發覺原來
[00:08:01.880 --> 00:08:02.880]  有病
[00:08:02.880 --> 00:08:05.880]  無論是心理病、失眠、情緒病
[00:08:05.880 --> 00:08:08.880]  甚至可能是癌症
[00:08:08.880 --> 00:08:11.880]  長期病患原來有信仰是很不同的
[00:08:11.880 --> 00:08:13.880]  以前我們見過有些人
[00:08:13.880 --> 00:08:16.880]  是一些絕症或者是一些長期病
[00:08:16.880 --> 00:08:21.880]  甚至是有殘障的人
[00:08:21.880 --> 00:08:22.880]  如果有了信仰
[00:08:22.880 --> 00:08:24.880]  那個元素很不同的
[00:08:24.880 --> 00:08:26.880]  他的病可能差不多
[00:08:26.880 --> 00:08:29.880]  但是他的生活好很多
[00:08:29.880 --> 00:08:31.880]  他的心理質素好很多
[00:08:31.880 --> 00:08:33.880]  他的幸福指數也高很多
[00:08:33.880 --> 00:08:36.880]  這個就是我們今天的題目
[00:08:36.880 --> 00:08:40.880]  但是你記住這個世界是不完美的
[00:08:40.880 --> 00:08:43.880]  坐在這裏的人都不是很完美的
[00:08:43.880 --> 00:08:46.880]  包括現在的電腦都不是很完美
[00:08:46.880 --> 00:08:48.880]  廖醫生都不是很完美
[00:08:48.880 --> 00:08:51.880]  弟兄都不一定很完美
[00:08:51.880 --> 00:08:53.880]  我們做的事、我們講的事
[00:08:53.880 --> 00:08:57.880]  我們的生活都要很檢點、很謹慎
[00:08:57.880 --> 00:08:59.880]  才可以真是
[00:08:59.880 --> 00:09:02.880]  可以叫做
[00:09:02.880 --> 00:09:07.880]  是可以好好對得住人、對得住神
[00:09:07.880 --> 00:09:10.880]  原因就有很多挑戰、很多衝擊
[00:09:10.880 --> 00:09:12.880]  也都有很多暗湧的
[00:09:12.880 --> 00:09:14.880]  就算在家庭裏面有暗湧
[00:09:14.880 --> 00:09:16.880]  在你的生意裏面都有暗湧
[00:09:16.880 --> 00:09:18.880]  一個富豪可以坐了監
[00:09:18.880 --> 00:09:22.880]  一個元首可以被人抓了
[00:09:22.880 --> 00:09:24.880]  很多這樣的例子
[00:09:24.880 --> 00:09:28.880]  很多聰明的人都可以中招、中招
[00:09:28.880 --> 00:09:33.880]  原因就是我們怎樣去幸福、豐盛地生活呢
[00:09:33.880 --> 00:09:36.880]  除了我講的健康元素
[00:09:36.880 --> 00:09:39.880]  也要想一下我們人生的態度
[00:09:39.880 --> 00:09:43.880]  講回大家今天我們很想講的
[00:09:43.880 --> 00:09:45.880]  怎樣達至健康呢
[00:09:45.880 --> 00:09:47.880]  其中上次我們都講過了
[00:09:47.880 --> 00:09:51.880]  壓力是其中一個要很小心看的一個問題
[00:09:51.880 --> 00:09:54.880]  原因壓力會導致很多情緒問題
[00:09:54.880 --> 00:09:57.880]  也會導致身體的毛病
[00:09:57.880 --> 00:10:03.880]  影響我們的免疫力和我們的心理等等
[00:10:03.880 --> 00:10:05.880]  這張Flag大家看看
[00:10:05.880 --> 00:10:07.880]  甚麼叫精神病
[00:10:07.880 --> 00:10:09.880]  或者一個精神科醫生
[00:10:09.880 --> 00:10:13.880]  或者一個人有心理問題可以是哪一瓶呢
[00:10:13.880 --> 00:10:14.880]  其實很闊的
[00:10:14.880 --> 00:10:17.880]  也都有人覺得我媽是老退化而已
[00:10:17.880 --> 00:10:19.880]  她不是精神病
[00:10:19.880 --> 00:10:21.880]  其實都可以爭辯的
[00:10:21.880 --> 00:10:24.880]  不過如果醫生說七年都是精神病
[00:10:24.880 --> 00:10:25.880]  其實就不要爭辯了
[00:10:25.880 --> 00:10:29.880]  在我們的精神科的學名裏面
[00:10:29.880 --> 00:10:31.880]  其實所有是和這裡有關的
[00:10:31.880 --> 00:10:33.880]  沒有記性、七年
[00:10:33.880 --> 00:10:38.880]  你怕脾蟲鼠蟻、你畏高
[00:10:38.880 --> 00:10:42.880]  這些全部都是精神病的一些例子
[00:10:42.880 --> 00:10:45.880]  雖然精神病可能是很嚴重
[00:10:45.880 --> 00:10:47.880]  但有輕微的精神病
[00:10:47.880 --> 00:10:49.880]  經恐症、焦慮症
[00:10:49.880 --> 00:10:54.880]  曾經緊張或者是心情差、潔癖
[00:10:54.880 --> 00:10:56.880]  有時是無中生有
[00:10:56.880 --> 00:11:00.880]  自己嚇自己、老退化等等
[00:11:00.880 --> 00:11:01.880]  我不逐一說
[00:11:01.880 --> 00:11:05.880]  不過如果有時間我們可以探討一下
[00:11:05.880 --> 00:11:08.880]  這些病全部是人都可以中招的
[00:11:08.880 --> 00:11:13.880]  你們現在沒有不代表十年二十年或者老了沒有
[00:11:13.880 --> 00:11:15.880]  我都在怕的
[00:11:15.880 --> 00:11:17.880]  有些病是你避不了的
[00:11:17.880 --> 00:11:21.880]  中了風之後或者你老退化之後亂說話
[00:11:21.880 --> 00:11:22.880]  這個避不了的
[00:11:22.880 --> 00:11:26.880]  不是說上教會讀聖經就沒有病的
[00:11:26.880 --> 00:11:30.880]  不是說上教會信了耶穌就不用戴眼鏡的
[00:11:30.880 --> 00:11:32.880]  所以我們有沒有精神病和信仰
[00:11:32.880 --> 00:11:36.880]  不一定是等同是不會有精神病
[00:11:36.880 --> 00:11:38.880]  不等同我們沒有壓力
[00:11:38.880 --> 00:11:41.880]  但是我們怎樣去管理好我們的健康
[00:11:41.880 --> 00:11:43.880]  這個就是我們的能力或者責任
[00:11:43.880 --> 00:11:45.880]  有很多林林總總
[00:11:45.880 --> 00:11:49.880]  最難醫的你猜猜是什麼病
[00:11:49.880 --> 00:11:53.880]  其實最難醫的就是天生的那些
[00:11:53.880 --> 00:11:54.880]  譬如紫閉症
[00:11:54.880 --> 00:11:56.880]  這些是很難醫的
[00:11:56.880 --> 00:11:58.880]  也都很難扭轉的
[00:11:58.880 --> 00:12:00.880]  有些叫人格障礙
[00:12:00.880 --> 00:12:03.880]  即是你的人是很差的
[00:12:03.880 --> 00:12:05.880]  譬如說那些連環殺手
[00:12:05.880 --> 00:12:08.880]  那些會扔了隻狗落街
[00:12:08.880 --> 00:12:10.880]  撕開隻貓那些
[00:12:10.880 --> 00:12:12.880]  那些是一些嚴重的人格障礙
[00:12:12.880 --> 00:12:14.880]  他的人就是這樣
[00:12:14.880 --> 00:12:16.880]  完全沒有同理心
[00:12:16.880 --> 00:12:17.880]  沒有同情心
[00:12:17.880 --> 00:12:21.880]  完全不會覺得需要守規矩的人
[00:12:21.880 --> 00:12:24.880]  這些叫嚴重的病態反社會人格
[00:12:24.880 --> 00:12:25.880]  這些是很難醫的
[00:12:25.880 --> 00:12:28.880]  但是大部份我們剛才看那些
[00:12:28.880 --> 00:12:30.880]  嚴重到思覺失調
[00:12:30.880 --> 00:12:32.880]  精神分裂都有藥醫的
[00:12:32.880 --> 00:12:35.880]  也都有心理方法可以調節的
[00:12:35.880 --> 00:12:39.880]  上一次我們展示過這張slide
[00:12:39.880 --> 00:12:41.880]  大部份人都有一兩樣
[00:12:41.880 --> 00:12:43.880]  或者有些人中了四樣
[00:12:43.880 --> 00:12:45.880]  這些心理質素其實是會
[00:12:45.880 --> 00:12:48.880]  令到我們的壓力是放大了
[00:12:48.880 --> 00:12:50.880]  你想想如果你的自信心好些
[00:12:50.880 --> 00:12:52.880]  你不要那麼完美主義
[00:12:52.880 --> 00:12:54.880]  不要那麼
[00:12:54.880 --> 00:12:56.880]  每樣都跟著計較或者很緊張
[00:12:56.880 --> 00:13:00.880]  即是今天穿衣服不合身
[00:13:00.880 --> 00:13:02.880]  或者有人說了一句
[00:13:02.880 --> 00:13:03.880]  喂你胖了
[00:13:03.880 --> 00:13:07.880]  或者你今天好像拿不到金牌
[00:13:07.880 --> 00:13:09.880]  這些就是完美主義
[00:13:09.880 --> 00:13:12.880]  即是我們不需要每樣都完美的
[00:13:12.880 --> 00:13:13.880]  因為沒有可能的
[00:13:13.880 --> 00:13:16.880]  但是我們應該追求好些
[00:13:16.880 --> 00:13:18.880]  追求自己進步
[00:13:18.880 --> 00:13:19.880]  這個是對的
[00:13:19.880 --> 00:13:22.880]  所以多數成功的人都是有這個質素
[00:13:22.880 --> 00:13:23.880]  就不是要完美
[00:13:23.880 --> 00:13:24.880]  不過要努力
[00:13:24.880 --> 00:13:26.880]  要不怕輸
[00:13:26.880 --> 00:13:28.880]  才可以的
[00:13:28.880 --> 00:13:30.880]  另外就是過份關注自我形象
[00:13:30.880 --> 00:13:31.880]  自我身份
[00:13:31.880 --> 00:13:32.880]  很多人就覺得
[00:13:32.880 --> 00:13:34.880]  我上台講見證
[00:13:34.880 --> 00:13:36.880]  或者我去見師
[00:13:36.880 --> 00:13:38.880]  我要做師自如
[00:13:38.880 --> 00:13:39.880]  不知道行不行
[00:13:39.880 --> 00:13:40.880]  被人笑
[00:13:40.880 --> 00:13:41.880]  或者做得不好
[00:13:41.880 --> 00:13:42.880]  被人說
[00:13:42.880 --> 00:13:45.880]  這些就是越來越熟了
[00:13:45.880 --> 00:13:46.880]  越來越沒有信心
[00:13:46.880 --> 00:13:48.880]  自我譴責
[00:13:48.880 --> 00:13:51.880]  為什麼心理壓力太大
[00:13:51.880 --> 00:13:53.880]  情緒不好會病呢
[00:13:53.880 --> 00:13:56.880]  剛才上次講了的
[00:13:56.880 --> 00:14:00.880]  身體會有很多器官或者免疫系統
[00:14:00.880 --> 00:14:03.880]  或者是內心臂會失調
[00:14:03.880 --> 00:14:06.880]  另外有一些我們叫做心心症
[00:14:06.880 --> 00:14:09.880]  心情都會引致心心症
[00:14:09.880 --> 00:14:12.880]  或者台灣叫做心身症
[00:14:12.880 --> 00:14:13.880]  一樣
[00:14:13.880 --> 00:14:15.880]  Psychosomatic disorder
[00:14:15.880 --> 00:14:17.880]  心理會影響身體
[00:14:17.880 --> 00:14:18.880]  其實大家都明白的
[00:14:18.880 --> 00:14:19.880]  這裡不太行
[00:14:19.880 --> 00:14:21.880]  周身都不妥
[00:14:21.880 --> 00:14:22.880]  你會胃痛
[00:14:22.880 --> 00:14:23.880]  肚瀉
[00:14:23.880 --> 00:14:24.880]  胸口矮柱
[00:14:24.880 --> 00:14:25.880]  手軟腳軟
[00:14:25.880 --> 00:14:27.880]  這些其實就
[00:14:27.880 --> 00:14:29.880]  其中一樣現代人
[00:14:29.880 --> 00:14:30.880]  或者香港人
[00:14:30.880 --> 00:14:32.880]  都治的人
[00:14:32.880 --> 00:14:35.880]  最大的問題就是壓力超標
[00:14:35.880 --> 00:14:36.880]  在這條曲線上
[00:14:36.880 --> 00:14:38.880]  如果經常超標
[00:14:38.880 --> 00:14:41.880]  就會容易出問題
[00:14:41.880 --> 00:14:44.880]  就是那些生理的機能
[00:14:44.880 --> 00:14:45.880]  那些荷爾蒙
[00:14:45.880 --> 00:14:46.880]  那些激素
[00:14:46.880 --> 00:14:49.880]  那些不是很正常
[00:14:49.880 --> 00:14:52.880]  身體會有很多
[00:14:52.880 --> 00:14:53.880]  剛才我講的
[00:14:53.880 --> 00:14:54.880]  腸胃
[00:14:54.880 --> 00:14:55.880]  頭痛
[00:14:55.880 --> 00:14:56.880]  肚痛
[00:14:56.880 --> 00:14:58.880]  血壓
[00:14:58.880 --> 00:14:59.880]  血糖
[00:14:59.880 --> 00:15:01.880]  這些全部都會有牽動
[00:15:01.880 --> 00:15:03.880]  另外就是
[00:15:03.880 --> 00:15:05.880]  病毒
[00:15:05.880 --> 00:15:07.880]  血壓
[00:15:07.880 --> 00:15:08.880]  呼吸系統
[00:15:08.880 --> 00:15:10.880]  即是哮喘會差一點
[00:15:10.880 --> 00:15:11.880]  那段時間不夠睡
[00:15:11.880 --> 00:15:12.880]  或者趕工
[00:15:12.880 --> 00:15:13.880]  哮喘差一點
[00:15:13.880 --> 00:15:14.880]  考試都差一點
[00:15:14.880 --> 00:15:15.880]  通常小朋友
[00:15:15.880 --> 00:15:17.880]  考試那段時間
[00:15:17.880 --> 00:15:19.880]  多些哮喘要加藥
[00:15:19.880 --> 00:15:20.880]  暑假就少一點
[00:15:20.880 --> 00:15:22.880]  皮膚系統
[00:15:22.880 --> 00:15:23.880]  大家都很關注
[00:15:23.880 --> 00:15:24.880]  皮膚靚不靚
[00:15:24.880 --> 00:15:25.880]  有沒有濕疹
[00:15:25.880 --> 00:15:27.880]  那些都和心理有關
[00:15:27.880 --> 00:15:28.880]  夠不夠睡有關
[00:15:28.880 --> 00:15:29.880]  腸胃
[00:15:29.880 --> 00:15:30.880]  現在我們很流行講
[00:15:30.880 --> 00:15:31.880]  腸異基
[00:15:31.880 --> 00:15:33.880]  或者腸胃焦慮症
[00:15:33.880 --> 00:15:35.880]  現在越來越多香港人有
[00:15:35.880 --> 00:15:37.880]  就是經常肚痛
[00:15:37.880 --> 00:15:38.880]  肚瀉
[00:15:38.880 --> 00:15:39.880]  急大便
[00:15:39.880 --> 00:15:40.880]  其實又不是說
[00:15:40.880 --> 00:15:42.880]  又不是說吃錯東西
[00:15:42.880 --> 00:15:43.880]  這些就是
[00:15:43.880 --> 00:15:44.880]  一緊張
[00:15:44.880 --> 00:15:45.880]  一考試
[00:15:45.880 --> 00:15:47.880]  一見客
[00:15:47.880 --> 00:15:50.880]  一壓力大
[00:15:50.880 --> 00:15:51.880]  就急
[00:15:51.880 --> 00:15:52.880]  肚痛
[00:15:52.880 --> 00:15:53.880]  或者相反
[00:15:53.880 --> 00:15:54.880]  一天急
[00:15:54.880 --> 00:15:55.880]  一天就瀉不到
[00:15:55.880 --> 00:15:57.880]  即是腸胃亂了
[00:15:57.880 --> 00:15:59.880]  另外就是最直接
[00:15:59.880 --> 00:16:00.880]  情緒不好
[00:16:00.880 --> 00:16:01.880]  壓力太大
[00:16:01.880 --> 00:16:04.880]  神經線就會彎彎地
[00:16:04.880 --> 00:16:06.880]  好像電路彎彎地
[00:16:06.880 --> 00:16:07.880]  或者電線
[00:16:07.880 --> 00:16:08.880]  按鈕彎彎地
[00:16:08.880 --> 00:16:10.880]  就會什麼都可以
[00:16:10.880 --> 00:16:12.880]  可能周生有痛
[00:16:12.880 --> 00:16:14.880]  容易急小便
