
[00:00:00.000 --> 00:00:02.500]  當烏西亞黃崩的那年,
[00:03:32.600 --> 00:03:34.600]  我們去看的時候,
[00:03:34.600 --> 00:03:40.600]  這位神是勝過地面上一切的君王,
[00:03:40.600 --> 00:03:42.600]  一位這樣的大君王,
[00:03:42.600 --> 00:03:44.600]  這位神佩德榮耀稱頌,
[00:03:44.600 --> 00:03:48.600]  因為祂是超越萬有的大君王,
[00:03:48.600 --> 00:03:51.600]  我們看看經文裡面,
[00:03:51.600 --> 00:03:57.600]  在以賽亞書六章一到七節一開始就說,
[00:03:57.600 --> 00:04:00.600]  「當烏西亞王崩的那年」,
[00:04:00.600 --> 00:04:03.600]  當時這個時間,
[00:04:03.600 --> 00:04:04.600]  以賽亞服事的這個時間,
[00:04:04.600 --> 00:04:08.600]  就是剛剛好是烏西亞離世的時間,
[00:04:08.600 --> 00:04:10.600]  烏西亞是一個什麼人呢?
[00:04:10.600 --> 00:04:16.600]  大家有機會可以看回歷代之下有一個很好的描述,
[00:04:16.600 --> 00:04:20.600]  當時以色列已經分為南北兩國,
[00:04:20.600 --> 00:04:24.600]  烏西亞是南國的一個非常好的皇帝,
[00:04:24.600 --> 00:04:26.600]  是一個明君,
[00:04:26.600 --> 00:04:28.600]  他在位的時間也非常長,
[00:04:28.600 --> 00:04:30.600]  在位52年,
[00:04:30.600 --> 00:04:33.600]  初期很大部分的時間,
[00:04:33.600 --> 00:04:35.600]  他做了很多很好的事情,
[00:04:35.600 --> 00:04:40.600]  整個國家裡面被他搞得有聲有色,
[00:04:40.600 --> 00:04:41.600]  而且可以這樣說,
[00:04:41.600 --> 00:04:46.600]  當時他修復了很多猶大的失地,
[00:04:46.600 --> 00:04:53.600]  可以恢復到大衛和所羅門時間這麼強盛的一個光景,
[00:04:53.600 --> 00:04:56.600]  當時的國家經濟非常繁榮,
[00:04:56.600 --> 00:04:58.600]  社會很安定,
[00:04:58.600 --> 00:05:05.600]  你聽下去會不會覺得有一點像不知道多久之前的香港,
[00:05:05.600 --> 00:05:08.600]  香港也是經濟很繁榮,
[00:05:08.600 --> 00:05:10.600]  社會非常安定,
[00:05:10.600 --> 00:05:15.600]  這個烏西亞王當時他的功勞是功不可沒的,
[00:05:15.600 --> 00:05:17.600]  但很可惜,
[00:05:17.600 --> 00:05:20.600]  很可惜到了晚年的時候,
[00:05:20.600 --> 00:05:22.600]  他變得非常驕傲,
[00:05:22.600 --> 00:05:27.600]  他很想走進香壇燒香,
[00:05:27.600 --> 00:05:31.600]  這個動作本來應該是祭司做的,
[00:05:31.600 --> 00:05:34.600]  但他驕傲起來就覺得,
[00:05:34.600 --> 00:05:35.600]  我既然是君王,
[00:05:35.600 --> 00:05:37.600]  我什麼事情都可以做,
[00:05:37.600 --> 00:05:41.600]  祭司做,為什麼不可以做呢?
[00:05:41.600 --> 00:05:45.600]  於是他又去做這個部份,
[00:05:45.600 --> 00:05:47.600]  得罪了神,
[00:05:47.600 --> 00:05:48.600]  得罪神之後,
[00:05:48.600 --> 00:05:51.600]  結果患了馬峰病,
[00:05:51.600 --> 00:05:53.600]  就這樣死了,
[00:05:53.600 --> 00:05:54.600]  可以這樣說,
[00:05:54.600 --> 00:05:55.600]  晚節不保,
[00:05:55.600 --> 00:05:56.600]  但整體來說,
[00:05:56.600 --> 00:06:01.600]  猶大人給他的評價非常高,
[00:06:01.600 --> 00:06:02.600]  當時猶大人覺得,
[00:06:02.600 --> 00:06:06.600]  他就是我們國家的盼望,
[00:06:06.600 --> 00:06:11.600]  他帶給我們繁忙興盛的,
[00:06:11.600 --> 00:06:12.600]  有他在,
[00:06:12.600 --> 00:06:14.600]  我們就有好日子過,
[00:06:14.600 --> 00:06:16.600]  現在他去世了,
[00:06:16.600 --> 00:06:18.600]  那怎麼辦?
[00:06:18.600 --> 00:06:21.600]  我們的盼望在哪裡呢?
[00:06:21.600 --> 00:06:24.600]  這麼重要的人去世了,
[00:06:24.600 --> 00:06:26.600]  我們國家會怎樣呢?
[00:06:26.600 --> 00:06:34.600]  當時猶大國同樣面對亞述的威脅,
[00:06:34.600 --> 00:06:36.600]  是很厲害的,
[00:06:36.600 --> 00:06:39.600]  在這裡我們看到,
[00:06:39.600 --> 00:06:43.600]  地面上的百姓都將他們的盼望,
[00:06:43.600 --> 00:06:46.600]  放在地面上的君王身上,
[00:06:46.600 --> 00:06:48.600]  當他一駕崩的時候,
[00:06:48.600 --> 00:06:50.600]  百姓的心情,
[00:06:50.600 --> 00:06:53.600]  直接受到一個很大的打擊,
[00:06:53.600 --> 00:06:56.600]  蔡亞孫這裡給我們看到,
[00:06:56.600 --> 00:06:58.600]  我們的神,
[00:06:58.600 --> 00:07:01.600]  勝過地面上的君王,
[00:07:01.600 --> 00:07:02.600]  勝過地面上,
[00:07:02.600 --> 00:07:05.600]  人覺得他是很精明的,
[00:07:05.600 --> 00:07:08.600]  有一個很強大的君王,
[00:07:08.600 --> 00:07:09.600]  在哪裡看到呢?
[00:07:09.600 --> 00:07:12.600]  我們看看在六章第一節,
[00:07:12.600 --> 00:07:13.600]  那裡這樣說,
[00:07:13.600 --> 00:07:17.600]  「我看見主坐在高高的寶座上」,
[00:07:17.600 --> 00:07:21.600]  這個寶座令我們很多時候想起,
[00:07:21.600 --> 00:07:25.600]  不只是地面上的聖殿這麼簡單,
[00:07:25.600 --> 00:07:26.600]  我們想的時候,
[00:07:26.600 --> 00:07:29.600]  可能是一個天上的聖殿,
[00:07:29.600 --> 00:07:30.600]  一個這樣的圖畫,
[00:07:30.600 --> 00:07:33.600]  一個很超越的圖畫,
[00:07:33.600 --> 00:07:38.600]  所以特別強調「高高的寶座」,
[00:07:38.600 --> 00:07:45.600]  神坐在寶座上顯示出他掌權,
[00:07:45.600 --> 00:07:47.600]  他是超越萬有,
[00:07:47.600 --> 00:07:50.600]  就算他的場景給我們看,
[00:07:50.600 --> 00:07:52.600]  是天上聖殿的範圍,
[00:07:52.600 --> 00:07:54.600]  有聖殿的地方,
[00:07:54.600 --> 00:07:55.600]  有神寶座的地方,
[00:07:55.600 --> 00:07:58.600]  那裡就是人敬拜的中心,
[00:07:58.600 --> 00:08:02.600]  那裡是人圍繞著的一個很重要的中心,
[00:08:02.600 --> 00:08:03.600]  是天上的,
[00:08:03.600 --> 00:08:07.600]  豈不是也可以掌管地面上的嗎?
[00:08:07.600 --> 00:08:09.600]  在這裡看到他的超越,
[00:08:09.600 --> 00:08:13.600]  還有更加明顯的一個詞語,
[00:08:13.600 --> 00:08:15.600]  我們看看第二節,
[00:08:15.600 --> 00:08:17.600]  第三節,
[00:08:17.600 --> 00:08:20.600]  當薩拉弗獻上重讚的時候,
[00:08:20.600 --> 00:08:24.600]  他說到三個聖哉之後,
[00:08:24.600 --> 00:08:28.600]  他的榮光遍滿全地,
[00:08:28.600 --> 00:08:30.600]  遍滿全地,
[00:08:30.600 --> 00:08:32.600]  這裡說的是什麼呢?
[00:08:32.600 --> 00:08:34.600]  是整個宇宙,
[00:08:34.600 --> 00:08:40.600]  神的榮耀遍滿了他所創造的這一切,
[00:08:40.600 --> 00:08:42.600]  所有這一切,
[00:08:42.600 --> 00:08:45.600]  這一切本來就是神創造的,
[00:08:45.600 --> 00:08:48.600]  這一切就是在神的掌管下,
[00:08:48.600 --> 00:08:50.600]  很多時候被世人遺忘了,
[00:08:50.600 --> 00:08:51.600]  一代又一代,
[00:08:51.600 --> 00:08:53.600]  人已經忘記了,
[00:08:53.600 --> 00:08:55.600]  世界是從神而來,
[00:08:55.600 --> 00:08:57.600]  是世界在神的掌管下,
[00:08:57.600 --> 00:08:58.600]  在這裡,
[00:08:58.600 --> 00:09:02.600]  作者提到薩拉弗去重讚的時候,
[00:09:02.600 --> 00:09:05.600]  說他的榮光遍滿全地,
[00:09:05.600 --> 00:09:11.600]  提到全世界都在神的掌管下,
[00:09:11.600 --> 00:09:13.600]  說真的,
[00:09:13.600 --> 00:09:17.600]  這個烏西亞再強勁也好,
[00:09:17.600 --> 00:09:19.600]  只是這個國家的王,
[00:09:19.600 --> 00:09:21.600]  他的時間有限,
[00:09:21.600 --> 00:09:23.600]  很厲害的話,
[00:09:23.600 --> 00:09:25.600]  就是52年,
[00:09:25.600 --> 00:09:28.600]  52年之後他已經離開了世界,
[00:09:28.600 --> 00:09:29.600]  就是在說掌管,
[00:09:29.600 --> 00:09:31.600]  掌管統治,
[00:09:31.600 --> 00:09:34.600]  他的影響力極其量,
[00:09:34.600 --> 00:09:38.600]  就是在說他所能影響的範圍,
[00:09:38.600 --> 00:09:40.600]  而且說真的,
[00:09:40.600 --> 00:09:42.600]  亞述的挑戰,
[00:09:42.600 --> 00:09:45.600]  威脅太大,
[00:09:45.600 --> 00:09:49.600]  有誰真正可以勝過這一切,
[00:09:49.600 --> 00:09:51.600]  其實是我們的神,
[00:09:51.600 --> 00:09:54.600]  我們的神掌管歷世歷代,
[00:09:54.600 --> 00:09:56.600]  由過去到現在,
[00:09:56.600 --> 00:09:57.600]  直到永遠,
[00:09:57.600 --> 00:09:58.600]  他都在,
[00:09:58.600 --> 00:10:00.600]  他的範圍不是這麼窄,
[00:10:00.600 --> 00:10:01.600]  只是某個國家,
[00:10:01.600 --> 00:10:02.600]  某一個地方,
[00:10:02.600 --> 00:10:03.600]  某一個區域,
[00:10:03.600 --> 00:10:05.600]  他遍滿,
[00:10:05.600 --> 00:10:08.600]  他可以掌管超過全世界,
[00:10:08.600 --> 00:10:12.600]  讓人帶來真正的盼望,
[00:10:12.600 --> 00:10:15.600]  到了後面的時候,
[00:10:15.600 --> 00:10:19.600]  其實猶大人很害怕亞述國的威脅,
[00:10:19.600 --> 00:10:21.600]  很害怕,
[00:10:21.600 --> 00:10:23.600]  如果大家有機會看回
[00:10:23.600 --> 00:10:26.600]  以創亞書37章的時候,
[00:10:26.600 --> 00:10:29.600]  你看到當時的亞述王,
[00:10:29.600 --> 00:10:31.600]  就是又來想說,
[00:10:31.600 --> 00:10:34.600]  要去攻擊猶大國的時候,
[00:10:34.600 --> 00:10:39.600]  當時其實百姓是非常害怕,
[00:10:39.600 --> 00:10:40.600]  就算你想過怎樣,
[00:10:40.600 --> 00:10:43.600]  都沒有辦法對付大軍,
[00:10:43.600 --> 00:10:46.600]  神最後出手,
[00:10:46.600 --> 00:10:50.600]  他不需要百姓出一兵一卒,
[00:10:50.600 --> 00:10:52.600]  他自己親自出手,
[00:10:52.600 --> 00:10:54.600]  神親自出手,
[00:10:54.600 --> 00:10:59.600]  殺了十八萬五千亞述軍兵,
[00:10:59.600 --> 00:11:00.600]  在那裏,
[00:11:00.600 --> 00:11:02.600]  他告訴百姓,
[00:11:02.600 --> 00:11:04.600]  不是地面上的人,
[00:11:04.600 --> 00:11:06.600]  你要盼望,
[00:11:06.600 --> 00:11:08.600]  你要捉住的不是地面上的人,
[00:11:08.600 --> 00:11:10.600]  是萬軍的野和華,
[00:11:10.600 --> 00:11:12.600]  是統管萬有的,
[00:11:12.600 --> 00:11:15.600]  正過地面上君王的那一位,
[00:11:15.600 --> 00:11:16.600]  在這段時間,
[00:11:16.600 --> 00:11:20.600]  其實沒有人不知道香港所發生的事,
[00:11:20.600 --> 00:11:23.600]  無論我們是很關心政治,
[00:11:23.600 --> 00:11:25.600]  我們不關心,
[00:11:25.600 --> 00:11:27.600]  我們是投身其中,
[00:11:27.600 --> 00:11:31.600]  或者我們想置身度外也好,
[00:11:31.600 --> 00:11:34.600]  我們無論怎樣都會受到影響,
[00:11:34.600 --> 00:11:37.600]  我們一定會受到影響,
[00:11:37.600 --> 00:11:38.600]  我們不想看新聞,
[00:11:38.600 --> 00:11:40.600]  說在我們住的地方,
[00:11:40.600 --> 00:11:43.600]  或我們每天的交通都受到影響,
[00:11:43.600 --> 00:11:45.600]  你不想看電視,
[00:11:45.600 --> 00:11:47.600]  你不想看電腦也好,
[00:11:47.600 --> 00:11:51.600]  手機不停地都會有訊息去到你那裏,
[00:11:51.600 --> 00:11:52.600]  我們知道,
[00:11:52.600 --> 00:11:55.600]  這段時間我們受影響很大,
[00:11:55.600 --> 00:11:58.600]  今晚我們能夠一起回到教會裏面,
[00:11:58.600 --> 00:12:00.600]  敬拜上帝,
[00:12:00.600 --> 00:12:02.600]  都是神很大的恩典,
[00:12:02.600 --> 00:12:04.600]  感謝神,
[00:12:04.600 --> 00:12:08.600]  在這段時間這麼受影響的時候,
[00:12:08.600 --> 00:12:11.600]  每個人有不同的心情,
[00:12:11.600 --> 00:12:13.600]  有人很憤怒,
[00:12:13.600 --> 00:12:15.600]  有人很沮喪,
[00:12:15.600 --> 00:12:17.600]  很失望,
[00:12:17.600 --> 00:12:19.600]  有人感到很痛苦,
[00:12:19.600 --> 00:12:22.600]  身心靈受傷,
[00:12:22.600 --> 00:12:24.600]  有人很害怕,
[00:12:24.600 --> 00:12:26.600]  很驚惶,
[00:12:26.600 --> 00:12:28.600]  我相信這段時間,
[00:12:28.600 --> 00:12:31.600]  其中一個是門經常要大開的,
[00:12:31.600 --> 00:12:35.600]  一定是精神科醫生,
[00:12:35.600 --> 00:12:38.600]  一定有不同的人或多或少
[00:12:38.600 --> 00:12:41.600]  晚上的睡眠受到影響,
[00:12:41.600 --> 00:12:42.600]  還有,
[00:12:42.600 --> 00:12:45.600]  有些是願意跟別人分享,
[00:12:45.600 --> 00:12:48.600]  有些未必這麼容易跟別人說,
[00:12:48.600 --> 00:12:50.600]  朋友反目成仇,
[00:12:50.600 --> 00:12:53.600]  家庭關係撕裂,
[00:12:53.600 --> 00:12:56.600]  有很多很多,
[00:12:56.600 --> 00:13:02.600]  這段時間是很困難的一個時間,
[00:13:02.600 --> 00:13:06.600]  我們的盼望在哪裡?
[00:13:06.600 --> 00:13:09.600]  我們想捉住誰?
[00:13:09.600 --> 00:13:11.600]  在當時,
[00:13:11.600 --> 00:13:12.600]  這麼多年前,
[00:13:12.600 --> 00:13:15.600]  猶大國的人就很想捉住軍王,
[00:13:15.600 --> 00:13:18.600]  很想捉住地面上的人,
[00:13:18.600 --> 00:13:20.600]  很想捉住軍隊,
[00:13:20.600 --> 00:13:22.600]  甚至不知道是誰,
[00:13:22.600 --> 00:13:23.600]  總之是強的,
[00:13:23.600 --> 00:13:26.600]  他出來幫我們就行了,
[00:13:26.600 --> 00:13:29.600]  今天的我們是不是都很想捉住一些人?
[00:13:29.600 --> 00:13:32.600]  一些人,你覺得很強的,
[00:13:32.600 --> 00:13:34.600]  影響到很多不同方面的,
[00:13:34.600 --> 00:13:35.600]  可能是政局的,
[00:13:35.600 --> 00:13:37.600]  我希望捉住那些人,
[00:13:37.600 --> 00:13:39.600]  但是會不會在這個時候,
[00:13:39.600 --> 00:13:44.600]  正正是神都要我們回到祂那裡,
[00:13:44.600 --> 00:13:46.600]  捉住祂,
[00:13:46.600 --> 00:13:52.600]  一路認定祂就是唯一幫到我們的上帝,
[00:13:52.600 --> 00:13:56.600]  祂是超越萬有的軍王,
[00:13:56.600 --> 00:13:58.600]  就算我沒有把握,
[00:13:58.600 --> 00:14:01.600]  我不知道明天會怎樣,
[00:14:01.600 --> 00:14:05.600]  我不知道明天在哪裡發生什麼事,
[00:14:05.600 --> 00:14:07.600]  就算我是這樣,
[00:14:07.600 --> 00:14:09.600]  我又不知道香港這個局勢,
[00:14:09.600 --> 00:14:11.600]  去到什麼時候完結都好,
[00:14:11.600 --> 00:14:15.600]  我會不會就是捉住這個神,
[00:14:15.600 --> 00:14:17.600]  單單的依靠祂呢?
[00:14:17.600 --> 00:14:21.600]  我記得昨晚有一個土文很觸動我的,
[00:14:21.600 --> 00:14:24.600]  都有不同的弟兄姊妹去分享的,
[00:14:24.600 --> 00:14:26.600]  覺得很感動,
[00:14:26.600 --> 00:14:29.600]  這段時間我也有為香港去禱告,
[00:14:29.600 --> 00:14:33.600]  那個土文就是一個很單純的禱告,
[00:14:33.600 --> 00:14:36.600]  求神帶領香港,
[00:14:36.600 --> 00:14:40.600]  引領香港繼續走下去,
[00:14:40.600 --> 00:14:42.600]  我想是一個很美的禱告,
[00:14:42.600 --> 00:14:45.600]  弟兄姊妹無論我們有什麼立場也好,
[00:14:45.600 --> 00:14:46.600]  一同的禱告,
[00:14:46.600 --> 00:14:48.600]  求神帶領我們,
[00:14:48.600 --> 00:14:50.600]  這個是出路,
[00:14:50.600 --> 00:14:51.600]  無論祈禱,
[00:14:51.600 --> 00:14:52.600]  祈禱到什麼時候,
[00:14:52.600 --> 00:14:53.600]  一天,
[00:14:53.600 --> 00:14:54.600]  兩天,
[00:14:54.600 --> 00:14:55.600]  一個月,
[00:14:55.600 --> 00:14:56.600]  兩個月,
[00:14:56.600 --> 00:14:57.600]  我們不知道的,
[00:14:57.600 --> 00:14:58.600]  一邊祈禱,
[00:14:58.600 --> 00:15:00.600]  一邊等候神,
[00:15:00.600 --> 00:15:01.600]  深信一件事,
[00:15:01.600 --> 00:15:03.600]  神不會叫我們羞愧,
[00:15:03.600 --> 00:15:05.600]  在這裡我們彼此鼓勵,
[00:15:05.600 --> 00:15:07.600]  在這個困難的時間裡,
[00:15:07.600 --> 00:15:10.600]  一同去捉住上帝,
[00:15:10.600 --> 00:15:11.600]  第二件事,
[00:15:11.600 --> 00:15:15.600]  這個神是一個配得榮耀稱重的神,
[00:15:15.600 --> 00:15:18.600]  因為祂是一個完全聖潔的神,
[00:15:18.600 --> 00:15:20.600]  是完全聖潔,
[00:15:20.600 --> 00:15:21.600]  在這段經文裡,
[00:15:21.600 --> 00:15:23.600]  短短的經文裡,
[00:15:23.600 --> 00:15:25.600]  花了很多篇幅,
[00:15:25.600 --> 00:15:28.600]  去講上帝怎樣的聖潔,
[00:15:28.600 --> 00:15:31.600]  透過三個滿的詞語,
[00:15:31.600 --> 00:15:35.600]  和三重聖哉的頌讚,
[00:15:35.600 --> 00:15:39.600]  顯出上帝是無比的聖潔,
[00:15:39.600 --> 00:15:41.600]  我們看看三個滿,
[00:15:41.600 --> 00:15:43.600]  我們看回第六章,
[00:15:43.600 --> 00:15:46.600]  第六章第一節,
[00:15:46.600 --> 00:15:47.600]  第一個滿就是,
[00:15:47.600 --> 00:15:49.600]  他的衣裳下擺,
[00:15:49.600 --> 00:15:51.600]  遮滿聖殿,
[00:15:51.600 --> 00:15:53.600]  這個衣裳的下擺,
[00:15:53.600 --> 00:15:57.600]  說的是神坐在寶座上,
[00:15:57.600 --> 00:15:58.600]  不是只是坐著,
[00:15:58.600 --> 00:16:00.600]  他形容他的衣服,
[00:16:00.600 --> 00:16:02.600]  下面那裡,
[00:16:02.600 --> 00:16:07.600]  一直遮滿整個聖殿,
[00:16:07.600 --> 00:16:09.600]  不只是說,
[00:16:09.600 --> 00:16:14.600]  神的衣裳下擺,
[00:16:14.600 --> 00:16:16.600]  就這樣垂下來,
[00:16:16.600 --> 00:16:18.600]  簡直是遮滿了,
[00:16:18.600 --> 00:16:20.600]  這裡說的是什麼?
[00:16:20.600 --> 00:16:23.600]  就是神的完全臨在,
[00:16:23.600 --> 00:16:25.600]  其實那個衣服,
[00:16:25.600 --> 00:16:27.600]  都是代表了神自己,
[00:16:27.600 --> 00:16:30.600]  神的衣服和我們的衣服不同,
[00:16:30.600 --> 00:16:31.600]  有時候想起,
[00:16:31.600 --> 00:16:34.600]  我們的禮堂是一個非常漂亮的地方,
[00:16:34.600 --> 00:16:37.600]  我們偶爾會借這個禮堂給別人結婚,
[00:16:37.600 --> 00:16:39.600]  你想像一下,
[00:16:39.600 --> 00:16:41.600]  有一天有個新娘子,
[00:16:41.600 --> 00:16:43.600]  她的婚紗很厲害,
[00:16:43.600 --> 00:16:46.600]  不只是有一個很長的頭紗,
[00:16:46.600 --> 00:16:50.600]  她的裙子後面那部分,
[00:16:50.600 --> 00:16:53.600]  遮滿整個禮堂,
[00:16:53.600 --> 00:16:55.600]  這個感覺是怎樣的呢?
[00:16:55.600 --> 00:16:57.600]  很漂亮,
[00:16:57.600 --> 00:16:59.600]  很純潔的白色,
[00:16:59.600 --> 00:17:00.600]  那個紗,
[00:17:00.600 --> 00:17:01.600]  遮滿了,
[00:17:01.600 --> 00:17:02.600]  女孩子都會幻想,
[00:17:02.600 --> 00:17:03.600]  很浪漫,
[00:17:03.600 --> 00:17:05.600]  很漂亮,
[00:17:05.600 --> 00:17:06.600]  應該都是很漂亮,
[00:17:06.600 --> 00:17:08.600]  雖然很誇張,
[00:17:08.600 --> 00:17:09.600]  我們坐在哪裡呢?
[00:17:09.600 --> 00:17:12.600]  她的婚紗佔據整個禮堂,
[00:17:12.600 --> 00:17:13.600]  但是很漂亮,
[00:17:13.600 --> 00:17:14.600]  很白,
[00:17:14.600 --> 00:17:17.600]  真的令到你的眼睛覺得很光明,
[00:17:17.600 --> 00:17:19.600]  在這裡是更加厲害的,
[00:17:19.600 --> 00:17:21.600]  不是說婚紗,
[00:17:21.600 --> 00:17:23.600]  是神的衣服,
[00:17:23.600 --> 00:17:27.600]  是一個很純潔的表徵,
[00:17:27.600 --> 00:17:29.600]  是遮門,
[00:17:29.600 --> 00:17:33.600]  但是完全充滿了這個地方,
[00:17:33.600 --> 00:17:35.600]  她完全的臨在,
[00:17:35.600 --> 00:17:39.600]  是徹底的掌管和純潔,
[00:17:39.600 --> 00:17:42.600]  這個位置顯示出她的純潔,
[00:17:42.600 --> 00:17:44.600]  第二個位置,
[00:17:44.600 --> 00:17:46.600]  第二個門在哪裡呢?
[00:17:46.600 --> 00:17:49.600]  第二個門就是剛才說過的第三節,
[00:17:49.600 --> 00:17:52.600]  她的榮光遍滿全地,
[00:17:52.600 --> 00:17:57.600]  神的榮光也是一個純潔的表徵,
[00:17:57.600 --> 00:17:59.600]  很厲害,
[00:17:59.600 --> 00:18:02.600]  在一個很黑暗的世界裏,
[00:18:02.600 --> 00:18:04.600]  神的榮光,
[00:18:04.600 --> 00:18:05.600]  她純潔的光,
[00:18:05.600 --> 00:18:06.600]  榮耀的光,
[00:18:06.600 --> 00:18:08.600]  充滿了全地,
[00:18:08.600 --> 00:18:11.600]  每一個神的受俗物,
[00:18:11.600 --> 00:18:14.600]  每一個是她的地方,
[00:18:14.600 --> 00:18:16.600]  全部充滿了,
[00:18:16.600 --> 00:18:17.600]  多美,
[00:18:17.600 --> 00:18:18.600]  多美,
[00:18:18.600 --> 00:18:19.600]  多麼的聖潔,
