
[00:00:00.000 --> 00:00:02.720]  感恩我們再一次在晚上
[00:04:00.500 --> 00:04:03.900]  所以這個第一章的所謂引言
[00:04:03.900 --> 00:04:07.200]  就是表白了保羅自己的身份
[00:04:07.200 --> 00:04:09.080]  他的使命
[00:04:09.080 --> 00:04:14.460]  和很特別的就是寫這封信給羅馬教會
[00:04:14.460 --> 00:04:18.560]  就很想他們知道他自己這一份的心意
[00:04:18.560 --> 00:04:22.760]  接著他突然間第十六、十七節
[00:04:22.760 --> 00:04:25.640]  就大進了一個救恩
[00:04:25.640 --> 00:04:27.640]  只要人相信
[00:04:27.640 --> 00:04:29.640]  就可以獲得神的義
[00:04:29.640 --> 00:04:33.660]  就是說似乎萬民唯有這個方法
[00:04:33.660 --> 00:04:37.960]  才可以改變到人性、人心
[00:04:37.960 --> 00:04:41.380]  到底人性和人心是怎樣的呢?
[00:04:41.380 --> 00:04:44.720]  在神的眼中是什麼狀況呢?
[00:04:44.720 --> 00:04:46.980]  所以十六、十七節
[00:04:46.980 --> 00:04:50.440]  首先是給了一個要解決
[00:04:50.440 --> 00:04:55.520]  一個不完整的世界的人性
[00:04:55.520 --> 00:04:57.120]  就是罪性
[00:04:57.120 --> 00:04:59.780]  首先就講了答案
[00:04:59.780 --> 00:05:02.740]  就是第十六、十七節
[00:05:02.740 --> 00:05:05.340]  我不以福音為恥的原因
[00:05:05.340 --> 00:05:10.180]  因為他知道福音是可以改變萬民的這一份能力
[00:05:10.180 --> 00:05:11.760]  這一份神的大能
[00:05:11.760 --> 00:05:15.780]  可以拯救一切相信的人
[00:05:15.780 --> 00:05:22.820]  一切在不義、在神的憤怒底下的罪人
[00:05:22.820 --> 00:05:26.320]  因信就可以得著這一份的救恩
[00:05:26.320 --> 00:05:27.560]  就是神的義
[00:05:27.560 --> 00:05:30.620]  所以他就很清楚看到
[00:05:30.620 --> 00:05:34.020]  唯有萬民因信稱義
[00:05:34.020 --> 00:05:37.260]  才可以解決人類的罪
[00:05:37.260 --> 00:05:39.540]  所以這裡就讓我們看到
[00:05:39.540 --> 00:05:42.420]  保羅很快在第十六、十七節
[00:05:42.420 --> 00:05:45.620]  就已經提出人類的答案
[00:05:45.620 --> 00:05:47.320]  那個命運
[00:05:47.320 --> 00:05:49.820]  那個解救之道
[00:05:49.820 --> 00:05:55.960]  所以十七節就是一個很重要的約節
[00:05:55.960 --> 00:05:58.460]  我們看看第一
[00:05:58.460 --> 00:06:00.000]  大家看到了
[00:06:00.000 --> 00:06:01.720]  很簡單的分段
[00:06:01.720 --> 00:06:04.540]  福音的趙明的保羅
[00:06:04.540 --> 00:06:07.380]  十六、十七節
[00:06:07.380 --> 00:06:09.800]  就是信心和神的義
[00:06:09.800 --> 00:06:11.500]  那個兩者的關係
[00:06:11.500 --> 00:06:13.700]  人必須要擁有神的義
[00:06:13.700 --> 00:06:15.620]  才可以得到救恩
[00:06:15.620 --> 00:06:18.120]  免去神的審判
[00:06:18.120 --> 00:06:20.160]  那個憤怒、那個刑罰
[00:06:20.160 --> 00:06:22.000]  但是怎樣可以得到呢?
[00:06:22.000 --> 00:06:24.500]  就是因信而得的義
[00:06:24.500 --> 00:06:26.020]  這個就是十七節
[00:06:26.020 --> 00:06:32.700]  因為神的義正在福音上顯明出來
[00:06:32.700 --> 00:06:35.180]  稍後我給大家看一個powerpoint
[00:06:35.180 --> 00:06:37.060]  在三章二十一節
[00:06:37.060 --> 00:06:38.620]  也是同樣出現
[00:06:38.620 --> 00:06:43.500]  神的義在律法以外顯明出來
[00:06:43.500 --> 00:06:45.000]  現在這裡就說
[00:06:45.000 --> 00:06:49.300]  神的義在福音上
[00:06:49.300 --> 00:06:51.180]  就是耶穌的救恩上
[00:06:51.180 --> 00:06:52.940]  來顯明出來
[00:06:52.940 --> 00:06:55.820]  這個義是本於信
[00:06:55.820 --> 00:06:57.100]  而致於信
[00:06:57.100 --> 00:06:58.940]  就是由開始信
[00:06:58.940 --> 00:07:01.620]  一直整個人生的過程
[00:07:01.620 --> 00:07:04.160]  都是要持續地信
[00:07:04.160 --> 00:07:06.820]  去到見主之前
[00:07:06.820 --> 00:07:08.680]  都是持續地相信
[00:07:08.680 --> 00:07:11.300]  這樣就可以得到神的義了
[00:07:11.300 --> 00:07:15.300]  所以是本於而致於
[00:07:15.300 --> 00:07:18.780]  大家要掌握這些很重要的真理
[00:07:18.780 --> 00:07:21.740]  所以不是一個交換式的
[00:07:21.740 --> 00:07:23.300]  我信一次
[00:07:23.300 --> 00:07:25.340]  以後不需要再信了
[00:07:25.340 --> 00:07:28.180]  其實這個信心是不斷地成長
[00:07:28.180 --> 00:07:31.540]  不斷在神裡面去更新
[00:07:31.540 --> 00:07:34.460]  這樣的因信而致於信
[00:07:34.460 --> 00:07:37.180]  就在這個義裡面有份了
[00:07:37.180 --> 00:07:39.080]  如經上所記
[00:07:39.080 --> 00:07:42.780]  「二人必因信得生」
[00:07:42.780 --> 00:07:44.340]  接著就是
[00:07:44.340 --> 00:07:46.060]  這裡第一章的大綱
[00:07:46.060 --> 00:07:48.740]  萬民欠缺神的義
[00:07:48.740 --> 00:07:52.280]  今天我們會重點講18到32節
[00:07:52.280 --> 00:07:53.320]  這個段落
[00:07:53.320 --> 00:07:55.000]  我們還沒講之前
[00:07:55.000 --> 00:07:58.020]  再溫習一下16、17節
[00:07:58.020 --> 00:07:59.380]  這裡大家看到
[00:07:59.380 --> 00:08:03.740]  神的大能就是拯救人類的計劃
[00:08:03.740 --> 00:08:07.360]  有足夠的力量可以改變信的人
[00:08:07.360 --> 00:08:09.020]  無論信的人
[00:08:09.020 --> 00:08:10.160]  未信之前
[00:08:10.160 --> 00:08:12.940]  是怎樣的一個罪人
[00:08:12.940 --> 00:08:14.820]  或者活在罪中
[00:08:14.820 --> 00:08:16.060]  無望的
[00:08:16.060 --> 00:08:16.780]  但是
[00:08:16.780 --> 00:08:18.500]  神拯救的大能
[00:08:18.500 --> 00:08:22.220]  都有足夠的力量去改變人的生命
[00:08:22.220 --> 00:08:23.360]  就是說
[00:08:23.360 --> 00:08:25.700]  與世界任何的思潮
[00:08:25.700 --> 00:08:27.340]  任何的政治體系
[00:08:27.340 --> 00:08:28.780]  任何的教育
[00:08:28.780 --> 00:08:31.460]  都是不能夠改變人心的
[00:08:31.460 --> 00:08:33.420]  唯有神的大能
[00:08:33.420 --> 00:08:35.100]  才可以改變人心
[00:08:35.100 --> 00:08:36.500]  所以保羅看到
[00:08:36.500 --> 00:08:41.360]  唯有福音可以去更新舊有的生命
[00:08:41.360 --> 00:08:43.260]  得到神的義
[00:08:43.260 --> 00:08:45.580]  神的義就是福音的核心
[00:08:45.580 --> 00:08:49.220]  所以主耶穌的死而復活
[00:08:49.220 --> 00:08:51.580]  人這樣相信主耶穌
[00:08:51.580 --> 00:08:53.520]  就可以得到神的義
[00:08:53.520 --> 00:08:55.820]  這是幫大家重溫一點
[00:08:55.820 --> 00:08:57.300]  所以神的義
[00:08:57.300 --> 00:08:59.540]  必須要通過信心
[00:08:59.540 --> 00:09:02.680]  是那個人的信主耶穌
[00:09:02.680 --> 00:09:05.640]  嚴格來說是信靠主耶穌
[00:09:05.640 --> 00:09:09.700]  在這個信心上就會顯明神的義
[00:09:09.700 --> 00:09:11.580]  所以如果我們真的這樣信
[00:09:11.580 --> 00:09:14.380]  就會立即獲得神的義
[00:09:14.380 --> 00:09:16.740]  神的義可以很闊的
[00:09:16.740 --> 00:09:19.100]  那個領域很大
[00:09:19.100 --> 00:09:21.080]  第五章就說
[00:09:21.080 --> 00:09:22.600]  神的義
[00:09:22.600 --> 00:09:26.220]  信的人會有甚麼的生命改變呢?
[00:09:26.220 --> 00:09:29.220]  這就是原來救恩
[00:09:29.220 --> 00:09:31.820]  會使我們的生命
[00:09:31.820 --> 00:09:33.180]  能夠在地上
[00:09:33.180 --> 00:09:35.640]  會帶來一個很嶄新的
[00:09:35.640 --> 00:09:36.900]  那個的
[00:09:36.900 --> 00:09:38.300]  不要叫內容
[00:09:38.300 --> 00:09:43.620]  那個的生命的表達
[00:09:43.620 --> 00:09:46.940]  所以第五章第三節開始
[00:09:46.940 --> 00:09:48.340]  一直到第五節
[00:09:48.340 --> 00:09:49.900]  就說到一個基督徒
[00:09:49.900 --> 00:09:53.540]  可以在神的義的包圍下
[00:09:53.540 --> 00:09:55.740]  那個生活是會有很大的不同的
[00:09:55.740 --> 00:09:58.580]  例如第五章的第三節
[00:09:58.580 --> 00:09:59.680]  這個羅馬書
[00:09:59.680 --> 00:10:01.820]  不但如此
[00:10:01.820 --> 00:10:03.680]  就是在患難中
[00:10:03.680 --> 00:10:05.680]  也是歡歡喜喜的
[00:10:05.680 --> 00:10:08.220]  因為知道患難生忍耐
[00:10:08.220 --> 00:10:09.620]  忍耐生老練
[00:10:09.620 --> 00:10:11.380]  老練生盼望
[00:10:11.380 --> 00:10:13.380]  盼望不至於羞恥
[00:10:13.380 --> 00:10:15.620]  因為神的愛
[00:10:15.620 --> 00:10:18.260]  藉著所賜給我們的聖靈
[00:10:18.260 --> 00:10:20.780]  就囂觀在我們的心裏
[00:10:20.780 --> 00:10:27.660]  這就是一個有義有信的門徒
[00:10:27.660 --> 00:10:32.380]  他面對世界種種的困難、問題
[00:10:32.380 --> 00:10:35.580]  他都能夠有一個新的力量
[00:10:35.580 --> 00:10:39.820]  就是神的愛在他內心的囂觀
[00:10:39.820 --> 00:10:42.860]  就可以有力量去面對
[00:10:42.860 --> 00:10:45.220]  所以你其實可以想像到
[00:10:45.220 --> 00:10:46.820]  保羅是在說
[00:10:46.820 --> 00:10:49.020]  有一班新的人
[00:10:49.020 --> 00:10:50.380]  新人類
[00:10:50.380 --> 00:10:54.060]  就是在主耶穌的救恩裏面的新人類
[00:10:54.060 --> 00:10:57.660]  仍然活在羅馬世界的那個世代
[00:10:57.660 --> 00:11:00.060]  到處都是偶像
[00:11:00.060 --> 00:11:04.220]  和帝國都要他們去拜君王是神
[00:11:04.220 --> 00:11:06.540]  但是這一班新人類
[00:11:06.540 --> 00:11:07.900]  跟隨耶穌的
[00:11:07.900 --> 00:11:09.900]  就可以因為這個信心
[00:11:09.900 --> 00:11:13.540]  就得到一個新的生命的更新
[00:11:13.540 --> 00:11:16.180]  就可以在地上活出一個
[00:11:16.180 --> 00:11:18.580]  完全不一樣的人生
[00:11:18.580 --> 00:11:21.700]  所以這個是由信開始
[00:11:21.700 --> 00:11:24.260]  因信而致於信
[00:11:24.260 --> 00:11:27.180]  「以致於」即是不斷透過信心
[00:11:27.180 --> 00:11:31.060]  去經歷上主的幫助
[00:11:31.060 --> 00:11:33.060]  那個加力
[00:11:33.060 --> 00:11:36.980]  這樣去面對人生不同的際遇
[00:11:38.780 --> 00:11:41.740]  我們開始在神的義這裏
[00:11:41.740 --> 00:11:43.740]  大家看看這個PowerPoint
[00:11:43.740 --> 00:11:46.220]  這一頁都頗重要
[00:11:46.220 --> 00:11:48.940]  上一次我們就停在這裏
[00:11:48.940 --> 00:11:50.740]  我們不夠時間講完
[00:11:50.740 --> 00:11:52.860]  和大家稍微揭一揭
[00:11:52.860 --> 00:11:54.060]  三段聖經
[00:11:54.060 --> 00:11:57.300]  新約都是講到哈巴谷書二章四節
[00:11:57.300 --> 00:11:58.820]  引述這段聖經
[00:11:58.820 --> 00:12:00.820]  但三次都不同的重點
[00:12:00.820 --> 00:12:02.940]  一章的十七節就明顯
[00:12:02.940 --> 00:12:04.140]  剛才我們講了
[00:12:04.140 --> 00:12:06.620]  義人因信得生
[00:12:06.620 --> 00:12:08.900]  這裏告訴我們
[00:12:08.900 --> 00:12:11.900]  因為神的義在這個福音上顯明
[00:12:11.900 --> 00:12:13.100]  怎樣顯明呢?
[00:12:13.100 --> 00:12:15.580]  就是這個義是本於信
[00:12:15.580 --> 00:12:17.100]  而致於信
[00:12:17.100 --> 00:12:18.500]  如經上所記
[00:12:18.500 --> 00:12:21.020]  義人必因信得生
[00:12:21.020 --> 00:12:22.380]  特別強調
[00:12:22.380 --> 00:12:24.380]  哪些人可以成為義人呢?
[00:12:24.380 --> 00:12:28.140]  就是信主的人
[00:12:28.140 --> 00:12:29.820]  因信主的人
[00:12:29.820 --> 00:12:33.660]  就可以得著成為一個義人
[00:12:33.660 --> 00:12:40.460]  或者說神的義就加在這些信人的生命裏面
[00:12:40.460 --> 00:12:43.740]  雖然和我們沒有什麼關聯的加拉太書
[00:12:43.740 --> 00:12:48.500]  但和保羅的羅馬書是有相當大的關聯的
[00:12:48.500 --> 00:12:50.380]  我們可以稍微揭一揭
[00:12:50.380 --> 00:12:55.980]  這個加拉太書第三章這一段
[00:12:55.980 --> 00:13:03.180]  三章由第十一節開始
[00:13:03.180 --> 00:13:08.020]  第三章是一個很重要的論點
[00:13:08.020 --> 00:13:11.060]  來駁斥加拉太教會
[00:13:11.060 --> 00:13:15.140]  如果他們要靠自己的好行為
[00:13:15.140 --> 00:13:18.820]  其中的好行為就是要受割禮
[00:13:18.820 --> 00:13:21.540]  因為外邦人沒有受割禮
[00:13:21.540 --> 00:13:25.140]  被猶太的信徒來迷惑
[00:13:25.140 --> 00:13:27.180]  說你們是二等的信徒
[00:13:27.180 --> 00:13:28.900]  因為你們沒有受割禮
[00:13:28.900 --> 00:13:34.820]  可能會帶來一種淡化了基督的救贖
[00:13:34.820 --> 00:13:37.980]  唯一的重要
[00:13:37.980 --> 00:13:40.860]  所以保羅知道這個危機
[00:13:40.860 --> 00:13:44.260]  就來責備加拉太教會
[00:13:44.260 --> 00:13:47.420]  他們好像畫蛇添足那樣
[00:13:47.420 --> 00:13:48.820]  加多一些東西
[00:13:48.820 --> 00:13:50.060]  以為做漏了
[00:13:50.060 --> 00:13:51.180]  其實不需要的
[00:13:51.180 --> 00:13:56.300]  信主耶穌就已經立即獲得那份信心
[00:13:56.300 --> 00:13:57.940]  那份神的義
[00:13:57.940 --> 00:14:01.100]  我們來看看保羅如何在這裡
[00:14:01.100 --> 00:14:04.540]  引用《阿巴菊書》二章四節
[00:14:04.540 --> 00:14:06.140]  引用的重點
[00:14:06.140 --> 00:14:08.340]  到底是在義人那裡
[00:14:08.340 --> 00:14:09.860]  在信心那裡
[00:14:09.860 --> 00:14:14.060]  還是另外的情況呢
[00:14:14.060 --> 00:14:16.700]  我們來看看第十一節這一段
[00:14:16.700 --> 00:14:24.820]  第十節再詳細一點
[00:14:24.820 --> 00:14:27.540]  「凡以行律法為本的
[00:14:27.540 --> 00:14:29.460]  都是被奏助的
[00:14:29.460 --> 00:14:31.420]  因為經上記著
[00:14:31.420 --> 00:14:36.220]  凡不常照律法書上所記一切之事去行的
[00:14:36.220 --> 00:14:37.700]  就被奏助」
[00:14:37.700 --> 00:14:39.740]  這是《生命記》的經文
[00:14:39.740 --> 00:14:41.140]  第十一節
[00:14:41.140 --> 00:14:43.900]  「沒有一個人靠著律法
[00:14:43.900 --> 00:14:46.020]  在神面前稱義
[00:14:46.020 --> 00:14:47.540]  這是明顯的
[00:14:47.540 --> 00:14:48.900]  因為經上說」
[00:14:48.900 --> 00:14:51.380]  即是《阿巴菊書》二章
[00:14:51.380 --> 00:14:54.060]  「義人必因信得生」
[00:14:54.060 --> 00:14:55.380]  第十二節
[00:14:55.380 --> 00:14:58.100]  「律法原不本乎信
[00:14:58.100 --> 00:15:00.460]  只說行這些事的
[00:15:00.460 --> 00:15:02.540]  就必因此活著」
[00:15:02.540 --> 00:15:04.100]  第十三節
[00:15:04.100 --> 00:15:05.620]  有一個對比
[00:15:05.620 --> 00:15:08.980]  「基督既為我們受了奏助
[00:15:08.980 --> 00:15:10.980]  或者成為了奏助
[00:15:10.980 --> 00:15:14.420]  就贖出我們脫離律法的奏助
[00:15:14.420 --> 00:15:16.060]  因為經上記著
[00:15:16.060 --> 00:15:17.740]  凡掛在木頭上
[00:15:17.740 --> 00:15:19.220]  都是被奏助的」
[00:15:19.220 --> 00:15:20.820]  這是《生命記》的經文
[00:15:20.820 --> 00:15:23.220]  二十一章二十三節
[00:15:23.220 --> 00:15:25.220]  第十四節
[00:15:25.220 --> 00:15:27.700]  「這便叫阿伯拉罕的福
[00:15:27.700 --> 00:15:31.500]  因基督耶穌可以臨到外邦人
[00:15:31.500 --> 00:15:35.380]  使我們因信得著所應許的聖靈」
[00:15:35.380 --> 00:15:37.860]  這裡的重點提到
[00:15:37.860 --> 00:15:39.060]  在這段聖經
[00:15:39.060 --> 00:15:41.700]  是和那個行律法的對比
[00:15:41.700 --> 00:15:46.140]  所以我們不需要守律法
[00:15:46.140 --> 00:15:47.860]  守不到
[00:15:47.860 --> 00:15:49.540]  也沒有人能夠守到
[00:15:49.540 --> 00:15:50.620]  保羅說
[00:15:50.620 --> 00:15:53.620]  因為基督為我們成為了奏助
[00:15:53.620 --> 00:15:57.380]  就將我們帶離開律法的規範
[00:15:57.380 --> 00:15:58.740]  那個奏助
[00:15:58.740 --> 00:16:02.020]  使我們因信主耶穌
[00:16:02.020 --> 00:16:06.340]  就可以得到這一份最寶貴的禮物
[00:16:06.340 --> 00:16:08.460]  就是應許的聖靈
[00:16:08.460 --> 00:16:11.500]  即是神自己住在我們裡面
[00:16:11.500 --> 00:16:13.500]  所以這一段聖經
[00:16:13.500 --> 00:16:14.940]  保羅的引述
[00:16:14.940 --> 00:16:16.420]  特別強調
[00:16:16.420 --> 00:16:17.820]  只要信
[00:16:17.820 --> 00:16:20.020]  不是靠手行為
[00:16:20.020 --> 00:16:23.020]  不是靠自己的功德換取
[00:16:23.020 --> 00:16:25.220]  是信主耶穌
[00:16:25.220 --> 00:16:28.260]  因為主耶穌已經成為了奏助
[00:16:28.260 --> 00:16:33.060]  我們信就得到這一份應許的聖靈
[00:16:33.060 --> 00:16:35.860]  雖然他不是強調神的義
[00:16:35.860 --> 00:16:41.900]  但也是另一個角度去講救恩的因典
[00:16:41.900 --> 00:16:44.460]  就是我們得到應許的聖靈
[00:16:44.460 --> 00:16:45.860]  住在我們的內心
[00:16:45.900 --> 00:16:49.340]  即是說我們已經脫離了手行為
[00:16:49.340 --> 00:16:50.460]  靠律法
[00:16:50.460 --> 00:16:53.660]  來得到神的那個稱許
[00:16:53.660 --> 00:16:56.340]  所以第二段保羅引述
[00:16:56.340 --> 00:16:59.660]  是強調信心的信靠
[00:16:59.660 --> 00:17:01.260]  不要靠行為
[00:17:01.260 --> 00:17:04.940]  就是加拉太書這裡的論點就是這樣
[00:17:04.940 --> 00:17:07.620]  羅馬書那裡特別強調
[00:17:07.620 --> 00:17:10.940]  那些人為什麼可以得到神的義呢?
[00:17:10.940 --> 00:17:15.940]  就是因為在神的運作裡面
[00:17:15.940 --> 00:17:17.500]  我們是信
[00:17:17.500 --> 00:17:21.340]  就立即成為了義人的身份和地位
[00:17:21.340 --> 00:17:26.620]  第十章的希伯來書
[00:17:26.620 --> 00:17:29.820]  就是新約第三段最後一段引述
[00:17:29.820 --> 00:17:31.340]  是哈巴谷書的
[00:17:31.340 --> 00:17:33.220]  也都揭露了
[00:17:33.220 --> 00:17:35.220]  雖然不是保羅寫
[00:17:35.220 --> 00:17:38.340]  不知道是誰寫的
[00:17:38.340 --> 00:17:39.220]  希伯來書
[00:17:39.220 --> 00:17:41.740]  但是這裡更加明顯
[00:17:41.740 --> 00:17:44.540]  是說到一個有信心
[00:17:44.540 --> 00:17:46.740]  相信主耶穌的人
[00:17:46.740 --> 00:17:50.140]  他應該是在信心裡面
[00:17:50.140 --> 00:17:52.340]  帶來他的生命是活的
[00:17:52.340 --> 00:17:54.980]  在地上是一個很活潑的
[00:17:54.980 --> 00:17:56.940]  屬靈生命的人
[00:17:56.940 --> 00:17:57.940]  第十章
[00:17:57.940 --> 00:18:02.900]  我們可以從第37節開始看
[00:18:02.900 --> 00:18:08.940]  可能要讀多一點
[00:18:09.260 --> 00:18:11.460]  第32這段開始
[00:18:11.460 --> 00:18:14.380]  當然想上文更加詳細
[00:18:14.380 --> 00:18:17.140]  不過我們只想引述關於
[00:18:17.140 --> 00:18:19.860]  這個「義人因信得生」這一段
[00:18:19.860 --> 00:18:23.540]  大部分人都說未必是保羅寫
[00:18:23.540 --> 00:18:26.140]  就當是不知名的作者寫
[00:18:26.140 --> 00:18:27.340]  第32節
[00:18:27.340 --> 00:18:29.100]  你們要追念往日
[00:18:29.100 --> 00:18:31.620]  蒙了光照以後
[00:18:31.620 --> 00:18:34.940]  所忍受大征戰的各樣苦難
[00:18:34.940 --> 00:18:36.460]  一面被毀旁
[00:18:36.460 --> 00:18:39.980]  即是說這些初代信主的弟兄姊妹
[00:18:39.980 --> 00:18:44.660]  面對無論是帝國羅馬的逼迫
[00:18:44.660 --> 00:18:46.260]  如果他們是猶太人
[00:18:46.260 --> 00:18:51.260]  受盡猶太教的冷嘲熱諷的叛教
[00:18:51.260 --> 00:18:53.420]  又或者是當地的人
[00:18:53.420 --> 00:18:54.660]  拜偶像的
[00:18:54.660 --> 00:18:56.980]  又會受到這些牽連
[00:18:56.980 --> 00:18:57.980]  影響
[00:18:57.980 --> 00:19:01.180]  一面被毀旁
[00:19:01.180 --> 00:19:02.020]  遭患難
[00:19:02.020 --> 00:19:03.220]  成了氣境
[00:19:03.220 --> 00:19:05.300]  叫眾人觀看
[00:19:05.300 --> 00:19:08.060]  即是說被人嘲笑
[00:19:08.060 --> 00:19:09.300]  挖苦
[00:19:09.300 --> 00:19:11.700]  被人排擠
[00:19:11.700 --> 00:19:13.940]  這就叫成了氣境
[00:19:13.940 --> 00:19:15.460]  好像一台戲一樣
[00:19:15.460 --> 00:19:18.900]  一面陪伴那些受這樣苦難的人
[00:19:18.900 --> 00:19:22.700]  因為你們體恤了那些被困所的人
[00:19:22.700 --> 00:19:26.420]  並且你們的家業被人搶去
[00:19:26.420 --> 00:19:28.220]  也甘心忍受
[00:19:28.220 --> 00:19:31.420]  知道自己有更美長存的家業
[00:19:31.420 --> 00:19:35.180]  所以你們不可丟棄勇敢的心
[00:19:35.180 --> 00:19:38.180]  全這樣的心必得大賞賜
[00:19:38.180 --> 00:19:41.740]  這裡提到我們要堅持到底
[00:19:41.740 --> 00:19:44.700]  不要看短暫的眼前
[00:19:44.700 --> 00:19:46.420]  那個苦楚
[00:19:46.420 --> 00:19:47.740]  那個困難
[00:19:47.740 --> 00:19:50.860]  因為所有歷代的信徒
[00:19:50.860 --> 00:19:55.740]  都是這樣去忍受這些逼迫的
[00:19:55.740 --> 00:19:56.500]  是的
[00:19:56.500 --> 00:19:59.900]  重點是不要丟棄勇敢的心
[00:19:59.900 --> 00:20:01.900]  全這樣心的人
[00:20:01.900 --> 00:20:05.180]  必定會得到將來的大賞賜
[00:20:05.180 --> 00:20:07.340]  接著第36節
[00:20:07.340 --> 00:20:09.180]  你們必須忍耐
[00:20:09.180 --> 00:20:11.980]  使你們行完了神的旨意
[00:20:11.980 --> 00:20:14.300]  就可以得著所應許的
[00:20:14.300 --> 00:20:17.020]  因為還有一點點時候
[00:20:17.020 --> 00:20:18.700]  那要來的就來
[00:20:18.700 --> 00:20:20.300]  並不遲然
[00:20:20.300 --> 00:20:23.300]  只是二人必因信得生
[00:20:23.300 --> 00:20:25.820]  再次引述哈伯谷書的二章
[00:20:25.820 --> 00:20:28.140]  這次連第三節也引述了
