
[00:00:00.000 --> 00:00:01.400]  好, 兄弟姐妹午安
[00:01:50.840 --> 00:01:54.040]  這並不是說我已經做到
[00:01:54.040 --> 00:01:56.040]  已經達至完全了
[00:01:56.040 --> 00:01:59.240]  我只是竭力要得著完全
[00:01:59.240 --> 00:02:01.640]  基督耶穌先得著了我
[00:02:01.640 --> 00:02:05.240]  就是為了讓我能得著這完全
[00:02:05.240 --> 00:02:07.240]  親我的弟兄姊妹
[00:02:07.240 --> 00:02:10.360]  我並不是已經達到了這個目標
[00:02:10.360 --> 00:02:13.000]  我只是專注於一件事
[00:02:13.000 --> 00:02:14.600]  忘記背後
[00:02:14.600 --> 00:02:17.160]  期待那擺在前面的
[00:02:17.160 --> 00:02:20.200]  竭力奔赴塞城的終點
[00:02:20.200 --> 00:02:22.600]  要得到那屬天的獎賞
[00:02:22.600 --> 00:02:24.840]  就是上帝藉著基督
[00:02:24.840 --> 00:02:27.400]  耶穌召喚我們去得的
[00:02:27.400 --> 00:02:31.240]  願所有靈性成熟的人
[00:02:31.240 --> 00:02:33.800]  都在這事上看法一致
[00:02:33.800 --> 00:02:37.400]  要是你們對這某一點不同意
[00:02:37.400 --> 00:02:40.200]  我相信上帝會讓你們明白
[00:02:40.200 --> 00:02:44.040]  然而我們取得了怎樣的進步
[00:02:44.040 --> 00:02:46.840]  就務必照樣進步下去
[00:02:46.840 --> 00:02:51.720]  我不知道大家聽完之後會不會更加明白多一點這段經文
[00:02:51.720 --> 00:02:55.560]  很多時候舊的版本會令我們有很多誤會
[00:02:55.560 --> 00:02:59.560]  當每一次講這段經文的時候
[00:02:59.560 --> 00:03:02.440]  都很容易會讓人很快就會
[00:03:02.440 --> 00:03:05.160]  降起之降
[00:03:05.160 --> 00:03:09.000]  我知道神是重要的
[00:03:09.000 --> 00:03:12.040]  但是地上的東西都重要
[00:03:12.040 --> 00:03:14.440]  你可不可以不賺錢
[00:03:14.440 --> 00:03:16.440]  你可不可以曲高和寡
[00:03:16.440 --> 00:03:17.720]  其實不是
[00:03:17.720 --> 00:03:18.920]  弟兄姊妹
[00:03:18.920 --> 00:03:21.160]  很多時候我們都誤會了聖經
[00:03:21.160 --> 00:03:25.000]  誤會了很多保羅的意思
[00:03:25.000 --> 00:03:27.560]  其實我會稱之為這段經文
[00:03:27.560 --> 00:03:30.360]  是叫做保羅的豪情壯語
[00:03:30.360 --> 00:03:32.680]  為什麼會這樣講呢
[00:03:32.680 --> 00:03:34.680]  剛才當他講的時候
[00:03:34.680 --> 00:03:38.120]  我已經將以為以前有價值的事
[00:03:38.120 --> 00:03:40.120]  現在看來沒有價值
[00:03:40.120 --> 00:03:42.120]  如果大家看回上面的經文就會記得
[00:03:42.120 --> 00:03:45.560]  其實當時整個的菲律賓書
[00:03:45.560 --> 00:03:49.960]  仍然在討論關於究竟我需不需要行割禮
[00:03:49.960 --> 00:03:51.960]  而得到這份救恩的問題
[00:03:51.960 --> 00:03:53.960]  而保羅在上面的經文就說
[00:03:53.960 --> 00:03:58.280]  如果你要講他合乎這個資格的話
[00:03:58.280 --> 00:04:00.920]  無論在身份上
[00:04:00.920 --> 00:04:04.360]  無論在當時我對於信仰的認真
[00:04:04.360 --> 00:04:08.360]  我都比這些人更加有資格
[00:04:08.360 --> 00:04:12.120]  但是這些在他以前
[00:04:12.120 --> 00:04:14.920]  看為最高價值的東西
[00:04:14.920 --> 00:04:19.240]  到今天來說他會覺得是沒有價值
[00:04:19.240 --> 00:04:21.240]  為什麼呢
[00:04:21.240 --> 00:04:23.240]  今天的主題叫做
[00:04:23.240 --> 00:04:26.120]  你得著真寶了嗎
[00:04:26.120 --> 00:04:33.240]  保羅並不是無端端放下的定志妹
[00:04:33.240 --> 00:04:36.520]  在這裡的時候他講得很清楚
[00:04:36.520 --> 00:04:42.440]  是因為我已經尋找到這個無價之寶
[00:04:42.440 --> 00:04:45.480]  所以我願意去放下
[00:04:45.480 --> 00:04:49.640]  今天我們作為基督徒
[00:04:49.640 --> 00:04:52.360]  我們得著了這個救恩
[00:04:52.360 --> 00:04:55.320]  但究竟這個救恩對於大家來說
[00:04:55.320 --> 00:04:57.320]  是不是一份無價之寶
[00:04:57.320 --> 00:05:01.320]  是可以去到一個程度
[00:05:01.320 --> 00:05:05.480]  讓你去將從前你認為很重要
[00:05:05.480 --> 00:05:08.440]  不斷要去追求的東西去放下
[00:05:08.440 --> 00:05:13.000]  其實是一個比較
[00:05:13.000 --> 00:05:15.560]  很多時候就是
[00:05:15.560 --> 00:05:17.560]  當然啦 我今天上耶穌會很認真的
[00:05:17.560 --> 00:05:19.560]  我都參與很多的侍奉
[00:05:19.560 --> 00:05:21.560]  我都做了很多的事
[00:05:21.560 --> 00:05:23.560]  但定志妹
[00:05:23.560 --> 00:05:28.520]  其實這個問題只可以靠著你自己去問你的內心
[00:05:28.520 --> 00:05:33.080]  我其中有一個侍奉
[00:05:33.080 --> 00:05:35.080]  現在我已經可以退到很後
[00:05:35.080 --> 00:05:35.880]  我很感恩
[00:05:35.880 --> 00:05:37.880]  一位非常好的童工Debra
[00:05:37.880 --> 00:05:39.880]  盧姑娘來了
[00:05:39.880 --> 00:05:41.880]  之後她做一些清善的工作
[00:05:41.880 --> 00:05:43.880]  我都會給一些意見
[00:05:43.880 --> 00:05:45.880]  做清善工作裏面
[00:05:45.880 --> 00:05:47.880]  我想不斷提及
[00:05:47.880 --> 00:05:49.880]  今天是一個成人的崇拜
[00:05:49.880 --> 00:05:51.880]  我很想告訴大家
[00:05:51.880 --> 00:05:53.880]  做兒童工作
[00:05:53.880 --> 00:05:55.880]  做清少年工作
[00:05:55.880 --> 00:05:57.880]  其實有一半的
[00:05:57.880 --> 00:06:01.880]  顯出來的能力
[00:06:01.880 --> 00:06:03.880]  其實是從大家作為家長來的
[00:06:03.880 --> 00:06:09.880]  是你平時在家裏面
[00:06:09.880 --> 00:06:13.880]  你怎樣去讓他看見這個信仰
[00:06:13.880 --> 00:06:15.880]  在以前我一直去做
[00:06:15.880 --> 00:06:17.880]  特別當時我來到
[00:06:17.880 --> 00:06:21.880]  剛剛感受我去做很前線的清善工作的時候
[00:06:21.880 --> 00:06:23.880]  永遠去面對一個掙扎
[00:06:23.880 --> 00:06:25.880]  就是有些年青人
[00:06:25.880 --> 00:06:27.880]  我們在教會裏面
[00:06:27.880 --> 00:06:29.880]  跟他們一起好好過生活
[00:06:29.880 --> 00:06:31.880]  我們跟他們一起好好聊天
[00:06:31.880 --> 00:06:33.880]  慢慢地對上帝有些信心
[00:06:33.880 --> 00:06:35.880]  但往往當他回到家裏
[00:06:35.880 --> 00:06:37.880]  第二個星期他就回來跟我們說
[00:06:37.880 --> 00:06:39.880]  Aka
[00:06:39.880 --> 00:06:43.880]  為甚麼回到家裏
[00:06:43.880 --> 00:06:45.880]  我父母都是回教會
[00:06:45.880 --> 00:06:47.880]  為甚麼他們不是像你所說的那樣
[00:06:47.880 --> 00:06:55.880]  其實他們是受大家的影響
[00:06:55.880 --> 00:06:57.880]  而他們有一個
[00:06:57.880 --> 00:06:59.880]  究竟是怎樣的水準生活
[00:06:59.880 --> 00:07:01.880]  是由你們去構成的
[00:07:01.880 --> 00:07:03.880]  有一次我記得我們一班同工
[00:07:03.880 --> 00:07:04.880]  去到觀塘
[00:07:04.880 --> 00:07:07.880]  參觀有一間宣道會觀塘塘
[00:07:07.880 --> 00:07:09.880]  他們的清善工作做得很好
[00:07:09.880 --> 00:07:11.880]  他們的同工都很直言
[00:07:11.880 --> 00:07:12.880]  他說是呀
[00:07:12.880 --> 00:07:14.880]  我們這裏的弟兄姊妹
[00:07:14.880 --> 00:07:20.880]  基本上是他們在家裏面已經做了一半的清善工作
[00:07:20.880 --> 00:07:23.880]  其實本身這些青年都是帶著一個
[00:07:23.880 --> 00:07:25.880]  都幾成熟的生命來到當中
[00:07:25.880 --> 00:07:28.880]  所以他們就能夠很早在他們初中
[00:07:28.880 --> 00:07:30.880]  在他們中四中五的時候
[00:07:30.880 --> 00:07:33.880]  都已經能夠可以開始做門訓
[00:07:34.880 --> 00:07:37.880]  而你會發覺一件事
[00:07:37.880 --> 00:07:39.880]  其中一個很彰顯的地方
[00:07:39.880 --> 00:07:41.880]  就是今天都仍然出現
[00:07:41.880 --> 00:07:43.880]  如果今天你作為父母
[00:07:43.880 --> 00:07:47.880]  到你的孩子
[00:07:47.880 --> 00:07:49.880]  特別是剛過去考DSE
[00:07:49.880 --> 00:07:54.880]  在人生裏面一個非常之重要的考試
[00:07:54.880 --> 00:07:56.880]  在這個考試裏面
[00:07:56.880 --> 00:07:57.880]  你會怎樣跟他說呢
[00:07:57.880 --> 00:07:59.880]  星期日的時候
[00:07:59.880 --> 00:08:01.880]  你是會跟他說
[00:08:01.880 --> 00:08:03.880]  無論怎樣都好
[00:08:03.880 --> 00:08:05.880]  先回教會吧
[00:08:05.880 --> 00:08:08.880]  敬拜上帝是很重要的
[00:08:08.880 --> 00:08:11.880]  還是你會跟他說
[00:08:11.880 --> 00:08:13.880]  先讀書吧
[00:08:13.880 --> 00:08:16.880]  先讀書吧
[00:08:16.880 --> 00:08:17.880]  回小廁不用死的
[00:08:17.880 --> 00:08:20.880]  弟兄姊妹
[00:08:20.880 --> 00:08:24.880]  其實這個是反映在我們生命裏面
[00:08:24.880 --> 00:08:26.880]  這個主耶穌基督
[00:08:26.880 --> 00:08:28.880]  他是不是真的我們的至寶
[00:08:28.880 --> 00:08:30.880]  而去到一個地步
[00:08:30.880 --> 00:08:32.880]  我們願意為了他的緣故
[00:08:32.880 --> 00:08:35.880]  而放下這些世界裏面
[00:08:35.880 --> 00:08:37.880]  你認為很有價值的事
[00:08:37.880 --> 00:08:39.880]  你記住我要再強調
[00:08:39.880 --> 00:08:41.880]  我不是叫你不賺錢
[00:08:41.880 --> 00:08:43.880]  我不是叫你不過一個優質的生活
[00:08:43.880 --> 00:08:47.880]  我不是叫你過一個一定要很貧窮
[00:08:47.880 --> 00:08:49.880]  我不是在說這件事
[00:08:49.880 --> 00:08:51.880]  我是在說
[00:08:51.880 --> 00:08:55.880]  當這些事相對於主耶穌的救恩的時候
[00:08:55.880 --> 00:08:57.880]  是什麼
[00:08:57.880 --> 00:08:59.880]  所以你會發覺
[00:08:59.880 --> 00:09:01.880]  保羅在這裏的時候
[00:09:01.880 --> 00:09:04.880]  他就說因為我在裏面的時候
[00:09:04.880 --> 00:09:06.880]  我願意放下
[00:09:06.880 --> 00:09:08.880]  我很想做什麼
[00:09:08.880 --> 00:09:14.880]  因為我很想達到一個跟基督完全合一的生命
[00:09:14.880 --> 00:09:16.880]  其實我們卡住了
[00:09:16.880 --> 00:09:18.880]  什麼叫跟基督完全合一
[00:09:18.880 --> 00:09:20.880]  因為原來後面他解釋了
[00:09:20.880 --> 00:09:24.880]  因為我很想去體驗什麼叫做
[00:09:24.880 --> 00:09:27.880]  耶穌基督復活的大能
[00:09:27.880 --> 00:09:30.880]  在剛才的版本裏面他講了兩次
[00:09:30.880 --> 00:09:35.880]  我很想去體會耶穌基督復活的大能
[00:09:35.880 --> 00:09:37.880]  當講到這裏
[00:09:37.880 --> 00:09:42.880]  你就應該要慢慢揣摩明白主耶穌基督
[00:09:42.880 --> 00:09:47.880]  你要明白保羅他自己當時的心情
[00:09:47.880 --> 00:09:49.880]  是 沒錯
[00:09:49.880 --> 00:09:52.880]  這個世界上有很多很有價值的事
[00:09:52.880 --> 00:09:58.880]  但是有更多不是這些物質
[00:09:58.880 --> 00:10:00.880]  這些學歷
[00:10:00.880 --> 00:10:04.880]  不是這些榮譽可以換到回來
[00:10:04.880 --> 00:10:10.880]  當你病的時候
[00:10:10.880 --> 00:10:11.880]  沒錯
[00:10:11.880 --> 00:10:14.880]  你有能力 你有經濟的條件
[00:10:14.880 --> 00:10:19.880]  你可以比其他人有更優質更快的醫療
[00:10:19.880 --> 00:10:22.880]  他可以讓你盡快去看醫生
[00:10:22.880 --> 00:10:24.880]  但是弟兄姊妹
[00:10:24.880 --> 00:10:26.880]  你的心呢
[00:10:26.880 --> 00:10:31.880]  你的心裏面
[00:10:31.880 --> 00:10:33.880]  當你在疾病當中
[00:10:33.880 --> 00:10:35.880]  你是很恐懼的
[00:10:35.880 --> 00:10:37.880]  很憂心的
[00:10:37.880 --> 00:10:39.880]  很憂慮的
[00:10:39.880 --> 00:10:42.880]  很沒有盼望的
[00:10:44.880 --> 00:10:49.880]  這些物質這些東西可不可以幫到你
[00:10:49.880 --> 00:10:54.880]  當你在人生的低潮低谷的時候
[00:10:54.880 --> 00:10:58.880]  究竟昔日裏面你所追求的這些東西
[00:10:58.880 --> 00:11:01.880]  能不能夠幫到你
[00:11:01.880 --> 00:11:08.880]  而保羅在講耶穌基督復活的大能就是
[00:11:08.880 --> 00:11:11.880]  當你在這些低谷
[00:11:11.880 --> 00:11:15.880]  甚至乎去到要面對死的時候
[00:11:15.880 --> 00:11:18.880]  竟然透過主耶穌基督
[00:11:18.880 --> 00:11:21.880]  你竟然可以復甦過來
[00:11:21.880 --> 00:11:25.880]  其實這個就是當大家很有興趣
[00:11:25.880 --> 00:11:27.880]  甚至有時候我們會邀請一些見證人
[00:11:27.880 --> 00:11:31.880]  來當中和我們分享的見證
[00:11:31.880 --> 00:11:37.880]  當我們的婚姻出了一個很大的卡住的時候
[00:11:37.880 --> 00:11:40.880]  當我們去面對我們都不知道怎樣算的時候
[00:11:40.880 --> 00:11:43.880]  竟然我們見到主耶穌基督
[00:11:43.880 --> 00:11:47.880]  我們的婚姻就得到突破
[00:11:47.880 --> 00:11:51.880]  竟然我們可以去重修於好
[00:11:51.880 --> 00:11:57.880]  當我們去面對疾病那種威脅的時候
[00:11:57.880 --> 00:11:59.880]  我們是有多麼的辛苦
[00:11:59.880 --> 00:12:02.880]  但是當我遇到主耶穌基督的時候
[00:12:02.880 --> 00:12:05.880]  祂竟然可以在我疾病當中
[00:12:05.880 --> 00:12:08.880]  讓我看見出路
[00:12:09.880 --> 00:12:14.880]  當我面對我的另一半離開的時候
[00:12:14.880 --> 00:12:18.880]  我心裡面不知道怎樣去面對
[00:12:18.880 --> 00:12:21.880]  但是主耶穌的同在
[00:12:21.880 --> 00:12:25.880]  祂的永生盼望竟然可以告訴我
[00:12:25.880 --> 00:12:27.880]  我不需要擔心
[00:12:27.880 --> 00:12:31.880]  因為祂告訴我有一天我們可以再見
[00:12:31.880 --> 00:12:34.880]  所以弟兄姊妹
[00:12:34.880 --> 00:12:37.880]  保羅就是非常渴慕
[00:12:37.880 --> 00:12:41.880]  他能夠得著這樣的大能
[00:12:41.880 --> 00:12:44.880]  而他很清楚昔日的裏面
[00:12:44.880 --> 00:12:47.880]  他所去追求的是換不到回來
[00:12:47.880 --> 00:12:52.880]  所以他很願意和耶穌一同受苦
[00:12:52.880 --> 00:12:55.880]  一同受死
[00:12:55.880 --> 00:12:58.880]  為著的我要得著
[00:12:58.880 --> 00:13:02.880]  因為他很清楚如果我不是和耶穌一起去走的時候
[00:13:02.880 --> 00:13:05.880]  我不會經歷這些事情
[00:13:05.880 --> 00:13:08.880]  昨天我們團契的時候
[00:13:08.880 --> 00:13:11.880]  我們才說了其中一個點
[00:13:11.880 --> 00:13:16.880]  就是當上帝想和我們同工的時候
[00:13:16.880 --> 00:13:18.880]  他不是命令你
[00:13:18.880 --> 00:13:21.880]  小芬 我現在有件事叫你去做
[00:13:21.880 --> 00:13:22.880]  你做吧
[00:13:22.880 --> 00:13:24.880]  然後就推你出去
[00:13:24.880 --> 00:13:25.880]  推你出去自己做
[00:13:25.880 --> 00:13:26.880]  好了 到你搞不定
[00:13:26.880 --> 00:13:28.880]  不要緊 你回來吧 求我吧
[00:13:28.880 --> 00:13:30.880]  求我的時候我幫你
[00:13:30.880 --> 00:13:32.880]  我們經常都以為是這樣
[00:13:32.880 --> 00:13:34.880]  為上帝工作
[00:13:34.880 --> 00:13:36.880]  但其實不是
[00:13:36.880 --> 00:13:40.880]  上帝更重要的 更重視的那個是你
[00:13:40.880 --> 00:13:44.880]  他會在你的生命裏面出現
[00:13:44.880 --> 00:13:46.880]  然後他會告訴你
[00:13:46.880 --> 00:13:48.880]  有些事情我很想和你同工
[00:13:48.880 --> 00:13:51.880]  但卻是反過來告訴你
[00:13:51.880 --> 00:13:53.880]  我想怎樣做
[00:13:53.880 --> 00:13:57.880]  而帶來你生命裏面的一些矛盾
[00:13:57.880 --> 00:14:00.880]  原來當我要和上帝同工的時候
[00:14:00.880 --> 00:14:02.880]  我要放下一些東西
[00:14:02.880 --> 00:14:05.880]  那些可能是我現在追求的東西
[00:14:05.880 --> 00:14:07.880]  可能是我的工作
[00:14:07.880 --> 00:14:09.880]  可能那是我的性格
[00:14:09.880 --> 00:14:13.880]  那個可能是我待人接物的態度
[00:14:13.880 --> 00:14:16.880]  當你作出改變調教
[00:14:16.880 --> 00:14:19.880]  上帝就說 好啊 你和我同工
[00:14:19.880 --> 00:14:21.880]  而當你和他同工的時候
[00:14:21.880 --> 00:14:25.880]  你就會越來越體驗到主耶穌基督
[00:14:25.880 --> 00:14:27.880]  原來是你的真實
[00:14:27.880 --> 00:14:30.880]  原來我們的信仰是這樣出來
[00:14:30.880 --> 00:14:33.880]  所以保羅他為什麼願意和耶穌
[00:14:33.880 --> 00:14:35.880]  一同受苦 一同受死
[00:14:35.880 --> 00:14:36.880]  他知道到最後
[00:14:36.880 --> 00:14:38.880]  我就是因為這個緣故
[00:14:38.880 --> 00:14:41.880]  我能夠經歷到耶穌基督復活的大能
[00:14:41.880 --> 00:14:45.880]  所以才會出現之後的保羅
[00:14:45.880 --> 00:14:51.880]  沒有任何東西可以讓我和基督的愛隔絕
[00:14:51.880 --> 00:14:53.880]  是不是 記不記得
[00:14:53.880 --> 00:14:57.880]  是因為他們經歷了很多
[00:14:57.880 --> 00:14:59.880]  他越來越在裡面經歷到
[00:14:59.880 --> 00:15:01.880]  原來主耶穌所說的話是真實的
[00:15:01.880 --> 00:15:03.880]  原來你可以令我的生命復活的
[00:15:03.880 --> 00:15:04.880]  弟兄姊妹
[00:15:04.880 --> 00:15:09.880]  這個才是你今天真正要去追求信仰的力量
[00:15:09.880 --> 00:15:15.880]  所以上帝他不單止將物質的東西賜給你
[00:15:15.880 --> 00:15:18.880]  而更加重要的是你心靈的裡面
[00:15:18.880 --> 00:15:20.880]  你可以因為有他的緣故
[00:15:20.880 --> 00:15:22.880]  有不一樣的你
[00:15:22.880 --> 00:15:26.880]  所以保羅後來所說
[00:15:26.880 --> 00:15:28.880]  為什麼他要這樣做
[00:15:28.880 --> 00:15:31.880]  因為主耶穌要先得著我
[00:15:31.880 --> 00:15:34.880]  主耶穌用他的救恩去得著大家
[00:15:34.880 --> 00:15:40.880]  他的目的就是要讓你去得著這種的完全
[00:15:40.880 --> 00:15:43.880]  這是保羅清清楚楚和大家說的
[00:15:43.880 --> 00:15:50.880]  他拯救你不是只是給你一張很廉價的入場券上天堂
[00:15:50.880 --> 00:15:53.880]  而是他很想你去得著
[00:15:53.880 --> 00:15:55.880]  從你去信他那一天開始
[00:15:55.880 --> 00:15:59.880]  你就慢慢慢慢去得著這種屬靈的能力
[00:15:59.880 --> 00:16:02.880]  你可以好像保羅一樣
[00:16:02.880 --> 00:16:05.880]  這麼豪情壯語去和其他人說
[00:16:05.880 --> 00:16:07.880]  我為著耶穌的緣故
[00:16:07.880 --> 00:16:10.880]  我可以去看從前的東西是什麼
[00:16:10.880 --> 00:16:12.880]  垃圾
[00:16:12.880 --> 00:16:16.880]  所以你就會發覺
[00:16:16.880 --> 00:16:18.880]  才有我們那段精彩的經文
[00:16:18.880 --> 00:16:20.880]  忘記背後努力
[00:16:20.880 --> 00:16:22.880]  面前向著標竿直跑
[00:16:22.880 --> 00:16:23.880]  因為這樣的緣故
[00:16:23.880 --> 00:16:26.880]  他人生有一個很清晰的目標
[00:16:26.880 --> 00:16:30.880]  他知道自己要向著什麼去做
[00:16:30.880 --> 00:16:33.880]  他知道他做的每一樣東西為了什麼
[00:16:33.880 --> 00:16:35.880]  他知道做每一樣東西的時候
[00:16:35.880 --> 00:16:39.880]  到最後上帝究竟是喜悅還是不喜悅
[00:16:39.880 --> 00:16:45.880]  這個就是保羅在這段經文當中很想送給大家
[00:16:45.880 --> 00:16:48.880]  究竟你今天這個信仰
[00:16:48.880 --> 00:16:50.880]  是不是真的你的真寶
[00:16:52.880 --> 00:16:55.880]  是不是真的值得你放下這些東西
[00:16:55.880 --> 00:16:59.880]  所以我要形容他最後那句是很搞笑
[00:16:59.880 --> 00:17:01.880]  為什麼我說他的豪情壯語呢
[00:17:01.880 --> 00:17:02.880]  第一他說
[00:17:02.880 --> 00:17:06.880]  我希望靈命成熟的人都有一致的目標
[00:17:06.880 --> 00:17:08.880]  首先挑戰你
[00:17:08.880 --> 00:17:11.880]  究竟今天你的靈命成不成熟
[00:17:11.880 --> 00:17:14.880]  如果你成熟的話就應該好像保羅一樣
[00:17:14.880 --> 00:17:18.880]  但是如果你今天的整個心裡面不是這樣的時候
[00:17:18.880 --> 00:17:21.880]  你記不記得在聖經當中曾經說過
[00:17:21.880 --> 00:17:23.880]  有些人在最初沒錯
[00:17:23.880 --> 00:17:25.880]  剛剛信耶穌的人是要吃靈奶的
[00:17:25.880 --> 00:17:28.880]  但是你不可以吃一世的靈奶
[00:17:28.880 --> 00:17:29.880]  你要吃肝糧的
[00:17:29.880 --> 00:17:31.880]  你要長大的
[00:17:31.880 --> 00:17:34.880]  所以不要讓自己停留了一部分
[00:17:34.880 --> 00:17:39.880]  所以保羅對大家的挑戰就是請你成為一個靈命成熟的人
[00:17:39.880 --> 00:17:43.880]  而在這段經文當中給大家的試劑就是
[00:17:43.880 --> 00:17:49.880]  究竟你有沒有我這一份對上帝這麼大的看重
[00:17:50.880 --> 00:17:52.880]  接著他下面說
[00:17:52.880 --> 00:17:53.880]  我覺得很搞笑
[00:17:53.880 --> 00:17:56.880]  你不同意不要緊
[00:17:56.880 --> 00:17:58.880]  上帝會讓你明白
[00:17:58.880 --> 00:18:01.880]  他的意思就是
[00:18:01.880 --> 00:18:05.880]  他在這裡我不會再花心機和你去爭論這個問題
[00:18:05.880 --> 00:18:07.880]  你明白就是明白
[00:18:07.880 --> 00:18:09.880]  你不明白就是不明白
[00:18:09.880 --> 00:18:12.880]  但是他很相信上帝會讓你明白
[00:18:12.880 --> 00:18:13.880]  但是接著他說什麼
[00:18:13.880 --> 00:18:18.880]  但是如果你在這裡取得到一些進步的話
[00:18:18.880 --> 00:18:21.880]  你就繼續努力去做
[00:18:21.880 --> 00:18:25.880]  就是說當你今天在靈命裡面
[00:18:25.880 --> 00:18:26.880]  你有些成長
[00:18:26.880 --> 00:18:28.880]  你感受到信仰和你近一點
[00:18:28.880 --> 00:18:30.880]  上帝和你近一點的時候
[00:18:30.880 --> 00:18:32.880]  你就不要疑惑了
[00:18:32.880 --> 00:18:35.880]  你不要再想來想去了
[00:18:35.880 --> 00:18:37.880]  就繼續向前了
[00:18:37.880 --> 00:18:42.880]  我多麼相信今天當我們信耶穌的時候
[00:18:42.880 --> 00:18:45.880]  我們總是會有一些時刻
[00:18:45.880 --> 00:18:49.880]  是你會感受到上帝和你很近
[00:18:49.880 --> 00:18:52.880]  但是保羅的提醒就是
[00:18:52.880 --> 00:18:54.880]  當你有的時候
[00:18:54.880 --> 00:18:55.880]  你抓緊它
[00:18:55.880 --> 00:18:57.880]  你不要放手
[00:18:57.880 --> 00:19:00.880]  接著繼續向前走
[00:19:00.880 --> 00:19:02.880]  你不要走回頭
[00:19:02.880 --> 00:19:04.880]  繼續向前走
[00:19:04.880 --> 00:19:05.880]  所以弟兄姊妹
[00:19:05.880 --> 00:19:08.880]  我很盼望今天這段經文
[00:19:08.880 --> 00:19:10.880]  我只是很想和大家分享
[00:19:10.880 --> 00:19:16.880]  我們有沒有保羅對上帝的看重
[00:19:16.880 --> 00:19:19.880]  主耶穌基督的救恩
[00:19:19.880 --> 00:19:20.880]  上帝自己
[00:19:20.880 --> 00:19:23.880]  祂究竟是不是大家的真報靈
[00:19:23.880 --> 00:19:25.880]  求神幫助我們
[00:19:25.880 --> 00:19:27.880]  讓我們這個啞氣
[00:19:27.880 --> 00:19:30.880]  真的有寶貝在我們裡面
[00:19:30.880 --> 00:19:31.880]  我們要衷心祈禱
[00:19:31.880 --> 00:19:35.880]  七天佛我們求主你幫助帶領我們
[00:19:35.880 --> 00:19:39.880]  主恩我求主你帶領
[00:19:39.880 --> 00:19:41.880]  有很多時候我們自己在這個社會上
[00:19:41.880 --> 00:19:43.880]  我們真的會有迷失
[00:19:43.880 --> 00:19:47.880]  我們看到有很多很多
[00:19:47.880 --> 00:19:49.880]  我們人生的當中
[00:19:49.880 --> 00:19:51.880]  正因為我們不知道要追求什麼
[00:19:51.880 --> 00:19:53.880]  所以我們就放了很多心機
[00:19:53.880 --> 00:19:57.880]  在我們的成就、地位、讀書
[00:19:57.880 --> 00:20:00.880]  我們的生活、金錢
[00:20:00.880 --> 00:20:02.880]  我們的生活物質各方面
[00:20:02.880 --> 00:20:04.880]  但是主啊
[00:20:04.880 --> 00:20:07.880]  我知道這些一切都是祢賜給我們的
[00:20:07.880 --> 00:20:09.880]  但是我們更需要的
[00:20:09.880 --> 00:20:12.880]  我們要在我們人生當中
[00:20:12.880 --> 00:20:14.880]  我們能夠有這個目標
