
[00:00:00.000 --> 00:00:03.400]  今日正道的經文是記載在
[00:01:40.800 --> 00:01:41.800]  在東非
[00:01:41.800 --> 00:01:43.800]  大到一個地步
[00:01:43.800 --> 00:01:47.800]  他要分租給一些人去牧羊
[00:01:47.800 --> 00:01:50.800]  因為既然分租了
[00:01:50.800 --> 00:01:51.800]  就有一條圍欄
[00:01:51.800 --> 00:01:54.800]  隔開了兩邊
[00:01:54.800 --> 00:01:56.800]  太大的牧場
[00:01:56.800 --> 00:01:59.800]  但是過了不久之後
[00:01:59.800 --> 00:02:02.800]  他就發現這個租戶
[00:02:02.800 --> 00:02:04.800]  不是一個好牧人
[00:02:04.800 --> 00:02:06.800]  因為那些羊被他養
[00:02:06.800 --> 00:02:08.800]  養到一個地步
[00:02:08.800 --> 00:02:09.800]  又瘦弱
[00:02:09.800 --> 00:02:12.800]  又多寄生蟲
[00:02:12.800 --> 00:02:17.800]  還有那些地被羊咬得連根拔起
[00:02:17.800 --> 00:02:19.800]  很荒脊
[00:02:19.800 --> 00:02:21.800]  很多很多問題
[00:02:21.800 --> 00:02:24.800]  但是他說有一次他發現一件事
[00:02:24.800 --> 00:02:28.800]  那些羊仔在另外一個圍欄的羊
[00:02:28.800 --> 00:02:30.800]  就站在欄邊
[00:02:30.800 --> 00:02:33.800]  看著旁邊的綠草魚因
[00:02:33.800 --> 00:02:38.800]  那些羊很開心地在那裡玩
[00:02:38.800 --> 00:02:40.800]  那些羊很羨慕
[00:02:40.800 --> 00:02:42.800]  很貧瘠的羊
[00:02:42.800 --> 00:02:43.800]  很羨慕
[00:02:43.800 --> 00:02:47.800]  但是奈何有一個不好的牧人
[00:02:47.800 --> 00:02:51.800]  也都有一個圍欄圍住了
[00:02:51.800 --> 00:02:53.800]  阻隔了
[00:02:53.800 --> 00:02:56.800]  聖經有很多故事
[00:02:56.800 --> 00:02:59.800]  我們今年會講路加福音
[00:02:59.800 --> 00:03:02.800]  路加福音有很多故事
[00:03:02.800 --> 00:03:05.800]  今天剛才主席讀的三段聖經
[00:03:05.800 --> 00:03:11.800]  是主耶穌對彼得的三次呼召
[00:03:11.800 --> 00:03:14.800]  當然不止這三次
[00:03:14.800 --> 00:03:19.800]  第一次就是記載在約翰福音
[00:03:19.800 --> 00:03:23.800]  當時施洗約翰在約旦河傳道
[00:03:23.800 --> 00:03:26.800]  耶穌去接受他的洗禮
[00:03:26.800 --> 00:03:29.800]  施洗約翰就大聲呼喊
[00:03:29.800 --> 00:03:32.800]  看那這位是神的羔羊
[00:03:32.800 --> 00:03:36.800]  除去世人罪孽的
[00:03:36.800 --> 00:03:39.800]  接著
[00:03:39.800 --> 00:03:42.800]  約翰的門徒其中一個
[00:03:42.800 --> 00:03:44.800]  有記載名字的
[00:03:44.800 --> 00:03:46.800]  叫做安德烈
[00:03:46.800 --> 00:03:48.800]  就跟隨耶穌
[00:03:48.800 --> 00:03:50.800]  和耶穌住了一晚
[00:03:50.800 --> 00:03:53.800]  第二天一早
[00:03:53.800 --> 00:03:55.800]  安德烈就回家
[00:03:55.800 --> 00:03:58.800]  見到自己的哥哥西門
[00:03:58.800 --> 00:04:00.800]  就和西門說
[00:04:00.800 --> 00:04:03.800]  我們遇見尼塞亞拉
[00:04:03.800 --> 00:04:07.800]  就帶西門去找耶穌
[00:04:07.800 --> 00:04:09.800]  耶穌一見到西門
[00:04:09.800 --> 00:04:11.800]  就和他說
[00:04:11.800 --> 00:04:14.800]  約翰的兒子西門
[00:04:14.800 --> 00:04:17.800]  你要稱為基發
[00:04:17.800 --> 00:04:21.800]  基發就是彼得的意思
[00:04:21.800 --> 00:04:22.800]  Petra
[00:04:22.800 --> 00:04:24.800]  希臘文這個字
[00:04:24.800 --> 00:04:29.800]  這是第一次耶穌認識西門
[00:04:29.800 --> 00:04:30.800]  然後
[00:04:30.800 --> 00:04:32.800]  輾轉
[00:04:32.800 --> 00:04:34.800]  我們看第四章
[00:04:34.800 --> 00:04:35.800]  這次我想和大家看的是
[00:04:35.800 --> 00:04:38.800]  馬太福音的第四章
[00:04:38.800 --> 00:04:42.800]  因為這段聖經相當重要
[00:04:42.800 --> 00:04:45.800]  四章的十二節
[00:04:45.800 --> 00:04:48.800]  馬太福音的四章十二節
[00:04:48.800 --> 00:04:50.800]  找到的聽一聽
[00:04:50.800 --> 00:04:52.800]  相當重要的經文
[00:04:52.800 --> 00:04:56.800]  因為是主耶穌一個禮情碑的開始
[00:04:56.800 --> 00:04:57.800]  或時代
[00:04:57.800 --> 00:05:00.800]  是耶穌正式公開
[00:05:00.800 --> 00:05:03.800]  以神兒子的身份傳道
[00:05:03.800 --> 00:05:04.800]  四章十二節這樣說
[00:05:04.800 --> 00:05:07.800]  耶穌聽見約翰下了監
[00:05:07.800 --> 00:05:09.800]  就退到加利利去
[00:05:09.800 --> 00:05:11.800]  後來離開拿撒勒
[00:05:11.800 --> 00:05:14.800]  這就是上星期我們說的
[00:05:14.800 --> 00:05:16.800]  拿撒勒的事件
[00:05:16.800 --> 00:05:19.800]  在自己的鄉民當中
[00:05:19.800 --> 00:05:22.800]  被拒絕的這位主耶穌
[00:05:22.800 --> 00:05:24.800]  現在他回到加伯隆
[00:05:24.800 --> 00:05:27.800]  在加伯隆住在那裏
[00:05:27.800 --> 00:05:29.800]  似乎他的福音基地
[00:05:29.800 --> 00:05:32.800]  就住在加伯隆這個地方
[00:05:32.800 --> 00:05:34.800]  然後那地方
[00:05:34.800 --> 00:05:35.800]  這個我後面不讀了
[00:05:35.800 --> 00:05:40.800]  馬太很喜歡來引述舊約
[00:05:40.800 --> 00:05:42.800]  今天不在這個重點我們不說了
[00:05:42.800 --> 00:05:45.800]  第四章十八節
[00:05:45.800 --> 00:05:49.800]  耶穌沿著加利利海邊行走
[00:05:49.800 --> 00:05:51.800]  看見兩兄弟
[00:05:51.800 --> 00:05:53.800]  就是那叫彼得的西門
[00:05:53.800 --> 00:05:55.800]  和他弟弟安德烈
[00:05:55.800 --> 00:05:57.800]  正往海裏撒網
[00:05:57.800 --> 00:06:00.800]  他們本是打魚的
[00:06:00.800 --> 00:06:02.800]  留意第十九節
[00:06:02.800 --> 00:06:03.800]  可以的跟我一起讀一讀
[00:06:03.800 --> 00:06:05.800]  耶穌對他們說
[00:06:05.800 --> 00:06:07.800]  來跟從我
[00:06:07.800 --> 00:06:11.800]  我要叫你們得人如得魚一樣
[00:06:11.800 --> 00:06:14.800]  他們立刻捨了網跟從他
[00:06:14.800 --> 00:06:16.800]  然後有另一對兄弟
[00:06:16.800 --> 00:06:18.800]  耶穌從那裏往前走
[00:06:18.800 --> 00:06:20.800]  看見另外兩兄弟
[00:06:20.800 --> 00:06:22.800]  就是西比太的兒子瓦國
[00:06:22.800 --> 00:06:24.800]  和他的弟弟約翰
[00:06:24.800 --> 00:06:27.800]  和他們的父親西比太在船上保網
[00:06:27.800 --> 00:06:28.800]  耶穌就呼召他們
[00:06:28.800 --> 00:06:31.800]  同樣的說話
[00:06:31.800 --> 00:06:34.800]  我要叫你們得人如得魚一樣
[00:06:34.800 --> 00:06:35.800]  第廿二節
[00:06:35.800 --> 00:06:37.800]  他們立刻捨了船
[00:06:37.800 --> 00:06:39.800]  辭別父親
[00:06:39.800 --> 00:06:40.800]  跟從了耶穌
[00:06:40.800 --> 00:06:42.800]  先看一看
[00:06:42.800 --> 00:06:48.800]  兩兄弟彼得和安德烈
[00:06:48.800 --> 00:06:51.800]  立刻聽到耶穌的呼召
[00:06:51.800 --> 00:06:54.800]  捨了網跟隨耶穌
[00:06:54.800 --> 00:06:56.800]  另外兩兄弟約翰和瓦國
[00:06:56.800 --> 00:06:59.800]  立刻捨了船跟隨耶穌
[00:06:59.800 --> 00:07:01.800]  耶穌的應許是什麼呢
[00:07:01.800 --> 00:07:03.800]  我要叫你們得人
[00:07:03.800 --> 00:07:05.800]  好像得魚一樣
[00:07:05.800 --> 00:07:08.800]  是漁夫
[00:07:08.800 --> 00:07:10.800]  這是第二次
[00:07:10.800 --> 00:07:12.800]  也是一個正正式式
[00:07:12.800 --> 00:07:16.800]  耶穌公開傳道的一個呼召
[00:07:16.800 --> 00:07:18.800]  即是說其中
[00:07:18.800 --> 00:07:21.800]  這個耶穌的呼召門徒
[00:07:21.800 --> 00:07:25.800]  這四兄弟就在這個行列裏面
[00:07:25.800 --> 00:07:26.800]  也是比較早期
[00:07:26.800 --> 00:07:29.800]  是耶穌公開正式傳道
[00:07:29.800 --> 00:07:33.800]  路加福音告訴我們是大概三十歲
[00:07:33.800 --> 00:07:35.800]  接著呢
[00:07:35.800 --> 00:07:39.800]  我們回看路加福音第四章
[00:07:39.800 --> 00:07:42.800]  幫大家做一點經文分析
[00:07:42.800 --> 00:07:45.800]  然後就進入我們稍後的主題
[00:07:45.800 --> 00:07:49.800]  四章的三十一節路加福音
[00:07:49.800 --> 00:07:51.800]  為什麼要這樣走來走去的原因
[00:07:51.800 --> 00:07:54.800]  因為福音書有不同的重點記載
[00:07:54.800 --> 00:07:56.800]  幫大家做了一點組織
[00:07:56.800 --> 00:07:58.800]  四章的三十一節
[00:07:58.800 --> 00:08:00.800]  耶穌下到加伯隆
[00:08:00.800 --> 00:08:02.800]  就是加利利這座城
[00:08:02.800 --> 00:08:04.800]  在安的日教導眾人
[00:08:04.800 --> 00:08:07.800]  他們對他的教導感到很驚奇
[00:08:07.800 --> 00:08:09.800]  因為他的話裏面有權定
[00:08:09.800 --> 00:08:12.800]  在會堂裏有一個人被污毀的靈附著
[00:08:12.800 --> 00:08:14.800]  大聲的喊叫
[00:08:14.800 --> 00:08:17.800]  「阿拿撒拉人,耶穌,你為什麼干擾我們
[00:08:17.800 --> 00:08:19.800]  你來消滅我們
[00:08:19.800 --> 00:08:22.800]  我知道你是誰,你是神的聖者」
[00:08:22.800 --> 00:08:24.800]  耶穌斥責他
[00:08:24.800 --> 00:08:25.800]  斥責這隻鬼
[00:08:25.800 --> 00:08:28.800]  在這個人裏面說話的鬼
[00:08:28.800 --> 00:08:30.800]  耶穌斥責他
[00:08:30.800 --> 00:08:33.800]  「不要作聲,從這人身上出來吧」
[00:08:33.800 --> 00:08:36.800]  「鬼把那人摔倒在眾人中間就出來了
[00:08:36.800 --> 00:08:38.800]  卻沒有傷害他
[00:08:38.800 --> 00:08:41.800]  眾人都驚訝彼此對問
[00:08:41.800 --> 00:08:43.800]  這是什麼道理呢
[00:08:43.800 --> 00:08:45.800]  因為他用權定能力命令污靈
[00:08:45.800 --> 00:08:47.800]  污靈就出來」
[00:08:47.800 --> 00:08:49.800]  三十七節
[00:08:49.800 --> 00:08:50.800]  大家讀一讀
[00:08:50.800 --> 00:08:51.800]  三十七節
[00:08:51.800 --> 00:08:56.800]  「於是耶穌的名聲傳遍了周圍各地」
[00:08:56.800 --> 00:08:59.800]  先放在腦海裏有這個印象
[00:08:59.800 --> 00:09:01.800]  因為很重要
[00:09:01.800 --> 00:09:03.800]  因為接著有事發生
[00:09:03.800 --> 00:09:04.800]  第三十八節
[00:09:04.800 --> 00:09:06.800]  「耶穌出了會堂
[00:09:06.800 --> 00:09:08.800]  進了西門的家
[00:09:08.800 --> 00:09:11.800]  西門的惡母在發高燒
[00:09:11.800 --> 00:09:13.800]  有些人為他求耶穌
[00:09:13.800 --> 00:09:15.800]  耶穌站在他旁邊
[00:09:15.800 --> 00:09:16.800]  斥責那高燒
[00:09:16.800 --> 00:09:17.800]  燒就退了
[00:09:17.800 --> 00:09:19.800]  他立刻起來服侍他們」
[00:09:19.800 --> 00:09:20.800]  第四十節
[00:09:20.800 --> 00:09:22.800]  「日落的時候
[00:09:22.800 --> 00:09:23.800]  凡有病人
[00:09:23.800 --> 00:09:24.800]  不論害什麼病
[00:09:24.800 --> 00:09:26.800]  都大到耶穌那裡
[00:09:26.800 --> 00:09:28.800]  耶穌給他們每一個人按手
[00:09:28.800 --> 00:09:29.800]  治好他們
[00:09:29.800 --> 00:09:32.800]  又有鬼從好死人身上出來
[00:09:32.800 --> 00:09:33.800]  喊著說
[00:09:33.800 --> 00:09:35.800]  你是神的兒子
[00:09:35.800 --> 00:09:36.800]  耶穌斥責他們
[00:09:36.800 --> 00:09:37.800]  不許他們說話
[00:09:37.800 --> 00:09:40.800]  因為他們知道他是基督」
[00:09:40.800 --> 00:09:42.800]  稍為停頓一下
[00:09:42.800 --> 00:09:46.800]  記著一件事
[00:09:46.800 --> 00:09:48.800]  耶穌在加伯隆
[00:09:48.800 --> 00:09:49.800]  安積日
[00:09:49.800 --> 00:09:51.800]  在會堂裏面
[00:09:51.800 --> 00:09:53.800]  行神蹟
[00:09:53.800 --> 00:09:54.800]  趕鬼
[00:09:54.800 --> 00:09:58.800]  然後他的名聲全遍各地
[00:09:58.800 --> 00:10:00.800]  還未完
[00:10:00.800 --> 00:10:03.800]  路加的作者告訴我們
[00:10:03.800 --> 00:10:07.800]  耶穌被邀請去到西門的家
[00:10:07.800 --> 00:10:10.800]  因為今天我們要說的主角
[00:10:10.800 --> 00:10:11.800]  第五章會出現
[00:10:11.800 --> 00:10:13.800]  就是這位的西門
[00:10:13.800 --> 00:10:16.800]  第三次對他的呼召
[00:10:16.800 --> 00:10:18.800]  不斷的呼召
[00:10:18.800 --> 00:10:21.800]  不斷給彼得
[00:10:21.800 --> 00:10:25.800]  有不斷新的對自己的發現
[00:10:25.800 --> 00:10:27.800]  這是跟隨耶穌
[00:10:27.800 --> 00:10:30.800]  最重要和最精彩的地方
[00:10:30.800 --> 00:10:33.800]  不斷地在這位主的面前
[00:10:33.800 --> 00:10:36.800]  對自己有新的發現
[00:10:36.800 --> 00:10:39.800]  對自己的生命有更多更新的機會
[00:10:39.800 --> 00:10:41.800]  是因為耶穌
[00:10:41.800 --> 00:10:44.800]  再說
[00:10:44.800 --> 00:10:46.800]  西門的外母
[00:10:46.800 --> 00:10:49.800]  在這個時候發高燒
[00:10:49.800 --> 00:10:51.800]  有人求耶穌
[00:10:51.800 --> 00:10:55.800]  耶穌就按手在西門的外母的頭上
[00:10:55.800 --> 00:10:56.800]  立即康復
[00:10:56.800 --> 00:10:58.800]  而立即退
[00:10:58.800 --> 00:11:00.800]  立即起來服侍
[00:11:00.800 --> 00:11:01.800]  這樣就過了
[00:11:01.800 --> 00:11:04.800]  接著還有
[00:11:04.800 --> 00:11:06.800]  因為日落了
[00:11:06.800 --> 00:11:07.800]  日落是甚麼意思
[00:11:07.800 --> 00:11:10.800]  即是安息日圓
[00:11:10.800 --> 00:11:11.800]  安息日圓
[00:11:11.800 --> 00:11:15.800]  即是說那些群眾就可以工作了
[00:11:15.800 --> 00:11:17.800]  做甚麼呢
[00:11:17.800 --> 00:11:22.800]  立即因為耶穌的風聲已經周圍傳開
[00:11:22.800 --> 00:11:25.800]  很多的鄉民就來找耶穌
[00:11:25.800 --> 00:11:29.800]  到底是不是在西門的家呢
[00:11:29.800 --> 00:11:30.800]  如果是
[00:11:30.800 --> 00:11:34.800]  就更值得我們去思想
[00:11:34.800 --> 00:11:36.800]  這位西門彼得
[00:11:36.800 --> 00:11:39.800]  一而再再而三
[00:11:39.800 --> 00:11:43.800]  經歷耶穌的實在
[00:11:43.800 --> 00:11:46.800]  這位生命的主
[00:11:46.800 --> 00:11:48.800]  很多人來找耶穌
[00:11:48.800 --> 00:11:49.800]  日落的時候
[00:11:49.800 --> 00:11:51.800]  凡是有病人
[00:11:51.800 --> 00:11:53.800]  不理會他有甚麼病
[00:11:53.800 --> 00:11:54.800]  都帶到耶穌那裡
[00:11:54.800 --> 00:11:57.800]  耶穌就給他們每一個人
[00:11:57.800 --> 00:11:59.800]  記住是每一個人
[00:11:59.800 --> 00:12:02.800]  不是一個大的
[00:12:02.800 --> 00:12:04.800]  好像你們全部沒事了
[00:12:04.800 --> 00:12:06.800]  用現在這樣
[00:12:06.800 --> 00:12:08.800]  在我右手邊的弟兄姊妹
[00:12:08.800 --> 00:12:09.800]  你們沒事了
[00:12:09.800 --> 00:12:10.800]  在我左手邊的弟兄姊妹
[00:12:10.800 --> 00:12:11.800]  你們沒事了
[00:12:11.800 --> 00:12:13.800]  都是按手
[00:12:13.800 --> 00:12:14.800]  都是呼召
[00:12:14.800 --> 00:12:15.800]  都是一個醫治
[00:12:15.800 --> 00:12:16.800]  但不是
[00:12:16.800 --> 00:12:18.800]  作者很仔細
[00:12:18.800 --> 00:12:21.800]  每一個人按手
[00:12:21.800 --> 00:12:23.800]  你可以想得到
[00:12:23.800 --> 00:12:25.800]  要排隊排到幾點
[00:12:25.800 --> 00:12:27.800]  是日落之後
[00:12:27.800 --> 00:12:30.800]  過了安息日
[00:12:30.800 --> 00:12:32.800]  即是說西門彼得
[00:12:32.800 --> 00:12:35.800]  有可能他是幫手
[00:12:35.800 --> 00:12:37.800]  去維持秩序
[00:12:37.800 --> 00:12:40.800]  每一個人按手
[00:12:40.800 --> 00:12:42.800]  西門
[00:12:42.800 --> 00:12:43.800]  眼白白見到耶穌
[00:12:43.800 --> 00:12:46.800]  逐個按手
[00:12:46.800 --> 00:12:47.800]  這樣就真的不用睡了
[00:12:47.800 --> 00:12:49.800]  弄到這麼晚了
[00:12:49.800 --> 00:12:51.800]  接著第四十二節
[00:12:51.800 --> 00:12:53.800]  留意一下這段經文
[00:12:53.800 --> 00:12:55.800]  我想和大家看馬可的記載
[00:12:55.800 --> 00:12:57.800]  就更加全神了
[00:12:57.800 --> 00:13:07.800]  馬可第一章
[00:13:07.800 --> 00:13:10.800]  一章的三十五節
[00:13:10.800 --> 00:13:12.800]  同樣都是那個記載
[00:13:12.800 --> 00:13:16.800]  不過馬可福音就記載得更加詳細
[00:13:16.800 --> 00:13:18.800]  一章的三十五節
[00:13:18.800 --> 00:13:21.800]  次日早晨天未亮的時候
[00:13:21.800 --> 00:13:24.800]  耶穌起來到曠野地方去
[00:13:24.800 --> 00:13:26.800]  在那裡禱告
[00:13:26.800 --> 00:13:28.800]  留意三十六節
[00:13:28.800 --> 00:13:31.800]  西門和同伴出去找他
[00:13:31.800 --> 00:13:33.800]  找到了就對他說
[00:13:33.800 --> 00:13:35.800]  眾人都在找你
[00:13:35.800 --> 00:13:38.800]  不是門徒找耶穌
[00:13:38.800 --> 00:13:41.800]  是門徒去找耶穌
[00:13:41.800 --> 00:13:42.800]  告訴耶穌
[00:13:42.800 --> 00:13:46.800]  現在眾人在等待要找你
[00:13:46.800 --> 00:13:48.800]  即是說我們知道
[00:13:48.800 --> 00:13:53.800]  是因為昨晚的逐個按手
[00:13:53.800 --> 00:13:58.800]  即是說今早可能那條隊就排到村口
[00:13:58.800 --> 00:14:00.800]  更加長的隊
[00:14:00.800 --> 00:14:01.800]  更加多的人
[00:14:01.800 --> 00:14:04.800]  要希望得到耶穌的醫治
[00:14:04.800 --> 00:14:08.800]  主耶穌怎樣面對這樣的場景呢?
[00:14:08.800 --> 00:14:11.800]  又值得我們去想一想
[00:14:11.800 --> 00:14:13.800]  留意一下第三十六節
[00:14:13.800 --> 00:14:15.800]  第三十七節
[00:14:15.800 --> 00:14:17.800]  當西門這樣說完之後
[00:14:17.800 --> 00:14:19.800]  主耶穌怎樣回答呢?
[00:14:19.800 --> 00:14:20.800]  第三十八節
[00:14:20.800 --> 00:14:22.800]  耶穌對他們說
[00:14:22.800 --> 00:14:24.800]  讓我們
[00:14:24.800 --> 00:14:25.800]  「我們」即是說
[00:14:25.800 --> 00:14:27.800]  我和我們的門徒
[00:14:27.800 --> 00:14:28.800]  和這些門徒
[00:14:28.800 --> 00:14:31.800]  約翰、彼得、安德烈、雅各
[00:14:31.800 --> 00:14:33.800]  和其他的跟隨者
[00:14:33.800 --> 00:14:35.800]  讓我們去別處
[00:14:35.800 --> 00:14:37.800]  到鄰近的鄉村
[00:14:37.800 --> 00:14:41.800]  我也好在那裡傳道
[00:14:41.800 --> 00:14:46.800]  因為我是為這件事出來的
[00:14:46.800 --> 00:14:49.800]  很難想像
[00:14:49.800 --> 00:14:51.800]  現成就有一個這樣的場景
[00:14:51.800 --> 00:14:54.800]  眾人等待找你
[00:14:54.800 --> 00:14:56.800]  是昨晚
[00:14:56.800 --> 00:14:58.800]  行了一個這樣的神蹟
[00:14:58.800 --> 00:15:01.800]  逐個人按手
[00:15:01.800 --> 00:15:04.800]  即是個個都得到恩典
[00:15:04.800 --> 00:15:06.800]  個個都帶著那個問題
[00:15:06.800 --> 00:15:08.800]  答案好返
[00:15:08.800 --> 00:15:09.800]  這樣離開
[00:15:09.800 --> 00:15:11.800]  第二天應該就更多人
[00:15:11.800 --> 00:15:14.800]  可以肯定是更加多人
[00:15:14.800 --> 00:15:16.800]  但為什麼主耶穌在這裡
[00:15:16.800 --> 00:15:20.800]  會這樣來和西門說這番話呢?
[00:15:20.800 --> 00:15:24.800]  讓我們去鄰近的鄉村
[00:15:24.800 --> 00:15:29.800]  我也可以在那裡去傳道
[00:15:29.800 --> 00:15:32.800]  因為我是為這件事
[00:15:32.800 --> 00:15:35.800]  傳道這件事出來的
[00:15:35.800 --> 00:15:37.800]  這個就是主耶穌
[00:15:37.800 --> 00:15:39.800]  對西門來說有什麼啟發
[00:15:39.800 --> 00:15:41.800]  有什麼反思呢?
[00:15:41.800 --> 00:15:44.800]  西門會怎樣想主耶穌呢?
[00:15:44.800 --> 00:15:46.800]  昨晚的成功
[00:15:46.800 --> 00:15:49.800]  為什麼不是今早的延續呢?
[00:15:49.800 --> 00:15:52.800]  連他的外母都是立即好
[00:15:52.800 --> 00:15:53.800]  可以肯定
[00:15:53.800 --> 00:15:56.800]  他可以作見證的
[00:15:56.800 --> 00:15:58.800]  如果西門的外母受浸
[00:15:58.800 --> 00:15:59.800]  講見證
[00:15:59.800 --> 00:16:01.800]  講主耶穌怎樣醫治他
[00:16:01.800 --> 00:16:04.800]  我們都應該很震撼地聽
[00:16:04.800 --> 00:16:06.800]  西門是經歷過
[00:16:06.800 --> 00:16:08.800]  為什麼會這樣呢?
[00:16:08.800 --> 00:16:11.800]  帶著一個這樣的答案問題
[00:16:11.800 --> 00:16:15.800]  來繼續進入第五章
[00:16:15.800 --> 00:16:17.800]  今天我們要講的經文
[00:16:17.800 --> 00:16:19.800]  各位弟兄姊妹
[00:16:19.800 --> 00:16:23.800]  聖經真的有很多很多的故事
[00:16:23.800 --> 00:16:27.800]  來觸碰大家的心靈
[00:16:27.800 --> 00:16:29.800]  因為聖經的故事人物
[00:16:29.800 --> 00:16:32.800]  本身就是有血有肉的生命
[00:16:32.800 --> 00:16:35.800]  每一個人其實承載著一個故事
[00:16:35.800 --> 00:16:37.800]  可能你今天的故事
[00:16:37.800 --> 00:16:40.800]  跟你十年前已經不同了
[00:16:40.800 --> 00:16:42.800]  但是十年前的事情
[00:16:42.800 --> 00:16:46.800]  到今天可能是一個回憶
[00:16:46.800 --> 00:16:48.800]  帶來的一個祝福
[00:16:48.800 --> 00:16:51.800]  又或者變相可能是一個包袱
[00:16:51.800 --> 00:16:53.800]  總是看你怎樣去面對
[00:16:53.800 --> 00:16:59.800]  和怎樣去重新去看你自己的生命
[00:16:59.800 --> 00:17:00.800]  很奇妙
[00:17:00.800 --> 00:17:04.800]  早兩天幫一個弟兄辦他爸爸的安息聚會
[00:17:04.800 --> 00:17:06.800]  完全沒有預計
[00:17:06.800 --> 00:17:08.800]  聊天
[00:17:08.800 --> 00:17:12.800]  又讓我能夠有很深的感動
[00:17:12.800 --> 00:17:14.800]  原來這個弟兄
[00:17:14.800 --> 00:17:18.800]  就是我小時候回教會的弟兄
[00:17:18.800 --> 00:17:21.800]  他很敬重的一位老師
[00:17:21.800 --> 00:17:23.800]  是我的好朋友
[00:17:23.800 --> 00:17:27.800]  令到我自己回望過去
[00:17:27.800 --> 00:17:31.800]  神很多的恩典在我的生命裏面
[00:17:31.800 --> 00:17:33.800]  在我自己經一目了然的弟兄當中
[00:17:33.800 --> 00:17:36.800]  已經有好幾個是我以前教會的
[00:17:36.800 --> 00:17:39.800]  讓我自己有很多甜蜜的回憶
[00:17:39.800 --> 00:17:41.800]  神就是這麼奇妙
[00:17:41.800 --> 00:17:44.800]  我們回來說今天的主角
[00:17:44.800 --> 00:17:46.800]  西門彼得
[00:17:46.800 --> 00:17:51.800]  大家帶著這些問題進入這段經文
[00:17:51.800 --> 00:17:54.800]  因為第三次的呼召
[00:17:54.800 --> 00:17:57.800]  很快地說
[00:17:57.800 --> 00:18:00.800]  大家剛才讀完也大概有個印象
[00:18:00.800 --> 00:18:06.800]  耶穌在加利薩勒湖來到港島
[00:18:06.800 --> 00:18:09.800]  即是加利利海
[00:18:09.800 --> 00:18:11.800]  即是提比利亞海
[00:18:11.800 --> 00:18:13.800]  即是加利薩勒湖
[00:18:13.800 --> 00:18:14.800]  不同的地方的稱呼
[00:18:14.800 --> 00:18:16.800]  同樣都是那個海
[00:18:16.800 --> 00:18:17.800]  其實是內陸湖
[00:18:17.800 --> 00:18:19.800]  不是海
[00:18:19.800 --> 00:18:20.800]  加利利海不是海
[00:18:20.800 --> 00:18:22.800]  是湖
[00:18:22.800 --> 00:18:24.800]  記住它是三面環山的
[00:18:24.800 --> 00:18:27.800]  所以很多時候會刮大風
[00:18:27.800 --> 00:18:29.800]  是突然的刮大風
[00:18:29.800 --> 00:18:30.800]  所以不奇怪的
[00:18:30.800 --> 00:18:31.800]  你在那裏打雨
[00:18:31.800 --> 00:18:32.800]  你在那裏長大
