
[00:00:00.000 --> 00:00:01.200]  嘉恩樓的弟兄姊妹
[00:01:35.400 --> 00:01:37.880]  看到生命教育的重要
[00:01:37.880 --> 00:01:39.640]  我們這樣禱告
[00:01:39.640 --> 00:01:41.680]  奉耶穌基督的名
[00:01:41.680 --> 00:01:42.640]  阿們
[00:01:42.640 --> 00:01:45.440]  經文其實不難
[00:01:45.440 --> 00:01:47.680]  不過在那個分段裡面
[00:01:47.680 --> 00:01:48.920]  十四節
[00:01:48.920 --> 00:01:50.920]  因為不可以太長讀那麼多
[00:01:51.280 --> 00:01:55.520]  十四節其實已經說了那個
[00:01:55.520 --> 00:01:57.000]  挺無奈的
[00:01:57.000 --> 00:01:59.040]  因為十四節
[00:01:59.040 --> 00:02:01.080]  耶和華對摩西說
[00:02:01.080 --> 00:02:04.680]  「看啊!在眾人面前
[00:02:04.680 --> 00:02:07.120]  二百萬的群眾
[00:02:07.120 --> 00:02:09.040]  領袖
[00:02:09.040 --> 00:02:11.560]  當時也沒有抗陰系統
[00:02:11.560 --> 00:02:13.520]  摩西跟他們說
[00:02:13.520 --> 00:02:17.440]  然後神就開聲用希伯來話跟摩西說
[00:02:17.440 --> 00:02:20.160]  你的死期已經到了
[00:02:21.160 --> 00:02:23.160]  要召約書亞來
[00:02:23.160 --> 00:02:25.840]  和你一起站在會幕裡
[00:02:25.840 --> 00:02:27.760]  我很吩咐他
[00:02:27.760 --> 00:02:30.240]  於是摩西和約書亞
[00:02:30.240 --> 00:02:32.920]  就是那個接任人
[00:02:32.920 --> 00:02:35.320]  去站在會幕裡
[00:02:35.320 --> 00:02:37.880]  耶和華在會幕裡
[00:02:37.880 --> 00:02:40.120]  在雲柱中顯現
[00:02:40.120 --> 00:02:43.840]  雲柱停在會幕門口的上面
[00:02:43.840 --> 00:02:47.280]  很清楚在會幕裡面
[00:02:48.040 --> 00:02:52.600]  神、摩西、約書亞三個
[00:02:52.600 --> 00:02:56.040]  然後在會幕上面
[00:02:56.040 --> 00:03:00.120]  就是以色列人在外面能夠看到的
[00:03:00.120 --> 00:03:02.120]  就是神的榮光
[00:03:02.120 --> 00:03:06.200]  在雲柱顯現在會幕上面
[00:03:06.200 --> 00:03:07.760]  這是一個圖畫
[00:03:07.760 --> 00:03:09.680]  大家要有一個這樣的印象
[00:03:09.680 --> 00:03:11.120]  因為待會說的
[00:03:11.120 --> 00:03:17.040]  就是神如何透過摩西最後的一個叮嚀
[00:03:17.360 --> 00:03:22.040]  約書亞很快就要作為領導人
[00:03:22.040 --> 00:03:26.240]  他要帶領國民進入迦南
[00:03:26.240 --> 00:03:27.680]  在這個時候
[00:03:27.680 --> 00:03:29.360]  最重要的這張聖經
[00:03:29.360 --> 00:03:31.160]  相信就是敬畏神
[00:03:31.160 --> 00:03:36.240]  要整個以色列每一個家庭
[00:03:36.240 --> 00:03:38.400]  上上下下
[00:03:38.400 --> 00:03:40.720]  從老到少
[00:03:40.720 --> 00:03:43.760]  從主人到奴隸
[00:03:44.000 --> 00:03:47.320]  都要對神有認識
[00:03:47.320 --> 00:03:50.640]  從聽故事
[00:03:50.640 --> 00:03:52.760]  聽口述的歷史
[00:03:52.760 --> 00:03:55.080]  到慢慢聽律法書
[00:03:55.080 --> 00:03:58.920]  因為有利未人在不同的地方
[00:03:58.920 --> 00:04:01.400]  而且有特定的節期
[00:04:01.400 --> 00:04:04.280]  剛才提到只是其中一個節期
[00:04:04.280 --> 00:04:06.040]  那個「鑄彭節」
[00:04:06.040 --> 00:04:10.000]  和第七年的「豁免年」
[00:04:10.000 --> 00:04:11.520]  就是一個「欺年」
[00:04:11.840 --> 00:04:13.360]  千禧的「欺」
[00:04:13.360 --> 00:04:14.200]  「欺年」
[00:04:14.200 --> 00:04:17.360]  所有人
[00:04:17.360 --> 00:04:20.240]  包括奴隸都要一起上去
[00:04:20.240 --> 00:04:23.040]  奴隸的子女都要一起上去
[00:04:23.040 --> 00:04:24.080]  「守節」
[00:04:24.080 --> 00:04:26.720]  來敬拜完之後
[00:04:26.720 --> 00:04:30.320]  神就要藉著摩西的後人
[00:04:30.320 --> 00:04:33.520]  和利未的支派的人
[00:04:33.520 --> 00:04:37.080]  就是那些在回末
[00:04:37.080 --> 00:04:39.200]  後來的聖殿
[00:04:39.480 --> 00:04:41.840]  來宣讀律法書
[00:04:41.840 --> 00:04:46.960]  「章節」就是這樣的教導
[00:04:46.960 --> 00:04:48.840]  那個時間是什麼呢?
[00:04:48.840 --> 00:04:51.080]  摩西在這個時候
[00:04:51.080 --> 00:04:55.720]  帶領以色列人離開埃及四十年
[00:04:55.720 --> 00:04:57.760]  時間也到了
[00:04:57.760 --> 00:05:01.360]  他們現在身處在摩亞平原
[00:05:01.360 --> 00:05:03.720]  很快就可以過迦南了
[00:05:03.720 --> 00:05:04.680]  不過
[00:05:04.680 --> 00:05:07.920]  好景不常的就是十四節就很清楚了
[00:05:08.200 --> 00:05:10.920]  摩西在這個時候是一百二十歲
[00:05:10.920 --> 00:05:13.240]  但是神說你的死期到了
[00:05:13.240 --> 00:05:15.040]  你不可以進迦南
[00:05:15.040 --> 00:05:17.400]  因為你曾經有一次
[00:05:17.400 --> 00:05:20.880]  在百姓面前沒有尊我為姓
[00:05:20.880 --> 00:05:23.120]  這是《生命記》的經文
[00:05:23.120 --> 00:05:24.960]  《文素記》二十一章的經文
[00:05:24.960 --> 00:05:26.560]  告訴我們
[00:05:26.560 --> 00:05:31.280]  他不能夠帶領他的同胞進迦南地
[00:05:31.280 --> 00:05:33.440]  就變成了在這個時候
[00:05:33.440 --> 00:05:36.480]  是他最後臨終的話
[00:05:36.480 --> 00:05:39.200]  因為《生命記》三十四章
[00:05:39.200 --> 00:05:42.440]  其實是一個講道
[00:05:42.440 --> 00:05:45.960]  在現場的聽眾
[00:05:45.960 --> 00:05:48.880]  全部是二十歲以下的
[00:05:48.880 --> 00:05:51.440]  因為他的父輩
[00:05:51.440 --> 00:05:54.560]  全部在曠野倒閉了
[00:05:54.560 --> 00:05:57.080]  三十八年的時間
[00:05:57.080 --> 00:06:00.120]  加上他們由背役開始的兩年
[00:06:00.120 --> 00:06:01.720]  總共四十年
[00:06:01.720 --> 00:06:04.080]  就是四十天他們去窺探
[00:06:04.080 --> 00:06:06.200]  當時的迦南地的時候
[00:06:06.320 --> 00:06:08.480]  探子回來回報
[00:06:08.480 --> 00:06:11.520]  說那裡真是一個流奶與民
[00:06:11.520 --> 00:06:12.800]  很好的地方
[00:06:12.800 --> 00:06:14.000]  很豐富的
[00:06:14.000 --> 00:06:17.680]  但是裡面的阿納族人是巨人
[00:06:17.680 --> 00:06:19.920]  我們是不可以跟他們打的
[00:06:19.920 --> 00:06:21.440]  一定死的
[00:06:21.440 --> 00:06:23.800]  所以就有十個探子
[00:06:23.800 --> 00:06:28.320]  來去講一些很難的說話
[00:06:28.320 --> 00:06:31.400]  令到以色列人當時就起哄
[00:06:31.400 --> 00:06:33.680]  要回去埃及
[00:06:33.680 --> 00:06:35.640]  不可以再進迦南了
[00:06:35.880 --> 00:06:40.840]  這樣出現了一個很大的紛爭
[00:06:40.840 --> 00:06:41.640]  審判
[00:06:41.640 --> 00:06:43.560]  文數幾十三章的經文
[00:06:43.560 --> 00:06:45.400]  所以後來
[00:06:45.400 --> 00:06:46.520]  神就規定
[00:06:46.520 --> 00:06:49.000]  四十天就要頂四十年
[00:06:49.000 --> 00:06:50.960]  所以這個時候
[00:06:50.960 --> 00:06:53.560]  是摩西四十年之後
[00:06:53.560 --> 00:06:56.600]  來跟這些百姓
[00:06:56.600 --> 00:07:00.040]  其實全部是子弟
[00:07:00.040 --> 00:07:04.160]  那些摩西童年那一代的人
[00:07:04.240 --> 00:07:06.240]  全部已經死了
[00:07:06.240 --> 00:07:10.720]  摩西看著的是一群青年人準備進迦南
[00:07:10.720 --> 00:07:13.800]  跟他們講一件很重要的事
[00:07:13.800 --> 00:07:16.160]  就是我們這個民族
[00:07:16.160 --> 00:07:18.840]  就快要進到一個地方
[00:07:18.840 --> 00:07:22.560]  那個地方是怎樣的宗教信仰呢?
[00:07:22.560 --> 00:07:25.840]  留意經文第十六節就已經講了
[00:07:25.840 --> 00:07:28.520]  「耶和華對摩西說
[00:07:28.520 --> 00:07:29.680]  看啊
[00:07:29.680 --> 00:07:32.240]  你必和你的祖先同睡
[00:07:32.320 --> 00:07:34.080]  這百姓要起來
[00:07:34.080 --> 00:07:37.040]  在他們所要去的地上
[00:07:37.040 --> 00:07:38.840]  在那地的人中
[00:07:38.840 --> 00:07:42.040]  隨從外邦的神明行任
[00:07:42.040 --> 00:07:43.400]  離棄我
[00:07:43.400 --> 00:07:46.480]  違背與他們所立的約
[00:07:46.480 --> 00:07:50.320]  那時我的怒氣就會向他們發作
[00:07:50.320 --> 00:07:52.520]  我必定會離棄他們
[00:07:52.520 --> 00:07:54.680]  轉念不顧他們
[00:07:54.680 --> 00:07:57.600]  以至他們就會被吞滅」
[00:07:57.600 --> 00:07:59.480]  弟兄姊妹
[00:07:59.480 --> 00:08:01.360]  其實後面還有
[00:08:01.680 --> 00:08:03.800]  第二十節還有
[00:08:03.800 --> 00:08:06.840]  「因為我將他們領進
[00:08:06.840 --> 00:08:08.680]  我向他們列祖起誓
[00:08:08.680 --> 00:08:11.920]  應許本來是流乃與物之地
[00:08:11.920 --> 00:08:13.800]  很豐富的地方
[00:08:13.800 --> 00:08:16.960]  他們在那裡吃得飽足
[00:08:16.960 --> 00:08:18.920]  長得肥胖」
[00:08:18.920 --> 00:08:20.440]  就怎樣呢?
[00:08:20.440 --> 00:08:23.800]  「就偏向別臣
[00:08:23.800 --> 00:08:25.840]  侍奉他們
[00:08:25.840 --> 00:08:27.680]  藐視我
[00:08:27.680 --> 00:08:29.920]  背棄我的約」
[00:08:30.440 --> 00:08:36.960]  那時會有很多禍患災難臨到他們
[00:08:36.960 --> 00:08:40.000]  摩西很快之後
[00:08:40.000 --> 00:08:42.600]  第三十節神就要他作一首歌
[00:08:42.600 --> 00:08:44.480]  這首歌是國歌
[00:08:44.480 --> 00:08:48.240]  來洗以色列人以後要來唱
[00:08:48.240 --> 00:08:51.440]  好像一個預言的國歌
[00:08:51.440 --> 00:08:57.160]  這樣的經文就給我們一個很強的信念
[00:08:57.880 --> 00:09:01.200]  怎樣讓這個民族快要進入迦南
[00:09:01.200 --> 00:09:04.200]  進去很短的約旦河很窄的
[00:09:04.200 --> 00:09:07.240]  十一天的路程就可以進入
[00:09:07.240 --> 00:09:09.400]  怎樣進入迦南之後
[00:09:09.400 --> 00:09:15.600]  這個民族保持與神有納約
[00:09:15.600 --> 00:09:19.520]  和認識造物主就是他們的神
[00:09:19.520 --> 00:09:21.280]  去到迦南之後
[00:09:21.280 --> 00:09:27.280]  不但不可以與迦南人一起去拜他們的神
[00:09:27.480 --> 00:09:33.440]  更加要維持一個分別為性的狀態
[00:09:33.440 --> 00:09:35.440]  而且不是一代
[00:09:35.440 --> 00:09:39.000]  不是約書亞那一代
[00:09:39.000 --> 00:09:41.800]  不是現在進入迦南的那一代
[00:09:41.800 --> 00:09:44.960]  而是要一路流傳下去
[00:09:44.960 --> 00:09:48.400]  讓他們的子孫都能夠
[00:09:48.400 --> 00:09:50.320]  他們沒有經過出埃及
[00:09:50.320 --> 00:09:51.680]  第二代已經沒有了
[00:09:51.680 --> 00:09:53.680]  在曠野出世的
[00:09:53.680 --> 00:09:56.920]  根本不知道曾經紅海分開
[00:09:57.120 --> 00:10:00.320]  那種情景他們當然聽到
[00:10:00.320 --> 00:10:02.560]  因為父親不斷說
[00:10:02.560 --> 00:10:06.000]  過紅海的時候是怎樣戲劇性
[00:10:06.000 --> 00:10:07.120]  怎樣神跡
[00:10:07.120 --> 00:10:08.920]  紅海會分開
[00:10:08.920 --> 00:10:10.200]  他們是會說的
[00:10:10.200 --> 00:10:12.560]  有很多神跡曾經發生過
[00:10:12.560 --> 00:10:14.640]  約書亞是當事人
[00:10:14.640 --> 00:10:18.480]  雖然他沒有直接參與神跡的發生
[00:10:18.480 --> 00:10:19.760]  但經歷過的
[00:10:19.760 --> 00:10:24.040]  這些隨著年日會過去
[00:10:24.040 --> 00:10:26.440]  以色列人的後代
[00:10:26.760 --> 00:10:28.440]  他們要不斷聽
[00:10:28.440 --> 00:10:30.200]  聽明白
[00:10:30.200 --> 00:10:32.840]  最終要發現
[00:10:32.840 --> 00:10:38.960]  他們自己如何繼承父輩的信仰
[00:10:38.960 --> 00:10:43.880]  與神有生命的個人關係
[00:10:43.880 --> 00:10:45.480]  以及這個民族
[00:10:45.480 --> 00:10:47.280]  是如何在迦南
[00:10:47.280 --> 00:10:48.760]  以至世人
[00:10:48.760 --> 00:10:51.760]  有一個分別為性的群體
[00:10:51.760 --> 00:10:55.360]  在這樣的最後叮嚀裡面
[00:10:55.800 --> 00:10:57.280]  摩西就給我們
[00:10:57.280 --> 00:10:59.360]  或者說神透過摩西
[00:10:59.360 --> 00:11:02.360]  就給我們有很重要的教導
[00:11:02.360 --> 00:11:05.400]  第九節到十三節
[00:11:05.400 --> 00:11:07.080]  就是剛才
[00:11:07.080 --> 00:11:11.160]  領唱的姐妹為我們讀出
[00:11:11.160 --> 00:11:12.880]  很重要
[00:11:12.880 --> 00:11:15.560]  神要他們有一個固定的
[00:11:15.560 --> 00:11:21.200]  不是突然之間心血來潮地做
[00:11:21.680 --> 00:11:25.840]  而是有一個很固定的禮儀
[00:11:25.840 --> 00:11:27.760]  宗教的禮儀
[00:11:27.760 --> 00:11:31.280]  宗教的禮儀背後盛載一個真理
[00:11:31.280 --> 00:11:34.280]  盛載一個神要他們
[00:11:34.280 --> 00:11:36.840]  這個民族這樣做的原因
[00:11:36.840 --> 00:11:39.280]  不斷地發生
[00:11:39.280 --> 00:11:41.080]  重複地發生
[00:11:41.080 --> 00:11:44.880]  去回應這個故事
[00:11:44.880 --> 00:11:48.920]  帶來的生命的深化和反省
[00:11:49.400 --> 00:11:53.440]  這是很重要的一個元素
[00:11:53.440 --> 00:11:55.640]  是造物主要求
[00:11:55.640 --> 00:11:59.440]  和他們有生命關係的
[00:11:59.440 --> 00:12:01.120]  這個民族以色列人
[00:12:01.120 --> 00:12:02.800]  有這個納約
[00:12:02.800 --> 00:12:04.400]  在這個納約裡面
[00:12:04.400 --> 00:12:06.560]  他們有很多的節日
[00:12:06.560 --> 00:12:09.800]  這只是其中一個節日
[00:12:09.800 --> 00:12:12.920]  而且是一個很大的節日
[00:12:12.920 --> 00:12:15.280]  就是七年的最後一年
[00:12:15.280 --> 00:12:17.160]  就是一個叫豁免年
[00:12:17.720 --> 00:12:19.840]  為什麼這個民族會這麼有趣?
[00:12:19.840 --> 00:12:23.880]  所有的契約到時都可以不再生效了
[00:12:23.880 --> 00:12:25.880]  重新立約
[00:12:25.880 --> 00:12:28.000]  你是很窮乏
[00:12:28.000 --> 00:12:29.680]  到了那個欺年
[00:12:29.680 --> 00:12:32.240]  你可以得回你自己的地圖
[00:12:32.240 --> 00:12:34.000]  得回你自己的房屋
[00:12:34.000 --> 00:12:37.680]  如果不想再賣給他
[00:12:37.680 --> 00:12:38.880]  可以贖的
[00:12:38.880 --> 00:12:40.880]  等等諸如此類
[00:12:40.880 --> 00:12:46.320]  為什麼可以帶回一個較為公平的社會呢?
[00:12:47.160 --> 00:12:50.320]  帶來不可以太強烈的貧富元素呢?
[00:12:50.320 --> 00:12:53.880]  這純粹只是其中一樣東西
[00:12:53.880 --> 00:12:55.720]  還有不同的節期
[00:12:55.720 --> 00:12:58.760]  一年三次他們是要上去首節的
[00:12:58.760 --> 00:13:00.920]  有逾越節
[00:13:00.920 --> 00:13:02.280]  五旬節
[00:13:02.280 --> 00:13:03.600]  和駐彭節
[00:13:03.600 --> 00:13:06.360]  他們是要上去耶路撒冷
[00:13:06.360 --> 00:13:08.680]  當然是神立的地方
[00:13:08.680 --> 00:13:10.280]  首先就是很快
[00:13:10.280 --> 00:13:11.800]  他們進入加林之後
[00:13:11.800 --> 00:13:14.560]  就在士羅設立了會幕
[00:13:14.800 --> 00:13:17.640]  後來慢慢由大衛王
[00:13:17.640 --> 00:13:19.640]  就揀選了耶路撒冷
[00:13:19.640 --> 00:13:21.360]  到所羅門王
[00:13:21.360 --> 00:13:24.440]  就在耶路撒冷設立聖殿
[00:13:24.440 --> 00:13:27.360]  就變成一個宗教的中心
[00:13:27.360 --> 00:13:29.760]  所以他們每一次要上去
[00:13:29.760 --> 00:13:32.160]  就是上去耶路撒冷首節
[00:13:32.160 --> 00:13:37.600]  這個過程就是宗教儀式的固定
[00:13:37.600 --> 00:13:39.640]  你可以說崇拜觀
[00:13:39.640 --> 00:13:41.360]  對神的認識
[00:13:41.360 --> 00:13:44.160]  慢慢慢慢地深化
[00:13:45.080 --> 00:13:45.920]  頂姐妹
[00:13:45.920 --> 00:13:47.720]  其中一樣東西很重要
[00:13:47.720 --> 00:13:48.840]  剛才其實
[00:13:48.840 --> 00:13:53.080]  領唱的姐妹已經很重點地讀出
[00:13:53.080 --> 00:13:54.760]  就是第十二節
[00:13:54.760 --> 00:13:58.600]  不是以色列人的家長自己去
[00:13:58.600 --> 00:14:00.280]  你自己的信仰
[00:14:00.280 --> 00:14:01.880]  你自己的敬拜
[00:14:01.880 --> 00:14:05.640]  而是你要召集百姓男人女人
[00:14:05.640 --> 00:14:06.760]  孩子
[00:14:06.760 --> 00:14:09.720]  和在你城裏面的寄居
[00:14:09.720 --> 00:14:12.760]  叫他們都得以聽見
[00:14:13.000 --> 00:14:15.960]  好學習敬畏耶和華
[00:14:15.960 --> 00:14:17.040]  你們的神
[00:14:17.040 --> 00:14:20.360]  好學習敬畏耶和華
[00:14:20.360 --> 00:14:21.160]  神
[00:14:21.160 --> 00:14:24.000]  每一個群體都要
[00:14:24.000 --> 00:14:26.360]  每一個派對都要
[00:14:26.360 --> 00:14:29.440]  不知道在座有沒有勁憤呢?
[00:14:29.440 --> 00:14:31.320]  我本來真的不懂
[00:14:31.320 --> 00:14:32.760]  要做一些功課
[00:14:32.760 --> 00:14:34.080]  十二個男孩
[00:14:34.080 --> 00:14:36.080]  我到現在只認識姜濤
[00:14:36.080 --> 00:14:37.360]  其他都不認識
[00:14:37.360 --> 00:14:39.400]  很搞笑
[00:14:39.400 --> 00:14:41.560]  在網上就說有些群組
[00:14:41.560 --> 00:14:42.880]  那些苦主
[00:14:43.800 --> 00:14:45.120]  就在吐苦水
[00:14:45.120 --> 00:14:46.960]  你有沒有聽過
[00:14:46.960 --> 00:14:48.360]  你的家的房間
[00:14:48.360 --> 00:14:51.280]  佈滿了十二個男孩的相片
[00:14:51.280 --> 00:14:53.800]  這樣的一種崇拜
[00:14:53.800 --> 00:14:58.480]  這樣的一種對追星的渴慕
[00:14:58.480 --> 00:15:00.480]  弟兄姐妹
[00:15:00.480 --> 00:15:06.480]  這個我們可能很快就有一種共鳴感的例子
[00:15:06.480 --> 00:15:09.800]  有什麼可以令到一些青少年
[00:15:10.200 --> 00:15:13.240]  甚至乎由老中青小朋友
[00:15:13.240 --> 00:15:17.000]  都瘋狂的一個追星的現象
[00:15:17.000 --> 00:15:19.960]  在現在香港近一兩年裡面
[00:15:19.960 --> 00:15:24.200]  可能男士就完全沒有那個氣氛
[00:15:24.200 --> 00:15:27.080]  完全看不到有什麼值得去追
[00:15:27.080 --> 00:15:27.800]  但是
[00:15:27.800 --> 00:15:30.000]  如果對一個女孩來說
[00:15:30.000 --> 00:15:34.280]  可能給她有很深的認同感
[00:15:34.280 --> 00:15:39.800]  可能她感覺到又找回自己的價值觀等等
[00:15:40.520 --> 00:15:43.480]  只需要現在有一個造星的行動
[00:15:43.480 --> 00:15:45.480]  招募一些女孩
[00:15:45.480 --> 00:15:47.960]  將來如果選中你
[00:15:47.960 --> 00:15:50.160]  就可以和你的偶像一起同台
[00:15:50.160 --> 00:15:51.600]  有任何的演出
[00:15:51.600 --> 00:15:52.480]  諸如此類
[00:15:52.480 --> 00:15:54.320]  弟兄姐妹
[00:15:54.320 --> 00:15:56.120]  這裡好像是說一個
[00:15:56.120 --> 00:16:00.320]  一個人能夠很快將他整個生命
[00:16:00.320 --> 00:16:02.520]  投向那件事
[00:16:02.520 --> 00:16:05.800]  而他得到一個極大的滿足
[00:16:05.800 --> 00:16:08.720]  教會
[00:16:09.440 --> 00:16:12.360]  或者摩西的時代
[00:16:12.360 --> 00:16:14.880]  作為家長
[00:16:14.880 --> 00:16:20.440]  有沒有這個領受了很重的責任
[00:16:20.440 --> 00:16:23.480]  我要將我所敬愛的主
[00:16:23.480 --> 00:16:25.920]  曾經帶我們這個民族
[00:16:25.920 --> 00:16:27.960]  離開埃及做奴隸
[00:16:27.960 --> 00:16:30.040]  現在釋放我們
[00:16:30.040 --> 00:16:31.720]  用十個神蹟
[00:16:31.720 --> 00:16:35.240]  來將我們帶進去迦南美地
[00:16:35.240 --> 00:16:38.400]  這件事是永世難忘的
[00:16:38.600 --> 00:16:41.040]  救恩帶來我們這個民族
[00:16:41.040 --> 00:16:42.600]  不再是奴隸
[00:16:42.600 --> 00:16:44.840]  為奴之家的埃及的奴隸
[00:16:44.840 --> 00:16:47.560]  現在成為了神的選民
[00:16:47.560 --> 00:16:49.840]  是神的國度裡面的選民
[00:16:49.840 --> 00:16:52.200]  我們是獨一無二的
[00:16:52.200 --> 00:16:55.720]  只有神和我們這個意識來納約的
[00:16:55.720 --> 00:16:58.720]  但是隨著一代一代過去
[00:16:58.720 --> 00:17:00.800]  老一代的過去
[00:17:00.800 --> 00:17:03.600]  很快就好景不常了
[00:17:03.600 --> 00:17:06.520]  果然約書亞一離開世界
[00:17:06.800 --> 00:17:09.480]  那個時候的長老一離開世界
[00:17:09.480 --> 00:17:11.560]  進入時思記
[00:17:11.560 --> 00:17:14.280]  立即就真的拜偶像
[00:17:14.280 --> 00:17:16.560]  隨從他們的假神
[00:17:16.560 --> 00:17:18.600]  就是說
[00:17:18.600 --> 00:17:20.400]  宗教信仰
[00:17:20.400 --> 00:17:23.720]  宗教禮儀的守節
[00:17:23.720 --> 00:17:30.160]  不能夠深化在新一代弟兄姊妹的心靈裡面
[00:17:30.160 --> 00:17:33.760]  不能夠對神有一種敬畏
[00:17:33.880 --> 00:17:35.760]  敬畏就是害怕
[00:17:35.760 --> 00:17:36.880]  fear
[00:17:36.880 --> 00:17:37.760]  fear God
[00:17:37.760 --> 00:17:40.280]  對神有一個敬畏
[00:17:40.280 --> 00:17:43.400]  如何能夠讓這些事情
[00:17:43.400 --> 00:17:46.840]  深化可以在我們的下一代裡面呢?
[00:17:46.840 --> 00:17:48.920]  讓他們對神
[00:17:48.920 --> 00:17:53.160]  有一個自己從生命裡面產生的
[00:17:53.160 --> 00:17:55.160]  無論是懼怕
[00:17:55.160 --> 00:17:57.720]  到慢慢的敬愛神
[00:17:57.720 --> 00:18:01.280]  願意在生命裡面為神而活
[00:18:01.480 --> 00:18:03.120]  將自己的最好
[00:18:03.120 --> 00:18:05.480]  在任何的時間都呈現
[00:18:05.480 --> 00:18:06.840]  工作盡力
[00:18:06.840 --> 00:18:10.480]  殷勤在其他的事情
[00:18:10.480 --> 00:18:14.320]  來表達自己是神兒女的身份
[00:18:14.320 --> 00:18:15.200]  生命
[00:18:15.200 --> 00:18:17.400]  相信都是弟兄姊妹
[00:18:17.400 --> 00:18:18.480]  你們很想的
[00:18:18.480 --> 00:18:20.280]  你的兒女
[00:18:20.280 --> 00:18:21.840]  能夠愛神
[00:18:21.840 --> 00:18:23.120]  敬畏神
[00:18:23.120 --> 00:18:24.800]  生命裡面
[00:18:24.800 --> 00:18:27.240]  有很清晰的方向
[00:18:27.240 --> 00:18:28.640]  神的指引
[00:18:28.640 --> 00:18:30.160]  很想的
[00:18:30.600 --> 00:18:31.560]  但是原來
[00:18:31.560 --> 00:18:34.120]  神在摩西離世之前
[00:18:34.120 --> 00:18:38.040]  已經很清楚告訴這個民族
[00:18:38.040 --> 00:18:40.440]  信仰不是一種迷信
[00:18:40.440 --> 00:18:43.280]  信仰不只是一種傳說
[00:18:43.280 --> 00:18:46.520]  是要他們去聆聽律法書
[00:18:46.520 --> 00:18:49.320]  有定期的學習
[00:18:49.320 --> 00:18:51.320]  有定期的節期
[00:18:51.320 --> 00:18:54.360]  大家共同再去回想
[00:18:54.360 --> 00:18:58.720]  這個紅海的出埃及這個民族
[00:18:58.720 --> 00:19:00.440]  是如何成形
[00:19:00.600 --> 00:19:03.760]  是如何繼續蒙神的因典
[00:19:03.760 --> 00:19:05.960]  當然再加上
[00:19:05.960 --> 00:19:08.480]  神也會用一些災難
[00:19:08.480 --> 00:19:10.360]  使他們去反思
[00:19:10.360 --> 00:19:12.560]  所以第二十二十一節
[00:19:12.560 --> 00:19:13.480]  剛才讀過了
[00:19:13.480 --> 00:19:15.680]  神會用這些事情
[00:19:15.680 --> 00:19:22.640]  讓家長面對人生不同的際遇光景
[00:19:22.640 --> 00:19:26.840]  去反思為什麼我們這個民族會搞成這樣
[00:19:26.840 --> 00:19:29.600]  可能是你個人家庭的事情
[00:19:30.000 --> 00:19:32.160]  可能是整個民族的問題
[00:19:32.160 --> 00:19:34.080]  例如二十一節
[00:19:34.080 --> 00:19:36.600]  當他們長得肥胖
[00:19:36.600 --> 00:19:38.640]  當他們偏向別臣
[00:19:38.640 --> 00:19:40.280]  侍奉他們
[00:19:40.280 --> 00:19:42.120]  藐視我
[00:19:42.120 --> 00:19:44.160]  背棄我的約的時候
[00:19:44.160 --> 00:19:45.800]  二十一節留意了
