
[00:00:00.000 --> 00:00:03.780]  我感恩今晚又再一次去查羅馬書
[00:03:18.420 --> 00:03:20.600]  這樣就不是真正的信仰
[00:03:20.600 --> 00:03:25.580]  保羅說主耶穌在這個世界都是受苦
[00:03:25.580 --> 00:03:29.200]  祂將來才得著真正的榮耀
[00:03:29.200 --> 00:03:31.820]  當然祂因為已經完成救恩
[00:03:31.820 --> 00:03:33.980]  祂就已經回到上天上
[00:03:33.980 --> 00:03:37.040]  但是今天七十多億人裏面
[00:03:37.040 --> 00:03:40.860]  有多少人會來去尊耶穌為主呢?
[00:03:40.860 --> 00:03:41.760]  很少
[00:03:41.760 --> 00:03:42.880]  只有基督徒
[00:03:42.880 --> 00:03:47.120]  或者一些可能是東正教或者天主教等等
[00:03:47.120 --> 00:03:51.600]  但是絕大部分人根本就不認識耶穌
[00:03:51.600 --> 00:03:54.160]  只會當祂是一個歷史出現的人
[00:03:54.160 --> 00:03:56.520]  所以不會當祂是神的
[00:03:56.520 --> 00:03:58.080]  你可以想像到
[00:03:58.080 --> 00:04:01.020]  保羅在這裏很決絕地告訴我們
[00:04:01.020 --> 00:04:03.120]  最後的經文就是說
[00:04:03.120 --> 00:04:05.120]  我們在主裏面
[00:04:05.120 --> 00:04:10.280]  沒有東西可以使我們和神的關係斷絕的
[00:04:10.280 --> 00:04:14.360]  我們就能夠有一個很穩妥的把握
[00:04:14.360 --> 00:04:16.760]  我們就是屬於主的人
[00:04:16.760 --> 00:04:17.600]  就是說
[00:04:17.600 --> 00:04:23.280]  苦難、困難只是讓我們生命更加成長而已
[00:04:23.280 --> 00:04:26.640]  不會使我們和神的愛隔絕的
[00:04:26.640 --> 00:04:29.120]  這是很重要的一個神學
[00:04:29.120 --> 00:04:30.520]  但是突然之間
[00:04:30.520 --> 00:04:32.720]  保羅就很想告訴我們
[00:04:32.720 --> 00:04:37.120]  如果不是因順清而這條路
[00:04:37.120 --> 00:04:40.960]  這條救恩的路去信主的人
[00:04:40.960 --> 00:04:43.480]  無論他是什麼人
[00:04:43.480 --> 00:04:45.480]  都不可以得救
[00:04:45.480 --> 00:04:47.480]  都不能夠得救
[00:04:47.480 --> 00:04:50.200]  所以你可以說
[00:04:50.200 --> 00:04:53.200]  似乎是在說另外一個課題
[00:04:53.200 --> 00:04:56.560]  探討猶太人為什麼信不了耶穌
[00:04:56.560 --> 00:04:59.400]  但是其實一直在說的是
[00:04:59.400 --> 00:05:02.040]  救恩到底是怎樣的呢?
[00:05:02.040 --> 00:05:03.560]  什麼是救恩呢?
[00:05:03.560 --> 00:05:05.760]  怎樣能夠得救
[00:05:05.760 --> 00:05:07.160]  得救之後
[00:05:07.160 --> 00:05:10.200]  怎樣過一個正常的基督徒的生活呢?
[00:05:10.200 --> 00:05:12.520]  但是來到第九章
[00:05:12.520 --> 00:05:13.920]  一到第五節
[00:05:13.920 --> 00:05:15.920]  其實是一個很好的銜接
[00:05:15.920 --> 00:05:18.840]  因為第八章都已經說了
[00:05:18.840 --> 00:05:20.520]  沒有東西、沒有人
[00:05:20.520 --> 00:05:22.280]  沒有任何的事物
[00:05:22.280 --> 00:05:25.760]  在一個跟隨耶穌的人身上
[00:05:25.760 --> 00:05:29.440]  可以將他帶離開神的愛
[00:05:29.440 --> 00:05:32.800]  就是說如果我們很堅定的在耶穌裡面
[00:05:32.800 --> 00:05:38.760]  就沒有東西會使我們失去了神的愛和同在
[00:05:38.760 --> 00:05:41.160]  就是說永恆的救恩
[00:05:41.160 --> 00:05:42.640]  但是第九章
[00:05:42.640 --> 00:05:44.640]  第一到第五節
[00:05:44.640 --> 00:05:49.240]  保羅就將他自己心靈的感受
[00:05:49.240 --> 00:05:53.000]  放在第八章的結尾這裡
[00:05:53.000 --> 00:05:53.960]  他說
[00:05:53.960 --> 00:05:58.120]  可能如果為了其他人的救恩的緣故
[00:05:58.120 --> 00:06:01.520]  他自己願意與基督分離
[00:06:01.520 --> 00:06:03.520]  很特別的
[00:06:03.520 --> 00:06:04.640]  第一節
[00:06:04.640 --> 00:06:07.480]  我在基督裡說真話
[00:06:07.480 --> 00:06:08.760]  並不妨言
[00:06:08.760 --> 00:06:11.480]  這是舊的和合本的翻譯
[00:06:11.480 --> 00:06:15.000]  有我良心被聖靈感動
[00:06:15.000 --> 00:06:17.000]  給我作見證
[00:06:17.000 --> 00:06:19.000]  我是大有憂愁
[00:06:19.000 --> 00:06:22.000]  心裡時常的傷痛
[00:06:22.000 --> 00:06:23.760]  為我弟兄
[00:06:23.760 --> 00:06:25.280]  我骨肉之親
[00:06:25.280 --> 00:06:26.840]  就是猶太的同胞
[00:06:26.840 --> 00:06:28.840]  就是自己被咒撞
[00:06:28.840 --> 00:06:30.840]  與基督分離
[00:06:30.840 --> 00:06:32.280]  我也是願意
[00:06:32.280 --> 00:06:37.320]  剛剛才說沒有東西可以使我們與基督的愛隔絕
[00:06:37.320 --> 00:06:40.040]  沒有東西使我們能夠
[00:06:40.040 --> 00:06:42.040]  與基督的愛隔絕
[00:06:42.040 --> 00:06:44.040]  但是這裡告訴我們
[00:06:44.040 --> 00:06:46.040]  如果要猶太人得救
[00:06:46.040 --> 00:06:49.320]  如果要我被咒詛
[00:06:49.320 --> 00:06:52.640]  如果要我保羅與基督分開
[00:06:52.640 --> 00:06:54.160]  他說他也願意
[00:06:54.160 --> 00:06:56.640]  你可以想像到這樣的落差
[00:06:56.640 --> 00:06:58.640]  保羅不是說一些
[00:06:58.640 --> 00:07:01.800]  好像說了也沒說過的話
[00:07:01.800 --> 00:07:04.400]  言語的藝術
[00:07:04.400 --> 00:07:06.120]  保羅不是這個意思
[00:07:06.120 --> 00:07:08.120]  而是他真心願意
[00:07:08.120 --> 00:07:09.280]  猶太人
[00:07:09.280 --> 00:07:11.520]  當然在整個三章裡面
[00:07:11.520 --> 00:07:16.600]  猶太人不要再用自己的辦法去得救
[00:07:16.600 --> 00:07:20.400]  不要以為自己的身份可以得救
[00:07:20.400 --> 00:07:22.400]  身份不行
[00:07:22.400 --> 00:07:23.720]  所做的不行
[00:07:23.720 --> 00:07:28.840]  就帶來只會步向滅亡的光景
[00:07:28.840 --> 00:07:30.640]  所以保羅就說
[00:07:30.640 --> 00:07:33.160]  他願意與基督分離
[00:07:33.160 --> 00:07:34.560]  自己被咒詛
[00:07:34.560 --> 00:07:37.240]  使得他的弟兄
[00:07:37.240 --> 00:07:38.920]  他的骨肉之親
[00:07:38.920 --> 00:07:40.920]  來信主
[00:07:40.920 --> 00:07:45.400]  或者說明白救恩救贖的神學
[00:07:45.400 --> 00:07:50.120]  他就可以恩信稱義了
[00:07:50.120 --> 00:07:51.560]  但是就是說
[00:07:51.560 --> 00:07:54.640]  猶太人現在不肯恩信稱義
[00:07:54.640 --> 00:07:56.960]  這就是整個三章
[00:07:56.960 --> 00:07:58.760]  九至十一章
[00:07:58.760 --> 00:08:01.400]  保羅想要來講述的
[00:08:01.400 --> 00:08:04.280]  接著保羅就說到
[00:08:04.280 --> 00:08:07.160]  什麼讓他們不肯
[00:08:07.160 --> 00:08:10.040]  或者不認為需要恩信稱義呢?
[00:08:10.040 --> 00:08:11.240]  原因就是
[00:08:11.240 --> 00:08:13.240]  第四節開始
[00:08:13.240 --> 00:08:15.240]  「他們是以色列人
[00:08:15.240 --> 00:08:19.800]  那神兒子的名分
[00:08:19.800 --> 00:08:21.160]  榮耀
[00:08:21.160 --> 00:08:22.120]  諸若
[00:08:22.120 --> 00:08:23.800]  榮耀就是神的榮耀
[00:08:23.800 --> 00:08:26.040]  向這個民族不斷的顯現
[00:08:26.040 --> 00:08:28.360]  例如在出埃及的時候
[00:08:28.360 --> 00:08:30.360]  致勝所是有光
[00:08:30.360 --> 00:08:32.200]  曾經試過摩西
[00:08:32.200 --> 00:08:35.640]  離開了那個會幕出來的時候
[00:08:35.640 --> 00:08:37.640]  他的面容發光
[00:08:37.640 --> 00:08:39.640]  那些人怕見到他
[00:08:39.640 --> 00:08:41.640]  那些人想了辦法
[00:08:41.640 --> 00:08:44.280]  就是戴一個小手巾
[00:08:44.280 --> 00:08:46.280]  那時候沒有口罩
[00:08:46.280 --> 00:08:49.720]  沒有豬嘴的口罩
[00:08:49.720 --> 00:08:53.000]  就是用一個小手巾
[00:08:53.000 --> 00:08:54.520]  遮住整個面
[00:08:54.520 --> 00:08:57.000]  因為他有神的榮光
[00:08:57.000 --> 00:08:59.000]  從那個會幕出來
[00:08:59.000 --> 00:09:00.520]  這是摩西
[00:09:00.520 --> 00:09:03.160]  所以有神的榮耀
[00:09:03.160 --> 00:09:04.600]  有諸若
[00:09:04.600 --> 00:09:05.880]  有不同的若
[00:09:05.880 --> 00:09:07.640]  神與以色列人
[00:09:07.640 --> 00:09:09.400]  納了不同的若
[00:09:09.400 --> 00:09:10.520]  那這些若
[00:09:10.520 --> 00:09:12.920]  一直都是這樣對著
[00:09:12.920 --> 00:09:15.800]  他們的後代子孫
[00:09:15.800 --> 00:09:18.600]  來去應許和祝福的
[00:09:18.600 --> 00:09:21.240]  這就是普羅在說的
[00:09:21.240 --> 00:09:23.240]  他想到的諸若可能就是
[00:09:23.240 --> 00:09:25.240]  西賴山的若
[00:09:25.240 --> 00:09:27.240]  神與大衛所納的若
[00:09:27.240 --> 00:09:29.240]  與阿伯拉罕所納的若
[00:09:29.240 --> 00:09:32.200]  堅定與以撒所納的若
[00:09:32.200 --> 00:09:36.680]  接著後代的人也有不同的應許
[00:09:36.680 --> 00:09:38.680]  例如耶利米
[00:09:38.680 --> 00:09:40.280]  神也與他納若
[00:09:40.280 --> 00:09:41.640]  70年之後
[00:09:41.640 --> 00:09:44.600]  這個被擄的民族
[00:09:44.600 --> 00:09:45.880]  也會回來
[00:09:45.880 --> 00:09:48.760]  耶利米你可能見不到那天
[00:09:48.760 --> 00:09:50.680]  但是他的應許
[00:09:50.680 --> 00:09:53.080]  神的若是不會廢棄的
[00:09:53.080 --> 00:09:54.520]  你可以想像到
[00:09:54.520 --> 00:09:58.200]  在普羅寫這封信的時間
[00:09:58.200 --> 00:09:59.480]  他很清楚
[00:09:59.480 --> 00:10:04.600]  猶太人是一群與神納若的子民
[00:10:04.600 --> 00:10:06.600]  接著有律法
[00:10:06.600 --> 00:10:07.800]  有禮儀
[00:10:07.800 --> 00:10:09.240]  就是摩西的五經
[00:10:09.240 --> 00:10:13.880]  就是有其他十誡衍生的一些條例
[00:10:13.880 --> 00:10:15.320]  接著還有禮儀
[00:10:15.320 --> 00:10:17.560]  就是說他們有一個規模
[00:10:17.560 --> 00:10:18.760]  那個規模就是
[00:10:18.760 --> 00:10:19.800]  安息日
[00:10:19.800 --> 00:10:23.320]  他們就要大家一起去聖殿
[00:10:23.320 --> 00:10:26.120]  或者當時的舊若的時代
[00:10:26.120 --> 00:10:28.760]  就是未有聖殿之前的會幕
[00:10:28.760 --> 00:10:31.240]  大家都要圍聚那些男丁
[00:10:31.240 --> 00:10:33.000]  這樣去守節
[00:10:33.000 --> 00:10:34.440]  去朝見神
[00:10:34.440 --> 00:10:35.720]  去敬拜神
[00:10:35.720 --> 00:10:37.800]  另外又定了一些節日
[00:10:37.800 --> 00:10:40.920]  節日就是代表著休息
[00:10:40.920 --> 00:10:43.240]  無論你住在哪裡
[00:10:43.240 --> 00:10:45.640]  都要上耶路撒冷守節的
[00:10:45.640 --> 00:10:48.200]  這些就是各種的禮儀
[00:10:48.200 --> 00:10:51.160]  猶太人就是世世代代遵守的
[00:10:51.160 --> 00:10:54.440]  很小的第八天就要行割禮了
[00:10:54.440 --> 00:10:58.040]  猶太人他們會有這些禮儀
[00:10:58.040 --> 00:11:02.840]  來代表著不斷在他們生活的每一個層面
[00:11:02.840 --> 00:11:05.080]  都是跟神有接觸
[00:11:05.080 --> 00:11:06.520]  有關聯的
[00:11:06.520 --> 00:11:09.960]  所以如果小朋友從小在教會長大
[00:11:09.960 --> 00:11:11.880]  他參加不同的聚會
[00:11:11.880 --> 00:11:12.920]  兒童崇拜
[00:11:12.920 --> 00:11:13.960]  兒童主日學
[00:11:13.960 --> 00:11:17.320]  夏天有不同的營會
[00:11:17.320 --> 00:11:23.720]  他的思維不斷讓基督教的思想
[00:11:23.720 --> 00:11:24.840]  神學
[00:11:24.840 --> 00:11:25.880]  聖經
[00:11:25.880 --> 00:11:26.840]  詩歌
[00:11:26.840 --> 00:11:30.360]  來在他的心靈的價值觀塑造
[00:11:30.360 --> 00:11:35.800]  是很重要的一個成長的元素
[00:11:35.800 --> 00:11:38.840]  就是有神觀念的小朋友
[00:11:38.840 --> 00:11:41.720]  跟一個沒有神觀念的
[00:11:41.720 --> 00:11:44.120]  無論基層或者富貴的
[00:11:44.120 --> 00:11:45.640]  都是不同的
[00:11:45.640 --> 00:11:46.760]  有神
[00:11:46.760 --> 00:11:48.760]  他有一個敬畏的心
[00:11:48.760 --> 00:11:50.680]  這個就是很重要的
[00:11:50.680 --> 00:11:54.280]  這些就是透過不同的禮儀去塑造的
[00:11:54.280 --> 00:11:58.120]  所以每個星期一起背《主禱文》
[00:11:58.120 --> 00:12:02.200]  小朋友一起去唱一些聖詩
[00:12:02.200 --> 00:12:05.800]  或者唱關於奉獻的詩歌
[00:12:05.800 --> 00:12:08.840]  都是一個慢慢潛移默化
[00:12:08.840 --> 00:12:11.240]  對他的生命的成長
[00:12:11.240 --> 00:12:14.680]  所以如果你不帶小朋友回禮拜堂
[00:12:14.680 --> 00:12:16.280]  回到主日學
[00:12:16.280 --> 00:12:18.840]  他就沒有了這個成長的
[00:12:18.840 --> 00:12:21.080]  因為不到他去選擇
[00:12:21.080 --> 00:12:27.240]  他就被強迫地獲得這種觀感
[00:12:27.240 --> 00:12:29.480]  和這樣的教育
[00:12:29.480 --> 00:12:33.240]  這些禮儀不知不覺就在他的內心
[00:12:33.240 --> 00:12:36.200]  慢慢地成長
[00:12:36.200 --> 00:12:40.840]  聖靈就會用他認識的神學
[00:12:40.840 --> 00:12:45.000]  當然是一輪半抓地不斷地加增上去
[00:12:45.000 --> 00:12:48.120]  他就會不斷地越來越認識
[00:12:48.120 --> 00:12:49.400]  猶太人一樣
[00:12:49.400 --> 00:12:52.280]  一出生他就在這個氛圍底下
[00:12:52.280 --> 00:12:54.280]  這些食物是不准吃的
[00:12:54.280 --> 00:12:57.080]  那個房屋有發霉
[00:12:57.080 --> 00:12:59.400]  就要找祭司來檢查
[00:12:59.400 --> 00:13:01.640]  接著生鱔
[00:13:01.640 --> 00:13:06.120]  因為現在用那些啫喱 啫喱頭
[00:13:06.120 --> 00:13:08.280]  有時候中途會有頭瘡的
[00:13:08.280 --> 00:13:09.800]  查一些東西就沒事了
[00:13:09.800 --> 00:13:13.240]  在舊約你就要找祭司了
[00:13:13.240 --> 00:13:15.240]  你是什麼的鱔
[00:13:15.240 --> 00:13:17.720]  如果是生的滿了
[00:13:17.720 --> 00:13:19.960]  就要被禁閉七天
[00:13:19.960 --> 00:13:22.600]  七天之後就要找祭司再驗
[00:13:22.600 --> 00:13:27.320]  這個利未記的第十三章十四章就有教導了
[00:13:27.320 --> 00:13:31.400]  所以在整個生活的每一個部分
[00:13:31.400 --> 00:13:34.120]  來跟神有關係
[00:13:34.120 --> 00:13:36.600]  所以保羅都肯定了
[00:13:36.600 --> 00:13:42.040]  這些事情其實就應該更加讓一個猶太人
[00:13:42.040 --> 00:13:45.240]  更加認識神的存在
[00:13:45.240 --> 00:13:49.080]  神期望他的子民有信心
[00:13:49.080 --> 00:13:51.080]  但是很可惜
[00:13:51.080 --> 00:13:53.080]  他們有了這些英許
[00:13:53.080 --> 00:13:56.360]  保羅說全部都是他們的
[00:13:56.360 --> 00:13:58.360]  但是第五節
[00:13:58.360 --> 00:14:00.360]  列祖就是他們的祖宗
[00:14:00.360 --> 00:14:03.880]  列祖就是肉身的先祖
[00:14:03.880 --> 00:14:07.880]  就是阿伯拉罕 以撒 瓦國 約瑟
[00:14:07.880 --> 00:14:10.840]  然後約瑟之後就會有其他的
[00:14:10.840 --> 00:14:14.520]  例如以伯年 馬來西
[00:14:14.520 --> 00:14:15.800]  一直下去
[00:14:15.800 --> 00:14:19.160]  當然有猶太派那邊的族譜
[00:14:19.160 --> 00:14:21.160]  列祖就是他們的祖宗
[00:14:21.160 --> 00:14:22.760]  按照肉體來說
[00:14:22.760 --> 00:14:23.880]  肉身來說
[00:14:23.880 --> 00:14:27.080]  基督都是由猶太人所出的
[00:14:27.080 --> 00:14:28.760]  是約瑟的兒子
[00:14:28.760 --> 00:14:31.080]  這個木匠約瑟的兒子
[00:14:31.080 --> 00:14:32.760]  馬尼亞所生的
[00:14:32.760 --> 00:14:34.760]  真的生在這個地球
[00:14:34.760 --> 00:14:37.000]  真的來這個世界做人的
[00:14:37.000 --> 00:14:39.720]  這位基督耶穌降世
[00:14:39.720 --> 00:14:42.040]  說要拯救罪人
[00:14:42.040 --> 00:14:45.880]  保羅說可信可佩服
[00:14:45.880 --> 00:14:53.560]  原來連救主都是由猶太人所生出來的
[00:14:53.560 --> 00:14:57.400]  所以按道理來說
[00:14:57.400 --> 00:15:01.240]  這是尼塞那在舊約的英許
[00:15:01.240 --> 00:15:04.680]  神英許將來會有救世主
[00:15:04.680 --> 00:15:05.960]  尼塞那
[00:15:05.960 --> 00:15:09.160]  所以猶太人如果熟讀舊約的聖經
[00:15:09.160 --> 00:15:12.040]  按道理應該有一個時候
[00:15:12.040 --> 00:15:13.800]  等待尼塞那
[00:15:13.800 --> 00:15:16.040]  尤其是以賽亞書的七章
[00:15:16.040 --> 00:15:19.880]  必有童女、懷孕、生子
[00:15:19.880 --> 00:15:22.200]  人要稱他的名字
[00:15:22.200 --> 00:15:24.200]  叫做「以馬內利」
[00:15:24.200 --> 00:15:26.520]  七章的十四節以賽亞書
[00:15:26.520 --> 00:15:34.520]  所以耶穌基督都是由猶太人這個民族所出來的
[00:15:34.520 --> 00:15:38.440]  當然保羅再一次說到關於耶穌的肉身
[00:15:38.440 --> 00:15:39.720]  他立即補充
[00:15:39.720 --> 00:15:44.360]  這位耶穌不僅是地上這個短暫的身份
[00:15:44.360 --> 00:15:46.040]  其實他真正的身份
[00:15:46.040 --> 00:15:50.840]  他是萬有之上永遠可稱頌的神
[00:15:50.840 --> 00:15:52.440]  真是不得了
[00:15:52.440 --> 00:15:57.960]  說說耶穌降生的位置與猶太人有關
[00:15:57.960 --> 00:16:02.600]  即是說你們應該更加近水流台
[00:16:02.600 --> 00:16:05.000]  你應該更加可以得救
[00:16:05.000 --> 00:16:07.160]  即是說保羅的意思是
[00:16:07.160 --> 00:16:10.360]  他自己也有一個反省
[00:16:10.360 --> 00:16:14.120]  即是說我們這些熟悉舊約
[00:16:14.120 --> 00:16:18.360]  一直在這樣的氛圍成長的民族
[00:16:18.360 --> 00:16:25.000]  居然與救主耶穌隔開很遠
[00:16:25.000 --> 00:16:29.160]  甚至本來已經來到我們當中
[00:16:29.160 --> 00:16:31.800]  好像《約翰福音》一章十二節
[00:16:31.800 --> 00:16:34.360]  他到自己的地方來
[00:16:34.360 --> 00:16:36.120]  即是來到這個地球
[00:16:36.120 --> 00:16:39.400]  自己的人倒不接待他
[00:16:39.400 --> 00:16:40.920]  凡是接待他的
[00:16:40.920 --> 00:16:43.000]  就是相信他明的人
[00:16:43.000 --> 00:16:45.960]  耶穌基督這個名字就有權力
[00:16:45.960 --> 00:16:49.800]  有權柄使我們能夠成為神的兒女
[00:16:49.800 --> 00:16:51.640]  所以你可以想像到
[00:16:51.640 --> 00:16:53.560]  保羅其實很慨嘆
[00:16:53.560 --> 00:16:58.360]  其實我們這個民族是很應該來信主的
[00:16:58.360 --> 00:17:00.680]  即是說如果你讀黃人的
[00:17:00.680 --> 00:17:01.960]  你居然考到尾
[00:17:01.960 --> 00:17:08.280]  居然完全DSE科科都拿U
[00:17:08.280 --> 00:17:09.880]  你讀黃人的
[00:17:09.880 --> 00:17:13.800]  你現在不是天水圍那些Band 5的學校
[00:17:13.800 --> 00:17:16.120]  除非你的智力本身有問題
[00:17:16.120 --> 00:17:19.000]  如果不是 合格根本就不是問題
[00:17:19.000 --> 00:17:21.560]  進大學根本就沒有難度
[00:17:21.560 --> 00:17:24.120]  除非你說要全部拿五星星
[00:17:24.120 --> 00:17:26.040]  一般來說就是這樣
[00:17:26.040 --> 00:17:27.640]  你可以想像到
[00:17:27.640 --> 00:17:30.840]  保羅真的很痛心
[00:17:30.840 --> 00:17:33.560]  所以他現在很用心地
[00:17:33.560 --> 00:17:36.520]  將他所認識的真理
[00:17:36.520 --> 00:17:39.320]  他現在的眼睛開了
[00:17:39.320 --> 00:17:44.920]  看到原來如果我們再繼續在猶太教
[00:17:44.920 --> 00:17:48.120]  這個救恩的門路
[00:17:48.120 --> 00:17:50.680]  這樣的身份認同
[00:17:50.680 --> 00:17:52.280]  就不能夠得救了
[00:17:52.280 --> 00:17:55.080]  所以後面就正式陸續解釋
[00:17:55.080 --> 00:18:00.680]  原來是有在救恩裏面的主權
[00:18:00.680 --> 00:18:04.040]  揀選和神的旨意
[00:18:04.040 --> 00:18:06.600]  這就令到我們好像覺得
[00:18:06.600 --> 00:18:08.520]  跟之前說的不同
[00:18:08.520 --> 00:18:10.200]  是人信就行了
[00:18:10.200 --> 00:18:14.520]  原來在神的另一個角度裏面
[00:18:14.520 --> 00:18:16.840]  在救恩的角度裏面
[00:18:16.840 --> 00:18:18.920]  原來不得救的人
[00:18:18.920 --> 00:18:23.720]  原來又是有他們自己的問題之餘
[00:18:23.720 --> 00:18:26.600]  原來又牽涉到神的揀選
[00:18:26.600 --> 00:18:29.240]  所以去到第九十章
[00:18:29.240 --> 00:18:32.200]  很平衡地第九章講揀選
[00:18:32.200 --> 00:18:34.920]  第十章就講自由意志的相信
[00:18:34.920 --> 00:18:37.400]  兩者其實完全沒有衝突
[00:18:37.400 --> 00:18:39.960]  在保羅的神學裏面
[00:18:39.960 --> 00:18:44.600]  在我們人就要有一個很大的相對
[00:18:44.600 --> 00:18:47.400]  是揀選就不用我們信
[00:18:47.400 --> 00:18:49.880]  是我們信就不是揀選
[00:18:49.880 --> 00:18:52.840]  我們有時候就會有這樣的矛盾
[00:18:52.840 --> 00:18:56.280]  但是在神在保羅的眼中其實沒有
[00:18:56.280 --> 00:18:59.240]  不過保羅用了五節聖經
[00:18:59.240 --> 00:19:02.040]  就將他內心的傷痛
[00:19:02.040 --> 00:19:06.280]  由他自己都很硬心的去攻擊逼迫基督徒
[00:19:06.280 --> 00:19:07.720]  逼迫耶穌
[00:19:07.720 --> 00:19:10.520]  逼迫相信跟隨耶穌的人
[00:19:10.520 --> 00:19:15.160]  到現在他很想成為一個代言人
[00:19:15.160 --> 00:19:21.320]  用心希望拉到一個只有一個的同胞上岸
[00:19:21.320 --> 00:19:22.840]  救恩的岸
[00:19:22.840 --> 00:19:24.840]  好像現在就是洪水
[00:19:24.840 --> 00:19:26.840]  你在那個水裏面
[00:19:26.840 --> 00:19:28.840]  你遲早是會被淹沒
[00:19:28.840 --> 00:19:31.560]  但是現在他能夠救一個只有一個
[00:19:31.560 --> 00:19:33.560]  所以他就將整個的神學
[00:19:33.560 --> 00:19:36.040]  仍然都是因順清義
[00:19:36.040 --> 00:19:41.560]  被一些先入為主的神學去攔阻
[00:19:41.560 --> 00:19:43.560]  而這個先入為主的神學
[00:19:43.560 --> 00:19:46.440]  就是猶太人好像一個示範那樣
[00:19:46.440 --> 00:19:48.920]  所以我們也都要求主幫助
[00:19:48.920 --> 00:19:50.920]  我們信了主
[00:19:50.920 --> 00:19:54.360]  我們也要求主給我們一個謙卑的心靈
[00:19:54.360 --> 00:19:57.960]  他看到一切都是因典的時候
[00:19:57.960 --> 00:20:00.360]  我們就要憤外的恩勤
[00:20:00.360 --> 00:20:02.360]  去幫助未信
