
[00:00:00.000 --> 00:00:02.000]  好,大英姐妹,諸女民平安
[00:04:34.800 --> 00:04:36.800]  不要以為我誇張
[00:04:36.800 --> 00:04:37.400]  說真的
[00:04:37.400 --> 00:04:39.800]  我們有什麼資格去服侍上帝?
[00:04:39.800 --> 00:04:42.000]  你有什麼資格?
[00:04:42.000 --> 00:04:44.200]  我們都是罪人
[00:04:44.200 --> 00:04:45.600]  我們是罪人
[00:04:45.600 --> 00:04:46.600]  世人都犯了罪
[00:04:46.600 --> 00:04:49.200]  虧缺了神的榮耀
[00:04:49.200 --> 00:04:53.400]  有哪個罪人可以說我有資格去服侍上帝?
[00:04:53.400 --> 00:04:55.200]  你憑什麼去說自己有資格?
[00:04:55.200 --> 00:04:57.000]  沒有的
[00:04:57.000 --> 00:04:59.400]  都是上帝憐憫我們
[00:04:59.400 --> 00:05:03.000]  讓我們參加在他的工作裡面
[00:05:03.000 --> 00:05:04.400]  我見過有些人
[00:05:04.400 --> 00:05:07.200]  他回來教會服侍的態度
[00:05:07.200 --> 00:05:09.200]  好像書專降貴一樣
[00:05:09.200 --> 00:05:11.200]  我苗苗幾十萬上落
[00:05:11.200 --> 00:05:13.000]  有空來教會幫你做一點事
[00:05:13.000 --> 00:05:14.600]  你便可以了
[00:05:14.600 --> 00:05:16.400]  真的有些這樣的人
[00:05:16.400 --> 00:05:18.600]  我寧願他不做
[00:05:18.600 --> 00:05:20.200]  你不做就不要這麼生氣
[00:05:20.200 --> 00:05:24.000]  這些是不會蒙上帝喜悅的心態
[00:05:24.000 --> 00:05:25.200]  上帝可憐你
[00:05:25.200 --> 00:05:27.400]  給你機會去服侍他
[00:05:27.400 --> 00:05:31.000]  如果不是上帝親自去揀選你
[00:05:31.000 --> 00:05:33.000]  讓你有機會認識福音
[00:05:33.000 --> 00:05:35.600]  你又怎會有機會去服侍他?
[00:05:35.600 --> 00:05:38.400]  所以這是上帝的恩典
[00:05:38.400 --> 00:05:40.600]  其實我們相信的神
[00:05:40.600 --> 00:05:43.000]  是創天造地的神
[00:05:43.000 --> 00:05:44.600]  有沒有人不相信這件事?
[00:05:44.600 --> 00:05:46.000]  不相信這件事
[00:05:46.000 --> 00:05:49.600]  要抓你去初信班再上課
[00:05:49.600 --> 00:05:51.800]  我們的神是創天造地的主
[00:05:51.800 --> 00:05:53.600]  他創造這個世界
[00:05:53.600 --> 00:05:56.400]  他會缺人手嗎?
[00:05:56.400 --> 00:05:57.800]  他不會缺的
[00:05:57.800 --> 00:05:59.400]  他也不會缺物資
[00:05:59.400 --> 00:06:00.600]  他不會缺資源
[00:06:00.600 --> 00:06:03.000]  他要有就有
[00:06:03.000 --> 00:06:04.000]  既然是這樣
[00:06:04.000 --> 00:06:09.200]  為什麼還需要由人去幫他做事?
[00:06:09.200 --> 00:06:11.800]  為什麼還要由人去傳福音?
[00:06:11.800 --> 00:06:15.400]  為什麼要這麼多人去建立教會?
[00:06:15.400 --> 00:06:17.600]  是上帝憐憫我們
[00:06:17.600 --> 00:06:21.400]  我們能夠侍奉是基於上帝的憐憫
[00:06:21.400 --> 00:06:25.000]  耶穌基督為我們釘死在十字架上
[00:06:25.000 --> 00:06:27.800]  我們才可以與神和好
[00:06:27.800 --> 00:06:30.800]  這也是出於上帝的憐憫
[00:06:30.800 --> 00:06:33.600]  上帝將他的愛指示給我們
[00:06:33.600 --> 00:06:37.600]  讓我們可以得著救恩與神復和
[00:06:37.600 --> 00:06:40.400]  這是純粹的恩典
[00:06:40.400 --> 00:06:44.800]  不是人的行為可以換取的
[00:06:44.800 --> 00:06:47.800]  另外其實可以服侍神
[00:06:47.800 --> 00:06:50.000]  其實是一種操練
[00:06:50.000 --> 00:06:52.200]  一種屬靈的操練
[00:06:52.200 --> 00:06:54.600]  說真的人有惰性
[00:06:54.600 --> 00:06:57.200]  每個人都會偷懶
[00:06:57.200 --> 00:06:58.600]  我見過很多人
[00:06:58.600 --> 00:07:01.400]  他一不用服侍的時候
[00:07:01.400 --> 00:07:04.800]  他的靈命就開始倒下
[00:07:04.800 --> 00:07:07.000]  人就開始沉
[00:07:07.000 --> 00:07:07.800]  很正常的
[00:07:07.800 --> 00:07:09.200]  就算我也是
[00:07:09.200 --> 00:07:12.600]  如果你停了侍奉慢慢
[00:07:12.600 --> 00:07:15.800]  你會失去一種追求信仰的動力
[00:07:15.800 --> 00:07:17.600]  有些人他會有侍奉崗位
[00:07:17.600 --> 00:07:19.000]  就回來教會
[00:07:19.000 --> 00:07:20.600]  沒有侍奉崗位的時候
[00:07:20.600 --> 00:07:23.000]  就在家裡看直播
[00:07:23.000 --> 00:07:24.600]  不過我不是說看直播
[00:07:24.600 --> 00:07:25.800]  弟兄姊妹
[00:07:25.800 --> 00:07:27.200]  大家不要誤會
[00:07:27.200 --> 00:07:28.800]  有很多理由的
[00:07:28.800 --> 00:07:29.800]  可能是抗疫
[00:07:29.800 --> 00:07:30.800]  可能是不方便
[00:07:30.800 --> 00:07:32.000]  沒空
[00:07:32.000 --> 00:07:33.400]  有很多理由的
[00:07:33.400 --> 00:07:35.200]  不過如果被我說中了
[00:07:35.200 --> 00:07:37.400]  就反省一下
[00:07:37.400 --> 00:07:39.200]  有些人是這樣的
[00:07:39.200 --> 00:07:41.400]  有侍奉就走回來
[00:07:41.400 --> 00:07:42.400]  沒有侍奉的話
[00:07:42.400 --> 00:07:43.600]  他就會留在家裡
[00:07:43.600 --> 00:07:45.600]  甚至直播都不看
[00:07:45.600 --> 00:07:49.000]  將教會當成一個義工的場所
[00:07:49.000 --> 00:07:50.800]  有些我又形容他
[00:07:50.800 --> 00:07:53.000]  是一種基督教的藍磨佬
[00:07:53.000 --> 00:07:55.800]  知不知道哪些是藍磨佬
[00:07:55.800 --> 00:07:58.200]  就是道教的喪禮儀式
[00:07:58.200 --> 00:08:00.200]  在那裡叩叩叩叩
[00:08:00.200 --> 00:08:02.600]  那些叫藍磨佬
[00:08:02.600 --> 00:08:03.600]  那些通常
[00:08:03.600 --> 00:08:05.800]  如果你去過那些道教的喪禮
[00:08:05.800 --> 00:08:07.000]  他們在那裡叩叩叩
[00:08:07.000 --> 00:08:08.000]  叩一會兒之後
[00:08:08.000 --> 00:08:09.400]  就會走出去吸煙
[00:08:09.400 --> 00:08:10.600]  看看馬經
[00:08:10.600 --> 00:08:11.800]  時間到了又回來
[00:08:11.800 --> 00:08:14.200]  叩叩叩叩
[00:08:14.200 --> 00:08:16.800]  有些真的是這樣來侍奉的
[00:08:16.800 --> 00:08:18.600]  他的崗位做完
[00:08:18.600 --> 00:08:21.600]  我就見他在外面玩手機
[00:08:21.600 --> 00:08:24.800]  然後到他的時候就回來了
[00:08:24.800 --> 00:08:26.200]  我不是說感酸
[00:08:26.200 --> 00:08:29.200]  我說我以前的經驗
[00:08:29.200 --> 00:08:29.800]  好了
[00:08:29.800 --> 00:08:31.800]  這樣的時候
[00:08:31.800 --> 00:08:33.200]  其實我想我講完之後
[00:08:33.200 --> 00:08:34.600]  大家都明白
[00:08:34.600 --> 00:08:37.600]  如果用這種態度去服侍的話
[00:08:37.600 --> 00:08:39.400]  上帝是不會喜悅的
[00:08:39.400 --> 00:08:41.000]  上帝是不會喜歡的
[00:08:41.000 --> 00:08:42.800]  寧願你不做
[00:08:42.800 --> 00:08:44.800]  你能夠去服侍上帝
[00:08:44.800 --> 00:08:47.000]  真的是出於上帝的憐憫
[00:08:47.000 --> 00:08:49.000]  給你機會去做
[00:08:49.000 --> 00:08:51.600]  而且是在塗造你的靈命
[00:08:51.600 --> 00:08:52.800]  透過侍奉
[00:08:52.800 --> 00:08:56.000]  是可以不斷地讓你去成長
[00:08:56.000 --> 00:08:57.600]  我自己的經驗也是
[00:08:57.600 --> 00:08:59.600]  每逢要帶茶經的那些日子
[00:08:59.600 --> 00:09:01.400]  靈修是特別勤力的
[00:09:01.400 --> 00:09:03.400]  然後不用做的那些日子
[00:09:03.400 --> 00:09:05.200]  有時候就偷懶不靈修了
[00:09:05.200 --> 00:09:06.800]  很正常的
[00:09:06.800 --> 00:09:08.000]  這是人的罪性
[00:09:08.000 --> 00:09:09.600]  所以提醒大家
[00:09:09.600 --> 00:09:11.800]  你們需要去學習
[00:09:11.800 --> 00:09:16.200]  你們需要去不斷地侍奉
[00:09:16.200 --> 00:09:18.600]  有些人無緣無故走來問我
[00:09:18.600 --> 00:09:22.400]  我聖經有些問題
[00:09:22.400 --> 00:09:24.800]  有些難解的信仰疑難
[00:09:24.800 --> 00:09:27.000]  無緣無故走來問我的時候
[00:09:27.000 --> 00:09:27.800]  我都會問他
[00:09:27.800 --> 00:09:29.600]  為什麼這樣問
[00:09:29.600 --> 00:09:32.800]  通常他都是在外面被人問到口啞
[00:09:32.800 --> 00:09:34.200]  有個同事這樣問我
[00:09:34.200 --> 00:09:35.000]  我不懂回答
[00:09:35.000 --> 00:09:36.400]  於是就找我了
[00:09:36.400 --> 00:09:37.000]  是不是
[00:09:37.000 --> 00:09:38.800]  很多時候都是這樣的
[00:09:38.800 --> 00:09:40.400]  原來你去傳福音
[00:09:40.400 --> 00:09:42.400]  或者和別人討論信仰
[00:09:42.400 --> 00:09:47.000]  是在幫你學習這個信仰裡面的東西
[00:09:47.000 --> 00:09:49.000]  去釐清你的信仰
[00:09:49.000 --> 00:09:50.800]  如果你又不傳福音
[00:09:50.800 --> 00:09:52.600]  你自己又不讓人知道你是基督徒
[00:09:52.600 --> 00:09:54.600]  根本你日常生活都沒有機會
[00:09:54.600 --> 00:09:56.200]  去揭下那本聖經的時候
[00:09:56.200 --> 00:09:58.200]  其實你不會進步
[00:09:58.200 --> 00:09:58.600]  是不是
[00:09:58.600 --> 00:10:00.000]  所以其實真的是
[00:10:00.000 --> 00:10:01.400]  傳福音
[00:10:01.400 --> 00:10:02.400]  去侍奉
[00:10:02.400 --> 00:10:04.200]  這些是上帝給你的恩典
[00:10:04.200 --> 00:10:05.400]  有機會去做
[00:10:05.400 --> 00:10:06.600]  你就好做
[00:10:06.600 --> 00:10:07.800]  好去把握
[00:10:07.800 --> 00:10:10.600]  一定是對你有益
[00:10:10.600 --> 00:10:11.200]  好了
[00:10:11.200 --> 00:10:13.200]  第二點我想說的
[00:10:13.200 --> 00:10:14.600]  傳福音
[00:10:14.600 --> 00:10:17.200]  並不是割價大傾銷
[00:10:17.200 --> 00:10:19.600]  什麼叫割價大傾銷
[00:10:19.600 --> 00:10:21.400]  就是賣不出去的那些就減價
[00:10:21.400 --> 00:10:23.200]  然後用一條膠紙捆著兩包
[00:10:23.200 --> 00:10:24.600]  就有一個價錢
[00:10:24.600 --> 00:10:26.800]  就是買多少送多少
[00:10:26.800 --> 00:10:29.200]  割價大傾銷
[00:10:29.200 --> 00:10:31.400]  我們傳福音的時候是怎樣的呢
[00:10:31.400 --> 00:10:33.400]  保羅提醒說
[00:10:33.400 --> 00:10:39.000]  要將那些暗昧可恥的事
[00:10:39.000 --> 00:10:40.200]  棄絕
[00:10:40.200 --> 00:10:43.600]  不行詭詐不曲解神的道
[00:10:43.600 --> 00:10:45.200]  如果就這樣看這句
[00:10:45.200 --> 00:10:48.000]  好像在說我們基督徒行事為人
[00:10:48.000 --> 00:10:49.400]  就是不要
[00:10:49.400 --> 00:10:51.600]  不要行詭詐的事
[00:10:51.600 --> 00:10:54.000]  那些可恥的事就要棄絕它
[00:10:54.000 --> 00:10:56.400]  又不可以曲解神的道
[00:10:56.400 --> 00:10:59.200]  就好像在說我們平時的
[00:10:59.200 --> 00:11:01.200]  日常生活的態度
[00:11:01.200 --> 00:11:03.600]  但是剛才我也說過
[00:11:03.600 --> 00:11:06.400]  這段的經文
[00:11:06.400 --> 00:11:09.800]  是用一個傳福音的向導去說的
[00:11:09.800 --> 00:11:12.600]  你不會無緣無故這裡只說你的行為
[00:11:12.600 --> 00:11:14.800]  一定和那個福音掛鉤
[00:11:14.800 --> 00:11:16.800]  怎樣掛鉤呢
[00:11:16.800 --> 00:11:19.200]  曲解神的道
[00:11:19.200 --> 00:11:22.400]  有可能是一個不小心的
[00:11:22.400 --> 00:11:24.000]  我們經常用錯經文
[00:11:24.000 --> 00:11:25.800]  我們經常解錯的東西
[00:11:25.800 --> 00:11:27.600]  我們經常說
[00:11:27.600 --> 00:11:30.400]  向著忘記背後努力的面前
[00:11:30.400 --> 00:11:31.600]  經常用來安慰人
[00:11:31.600 --> 00:11:33.800]  就是忘記背後的壞事
[00:11:33.800 --> 00:11:36.200]  向著好的東西去
[00:11:36.200 --> 00:11:37.800]  這樣安慰人
[00:11:37.800 --> 00:11:39.600]  但其實那個經文是說
[00:11:39.600 --> 00:11:43.000]  保羅要忘記他自己以前有多威風
[00:11:43.000 --> 00:11:46.400]  要向著主耶穌基督的標竿直跑
[00:11:46.400 --> 00:11:48.800]  就是以前做過的那些威風事
[00:11:48.800 --> 00:11:50.400]  抹掉它
[00:11:50.400 --> 00:11:51.600]  再來過
[00:11:51.600 --> 00:11:54.400]  其實我們經常曲解了一些聖經的經文
[00:11:54.400 --> 00:11:56.200]  連我自己都不敢說
[00:11:56.200 --> 00:11:58.600]  我每次都是準確的
[00:11:58.600 --> 00:12:01.800]  這些沒有心的不要緊
[00:12:01.800 --> 00:12:05.800]  但傳福音會詭詐嗎
[00:12:05.800 --> 00:12:09.200]  有沒有人用詭詐的方式去傳福音
[00:12:09.200 --> 00:12:12.000]  就是硬硬片片的
[00:12:12.000 --> 00:12:13.400]  有兩種可能性
[00:12:13.400 --> 00:12:15.400]  有一種就是有心
[00:12:15.400 --> 00:12:16.800]  第二種是無意
[00:12:16.800 --> 00:12:19.000]  我先說有心的
[00:12:19.000 --> 00:12:21.000]  大約在一百年前
[00:12:21.000 --> 00:12:23.200]  當時基督教在中國
[00:12:23.200 --> 00:12:25.600]  依然被人視為洋教
[00:12:25.600 --> 00:12:27.200]  為什麼是洋教
[00:12:27.200 --> 00:12:29.000]  因為來中國的那些
[00:12:29.000 --> 00:12:31.800]  全部都是紅鬚綠眼的外國人宣教士
[00:12:31.800 --> 00:12:34.400]  他們來到華人的地方傳福音
[00:12:34.400 --> 00:12:35.600]  他們有很多困難的
[00:12:35.600 --> 00:12:40.200]  包括他們的外形已經嚇死人了
[00:12:40.200 --> 00:12:42.200]  加上言語不通
[00:12:42.200 --> 00:12:45.400]  有些中國人對他們有很嚴重的誤解
[00:12:45.400 --> 00:12:49.600]  譬如覺得基督教是吃人肉和喝人血的
[00:12:49.600 --> 00:12:51.800]  有沒有吃啊
[00:12:51.800 --> 00:12:55.400]  聖餐就是吃基督的肉和喝基督的血
[00:12:55.400 --> 00:12:57.400]  他們會誤會了
[00:12:57.400 --> 00:13:00.000]  在中國歷史的教會史裏面
[00:13:00.000 --> 00:13:01.200]  出現這樣的事情
[00:13:01.200 --> 00:13:03.400]  那些宣教士他們怎麼做呢
[00:13:03.400 --> 00:13:07.000]  於是他們開始做一些扶貧的工作
[00:13:07.000 --> 00:13:10.800]  去幫助那些人取回一些好感
[00:13:10.800 --> 00:13:12.800]  其實香港初期也是這樣的
[00:13:12.800 --> 00:13:14.200]  很多教會
[00:13:14.200 --> 00:13:16.200]  很多學校、醫院
[00:13:16.200 --> 00:13:19.200]  全部都有基督教或者天主教背景
[00:13:19.200 --> 00:13:22.400]  因為一個窮的地方最需要這些東西
[00:13:22.400 --> 00:13:25.000]  所以教會做很多這些事情
[00:13:25.000 --> 00:13:26.200]  那麼
[00:13:26.200 --> 00:13:28.200]  而應運而生的就是一些人
[00:13:28.200 --> 00:13:30.200]  他為了生活
[00:13:30.200 --> 00:13:32.800]  他們就加入教會
[00:13:32.800 --> 00:13:35.000]  在教會裏面尋求工作
[00:13:35.000 --> 00:13:36.800]  甚至尋求權力
[00:13:36.800 --> 00:13:39.400]  這些就叫做吃教者
[00:13:39.400 --> 00:13:40.600]  Rice Christian
[00:13:40.600 --> 00:13:42.800]  或者就是米飯基督徒
[00:13:42.800 --> 00:13:45.000]  顧名思義就是為了開飯
[00:13:45.000 --> 00:13:46.800]  他們來謀生的
[00:13:46.800 --> 00:13:48.200]  明白嗎?
[00:13:48.200 --> 00:13:50.200]  明仔聽到歷史雙眼放光
[00:13:50.200 --> 00:13:51.200]  回去看看
[00:13:51.200 --> 00:13:52.200]  好了
[00:13:52.200 --> 00:13:53.400]  這些人呢
[00:13:53.400 --> 00:13:55.600]  他是為了謀生而加入教會的
[00:13:55.600 --> 00:13:57.400]  他為了利益而加入教會
[00:13:57.400 --> 00:13:58.600]  不是真心信的
[00:13:58.600 --> 00:14:00.600]  但是門面功夫總要做到足的
[00:14:00.600 --> 00:14:01.400]  是不是?
[00:14:01.400 --> 00:14:02.000]  於是呢
[00:14:02.000 --> 00:14:05.800]  都是起碼先說一句話會信
[00:14:05.800 --> 00:14:08.200]  就是等宣教士去請他們
[00:14:08.200 --> 00:14:10.600]  為什麼說這段歷史
[00:14:10.600 --> 00:14:12.400]  我想問今時今日
[00:14:12.400 --> 00:14:16.600]  還有沒有這些吃教者在基督教的圈子
[00:14:16.600 --> 00:14:18.600]  有沒有想過
[00:14:18.600 --> 00:14:20.600]  基督教裏面有一些
[00:14:20.600 --> 00:14:24.000]  是依賴基督教圈子去生存的人
[00:14:24.000 --> 00:14:26.800]  當然我不是說在基督教圈子裏面
[00:14:26.800 --> 00:14:28.400]  工作是有問題的
[00:14:28.400 --> 00:14:29.000]  是不是?
[00:14:29.000 --> 00:14:29.600]  我也是
[00:14:29.600 --> 00:14:31.200]  我在基督教圈子工作的
[00:14:31.200 --> 00:14:32.400]  如果我說有問題
[00:14:32.400 --> 00:14:33.800]  我連自己都打了
[00:14:33.800 --> 00:14:34.400]  是不是?
[00:14:34.400 --> 00:14:36.400]  而且是正常的
[00:14:36.400 --> 00:14:38.200]  在基督教圈子裏面
[00:14:38.200 --> 00:14:39.400]  需要人
[00:14:39.400 --> 00:14:40.800]  自然就要請人
[00:14:40.800 --> 00:14:42.400]  這些是正常的
[00:14:42.400 --> 00:14:43.600]  但是所謂吃教者
[00:14:43.600 --> 00:14:44.400]  我剛才說的就是
[00:14:44.400 --> 00:14:46.200]  他沒有真正的信仰
[00:14:46.200 --> 00:14:48.200]  他只是為了利益
[00:14:48.200 --> 00:14:50.400]  而繼續扮成基督徒
[00:14:50.400 --> 00:14:52.600]  留在教會圈子裏面
[00:14:52.600 --> 00:14:54.600]  這些人他傳訪的時候
[00:14:54.600 --> 00:14:56.600]  一定是充滿了詭詐
[00:14:56.600 --> 00:14:58.600]  和曲解神的道
[00:14:58.600 --> 00:15:00.400]  為什麼?
[00:15:00.400 --> 00:15:02.600]  因為他們如果只是視這個信仰
[00:15:02.600 --> 00:15:04.200]  是一份工作
[00:15:04.200 --> 00:15:06.200]  他要講業績的
[00:15:06.200 --> 00:15:07.200]  是不是?
[00:15:07.200 --> 00:15:08.800]  你想想
[00:15:08.800 --> 00:15:09.800]  請了你回來
[00:15:09.800 --> 00:15:11.200]  請了方幹事回來
[00:15:11.200 --> 00:15:13.000]  你做了一年
[00:15:13.000 --> 00:15:14.400]  什麼活動都沒有搞過
[00:15:14.400 --> 00:15:15.800]  一個人都帶不順耶穌
[00:15:15.800 --> 00:15:17.200]  很難看的
[00:15:17.200 --> 00:15:17.800]  是不是?
[00:15:17.800 --> 00:15:19.600]  於是無論如何都要講業績的時候
[00:15:19.600 --> 00:15:22.200]  可能他講的話
[00:15:22.200 --> 00:15:23.800]  就會是
[00:15:23.800 --> 00:15:25.000]  迎合人的需要
[00:15:25.000 --> 00:15:28.000]  或者迎合人的喜好
[00:15:28.000 --> 00:15:29.200]  會友喜歡聽什麼
[00:15:29.200 --> 00:15:31.200]  我就講什麼
[00:15:31.200 --> 00:15:32.800]  那些人喜歡聽到
[00:15:32.800 --> 00:15:33.800]  上帝祝福人
[00:15:33.800 --> 00:15:35.000]  那麼我每次講的信息
[00:15:35.000 --> 00:15:37.000]  就是上帝祝福人
[00:15:37.000 --> 00:15:39.400]  說你們是罪人那些
[00:15:39.400 --> 00:15:40.200]  不要說了
[00:15:40.200 --> 00:15:42.000]  有誰喜歡被人說是罪人的
[00:15:42.000 --> 00:15:42.400]  是不是?
[00:15:42.400 --> 00:15:44.800]  你喜不喜歡我說你犯罪?
[00:15:44.800 --> 00:15:46.800]  喜不喜歡我說你邪惡?
[00:15:46.800 --> 00:15:47.600]  不會的
[00:15:47.600 --> 00:15:48.000]  是不是?
[00:15:48.000 --> 00:15:49.600]  這些就不要說了
[00:15:49.600 --> 00:15:51.000]  避一避吧
[00:15:51.000 --> 00:15:52.800]  專門講上帝祝福人
[00:15:52.800 --> 00:15:53.800]  是不是?
[00:15:53.800 --> 00:15:54.400]  接著呢
[00:15:54.400 --> 00:15:57.600]  講耶穌會背起你的重擔
[00:15:57.600 --> 00:15:58.400]  那是啊
[00:15:58.400 --> 00:15:59.800]  耶穌會背起你的重擔
