
[00:00:00.000 --> 00:00:05.000]  婚禮從來不宜
[00:06:22.000 --> 00:06:25.000]  是在每一個相信耶穌基督的人
[00:06:25.000 --> 00:06:27.000]  是持續下去的
[00:06:27.000 --> 00:06:30.000]  因著信我們領受了聖靈
[00:06:30.000 --> 00:06:32.000]  這個結連的關係
[00:06:32.000 --> 00:06:34.000]  在領受新生命的那一刻
[00:06:34.000 --> 00:06:36.000]  就已經發生了
[00:06:36.000 --> 00:06:39.000]  這是一個必然的關係
[00:06:39.000 --> 00:06:42.000]  是與生俱來的關係
[00:06:42.000 --> 00:06:46.000]  就正如我們出生在父母的家庭
[00:06:46.000 --> 00:06:49.000]  我們是我們爸爸媽媽的兒女
[00:06:49.000 --> 00:06:53.000]  這是一個與生俱來的關係
[00:06:53.000 --> 00:06:55.000]  但是原來我們的關係
[00:06:55.000 --> 00:06:57.000]  是會有必然與不必然的
[00:06:57.000 --> 00:07:00.000]  是必然與不必然的關係
[00:07:00.000 --> 00:07:03.000]  耶穌在一段講論裡
[00:07:03.000 --> 00:07:07.000]  向聽祂講道的群眾提出警告
[00:07:07.000 --> 00:07:09.000]  原來這個必然的關係
[00:07:09.000 --> 00:07:13.000]  是會產生變化的
[00:07:13.000 --> 00:07:16.000]  當耶穌講這個比喻的時候
[00:07:16.000 --> 00:07:19.000]  祂是公開宣講的
[00:07:19.000 --> 00:07:21.000]  祂一方面是對門徒
[00:07:21.000 --> 00:07:23.000]  和真心願意悔改
[00:07:23.000 --> 00:07:26.000]  相信耶穌基督的人講
[00:07:26.000 --> 00:07:31.000]  同時也是向猶太人的旁觀者講
[00:07:31.000 --> 00:07:33.000]  祂含沙射影
[00:07:33.000 --> 00:07:35.000]  向他們提出警告
[00:07:35.000 --> 00:07:38.000]  祂說你們要常在我裡面
[00:07:38.000 --> 00:07:41.000]  我也常在你們裡面
[00:07:41.000 --> 00:07:44.000]  之子若不常在葡萄樹上
[00:07:44.000 --> 00:07:47.000]  自己就不能結果子
[00:07:47.000 --> 00:07:50.000]  你們若不常在我裡面
[00:07:50.000 --> 00:07:52.000]  也是如此
[00:07:52.000 --> 00:07:54.000]  提醒他們要認認真真地
[00:07:54.000 --> 00:07:58.000]  反思自己與神的關係
[00:07:58.000 --> 00:08:00.000]  他們的信心
[00:08:00.000 --> 00:08:03.000]  是要聚焦在自己與耶穌
[00:08:03.000 --> 00:08:05.000]  這位從父神而來的
[00:08:05.000 --> 00:08:08.000]  真葡萄的關係上
[00:08:08.000 --> 00:08:10.000]  不可以繼續停留在
[00:08:10.000 --> 00:08:12.000]  自己是猶太人血統
[00:08:12.000 --> 00:08:15.000]  是神的選民的關係上
[00:08:15.000 --> 00:08:17.000]  耶穌公開宣告
[00:08:17.000 --> 00:08:20.000]  自己就是從神而來的真葡萄
[00:08:20.000 --> 00:08:23.000]  唯有緊緊與耶穌基督結連
[00:08:23.000 --> 00:08:26.000]  在祂裡面吸收生命的能量
[00:08:26.000 --> 00:08:31.000]  我們才可以成為多結果子的之子
[00:08:31.000 --> 00:08:34.000]  耶穌在這裡向他們提出警告
[00:08:34.000 --> 00:08:36.000]  猶太人神的選民
[00:08:36.000 --> 00:08:38.000]  這個身份是神揀選的
[00:08:38.000 --> 00:08:41.000]  他們已經得到必然的關係
[00:08:41.000 --> 00:08:43.000]  但這個必然的關係
[00:08:43.000 --> 00:08:47.000]  未必會產生一個必然的結果
[00:08:47.000 --> 00:08:50.000]  曾經有位僱傭
[00:08:50.000 --> 00:08:52.000]  她是一個女兒
[00:08:52.000 --> 00:08:54.000]  她將女兒的名字改為詩恩
[00:08:54.000 --> 00:08:56.000]  因為她說女兒的名字
[00:08:56.000 --> 00:08:59.000]  很希望紀念這個寶寶
[00:08:59.000 --> 00:09:01.000]  長大成人之後
[00:09:01.000 --> 00:09:04.000]  能夠思念媽媽的恩情
[00:09:04.000 --> 00:09:06.000]  因為她生這個寶寶的時候
[00:09:06.000 --> 00:09:08.000]  是很危險的
[00:09:08.000 --> 00:09:09.000]  她形容她說
[00:09:09.000 --> 00:09:10.000]  差一點
[00:09:10.000 --> 00:09:13.000]  兩母女都會沒命
[00:09:13.000 --> 00:09:14.000]  詩恩這個名字
[00:09:14.000 --> 00:09:16.000]  一方面是紀念生命
[00:09:16.000 --> 00:09:19.000]  是從神而來的恩典
[00:09:19.000 --> 00:09:20.000]  而另一方面
[00:09:20.000 --> 00:09:24.000]  她都是希望這個寶寶長大之後
[00:09:24.000 --> 00:09:25.000]  能夠孝順自己
[00:09:25.000 --> 00:09:29.000]  能夠時時思念到媽媽的恩情
[00:09:29.000 --> 00:09:31.000]  這個是媽媽的心意
[00:09:31.000 --> 00:09:35.000]  但都要這個小朋友成長的過程
[00:09:35.000 --> 00:09:36.000]  成長之後
[00:09:36.000 --> 00:09:39.000]  他們在自己的生活上面
[00:09:39.000 --> 00:09:42.000]  願意聚焦和媽媽的關係
[00:09:42.000 --> 00:09:47.000]  他才能夠真真正正成為一個詩恩的女兒
[00:09:47.000 --> 00:09:51.000]  我們需要聚焦和耶穌的關係
[00:09:51.000 --> 00:09:53.000]  各位頂姐妹
[00:09:53.000 --> 00:09:56.000]  今天是肺炎非常嚴峻的日子
[00:09:56.000 --> 00:09:59.000]  根據我們看新聞的公佈
[00:09:59.000 --> 00:10:02.000]  我們都知道這兩個星期是很關鍵的時刻
[00:10:02.000 --> 00:10:05.000]  所以香港很多的教會
[00:10:05.000 --> 00:10:08.000]  都會決定改為崇拜的直播
[00:10:08.000 --> 00:10:11.000]  其實這是一個很無奈的決定
[00:10:11.000 --> 00:10:14.000]  但我們都很開心
[00:10:14.000 --> 00:10:17.000]  弟兄姊妹能夠透過直播
[00:10:17.000 --> 00:10:20.000]  和我們一齊敬拜主
[00:10:20.000 --> 00:10:21.000]  我們開始想想
[00:10:21.000 --> 00:10:23.000]  原來我們過往的日子
[00:10:23.000 --> 00:10:27.000]  那種必然可以每個星期來到神的家裡
[00:10:27.000 --> 00:10:30.000]  聚集和弟兄姊妹說一聲早晨
[00:10:30.000 --> 00:10:31.000]  你問候一下
[00:10:31.000 --> 00:10:34.000]  崇拜之前崇拜之後
[00:10:34.000 --> 00:10:35.000]  可以握一下手
[00:10:35.000 --> 00:10:36.000]  問安甚至擁抱
[00:10:36.000 --> 00:10:38.000]  這不是太必然
[00:10:38.000 --> 00:10:41.000]  我們真的要好好珍惜
[00:10:41.000 --> 00:10:43.000]  在疫情裡面
[00:10:43.000 --> 00:10:46.000]  仍然未能夠明朗化的情況下
[00:10:46.000 --> 00:10:54.000]  我們仍然需要在網上來敬拜主
[00:10:54.000 --> 00:11:00.000]  我們發覺原來神給我們一個出乎意料之外
[00:11:00.000 --> 00:11:01.000]  一個新的時王
[00:11:01.000 --> 00:11:06.000]  原來神給人有聰明、有靈巧、有智慧
[00:11:06.000 --> 00:11:11.000]  這種既是遠又是那麼近
[00:11:11.000 --> 00:11:13.000]  那麼遠那麼近
[00:11:13.000 --> 00:11:15.000]  這種敬拜的方式
[00:11:15.000 --> 00:11:20.000]  竟然很奇妙地將我們的心聚集在一起
[00:11:20.000 --> 00:11:24.000]  我們都收到弟兄姊妹和同工都會反映
[00:11:24.000 --> 00:11:25.000]  弟兄姊妹很關心
[00:11:25.000 --> 00:11:31.000]  究竟如何在網上可以一起收看崇拜
[00:11:31.000 --> 00:11:33.000]  可以一起來敬拜
[00:11:33.000 --> 00:11:37.000]  原來我們真的很想很想來敬拜神
[00:11:37.000 --> 00:11:43.000]  神給我們一個很大的恩典
[00:11:43.000 --> 00:11:44.000]  我們敬拜神
[00:11:44.000 --> 00:11:47.000]  其實我們是向這個世界宣告
[00:11:47.000 --> 00:11:52.000]  我們的主是一個永活長存的救主
[00:11:52.000 --> 00:11:54.000]  雖然這個世界是病
[00:11:54.000 --> 00:11:56.000]  世界是病了
[00:11:56.000 --> 00:11:59.000]  但我們的救主耶穌基督是活著的
[00:11:59.000 --> 00:12:01.000]  也因為祂是活著
[00:12:01.000 --> 00:12:05.000]  我們知道祂是掌管今天、明日直到永遠的神
[00:12:05.000 --> 00:12:09.000]  所以我們的生命能夠有一種使命感
[00:12:09.000 --> 00:12:12.000]  我們能夠成為結果子的生命
[00:12:12.000 --> 00:12:16.000]  我們需要聚焦和神的關係
[00:12:16.000 --> 00:12:19.000]  令到我們能夠結出屬靈的果子
[00:12:19.000 --> 00:12:28.000]  人愛、喜樂、和平、忍耐、恩慈、良善、信實、溫柔、節制
[00:12:28.000 --> 00:12:32.000]  結果子是栽種我們的神一個很清晰的期盼
[00:12:32.000 --> 00:12:36.000]  父神的心意在第一節已經宣告得很清楚
[00:12:36.000 --> 00:12:40.000]  祂說祂要使我們結果子更多
[00:12:40.000 --> 00:12:43.000]  在加州錦繡花園居住的弟兄姊妹
[00:12:43.000 --> 00:12:48.000]  多數都會分享到果子這種喜樂
[00:12:48.000 --> 00:12:51.000]  葡萄樹和枝子是比喻
[00:12:51.000 --> 00:12:53.000]  是栽培者、天父
[00:12:53.000 --> 00:12:56.000]  令我們和耶穌基督生命的結連
[00:12:56.000 --> 00:13:00.000]  更加以神的話語修剪了我們的生命
[00:13:00.000 --> 00:13:06.000]  其實已經預備好我們能夠成為多結果子的枝子
[00:13:06.000 --> 00:13:13.000]  所以我們需要成為一個多結果子的枝子
[00:13:13.000 --> 00:13:17.000]  因為耶穌說:凡屬我不結果子的枝子
[00:13:17.000 --> 00:13:19.000]  祂就剪去
[00:13:19.000 --> 00:13:22.000]  凡結果子的祂就修理乾淨
[00:13:22.000 --> 00:13:27.000]  使枝子結果子更多
[00:13:27.000 --> 00:13:29.000]  但是接下來
[00:13:29.000 --> 00:13:33.000]  耶穌也向信主的基督徒提出一個警告
[00:13:33.000 --> 00:13:34.000]  在第六節
[00:13:34.000 --> 00:13:37.000]  祂說:人若不常在我裡面
[00:13:37.000 --> 00:13:40.000]  就像枝子凋在外面枯乾
[00:13:40.000 --> 00:13:44.000]  人拾起來,冰在火裡燒了
[00:13:44.000 --> 00:13:50.000]  看來,和神必然結連的關係
[00:13:50.000 --> 00:13:53.000]  已經預備好結果子的條件
[00:13:53.000 --> 00:13:57.000]  仍然可能產生不必然的結果
[00:13:57.000 --> 00:14:03.000]  關鍵在於結果子和不結果子的生活方式
[00:14:03.000 --> 00:14:07.000]  我們會問:枝子為什麼會凋在地上呢?
[00:14:07.000 --> 00:14:09.000]  因為不夠強壯
[00:14:09.000 --> 00:14:11.000]  為什麼不夠強壯呢?
[00:14:11.000 --> 00:14:15.000]  這和攀爬類植物的雜性有關
[00:14:15.000 --> 00:14:18.000]  葡萄是攀爬的植物
[00:14:18.000 --> 00:14:22.000]  攀爬的植物本身很喜歡攀爬來生長
[00:14:22.000 --> 00:14:25.000]  很喜歡依附著一些物體
[00:14:25.000 --> 00:14:27.000]  假如你給它一個花架
[00:14:27.000 --> 00:14:30.000]  它很快就攀滿整個花架
[00:14:30.000 --> 00:14:33.000]  如果花架旁邊有車房
[00:14:33.000 --> 00:14:35.000]  可能有一條柱子
[00:14:35.000 --> 00:14:38.000]  它很快就攀到車房的頂部
[00:14:38.000 --> 00:14:41.000]  它很喜歡追光
[00:14:41.000 --> 00:14:45.000]  當有光的地方可以讓它攀爬的時候
[00:14:45.000 --> 00:14:47.000]  它就不斷不斷地生長
[00:14:47.000 --> 00:14:49.000]  在生長的過程裡
[00:14:49.000 --> 00:14:52.000]  它就生出了很多橫枝
[00:14:52.000 --> 00:14:54.000]  看起來其實很好
[00:14:54.000 --> 00:14:56.000]  可以遮陰、枝葉
[00:14:56.000 --> 00:14:58.000]  好像很強壯
[00:14:58.000 --> 00:15:01.000]  我們不停看到它開始散葉
[00:15:01.000 --> 00:15:04.000]  但事實上這種生活的雜性
[00:15:04.000 --> 00:15:08.000]  是過分消耗了植物的養分
[00:15:08.000 --> 00:15:11.000]  如果我們長久不給它做修剪的話
[00:15:11.000 --> 00:15:14.000]  任意地讓它生長
[00:15:14.000 --> 00:15:17.000]  整棵植物因為消耗過多
[00:15:17.000 --> 00:15:18.000]  就會積藥
[00:15:18.000 --> 00:15:19.000]  有藥脂
[00:15:19.000 --> 00:15:21.000]  就會丟在地上
[00:15:21.000 --> 00:15:23.000]  甚至如果我們再不理它
[00:15:23.000 --> 00:15:25.000]  過多一點時間的話
[00:15:25.000 --> 00:15:27.000]  它甚至會藥脂太多
[00:15:27.000 --> 00:15:29.000]  橫枝太多的時候
[00:15:29.000 --> 00:15:33.000]  危害了植物本身的生命
[00:15:33.000 --> 00:15:35.000]  另一方面
[00:15:35.000 --> 00:15:38.000]  枝子不斷地努力追光攀爬
[00:15:38.000 --> 00:15:40.000]  漫無目的地生長
[00:15:40.000 --> 00:15:42.000]  它越走越遠
[00:15:42.000 --> 00:15:44.000]  所以向外走的枝子
[00:15:44.000 --> 00:15:47.000]  吸收的養分就越來越少
[00:15:47.000 --> 00:15:48.000]  成為藥脂
[00:15:48.000 --> 00:15:51.000]  當風吹雨打的時候
[00:15:51.000 --> 00:15:53.000]  就被打下來
[00:15:53.000 --> 00:15:56.000]  就被好像耶穌形容一樣
[00:15:56.000 --> 00:15:58.000]  撿起來就當柴燒
[00:15:58.000 --> 00:16:01.000]  而橫枝不能夠向外伸延太遠
[00:16:01.000 --> 00:16:04.000]  不能夠離開主幹太遠
[00:16:04.000 --> 00:16:08.000]  不能夠不去吸收養分
[00:16:08.000 --> 00:16:10.000]  因為它吸收不夠養分
[00:16:10.000 --> 00:16:14.000]  所以就結不出果子的枝子
[00:16:14.000 --> 00:16:17.000]  香港人有很多強項
[00:16:17.000 --> 00:16:19.000]  很明顯的
[00:16:19.000 --> 00:16:22.000]  我們很喜歡多元化的生活
[00:16:22.000 --> 00:16:24.000]  我們的思想很好
[00:16:24.000 --> 00:16:26.000]  很開放
[00:16:26.000 --> 00:16:27.000]  包容性很強
[00:16:27.000 --> 00:16:30.000]  我們接受新的事物很容易
[00:16:30.000 --> 00:16:34.000]  並且我們有願意嘗試新的事物的精神
[00:16:34.000 --> 00:16:37.000]  我叫這種是我們香港人
[00:16:37.000 --> 00:16:41.000]  一種非物質文化的強項
[00:16:41.000 --> 00:16:43.000]  這是我們的優點
[00:16:43.000 --> 00:16:45.000]  但是我們要很留心
[00:16:45.000 --> 00:16:49.000]  我們不要被自己這個強項拖垮
[00:16:49.000 --> 00:16:52.000]  當我們很享受多姿多彩的生活的時候
[00:16:52.000 --> 00:16:57.000]  原來我們只是在消耗我們寶貴的人生
[00:16:57.000 --> 00:16:59.000]  多姿多彩的橫枝
[00:16:59.000 --> 00:17:03.000]  令到我們的人生處於一個亞健康的狀態
[00:17:03.000 --> 00:17:06.000]  我們的生命經不起考驗
[00:17:06.000 --> 00:17:09.000]  當生活中出現風雨
[00:17:09.000 --> 00:17:13.000]  由於失落了原本和主緊密結緣的關係
[00:17:13.000 --> 00:17:17.000]  就容易受到社會風氣的影響
[00:17:17.000 --> 00:17:22.000]  在肺炎疫情中最明顯的現象
[00:17:22.000 --> 00:17:24.000]  就是搶購
[00:17:24.000 --> 00:17:28.000]  我很少經歷搶購潮
[00:17:28.000 --> 00:17:30.000]  形容為一個潮
[00:17:30.000 --> 00:17:33.000]  因為通常有時颳颱風
[00:17:33.000 --> 00:17:36.000]  我們都會很緊張去搶購
[00:17:36.000 --> 00:17:40.000]  但今次簡直是一個波濤洶湧的搶購潮
[00:17:40.000 --> 00:17:44.000]  令人感覺到很驚訝的現象
[00:17:44.000 --> 00:17:50.000]  由口罩、搓手液、各類消毒用品、清潔用品
[00:17:50.000 --> 00:17:53.000]  甚至漂白水、米
[00:17:53.000 --> 00:17:59.000]  最後甚至連廁紙都會成為搶購的對象
[00:17:59.000 --> 00:18:04.000]  我在網上也看到很多對這些現象
[00:18:04.000 --> 00:18:07.000]  發出一些諷刺的言論
[00:18:07.000 --> 00:18:10.000]  我自己覺得我們香港搞成這樣
[00:18:10.000 --> 00:18:12.000]  真的有些很無奈
[00:18:12.000 --> 00:18:15.000]  為何香港人的強項
[00:18:15.000 --> 00:18:17.000]  我們有很高的分析力
[00:18:17.000 --> 00:18:20.000]  和很具批判性的思考能力
[00:18:20.000 --> 00:18:24.000]  竟然被傳言壓下來
[00:18:24.000 --> 00:18:26.000]  我們同樣體驗到
[00:18:26.000 --> 00:18:29.000]  金錢的限制是感謝主
[00:18:29.000 --> 00:18:31.000]  因為我們太信錢
[00:18:31.000 --> 00:18:33.000]  但原來在疫情中
[00:18:33.000 --> 00:18:36.000]  在道聽途說中
[00:18:36.000 --> 00:18:39.000]  香港這個物質豐富的城市
[00:18:39.000 --> 00:18:45.000]  真的可以成為一個窮到只剩錢的光景
[00:18:45.000 --> 00:18:47.000]  你可以拿著五百元
[00:18:47.000 --> 00:18:49.000]  買不到一盒口罩
[00:18:49.000 --> 00:18:51.000]  你拿著一千元
[00:18:51.000 --> 00:18:53.000]  買不到兩條廁紙
[00:18:53.000 --> 00:18:56.000]  買不到就是買不到
[00:18:56.000 --> 00:18:58.000]  就算你帶著的信用卡
[00:18:58.000 --> 00:19:00.000]  你的信用額是六位數字
[00:19:00.000 --> 00:19:02.000]  甚至七位數字
[00:19:02.000 --> 00:19:04.000]  買不到就是買不到
[00:19:04.000 --> 00:19:06.000]  排隊都是買不到
[00:19:06.000 --> 00:19:09.000]  買到醜都是買不到
[00:19:09.000 --> 00:19:11.000]  我們有沒有發覺
[00:19:11.000 --> 00:19:15.000]  其實我們生命中應該可以安靜下來
[00:19:15.000 --> 00:19:18.000]  但我們都不可以做其他事
[00:19:18.000 --> 00:19:20.000]  我們不可以到處去
[00:19:20.000 --> 00:19:22.000]  我們需要留在家中的時候
[00:19:22.000 --> 00:19:24.000]  其實我們需要安靜
[00:19:24.000 --> 00:19:26.000]  我們需要安靜
[00:19:26.000 --> 00:19:28.000]  去到反思我們的信仰
[00:19:28.000 --> 00:19:31.000]  窮到只剩錢的日子
[00:19:31.000 --> 00:19:33.000]  原來就是這樣
[00:19:33.000 --> 00:19:35.000]  因為過去的日子我們太豐富了
[00:19:35.000 --> 00:19:37.000]  我們太倚靠馬門了
[00:19:37.000 --> 00:19:39.000]  我們覺得有錢就可以了
[00:19:39.000 --> 00:19:41.000]  原來是不可以的
[00:19:41.000 --> 00:19:44.000]  首先我們可以反思我們的價值觀
[00:19:44.000 --> 00:19:48.000]  我們怎樣做神的中心管家呢?
[00:19:48.000 --> 00:19:50.000]  我們在過往豐富的日子裡
[00:19:50.000 --> 00:19:54.000]  我們真的有沒有做神中心的管家呢?
[00:19:54.000 --> 00:19:56.000]  我們在生活裡
[00:19:56.000 --> 00:19:59.000]  怎樣能夠實踐五餅二魚
[00:19:59.000 --> 00:20:01.000]  用神給我們的豐富
[00:20:01.000 --> 00:20:03.000]  用神給我們的錢財
[00:20:03.000 --> 00:20:05.000]  一起來建立神的家
[00:20:05.000 --> 00:20:07.000]  讓更多更多的人
[00:20:07.000 --> 00:20:08.000]  在生活裡
[00:20:08.000 --> 00:20:12.000]  就算是在人出乎意料之外
[00:20:12.000 --> 00:20:17.000]  竟然發生這麼蔓延性的肺炎的事件
[00:20:17.000 --> 00:20:18.000]  跟我們一樣
[00:20:18.000 --> 00:20:19.000]  因著信仰
[00:20:19.000 --> 00:20:21.000]  因著相信耶穌基督
[00:20:21.000 --> 00:20:23.000]  而得著盼望
[00:20:23.000 --> 00:20:24.000]  得著平安
[00:20:24.000 --> 00:20:26.000]  得著喜樂呢?
[00:20:26.000 --> 00:20:28.000]  第二
[00:20:28.000 --> 00:20:31.000]  這也是我們可以實踐愛的時間
