
[00:00:00.000 --> 00:00:04.000]  多謝主讓我們再一次在晚上聚集
[00:03:22.600 --> 00:03:26.000]  但是有神的使者去幫這個婦人
[00:03:26.000 --> 00:03:30.700]  所以這個小孩子就沒事
[00:03:30.700 --> 00:03:33.200]  特別描述這一條大紅龍
[00:03:33.200 --> 00:03:35.900]  就是七頭十角
[00:03:35.900 --> 00:03:38.100]  七個頭有七個冠冕
[00:03:38.100 --> 00:03:41.500]  和十三章我們等一下說的那個海獸
[00:03:41.500 --> 00:03:43.200]  又是七頭十角
[00:03:43.200 --> 00:03:49.000]  不過海獸就十個角都有那個冠冕
[00:03:49.000 --> 00:03:50.500]  很特別的
[00:03:50.500 --> 00:03:53.500]  兩者有些共通性
[00:03:53.500 --> 00:03:56.300]  等一下我們說一下為什麼
[00:03:56.300 --> 00:03:59.000]  這裡的描述很快
[00:03:59.000 --> 00:04:01.200]  我不再揭過去舊約
[00:04:01.200 --> 00:04:04.200]  我們上個星期比較詳細去看
[00:04:04.200 --> 00:04:05.700]  這個大龍
[00:04:05.700 --> 00:04:08.000]  由舊約創世紀一直看到
[00:04:08.000 --> 00:04:10.800]  新舊約怎麼說魔鬼
[00:04:10.800 --> 00:04:13.600]  今天不夠時間再詳細說
[00:04:13.600 --> 00:04:18.800]  主要是想凸顯一場天上的爭戰
[00:04:18.800 --> 00:04:21.900]  大龍要來吞吃這個小孩子
[00:04:21.900 --> 00:04:22.600]  那不行
[00:04:22.600 --> 00:04:25.100]  特別是第六節要留意
[00:04:25.100 --> 00:04:27.600]  婦人就逃到曠野
[00:04:27.600 --> 00:04:30.400]  在那裡有神給她預備的地方
[00:04:30.400 --> 00:04:32.000]  使她被養活
[00:04:32.000 --> 00:04:34.800]  1260就是三年半
[00:04:34.800 --> 00:04:40.400]  下面第十四節
[00:04:40.400 --> 00:04:43.400]  都是提到那個三年半的
[00:04:43.400 --> 00:04:46.600]  用不同的方式去呈現那個日子
[00:04:46.600 --> 00:04:51.600]  接著就是大龍的終極的結局
[00:04:51.600 --> 00:04:55.000]  就是天上再沒有他的地方
[00:04:55.000 --> 00:05:01.400]  暗示著魔鬼、大龍、古蛇、撒旦
[00:05:01.400 --> 00:05:03.200]  他是靈體
[00:05:03.200 --> 00:05:07.600]  他帶著他的使者來去爭戰
[00:05:07.600 --> 00:05:12.000]  就是說原來聖經在這裡有些暗示
[00:05:12.000 --> 00:05:15.400]  是聖經沒有讓我們知道的那麼詳盡
[00:05:15.400 --> 00:05:20.200]  就是魔鬼他什麼時候開始變成魔鬼呢?
[00:05:20.200 --> 00:05:22.000]  聖經就沒有詳細說
[00:05:22.000 --> 00:05:24.800]  上個星期我們揭過以塞俄書
[00:05:24.800 --> 00:05:25.800]  那段聖經
[00:05:25.800 --> 00:05:28.800]  他很想與至聖者同等
[00:05:28.800 --> 00:05:31.200]  就有這樣的描述
[00:05:31.200 --> 00:05:33.600]  其實是說那個巴比倫王
[00:05:33.600 --> 00:05:36.800]  以塞俄就說預言
[00:05:36.800 --> 00:05:38.800]  將來巴比倫的選擇
[00:05:38.800 --> 00:05:43.000]  但是聖經就不是很明顯告訴我們
[00:05:43.000 --> 00:05:44.800]  撒旦什麼時候
[00:05:44.800 --> 00:05:48.600]  從什麼方式他成為撒旦
[00:05:48.600 --> 00:05:50.400]  聖經沒有交代的
[00:05:50.400 --> 00:05:53.400]  我們一知道的出現就是已經是撒旦了
[00:05:53.400 --> 00:05:56.600]  就是說神是不需要我們知道
[00:05:56.600 --> 00:05:59.200]  知道我們都未必會明白
[00:05:59.200 --> 00:06:02.200]  但是現在有一個事實出來了
[00:06:02.200 --> 00:06:04.600]  這個事實就是
[00:06:04.600 --> 00:06:06.800]  靈界的魔鬼
[00:06:06.800 --> 00:06:09.800]  他不是與神同等的
[00:06:09.800 --> 00:06:12.600]  但是他有一定的自由度
[00:06:12.600 --> 00:06:15.000]  可以在天上迷惑
[00:06:15.000 --> 00:06:17.200]  以及攻擊聖徒
[00:06:17.200 --> 00:06:19.600]  但是現在啟示錄
[00:06:19.600 --> 00:06:22.400]  作者給我們看到的這個異象
[00:06:22.400 --> 00:06:26.000]  就是天上再沒有他的地方
[00:06:26.000 --> 00:06:28.800]  就是說一個終極的戰爭
[00:06:28.800 --> 00:06:32.000]  天上所謂的屬靈的戰爭
[00:06:32.000 --> 00:06:36.800]  就是真正徹底的失敗就是大龍
[00:06:36.800 --> 00:06:42.200]  就不是天使或者耶穌基督
[00:06:42.200 --> 00:06:44.200]  所以這裡是重要的
[00:06:44.200 --> 00:06:45.800]  所以那個禍災
[00:06:45.800 --> 00:06:47.000]  就是那隻鷹
[00:06:47.000 --> 00:06:49.200]  不是說禍災禍災禍災的
[00:06:49.200 --> 00:06:51.200]  現在第三次的禍災
[00:06:51.200 --> 00:06:55.800]  就是在第十二章的十二節說的
[00:06:55.800 --> 00:07:00.600]  就是大龍要帶著他的使者來到地上
[00:07:00.600 --> 00:07:05.000]  作最後的那個垂死的征戰
[00:07:05.000 --> 00:07:07.600]  要迷惑更多人
[00:07:07.600 --> 00:07:09.400]  或者用恐嚇
[00:07:09.400 --> 00:07:11.800]  或者用一些可能是善意
[00:07:11.800 --> 00:07:14.800]  來迷惑地上的人
[00:07:14.800 --> 00:07:16.800]  要歸附他
[00:07:16.800 --> 00:07:18.200]  拜他
[00:07:18.200 --> 00:07:19.800]  重點是要拜他
[00:07:19.800 --> 00:07:21.600]  他要看自己是神
[00:07:21.600 --> 00:07:25.200]  這個是最重要的那個迷惑
[00:07:25.200 --> 00:07:29.400]  所以這個就是龍的那個啟示
[00:07:29.400 --> 00:07:34.200]  也是約翰看到天上的這個大的異象
[00:07:34.200 --> 00:07:36.800]  米加勒和他征戰
[00:07:36.800 --> 00:07:38.400]  是得勝的
[00:07:38.400 --> 00:07:41.600]  所以大龍就再沒有他的地方
[00:07:41.600 --> 00:07:44.800]  不如我們讀讀第十二章的第九節
[00:07:44.800 --> 00:07:47.200]  作者是很煞有介事地
[00:07:47.200 --> 00:07:49.000]  再一次告訴我們
[00:07:49.000 --> 00:07:51.800]  不是新的敵對勢力
[00:07:51.800 --> 00:07:56.200]  一直以來都是在說這個敵黨者
[00:07:56.200 --> 00:07:57.600]  魔鬼
[00:07:57.600 --> 00:08:02.200]  迷惑人的這個靈體
[00:08:02.200 --> 00:08:05.000]  第十二章的第九節
[00:08:05.000 --> 00:08:07.400]  大龍就是那古蛇
[00:08:07.400 --> 00:08:08.600]  名叫魔鬼
[00:08:08.600 --> 00:08:10.000]  又叫撒旦
[00:08:10.000 --> 00:08:12.200]  是迷惑普天下的
[00:08:12.200 --> 00:08:14.200]  他被摔在地上
[00:08:14.200 --> 00:08:17.400]  他的使者也一同被摔下去
[00:08:17.400 --> 00:08:19.600]  就是有一定的層級的
[00:08:19.600 --> 00:08:21.600]  這些我們不是很清楚
[00:08:21.600 --> 00:08:23.800]  靈界怎樣有層級
[00:08:23.800 --> 00:08:27.200]  我們能夠看到的就是地上的
[00:08:27.200 --> 00:08:29.600]  無論是文官或者武官
[00:08:29.600 --> 00:08:31.000]  有不同的層級
[00:08:31.000 --> 00:08:32.200]  那個夏娃奇
[00:08:32.200 --> 00:08:33.400]  我們就知道
[00:08:33.400 --> 00:08:36.400]  有些不同的權力的分佈
[00:08:36.400 --> 00:08:38.200]  但原來屬靈界
[00:08:38.200 --> 00:08:40.200]  天使也有的
[00:08:40.200 --> 00:08:42.600]  所以他帶著他的使者
[00:08:42.600 --> 00:08:44.600]  一同被摔下去
[00:08:44.600 --> 00:08:47.400]  當然我們稍後將來
[00:08:47.400 --> 00:08:50.600]  過多兩三堂
[00:08:50.600 --> 00:08:53.000]  我們說到十六章那些的
[00:08:53.000 --> 00:08:57.400]  那幾個靈體
[00:08:57.400 --> 00:08:59.800]  好像青蛙的靈
[00:08:59.800 --> 00:09:05.000]  將來要在這個白拉大河
[00:09:05.000 --> 00:09:10.400]  去有那個征戰
[00:09:10.400 --> 00:09:12.200]  我們遲些說到這裡
[00:09:12.200 --> 00:09:13.800]  現在我們不說那裡
[00:09:13.800 --> 00:09:15.800]  我們回頭看這裡的時候
[00:09:15.800 --> 00:09:18.400]  魔鬼帶著他的使者
[00:09:18.400 --> 00:09:20.800]  一同被摔在地上
[00:09:20.800 --> 00:09:23.800]  所以天上的德性
[00:09:23.800 --> 00:09:25.600]  原來是決定性的
[00:09:25.600 --> 00:09:28.600]  所以耶穌基督是永恆的德性者
[00:09:28.600 --> 00:09:30.600]  所以如果我們從永恆
[00:09:30.600 --> 00:09:34.800]  從天上去看現在地上的基督教
[00:09:34.800 --> 00:09:37.000]  就不是夕陽公業了
[00:09:37.000 --> 00:09:40.200]  就是聖徒的堅忍
[00:09:40.200 --> 00:09:42.200]  聖徒的忍耐
[00:09:42.200 --> 00:09:45.600]  因為稍後十三章就說到
[00:09:45.600 --> 00:09:49.200]  地上的聖徒要受極大的苦
[00:09:49.200 --> 00:09:51.200]  這裡你就看到
[00:09:51.200 --> 00:09:54.000]  所以有一個大的方向原則就是
[00:09:54.000 --> 00:09:56.800]  弟兄勝過撒旦
[00:09:56.800 --> 00:09:58.800]  是因為羔羊的血
[00:09:58.800 --> 00:10:01.200]  和自己所見證的道
[00:10:01.200 --> 00:10:04.600]  所以這節聖經是趕鬼必定要用的
[00:10:04.600 --> 00:10:07.600]  我們真的靠賴耶穌的補血
[00:10:07.600 --> 00:10:09.600]  一方面遮蓋我們
[00:10:09.600 --> 00:10:11.200]  一方面就是
[00:10:11.200 --> 00:10:13.600]  因為又聽長輩說
[00:10:13.600 --> 00:10:15.600]  你趕鬼的時候
[00:10:15.600 --> 00:10:17.000]  那個鬼
[00:10:17.000 --> 00:10:18.600]  就是那個靈體
[00:10:18.600 --> 00:10:20.000]  會藉那個人
[00:10:20.000 --> 00:10:22.000]  那個人其實不認識你的
[00:10:22.000 --> 00:10:24.400]  那個人裏面的鬼
[00:10:24.400 --> 00:10:27.000]  他會來控訴那個趕鬼的人
[00:10:27.000 --> 00:10:28.000]  你這麼軟弱
[00:10:28.000 --> 00:10:31.600]  你有什麼權有什麼資格趕我
[00:10:31.600 --> 00:10:33.200]  會這樣來到
[00:10:33.200 --> 00:10:35.200]  好像他有一點點的一些的知道
[00:10:35.200 --> 00:10:36.600]  其實是恐嚇來的
[00:10:36.600 --> 00:10:38.400]  那你就要留心了
[00:10:38.400 --> 00:10:41.800]  一方面如果我們是一個團隊去趕鬼
[00:10:41.800 --> 00:10:43.200]  彼此要同心
[00:10:43.200 --> 00:10:44.800]  去之前要祈禱
[00:10:44.800 --> 00:10:46.200]  要求主的補血
[00:10:46.200 --> 00:10:47.200]  潔淨我們
[00:10:47.200 --> 00:10:49.200]  還有在當下
[00:10:49.200 --> 00:10:51.200]  如果有這些事情
[00:10:51.200 --> 00:10:54.200]  我們要同心去面對去驅趕
[00:10:54.200 --> 00:10:56.200]  所以有些人張開眼
[00:10:56.200 --> 00:10:57.600]  來和他對話
[00:10:57.600 --> 00:11:00.000]  有些團隊
[00:11:00.000 --> 00:11:01.600]  就在那裏可能是跪下
[00:11:01.600 --> 00:11:03.000]  可能是坐下
[00:11:03.000 --> 00:11:04.200]  就祈禱
[00:11:04.200 --> 00:11:06.400]  靠主的聖靈
[00:11:06.400 --> 00:11:07.600]  去驅趕
[00:11:07.600 --> 00:11:09.400]  如果那些鬼是比較兇的
[00:11:09.400 --> 00:11:12.400]  甚至乎有些等級的
[00:11:12.400 --> 00:11:14.400]  不容易趕的
[00:11:14.400 --> 00:11:18.000]  有些是那個爭戰要維持很長時間的
[00:11:18.000 --> 00:11:19.600]  好幾個小時都會的
[00:11:19.600 --> 00:11:21.800]  當然我就不是很有經驗
[00:11:21.800 --> 00:11:24.800]  我也不是太多這些機遇
[00:11:24.800 --> 00:11:25.800]  神要我這樣做
[00:11:25.800 --> 00:11:28.600]  至少感宣家不是這麼多這一類
[00:11:28.600 --> 00:11:30.200]  有的都是一些
[00:11:30.200 --> 00:11:32.200]  真的有思覺失調的
[00:11:32.200 --> 00:11:35.600]  但是如果真的被鬼附
[00:11:35.600 --> 00:11:36.800]  我們要記住
[00:11:36.800 --> 00:11:39.000]  是靠賴基督的補血
[00:11:39.000 --> 00:11:40.800]  還有在十誡上面
[00:11:40.800 --> 00:11:42.800]  已經勝利的基督耶穌
[00:11:42.800 --> 00:11:44.600]  所以這裏很重要的
[00:11:44.600 --> 00:11:46.800]  還有自己所見證的道
[00:11:46.800 --> 00:11:49.800]  所以我們記得我們一生跟隨的是
[00:11:49.800 --> 00:11:50.800]  已經得勝
[00:11:50.800 --> 00:11:52.800]  死而復活
[00:11:52.800 --> 00:11:54.000]  已經升天
[00:11:54.000 --> 00:11:56.200]  還有將來要再回來
[00:11:56.200 --> 00:11:57.400]  核管萬國
[00:11:57.400 --> 00:12:01.000]  審判全地的那一位萬王之王
[00:12:01.000 --> 00:12:03.600]  萬主之主的耶穌基督
[00:12:03.600 --> 00:12:05.800]  所以這裏是告訴我們
[00:12:05.800 --> 00:12:09.200]  揭穿了魔鬼那個
[00:12:09.200 --> 00:12:10.800]  你可以說他的底牌就是
[00:12:10.800 --> 00:12:12.200]  原來是二兒子
[00:12:12.200 --> 00:12:14.400]  根本是沒有的
[00:12:14.400 --> 00:12:16.600]  你就看到那個結局
[00:12:16.600 --> 00:12:18.200]  不過現在我們
[00:12:18.200 --> 00:12:20.400]  既然還在歷史裏面
[00:12:20.400 --> 00:12:22.800]  在天上就不會有時間
[00:12:22.800 --> 00:12:24.600]  但是在地上有時間
[00:12:24.600 --> 00:12:27.400]  所以我們現在仍然在末世裏面
[00:12:27.400 --> 00:12:30.000]  仍然在魔鬼未徹底的
[00:12:30.000 --> 00:12:34.800]  被拎入火壺之前的時間
[00:12:34.800 --> 00:12:37.800]  所以我們現在仍然是要面對
[00:12:37.800 --> 00:12:39.600]  我們在有生之年
[00:12:39.600 --> 00:12:41.000]  我們跟隨耶穌
[00:12:41.000 --> 00:12:42.400]  為耶穌作見證
[00:12:42.400 --> 00:12:46.000]  還有要面對受逼迫
[00:12:46.000 --> 00:12:48.400]  我們就要為耶穌的真道
[00:12:48.400 --> 00:12:49.800]  去站穩
[00:12:49.800 --> 00:12:52.400]  所以這裏就是我們要記住
[00:12:52.400 --> 00:12:53.800]  弟兄勝過他
[00:12:53.800 --> 00:12:57.400]  魔鬼或者魔鬼一切的逼迫
[00:12:57.400 --> 00:13:00.400]  控訴或者是艱難
[00:13:00.400 --> 00:13:02.800]  我們都是靠賴主的補血
[00:13:02.800 --> 00:13:07.000]  還有我們自己所見證的道的信心
[00:13:07.000 --> 00:13:08.400]  或者叫信念
[00:13:08.400 --> 00:13:12.200]  這樣去堅忍
[00:13:12.200 --> 00:13:15.400]  所以就算要面對肉身的死亡
[00:13:15.400 --> 00:13:17.600]  都不會愛惜性命
[00:13:17.600 --> 00:13:22.400]  沒有東西可以再扼殺你的信心
[00:13:22.400 --> 00:13:24.400]  連死你都不懼怕
[00:13:24.400 --> 00:13:28.800]  你就知道那個信念是最強的
[00:13:28.800 --> 00:13:31.600]  這個是我們每一個基督徒都要面對
[00:13:31.600 --> 00:13:34.200]  誓死要效忠的是耶穌基督
[00:13:34.200 --> 00:13:36.400]  這一位的獨一真神
[00:13:36.400 --> 00:13:39.200]  所以那個禍災就是
[00:13:39.200 --> 00:13:41.400]  為什麼地與海有禍呢
[00:13:41.400 --> 00:13:43.800]  因為魔鬼的時候不多
[00:13:43.800 --> 00:13:47.000]  他氣憤憤的下到地上
[00:13:47.000 --> 00:13:49.600]  靈界下到地上
[00:13:49.600 --> 00:13:52.800]  就是說只會有更多更多的迷惑
[00:13:52.800 --> 00:13:55.600]  來去層出不窮的
[00:13:55.600 --> 00:13:56.600]  在地上
[00:13:56.600 --> 00:13:59.000]  在我們要面對的
[00:13:59.000 --> 00:14:01.200]  有歷史的一個將來
[00:14:01.200 --> 00:14:02.800]  我們都要面對
[00:14:02.800 --> 00:14:05.600]  所以我們人生的責任
[00:14:05.600 --> 00:14:09.000]  就是我們學會真理
[00:14:09.000 --> 00:14:10.800]  見證真理
[00:14:10.800 --> 00:14:15.400]  和交付給下一個世代的真理
[00:14:15.400 --> 00:14:19.000]  我們自己要守住那個真道
[00:14:19.000 --> 00:14:21.800]  然後我們要像一個信託人一樣
[00:14:21.800 --> 00:14:25.400]  將神的道信託給下一代的人
[00:14:25.400 --> 00:14:28.000]  他們去守耶穌的真道
[00:14:28.000 --> 00:14:32.000]  我們是從一些長輩教我們聖經
[00:14:32.000 --> 00:14:34.200]  信耶穌得救
[00:14:34.200 --> 00:14:36.000]  我們現在在教會侍奉
[00:14:36.000 --> 00:14:37.000]  傳福音
[00:14:37.000 --> 00:14:39.000]  讓人明白真理
[00:14:39.000 --> 00:14:41.800]  這個是我們有生之年的責任
[00:14:41.800 --> 00:14:44.800]  接著我們就要交付給下一代
[00:14:44.800 --> 00:14:47.600]  因為我們不知道什麼時候是末世
[00:14:47.600 --> 00:14:51.000]  什麼時候是真正的大災難和被提
[00:14:51.000 --> 00:14:52.800]  所以沒有人知道的
[00:14:52.800 --> 00:14:53.800]  沒得計算的
[00:14:53.800 --> 00:14:55.600]  也都不需要計算的
[00:14:55.600 --> 00:14:58.200]  每天都是主回來的日子
[00:14:58.200 --> 00:15:00.400]  我們應該這樣的信心
[00:15:00.400 --> 00:15:02.400]  但是如果還沒回來
[00:15:02.400 --> 00:15:06.000]  而我們先離開到那個樂園
[00:15:06.000 --> 00:15:08.800]  那我們就安息在主懷
[00:15:08.800 --> 00:15:11.600]  可能是誰幫我舉殯
[00:15:11.600 --> 00:15:13.400]  說不定的
[00:15:13.400 --> 00:15:15.600]  可能是Jason幫我舉殯
[00:15:15.600 --> 00:15:16.800]  或者是其他
[00:15:16.800 --> 00:15:18.000]  鄧泉幫我舉殯
[00:15:18.000 --> 00:15:20.400]  甚至可能是謝牧師幫我舉殯都可以的
[00:15:20.400 --> 00:15:21.800]  就是不知道的
[00:15:21.800 --> 00:15:24.600]  沒有人知道自己的生死的
[00:15:24.600 --> 00:15:27.200]  但是掌管在神裡面的
[00:15:27.200 --> 00:15:29.200]  神安排的
[00:15:29.200 --> 00:15:32.000]  所以現在這裡告訴我們
[00:15:32.000 --> 00:15:35.000]  在這個歷史的這個階段
[00:15:35.000 --> 00:15:37.600]  地和海就有和了
[00:15:37.600 --> 00:15:39.400]  因為魔鬼
[00:15:39.400 --> 00:15:40.200]  沒錯
[00:15:40.200 --> 00:15:43.400]  已經是被就坐的了
[00:15:43.400 --> 00:15:45.000]  但是Not yet
[00:15:45.000 --> 00:15:47.200]  還沒完全的消滅
[00:15:47.200 --> 00:15:50.800]  所以在這個Already but not yet的時候
[00:15:50.800 --> 00:15:53.800]  即是既成事實
[00:15:53.800 --> 00:15:56.800]  但是還沒去到終極的事實之前
[00:15:56.800 --> 00:15:59.000]  就是人生這個歷史的時間了
[00:15:59.000 --> 00:16:00.600]  就是我們人類的歷史了
[00:16:00.600 --> 00:16:04.800]  所以我們就要在教會抵擋魔鬼了
[00:16:04.800 --> 00:16:08.000]  為什麼我們要和魔門教
[00:16:08.000 --> 00:16:10.400]  守望台這些異端
[00:16:10.400 --> 00:16:13.200]  來去很清楚的割席呢
[00:16:13.200 --> 00:16:15.400]  人家很有愛心的
[00:16:15.400 --> 00:16:16.600]  是基督徒
[00:16:16.600 --> 00:16:17.400]  不是的
[00:16:17.400 --> 00:16:19.800]  因為他不傳遞真實的耶穌
[00:16:19.800 --> 00:16:21.200]  他就不是基督徒了
[00:16:21.200 --> 00:16:23.200]  不是因為他穿得很漂亮很斯文
[00:16:23.200 --> 00:16:25.600]  說話談吐很有禮貌
[00:16:25.600 --> 00:16:27.600]  不是那個外表
[00:16:27.600 --> 00:16:30.200]  是他信的那個內容的真理
[00:16:30.200 --> 00:16:32.200]  不是聖經的真理
[00:16:32.200 --> 00:16:33.800]  這個是很重要的
[00:16:33.800 --> 00:16:35.600]  所以就是
[00:16:35.600 --> 00:16:37.400]  然後就記載
[00:16:37.400 --> 00:16:40.000]  就是那個婦人都被得救
[00:16:40.000 --> 00:16:41.600]  就是被養活
[00:16:41.600 --> 00:16:43.400]  又是提到三年半
[00:16:43.400 --> 00:16:47.200]  所以很多時候都浮現這個後三年半的
[00:16:47.200 --> 00:16:51.400]  我以為是七章那個大修葛
[00:16:51.400 --> 00:16:55.200]  那個眾人被提到天上的
[00:16:55.200 --> 00:16:56.800]  那個做一個焦點
[00:16:56.800 --> 00:16:59.800]  就來去計算那個後三年半
[00:16:59.800 --> 00:17:02.400]  所以我自己個人都仍然覺得
[00:17:02.400 --> 00:17:04.000]  栽宗的被提
[00:17:04.000 --> 00:17:05.200]  是比較合理的
[00:17:05.200 --> 00:17:07.400]  在這個啟示錄裏面
[00:17:07.400 --> 00:17:09.600]  所以現在這裡一而再講
[00:17:09.600 --> 00:17:10.600]  那三年半
[00:17:10.600 --> 00:17:12.600]  就真真正正是魔鬼
[00:17:12.600 --> 00:17:15.200]  也是十三章講的那個狄基督
[00:17:15.200 --> 00:17:17.200]  這個海獸地獸
[00:17:17.200 --> 00:17:19.200]  這個邪惡的軸心
[00:17:19.200 --> 00:17:20.400]  就出現了
[00:17:20.400 --> 00:17:22.800]  又是三年半任意而行的
[00:17:22.800 --> 00:17:26.600]  所以就是那個稱為的
[00:17:26.600 --> 00:17:29.600]  末世大災難的後三年半的大災
[00:17:29.600 --> 00:17:32.400]  十二章我就當講完了
[00:17:32.400 --> 00:17:34.400]  我們看完十三章
[00:17:34.400 --> 00:17:35.600]  海獸地獸
[00:17:35.600 --> 00:17:37.200]  海獸地獸
[00:17:37.200 --> 00:17:39.800]  其實是不是真的一個地上將來的人呢
[00:17:39.800 --> 00:17:41.400]  極有可能是的
[00:17:41.400 --> 00:17:44.000]  所以你不要以為真是一隻怪獸
[00:17:44.000 --> 00:17:46.600]  在將來那些人都不會覺得奇怪
[00:17:46.600 --> 00:17:48.000]  現在不是看怪獸公司
[00:17:48.000 --> 00:17:49.000]  是卡通片
[00:17:49.000 --> 00:17:53.000]  我又看見一個獸從海中上來
[00:17:53.000 --> 00:17:55.200]  有十角七頭
[00:17:55.200 --> 00:17:58.000]  在十角上戴著十個冠冕
[00:17:58.000 --> 00:18:00.200]  剛才大龍就七個冠冕
[00:18:00.200 --> 00:18:02.200]  因為七個頭戴冠冕
[00:18:02.200 --> 00:18:04.200]  現在就十隻角戴冠冕
[00:18:04.200 --> 00:18:05.400]  很古怪的
[00:18:05.400 --> 00:18:07.400]  角為什麼戴冠冕呢
[00:18:07.400 --> 00:18:09.800]  那就是一定是屬靈的含義
[00:18:09.800 --> 00:18:12.800]  就是有一定的榮耀權柄
[00:18:12.800 --> 00:18:14.200]  因為提到冠冕
[00:18:14.200 --> 00:18:17.000]  一定是講到那個Glory的
[00:18:17.000 --> 00:18:18.400]  不過地上的
[00:18:18.400 --> 00:18:20.800]  通常人就去爭這些Glory
[00:18:20.800 --> 00:18:23.400]  但是屬靈的永恆的
[00:18:23.400 --> 00:18:25.400]  那些就不會爭的
[00:18:25.400 --> 00:18:27.400]  所以這個都要留意
[00:18:27.400 --> 00:18:28.800]  十個冠冕
[00:18:28.800 --> 00:18:31.400]  七頭上有褻瀆的名號
