
[00:00:00.000 --> 00:00:03.360]  我們開始今天晚上的茶經
[00:02:51.760 --> 00:02:53.760]  就是說他們懂得能夠
[00:02:53.760 --> 00:02:55.760]  觀貌辨識的那個大自然
[00:02:55.760 --> 00:02:58.320]  就是說有一定的智慧
[00:02:58.320 --> 00:03:00.320]  有一定的人生閱歷
[00:03:00.320 --> 00:03:04.400]  有一定對那個天氣的氣候
[00:03:04.400 --> 00:03:06.400]  有掌握有認識
[00:03:06.400 --> 00:03:10.640]  就是說他們有這些分辨能力
[00:03:10.640 --> 00:03:12.640]  第55節
[00:03:12.640 --> 00:03:14.640]  起了南風就說
[00:03:14.640 --> 00:03:17.680]  南風就是由南地而來的
[00:03:17.680 --> 00:03:20.880]  南地就是說這個別氏巴
[00:03:20.880 --> 00:03:22.880]  猶大最南的
[00:03:22.880 --> 00:03:24.880]  猶大曠野
[00:03:24.880 --> 00:03:26.880]  就是昆蘭那一帶再要南一點的
[00:03:26.880 --> 00:03:28.880]  是完全荒蕪
[00:03:28.880 --> 00:03:30.880]  每年都是那一吋的雨水
[00:03:30.880 --> 00:03:34.880]  所以南面吹來的風就是又乾又熱
[00:03:34.880 --> 00:03:36.880]  你們看見西邊
[00:03:36.880 --> 00:03:38.880]  對不起
[00:03:38.880 --> 00:03:40.880]  起了南風就說
[00:03:40.880 --> 00:03:42.880]  將要燥熱也就有了
[00:03:42.880 --> 00:03:44.880]  假冒為善的人
[00:03:44.880 --> 00:03:46.880]  你們知道分辨天地的氣息
[00:03:46.880 --> 00:03:48.880]  怎麼不知道分辨這時候呢
[00:03:48.880 --> 00:03:50.880]  你們又為何不自己審量
[00:03:50.880 --> 00:03:52.880]  什麼是合理的呢
[00:03:52.880 --> 00:03:56.880]  你和告你的對頭去見官
[00:03:56.880 --> 00:03:58.880]  還在路上
[00:03:58.880 --> 00:04:00.880]  務要盡力的和他了結
[00:04:00.880 --> 00:04:02.880]  恐怕他拉你到官面前
[00:04:02.880 --> 00:04:04.880]  官交付差役
[00:04:04.880 --> 00:04:06.880]  差役把你下在監裡
[00:04:06.880 --> 00:04:08.880]  我告訴你
[00:04:08.880 --> 00:04:10.880]  若有半文錢沒有還清
[00:04:10.880 --> 00:04:14.880]  你斷不能從那裡出來
[00:04:14.880 --> 00:04:16.880]  這個是不斷告訴我們
[00:04:16.880 --> 00:04:18.880]  主耶穌說的一個時候
[00:04:18.880 --> 00:04:20.880]  就是末世
[00:04:20.880 --> 00:04:24.880]  就是他現在要來宣講福音
[00:04:24.880 --> 00:04:28.880]  就是開始末世了
[00:04:28.880 --> 00:04:30.880]  所以每一個時代的人
[00:04:30.880 --> 00:04:32.880]  盡快要聽福音信主
[00:04:32.880 --> 00:04:36.880]  還有就是要將你的生命交付給神
[00:04:36.880 --> 00:04:38.880]  以至在地上
[00:04:38.880 --> 00:04:44.880]  來為神去作供和跟隨神
[00:04:44.880 --> 00:04:48.880]  因為再緊接的上文就是
[00:04:48.880 --> 00:04:50.880]  神的兒子來到這個世界
[00:04:50.880 --> 00:04:52.880]  就會帶來一個審判
[00:04:52.880 --> 00:04:54.880]  會帶來有紛爭
[00:04:54.880 --> 00:04:56.880]  當然是為著真理
[00:04:56.880 --> 00:04:58.880]  為著福音而來的紛爭
[00:04:58.880 --> 00:05:02.880]  就不是我們要特意製造時端的紛爭
[00:05:02.880 --> 00:05:04.880]  這裡不詳細講
[00:05:04.880 --> 00:05:06.880]  所以下面
[00:05:06.880 --> 00:05:08.880]  剛才54到59節
[00:05:08.880 --> 00:05:13.880]  主耶穌透過一些很簡單的人情世故
[00:05:13.880 --> 00:05:15.880]  你們懂得分辨
[00:05:15.880 --> 00:05:17.880]  你們這麼有智慧
[00:05:17.880 --> 00:05:20.880]  你們真的有這樣的預測能力
[00:05:20.880 --> 00:05:26.880]  但是為什麼不為自己的生命預測準備好
[00:05:26.880 --> 00:05:31.880]  以致不會面對那個突如其來的審判
[00:05:31.880 --> 00:05:33.880]  上文12章
[00:05:33.880 --> 00:05:34.880]  我們上個星期不是講過
[00:05:34.880 --> 00:05:35.880]  那個無知財主
[00:05:35.880 --> 00:05:39.880]  那個逆轉就是神突然進入他的生命
[00:05:39.880 --> 00:05:42.880]  從來沒有跟神有交往的
[00:05:42.880 --> 00:05:44.880]  在那個故事裡面
[00:05:44.880 --> 00:05:46.880]  但是神進入他的靈魂
[00:05:46.880 --> 00:05:47.880]  告訴他們
[00:05:47.880 --> 00:05:49.880]  我今夜就要你的靈魂了
[00:05:49.880 --> 00:05:52.880]  你所得到的一切要歸給誰呢
[00:05:52.880 --> 00:05:55.880]  就是說有一個時間是我們大家不知道的
[00:05:55.880 --> 00:05:57.880]  現在這裡主耶穌說
[00:05:57.880 --> 00:05:59.880]  懂得分辨地上的
[00:05:59.880 --> 00:06:02.880]  你更加要有一個心靈的準備
[00:06:02.880 --> 00:06:04.880]  為著將來
[00:06:04.880 --> 00:06:08.880]  所以13章立即就告訴我們
[00:06:08.880 --> 00:06:11.880]  主耶穌又要來講一個悔改
[00:06:11.880 --> 00:06:13.880]  13章
[00:06:13.880 --> 00:06:14.880]  正當那時
[00:06:14.880 --> 00:06:18.880]  有人將比拉多洗加利利人的血
[00:06:18.880 --> 00:06:21.880]  摻雜在他們祭物中的事
[00:06:21.880 --> 00:06:22.880]  告訴耶穌
[00:06:22.880 --> 00:06:23.880]  耶穌說
[00:06:23.880 --> 00:06:25.880]  你們以為這些加利利人
[00:06:25.880 --> 00:06:28.880]  比眾加利利人更有罪
[00:06:28.880 --> 00:06:30.880]  所以受者害嗎
[00:06:30.880 --> 00:06:31.880]  我告訴你們
[00:06:31.880 --> 00:06:32.880]  不是的
[00:06:32.880 --> 00:06:34.880]  你們若不悔改
[00:06:34.880 --> 00:06:36.880]  都要如此滅亡
[00:06:36.880 --> 00:06:38.880]  從前西羅瓦流
[00:06:38.880 --> 00:06:42.880]  這是主耶穌自己主動引的一個例子
[00:06:42.880 --> 00:06:44.880]  從前西羅瓦流倒塌了
[00:06:44.880 --> 00:06:46.880]  壓死18個人
[00:06:46.880 --> 00:06:49.880]  有些豆腐渣工程
[00:06:49.880 --> 00:06:52.880]  又是一個意外
[00:06:52.880 --> 00:06:56.880]  你們以為那些比一切住在耶路撒冷的人更有罪
[00:06:56.880 --> 00:07:00.880]  那些人就是被壓死的18個人
[00:07:00.880 --> 00:07:01.880]  主耶穌說
[00:07:01.880 --> 00:07:02.880]  我告訴你們
[00:07:02.880 --> 00:07:03.880]  不是的
[00:07:03.880 --> 00:07:04.880]  講了兩次
[00:07:04.880 --> 00:07:05.880]  不是的
[00:07:05.880 --> 00:07:07.880]  一次是有人要告訴耶穌
[00:07:07.880 --> 00:07:11.880]  比拉多極度殘忍
[00:07:11.880 --> 00:07:14.880]  是一個暴君
[00:07:14.880 --> 00:07:16.880]  他是羅馬分封的王
[00:07:16.880 --> 00:07:18.880]  一個巡撫
[00:07:18.880 --> 00:07:22.880]  來統治耶路撒冷
[00:07:22.880 --> 00:07:25.880]  加利利是由希律
[00:07:25.880 --> 00:07:27.880]  大希律的兒子
[00:07:27.880 --> 00:07:32.880]  希律安提柏來管治
[00:07:32.880 --> 00:07:37.880]  現在比拉多鎮壓一些暴亂
[00:07:37.880 --> 00:07:43.880]  想推翻羅馬的一些革命人士
[00:07:43.880 --> 00:07:45.880]  及早發現了
[00:07:45.880 --> 00:07:48.880]  在他們準備憲制的時候
[00:07:48.880 --> 00:07:50.880]  將他們殺了在祭壇
[00:07:50.880 --> 00:07:54.880]  所以流了血在祭壇
[00:07:54.880 --> 00:07:58.880]  是一件政治事件
[00:07:58.880 --> 00:08:03.880]  那些人就叫耶穌替猶太人主持公道
[00:08:03.880 --> 00:08:05.880]  怎樣怎樣
[00:08:05.880 --> 00:08:10.880]  耶穌不講倫理對錯
[00:08:10.880 --> 00:08:12.880]  另外的
[00:08:12.880 --> 00:08:14.880]  到底是一個人為的
[00:08:14.880 --> 00:08:16.880]  塌樓事件
[00:08:16.880 --> 00:08:19.880]  還是一個意外
[00:08:19.880 --> 00:08:20.880]  那又
[00:08:20.880 --> 00:08:24.880]  耶穌自己帶出這個倫理的問題
[00:08:24.880 --> 00:08:25.880]  到底
[00:08:25.880 --> 00:08:30.880]  是不是那十八個人比耶路撒冷的人更加有罪呢
[00:08:30.880 --> 00:08:32.880]  所以遭遇這樣的不測
[00:08:32.880 --> 00:08:35.880]  這樣的還禍呢
[00:08:35.880 --> 00:08:38.880]  但是整個的論述
[00:08:38.880 --> 00:08:40.880]  一到第五節
[00:08:40.880 --> 00:08:42.880]  都是想帶出
[00:08:42.880 --> 00:08:45.880]  耶穌說我不和你們講倫理
[00:08:45.880 --> 00:08:46.880]  因為講呢
[00:08:46.880 --> 00:08:48.880]  可能一匹布那麼長
[00:08:48.880 --> 00:08:53.880]  只會帶來兩邊的一些很多的議論紛爭
[00:08:53.880 --> 00:08:54.880]  又或者
[00:08:54.880 --> 00:08:57.880]  變成大家只是剝花生
[00:08:57.880 --> 00:08:59.880]  你說你這樣講
[00:08:59.880 --> 00:09:01.880]  我認為我這樣看
[00:09:01.880 --> 00:09:04.880]  沒有一個的公論
[00:09:04.880 --> 00:09:07.880]  但是耶穌不是沒有倫理的標準
[00:09:07.880 --> 00:09:10.880]  但是他不去和他探討這些的道德倫理
[00:09:10.880 --> 00:09:12.880]  誰對誰錯
[00:09:12.880 --> 00:09:15.880]  反而耶穌要帶出一個他
[00:09:15.880 --> 00:09:19.880]  很清晰的一個真理
[00:09:19.880 --> 00:09:22.880]  就是緊接上文他所講的
[00:09:22.880 --> 00:09:23.880]  可能兩件事
[00:09:23.880 --> 00:09:25.880]  不是同時間發生都不一定的
[00:09:25.880 --> 00:09:28.880]  但是作者路加就很喜歡將那件事
[00:09:28.880 --> 00:09:32.880]  再深入一些去講述
[00:09:32.880 --> 00:09:35.880]  那個的為將來準備
[00:09:35.880 --> 00:09:38.880]  那個的態度
[00:09:38.880 --> 00:09:42.880]  所以就將十三章有人來找耶穌
[00:09:42.880 --> 00:09:46.880]  告訴耶穌一個政治的事件
[00:09:46.880 --> 00:09:48.880]  耶穌應該要義憤填膺
[00:09:48.880 --> 00:09:52.880]  應該要結集一些的能人義士
[00:09:52.880 --> 00:09:55.880]  一起的假以時日
[00:09:55.880 --> 00:09:56.880]  中秋喜義
[00:09:56.880 --> 00:09:57.880]  推翻羅馬
[00:09:57.880 --> 00:09:59.880]  或者如月節喜義
[00:09:59.880 --> 00:10:00.880]  沒有中秋就
[00:10:00.880 --> 00:10:05.880]  可能講的人就想這樣得到的結論
[00:10:05.880 --> 00:10:07.880]  但是想不到耶穌
[00:10:07.880 --> 00:10:11.880]  不單止不去碰那些倫理的對錯
[00:10:11.880 --> 00:10:15.880]  他要來到去帶出一個很重要的
[00:10:15.880 --> 00:10:18.880]  就是還活著的人
[00:10:18.880 --> 00:10:19.880]  你怎樣面對的
[00:10:19.880 --> 00:10:21.880]  不僅僅是政權的比拉多
[00:10:21.880 --> 00:10:24.880]  你要面對的就是神
[00:10:24.880 --> 00:10:28.880]  而且是神的一個更加全面的那一面
[00:10:28.880 --> 00:10:31.880]  就是不是神是慈愛
[00:10:31.880 --> 00:10:33.880]  本身不是錯的
[00:10:33.880 --> 00:10:36.880]  但是如果在你的心裏面
[00:10:36.880 --> 00:10:37.880]  在你的腦海裏面
[00:10:37.880 --> 00:10:39.880]  在你的信仰裏面
[00:10:39.880 --> 00:10:41.880]  神是不會審判
[00:10:41.880 --> 00:10:43.880]  神是不會追究人的罪惡
[00:10:43.880 --> 00:10:48.880]  這個信仰就一定是可能非常有瑕疵
[00:10:48.880 --> 00:10:49.880]  非常大問題
[00:10:49.880 --> 00:10:53.880]  基督教的確講神的愛是講很多的
[00:10:53.880 --> 00:10:55.880]  但是新約講神
[00:10:55.880 --> 00:10:56.880]  講地獄
[00:10:56.880 --> 00:10:57.880]  講火壺
[00:10:57.880 --> 00:10:58.880]  耶穌講得很多的
[00:10:58.880 --> 00:11:01.880]  所以這裏耶穌是很清晰
[00:11:01.880 --> 00:11:03.880]  這五節聖經是講
[00:11:03.880 --> 00:11:06.880]  你們若不悔改
[00:11:06.880 --> 00:11:08.880]  都要如此
[00:11:08.880 --> 00:11:11.880]  如此就是政治的事件
[00:11:11.880 --> 00:11:13.880]  塔樓的事件
[00:11:13.880 --> 00:11:16.880]  你都要好像那些人那樣
[00:11:16.880 --> 00:11:20.880]  始終有一天你都會去面對神
[00:11:20.880 --> 00:11:23.880]  收回我們那個性命
[00:11:23.880 --> 00:11:25.880]  那個生命氣息
[00:11:25.880 --> 00:11:27.880]  而我們要進入永恆
[00:11:27.880 --> 00:11:30.880]  準備好了沒有呢
[00:11:30.880 --> 00:11:31.880]  這個就是
[00:11:31.880 --> 00:11:33.880]  這個準備好了
[00:11:33.880 --> 00:11:36.880]  作者十六章就很詳細講
[00:11:36.880 --> 00:11:38.880]  怎樣為將來準備
[00:11:38.880 --> 00:11:42.880]  怎樣用我們的錢財去為將來準備呢
[00:11:42.880 --> 00:11:45.880]  在這裏還有一個小小的插曲
[00:11:45.880 --> 00:11:50.880]  就是主耶穌講完五節都不夠
[00:11:50.880 --> 00:11:54.880]  還要自己創造一個比喻出來
[00:11:54.880 --> 00:11:55.880]  來去講
[00:11:55.880 --> 00:11:57.880]  嘩!真的要悔改了
[00:11:57.880 --> 00:12:01.880]  這樣的情況你都不悔改就很
[00:12:01.880 --> 00:12:04.880]  很不妥了
[00:12:04.880 --> 00:12:07.880]  又借少少機會時間
[00:12:07.880 --> 00:12:08.880]  順便講完
[00:12:08.880 --> 00:12:11.880]  因為主要是想講那個準備
[00:12:11.880 --> 00:12:13.880]  第六到第九節
[00:12:13.880 --> 00:12:16.880]  於是用比喻說
[00:12:16.880 --> 00:12:19.880]  一個人有一棵無花果樹
[00:12:19.880 --> 00:12:21.880]  栽在葡萄園裏
[00:12:21.880 --> 00:12:24.880]  他來到樹前找果子卻找不著
[00:12:24.880 --> 00:12:26.880]  就對管員的說
[00:12:26.880 --> 00:12:31.880]  看呀!我這三年來到這無花果樹前找果子
[00:12:31.880 --> 00:12:33.880]  竟找不著
[00:12:33.880 --> 00:12:34.880]  把它砍了罷
[00:12:34.880 --> 00:12:36.880]  何必白佔地圖呢
[00:12:36.880 --> 00:12:38.880]  管員的說
[00:12:38.880 --> 00:12:40.880]  主呀!今年且留著
[00:12:40.880 --> 00:12:41.880]  等我周圍掘開土
[00:12:41.880 --> 00:12:43.880]  加上份
[00:12:43.880 --> 00:12:45.880]  以後若結果子變白
[00:12:45.880 --> 00:12:48.880]  不然再把它砍了
[00:12:48.880 --> 00:12:51.880]  一直都講有一個時間要被砍
[00:12:51.880 --> 00:12:54.880]  就是這一棵無花果樹
[00:12:54.880 --> 00:12:58.880]  本來無花果樹是在以色列境內
[00:12:58.880 --> 00:13:00.880]  是相對容易生長
[00:13:00.880 --> 00:13:02.880]  甚至乎沒有人去栽種
[00:13:02.880 --> 00:13:04.880]  都是會生長
[00:13:04.880 --> 00:13:08.880]  但是這裏主耶穌要凸顯那個悔改的必須
[00:13:08.880 --> 00:13:12.880]  就要創造一個場景
[00:13:12.880 --> 00:13:14.880]  講明是比喻
[00:13:14.880 --> 00:13:16.880]  即是說耶穌觀察自然界
[00:13:16.880 --> 00:13:19.880]  一般的日常生活
[00:13:19.880 --> 00:13:22.880]  用他們當時以色列的context
[00:13:22.880 --> 00:13:25.880]  隨街都可以見到無花果樹
[00:13:25.880 --> 00:13:28.880]  但是葡萄園就有人栽種
[00:13:28.880 --> 00:13:32.880]  有人來悉心的打理
[00:13:32.880 --> 00:13:34.880]  因為葡萄是很難種的
[00:13:34.880 --> 00:13:36.880]  要修剪的
[00:13:36.880 --> 00:13:42.880]  不修剪樹葉就搶了果子的養份
[00:13:42.880 --> 00:13:46.880]  果子不單不甜不靚
[00:13:46.880 --> 00:13:49.880]  最主要不是用來吃的
[00:13:49.880 --> 00:13:51.880]  是用來釀酒的
[00:13:51.880 --> 00:13:55.880]  所以必須要不斷加以修理
[00:13:55.880 --> 00:13:58.880]  所以你想想一個完全不需要有人去種
[00:13:58.880 --> 00:14:00.880]  都尚且可以生長
[00:14:00.880 --> 00:14:02.880]  可以隨便拿來摘來吃
[00:14:02.880 --> 00:14:05.880]  但是和葡萄園的葡萄樹就很不同了
[00:14:05.880 --> 00:14:08.880]  有園丁有園主
[00:14:08.880 --> 00:14:09.880]  即是說有人的
[00:14:09.880 --> 00:14:11.880]  是私營的不是公營的
[00:14:11.880 --> 00:14:13.880]  不是公園來的
[00:14:13.880 --> 00:14:15.880]  是一個私人的葡萄園
[00:14:15.880 --> 00:14:16.880]  一個莊園
[00:14:16.880 --> 00:14:21.880]  有園丁被僱請來修理的
[00:14:21.880 --> 00:14:25.880]  那就凸顯準備更加必須
[00:14:25.880 --> 00:14:27.880]  即是說給這麼多恩典
[00:14:27.880 --> 00:14:30.880]  這麼多機會都不悔改
[00:14:30.880 --> 00:14:32.880]  就不能夠怪責
[00:14:32.880 --> 00:14:35.880]  將來審判就會很嚴厲
[00:14:35.880 --> 00:14:39.880]  所以你這樣看這個比喻都很明白
[00:14:39.880 --> 00:14:41.880]  那個迫切性
[00:14:41.880 --> 00:14:48.880]  園丁也替無花果樹說話了
[00:14:48.880 --> 00:14:50.880]  你可想而知
[00:14:50.880 --> 00:14:52.880]  那個園丁
[00:14:52.880 --> 00:14:54.880]  不知什麼原因是家主
[00:14:54.880 --> 00:14:56.880]  特意要栽種下去
[00:14:56.880 --> 00:14:57.880]  主耶穌說的
[00:14:57.880 --> 00:15:01.880]  真是很令人感到一種噁心性
[00:15:01.880 --> 00:15:05.880]  那種要你真是很認真坐下想一想
[00:15:05.880 --> 00:15:11.880]  無花果樹在一個葡萄園來栽種
[00:15:11.880 --> 00:15:14.880]  如果葡萄樹是會說話的話
[00:15:14.880 --> 00:15:15.880]  用擬人法
[00:15:15.880 --> 00:15:17.880]  他們就會覺得有沒有搞錯
[00:15:17.880 --> 00:15:19.880]  我們這個園這麼矜貴
[00:15:19.880 --> 00:15:24.880]  你將無花果樹放在我們這個園裏面
[00:15:24.880 --> 00:15:25.880]  失真
[00:15:25.880 --> 00:15:27.880]  或者都不對
[00:15:27.880 --> 00:15:30.880]  無花果樹就會感覺到自己
[00:15:30.880 --> 00:15:35.880]  很怯懼自己不能夠結果實
[00:15:35.880 --> 00:15:36.880]  是不是先天不足
[00:15:36.880 --> 00:15:39.880]  還是後天的問題
[00:15:39.880 --> 00:15:41.880]  你就會感覺到主耶穌
[00:15:41.880 --> 00:15:45.880]  突顯那個時間那個悔改的必需
[00:15:45.880 --> 00:15:49.880]  所以如果我們人生越有智慧
[00:15:49.880 --> 00:15:52.880]  剛剛今早我要做評
[00:15:52.880 --> 00:15:55.880]  接下來這一期的見證
[00:15:55.880 --> 00:15:59.880]  有兩位準備洗禮的肢體
[00:15:59.880 --> 00:16:03.880]  因為現在我們登在Newsletter的感宣家那裏
[00:16:03.880 --> 00:16:05.880]  兩位都不約而同
[00:16:05.880 --> 00:16:08.880]  就是小時候回教會
[00:16:08.880 --> 00:16:10.880]  離開了很長時間
[00:16:10.880 --> 00:16:13.880]  後來因為家人的緣故
[00:16:13.880 --> 00:16:16.880]  就開始再接觸回教會信仰
[00:16:16.880 --> 00:16:19.880]  就開始覺得神的恩典很大
[00:16:19.880 --> 00:16:22.880]  有一位老人家九十歲
[00:16:22.880 --> 00:16:24.880]  有八十年離開了主
[00:16:24.880 --> 00:16:26.880]  最近因為不知道什麼原因
[00:16:26.880 --> 00:16:28.880]  就回到教會
[00:16:28.880 --> 00:16:31.880]  就感覺到心靈的平安等等
[00:16:31.880 --> 00:16:33.880]  你就可以看到
[00:16:33.880 --> 00:16:35.880]  總有機會總有時間
[00:16:35.880 --> 00:16:38.880]  神給人有很多很多的恩典
[00:16:38.880 --> 00:16:42.880]  記住你和我不過是無花果樹
[00:16:42.880 --> 00:16:47.880]  我們是栽種在葡萄園裏面
[00:16:47.880 --> 00:16:49.880]  又好像上個星期我們說的
[00:16:49.880 --> 00:16:52.880]  《馬太福音》第二十章
[00:16:52.880 --> 00:16:54.880]  葡萄園那個比喻
[00:16:54.880 --> 00:16:57.880]  是說那些進來工作的工人
[00:16:57.880 --> 00:16:59.880]  所以主耶穌運籌為額的
[00:16:59.880 --> 00:17:01.880]  說那些人生哲理
[00:17:01.880 --> 00:17:06.880]  用一些很顯淺的小朋友
[00:17:06.880 --> 00:17:09.880]  一些的凡夫走卓都聽得明白的
[00:17:09.880 --> 00:17:11.880]  但裏面所盛載的深度
[00:17:11.880 --> 00:17:14.880]  所盛載的那種的哲理
[00:17:14.880 --> 00:17:17.880]  而且是永恆的真理的哲理
[00:17:17.880 --> 00:17:22.880]  不是人間的哲學的那些的哲理
[00:17:22.880 --> 00:17:24.880]  而是真的你聽完之後
[00:17:24.880 --> 00:17:26.880]  你不斷去回想
[00:17:26.880 --> 00:17:28.880]  每年再去讀
[00:17:28.880 --> 00:17:31.880]  你都覺得總是有些東西你可以get到
[00:17:31.880 --> 00:17:34.880]  這個就是聖經的比喻
[00:17:34.880 --> 00:17:37.880]  或者聖經耶穌基督的教訓
[00:17:37.880 --> 00:17:39.880]  那種盡永永恆
[00:17:39.880 --> 00:17:41.880]  所以我們又第十四章
[00:17:41.880 --> 00:17:44.880]  這裏又再說
[00:17:44.880 --> 00:17:47.880]  十四章
[00:17:47.880 --> 00:17:51.880]  第十二節
[00:17:51.880 --> 00:17:54.880]  耶穌又對請他的人說
[00:17:54.880 --> 00:17:58.880]  你擺設午飯或者晚飯
[00:17:58.880 --> 00:18:01.880]  就不要請你的朋友弟兄親屬
[00:18:01.880 --> 00:18:03.880]  和付足的輪謝
[00:18:03.880 --> 00:18:06.880]  恐怕他們也請你
[00:18:06.880 --> 00:18:08.880]  你就得了報答
[00:18:08.880 --> 00:18:10.880]  當你擺設筵席
[00:18:10.880 --> 00:18:12.880]  都要請那貧窮的
[00:18:12.880 --> 00:18:14.880]  殘廢的
[00:18:14.880 --> 00:18:15.880]  瘸腿的
[00:18:15.880 --> 00:18:16.880]  乞眼的
[00:18:16.880 --> 00:18:18.880]  你就有福了
[00:18:18.880 --> 00:18:22.880]  因為他們沒有什麼可報答你
[00:18:22.880 --> 00:18:24.880]  留意一下
[00:18:24.880 --> 00:18:26.880]  到二人復會的時候
[00:18:26.880 --> 00:18:28.880]  你要得著報答
[00:18:28.880 --> 00:18:31.880]  表面上我們看下去
[00:18:31.880 --> 00:18:34.880]  覺得這樣的說法
[00:18:34.880 --> 00:18:36.880]  對那個邀請的家主
[00:18:36.880 --> 00:18:39.880]  好像一個當頭的一盤冷水
[00:18:39.880 --> 00:18:42.880]  請你還這麼多話
[00:18:42.880 --> 00:18:45.880]  還說你要請那些不配的人
[00:18:45.880 --> 00:18:47.880]  你所不認識
[00:18:47.880 --> 00:18:50.880]  而且是有很嚴重的缺陷的人
[00:18:50.880 --> 00:18:52.880]  那個言直會變成
[00:18:52.880 --> 00:18:56.880]  好像平民的殘廢宴
[00:18:56.880 --> 00:18:59.880]  是什麼原因呢
[00:18:59.880 --> 00:19:03.880]  十四節又是可圈可點
[00:19:03.880 --> 00:19:05.880]  等一下我們看完十六章
[00:19:05.880 --> 00:19:06.880]  你就會很明白
[00:19:06.880 --> 00:19:09.880]  十四章的十四節
[00:19:09.880 --> 00:19:11.880]  相信我們人生都要學習
[00:19:11.880 --> 00:19:15.880]  將我們有的分給有需要的人
[00:19:15.880 --> 00:19:20.880]  用我們的善去祝福缺陷的人
[00:19:20.880 --> 00:19:23.880]  以愛還愛
[00:19:23.880 --> 00:19:26.880]  因為他們沒有什麼可報答你
[00:19:26.880 --> 00:19:28.880]  到二人復會的時候
[00:19:28.880 --> 00:19:30.880]  你要得著報答
[00:19:30.880 --> 00:19:32.880]  原來我們明白了
[00:19:32.880 --> 00:19:36.880]  我們等待的是將來永恆的賞賜
[00:19:36.880 --> 00:19:39.880]  就是說現在我們是一個管家
[00:19:39.880 --> 00:19:42.880]  我們將我們給我們的託管
[00:19:42.880 --> 00:19:44.880]  去分給有需要的人
[00:19:44.880 --> 00:19:48.880]  這個就是神的分配的原則
[00:19:48.880 --> 00:19:50.880]  所以都求神幫助
[00:19:50.880 --> 00:19:52.880]  我們正式進入正題
[00:19:52.880 --> 00:19:54.880]  我們一看完剛才那些上文
[00:19:54.880 --> 00:19:56.880]  再看十六章
