
[00:00:00.000 --> 00:00:06.000]  頂子妹晚安,我們開始今晚的茶經班,一起禱告先
[00:14:40.000 --> 00:14:47.000]  如果這個表面原因,人為是操控不了的
[00:14:47.000 --> 00:14:53.000]  但是一些人為性的操控的,其實如果那個社會
[00:14:53.000 --> 00:14:58.000]  特別這個是猶太人的社會,有摩西律法的社會呢
[00:14:58.000 --> 00:15:03.000]  能不能夠回到摩西律法裏面,尋求到一些智慧
[00:15:03.000 --> 00:15:08.000]  可以解決這個結構性的貧富懸殊呢?
[00:15:08.000 --> 00:15:14.000]  所以尼欺米這個時候,他要面對一個很大的炸彈
[00:15:14.000 --> 00:15:20.000]  他要處理民間的民怨,怎樣能夠釋放呢?
[00:15:20.000 --> 00:15:26.000]  現在不是外邦人嘲笑,第四章就是集中外邦人
[00:15:26.000 --> 00:15:35.000]  對這個事公的批評,論斷,嘲諷,攻擊,甚至恐嚇
[00:15:35.000 --> 00:15:41.000]  要外邦人,要猶太人停工,不要再做
[00:15:41.000 --> 00:15:46.000]  因為做了,就規範了你不是猶太人
[00:15:46.000 --> 00:15:49.000]  你就不可以進來我們耶路撒冷了
[00:15:49.000 --> 00:15:52.000]  你是外邦人,你就是外邦人了
[00:15:52.000 --> 00:15:58.000]  即是沒有染金,雞籠呢,就是以前外邦人希望的局面
[00:15:58.000 --> 00:16:02.000]  但是現在不行了,所以他們一定會反抗的
[00:16:02.000 --> 00:16:08.000]  所以就見到尼欺米反而能夠鼓動百姓齊心
[00:16:08.000 --> 00:16:16.000]  去擁抱自己這個身份,就是我們是神的子民
[00:16:16.000 --> 00:16:22.000]  我們才配在耶路撒冷來居住,敬拜的
[00:16:22.000 --> 00:16:27.000]  外邦人他們可以透過我們去敬拜神
[00:16:27.000 --> 00:16:31.000]  但是外邦人不可以隨便進來聖殿的
[00:16:31.000 --> 00:16:37.000]  這個是很清晰的,百姓也能夠明白
[00:16:37.000 --> 00:16:44.000]  也有領袖現在鼓勵他們,他們都不介意學習這個身份
[00:16:44.000 --> 00:16:48.000]  但是涉及到現在這個是一個根本性
[00:16:48.000 --> 00:16:52.000]  尼欺米還沒有在的時候就已經出現了
[00:16:52.000 --> 00:16:58.000]  就不是這一個多月,因為他們建了五十多天那個城牆
[00:16:58.000 --> 00:17:02.000]  不是這一個多月的時間才有這些問題
[00:17:02.000 --> 00:17:08.000]  是過去年年失修,或者耶路撒冷可能有一些官
[00:17:08.000 --> 00:17:15.000]  特別欺壓猶太人來討好其他的外邦人
[00:17:15.000 --> 00:17:21.000]  導致會有這些官商的勾結
[00:17:21.000 --> 00:17:27.000]  導致那個田地不知不覺就被變賣
[00:17:27.000 --> 00:17:32.000]  歸入了那些官或者貴族的手
[00:17:32.000 --> 00:17:37.000]  所以尼欺米不到他不處理
[00:17:37.000 --> 00:17:39.000]  因為現在那個工程還沒有完
[00:17:39.000 --> 00:17:44.000]  你就要面對現在幫你重建的猶太人
[00:17:44.000 --> 00:17:50.000]  他們那個民怨,他們在這個時候引爆這個炸彈
[00:17:50.000 --> 00:17:55.000]  到底是陰謀還是積壓了太久
[00:17:55.000 --> 00:18:01.000]  必須要透過這個新的領袖尼欺米來處理呢?
[00:18:01.000 --> 00:18:04.000]  尼欺米聽到這幾個情況
[00:18:04.000 --> 00:18:13.000]  一來他身處在河東非常遙遠的波斯的舒山城
[00:18:13.000 --> 00:18:19.000]  他一直都在黃的俸祿底下生活
[00:18:19.000 --> 00:18:21.000]  還有作官
[00:18:21.000 --> 00:18:27.000]  對他來說耶路撒冷是他的家鄉
[00:18:27.000 --> 00:18:31.000]  不是他現在的原居地
[00:18:31.000 --> 00:18:33.000]  現在居住的地方
[00:18:33.000 --> 00:18:37.000]  所以他現在要面對這個問題
[00:18:37.000 --> 00:18:43.000]  首先就是要了解背後有沒有結構性的制度上的一個剝削
[00:18:43.000 --> 00:18:47.000]  一個是很容易令到窮人陷入一個危機
[00:18:47.000 --> 00:18:51.000]  類似大家認識的信用卡
[00:18:51.000 --> 00:18:57.000]  你稍為一次忘記了交你用了的錢
[00:18:57.000 --> 00:19:01.000]  跟那個月結單來交錢
[00:19:01.000 --> 00:19:04.000]  你那個所謂的minimum pay
[00:19:04.000 --> 00:19:09.000]  你以為由你付的那一下開始
[00:19:09.000 --> 00:19:12.000]  就馬上追加你的利息
[00:19:12.000 --> 00:19:14.000]  不斷地double上
[00:19:14.000 --> 00:19:16.000]  所以是一個陷阱
[00:19:16.000 --> 00:19:19.000]  我很多年前試過一次
[00:19:19.000 --> 00:19:21.000]  無意中
[00:19:21.000 --> 00:19:22.000]  挺有趣的
[00:19:22.000 --> 00:19:24.000]  用信用卡當提款卡
[00:19:24.000 --> 00:19:26.000]  按進去櫃員機
[00:19:26.000 --> 00:19:28.000]  然後又試試玩玩
[00:19:28.000 --> 00:19:30.000]  又可以原來套
[00:19:30.000 --> 00:19:32.000]  所謂信用卡套現
[00:19:32.000 --> 00:19:34.000]  試一下按了
[00:19:34.000 --> 00:19:36.000]  一按完之後才發現不行
[00:19:36.000 --> 00:19:42.000]  原來是馬上要追加不知道20%多的利息
[00:19:42.000 --> 00:19:46.000]  還有你的本金都已經要給一個charge
[00:19:46.000 --> 00:19:48.000]  馬上拿回銀行
[00:19:48.000 --> 00:19:51.000]  那裡已經收了我忘記了多少錢
[00:19:51.000 --> 00:19:54.000]  才發現原來
[00:19:54.000 --> 00:19:56.000]  對不起
[00:19:56.000 --> 00:19:57.000]  曾先生
[00:19:57.000 --> 00:20:02.000]  這個提款功能是不可以取消的
[00:20:02.000 --> 00:20:04.000]  你可以不要張卡
[00:20:04.000 --> 00:20:06.000]  但是你不可以
[00:20:06.000 --> 00:20:09.000]  這個信用卡提款的功能
[00:20:09.000 --> 00:20:12.000]  透支套現功能
[00:20:12.000 --> 00:20:14.000]  是不能夠取消的
[00:20:14.000 --> 00:20:16.000]  這是一個陷阱
[00:20:16.000 --> 00:20:18.000]  你按錯一個按鈕
[00:20:18.000 --> 00:20:20.000]  你就馬上當是借錢
[00:20:20.000 --> 00:20:22.000]  而且利息是相當高的
[00:20:22.000 --> 00:20:24.000]  這些就是一些
[00:20:24.000 --> 00:20:27.000]  你可以說是表面方便你去買東西
[00:20:27.000 --> 00:20:29.000]  可以來到去
[00:20:29.000 --> 00:20:31.000]  不需要付那麼多現金
[00:20:31.000 --> 00:20:34.000]  但實際上是帶來很多
[00:20:34.000 --> 00:20:37.000]  可能是青年人比較多
[00:20:37.000 --> 00:20:41.000]  來到去會落入消費的陷阱裏面
[00:20:41.000 --> 00:20:44.000]  一個消費的誘惑裏面
[00:20:44.000 --> 00:20:45.000]  胡亂的
[00:20:45.000 --> 00:20:47.000]  自己根本沒有錢的
[00:20:47.000 --> 00:20:50.000]  就強行來去洗了一些
[00:20:50.000 --> 00:20:54.000]  和自己未必有直接急需要用的物件
[00:20:54.000 --> 00:20:56.000]  這些是消費的誘惑
[00:20:56.000 --> 00:20:58.000]  接著就是消費的陷阱
[00:20:58.000 --> 00:20:59.000]  結構性的
[00:20:59.000 --> 00:21:03.000]  這些是我們真的很難避免的
[00:21:03.000 --> 00:21:05.000]  所以現在這裏
[00:21:05.000 --> 00:21:07.000]  人們就很生氣
[00:21:07.000 --> 00:21:09.000]  所以原來領袖
[00:21:09.000 --> 00:21:12.000]  都要有時有這些的生氣
[00:21:12.000 --> 00:21:14.000]  發怒
[00:21:14.000 --> 00:21:16.000]  發怒之後怎樣處理呢
[00:21:16.000 --> 00:21:18.000]  就是那個技巧
[00:21:18.000 --> 00:21:21.000]  和那個屬靈的情操
[00:21:21.000 --> 00:21:24.000]  首先就是你要承擔
[00:21:24.000 --> 00:21:26.000]  因為現在你必須要處理
[00:21:26.000 --> 00:21:31.000]  因為永遠都是那個軟件
[00:21:31.000 --> 00:21:34.000]  重要過那個硬件
[00:21:34.000 --> 00:21:37.000]  守了那個城牆又如何呢
[00:21:37.000 --> 00:21:41.000]  百姓在裏面原來個個都賣田賣地
[00:21:41.000 --> 00:21:44.000]  完全自己是為人打工
[00:21:44.000 --> 00:21:47.000]  自己的兒女原來是賣了做瀑皮
[00:21:47.000 --> 00:21:50.000]  還要那個主人
[00:21:50.000 --> 00:21:54.000]  是自己的猶太的同族的弟兄
[00:21:54.000 --> 00:21:56.000]  這樣就很諷刺
[00:21:56.000 --> 00:22:00.000]  原來大家都不去守摩西的律法書
[00:22:00.000 --> 00:22:02.000]  原來摩西的律法書一早就有教導
[00:22:02.000 --> 00:22:04.000]  有講的
[00:22:04.000 --> 00:22:07.000]  那就變成了名存實亡
[00:22:07.000 --> 00:22:10.000]  建好城牆又如何呢
[00:22:10.000 --> 00:22:13.000]  圍住猶太人又如何呢
[00:22:13.000 --> 00:22:14.000]  猶太人
[00:22:14.000 --> 00:22:16.000]  但不是真的猶太人
[00:22:16.000 --> 00:22:18.000]  就是心靈裏面
[00:22:18.000 --> 00:22:23.000]  大家都沒有真正看自己是神的子民的
[00:22:23.000 --> 00:22:26.000]  這個同胞的身份
[00:22:26.000 --> 00:22:30.000]  和大家都很敬重神的律法
[00:22:30.000 --> 00:22:33.000]  這個就是軟實力的問題
[00:22:33.000 --> 00:22:35.000]  是軟件的問題
[00:22:35.000 --> 00:22:39.000]  是百姓的心靈的服不服的問題
[00:22:39.000 --> 00:22:43.000]  可能起初表面的原因就是
[00:22:43.000 --> 00:22:45.000]  誰叫你失修啊
[00:22:45.000 --> 00:22:48.000]  誰叫你的田地沒有生產啊
[00:22:48.000 --> 00:22:50.000]  我的田地很多生產
[00:22:50.000 --> 00:22:54.000]  我爸爸投資眼光獨到
[00:22:54.000 --> 00:22:56.000]  很懂得找哪些地方
[00:22:56.000 --> 00:22:58.000]  那些收成很高
[00:22:58.000 --> 00:23:00.000]  慢慢一代一代
[00:23:00.000 --> 00:23:02.000]  接著一個結構就是
[00:23:02.000 --> 00:23:04.000]  你賣東西給我們
[00:23:04.000 --> 00:23:06.000]  田地我們收購的
[00:23:06.000 --> 00:23:08.000]  不過價值你的田地都沒有生產
[00:23:08.000 --> 00:23:10.000]  很低價的
[00:23:10.000 --> 00:23:12.000]  那就很大件事了
[00:23:12.000 --> 00:23:14.000]  那就變成了
[00:23:14.000 --> 00:23:16.000]  真的結構性的
[00:23:16.000 --> 00:23:18.000]  對自己同胞的剝削
[00:23:18.000 --> 00:23:21.000]  首先就是那些田地不能永賣
[00:23:21.000 --> 00:23:23.000]  去到稀年
[00:23:23.000 --> 00:23:27.000]  要無條件給業主
[00:23:27.000 --> 00:23:32.000]  即是賣給你的弟兄姊妹
[00:23:32.000 --> 00:23:35.000]  神有這樣的結構
[00:23:35.000 --> 00:23:39.000]  不會永遠都是一個支派
[00:23:39.000 --> 00:23:42.000]  去贏的
[00:23:42.000 --> 00:23:44.000]  你可以想像到
[00:23:44.000 --> 00:23:46.000]  尼熙米的發怒
[00:23:46.000 --> 00:23:49.000]  如果這個發怒只是
[00:23:49.000 --> 00:23:53.000]  一種脾氣
[00:23:53.000 --> 00:23:55.000]  而沒有真理
[00:23:55.000 --> 00:23:57.000]  沒有其他的應對
[00:23:57.000 --> 00:24:01.000]  這個發怒只會帶來一種破壞性
[00:24:01.000 --> 00:24:05.000]  例如鼓動這些貧窮的人去革命
[00:24:05.000 --> 00:24:11.000]  鼓動這些人去鬥貴族地主
[00:24:11.000 --> 00:24:15.000]  用武力去改變那個結構
[00:24:15.000 --> 00:24:20.000]  在世界的歷史不斷出現這些問題
[00:24:20.000 --> 00:24:23.000]  你看尼熙米怎樣能夠
[00:24:23.000 --> 00:24:26.000]  又不是刻意去做一個社會改革家
[00:24:26.000 --> 00:24:28.000]  他的責任是
[00:24:28.000 --> 00:24:30.000]  現在出現了一個這麼明顯的
[00:24:30.000 --> 00:24:33.000]  內部同胞的問題
[00:24:33.000 --> 00:24:37.000]  在神的聖經的律法書摩西五經裏面
[00:24:37.000 --> 00:24:39.000]  因為當時他們只是有摩西五經
[00:24:39.000 --> 00:24:42.000]  能不能夠在摩西五經裏面
[00:24:42.000 --> 00:24:44.000]  找到一些原則
[00:24:44.000 --> 00:24:46.000]  來去很簡單地
[00:24:46.000 --> 00:24:50.000]  只要大家將心比己
[00:24:50.000 --> 00:24:52.000]  這樣來去行事
[00:24:52.000 --> 00:24:55.000]  其實可以很簡單
[00:24:55.000 --> 00:24:59.000]  第七節
[00:24:59.000 --> 00:25:01.000]  我心裡籌劃
[00:25:01.000 --> 00:25:04.000]  斥責貴族和官長
[00:25:04.000 --> 00:25:06.000]  相信這個是經過研究
[00:25:06.000 --> 00:25:08.000]  經過分析
[00:25:08.000 --> 00:25:10.000]  不是聽一面之詞
[00:25:10.000 --> 00:25:11.000]  所以真的要學習
[00:25:11.000 --> 00:25:13.000]  不要聽一面之詞
[00:25:13.000 --> 00:25:16.000]  有些童工我真的很欣賞
[00:25:16.000 --> 00:25:18.000]  他聽完某些東西
[00:25:18.000 --> 00:25:20.000]  他自己
[00:25:20.000 --> 00:25:22.000]  有時和我分享
[00:25:22.000 --> 00:25:24.000]  他說我不會只聽他一面的說話
[00:25:24.000 --> 00:25:26.000]  會聽對方的
[00:25:26.000 --> 00:25:28.000]  我覺得是很有智慧
[00:25:28.000 --> 00:25:30.000]  我們有時作為領袖
[00:25:30.000 --> 00:25:32.000]  都要做雙方面的研判
[00:25:32.000 --> 00:25:36.000]  如果我們一面都傾向某一個單位
[00:25:36.000 --> 00:25:39.000]  有時就很容易先入為主
[00:25:39.000 --> 00:25:42.000]  甚至我們會被他誤導
[00:25:42.000 --> 00:25:44.000]  我們那個決定
[00:25:44.000 --> 00:25:46.000]  有時就很災難性
[00:25:46.000 --> 00:25:48.000]  對方可能不是這樣
[00:25:48.000 --> 00:25:50.000]  有些人是加鹽加醋
[00:25:50.000 --> 00:25:52.000]  想借我們出手
[00:25:52.000 --> 00:25:54.000]  這樣就很麻煩
[00:25:54.000 --> 00:25:58.000]  所以真的需要有一個客觀的研判
[00:25:58.000 --> 00:26:01.000]  可能未必是那些貴族全錯
[00:26:01.000 --> 00:26:06.000]  可能真的不是那些窮人所想像的
[00:26:06.000 --> 00:26:08.000]  欺壓你們
[00:26:08.000 --> 00:26:11.000]  所以一定要做一個很仔細的分析
[00:26:11.000 --> 00:26:15.000]  不過作者都長話短說
[00:26:15.000 --> 00:26:17.000]  斥責這些貴族和官長
[00:26:17.000 --> 00:26:19.000]  果然貧富懸殊
[00:26:19.000 --> 00:26:21.000]  富者越富
[00:26:21.000 --> 00:26:23.000]  一定是貴族官長
[00:26:23.000 --> 00:26:25.000]  用一些手段
[00:26:25.000 --> 00:26:28.000]  表面上好像對窮人很好
[00:26:28.000 --> 00:26:30.000]  但實際上長遠
[00:26:30.000 --> 00:26:32.000]  其實那些窮人就更窮
[00:26:32.000 --> 00:26:35.000]  因為他們變賣了那些資產
[00:26:35.000 --> 00:26:38.000]  第六節的下半節
[00:26:38.000 --> 00:26:40.000]  對不起第七節
[00:26:40.000 --> 00:26:43.000]  你們各人向弟兄取離
[00:26:43.000 --> 00:26:46.000]  哦,這裡是問題的癥結
[00:26:46.000 --> 00:26:48.000]  收離息
[00:26:48.000 --> 00:26:51.000]  相信是令到百常家庚
[00:26:51.000 --> 00:26:53.000]  出現了一個很大的問題
[00:26:53.000 --> 00:26:55.000]  律法書有教導
[00:26:55.000 --> 00:26:57.000]  借錢給弟兄
[00:26:57.000 --> 00:26:59.000]  窮乏的弟兄
[00:26:59.000 --> 00:27:01.000]  不可以收取離息
[00:27:01.000 --> 00:27:04.000]  和他那個
[00:27:04.000 --> 00:27:08.000]  唯一的衣服
