
[00:00:00.000 --> 00:00:02.000]  以下宣讀時間
[00:05:57.000 --> 00:06:01.000]  所以就覺得自己的關節
[00:06:01.000 --> 00:06:04.000]  為什麼會這麼容易就痛呢
[00:06:04.000 --> 00:06:08.000]  所以這是一個不變的事實
[00:06:08.000 --> 00:06:11.000]  這是一個很自然的定律
[00:06:11.000 --> 00:06:13.000]  所以第一個例子就是
[00:06:13.000 --> 00:06:15.000]  外體就是身體
[00:06:15.000 --> 00:06:18.000]  然後第二個例子
[00:06:18.000 --> 00:06:20.000]  第二個例子是什麼
[00:06:20.000 --> 00:06:22.000]  就是腐爛
[00:06:22.000 --> 00:06:25.000]  腐爛的確是存在的
[00:06:25.000 --> 00:06:27.000]  各位弟兄姊妹們
[00:06:27.000 --> 00:06:30.000]  無論你喜歡他不喜歡他
[00:06:30.000 --> 00:06:33.000]  他都會出現的
[00:06:33.000 --> 00:06:35.000]  你們認不認同
[00:06:35.000 --> 00:06:38.000]  有時候是避無可避的
[00:06:38.000 --> 00:06:41.000]  你想想保羅他受過腐爛
[00:06:41.000 --> 00:06:43.000]  大不大
[00:06:43.000 --> 00:06:45.000]  很大很多
[00:06:45.000 --> 00:06:47.000]  他為著傳福音
[00:06:47.000 --> 00:06:50.000]  為著主的名的緣故
[00:06:50.000 --> 00:06:54.000]  他又被人誣告
[00:06:54.000 --> 00:06:58.000]  身體上又被人鞭打
[00:06:58.000 --> 00:07:00.000]  又被棍打
[00:07:00.000 --> 00:07:02.000]  又被石頭扔
[00:07:02.000 --> 00:07:03.000]  淒不淒涼
[00:07:03.000 --> 00:07:04.000]  真的很淒涼
[00:07:04.000 --> 00:07:06.000]  人坐船他坐船
[00:07:06.000 --> 00:07:08.000]  他坐上一隻沉船
[00:07:08.000 --> 00:07:10.000]  又沉到海裡
[00:07:10.000 --> 00:07:12.000]  多淒涼
[00:07:12.000 --> 00:07:15.000]  救了一條命上岸又被毒蛇咬
[00:07:15.000 --> 00:07:18.000]  你說真的
[00:07:18.000 --> 00:07:20.000]  由頭黑到腳
[00:07:20.000 --> 00:07:23.000]  還有又要被人抓去坐牢
[00:07:23.000 --> 00:07:25.000]  坐牢都坐幾暈
[00:07:25.000 --> 00:07:26.000]  各位弟兄姊妹們
[00:07:26.000 --> 00:07:28.000]  如果你看回保羅的一生
[00:07:28.000 --> 00:07:31.000]  他受過的苦難大不大
[00:07:31.000 --> 00:07:32.000]  很多
[00:07:32.000 --> 00:07:35.000]  非常之多非常之大
[00:07:35.000 --> 00:07:37.000]  如果我們看回我們自己
[00:07:37.000 --> 00:07:40.000]  今天的香港的弟兄姊妹
[00:07:40.000 --> 00:07:44.000]  我們有時候受的苦
[00:07:44.000 --> 00:07:46.000]  比起保羅
[00:07:46.000 --> 00:07:48.000]  真的小小的很多
[00:07:48.000 --> 00:07:49.000]  大家有沒有留意到
[00:07:49.000 --> 00:07:52.000]  今時今日可能我們受的苦
[00:07:52.000 --> 00:07:55.000]  頂多是身體不太舒服
[00:07:55.000 --> 00:08:00.000]  或者做生意不順暢
[00:08:00.000 --> 00:08:03.000]  或者被人開除
[00:08:03.000 --> 00:08:04.000]  沒有工作
[00:08:04.000 --> 00:08:06.000]  找工作
[00:08:06.000 --> 00:08:09.000]  或者談戀愛失戀
[00:08:09.000 --> 00:08:10.000]  諸如此類
[00:08:10.000 --> 00:08:11.000]  大家明白我的意思嗎
[00:08:11.000 --> 00:08:14.000]  今時今日可能我們受過苦難
[00:08:14.000 --> 00:08:15.000]  頂多都是這些
[00:08:15.000 --> 00:08:18.000]  我們有沒有被人用鞭來打
[00:08:18.000 --> 00:08:19.000]  有沒有試過
[00:08:19.000 --> 00:08:20.000]  沒有
[00:08:20.000 --> 00:08:21.000]  用石頭扔
[00:08:21.000 --> 00:08:22.000]  有沒有試過
[00:08:22.000 --> 00:08:23.000]  都沒有
[00:08:23.000 --> 00:08:25.000]  所以如果我們所受的苦
[00:08:25.000 --> 00:08:27.000]  都有
[00:08:27.000 --> 00:08:30.000]  不過比起保羅所受的苦難
[00:08:30.000 --> 00:08:34.000]  真的小無又見大無了
[00:08:34.000 --> 00:08:36.000]  甚至我都不敢說是苦難
[00:08:36.000 --> 00:08:38.000]  頂多是苦楚
[00:08:38.000 --> 00:08:40.000]  是不是這樣說
[00:08:40.000 --> 00:08:42.000]  我們真的不敢說受什麼苦難
[00:08:42.000 --> 00:08:43.000]  頂多是什麼
[00:08:43.000 --> 00:08:45.000]  是苦楚
[00:08:45.000 --> 00:08:47.000]  是一些困難在當中
[00:08:47.000 --> 00:08:48.000]  各位
[00:08:48.000 --> 00:08:51.000]  當我們遇到人生裏面
[00:08:51.000 --> 00:08:54.000]  這些不如意的事情的時候
[00:08:54.000 --> 00:08:58.000]  你的反應是怎樣呢
[00:08:58.000 --> 00:08:59.000]  一般來說
[00:08:59.000 --> 00:09:01.000]  有些未信的朋友
[00:09:01.000 --> 00:09:03.000]  遇到有困難
[00:09:03.000 --> 00:09:04.000]  苦難的時候
[00:09:04.000 --> 00:09:10.000]  他就開始叫苦連天
[00:09:10.000 --> 00:09:12.000]  他就很辛苦了
[00:09:12.000 --> 00:09:16.000]  可能找個算命先生去看看
[00:09:16.000 --> 00:09:18.000]  那個算命先生告訴他
[00:09:18.000 --> 00:09:19.000]  你真的不幸運了
[00:09:19.000 --> 00:09:20.000]  為什麼呢
[00:09:20.000 --> 00:09:24.000]  因為你的命生得不太好
[00:09:24.000 --> 00:09:27.000]  你腳頭又不好
[00:09:27.000 --> 00:09:29.000]  又生不逢時
[00:09:29.000 --> 00:09:33.000]  你都是要認命的
[00:09:33.000 --> 00:09:36.000]  可能你得來的結果會是這樣
[00:09:36.000 --> 00:09:38.000]  還可能有一兩跌在後面
[00:09:38.000 --> 00:09:42.000]  你聽完之後還更加擔心
[00:09:42.000 --> 00:09:43.000]  更加憂慮
[00:09:43.000 --> 00:09:44.000]  各位聽眾
[00:09:44.000 --> 00:09:46.000]  當我們遇到有逆境
[00:09:46.000 --> 00:09:47.000]  苦難
[00:09:47.000 --> 00:09:48.000]  困難的時候
[00:09:48.000 --> 00:09:50.000]  你的反應
[00:09:50.000 --> 00:09:53.000]  你的表現是怎樣呢
[00:09:53.000 --> 00:09:57.000]  今天保羅給我們見到一個很好的榜樣
[00:09:57.000 --> 00:10:01.000]  原來當他遇到一些這樣的情況的時候
[00:10:01.000 --> 00:10:05.000]  他的看法是很不同的
[00:10:05.000 --> 00:10:06.000]  他怎樣不同看法呢
[00:10:06.000 --> 00:10:08.000]  原來他告訴我們
[00:10:08.000 --> 00:10:10.000]  外體雖然毀壞
[00:10:10.000 --> 00:10:13.000]  內心卻什麼
[00:10:13.000 --> 00:10:15.000]  一天生持一天
[00:10:15.000 --> 00:10:17.000]  似乎讀下去
[00:10:17.000 --> 00:10:20.000]  舊版本容易上口
[00:10:20.000 --> 00:10:22.000]  內心是什麼
[00:10:22.000 --> 00:10:24.000]  一天生持一天
[00:10:24.000 --> 00:10:25.000]  即是告訴我們
[00:10:25.000 --> 00:10:26.000]  不要緊的
[00:10:26.000 --> 00:10:29.000]  就算我們遇到有逆境的話
[00:10:29.000 --> 00:10:31.000]  外體身體會壞也好
[00:10:31.000 --> 00:10:33.000]  原來上帝答應我們
[00:10:33.000 --> 00:10:35.000]  我們的內心是什麼
[00:10:35.000 --> 00:10:37.000]  是不斷的根生
[00:10:37.000 --> 00:10:39.000]  一天是什麼
[00:10:39.000 --> 00:10:40.000]  生持一天
[00:10:40.000 --> 00:10:41.000]  說得簡單一點
[00:10:41.000 --> 00:10:43.000]  人老的心是什麼
[00:10:43.000 --> 00:10:45.000]  心不老
[00:10:45.000 --> 00:10:46.000]  就是這麼簡單
[00:10:46.000 --> 00:10:48.000]  有時候大家有沒有見到老人家
[00:10:48.000 --> 00:10:49.000]  雖然七老八十
[00:10:49.000 --> 00:10:51.000]  你覺得他精不精靈
[00:10:51.000 --> 00:10:53.000]  很精靈的
[00:10:53.000 --> 00:10:54.000]  老人家真的
[00:10:54.000 --> 00:10:55.000]  又跑得又吃得
[00:10:55.000 --> 00:10:57.000]  尤其是有兩蚊雞之後
[00:10:57.000 --> 00:10:59.000]  就到處走
[00:10:59.000 --> 00:11:04.000]  你說是不是很精靈
[00:11:04.000 --> 00:11:05.000]  真的很精靈
[00:11:05.000 --> 00:11:06.000]  我見過一些老人家
[00:11:06.000 --> 00:11:08.000]  不過不是香港
[00:11:08.000 --> 00:11:09.000]  我見過一些老人家
[00:11:09.000 --> 00:11:11.000]  九十歲都照樣開車
[00:11:11.000 --> 00:11:13.000]  你說是不是很厲害
[00:11:13.000 --> 00:11:15.000]  很平常
[00:11:15.000 --> 00:11:17.000]  九十歲都照樣開車
[00:11:17.000 --> 00:11:19.000]  我們台灣有位牧師
[00:11:19.000 --> 00:11:20.000]  未過世的時候
[00:11:20.000 --> 00:11:22.000]  九十幾歲都這樣開車
[00:11:22.000 --> 00:11:24.000]  他是誰呢
[00:11:24.000 --> 00:11:26.000]  他是周鑾華牧師
[00:11:26.000 --> 00:11:28.000]  九十幾歲都這樣開車
[00:11:28.000 --> 00:11:30.000]  各位看見沒有
[00:11:30.000 --> 00:11:31.000]  年紀大
[00:11:31.000 --> 00:11:32.000]  人老了
[00:11:32.000 --> 00:11:34.000]  是不是表示沒有用
[00:11:34.000 --> 00:11:35.000]  不是的
[00:11:35.000 --> 00:11:36.000]  原來一完都沒有
[00:11:36.000 --> 00:11:37.000]  有用的
[00:11:37.000 --> 00:11:38.000]  為什麼
[00:11:38.000 --> 00:11:40.000]  原來上帝做我們的人
[00:11:40.000 --> 00:11:41.000]  雖然年紀會老壞
[00:11:41.000 --> 00:11:42.000]  年紀會大
[00:11:42.000 --> 00:11:43.000]  機器會壞
[00:11:43.000 --> 00:11:44.000]  不過
[00:11:44.000 --> 00:11:45.000]  上帝給我們有什麼
[00:11:45.000 --> 00:11:47.000]  有活潑的心靈
[00:11:47.000 --> 00:11:50.000]  有一個根生的心靈
[00:11:50.000 --> 00:11:51.000]  所以我們可以什麼
[00:11:51.000 --> 00:11:52.000]  一天
[00:11:52.000 --> 00:11:53.000]  是不是
[00:11:53.000 --> 00:11:55.000]  生死一天
[00:11:55.000 --> 00:11:56.000]  第二樣東西
[00:11:56.000 --> 00:11:57.000]  保羅說
[00:11:57.000 --> 00:11:58.000]  苦難
[00:11:58.000 --> 00:11:59.000]  不要緊
[00:11:59.000 --> 00:12:00.000]  我是受很多苦
[00:12:00.000 --> 00:12:01.000]  不過
[00:12:01.000 --> 00:12:03.000]  如果我看這些苦難
[00:12:03.000 --> 00:12:04.000]  再看遠一點
[00:12:04.000 --> 00:12:06.000]  再比較多一點
[00:12:06.000 --> 00:12:07.000]  我發覺
[00:12:07.000 --> 00:12:09.000]  原來我今時今日受過苦難
[00:12:09.000 --> 00:12:11.000]  要比起將來
[00:12:11.000 --> 00:12:13.000]  天父為我預備的那個
[00:12:13.000 --> 00:12:18.000]  極重無比永遠的榮耀
[00:12:18.000 --> 00:12:21.000]  我今時今日受過苦
[00:12:21.000 --> 00:12:23.000]  又何足掛齒呢
[00:12:23.000 --> 00:12:24.000]  大家有沒有留意到
[00:12:24.000 --> 00:12:26.000]  沒錯
[00:12:26.000 --> 00:12:28.000]  苦難好像我們逃避不到
[00:12:28.000 --> 00:12:30.000]  困難逃避不到
[00:12:30.000 --> 00:12:31.000]  但原來我們想到
[00:12:31.000 --> 00:12:33.000]  苦難的背後
[00:12:33.000 --> 00:12:35.000]  有神的祝福
[00:12:35.000 --> 00:12:37.000]  有神的賞賜
[00:12:37.000 --> 00:12:39.000]  有上帝給我們的榮耀的時候
[00:12:39.000 --> 00:12:41.000]  你想一想
[00:12:41.000 --> 00:12:43.000]  今時今日在世間上受過苦
[00:12:43.000 --> 00:12:44.000]  真的嗎
[00:12:44.000 --> 00:12:47.000]  又何必這麼介懷呢
[00:12:47.000 --> 00:12:48.000]  是不是這樣說
[00:12:48.000 --> 00:12:49.000]  各位聽眾
[00:12:49.000 --> 00:12:50.000]  你就發覺到
[00:12:50.000 --> 00:12:53.000]  保羅和你和我一樣
[00:12:53.000 --> 00:12:54.000]  在人世間
[00:12:54.000 --> 00:12:55.000]  真的遇到什麼
[00:12:55.000 --> 00:12:57.000]  這些情況
[00:12:57.000 --> 00:12:58.000]  但是
[00:12:58.000 --> 00:13:00.000]  他的看法
[00:13:00.000 --> 00:13:03.000]  是從一個屬靈的角度看
[00:13:03.000 --> 00:13:06.000]  是從神的應許的角度看
[00:13:06.000 --> 00:13:07.000]  各位聽眾
[00:13:07.000 --> 00:13:10.000]  當我們遇到任何的逆境
[00:13:10.000 --> 00:13:11.000]  苦難
[00:13:11.000 --> 00:13:12.000]  困局
[00:13:12.000 --> 00:13:14.000]  能夠扭轉的角度
[00:13:14.000 --> 00:13:17.000]  是從屬靈的角度去看的時候
[00:13:17.000 --> 00:13:21.000]  從神應許的角度去看的時候
[00:13:21.000 --> 00:13:22.000]  你發覺整件事
[00:13:22.000 --> 00:13:23.000]  雖然是同一件事情
[00:13:23.000 --> 00:13:24.000]  不過
[00:13:24.000 --> 00:13:25.000]  看法是
[00:13:25.000 --> 00:13:27.000]  完全不同
[00:13:27.000 --> 00:13:29.000]  你有沒有留意到
[00:13:29.000 --> 00:13:31.000]  完全截然不同
[00:13:31.000 --> 00:13:33.000]  我們真的很感謝神
[00:13:33.000 --> 00:13:34.000]  到了這一點的時候
[00:13:34.000 --> 00:13:36.000]  我就想起舊約
[00:13:36.000 --> 00:13:39.000]  聖經記載有十二個人
[00:13:39.000 --> 00:13:41.000]  這十二個人
[00:13:41.000 --> 00:13:45.000]  都是摩西打發他們去探地
[00:13:45.000 --> 00:13:47.000]  大家記不記得這段經文
[00:13:47.000 --> 00:13:50.000]  十二個探子去探地
[00:13:50.000 --> 00:13:53.000]  看看迦南地是不是真的這麼棒
[00:13:53.000 --> 00:13:55.000]  於是回來之後
[00:13:55.000 --> 00:13:57.000]  就兩份報告
[00:13:57.000 --> 00:13:58.000]  大家記得
[00:13:58.000 --> 00:13:59.000]  兩份報告
[00:13:59.000 --> 00:14:03.000]  一份報告就是約書和迦南
[00:14:03.000 --> 00:14:04.000]  告訴摩西
[00:14:04.000 --> 00:14:08.000]  摩西這塊地真的不能彈了
[00:14:08.000 --> 00:14:10.000]  你看我們拿回來的菩提子
[00:14:10.000 --> 00:14:11.000]  多大梳
[00:14:11.000 --> 00:14:12.000]  要找人抬的
[00:14:12.000 --> 00:14:14.000]  你有沒有留意到
[00:14:14.000 --> 00:14:16.000]  那塊地真的流奶與立
[00:14:16.000 --> 00:14:18.000]  不與物之地
[00:14:18.000 --> 00:14:19.000]  很棒
[00:14:19.000 --> 00:14:20.000]  我們要快點上去
[00:14:20.000 --> 00:14:23.000]  我們靠著上帝的應許
[00:14:23.000 --> 00:14:25.000]  我們必能夠得到什麼
[00:14:25.000 --> 00:14:26.000]  那塊地
[00:14:26.000 --> 00:14:27.000]  這是什麼
[00:14:27.000 --> 00:14:29.000]  這是A報告
[00:14:29.000 --> 00:14:32.000]  誰知出了B報告
[00:14:32.000 --> 00:14:34.000]  第二份報告是什麼
[00:14:34.000 --> 00:14:36.000]  就是十人報告
[00:14:36.000 --> 00:14:37.000]  那十個人怎麼說
[00:14:37.000 --> 00:14:38.000]  那十個人說
[00:14:38.000 --> 00:14:41.000]  摩西千萬千萬不要去
[00:14:41.000 --> 00:14:42.000]  為什麼
[00:14:42.000 --> 00:14:44.000]  真是好話不好聽
[00:14:44.000 --> 00:14:46.000]  去多少就什麼
[00:14:46.000 --> 00:14:48.000]  就死多少
[00:14:48.000 --> 00:14:53.000]  那班這樣的阿納族人
[00:14:53.000 --> 00:14:56.000]  個個牛高馬大
[00:14:56.000 --> 00:14:57.000]  毫無有力
[00:14:57.000 --> 00:14:59.000]  我們在他們的眼中
[00:14:59.000 --> 00:15:02.000]  不過好像一隻蚱蜢那麼小
[00:15:02.000 --> 00:15:03.000]  你明白嗎
[00:15:03.000 --> 00:15:06.000]  還有他們那些城
[00:15:06.000 --> 00:15:08.000]  那些城牆又寬厚
[00:15:08.000 --> 00:15:10.000]  居高臨下
[00:15:10.000 --> 00:15:11.000]  路不可破
[00:15:11.000 --> 00:15:13.000]  我們真的不要去送死
[00:15:13.000 --> 00:15:15.000]  如果我們去
[00:15:15.000 --> 00:15:16.000]  一定什麼
[00:15:16.000 --> 00:15:17.000]  死定了
[00:15:17.000 --> 00:15:18.000]  這個是什麼
[00:15:18.000 --> 00:15:20.000]  這個就是B報告
[00:15:20.000 --> 00:15:21.000]  大家知道了
[00:15:21.000 --> 00:15:22.000]  結果
[00:15:22.000 --> 00:15:25.000]  以色列人聽了哪份報告
[00:15:25.000 --> 00:15:27.000]  聽了B的報告
[00:15:27.000 --> 00:15:29.000]  聽了十人的報告
[00:15:29.000 --> 00:15:30.000]  他們覺得
[00:15:30.000 --> 00:15:31.000]  真的不要去
[00:15:31.000 --> 00:15:33.000]  去就等於送死了
[00:15:33.000 --> 00:15:35.000]  頂智夫們
[00:15:35.000 --> 00:15:36.000]  你有沒有留意到
[00:15:36.000 --> 00:15:38.000]  同一個任務
[00:15:38.000 --> 00:15:40.000]  同一個行程
[00:15:40.000 --> 00:15:42.000]  同一樣的規定
[00:15:42.000 --> 00:15:44.000]  探地
[00:15:44.000 --> 00:15:46.000]  但得來的報告
[00:15:46.000 --> 00:15:48.000]  是兩份的報告
[00:15:48.000 --> 00:15:51.000]  完全不同的報告
[00:15:51.000 --> 00:15:53.000]  一份是一份什麼
[00:15:53.000 --> 00:15:55.000]  很消極的報告
[00:15:55.000 --> 00:15:56.000]  一份是一份什麼
[00:15:56.000 --> 00:15:59.000]  很消極的報告
[00:15:59.000 --> 00:16:00.000]  各位頂智夫們
[00:16:00.000 --> 00:16:03.000]  你要哪一份報告呢
[00:16:03.000 --> 00:16:05.000]  你和我的人生都是這樣
[00:16:05.000 --> 00:16:07.000]  為什麼有時候我們會發覺
[00:16:07.000 --> 00:16:08.000]  有些人
[00:16:08.000 --> 00:16:10.000]  經常都好像
[00:16:10.000 --> 00:16:11.000]  怎麼說
[00:16:11.000 --> 00:16:13.000]  抓著口味
[00:16:13.000 --> 00:16:14.000]  你有沒有見過有些人
[00:16:14.000 --> 00:16:15.000]  經常抓著口臉
[00:16:15.000 --> 00:16:16.000]  有沒有見過
[00:16:16.000 --> 00:16:18.000]  即是「擠都不笑」那種
[00:16:18.000 --> 00:16:20.000]  經常都愁眉心鎖
[00:16:20.000 --> 00:16:21.000]  為什麼
[00:16:21.000 --> 00:16:22.000]  因為他看很多東西
[00:16:22.000 --> 00:16:24.000]  看什麼
[00:16:24.000 --> 00:16:25.000]  看負面的
[00:16:25.000 --> 00:16:27.000]  你有沒有留意到
[00:16:27.000 --> 00:16:29.000]  看消極的
[00:16:29.000 --> 00:16:30.000]  有些人很有趣
[00:16:30.000 --> 00:16:32.000]  有些人想事是這樣想的
[00:16:32.000 --> 00:16:33.000]  他想都想同一邊
[00:16:33.000 --> 00:16:35.000]  有沒有這樣的人
[00:16:35.000 --> 00:16:39.000]  但是同一樣事情
[00:16:39.000 --> 00:16:42.000]  你可以看法是什麼
[00:16:42.000 --> 00:16:44.000]  從積極的角度去看
[00:16:44.000 --> 00:16:45.000]  為什麼
[00:16:45.000 --> 00:16:47.000]  因為你有積極的人生
[00:16:47.000 --> 00:16:51.000]  所以你的看法是截然不同的
[00:16:51.000 --> 00:16:54.000]  你發覺同一樣的遭遇
[00:16:54.000 --> 00:16:57.000]  但是你的觀感
[00:16:57.000 --> 00:16:58.000]  你得來的結論
[00:16:58.000 --> 00:17:01.000]  你發覺是不同的
[00:17:01.000 --> 00:17:03.000]  當你從積極的人生
[00:17:03.000 --> 00:17:05.000]  積極的角度去看的時候
[00:17:05.000 --> 00:17:09.000]  整件事情就扭轉了過來
[00:17:09.000 --> 00:17:11.000]  各位頂智夫們
[00:17:11.000 --> 00:17:12.000]  今天
[00:17:12.000 --> 00:17:15.000]  如果我們要擁有一個喜樂的人生
[00:17:15.000 --> 00:17:19.000]  擁有一個健康的心靈
[00:17:19.000 --> 00:17:21.000]  他必須學習
[00:17:21.000 --> 00:17:23.000]  好像保羅一樣
