
[00:00:00.000 --> 00:00:05.000]  提交文件:環境事務及庫務局局長的發言 - 由梁美芬議員發言
[00:03:43.000 --> 00:03:47.000]  羅馬政府每一個地方他需要收稅
[00:03:47.000 --> 00:03:48.000]  他怎麼收呢
[00:03:48.000 --> 00:03:53.000]  這一次在猶大的城裡
[00:03:53.000 --> 00:03:56.000]  猶大的城就要收多少錢
[00:03:56.000 --> 00:03:58.000]  加利利的城就要收多少錢
[00:03:58.000 --> 00:04:00.000]  他是定了額的
[00:04:00.000 --> 00:04:03.000]  他定了額要收多少錢
[00:04:03.000 --> 00:04:07.000]  稅你要收多少錢就稅你自己去定
[00:04:07.000 --> 00:04:09.000]  總之你每年要交足稅
[00:04:09.000 --> 00:04:13.000]  定期要交足稅去羅馬政府那裡
[00:04:13.000 --> 00:04:16.000]  其他你收到的就是你的工資
[00:04:16.000 --> 00:04:20.000]  所以是沒有一個薪酬機制
[00:04:20.000 --> 00:04:22.000]  但是有錢收
[00:04:22.000 --> 00:04:26.000]  而且被視為收到的錢是挺豐富的
[00:04:26.000 --> 00:04:28.000]  因為沒有限定
[00:04:28.000 --> 00:04:30.000]  你收到就行了
[00:04:30.000 --> 00:04:31.000]  但是如果你收不夠
[00:04:31.000 --> 00:04:33.000]  你就要補足
[00:04:33.000 --> 00:04:35.000]  如果你還想坐那個位
[00:04:35.000 --> 00:04:37.000]  否則的話就不用坐那個位
[00:04:37.000 --> 00:04:39.000]  因為羅馬政府要收錢
[00:04:39.000 --> 00:04:42.000]  不是因為你收不足
[00:04:42.000 --> 00:04:47.000]  政府可以豁免你官員交的稅是不足
[00:04:47.000 --> 00:04:50.000]  所以他就要代表羅馬政府
[00:04:50.000 --> 00:04:53.000]  在猶太人的地方去收稅
[00:04:53.000 --> 00:04:55.000]  他要收稅的時候
[00:04:55.000 --> 00:04:58.000]  每個人就會覺得政府都沒有收那麼多
[00:04:58.000 --> 00:05:00.000]  你為什麼收我那麼多
[00:05:00.000 --> 00:05:03.000]  所以更加視他們為罪人
[00:05:03.000 --> 00:05:05.000]  也不喜歡他們
[00:05:05.000 --> 00:05:06.000]  這是第二個原因
[00:05:06.000 --> 00:05:11.000]  為什麼把稅當作罪人
[00:05:11.000 --> 00:05:16.000]  現場當中耶穌路過
[00:05:16.000 --> 00:05:20.000]  呼召利美的時候
[00:05:20.000 --> 00:05:24.000]  除了路人之外
[00:05:24.000 --> 00:05:28.000]  一定有一些耶穌在
[00:05:28.000 --> 00:05:30.000]  有利美這個人在
[00:05:30.000 --> 00:05:33.000]  也有一些和他一起的官員
[00:05:33.000 --> 00:05:37.000]  有一些耶穌基督之前呼召了的門徒
[00:05:37.000 --> 00:05:40.000]  還有文士和法利賽人
[00:05:40.000 --> 00:05:43.000]  文士和法利賽人都經常在鬧事
[00:05:43.000 --> 00:05:46.000]  其實一些重要人物都會鬧事
[00:05:46.000 --> 00:05:49.000]  他們就一起在這個地方
[00:05:49.000 --> 00:05:53.000]  耶穌基督應該都在這裡看了一會
[00:05:53.000 --> 00:05:56.000]  看著利美怎樣收
[00:05:56.000 --> 00:05:58.000]  過了一輪
[00:05:58.000 --> 00:06:00.000]  耶穌就去和利美
[00:06:00.000 --> 00:06:02.000]  他去到利美面前不是去交稅
[00:06:02.000 --> 00:06:04.000]  他就跟她說
[00:06:04.000 --> 00:06:07.000]  來吧 你跟著我來吧
[00:06:07.000 --> 00:06:09.000]  應該收稅的人就說
[00:06:09.000 --> 00:06:12.000]  來吧 你給稅吧
[00:06:12.000 --> 00:06:15.000]  他竟然說不是
[00:06:15.000 --> 00:06:17.000]  這個利美做得不是很足夠
[00:06:17.000 --> 00:06:18.000]  他反而說
[00:06:18.000 --> 00:06:20.000]  哦 那我跟著你去吧
[00:06:20.000 --> 00:06:22.000]  他就把所有東西都放下
[00:06:22.000 --> 00:06:25.000]  其實如果這幅畫
[00:06:25.000 --> 00:06:28.000]  有一個現代人去到當地的時候
[00:06:28.000 --> 00:06:29.000]  有時光隧道去到
[00:06:29.000 --> 00:06:31.000]  有現在的智能電話
[00:06:31.000 --> 00:06:33.000]  應該打幾張卡
[00:06:33.000 --> 00:06:37.000]  然後就放在Instagram
[00:06:37.000 --> 00:06:39.000]  為什麼呢
[00:06:39.000 --> 00:06:43.000]  稅務員不收稅
[00:06:43.000 --> 00:06:45.000]  工作時間擅離崗位
[00:06:45.000 --> 00:06:49.000]  沒有收妥收回來的稅項
[00:06:49.000 --> 00:06:51.000]  他明天就不用上班了
[00:06:51.000 --> 00:06:54.000]  但他可能都沒有想上班
[00:06:54.000 --> 00:06:56.000]  他就跟著耶穌去
[00:06:56.000 --> 00:06:58.000]  撇下所有的
[00:06:58.000 --> 00:06:59.000]  他真的就這樣放下了
[00:06:59.000 --> 00:07:00.000]  走了
[00:07:00.000 --> 00:07:03.000]  起身就跟著耶穌
[00:07:03.000 --> 00:07:05.000]  這是什麼原因呢
[00:07:05.000 --> 00:07:10.000]  耶穌怎樣令到這個人
[00:07:10.000 --> 00:07:11.000]  怎樣令到這個人
[00:07:11.000 --> 00:07:14.000]  正在工作 正在開工
[00:07:14.000 --> 00:07:16.000]  叫他一聲
[00:07:16.000 --> 00:07:18.000]  他就走
[00:07:18.000 --> 00:07:20.000]  跟著耶穌走
[00:07:20.000 --> 00:07:24.000]  耶穌的衣著並沒有帶著皇冠
[00:07:24.000 --> 00:07:26.000]  沒有拿著金像
[00:07:26.000 --> 00:07:28.000]  可以戳一下戳一下
[00:07:28.000 --> 00:07:30.000]  是什麼吸引他
[00:07:30.000 --> 00:07:34.000]  比他桌上的金錢更加吸引
[00:07:34.000 --> 00:07:36.000]  比他的官職更加吸引
[00:07:36.000 --> 00:07:40.000]  但利未就是撇下所有的
[00:07:40.000 --> 00:07:41.000]  跟隨了耶穌
[00:07:41.000 --> 00:07:43.000]  還做多了一件事
[00:07:43.000 --> 00:07:47.000]  他自己拿錢出來請耶穌吃飯
[00:07:47.000 --> 00:07:53.000]  他是大排筵席
[00:07:53.000 --> 00:07:55.000]  還請了一班人來
[00:07:55.000 --> 00:07:57.000]  這班人不是民事
[00:07:57.000 --> 00:07:58.000]  不是法理賽人
[00:07:58.000 --> 00:08:01.000]  我想他請民事法理賽人不肯來
[00:08:01.000 --> 00:08:03.000]  但他請了一班會來的
[00:08:03.000 --> 00:08:06.000]  這班人都是跟他一起做稅吏
[00:08:06.000 --> 00:08:08.000]  還有一些所謂別的人
[00:08:08.000 --> 00:08:12.000]  都是被視為罪人的人
[00:08:12.000 --> 00:08:15.000]  你陪耶穌一起吃飯
[00:08:15.000 --> 00:08:17.000]  跟耶穌一起吃飯
[00:08:17.000 --> 00:08:19.000]  但很多人在
[00:08:19.000 --> 00:08:23.000]  有一大群稅吏都會來
[00:08:23.000 --> 00:08:26.000]  我想利未這個人是不錯的
[00:08:26.000 --> 00:08:28.000]  他很多同事
[00:08:28.000 --> 00:08:31.000]  可能是他的上司或者下屬
[00:08:31.000 --> 00:08:33.000]  都會來一起吃飯
[00:08:33.000 --> 00:08:35.000]  都接受他的邀請
[00:08:35.000 --> 00:08:37.000]  他來了
[00:08:37.000 --> 00:08:39.000]  吃飯了
[00:08:39.000 --> 00:08:41.000]  法理賽人和民事法院
[00:08:41.000 --> 00:08:44.000]  我想他們沒有去到利未家
[00:08:44.000 --> 00:08:46.000]  我將他視為第二天
[00:08:46.000 --> 00:08:48.000]  或者遲些發生的事
[00:08:48.000 --> 00:08:50.000]  他們知道這件事之後
[00:08:50.000 --> 00:08:57.000]  耶穌去了利未家
[00:08:57.000 --> 00:09:00.000]  一個稅吏的人家裡吃飯
[00:09:00.000 --> 00:09:02.000]  不止一個稅吏
[00:09:02.000 --> 00:09:04.000]  還有一大群稅吏的人
[00:09:04.000 --> 00:09:06.000]  跟他一起吃飯
[00:09:06.000 --> 00:09:08.000]  跟一些罪人吃飯
[00:09:08.000 --> 00:09:10.000]  你怎麼可以這樣
[00:09:10.000 --> 00:09:14.000]  他跟耶穌的門徒說
[00:09:14.000 --> 00:09:17.000]  他問耶穌
[00:09:17.000 --> 00:09:20.000]  為什麼我們要這樣做
[00:09:20.000 --> 00:09:22.000]  他跟耶穌的門徒說
[00:09:22.000 --> 00:09:26.000]  為什麼你們會跟一班稅吏
[00:09:26.000 --> 00:09:28.000]  跟一班罪人吃飯
[00:09:28.000 --> 00:09:30.000]  耶穌的回答
[00:09:30.000 --> 00:09:35.000]  是另一個層次的
[00:09:35.000 --> 00:09:37.000]  我不是去吃飯
[00:09:37.000 --> 00:09:39.000]  我是去工作
[00:09:39.000 --> 00:09:41.000]  健康的人不需要醫生
[00:09:41.000 --> 00:09:45.000]  我去的是一班身心靈有不舒服的人
[00:09:45.000 --> 00:09:47.000]  我來不是為了義人
[00:09:47.000 --> 00:09:49.000]  我是為了罪人
[00:09:49.000 --> 00:09:51.000]  我來就是招罪罪人
[00:09:51.000 --> 00:09:53.000]  對了
[00:09:53.000 --> 00:09:55.000]  利未這個稅吏
[00:09:55.000 --> 00:09:58.000]  坐在關口也不是一天
[00:09:58.000 --> 00:10:01.000]  這麼多法利賽人民事經過
[00:10:01.000 --> 00:10:04.000]  這麼多去交稅的人經過
[00:10:04.000 --> 00:10:07.000]  有誰叫他去教會呢
[00:10:07.000 --> 00:10:09.000]  耶穌去就說了一句
[00:10:09.000 --> 00:10:10.000]  來吧
[00:10:10.000 --> 00:10:12.000]  跟我來吧
[00:10:12.000 --> 00:10:14.000]  他連錢都放在那裡
[00:10:14.000 --> 00:10:16.000]  就走了
[00:10:16.000 --> 00:10:19.000]  其實他真的很預備好了
[00:10:19.000 --> 00:10:22.000]  看誰來叫他
[00:10:22.000 --> 00:10:23.000]  不知道
[00:10:23.000 --> 00:10:26.000]  但耶穌叫他他就跟了
[00:10:26.000 --> 00:10:27.000]  我不知道民事叫他
[00:10:27.000 --> 00:10:29.000]  他會不會跟了呢
[00:10:29.000 --> 00:10:31.000]  但耶穌來叫他
[00:10:31.000 --> 00:10:34.000]  他就跟了耶穌去
[00:10:34.000 --> 00:10:36.000]  他應該都聽過
[00:10:36.000 --> 00:10:38.000]  或者見過耶穌做一些事
[00:10:38.000 --> 00:10:40.000]  知道耶穌是誰
[00:10:40.000 --> 00:10:42.000]  他為人怎樣
[00:10:42.000 --> 00:10:45.000]  耶穌叫他就起身
[00:10:45.000 --> 00:10:47.000]  跟著去
[00:10:47.000 --> 00:10:49.000]  不是這樣
[00:10:49.000 --> 00:10:50.000]  還馬上做了一件事
[00:10:50.000 --> 00:10:52.000]  那天就宴請耶穌
[00:10:52.000 --> 00:10:56.000]  跟著就不只是跟耶穌聊天
[00:10:56.000 --> 00:10:58.000]  他大排筵席
[00:10:58.000 --> 00:11:02.000]  叫了很多他的同事
[00:11:02.000 --> 00:11:05.000]  很多他的朋友一起來
[00:11:05.000 --> 00:11:09.000]  他只是我撿到寶了
[00:11:09.000 --> 00:11:11.000]  我把這件寶給你們看看
[00:11:11.000 --> 00:11:13.000]  你們也要來撿到寶
[00:11:13.000 --> 00:11:15.000]  他是我得到好處
[00:11:15.000 --> 00:11:20.000]  我認識了一個視我為朋友
[00:11:20.000 --> 00:11:23.000]  叫我跟隨他的拉比
[00:11:23.000 --> 00:11:27.000]  你們也來認識拉比
[00:11:27.000 --> 00:11:30.000]  他也像是拉比你呼召了我
[00:11:30.000 --> 00:11:31.000]  叫了我跟隨你
[00:11:31.000 --> 00:11:34.000]  我還有一群朋友
[00:11:34.000 --> 00:11:37.000]  他們也需要你
[00:11:37.000 --> 00:11:41.000]  他像是要做一個中間的媒介
[00:11:41.000 --> 00:11:46.000]  讓耶穌都能夠向他其他的朋友
[00:11:46.000 --> 00:11:49.000]  同事都可以做一些事
[00:11:49.000 --> 00:11:52.000]  不要說他們當晚做了什麼
[00:11:52.000 --> 00:11:55.000]  但耶穌基督就是這樣回答
[00:11:55.000 --> 00:11:57.000]  他說
[00:11:57.000 --> 00:12:01.000]  對不起
[00:12:01.000 --> 00:12:04.000]  回答他就是說
[00:12:04.000 --> 00:12:13.000]  我是去為了一些罪人
[00:12:13.000 --> 00:12:15.000]  要令他們得悔改而去
[00:12:15.000 --> 00:12:17.000]  我不是為了吃飯而去
[00:12:17.000 --> 00:12:21.000]  我是為了心靈有病的人而去
[00:12:21.000 --> 00:12:23.000]  我不是為了健康的人
[00:12:23.000 --> 00:12:26.000]  我們去暢飲
[00:12:26.000 --> 00:12:28.000]  很開心地吃東西
[00:12:28.000 --> 00:12:33.000]  我去是有原因去
[00:12:33.000 --> 00:12:36.000]  猶太人他們有一樣東西
[00:12:36.000 --> 00:12:38.000]  他們不跟某些人一起吃東西
[00:12:38.000 --> 00:12:41.000]  外邦人他們不跟他一起吃東西
[00:12:41.000 --> 00:12:43.000]  有罪的人他們也不跟他一起吃東西
[00:12:43.000 --> 00:12:46.000]  為什麼呢
[00:12:46.000 --> 00:12:53.000]  這幅圖畫有一些污水和清水不可以共流
[00:12:53.000 --> 00:12:56.000]  污水不可以流入清水的池裡
[00:12:56.000 --> 00:12:58.000]  這是廣告
[00:12:58.000 --> 00:13:00.000]  在他們的觀念當中
[00:13:00.000 --> 00:13:05.000]  其實猶太人他們早就有這種觀念
[00:13:05.000 --> 00:13:09.000]  清水會因一滴污水
[00:13:09.000 --> 00:13:12.000]  而整個清水變得污糟
[00:13:12.000 --> 00:13:17.000]  清水不能因為一滴清水而變得清純
[00:13:17.000 --> 00:13:20.000]  所以他們要避開污水
[00:13:20.000 --> 00:13:23.000]  一起吃飯一起聊天
[00:13:23.000 --> 00:13:29.000]  猶太人吃飯他們的東西會一邊吃一邊吃
[00:13:29.000 --> 00:13:31.000]  大家現在經過疫情之後
[00:13:31.000 --> 00:13:35.000]  如果喝茶需要一碟辣椒醬
[00:13:35.000 --> 00:13:37.000]  可能變成一人一碟
[00:13:37.000 --> 00:13:39.000]  或者自己舀開碗裡
[00:13:39.000 --> 00:13:42.000]  他們很重視
[00:13:42.000 --> 00:13:46.000]  我們一起用這碟醬汁
[00:13:46.000 --> 00:13:48.000]  要蘸這個醬汁來吃東西
[00:13:48.000 --> 00:13:52.000]  但是有罪的人他蘸過的東西都污糟
[00:13:52.000 --> 00:13:54.000]  因為他是罪人
[00:13:54.000 --> 00:13:56.000]  他蘸過的醬汁都污糟
[00:13:56.000 --> 00:13:58.000]  令我變成罪人
[00:13:58.000 --> 00:14:01.000]  於是他們跟罪人要分開
[00:14:01.000 --> 00:14:03.000]  好像一個家庭
[00:14:03.000 --> 00:14:06.000]  現在如果有新官的時候就會分開
[00:14:06.000 --> 00:14:08.000]  他們就要分開
[00:14:08.000 --> 00:14:10.000]  他們分得有多開呢
[00:14:10.000 --> 00:14:11.000]  他們分得很開
[00:14:11.000 --> 00:14:17.000]  就好像我們很嚴重時期的新官病症的時候
[00:14:17.000 --> 00:14:20.000]  不單是隔著一塊膠板
[00:14:20.000 --> 00:14:23.000]  可能隔幾張桌子才有客人
[00:14:23.000 --> 00:14:25.000]  大家隔得很遠
[00:14:25.000 --> 00:14:28.000]  他們是這種心態去面對罪人
[00:14:28.000 --> 00:14:32.000]  更加是以這種心態去面對外邦人
[00:14:32.000 --> 00:14:35.000]  如果是外邦人他們吃豬的
[00:14:35.000 --> 00:14:37.000]  他們可能吃的時候又說話的時候
[00:14:37.000 --> 00:14:39.000]  他們噴了出來有豬汁
[00:14:39.000 --> 00:14:41.000]  有豬汁噴了出來的時候
[00:14:41.000 --> 00:14:43.000]  就污染了我們
[00:14:43.000 --> 00:14:45.000]  不是那塊豬肉
[00:14:45.000 --> 00:14:49.000]  所以他們吃飯不會跟外邦人同一胃
[00:14:49.000 --> 00:14:55.000]  同一胃都令他們覺得我污穢了
[00:14:55.000 --> 00:14:57.000]  他們有這樣的情況
[00:14:57.000 --> 00:15:01.000]  所以法理賽人和文士對耶穌
[00:15:01.000 --> 00:15:04.000]  什麼不是飲食
[00:15:04.000 --> 00:15:05.000]  你經常都想飲飲食食
[00:15:05.000 --> 00:15:07.000]  你都不禁食
[00:15:07.000 --> 00:15:15.000]  耶穌基督就告訴他
[00:15:15.000 --> 00:15:17.000]  什麼時候才禁食
[00:15:17.000 --> 00:15:19.000]  禁食是有時刻的
[00:15:19.000 --> 00:15:28.000]  原來法理賽人他們逢禮拜一和禮拜四
[00:15:28.000 --> 00:15:32.000]  禮拜一和禮拜四他們就禁食
[00:15:32.000 --> 00:15:35.000]  其他日子他們照常吃東西
[00:15:35.000 --> 00:15:38.000]  不過禁食的時候他們喜歡裝作告訴別人
[00:15:38.000 --> 00:15:40.000]  我今天禁食
[00:15:40.000 --> 00:15:43.000]  耶穌基督都教門徒不要這樣做
[00:15:43.000 --> 00:15:46.000]  但是他們還有一條條例
[00:15:46.000 --> 00:15:49.000]  如果你禁食那段日子
[00:15:49.000 --> 00:15:51.000]  有親友結婚
[00:15:51.000 --> 00:15:53.000]  你是不用禁食的
[00:15:53.000 --> 00:15:55.000]  你是可以參加婚宴
[00:15:55.000 --> 00:15:58.000]  跟新郎他們一起飲宴
[00:15:58.000 --> 00:16:01.000]  將禁食的日子改期
[00:16:01.000 --> 00:16:03.000]  禁食是可以改期
[00:16:03.000 --> 00:16:05.000]  所以耶穌基督就說
[00:16:05.000 --> 00:16:09.000]  我在這裏他們就不會禁食
[00:16:09.000 --> 00:16:14.000]  就好像新郎在這裏他們就不用禁食
[00:16:14.000 --> 00:16:17.000]  到新郎被帶走的時候
[00:16:17.000 --> 00:16:19.000]  他們就要禁食
[00:16:19.000 --> 00:16:26.000]  其實耶穌基督是預言有一天他會被帶走
[00:16:26.000 --> 00:16:29.000]  耶穌基督末世的時候就說
[00:16:29.000 --> 00:16:31.000]  耶穌基督就是新郎
[00:16:31.000 --> 00:16:36.000]  教會我們每一位就好像是耶穌基督的新娘
[00:16:36.000 --> 00:16:40.000]  他預備來接領我們去到天國
[00:16:40.000 --> 00:16:43.000]  耶穌基督就說去到那個時候
[00:16:43.000 --> 00:16:48.000]  新郎會被帶走的那段日子他們就要禁食
[00:16:48.000 --> 00:16:53.000]  這句話他對著這班文士和法理賽人說
[00:16:53.000 --> 00:16:55.000]  他可能知道一點又不知道一點
[00:16:55.000 --> 00:16:58.000]  就是有新郎就不用禁食
[00:16:58.000 --> 00:16:59.000]  不知道一點的就是
[00:16:59.000 --> 00:17:02.000]  你當自己是誰啊耶穌
[00:17:02.000 --> 00:17:06.000]  但是耶穌基督都對著他們說
[00:17:06.000 --> 00:17:09.000]  因為他來不是為了健康的人
[00:17:09.000 --> 00:17:11.000]  是為了有罪的人
[00:17:11.000 --> 00:17:13.000]  在這班人當中
[00:17:13.000 --> 00:17:15.000]  法理賽人和文士
[00:17:15.000 --> 00:17:20.000]  耶穌基督並沒有省住沒有向他們傳講
[00:17:20.000 --> 00:17:22.000]  耶穌基督都跟他們說
[00:17:22.000 --> 00:17:25.000]  明天新郎會被帶走的
[00:17:25.000 --> 00:17:28.000]  當那個時候如果他再想起這句話的時候
[00:17:28.000 --> 00:17:31.000]  在耶穌基督死而復活之後
[00:17:31.000 --> 00:17:33.000]  他們應該悔改的
[00:17:33.000 --> 00:17:38.000]  耶穌基督沒有放棄法理賽人和文士
[00:17:38.000 --> 00:17:41.000]  反而其實這個宴會當中
[00:17:41.000 --> 00:17:45.000]  耶穌基督向了一班文士和法理賽人
[00:17:45.000 --> 00:17:47.000]  視為罪人的人
[00:17:47.000 --> 00:17:49.000]  跟他們親近了
[00:17:49.000 --> 00:17:52.000]  一起藉著飲食的場面
[00:17:52.000 --> 00:17:55.000]  可以跟他們聊天分享
[00:17:55.000 --> 00:18:00.000]  可以幫他們做一些問題的處理
[00:18:00.000 --> 00:18:01.000]  困境的處理
[00:18:01.000 --> 00:18:03.000]  關心他們的需要
[00:18:03.000 --> 00:18:05.000]  但是面對著這班人
[00:18:05.000 --> 00:18:09.000]  這一班是文士和法理賽人的時候
[00:18:09.000 --> 00:18:14.000]  他都是藉著被他們質疑質問的場景
[00:18:14.000 --> 00:18:18.000]  都向他們傳講了福音
[00:18:18.000 --> 00:18:20.000]  如果他們領受到
[00:18:20.000 --> 00:18:23.000]  他們是得到的
[00:18:23.000 --> 00:18:24.000]  這個筵席
[00:18:24.000 --> 00:18:28.000]  利美為他們擺的這個筵席
[00:18:28.000 --> 00:18:31.000]  利美可以更加清晰福音
[00:18:31.000 --> 00:18:32.000]  他都開始了
[00:18:32.000 --> 00:18:38.000]  他可以帶領人去親近主這個使命
[00:18:38.000 --> 00:18:41.000]  做耶穌基督的門徒
[00:18:41.000 --> 00:18:43.000]  另一方面這個筵席
[00:18:43.000 --> 00:18:47.000]  也釋放了法理賽人和文士的質疑
[00:18:47.000 --> 00:18:53.000]  讓文士和法理賽人都有機會聽聞福音
[00:18:53.000 --> 00:18:56.000]  讓他們有機會知道
[00:18:56.000 --> 00:18:57.000]  耶穌基督是誰
[00:18:57.000 --> 00:18:59.000]  來做什麼
[00:18:59.000 --> 00:19:00.000]  這一班人
[00:19:00.000 --> 00:19:05.000]  這一班被視為罪人的瑞麗
[00:19:05.000 --> 00:19:08.000]  他們需要什麼
[00:19:08.000 --> 00:19:11.000]  他們不是需要被隔開
[00:19:11.000 --> 00:19:14.000]  他們需要身心靈的藥物
[00:19:14.000 --> 00:19:16.000]  他們需要被關心
[00:19:16.000 --> 00:19:18.000]  他們需要福音
[00:19:18.000 --> 00:19:20.000]  既然文士和法理賽人
[00:19:20.000 --> 00:19:23.000]  他們是敬虔的族類
[00:19:23.000 --> 00:19:27.000]  是很熟悉聖經的人
[00:19:27.000 --> 00:19:30.000]  應該他們承接著這一棒
[00:19:30.000 --> 00:19:33.000]  繼續來向這一班罪人
[00:19:33.000 --> 00:19:37.000]  這一班瑞麗來傳講福音
[00:19:37.000 --> 00:19:39.000]  關心他們的需要
[00:19:39.000 --> 00:19:41.000]  就算不和他們一起吃飯
[00:19:41.000 --> 00:19:46.000]  對他們的態度和和他們相處
[00:19:46.000 --> 00:19:48.000]  都應該有改進
[00:19:48.000 --> 00:19:52.000]  不過似乎他們沒有這一種心
[00:19:52.000 --> 00:19:55.000]  所以耶穌基督再和他們講一個比喻
[00:19:55.000 --> 00:19:57.000]  耶穌基督和他們講一個比喻
[00:19:57.000 --> 00:19:59.000]  就是如果衣服破了
[00:19:59.000 --> 00:20:01.000]  你不會去買一件新的布回來
[00:20:01.000 --> 00:20:05.000]  剪一塊去補舊的衣服
[00:20:05.000 --> 00:20:09.000]  這樣的話新的布就會縮水的時候
[00:20:09.000 --> 00:20:16.000]  將撕爛的情況變得更加不可收拾
[00:20:16.000 --> 00:20:18.000]  亦都釀酒的時候
[00:20:18.000 --> 00:20:22.000]  不會將新酒放在舊的皮囊裏面
[00:20:22.000 --> 00:20:27.000]  因為舊的皮袋已經膨脹過了
[00:20:27.000 --> 00:20:28.000]  不會再膨脹
[00:20:28.000 --> 00:20:31.000]  它已經變得硬又脆
[00:20:31.000 --> 00:20:32.000]  新酒下去
[00:20:32.000 --> 00:20:34.000]  新酒會膨脹
[00:20:34.000 --> 00:20:35.000]  它會發酵
[00:20:35.000 --> 00:20:37.000]  在這個情況下
[00:20:37.000 --> 00:20:40.000]  舊的皮袋就會爆
[00:20:40.000 --> 00:20:44.000]  新酒就會浪費
[00:20:44.000 --> 00:20:46.000]  他這樣講
