
[00:00:00.000 --> 00:00:09.000]  他所賜的有仕途、有先知、有傳福音的有牧者和教師
[00:10:04.300 --> 00:10:06.300]  夏木斯曾經說
[00:10:06.300 --> 00:10:11.300]  原來有教會通過ISO標準化認證
[00:10:11.300 --> 00:10:13.300]  你們做business的大型公司
[00:10:13.300 --> 00:10:15.300]  原來有這些
[00:10:15.300 --> 00:10:17.300]  你們公司搞這些就很自然
[00:10:17.300 --> 00:10:19.300]  原來教會都搞這些
[00:10:19.300 --> 00:10:22.300]  夏木斯就說這些真是不可思議
[00:10:22.300 --> 00:10:25.300]  把教會的運作這麼標準嚴格化
[00:10:25.300 --> 00:10:28.300]  是否真的可以滿足神的心意呢
[00:10:28.300 --> 00:10:30.300]  說了這麼多
[00:10:30.300 --> 00:10:33.300]  你會聽到夏木斯下一句
[00:10:33.300 --> 00:10:36.300]  教會5.0是擴散型
[00:10:36.300 --> 00:10:38.300]  門徒型的安提安教會
[00:10:38.300 --> 00:10:40.300]  擴散型的教會是鼓勵弟兄姊妹
[00:10:40.300 --> 00:10:42.300]  你傳揚耶穌基督的福音
[00:10:42.300 --> 00:10:44.300]  你建立神的國度
[00:10:44.300 --> 00:10:47.300]  你和眾弟兄姊妹是同心去做事
[00:10:47.300 --> 00:10:51.300]  傳福音宣教本來就是高舉神的名字
[00:10:51.300 --> 00:10:53.300]  我們的名字不是很重要
[00:10:53.300 --> 00:10:55.300]  但現實上
[00:10:55.300 --> 00:10:58.300]  侍奉神的人都有他人性的軟弱
[00:10:58.300 --> 00:11:00.300]  所以是有山頭主義
[00:11:00.300 --> 00:11:02.300]  有增敬的心態
[00:11:02.300 --> 00:11:05.300]  我在想起一個教會歷史人物
[00:11:05.300 --> 00:11:06.300]  叫約翰加爾文
[00:11:06.300 --> 00:11:09.300]  他是中亞改革的一個很重要的人
[00:11:09.300 --> 00:11:11.300]  他臨死的時候
[00:11:11.300 --> 00:11:12.300]  他說到明
[00:11:12.300 --> 00:11:14.300]  他的墓碑是不可以有他的名字
[00:11:14.300 --> 00:11:16.300]  所以大家都不知道他的墓碑在哪裡
[00:11:16.300 --> 00:11:20.300]  他是一個很值得我們欣賞的人
[00:11:20.300 --> 00:11:22.300]  死了都不需要立名
[00:11:22.300 --> 00:11:27.300]  我自己很欣賞夏牧師的五個教會分類
[00:11:27.300 --> 00:11:29.300]  我就跟著他的框架
[00:11:29.300 --> 00:11:31.300]  來提一些事情
[00:11:31.300 --> 00:11:33.300]  我們應該避免一些事情
[00:11:33.300 --> 00:11:36.300]  我們應該避免那種教會1.0
[00:11:36.300 --> 00:11:40.300]  宗教型、聚會型的老底加教會的弱點
[00:11:40.300 --> 00:11:43.300]  教會不只是提供屬靈的活動
[00:11:43.300 --> 00:11:45.300]  等人吃完飯
[00:11:45.300 --> 00:11:47.300]  心靈得到滿足的時候
[00:11:47.300 --> 00:11:49.300]  才來找一些屬靈的需要
[00:11:49.300 --> 00:11:50.300]  反過來
[00:11:50.300 --> 00:11:53.300]  我們真的要很勇敢去挑戰人
[00:11:53.300 --> 00:11:55.300]  你將你的屬靈需要
[00:11:55.300 --> 00:11:57.300]  擺在你人生最優先的地位
[00:11:57.300 --> 00:12:00.300]  大家聽不聽得懂我最後一句
[00:12:00.300 --> 00:12:02.300]  是要挑戰各位
[00:12:02.300 --> 00:12:04.300]  你將屬靈的事情
[00:12:04.300 --> 00:12:06.300]  擺在你人生最優先的地位
[00:12:06.300 --> 00:12:10.300]  就不是我安頓了所有的東西之後
[00:12:10.300 --> 00:12:12.300]  我覺得我心靈空虛了
[00:12:12.300 --> 00:12:14.300]  我去找一些宗教上的東西
[00:12:14.300 --> 00:12:16.300]  找一下上帝
[00:12:16.300 --> 00:12:19.300]  我去到覺得那些東西都很適合我
[00:12:19.300 --> 00:12:21.300]  我就去接受一下
[00:12:21.300 --> 00:12:23.300]  有空沒所謂
[00:12:23.300 --> 00:12:27.300]  但是如果我們明白耶穌的吩咐的時候
[00:12:27.300 --> 00:12:29.300]  祂是在挑戰人
[00:12:29.300 --> 00:12:31.300]  擺脫了這一種
[00:12:31.300 --> 00:12:35.300]  先填滿了我個人的agenda的情況
[00:12:35.300 --> 00:12:37.300]  我是擺下自己
[00:12:37.300 --> 00:12:39.300]  去讓神主導
[00:12:39.300 --> 00:12:41.300]  讓祂的主權在我身上實現
[00:12:41.300 --> 00:12:43.300]  你想想傳福音傳這些
[00:12:43.300 --> 00:12:45.300]  你想想有多少人會聽
[00:12:45.300 --> 00:12:47.300]  大家想想
[00:12:47.300 --> 00:12:48.300]  有多少人會聽
[00:12:48.300 --> 00:12:50.300]  多數都不會很多人聽
[00:12:50.300 --> 00:12:52.300]  很多人會回去想一想
[00:12:52.300 --> 00:12:54.300]  所以福音書裏面有些記載
[00:12:54.300 --> 00:12:56.300]  有人說不如這樣
[00:12:56.300 --> 00:12:58.300]  我們請你來吃飯
[00:12:58.300 --> 00:13:00.300]  不是,我剛剛買了一肚牛
[00:13:00.300 --> 00:13:02.300]  我回去要處理,我家裏有很多事
[00:13:02.300 --> 00:13:04.300]  這些故事大家記不記得
[00:13:04.300 --> 00:13:08.300]  教會也要避免2.0那種
[00:13:08.300 --> 00:13:11.300]  事工型活動型的哥林多教會的弱點
[00:13:11.300 --> 00:13:14.300]  教會根本不是聚會
[00:13:14.300 --> 00:13:16.300]  大家聽我這句說話要很小心
[00:13:16.300 --> 00:13:18.300]  不是說我們不需要搞好聚會
[00:13:18.300 --> 00:13:20.300]  你看到這些projector
[00:13:20.300 --> 00:13:22.300]  這些screen弄好了當然好
[00:13:22.300 --> 00:13:25.300]  沒有的時候你看得那麼辛苦都不好
[00:13:25.300 --> 00:13:27.300]  沒錯,我們是要有聚會
[00:13:27.300 --> 00:13:30.300]  但是聚會的目的是指向聚會結束之後
[00:13:30.300 --> 00:13:33.300]  大家回家在工場上
[00:13:33.300 --> 00:13:36.300]  你的屬靈生命繼續有一個追尋的心
[00:13:36.300 --> 00:13:40.300]  所以我們的目標不是滿足於教會安排好各種的活動
[00:13:40.300 --> 00:13:43.300]  而是說這些活動對於弟兄姊妹
[00:13:43.300 --> 00:13:45.300]  有一個激情,有一個熱情
[00:13:45.300 --> 00:13:47.300]  就是屬靈生命的追尋
[00:13:47.300 --> 00:13:50.300]  如果我們只是將目標放在活動上面
[00:13:50.300 --> 00:13:52.300]  你只是搞好活動
[00:13:52.300 --> 00:13:54.300]  但是你有沒有什麼impact呢
[00:13:54.300 --> 00:13:56.300]  有沒有影響力呢
[00:13:56.300 --> 00:13:58.300]  這一點很值得我們去想
[00:13:58.300 --> 00:14:01.300]  教會也都應該避免教會3.0
[00:14:01.300 --> 00:14:04.300]  木樣型、享受型、耶路撒冷型教會的弱點
[00:14:04.300 --> 00:14:09.300]  教會不應該只是變質成為成功人士的屬靈俱樂部
[00:14:09.300 --> 00:14:12.300]  這類教會慢慢就失去屬靈的影響力
[00:14:12.300 --> 00:14:15.300]  它剩下來的就是明星效應
[00:14:15.300 --> 00:14:16.300]  保住收視率
[00:14:16.300 --> 00:14:18.300]  你看十間十間都是這樣的
[00:14:18.300 --> 00:14:20.300]  不是開玩笑的
[00:14:20.300 --> 00:14:23.300]  現在香港大型的教會全部人數都跌
[00:14:23.300 --> 00:14:25.300]  除了611
[00:14:25.300 --> 00:14:26.300]  我不是為它賣廣告
[00:14:26.300 --> 00:14:28.300]  而是說你看到大部分的教會
[00:14:28.300 --> 00:14:29.300]  它守不住
[00:14:29.300 --> 00:14:31.300]  為什麼呢
[00:14:31.300 --> 00:14:35.300]  因為我們太沉醉於某一種成功的形式
[00:14:35.300 --> 00:14:40.300]  教會應該避免4.0那種企業型、業務型、已不所教會的弱點
[00:14:40.300 --> 00:14:43.300]  表面上這些教會的配套十足
[00:14:43.300 --> 00:14:45.300]  特別你看到現在很多年輕的夫婦
[00:14:45.300 --> 00:14:46.300]  他們很關心一件事
[00:14:46.300 --> 00:14:49.300]  你的教會的兒童主義學行不行
[00:14:49.300 --> 00:14:51.300]  所以很多教會的搞到很厲害的兒童主義學
[00:14:51.300 --> 00:14:53.300]  什麼Avanna啊很多東西
[00:14:53.300 --> 00:14:55.300]  總之配套夠
[00:14:55.300 --> 00:14:56.300]  另一方面呢
[00:14:56.300 --> 00:14:59.300]  你有沒有年長人的團契啊
[00:14:59.300 --> 00:15:00.300]  崇拜啊
[00:15:00.300 --> 00:15:02.300]  因為我要帶我父母來嘛
[00:15:02.300 --> 00:15:04.300]  所以如果你搞業務型的教會
[00:15:04.300 --> 00:15:06.300]  你不用怎麼搞東西的
[00:15:06.300 --> 00:15:07.300]  你搞定兒童事工
[00:15:07.300 --> 00:15:09.300]  搞定老人事工
[00:15:09.300 --> 00:15:11.300]  那些中年人就會留下來崇拜
[00:15:11.300 --> 00:15:13.300]  你想想是不是
[00:15:13.300 --> 00:15:14.300]  當然是這樣營運的嘛
[00:15:14.300 --> 00:15:16.300]  所以局勢是這樣玩的
[00:15:16.300 --> 00:15:18.300]  但是你想想
[00:15:18.300 --> 00:15:20.300]  你是不是這樣的時候
[00:15:20.300 --> 00:15:22.300]  這班人就長進呢
[00:15:22.300 --> 00:15:23.300]  我講一個例子
[00:15:23.300 --> 00:15:25.300]  真的有一個牧師跟我說
[00:15:25.300 --> 00:15:27.300]  很多年前
[00:15:27.300 --> 00:15:28.300]  他們的兒童主義學呢
[00:15:28.300 --> 00:15:30.300]  本來是想給那些
[00:15:30.300 --> 00:15:32.300]  來崇拜的大人
[00:15:32.300 --> 00:15:34.300]  可以等下小孩的
[00:15:34.300 --> 00:15:36.300]  但是你沒有驗證他有沒有來崇拜的嘛
[00:15:36.300 --> 00:15:38.300]  等下小孩之後
[00:15:38.300 --> 00:15:40.300]  有一對夫婦就去了喝茶
[00:15:40.300 --> 00:15:43.300]  喝茶都不要緊
[00:15:43.300 --> 00:15:47.300]  但是那天剛好他主義學放早了幾分鐘
[00:15:47.300 --> 00:15:50.300]  九點到十點鐘就結束了
[00:15:50.300 --> 00:15:52.300]  他是九點五十五分就放人了
[00:15:52.300 --> 00:15:54.300]  那對夫婦來到的時候發覺
[00:15:54.300 --> 00:15:56.300]  咦為什麼沒有人了
[00:15:56.300 --> 00:15:57.300]  一個個小朋友在那裡
[00:15:57.300 --> 00:15:59.300]  她就很不開心了
[00:15:59.300 --> 00:16:02.300]  就說為什麼你們不跟規矩做事
[00:16:02.300 --> 00:16:04.300]  明明說十點鐘的
[00:16:04.300 --> 00:16:06.300]  現在你九點五十五分放人
[00:16:06.300 --> 00:16:09.300]  你們怎樣看到小朋友的安全
[00:16:09.300 --> 00:16:11.300]  有什麼事你是不是要負責任
[00:16:11.300 --> 00:16:13.300]  那牧師就讓他噴了
[00:16:13.300 --> 00:16:15.300]  他噴完之後
[00:16:15.300 --> 00:16:16.300]  他都不可以罵他嘛
[00:16:16.300 --> 00:16:17.300]  那些是客人嘛
[00:16:17.300 --> 00:16:19.300]  怎麼能罵呢
[00:16:19.300 --> 00:16:21.300]  但是他回來跟我說
[00:16:21.300 --> 00:16:23.300]  明明其實我們辦這個兒童主義學
[00:16:23.300 --> 00:16:26.300]  是方便那些來崇拜的大人
[00:16:26.300 --> 00:16:29.300]  他也可以去大人主義學的嘛
[00:16:29.300 --> 00:16:31.300]  但其實你不是
[00:16:31.300 --> 00:16:32.300]  你去喝茶
[00:16:32.300 --> 00:16:34.300]  喝茶都不要緊
[00:16:34.300 --> 00:16:35.300]  我們有特別的原因
[00:16:35.300 --> 00:16:36.300]  做了一點點
[00:16:36.300 --> 00:16:38.300]  我們又不是沒有人在看
[00:16:38.300 --> 00:16:40.300]  但為什麼你這麼生氣呢
[00:16:40.300 --> 00:16:41.300]  沒有的
[00:16:41.300 --> 00:16:42.300]  現在是一個消費主義的年代
[00:16:42.300 --> 00:16:44.300]  一個投訴文化的年代
[00:16:44.300 --> 00:16:46.300]  你做得不對我當然要廢你
[00:16:46.300 --> 00:16:47.300]  是這樣的
[00:16:47.300 --> 00:16:49.300]  但你想一下這樣的時間
[00:16:49.300 --> 00:16:51.300]  是一個什麼的狀態
[00:16:51.300 --> 00:16:54.300]  這是一個很嚴肅的問題
[00:16:54.300 --> 00:16:57.300]  當然那個駐堂牧師就不可以罵他
[00:16:57.300 --> 00:16:58.300]  我越來越覺得
[00:16:58.300 --> 00:17:00.300]  教會應該需要有一些
[00:17:00.300 --> 00:17:04.300]  比較講話直一點的人在
[00:17:04.300 --> 00:17:07.300]  你知道教會的牧者和信徒領袖
[00:17:07.300 --> 00:17:08.300]  要保持形象
[00:17:08.300 --> 00:17:10.300]  不要做醜人
[00:17:10.300 --> 00:17:11.300]  是不是
[00:17:11.300 --> 00:17:13.300]  所以我自己認識的朋友
[00:17:13.300 --> 00:17:14.300]  什麼類型都有的
[00:17:14.300 --> 00:17:16.300]  那些大聲一點有正義感的
[00:17:16.300 --> 00:17:18.300]  我都很喜歡
[00:17:18.300 --> 00:17:20.300]  因為在這些場合最好是他們出聲
[00:17:20.300 --> 00:17:22.300]  這些年輕的師傅就出來噴他
[00:17:22.300 --> 00:17:24.300]  因為你沒辦法
[00:17:24.300 --> 00:17:26.300]  你這樣的時候
