
[00:00:00.000 --> 00:00:03.720]  靈姐妹我們一起同心祈禱
[00:08:56.900 --> 00:08:58.900]  其實做那隻金像
[00:08:58.900 --> 00:09:01.900]  是代表他自己的威勢
[00:09:01.900 --> 00:09:05.900]  好像要讓天下的人都知道
[00:09:05.900 --> 00:09:10.900]  我尼泊爾格尼撒旺就是最偉大的
[00:09:10.900 --> 00:09:13.900]  在這裏告訴我們
[00:09:13.900 --> 00:09:15.900]  可能有些背景
[00:09:15.900 --> 00:09:18.900]  再交代一下給弟兄姊妹
[00:09:18.900 --> 00:09:20.900]  在這個整個敘述的故事裏面
[00:09:20.900 --> 00:09:25.900]  我們大概知道整個要討論的
[00:09:25.900 --> 00:09:27.900]  幾位年青人
[00:09:27.900 --> 00:09:30.900]  他們怎樣來到一個
[00:09:30.900 --> 00:09:34.900]  不可能表達你的夢想
[00:09:34.900 --> 00:09:38.900]  理想的一個環境下
[00:09:38.900 --> 00:09:42.900]  他們來到讓尼泊爾格尼撒旺
[00:09:42.900 --> 00:09:44.900]  或者說巴比倫帝國
[00:09:44.900 --> 00:09:48.900]  拜偶像的一個帝國裏面
[00:09:48.900 --> 00:09:53.900]  他們能夠有神的活的見證
[00:09:53.900 --> 00:09:57.900]  未講裏面的內容之前
[00:09:57.900 --> 00:09:59.900]  我想講一個例子
[00:09:59.900 --> 00:10:01.900]  一個見證
[00:10:01.900 --> 00:10:04.900]  讓我們一起去思想
[00:10:04.900 --> 00:10:06.900]  這個不關乎到Big bug
[00:10:06.900 --> 00:10:10.900]  不關乎到又要為主的受苦
[00:10:10.900 --> 00:10:16.900]  而是一個很簡單的一個見證
[00:10:16.900 --> 00:10:20.900]  就令到一位姐妹信耶穌
[00:10:20.900 --> 00:10:24.900]  我在夜校裏面有一位同學
[00:10:24.900 --> 00:10:28.900]  那時候剛剛初信耶穌
[00:10:28.900 --> 00:10:30.900]  就很熱心
[00:10:30.900 --> 00:10:32.900]  見到這位女同學
[00:10:32.900 --> 00:10:36.900]  有時大家放工準備上學上課
[00:10:36.900 --> 00:10:39.900]  晚上有時會在課室
[00:10:39.900 --> 00:10:40.900]  有時吃東西
[00:10:40.900 --> 00:10:42.900]  等老師來
[00:10:42.900 --> 00:10:44.900]  夜校夜中學
[00:10:44.900 --> 00:10:46.900]  就和她有機會認識
[00:10:46.900 --> 00:10:48.900]  聊天
[00:10:48.900 --> 00:10:50.900]  我就說我剛剛信了耶穌
[00:10:50.900 --> 00:10:52.900]  很想她又認識福音
[00:10:52.900 --> 00:10:56.900]  她都說開始有去參加教會
[00:10:56.900 --> 00:11:00.900]  但是對信仰還是很多不明白
[00:11:00.900 --> 00:11:02.900]  還有很多保留
[00:11:02.900 --> 00:11:06.900]  後來輾轉大家就沒有再來往
[00:11:06.900 --> 00:11:08.900]  因為大家都畢業了
[00:11:08.900 --> 00:11:10.900]  離開了夜校
[00:11:10.900 --> 00:11:12.900]  過了一段時間之後
[00:11:12.900 --> 00:11:15.900]  我的弟兄就和我說
[00:11:15.900 --> 00:11:19.900]  就說他見到一位女生
[00:11:19.900 --> 00:11:22.900]  就在屯門的政務處工作
[00:11:22.900 --> 00:11:26.900]  我的弟兄是做郵差
[00:11:26.900 --> 00:11:32.900]  每天背著很大包很重的郵件
[00:11:32.900 --> 00:11:35.900]  因為要派信去政務處
[00:11:35.900 --> 00:11:37.900]  我這個女同學
[00:11:37.900 --> 00:11:39.900]  其實彼此我們大家不知道
[00:11:39.900 --> 00:11:41.900]  這個郵差
[00:11:41.900 --> 00:11:43.900]  我的弟兄
[00:11:43.900 --> 00:11:47.900]  每天都要派信去政務處
[00:11:47.900 --> 00:11:48.900]  很多信
[00:11:48.900 --> 00:11:52.900]  就和這個夜校的女同學
[00:11:52.900 --> 00:11:55.900]  因為每天都有機會見
[00:11:55.900 --> 00:11:57.900]  就認識
[00:11:57.900 --> 00:11:58.900]  很特別就是
[00:11:58.900 --> 00:12:00.900]  我這位女同學
[00:12:00.900 --> 00:12:02.900]  她還未信主
[00:12:02.900 --> 00:12:04.900]  後來慢慢慢慢因為郵差
[00:12:04.900 --> 00:12:06.900]  我的弟兄的見證
[00:12:06.900 --> 00:12:08.900]  她就認真去信
[00:12:08.900 --> 00:12:10.900]  還真是信得很清楚
[00:12:10.900 --> 00:12:13.900]  就是她每天見到這個弟兄
[00:12:13.900 --> 00:12:15.900]  就是我的教會的弟兄
[00:12:15.900 --> 00:12:21.900]  你想想郵差的袋已經很重了
[00:12:21.900 --> 00:12:25.900]  每天早上背著很多信件
[00:12:25.900 --> 00:12:28.900]  但是在她的袋裏面
[00:12:28.900 --> 00:12:30.900]  有一本聖經
[00:12:30.900 --> 00:12:34.900]  每次都見到她拿一本聖經出來
[00:12:34.900 --> 00:12:40.900]  有機會和她簡單地講一些疑問
[00:12:40.900 --> 00:12:42.900]  就不知不覺
[00:12:42.900 --> 00:12:44.900]  弟兄的見證
[00:12:44.900 --> 00:12:48.900]  那種單純的每天拿著一本聖經去看
[00:12:48.900 --> 00:12:51.900]  這樣的一個生活
[00:12:51.900 --> 00:12:53.900]  讓這位女同學
[00:12:53.900 --> 00:12:56.900]  由開始對福音信仰
[00:12:56.900 --> 00:12:58.900]  有一些疑惑
[00:12:58.900 --> 00:12:59.900]  或者有保留
[00:12:59.900 --> 00:13:01.900]  慢慢就發現
[00:13:01.900 --> 00:13:04.900]  信仰原來可以這麼生活化
[00:13:04.900 --> 00:13:07.900]  可以這麼實在
[00:13:07.900 --> 00:13:09.900]  就讓這位女同學
[00:13:09.900 --> 00:13:11.900]  決心開始回教會
[00:13:11.900 --> 00:13:14.900]  自己去找教會
[00:13:14.900 --> 00:13:16.900]  後來輾轉
[00:13:16.900 --> 00:13:18.900]  我的弟兄就和我說
[00:13:18.900 --> 00:13:20.900]  問我是否認識這位女孩
[00:13:20.900 --> 00:13:23.900]  勾起我記憶
[00:13:23.900 --> 00:13:25.900]  是呀 大家有機會
[00:13:25.900 --> 00:13:28.900]  原來這麼間接地
[00:13:28.900 --> 00:13:31.900]  神可以透過我
[00:13:31.900 --> 00:13:33.900]  可能很少的一個殺種
[00:13:33.900 --> 00:13:35.900]  到我的弟兄來做一個
[00:13:35.900 --> 00:13:37.900]  他自己都不知道的收割
[00:13:37.900 --> 00:13:39.900]  後來我們有機會
[00:13:39.900 --> 00:13:43.900]  三個人坐在一起吃飯聊天
[00:13:43.900 --> 00:13:44.900]  講回當年
[00:13:44.900 --> 00:13:47.900]  譬如我在夜校和他講福音
[00:13:47.900 --> 00:13:50.900]  和我的弟兄每天派信
[00:13:50.900 --> 00:13:54.900]  見到他那種單純對聖經的愛
[00:13:54.900 --> 00:14:00.900]  和很願意分享給這位女同學
[00:14:00.900 --> 00:14:05.900]  就成為了一個救恩的工作
[00:14:05.900 --> 00:14:07.900]  各位弟兄姊妹
[00:14:07.900 --> 00:14:11.900]  我們看這段聖經之前
[00:14:11.900 --> 00:14:14.900]  幸好這段聖經是很嚴肅的
[00:14:14.900 --> 00:14:19.900]  因為要面對的考驗是非常非常嚴重的
[00:14:19.900 --> 00:14:25.900]  真是去到一個為信仰生和死的抉擇
[00:14:25.900 --> 00:14:27.900]  而且在這個抉擇裏面
[00:14:27.900 --> 00:14:29.900]  一會兒我們再看
[00:14:29.900 --> 00:14:31.900]  因為尼泊爾格尼撒旺
[00:14:31.900 --> 00:14:33.900]  本來就是一個暴君
[00:14:33.900 --> 00:14:37.900]  但是居然很珍惜這三個年青人
[00:14:37.900 --> 00:14:40.900]  給多一次機會
[00:14:40.900 --> 00:14:42.900]  不給由自可
[00:14:42.900 --> 00:14:43.900]  要死就死吧
[00:14:43.900 --> 00:14:44.900]  這樣就容易了
[00:14:44.900 --> 00:14:47.900]  但是問這三個年青人
[00:14:47.900 --> 00:14:48.900]  一會兒我們再看
[00:14:48.900 --> 00:14:51.900]  你就會知道了
[00:14:51.900 --> 00:14:54.900]  回到剛才說的見證例子
[00:14:54.900 --> 00:14:57.900]  有時我們的生活裏面
[00:14:57.900 --> 00:15:00.900]  不知不覺的累積的
[00:15:00.900 --> 00:15:03.900]  對基督耶穌的毀身
[00:15:03.900 --> 00:15:07.900]  對神的跟隨
[00:15:07.900 --> 00:15:09.900]  慢慢慢慢可以令到成為
[00:15:09.900 --> 00:15:11.900]  好像一個神蹟一樣
[00:15:11.900 --> 00:15:16.900]  帶給其他人對神的認識
[00:15:16.900 --> 00:15:20.900]  尋求和最後的歸順
[00:15:20.900 --> 00:15:22.900]  盼望這個都成為我們今天
[00:15:22.900 --> 00:15:25.900]  來看這張聖經
[00:15:25.900 --> 00:15:29.900]  我們一起進入的考驗裏面
[00:15:29.900 --> 00:15:31.900]  剛才開始的時候
[00:15:31.900 --> 00:15:33.900]  我都再一次說
[00:15:33.900 --> 00:15:36.900]  青年人需要有夢想
[00:15:36.900 --> 00:15:40.900]  青年人不怕失敗
[00:15:40.900 --> 00:15:44.900]  最怕不認真地去尋求
[00:15:44.900 --> 00:15:48.900]  這一位主的真理
[00:15:48.900 --> 00:15:51.900]  這兩個元素在這大段聖經裏面
[00:15:51.900 --> 00:15:53.900]  都會出現
[00:15:53.900 --> 00:15:55.900]  首先就是
[00:15:55.900 --> 00:15:57.900]  告訴我們尼泊爾教尼撒王
[00:15:57.900 --> 00:15:59.900]  他做一個金像
[00:15:59.900 --> 00:16:01.900]  立在杜拉庭園
[00:16:01.900 --> 00:16:05.900]  一個非常宏偉的金像
[00:16:05.900 --> 00:16:07.900]  古代的近東
[00:16:07.900 --> 00:16:12.900]  皇帝要將他自己的功勳
[00:16:12.900 --> 00:16:17.900]  很顯赫地去讓當時的神民
[00:16:17.900 --> 00:16:21.900]  被擄掠的國家認識
[00:16:21.900 --> 00:16:24.900]  必然會這樣去做
[00:16:24.900 --> 00:16:28.900]  最容易達至震懾力
[00:16:28.900 --> 00:16:31.900]  讓所有的人都看到
[00:16:31.900 --> 00:16:36.900]  這個國道權柄
[00:16:36.900 --> 00:16:40.900]  是屬於這個家族尼泊爾教尼撒的
[00:16:40.900 --> 00:16:42.900]  由他的父親到他
[00:16:42.900 --> 00:16:44.900]  到他的兒子等等
[00:16:44.900 --> 00:16:46.900]  伯沙薩
[00:16:46.900 --> 00:16:48.900]  都好像在在告訴我們
[00:16:48.900 --> 00:16:51.900]  如日中天的巴比倫帝國
[00:16:51.900 --> 00:16:53.900]  就是這樣去呈現
[00:16:53.900 --> 00:16:56.900]  而且尼泊爾教尼撒王
[00:16:56.900 --> 00:16:58.900]  這樣立一個像
[00:16:58.900 --> 00:17:01.900]  即是自比神明
[00:17:01.900 --> 00:17:06.900]  當然就是要所有的神民都要來去跪拜
[00:17:06.900 --> 00:17:08.900]  我稍為讀少少經文給大家知道
[00:17:08.900 --> 00:17:10.900]  我們第二節開始
[00:17:10.900 --> 00:17:11.900]  尼泊爾教尼撒王
[00:17:11.900 --> 00:17:18.900]  差人將總督、陰差、省長、參謀、財務、法官、地方官
[00:17:18.900 --> 00:17:21.900]  和各省的官員都召了來
[00:17:21.900 --> 00:17:26.900]  為尼泊爾教尼撒王所立的像行開光的禮
[00:17:26.900 --> 00:17:29.900]  各級的官員
[00:17:29.900 --> 00:17:32.900]  即是說無一倖免
[00:17:32.900 --> 00:17:35.900]  所有的大小官員
[00:17:35.900 --> 00:17:39.900]  都要來到在這個金像的面前
[00:17:39.900 --> 00:17:41.900]  來到去務拜
[00:17:41.900 --> 00:17:45.900]  象徵著的就是要徹底的效忠
[00:17:45.900 --> 00:17:49.900]  和來到去對這個王一個的景仰
[00:17:49.900 --> 00:17:53.900]  是近乎一個對神明的景仰
[00:17:53.900 --> 00:17:57.900]  所以是一個很嚴肅的開光禮
[00:17:57.900 --> 00:17:59.900]  接著怎樣呢
[00:17:59.900 --> 00:18:01.900]  第三節
[00:18:01.900 --> 00:18:03.900]  尼泊爾教尼撒王
[00:18:03.900 --> 00:18:07.900]  差人將總督、陰差、省長、參謀、財務、法官、地方官和各省的官員
[00:18:07.900 --> 00:18:11.900]  都聚集站在尼泊爾教尼撒王所立的像前
[00:18:11.900 --> 00:18:15.900]  要為尼泊爾教尼撒王所立的像行開光的禮
[00:18:15.900 --> 00:18:17.900]  有傳令
[00:18:17.900 --> 00:18:19.900]  大聲呼叫
[00:18:19.900 --> 00:18:21.900]  各方各國族的人
[00:18:21.900 --> 00:18:23.900]  即是說這些被擄
[00:18:23.900 --> 00:18:28.900]  和已經是完全臣服在尼泊爾教尼撒王手下
[00:18:28.900 --> 00:18:31.900]  因為當時有不同的國家的人
[00:18:31.900 --> 00:18:34.900]  都被擄到去皇宮裏面
[00:18:34.900 --> 00:18:36.900]  他就挑選了一些精英
[00:18:36.900 --> 00:18:39.900]  不同的國家的精英
[00:18:39.900 --> 00:18:42.900]  都來到去在王的面前
[00:18:42.900 --> 00:18:44.900]  第一章我們有講過
[00:18:44.900 --> 00:18:47.900]  所以各方各國族的人
[00:18:47.900 --> 00:18:49.900]  有命令傳給你們
[00:18:49.900 --> 00:18:52.900]  你們一聽見國號琴瑟
[00:18:52.900 --> 00:18:55.900]  三國琴、鼓和各樣樂器的聲音
[00:18:55.900 --> 00:18:57.900]  就要服服了
[00:18:57.900 --> 00:19:00.900]  拜尼泊爾教尼撒王所立的金像
[00:19:00.900 --> 00:19:02.900]  凡是不服的
[00:19:02.900 --> 00:19:06.900]  就必定會立刻被拎在烈火的窯裏面
[00:19:06.900 --> 00:19:09.900]  那個窯已經預備好了
[00:19:09.900 --> 00:19:12.900]  可能是左邊一個金像
[00:19:12.900 --> 00:19:15.900]  旁邊一個火窯
[00:19:15.900 --> 00:19:18.900]  來到去給你去選擇
[00:19:18.900 --> 00:19:20.900]  要怎樣選擇呢
[00:19:20.900 --> 00:19:23.900]  整個故事告訴我們
[00:19:23.900 --> 00:19:26.900]  有猶太三個年青人
[00:19:26.900 --> 00:19:29.900]  但爾利不在場
[00:19:29.900 --> 00:19:32.900]  可以是一個他去到其他地方
[00:19:32.900 --> 00:19:35.900]  辦一些很重要的差事
[00:19:35.900 --> 00:19:37.900]  這次回不來
[00:19:37.900 --> 00:19:39.900]  可以是這樣解釋
[00:19:39.900 --> 00:19:42.900]  克爾沒有記但爾利
[00:19:42.900 --> 00:19:45.900]  絕對不是因為但爾利已經跪下了
[00:19:45.900 --> 00:19:48.900]  下拜就肯定不是
[00:19:48.900 --> 00:19:51.900]  一定是他有要事
[00:19:51.900 --> 00:19:53.900]  不在這個現場
[00:19:53.900 --> 00:19:55.900]  也可以這樣來凸顯
[00:19:55.900 --> 00:19:58.900]  第一章第二章
[00:19:58.900 --> 00:20:01.900]  都是以但爾利為首的四個年青人
[00:20:01.900 --> 00:20:05.900]  但現在那個為首的不在
[00:20:05.900 --> 00:20:07.900]  三個年青人
[00:20:07.900 --> 00:20:11.900]  他的信仰是不是一個二手的信仰呢
[00:20:11.900 --> 00:20:15.900]  我們最尊重跟隨的
[00:20:15.900 --> 00:20:18.900]  給我們有信心的那位領袖
[00:20:18.900 --> 00:20:21.900]  如果他在他做什麼我們就跟
[00:20:21.900 --> 00:20:23.900]  這樣都可以的
[00:20:23.900 --> 00:20:25.900]  但現在不知道什麼原因
[00:20:25.900 --> 00:20:27.900]  但爾利不在
