
[00:00:00.000 --> 00:00:07.000]  今日我們有本堂主任牧師曾銳桂牧師為我們傳講訊息
[00:05:09.000 --> 00:05:11.000]  不讓我去
[00:05:11.000 --> 00:05:12.000]  不知什麼原因
[00:05:12.000 --> 00:05:13.000]  我忘記了
[00:05:13.000 --> 00:05:15.000]  不知什麼原因不讓我去
[00:05:15.000 --> 00:05:18.000]  不停哭不停扭不停抓住媽媽
[00:05:18.000 --> 00:05:20.000]  但都不行要甩開我
[00:05:20.000 --> 00:05:23.000]  然後我有另外一個哥哥就不能去
[00:05:23.000 --> 00:05:25.000]  就拉著我回家
[00:05:25.000 --> 00:05:28.000]  那一刻的感覺是很痛
[00:05:28.000 --> 00:05:29.000]  不知什麼事
[00:05:29.000 --> 00:05:31.000]  當然後來沒有再問
[00:05:31.000 --> 00:05:33.000]  如是者他們回來
[00:05:33.000 --> 00:05:35.000]  可能買些東西吃給我
[00:05:35.000 --> 00:05:38.000]  就是這個很深刻的印象
[00:05:38.000 --> 00:05:40.000]  我相信弟兄姊妹
[00:05:40.000 --> 00:05:43.000]  在你人生大大小小的灰心
[00:05:43.000 --> 00:05:44.000]  會很多很多的
[00:05:44.000 --> 00:05:46.000]  譬如說一個例子
[00:05:46.000 --> 00:05:49.000]  我們先處理下面的經文
[00:05:49.000 --> 00:05:53.000]  大家可能都應該認識吳京這位演員
[00:05:53.000 --> 00:05:57.000]  最近他有兩套電影都相當收得
[00:05:57.000 --> 00:05:59.000]  一套就是戰狼2
[00:05:59.000 --> 00:06:01.000]  55億人民幣
[00:06:01.000 --> 00:06:04.000]  即是本來在香港是一個武打的明星
[00:06:04.000 --> 00:06:08.000]  一個武術的普通的
[00:06:08.000 --> 00:06:12.000]  一個在香港完全不出名的明星
[00:06:12.000 --> 00:06:15.000]  最終他回到國家裏面去發展
[00:06:15.000 --> 00:06:17.000]  一套戰狼2
[00:06:17.000 --> 00:06:20.000]  是55億的票房
[00:06:20.000 --> 00:06:22.000]  之後就流浪地球
[00:06:22.000 --> 00:06:25.000]  這個票房也是很高的
[00:06:25.000 --> 00:06:30.000]  他本來就是北京武術學院的一個學員
[00:06:30.000 --> 00:06:33.000]  他去到14歲的時候
[00:06:33.000 --> 00:06:37.000]  已經是去入選一隊代表全國的
[00:06:37.000 --> 00:06:39.000]  但突然之間有一次
[00:06:39.000 --> 00:06:40.000]  不知甚麼原因
[00:06:40.000 --> 00:06:41.000]  斷了腳
[00:06:41.000 --> 00:06:44.000]  14歲的一個青少年
[00:06:44.000 --> 00:06:46.000]  在醫院裏面
[00:06:46.000 --> 00:06:49.000]  大小二便都要人幫助
[00:06:49.000 --> 00:06:51.000]  他覺得很羞恥
[00:06:51.000 --> 00:06:54.000]  覺得自己的人生沒有了盼望
[00:06:54.000 --> 00:06:57.000]  更加慘的就是
[00:06:57.000 --> 00:06:59.000]  有一天護士跟他說
[00:06:59.000 --> 00:07:01.000]  你下來
[00:07:01.000 --> 00:07:02.000]  開始走
[00:07:02.000 --> 00:07:04.000]  因為他已經睡了一個多月的醫院
[00:07:04.000 --> 00:07:06.000]  在病床裏面
[00:07:06.000 --> 00:07:08.000]  護士就很兇的叫他
[00:07:08.000 --> 00:07:10.000]  他就跟護士說
[00:07:10.000 --> 00:07:13.000]  你有沒有愛心的
[00:07:13.000 --> 00:07:15.000]  我走都走不到
[00:07:15.000 --> 00:07:16.000]  轉身都轉不到
[00:07:16.000 --> 00:07:20.000]  你要我現在下地走給你看
[00:07:20.000 --> 00:07:21.000]  護士說是
[00:07:21.000 --> 00:07:23.000]  你自己下地
[00:07:23.000 --> 00:07:26.000]  他真是人生裏面第一次走
[00:07:26.000 --> 00:07:29.000]  在他的訪問裏面描述
[00:07:29.000 --> 00:07:31.000]  他回憶這件事
[00:07:31.000 --> 00:07:34.000]  他說我由舉起腳的第一步
[00:07:34.000 --> 00:07:36.000]  到走第二步
[00:07:36.000 --> 00:07:41.000]  足足用了半個小時
[00:07:41.000 --> 00:07:44.000]  半個小時走第二步
[00:07:44.000 --> 00:07:45.000]  痛到一個地步
[00:07:45.000 --> 00:07:47.000]  眼淚不停流
[00:07:47.000 --> 00:07:49.000]  是他無法想像
[00:07:49.000 --> 00:07:50.000]  但如是者
[00:07:50.000 --> 00:07:52.000]  他不放棄
[00:07:52.000 --> 00:07:55.000]  他繼續這樣來康復
[00:07:55.000 --> 00:07:57.000]  他不准他的父母
[00:07:57.000 --> 00:07:59.000]  來在他這個病床裏面照顧他
[00:07:59.000 --> 00:08:02.000]  因為他覺得是很羞恥
[00:08:02.000 --> 00:08:04.000]  一個十四歲的男孩
[00:08:04.000 --> 00:08:07.000]  最終他克服他的痛苦
[00:08:07.000 --> 00:08:10.000]  就那個復健慢慢慢慢恢復
[00:08:10.000 --> 00:08:13.000]  人生真是有很多事
[00:08:13.000 --> 00:08:15.000]  會使我們在灰心裏面
[00:08:15.000 --> 00:08:17.000]  可以立即放棄
[00:08:17.000 --> 00:08:20.000]  今日的講題
[00:08:20.000 --> 00:08:22.000]  我們怎樣能夠在灰心
[00:08:22.000 --> 00:08:23.000]  在失望
[00:08:23.000 --> 00:08:26.000]  甚至乎有很大的困難
[00:08:26.000 --> 00:08:29.000]  而你能夠選擇不要放棄
[00:08:29.000 --> 00:08:31.000]  這段聖經
[00:08:31.000 --> 00:08:34.000]  相信若翰所問的
[00:08:34.000 --> 00:08:36.000]  如果我們不是將若翰看為
[00:08:36.000 --> 00:08:38.000]  他看耶穌不再是尼塞亞
[00:08:38.000 --> 00:08:41.000]  這個這麼重的一個灰心
[00:08:41.000 --> 00:08:43.000]  可能有另一個解釋
[00:08:43.000 --> 00:08:45.000]  從大家看了少少經文
[00:08:45.000 --> 00:08:47.000]  可能會有些線索也不一定
[00:08:47.000 --> 00:08:50.000]  在《耳塞亞書》的三十五章
[00:08:50.000 --> 00:08:52.000]  其實還有另外一段聖經
[00:08:52.000 --> 00:08:54.000]  都是主耶穌引述的
[00:08:54.000 --> 00:08:57.000]  主耶穌第四節所說
[00:08:57.000 --> 00:08:59.000]  你們去告訴若翰
[00:08:59.000 --> 00:09:04.000]  就是「乞子看見,瓊子行走,長大麻風的能夠潔淨,
[00:09:04.000 --> 00:09:07.000]  聾子能夠聽見,死人能夠復活,
[00:09:07.000 --> 00:09:10.000]  而且窮人有福音傳給他們」
[00:09:10.000 --> 00:09:12.000]  這段聖經是記載在
[00:09:12.000 --> 00:09:15.000]  《耳塞亞書》的三十五章和六十一章
[00:09:15.000 --> 00:09:17.000]  我稍為很快地讀給大家聽
[00:09:17.000 --> 00:09:20.000]  三十五章的第四節開始
[00:09:20.000 --> 00:09:22.000]  對膽怯的人說
[00:09:22.000 --> 00:09:24.000]  你們要剛強,不要懼怕
[00:09:24.000 --> 00:09:28.000]  看呀!你們的神必來報仇
[00:09:28.000 --> 00:09:30.000]  必來施行極大的報應
[00:09:30.000 --> 00:09:32.000]  祂必來拯救你們
[00:09:32.000 --> 00:09:34.000]  到那個時候就是五節
[00:09:34.000 --> 00:09:37.000]  那時,瞎子的眼就睜開
[00:09:37.000 --> 00:09:39.000]  聾子的耳就開通
[00:09:39.000 --> 00:09:42.000]  那時,瓊子必跳躍像鹿
[00:09:42.000 --> 00:09:44.000]  嘴巴舌頭必能夠歌唱
[00:09:44.000 --> 00:09:46.000]  在曠野必有水發出
[00:09:46.000 --> 00:09:50.000]  在沙漠必有河湧流
[00:09:50.000 --> 00:09:52.000]  留意這裡的聖經
[00:09:52.000 --> 00:09:55.000]  第四節說到
[00:09:55.000 --> 00:09:57.000]  當神的日子來到的時候
[00:09:57.000 --> 00:09:59.000]  必來報仇
[00:09:59.000 --> 00:10:02.000]  施行極大報應
[00:10:02.000 --> 00:10:05.000]  主耶穌刻意無忍
[00:10:05.000 --> 00:10:06.000]  如果你不相信
[00:10:06.000 --> 00:10:07.000]  你再看第一段
[00:10:07.000 --> 00:10:09.000]  另一段聖經就是六十一章
[00:10:09.000 --> 00:10:14.000]  這兩段都是來塞亞的詩篇的經文
[00:10:14.000 --> 00:10:16.000]  《耳塞亞書》的六十一章
[00:10:16.000 --> 00:10:18.000]  這段是主耶穌
[00:10:18.000 --> 00:10:21.000]  在回去那剎那的時候都引述過
[00:10:21.000 --> 00:10:22.000]  這裡告訴我們
[00:10:22.000 --> 00:10:24.000]  第六十一章這樣說
[00:10:24.000 --> 00:10:27.000]  主耶和華的靈在我身上
[00:10:27.000 --> 00:10:30.000]  因為耶和華用膏告我
[00:10:30.000 --> 00:10:34.000]  叫我傳好訊息給謙卑的人
[00:10:34.000 --> 00:10:37.000]  差遣我醫好傷心的人
[00:10:37.000 --> 00:10:40.000]  報告被擄的得釋放
[00:10:40.000 --> 00:10:42.000]  被囚的出監牢
[00:10:42.000 --> 00:10:45.000]  報告耶和華的恩憐
[00:10:45.000 --> 00:10:48.000]  和我們神報仇的日子
[00:10:48.000 --> 00:10:50.000]  很特別的地方就是
[00:10:50.000 --> 00:10:52.000]  路加福音第四章
[00:10:52.000 --> 00:10:53.000]  耶穌在那剎那
[00:10:53.000 --> 00:10:59.000]  當他照常在會堂聚集的時候
[00:10:59.000 --> 00:11:01.000]  有一些管會堂的
[00:11:01.000 --> 00:11:02.000]  看到這個年輕人
[00:11:02.000 --> 00:11:05.000]  就讓他來讀經
[00:11:05.000 --> 00:11:07.000]  他就選了《耳塞亞書》
[00:11:07.000 --> 00:11:09.000]  他一揭開就是六十一章
[00:11:09.000 --> 00:11:10.000]  他就去重讀
[00:11:10.000 --> 00:11:12.000]  刻意去講到
[00:11:12.000 --> 00:11:16.000]  報告耶和華月立人的恩憐
[00:11:16.000 --> 00:11:18.000]  和神報仇的日子
[00:11:18.000 --> 00:11:22.000]  刻意不引述報仇的日子
[00:11:22.000 --> 00:11:23.000]  然後就說
[00:11:23.000 --> 00:11:26.000]  這個聖經就應驗在你們當中
[00:11:26.000 --> 00:11:29.000]  兩段聖經主耶穌
[00:11:29.000 --> 00:11:31.000]  都是刻意避開了
[00:11:31.000 --> 00:11:35.000]  尼塞亞尼報仇的日子
[00:11:35.000 --> 00:11:37.000]  所以這裡有解經家就說
[00:11:37.000 --> 00:11:40.000]  會不會就是約翰
[00:11:40.000 --> 00:11:42.000]  在等待耶穌基督
[00:11:42.000 --> 00:11:44.000]  他以尼塞亞身份
[00:11:44.000 --> 00:11:46.000]  來對罪惡的審判
[00:11:46.000 --> 00:11:49.000]  對罪人的刑罰
[00:11:49.000 --> 00:11:51.000]  而一直都不見有發生
[00:11:51.000 --> 00:11:52.000]  特別是希律王
[00:11:52.000 --> 00:11:55.000]  一直都是相安無事地生活
[00:11:55.000 --> 00:11:58.000]  而約翰自己就在監獄裡
[00:11:58.000 --> 00:12:00.000]  這段聖經的背景
[00:12:00.000 --> 00:12:02.000]  就在十四章
[00:12:02.000 --> 00:12:04.000]  《馬太福音》也有講到
[00:12:04.000 --> 00:12:07.000]  就是為什麼約翰會坐牢
[00:12:07.000 --> 00:12:10.000]  為什麼約翰會對主耶穌有一個期望
[00:12:10.000 --> 00:12:13.000]  他是不是真的來施行審判呢?
[00:12:13.000 --> 00:12:15.000]  十四章有這樣記載
[00:12:15.000 --> 00:12:17.000]  《馬太福音》十四章這段聖經
[00:12:17.000 --> 00:12:19.000]  由十四章的第一節
[00:12:19.000 --> 00:12:23.000]  那時分封的王希律聽見約翰
[00:12:23.000 --> 00:12:24.000]  聽見耶穌的名聲
[00:12:24.000 --> 00:12:26.000]  就跟神父這樣說
[00:12:26.000 --> 00:12:28.000]  一定是施洗約翰
[00:12:28.000 --> 00:12:30.000]  由死裡復活了
[00:12:30.000 --> 00:12:31.000]  所以這些異能
[00:12:31.000 --> 00:12:33.000]  在耶穌身上的異能
[00:12:33.000 --> 00:12:36.000]  就從他裡面發出來了
[00:12:36.000 --> 00:12:38.000]  然後作者就解釋
[00:12:38.000 --> 00:12:41.000]  為什麼希律會這樣想呢?
[00:12:41.000 --> 00:12:45.000]  希律為他的兄弟肥力的妻子
[00:12:45.000 --> 00:12:47.000]  希羅底的緣故
[00:12:47.000 --> 00:12:49.000]  就將約翰拿著
[00:12:49.000 --> 00:12:50.000]  所在監獄
[00:12:50.000 --> 00:12:53.000]  即是剛才十一章經文所講
[00:12:53.000 --> 00:12:54.000]  第四節
[00:12:54.000 --> 00:12:56.000]  因為約翰曾對她說
[00:12:56.000 --> 00:12:59.000]  你娶這婦人是不合理的
[00:12:59.000 --> 00:13:01.000]  希律想要殺她
[00:13:01.000 --> 00:13:03.000]  只是怕百姓
[00:13:03.000 --> 00:13:05.000]  因為他們以約翰為先知
[00:13:05.000 --> 00:13:07.000]  到了希律的生日
[00:13:07.000 --> 00:13:08.000]  希羅底的女兒
[00:13:08.000 --> 00:13:10.000]  在眾人面前跳舞
[00:13:10.000 --> 00:13:12.000]  使得希律很歡喜
[00:13:12.000 --> 00:13:14.000]  作為一個王
[00:13:14.000 --> 00:13:17.000]  你令到王在她生日很開心
[00:13:17.000 --> 00:13:20.000]  而且是你的女兒令到你很開心
[00:13:20.000 --> 00:13:22.000]  那你就什麼都給她
[00:13:22.000 --> 00:13:25.000]  希律就喜氣了
[00:13:25.000 --> 00:13:26.000]  應許
[00:13:26.000 --> 00:13:28.000]  隨她所求的就給她
[00:13:28.000 --> 00:13:30.000]  女兒就很乖
[00:13:30.000 --> 00:13:33.000]  「爸爸,你很開心嗎?」
[00:13:33.000 --> 00:13:34.000]  「等等」
[00:13:34.000 --> 00:13:38.000]  「我先回到後宮找媽媽」
[00:13:38.000 --> 00:13:41.000]  女兒被母親鎖匙
[00:13:41.000 --> 00:13:42.000]  就說
[00:13:42.000 --> 00:13:44.000]  「請把施洗約翰的頭」
[00:13:44.000 --> 00:13:46.000]  「放在盤子裡」
[00:13:46.000 --> 00:13:48.000]  「拿來給我」
[00:13:48.000 --> 00:13:51.000]  生日蛋糕是頭
[00:13:51.000 --> 00:13:53.000]  是施洗約翰的頭
[00:13:53.000 --> 00:13:58.000]  即是王說了又不能背誓
[00:13:58.000 --> 00:14:00.000]  其實你可以背的
[00:14:00.000 --> 00:14:02.000]  因為他自己本身
[00:14:02.000 --> 00:14:04.000]  很想殺約翰
[00:14:04.000 --> 00:14:06.000]  想不到辦法
[00:14:06.000 --> 00:14:08.000]  因為眾人都以他為先知
[00:14:08.000 --> 00:14:11.000]  這就是故事的背景
[00:14:11.000 --> 00:14:14.000]  所以我們回到回帶
[00:14:14.000 --> 00:14:17.000]  施洗約翰一直期待耶穌基督
[00:14:17.000 --> 00:14:19.000]  應該和他一樣
[00:14:19.000 --> 00:14:21.000]  施行審判
[00:14:21.000 --> 00:14:26.000]  因為約翰是直斥希律王的不士
[00:14:26.000 --> 00:14:29.000]  他是一個在約旦河外
[00:14:29.000 --> 00:14:30.000]  很粗獷的
[00:14:30.000 --> 00:14:32.000]  吃的是蝗蟲野蜜
[00:14:32.000 --> 00:14:34.000]  穿的是駱駝毛的衣服
[00:14:34.000 --> 00:14:37.000]  大家都知道他是責備罪惡
[00:14:37.000 --> 00:14:41.000]  預備人心來接受那些尼賽亞
[00:14:41.000 --> 00:14:43.000]  既然先鋒自己
[00:14:43.000 --> 00:14:46.000]  都是因為責備罪惡而下監
[00:14:46.000 --> 00:14:48.000]  即是說他期待的尼賽亞
[00:14:48.000 --> 00:14:50.000]  都應該是這樣
[00:14:50.000 --> 00:14:52.000]  因為剛才35章和61章
[00:14:52.000 --> 00:14:56.000]  都有提到神報仇的日子
[00:14:56.000 --> 00:14:58.000]  和施行審判
[00:14:58.000 --> 00:15:02.000]  所以施洗約翰會否在這裡
[00:15:02.000 --> 00:15:07.000]  對耶穌有一個誤會呢?
[00:15:07.000 --> 00:15:11.000]  以為耶穌應該替他平反
[00:15:11.000 --> 00:15:14.000]  替他公義的行動
[00:15:14.000 --> 00:15:16.000]  先知的公義
[00:15:16.000 --> 00:15:20.000]  帶來至少一個客觀的仲裁
[00:15:20.000 --> 00:15:22.000]  就是施洗約翰是對的
[00:15:22.000 --> 00:15:24.000]  希律王是做錯的
[00:15:24.000 --> 00:15:25.000]  你快些釋放他
[00:15:25.000 --> 00:15:26.000]  無條件
[00:15:26.000 --> 00:15:27.000]  既往不計
[00:15:27.000 --> 00:15:29.000]  這樣來做
[00:15:29.000 --> 00:15:30.000]  沒有
[00:15:30.000 --> 00:15:33.000]  帶來施洗約翰有一個誤解
[00:15:33.000 --> 00:15:36.000]  是否我們要等候別人呢?
[00:15:36.000 --> 00:15:39.000]  這句說話很重
[00:15:39.000 --> 00:15:41.000]  所以有兩邊的解經都說
[00:15:41.000 --> 00:15:45.000]  這個時候約翰落到一個很絕望灰心
[00:15:45.000 --> 00:15:47.000]  在監獄裏面太長
[00:15:47.000 --> 00:15:49.000]  但有另一個角度就是說
[00:15:49.000 --> 00:15:52.000]  他可能對尼賽亞所做
[00:15:52.000 --> 00:15:55.000]  是有一個誤會
[00:15:55.000 --> 00:16:00.000]  尼賽亞必然只是會有一個公義的審判
[00:16:00.000 --> 00:16:04.000]  帶來一個社會的改變
[00:16:04.000 --> 00:16:08.000]  不過主耶穌在這裡
[00:16:08.000 --> 00:16:11.000]  沒有正面回答約翰
[00:16:11.000 --> 00:16:13.000]  不是因為自己理虧
[00:16:13.000 --> 00:16:17.000]  而是我們真的要學習主耶穌這裡
[00:16:17.000 --> 00:16:21.000]  我們再回來看十一章第五節
[00:16:21.000 --> 00:16:23.000]  主耶穌怎樣來回答
[00:16:23.000 --> 00:16:27.000]  你們回去告訴約翰
[00:16:27.000 --> 00:16:31.000]  「瞎子看見瓊子行走,長大麻風潔淨,
[00:16:31.000 --> 00:16:37.000]  聾子聽見死人復活,窮人有福音傳給他們。」
[00:16:37.000 --> 00:16:40.000]  單單這一節聖經
[00:16:40.000 --> 00:16:44.000]  施洗約翰就立即知道主耶穌所引述的
[00:16:44.000 --> 00:16:48.000]  尼賽亞書三十五章和六十一章
[00:16:48.000 --> 00:16:52.000]  就是說尼賽亞帶來的欺憐
[00:16:52.000 --> 00:16:54.000]  一個生命的改變
[00:16:54.000 --> 00:16:56.000]  福音的傳揚
[00:16:56.000 --> 00:16:58.000]  恩典的輸送
[00:16:58.000 --> 00:17:00.000]  從神那裡而來
[00:17:00.000 --> 00:17:03.000]  但是更加巧妙的就是
[00:17:03.000 --> 00:17:07.000]  主耶穌刻意不去引述那節聖經
[00:17:07.000 --> 00:17:09.000]  兩節在二賽亞書的聖經
[00:17:09.000 --> 00:17:14.000]  都有提到尼賽亞會有一個終極的審判
[00:17:14.000 --> 00:17:17.000]  一個絕對公義的制裁
[00:17:17.000 --> 00:17:20.000]  但是耶穌完全沒有引述
[00:17:20.000 --> 00:17:23.000]  這就帶給我們去看
[00:17:23.000 --> 00:17:26.000]  耶穌這樣去回答施洗約翰
[00:17:26.000 --> 00:17:31.000]  你不要以為我是照著你所做的去做
[00:17:31.000 --> 00:17:33.000]  我的時間
[00:17:33.000 --> 00:17:35.000]  我所做的事
[00:17:35.000 --> 00:17:38.000]  是你不能夠明白的
[00:17:38.000 --> 00:17:41.000]  如果從約翰到現在
[00:17:41.000 --> 00:17:44.000]  基督教已經二千年了
[00:17:44.000 --> 00:17:47.000]  我們還沒見到一個絕對終極的審判
[00:17:47.000 --> 00:17:50.000]  和神的報仇日子
[00:17:50.000 --> 00:17:52.000]  我們見到的就是福音
[00:17:52.000 --> 00:17:56.000]  仍然到處叫人去悔改
[00:17:56.000 --> 00:17:58.000]  得到生命
[00:17:58.000 --> 00:18:00.000]  仍然可以看到在主耶穌裡面
[00:18:00.000 --> 00:18:03.000]  很多人的生命改變
[00:18:03.000 --> 00:18:06.000]  神仍然等待地上的人
[00:18:06.000 --> 00:18:08.000]  一個一個的
[00:18:08.000 --> 00:18:10.000]  救得一個一個的悔改
[00:18:10.000 --> 00:18:11.000]  得生命
[00:18:11.000 --> 00:18:14.000]  而不是一個終極的審判的日子來到
[00:18:14.000 --> 00:18:17.000]  已經二千年了
[00:18:17.000 --> 00:18:21.000]  如果這個是真正的解釋的時候
[00:18:21.000 --> 00:18:24.000]  我們可能需要去學習一個功課
[00:18:24.000 --> 00:18:27.000]  我們可以面對事情會灰心
[00:18:27.000 --> 00:18:28.000]  會失望
[00:18:28.000 --> 00:18:31.000]  但是不能夠放棄
[00:18:31.000 --> 00:18:33.000]  因為我們還沒看到神
[00:18:33.000 --> 00:18:37.000]  那個終極的工作真正的展開
[00:18:37.000 --> 00:18:41.000]  就是說現在仍然是一個可以得到恩典
[00:18:41.000 --> 00:18:45.000]  得到神無條件救贖的日子
[00:18:45.000 --> 00:18:48.000]  所以我們應該要來學習
[00:18:48.000 --> 00:18:52.000]  好像主耶穌很巧妙地回應施洗約翰
[00:18:52.000 --> 00:18:54.000]  告訴他
[00:18:54.000 --> 00:18:56.000]  你是公義的
[00:18:56.000 --> 00:18:59.000]  因為第六節就已經立即再講
[00:18:59.000 --> 00:19:01.000]  關於約翰的人生
[00:19:01.000 --> 00:19:04.000]  主耶穌在門徒面前稱讚
[00:19:04.000 --> 00:19:07.000]  這一位在監獄裡面的先知
[00:19:07.000 --> 00:19:09.000]  告訴他們
[00:19:09.000 --> 00:19:11.000]  凡是苦人所生的
[00:19:11.000 --> 00:19:17.000]  在地上沒有一個比施洗約翰更大
[00:19:17.000 --> 00:19:21.000]  可想而知主耶穌對他的稱許
[00:19:21.000 --> 00:19:23.000]  也就是說間接
[00:19:23.000 --> 00:19:25.000]  耶穌知道不是約翰
[00:19:25.000 --> 00:19:28.000]  現在在一個很大的絕望裡面
[00:19:28.000 --> 00:19:30.000]  否定耶穌是彌賽亞
[00:19:30.000 --> 00:19:32.000]  不是這個部分
[00:19:32.000 --> 00:19:34.000]  反而是約翰誤解了
