
[00:00:00.000 --> 00:00:04.000]  各位議長,主持人,早安,主持人,平安
[00:04:56.000 --> 00:04:58.000]  一錯就是錯的了,是不是?
[00:04:58.000 --> 00:05:00.000]  哪有可以當你對的?
[00:05:00.000 --> 00:05:02.000]  當你對就是不對的,是不是?
[00:05:02.000 --> 00:05:04.000]  我不可以說當你對然後給分
[00:05:04.000 --> 00:05:06.000]  我們在這個世代生活
[00:05:06.000 --> 00:05:09.000]  總是有一種這樣的心態
[00:05:09.000 --> 00:05:11.000]  對就對,錯就錯
[00:05:11.000 --> 00:05:13.000]  有種絕對性在裡面
[00:05:13.000 --> 00:05:18.000]  但是當你對本身就好像有一種不正確在裡面
[00:05:18.000 --> 00:05:21.000]  但是其實我們要很明白一件事
[00:05:21.000 --> 00:05:23.000]  就是我們本身是罪人
[00:05:23.000 --> 00:05:26.000]  我們不能夠靠你的任何行為
[00:05:26.000 --> 00:05:28.000]  你做什麼好事
[00:05:28.000 --> 00:05:30.000]  你有什麼特別的優點
[00:05:30.000 --> 00:05:33.000]  讓上帝去拯救你
[00:05:33.000 --> 00:05:37.000]  上帝的拯救是完全出於恩典的
[00:05:37.000 --> 00:05:39.000]  上帝的拯救是無條件的
[00:05:39.000 --> 00:05:41.000]  就算你是百萬富翁也好
[00:05:41.000 --> 00:05:43.000]  或者你爛泥扶不上壁也好
[00:05:43.000 --> 00:05:46.000]  上帝的恩典是白白的
[00:05:46.000 --> 00:05:48.000]  他拯救你就拯救你
[00:05:48.000 --> 00:05:52.000]  其實坦白說我們作為一個罪人
[00:05:52.000 --> 00:05:55.000]  我們外表都是身光頸靚、事事正正
[00:05:55.000 --> 00:05:58.000]  沒有人會讓人看自己是有罪的
[00:05:58.000 --> 00:06:01.000]  或者將自己最骯髒的一面拿出來給人看
[00:06:01.000 --> 00:06:04.000]  但是其實我們裡面有多黑暗、多醜陋
[00:06:04.000 --> 00:06:06.000]  我們自己心知肚明
[00:06:06.000 --> 00:06:09.000]  是不配上帝的拯救的
[00:06:09.000 --> 00:06:11.000]  我們沒有一個人可以靠行為得救
[00:06:11.000 --> 00:06:12.000]  沒有一個人
[00:06:12.000 --> 00:06:15.000]  所以神才要給耶穌基督我們
[00:06:15.000 --> 00:06:19.000]  所以才要透過耶穌基督釘十字架去拯救我們
[00:06:19.000 --> 00:06:21.000]  明明我們有錯
[00:06:21.000 --> 00:06:24.000]  但是竟然沒有得到應得的懲罰
[00:06:24.000 --> 00:06:27.000]  我們的懲罰落在了耶穌基督身上
[00:06:27.000 --> 00:06:31.000]  這就是恩典
[00:06:31.000 --> 00:06:34.000]  其實你從小到大可能都經歷過很多恩典
[00:06:34.000 --> 00:06:38.000]  我們沒有一個人是沒有試過做錯事
[00:06:38.000 --> 00:06:40.000]  做了一些壞事得罪人
[00:06:40.000 --> 00:06:44.000]  得罪了朋友、得罪了自己的親人
[00:06:44.000 --> 00:06:49.000]  或者是做了一些事情導致你的親人、你的朋友很傷心、很難過
[00:06:49.000 --> 00:06:53.000]  有沒有經歷過他們無條件的赦免呢?
[00:06:53.000 --> 00:06:56.000]  算了
[00:06:56.000 --> 00:06:58.000]  這些是恩典
[00:06:58.000 --> 00:07:01.000]  你不用跪玻璃、跪頂罈冠
[00:07:01.000 --> 00:07:03.000]  對方才會原諒你
[00:07:03.000 --> 00:07:05.000]  他算了,原諒了你
[00:07:05.000 --> 00:07:07.000]  這個完全不需要你做什麼
[00:07:07.000 --> 00:07:08.000]  這些就叫恩典
[00:07:08.000 --> 00:07:10.000]  我想我們經歷過這些
[00:07:10.000 --> 00:07:12.000]  在我們現實生活裡是試過的
[00:07:12.000 --> 00:07:15.000]  而我們應該要明白最大的恩典
[00:07:15.000 --> 00:07:18.000]  就是從神而來那種無條件的赦免
[00:07:18.000 --> 00:07:21.000]  只要我們信耶穌就能夠得救了
[00:07:21.000 --> 00:07:24.000]  所以保羅說我以神的慈悲勸你們
[00:07:24.000 --> 00:07:29.000]  這個慈悲其實就是在說恩順清義的恩典
[00:07:29.000 --> 00:07:31.000]  恩順清義的恩典
[00:07:31.000 --> 00:07:34.000]  保羅是在用這件事告訴你們
[00:07:34.000 --> 00:07:37.000]  上帝真的給了你們一個很大的恩典
[00:07:37.000 --> 00:07:40.000]  上帝給了你們一個很大的恩典
[00:07:40.000 --> 00:07:43.000]  你們是需要去報答祂的
[00:07:43.000 --> 00:07:45.000]  那怎麼報答呢?
[00:07:45.000 --> 00:07:47.000]  怎麼報答呢?
[00:07:47.000 --> 00:07:49.000]  你可以怎麼報答上帝的恩典呢?
[00:07:49.000 --> 00:07:52.000]  在古代的世界
[00:07:52.000 --> 00:07:54.000]  如果你要報答上帝
[00:07:54.000 --> 00:07:56.000]  你是要透過獻祭的
[00:07:56.000 --> 00:07:58.000]  獻祭是怎麼樣呢?
[00:07:58.000 --> 00:08:00.000]  你要獻祭的
[00:08:00.000 --> 00:08:01.000]  譬如有隻牛
[00:08:01.000 --> 00:08:03.000]  你拖一隻牛去祭壇燒了它
[00:08:03.000 --> 00:08:05.000]  羊啊,或者是窮一點的
[00:08:05.000 --> 00:08:08.000]  就可以用那些白鴿子
[00:08:08.000 --> 00:08:11.000]  拖牠去祭壇燒了牠
[00:08:11.000 --> 00:08:13.000]  燒了,他們的概念就是
[00:08:13.000 --> 00:08:15.000]  燒了就是獻給上帝的
[00:08:15.000 --> 00:08:18.000]  其實我們環社會也有的
[00:08:18.000 --> 00:08:20.000]  松養啊,清明啊那些
[00:08:20.000 --> 00:08:22.000]  去拜山的時候
[00:08:22.000 --> 00:08:24.000]  都是拿一些東西去燒了它
[00:08:24.000 --> 00:08:28.000]  燒了它就會覺得去到另一個世界
[00:08:28.000 --> 00:08:30.000]  有些拿製品啊
[00:08:30.000 --> 00:08:32.000]  蘋果橙啊,燒肉啊,雞啊
[00:08:32.000 --> 00:08:34.000]  不過我們那些不會燒的
[00:08:34.000 --> 00:08:36.000]  有時候拜完山就帶走
[00:08:36.000 --> 00:08:38.000]  通常就有燒肉吃
[00:08:38.000 --> 00:08:40.000]  但是有些都會放下
[00:08:40.000 --> 00:08:42.000]  放完之後就不要了
[00:08:42.000 --> 00:08:44.000]  所以在和合石
[00:08:44.000 --> 00:08:47.000]  看到通山都是那些東西
[00:08:47.000 --> 00:08:50.000]  其實那個概念是有點像的
[00:08:50.000 --> 00:08:52.000]  不過以色列人啊
[00:08:52.000 --> 00:08:54.000]  聖經裡面的獻祭呢
[00:08:54.000 --> 00:08:55.000]  有幾種不同的
[00:08:55.000 --> 00:08:56.000]  我不會詳細說
[00:08:56.000 --> 00:08:58.000]  有一些呢,就整隻牛拿去燒了它
[00:08:58.000 --> 00:09:00.000]  有些就只是燒內臟
[00:09:00.000 --> 00:09:02.000]  肉可以分了它
[00:09:02.000 --> 00:09:04.000]  有些甚至在火上搖幾下
[00:09:04.000 --> 00:09:06.000]  就叫做獻祭了
[00:09:06.000 --> 00:09:08.000]  今時今日不會啊
[00:09:08.000 --> 00:09:11.000]  你不會看到有人拖一隻牛進來教會說獻祭的
[00:09:11.000 --> 00:09:15.000]  燒牛排我們就會在露台BBQ爐那裡
[00:09:15.000 --> 00:09:16.000]  燒牛排就會
[00:09:16.000 --> 00:09:18.000]  但是不會拖一隻牛下來獻祭
[00:09:18.000 --> 00:09:21.000]  或者是你不會放一盤水果在那裡
[00:09:21.000 --> 00:09:24.000]  通常獻花就放一盤花在那裡
[00:09:24.000 --> 00:09:26.000]  不會放一盤水果在那裡
[00:09:26.000 --> 00:09:28.000]  其實獻祭的概念
[00:09:28.000 --> 00:09:31.000]  你會發覺已經在現代轉移了
[00:09:31.000 --> 00:09:33.000]  轉移了
[00:09:33.000 --> 00:09:35.000]  轉移了什麼呢?
[00:09:35.000 --> 00:09:36.000]  豹王也有寫
[00:09:36.000 --> 00:09:38.000]  轉移了就是侍奉
[00:09:38.000 --> 00:09:40.000]  侍奉是一種獻祭
[00:09:40.000 --> 00:09:42.000]  侍奉是代替了
[00:09:42.000 --> 00:09:45.000]  舊約一個獻祭的概念
[00:09:45.000 --> 00:09:48.000]  保羅說將身體獻上當作活祭
[00:09:48.000 --> 00:09:51.000]  是聖潔的是神所喜悅的
[00:09:51.000 --> 00:09:55.000]  你們如此侍奉乃是理所當然的
[00:09:55.000 --> 00:09:56.000]  明不明白?
[00:09:56.000 --> 00:09:58.000]  我們不是將自己拿去燒
[00:09:58.000 --> 00:10:01.000]  不要回家就用火燒自己
[00:10:01.000 --> 00:10:03.000]  你將自己獻上
[00:10:03.000 --> 00:10:06.000]  是在說將我們的行動
[00:10:06.000 --> 00:10:07.000]  我們的行為
[00:10:07.000 --> 00:10:10.000]  化為一種對神的回應
[00:10:10.000 --> 00:10:12.000]  我日常生活所做的事
[00:10:12.000 --> 00:10:14.000]  都是回應上帝的恩典
[00:10:14.000 --> 00:10:16.000]  什麼恩典呢?
[00:10:16.000 --> 00:10:18.000]  恩順清兒的恩典
[00:10:18.000 --> 00:10:19.000]  他接納我們成為子女
[00:10:19.000 --> 00:10:23.000]  於是我們就以我們的行動去回應
[00:10:23.000 --> 00:10:25.000]  你不需要買一隻牛
[00:10:25.000 --> 00:10:27.000]  你不需要宰一隻羊
[00:10:27.000 --> 00:10:28.000]  你回來教會侍奉
[00:10:28.000 --> 00:10:30.000]  或者你做不同的侍奉
[00:10:30.000 --> 00:10:32.000]  身體力行地報答上帝
[00:10:32.000 --> 00:10:35.000]  其實就已經是一個獻祭了
[00:10:35.000 --> 00:10:38.000]  但是活祭這兩個字我覺得挺特別的
[00:10:38.000 --> 00:10:40.000]  因為活祭不是鑒生燒死你
[00:10:40.000 --> 00:10:41.000]  正如我說的
[00:10:41.000 --> 00:10:43.000]  活祭是什麼祭呢?
[00:10:43.000 --> 00:10:46.000]  我覺得就是一個會逃跑的祭
[00:10:46.000 --> 00:10:48.000]  你活生生的
[00:10:48.000 --> 00:10:50.000]  將你放上祭壇的時候
[00:10:50.000 --> 00:10:51.000]  你不喜歡的時候
[00:10:51.000 --> 00:10:53.000]  你又會反抗的
[00:10:53.000 --> 00:10:54.000]  不高興的時候
[00:10:54.000 --> 00:10:56.000]  甚至會逃走的
[00:10:56.000 --> 00:10:58.000]  這種就是一種活祭的特色
[00:10:58.000 --> 00:11:00.000]  我稱之為一種會逃跑的祭
[00:11:00.000 --> 00:11:02.000]  其實事實上你要侍奉
[00:11:02.000 --> 00:11:04.000]  你在教會裡面或者在外面都好
[00:11:04.000 --> 00:11:08.000]  你去身體力行去做一些侍奉
[00:11:08.000 --> 00:11:10.000]  其實都辛苦的
[00:11:10.000 --> 00:11:12.000]  我們有各種各樣的侍奉
[00:11:12.000 --> 00:11:14.000]  包括有敬拜隊
[00:11:14.000 --> 00:11:15.000]  有音響的
[00:11:15.000 --> 00:11:16.000]  有詩詩
[00:11:16.000 --> 00:11:18.000]  有護幽的
[00:11:18.000 --> 00:11:19.000]  有青少年導師
[00:11:19.000 --> 00:11:21.000]  總之有不同的侍工
[00:11:21.000 --> 00:11:23.000]  我們還有排排舞
[00:11:23.000 --> 00:11:24.000]  有讚美操
[00:11:24.000 --> 00:11:25.000]  有高爾夫球
[00:11:25.000 --> 00:11:26.000]  有單車
[00:11:26.000 --> 00:11:27.000]  有社會服務
[00:11:27.000 --> 00:11:29.000]  我們有很多這些侍奉
[00:11:29.000 --> 00:11:31.000]  當你參與在裡面的時候
[00:11:31.000 --> 00:11:32.000]  其實是辛苦的
[00:11:32.000 --> 00:11:35.000]  還有一些沒有那麼多人看到的
[00:11:35.000 --> 00:11:37.000]  譬如那些維修啊
[00:11:37.000 --> 00:11:38.000]  場地啊
[00:11:38.000 --> 00:11:39.000]  財務啊那些
[00:11:39.000 --> 00:11:41.000]  他閒著你不知道
[00:11:41.000 --> 00:11:43.000]  其實教會有一幫人幫忙數錢的
[00:11:43.000 --> 00:11:44.000]  數奉獻的
[00:11:44.000 --> 00:11:46.000]  你不知道的不說
[00:11:46.000 --> 00:11:48.000]  其實有很多人在背後默默的
[00:11:48.000 --> 00:11:50.000]  在侍奉上帝的
[00:11:50.000 --> 00:11:52.000]  這些全部是需要你
[00:11:52.000 --> 00:11:55.000]  有時間、要精力、要心機去做的
[00:11:55.000 --> 00:11:58.000]  這些侍奉都是獻給上帝的祭
[00:11:58.000 --> 00:11:59.000]  是好的
[00:11:59.000 --> 00:12:00.000]  是值得欣賞的
[00:12:00.000 --> 00:12:02.000]  是上帝所喜悅的
[00:12:02.000 --> 00:12:04.000]  其實都辛苦的
[00:12:04.000 --> 00:12:06.000]  我看到有些人做著做著
[00:12:06.000 --> 00:12:07.000]  是受不了就走了
[00:12:07.000 --> 00:12:09.000]  是受不了那些侍奉走了
[00:12:09.000 --> 00:12:10.000]  所以作為傳道人
[00:12:10.000 --> 00:12:11.000]  其中一個工作就是
[00:12:11.000 --> 00:12:13.000]  不停地找人回來侍奉
[00:12:13.000 --> 00:12:15.000]  就是整天打電話來找你
[00:12:15.000 --> 00:12:17.000]  去幫忙做這件事
[00:12:17.000 --> 00:12:19.000]  當然我的概念
[00:12:19.000 --> 00:12:20.000]  我都覺得
[00:12:20.000 --> 00:12:22.000]  我希望給個機會大家去服侍
[00:12:22.000 --> 00:12:24.000]  希望給個大家去
[00:12:24.000 --> 00:12:26.000]  獻祭給神的機會
[00:12:26.000 --> 00:12:27.000]  但是我也明白
[00:12:27.000 --> 00:12:29.000]  我們日常的工作
[00:12:29.000 --> 00:12:32.000]  或者生活已經是很勞累的了
[00:12:32.000 --> 00:12:34.000]  還要再抽一些時間出來
[00:12:34.000 --> 00:12:35.000]  去服侍上帝
[00:12:35.000 --> 00:12:36.000]  其實我也明白
[00:12:36.000 --> 00:12:38.000]  大家辛苦的那種矛盾
[00:12:38.000 --> 00:12:41.000]  我不是說一年52個星期
[00:12:41.000 --> 00:12:43.000]  你都要有侍奉
[00:12:43.000 --> 00:12:45.000]  其實會burn out(燒掉)的
[00:12:45.000 --> 00:12:47.000]  侍奉的崗位
[00:12:47.000 --> 00:12:49.000]  有時候需要暫停
[00:12:49.000 --> 00:12:51.000]  或者因為個人的因素而停止
[00:12:51.000 --> 00:12:53.000]  是很正常的
[00:12:53.000 --> 00:12:55.000]  我都曾經因為要照顧孩子的緣故
[00:12:55.000 --> 00:12:57.000]  我有兩年時間
[00:12:57.000 --> 00:12:59.000]  沒有固定的侍奉崗位
[00:12:59.000 --> 00:13:02.000]  我不覺得這件事大逆不道
[00:13:02.000 --> 00:13:05.000]  不過如果你是停慣了
[00:13:05.000 --> 00:13:06.000]  停到一個點
[00:13:06.000 --> 00:13:09.000]  覺得沒有固定侍奉崗位是無所謂的
[00:13:09.000 --> 00:13:11.000]  或者是盲目了
[00:13:11.000 --> 00:13:13.000]  連侍奉的觀念都沒有了
[00:13:13.000 --> 00:13:16.000]  總之我星期天回來坐在這裡就夠了
[00:13:16.000 --> 00:13:18.000]  已經是很給面子的了
[00:13:18.000 --> 00:13:20.000]  這樣就有一點擔心了
[00:13:20.000 --> 00:13:21.000]  這件事令我
[00:13:21.000 --> 00:13:23.000]  其實呢
[00:13:23.000 --> 00:13:25.000]  最重要是
[00:13:25.000 --> 00:13:27.000]  我還要強調多一點
[00:13:27.000 --> 00:13:29.000]  教會的侍奉
[00:13:29.000 --> 00:13:32.000]  其實都只不過是教會場景裡面的
[00:13:32.000 --> 00:13:34.000]  你在生活裡面有沒有侍奉
[00:13:34.000 --> 00:13:36.000]  這個是更加值得去想的
[00:13:36.000 --> 00:13:38.000]  你到了生活裡面
[00:13:38.000 --> 00:13:40.000]  你有沒有過了一個侍奉的人生
[00:13:40.000 --> 00:13:43.000]  其實教會有些侍奉是很好玩的
[00:13:43.000 --> 00:13:45.000]  譬如我自己彈結他
[00:13:45.000 --> 00:13:47.000]  那時候我會彈結他之後
[00:13:47.000 --> 00:13:49.000]  我開始在教會裡面服侍
[00:13:49.000 --> 00:13:50.000]  我蠻enjoy(享受)的
[00:13:50.000 --> 00:13:53.000]  每個星期總之誰沒空我就頂上了
[00:13:53.000 --> 00:13:56.000]  我享受音樂
[00:13:56.000 --> 00:13:59.000]  所以我就喜歡去做領師
[00:13:59.000 --> 00:14:01.000]  或者彈結他的崗位
[00:14:01.000 --> 00:14:03.000]  其實我享受的這些侍奉
[00:14:03.000 --> 00:14:06.000]  但是其實你人生都是一場侍奉
[00:14:06.000 --> 00:14:09.000]  你每做一件事
[00:14:09.000 --> 00:14:11.000]  你在你的日常生活裡面
[00:14:11.000 --> 00:14:12.000]  你在你的職場裡面
[00:14:12.000 --> 00:14:14.000]  或者你在你的學校裡面
[00:14:14.000 --> 00:14:15.000]  你在你的家裡面
[00:14:15.000 --> 00:14:18.000]  你每一個的行為動作
[00:14:18.000 --> 00:14:20.000]  其實都是一種侍奉
[00:14:20.000 --> 00:14:21.000]  有沒有想過
[00:14:21.000 --> 00:14:23.000]  上帝都看在眼裡的
[00:14:23.000 --> 00:14:25.000]  上帝都看到你在家裡是怎樣
[00:14:25.000 --> 00:14:28.000]  看到你是怎樣對你的職場的同事
[00:14:28.000 --> 00:14:30.000]  你的下屬
[00:14:30.000 --> 00:14:32.000]  看到你怎樣對你的朋友
[00:14:32.000 --> 00:14:35.000]  你在他們心目中是一個怎樣的基督徒
[00:14:35.000 --> 00:14:37.000]  其實你做得好的時候
[00:14:37.000 --> 00:14:40.000]  已經是對上帝的一個侍奉
[00:14:40.000 --> 00:14:42.000]  我這樣說的時候
[00:14:42.000 --> 00:14:44.000]  不知道大家會不會覺得有一點點壓力
[00:14:44.000 --> 00:14:46.000]  有沒有一點點壓力
[00:14:46.000 --> 00:14:49.000]  好像24小時有個天眼看著你
[00:14:49.000 --> 00:14:52.000]  但是24小時上帝都看著你的
[00:14:52.000 --> 00:14:55.000]  其實我想有時候我們都會有的
[00:14:55.000 --> 00:14:57.000]  有一點點這樣的念頭
[00:14:57.000 --> 00:14:59.000]  如果我不是基督徒
[00:14:59.000 --> 00:15:01.000]  這下我不忍你了
[00:15:01.000 --> 00:15:03.000]  或者我不是基督徒就好了
[00:15:03.000 --> 00:15:05.000]  我不用理那麼多
[00:15:05.000 --> 00:15:06.000]  我沒有那麼多的規限
[00:15:06.000 --> 00:15:07.000]  我沒有那麼多的規矩
[00:15:07.000 --> 00:15:10.000]  我沒有那麼多的目光需要去駕馭
[00:15:10.000 --> 00:15:13.000]  我不用擔心在別人面前會不會失見證
[00:15:13.000 --> 00:15:14.000]  是不是
[00:15:14.000 --> 00:15:16.000]  有時候都會
[00:15:16.000 --> 00:15:17.000]  我也會
[00:15:17.000 --> 00:15:19.000]  有時候我想發脾氣
[00:15:19.000 --> 00:15:20.000]  我想發洩
[00:15:20.000 --> 00:15:24.000]  我知道我做了上帝不喜悅的
[00:15:24.000 --> 00:15:25.000]  但我都想做的
[00:15:25.000 --> 00:15:28.000]  有時候我都想馬虎求其一下
[00:15:28.000 --> 00:15:30.000]  我都想懈就懈
[00:15:30.000 --> 00:15:32.000]  可以懈的話不會動
[00:15:32.000 --> 00:15:36.000]  我都會有自己情緒的時間
[00:15:36.000 --> 00:15:40.000]  或者有想馬虎求其的時間
[00:15:40.000 --> 00:15:43.000]  但當我想到其實生活是一場侍奉的時候
[00:15:43.000 --> 00:15:47.000]  我明白我要控制自己
[00:15:47.000 --> 00:15:48.000]  我要做好
[00:15:48.000 --> 00:15:49.000]  我不是為了給人看
[00:15:49.000 --> 00:15:51.000]  我是為了給上帝看
[00:15:51.000 --> 00:15:53.000]  我是為了感謝上帝
[00:15:53.000 --> 00:15:57.000]  祂拯救我的恩典而去做的這個動作
[00:15:57.000 --> 00:15:59.000]  這個行為我的生活
[00:15:59.000 --> 00:16:01.000]  所以作為一個活祭
[00:16:01.000 --> 00:16:04.000]  我覺得最大的挑戰就是拒絕逃跑
[00:16:04.000 --> 00:16:08.000]  就是你要經常保持著自己是一種侍奉的狀態或者心態
[00:16:08.000 --> 00:16:13.000]  我不會說在祭壇上這樣就走了
[00:16:13.000 --> 00:16:15.000]  我明白我生活就是一場侍奉
[00:16:15.000 --> 00:16:17.000]  我面對的每一個人
[00:16:17.000 --> 00:16:21.000]  我都是帶著基督的樣式去到他跟前
[00:16:21.000 --> 00:16:24.000]  我帶著基督的光
[00:16:24.000 --> 00:16:27.000]  基督的香氣去到他面前
[00:16:27.000 --> 00:16:29.000]  這個是一個侍奉
[00:16:29.000 --> 00:16:32.000]  我們不要走路
[00:16:32.000 --> 00:16:35.000]  有很多東西是會吸引我們離開祭壇
[00:16:35.000 --> 00:16:36.000]  不再侍奉神
[00:16:36.000 --> 00:16:39.000]  而侍奉了另一些東西
[00:16:39.000 --> 00:16:44.000]  所以保羅說不如效法這個世界
[00:16:44.000 --> 00:16:47.000]  那我又要明白什麼叫世界
[00:16:47.000 --> 00:16:48.000]  什麼是世界
[00:16:48.000 --> 00:16:52.000]  你看聖經很多時候會看到世界這個字
[00:16:52.000 --> 00:16:54.000]  但是按我們的理解是什麼
[00:16:54.000 --> 00:16:56.000]  你上網查維基
