
[00:00:00.000 --> 00:00:05.500]  《士徒行傳》十七章二十二至三十二節
[00:04:05.200 --> 00:04:07.200]  阿們
[00:04:07.200 --> 00:04:13.200]  這張聖經有三次保羅的證悼
[00:04:13.200 --> 00:04:15.200]  一開始的時候
[00:04:15.200 --> 00:04:19.200]  十七章說他離開菲臘比
[00:04:19.200 --> 00:04:23.200]  就去到帖薩羅尼加
[00:04:23.200 --> 00:04:27.200]  在帖薩羅尼加的猶太人的會堂
[00:04:27.200 --> 00:04:29.200]  來到去港島
[00:04:29.200 --> 00:04:30.200]  說什麼呢?
[00:04:30.200 --> 00:04:33.200]  第一十七章的開始
[00:04:33.200 --> 00:04:35.200]  第一節
[00:04:35.200 --> 00:04:39.200]  一節保羅和西拉經過暗非波利
[00:04:39.200 --> 00:04:41.200]  阿波羅尼亞
[00:04:41.200 --> 00:04:43.200]  就去到帖薩羅尼加
[00:04:43.200 --> 00:04:46.200]  在那裡有猶太人的會堂
[00:04:46.200 --> 00:04:49.200]  保羅照他素常的規矩進去
[00:04:49.200 --> 00:04:52.200]  一連三個安息日
[00:04:52.200 --> 00:04:55.200]  根據聖經與他們辯論
[00:04:55.200 --> 00:04:57.200]  講解和說明
[00:04:57.200 --> 00:04:58.200]  留意了
[00:04:58.200 --> 00:05:01.200]  基督必須受害
[00:05:01.200 --> 00:05:04.200]  從死人之中復活
[00:05:04.200 --> 00:05:05.200]  接著說
[00:05:05.200 --> 00:05:07.200]  我所傳給你們的這位耶穌
[00:05:07.200 --> 00:05:09.200]  祂就是基督了
[00:05:09.200 --> 00:05:13.200]  向帖薩羅尼加的猶太人
[00:05:13.200 --> 00:05:14.200]  不說太多
[00:05:14.200 --> 00:05:17.200]  因為他們已經有舊約背景
[00:05:17.200 --> 00:05:20.200]  只是講解陳明
[00:05:20.200 --> 00:05:21.200]  引聖經
[00:05:21.200 --> 00:05:23.200]  告訴他們
[00:05:23.200 --> 00:05:25.200]  我所傳給你們的耶穌
[00:05:25.200 --> 00:05:27.200]  祂就是基督了
[00:05:27.200 --> 00:05:30.200]  接著留意第十七章的十八節
[00:05:30.200 --> 00:05:33.200]  我們不太詳細看太多
[00:05:33.200 --> 00:05:35.200]  點出幾個地方
[00:05:35.200 --> 00:05:38.200]  輾轉帖薩羅尼加人
[00:05:38.200 --> 00:05:42.200]  或者說帖薩羅尼加裡的猶太人
[00:05:42.200 --> 00:05:44.200]  不信的猶太人
[00:05:44.200 --> 00:05:46.200]  因為知道保羅這樣說
[00:05:46.200 --> 00:05:48.200]  說這位耶穌是基督
[00:05:48.200 --> 00:05:50.200]  就來迫他
[00:05:50.200 --> 00:05:52.200]  所以當時的弟兄姊妹
[00:05:52.200 --> 00:05:54.200]  就送保羅走
[00:05:54.200 --> 00:05:57.200]  保羅輾轉去到比利亞
[00:05:57.200 --> 00:05:58.200]  接著在比利亞
[00:05:58.200 --> 00:06:01.200]  也有很多人信耶穌
[00:06:01.200 --> 00:06:02.200]  待會要留意
[00:06:02.200 --> 00:06:05.200]  為何這麼多在比利亞的人
[00:06:05.200 --> 00:06:07.200]  會自己信耶穌
[00:06:07.200 --> 00:06:08.200]  因為保羅說的
[00:06:08.200 --> 00:06:11.200]  他們更加肯定地相信
[00:06:11.200 --> 00:06:13.200]  使徒輾轉的作者
[00:06:13.200 --> 00:06:18.200]  又交代到其中有很重要的原因
[00:06:18.200 --> 00:06:21.200]  是今天我們要接受這個挑戰
[00:06:21.200 --> 00:06:22.200]  復活節
[00:06:22.200 --> 00:06:28.200]  我們的信是一個道聽途說
[00:06:28.200 --> 00:06:33.200]  因為是我們詳細地考察聖經
[00:06:33.200 --> 00:06:36.200]  我們來深信明白
[00:06:36.200 --> 00:06:40.200]  以至保羅所傳遞的
[00:06:40.200 --> 00:06:42.200]  我們就接受了
[00:06:42.200 --> 00:06:44.200]  待會再和大家看看那段經文
[00:06:44.200 --> 00:06:46.200]  不過我們先看第十六節
[00:06:46.200 --> 00:06:48.200]  保羅在雅典
[00:06:48.200 --> 00:06:50.200]  等候他們的時候
[00:06:50.200 --> 00:06:51.200]  看見滿
[00:06:51.200 --> 00:06:53.200]  又多說一點
[00:06:53.200 --> 00:06:56.200]  在比利亞本來有一個很好的傳道
[00:06:56.200 --> 00:06:59.200]  不過聖經記載
[00:06:59.200 --> 00:07:03.200]  在帖撒羅尼加城的猶太人
[00:07:03.200 --> 00:07:07.200]  不單止要保羅離開帖撒羅尼加
[00:07:07.200 --> 00:07:09.200]  當這些猶太人知道
[00:07:09.200 --> 00:07:11.200]  保羅去了比利亞之後
[00:07:11.200 --> 00:07:13.200]  在那裡傳道之後
[00:07:13.200 --> 00:07:15.200]  他們直到去到比利亞
[00:07:15.200 --> 00:07:19.200]  要來逼迫保羅
[00:07:19.200 --> 00:07:22.200]  所以弟兄姊妹再送走保羅
[00:07:22.200 --> 00:07:24.200]  所以第十六節
[00:07:24.200 --> 00:07:26.200]  保羅就在雅典
[00:07:26.200 --> 00:07:30.200]  來等候西拉和提摩泰
[00:07:30.200 --> 00:07:33.200]  當時他看見滿城都是偶像
[00:07:33.200 --> 00:07:36.200]  心裡非常難過
[00:07:36.200 --> 00:07:38.200]  輾轉留意第十八節
[00:07:38.200 --> 00:07:41.200]  當時有兩個學派
[00:07:41.200 --> 00:07:45.200]  以比古羅和斯多瓦兩個學派的哲學家
[00:07:45.200 --> 00:07:47.200]  和保羅來辯論
[00:07:47.200 --> 00:07:50.200]  接著他們就這樣說
[00:07:50.200 --> 00:07:54.200]  這個胡言亂語的人要說什麼呢?
[00:07:54.200 --> 00:07:55.200]  有些人就說
[00:07:55.200 --> 00:07:59.200]  他似乎是宣傳外邦的鬼神
[00:07:59.200 --> 00:08:01.200]  原因是什麼呢?
[00:08:01.200 --> 00:08:06.200]  「這是因保羅傳講耶穌與復活的福音」
[00:08:06.200 --> 00:08:08.200]  第二次說了
[00:08:08.200 --> 00:08:12.200]  然後我們看看第十七章後面那裡
[00:08:12.200 --> 00:08:14.200]  第三十節
[00:08:14.200 --> 00:08:16.200]  很快將這幾段經文
[00:08:16.200 --> 00:08:19.200]  幫大家做了一個聚焦
[00:08:19.200 --> 00:08:24.200]  整章聖經就是環繞著三篇的信息
[00:08:24.200 --> 00:08:28.200]  其實十八章還有一段
[00:08:28.200 --> 00:08:29.200]  第三十節
[00:08:29.200 --> 00:08:32.200]  「世人蒙昧無知的時候
[00:08:32.200 --> 00:08:34.200]  神定不追究
[00:08:34.200 --> 00:08:39.200]  如今卻吩咐各處的人都要悔改」
[00:08:39.200 --> 00:08:41.200]  因為祂就是神
[00:08:41.200 --> 00:08:42.200]  做物主
[00:08:42.200 --> 00:08:46.200]  「定了日子要藉著祂所設立的人」
[00:08:46.200 --> 00:08:48.200]  設立的人就是耶穌
[00:08:48.200 --> 00:08:52.200]  「來按公義審判天下」
[00:08:52.200 --> 00:08:55.200]  「並且使祂從死人中復活」
[00:08:55.200 --> 00:08:59.200]  「給萬人作可信的憑據」
[00:08:59.200 --> 00:09:04.200]  這番說話是保羅在雅典的阿略巴古
[00:09:04.200 --> 00:09:06.200]  那裡來講的
[00:09:06.200 --> 00:09:08.200]  對著一些拜偶像的人
[00:09:08.200 --> 00:09:10.200]  眾誠都是偶像
[00:09:10.200 --> 00:09:12.200]  對著一些哲學家
[00:09:12.200 --> 00:09:13.200]  有以比古羅
[00:09:13.200 --> 00:09:15.200]  有斯多瓦
[00:09:15.200 --> 00:09:20.200]  兩門當時比較出名的學派的哲學家
[00:09:20.200 --> 00:09:22.200]  保羅就和他們辯論
[00:09:22.200 --> 00:09:24.200]  但是保羅有一個信息
[00:09:24.200 --> 00:09:27.200]  是當時的人沒有辦法接受的
[00:09:27.200 --> 00:09:29.200]  就是三十三節這裡所講
[00:09:29.200 --> 00:09:30.200]  對不起,三十二節
[00:09:30.200 --> 00:09:35.200]  「眾人聽見死人復活
[00:09:35.200 --> 00:09:38.200]  就有人譏笑」
[00:09:38.200 --> 00:09:39.200]  各位
[00:09:39.200 --> 00:09:41.200]  使徒保羅
[00:09:41.200 --> 00:09:43.200]  他的傳道
[00:09:43.200 --> 00:09:45.200]  向著猶太人
[00:09:45.200 --> 00:09:49.200]  正名聖經舊約所預言的
[00:09:49.200 --> 00:09:53.200]  基督尼塞亞救贖主
[00:09:53.200 --> 00:09:55.200]  就是這位耶穌
[00:09:55.200 --> 00:09:58.200]  有小部分的猶太人信主
[00:09:58.200 --> 00:10:01.200]  但是大部分的猶太人拒絕
[00:10:01.200 --> 00:10:03.200]  和迫不得已
[00:10:03.200 --> 00:10:04.200]  這一位保羅
[00:10:04.200 --> 00:10:06.200]  保羅輾轉要來到
[00:10:06.200 --> 00:10:10.200]  由帖撒羅尼加去到比利亞
[00:10:10.200 --> 00:10:15.200]  留意一下比利亞人他們有什麼反應
[00:10:15.200 --> 00:10:21.200]  十七章的第十節
[00:10:21.200 --> 00:10:29.200]  「當夜弟兄們納克、宋、保羅、和、西拉往比利亞去
[00:10:29.200 --> 00:10:33.200]  二人到了就進入猶太人的會堂」
[00:10:33.200 --> 00:10:38.200]  仍然那個場景都是猶太人聚集的地方
[00:10:38.200 --> 00:10:39.200]  會堂
[00:10:39.200 --> 00:10:42.200]  但是為什麼帖撒羅尼加的人
[00:10:42.200 --> 00:10:46.200]  和比利亞人會有很不同的對待保羅呢?
[00:10:46.200 --> 00:10:47.200]  原因在哪裡呢?
[00:10:47.200 --> 00:10:49.200]  留意一下
[00:10:49.200 --> 00:10:50.200]  第十一節
[00:10:50.200 --> 00:10:53.200]  「這地方的猶太人
[00:10:53.200 --> 00:10:57.200]  比帖撒羅尼加的人開明
[00:10:57.200 --> 00:10:59.200]  熱心領受這道
[00:10:59.200 --> 00:11:02.200]  天天查考聖經
[00:11:02.200 --> 00:11:07.200]  要知道這道是否真實」
[00:11:07.200 --> 00:11:11.200]  原來作者告訴我們
[00:11:11.200 --> 00:11:14.200]  不是保羅有些重大的秘訣
[00:11:14.200 --> 00:11:17.200]  他藏起來不讓帖撒羅尼加的人知道
[00:11:17.200 --> 00:11:18.200]  不是
[00:11:18.200 --> 00:11:21.200]  仍然都是說耶穌是基督
[00:11:21.200 --> 00:11:26.200]  不過原來比利亞的人
[00:11:26.200 --> 00:11:30.200]  他們自己研讀聖經
[00:11:30.200 --> 00:11:34.200]  自己在心靈裏尋問
[00:11:34.200 --> 00:11:37.200]  到底這道是否真實
[00:11:37.200 --> 00:11:40.200]  他們天天的查考
[00:11:40.200 --> 00:11:43.200]  和願意開明的接受
[00:11:43.200 --> 00:11:45.200]  這樣帶來的就是
[00:11:45.200 --> 00:11:49.200]  當使徒保羅和他們繼續都是說這個信息
[00:11:49.200 --> 00:11:50.200]  耶穌
[00:11:50.200 --> 00:11:54.200]  我們今天所傳揚的釘十字架
[00:11:54.200 --> 00:11:58.200]  在那個各國他山的那個人
[00:11:58.200 --> 00:11:59.200]  拿撒勒人
[00:11:59.200 --> 00:12:03.200]  就是我們祖宗所說的尼塞亞
[00:12:03.200 --> 00:12:05.200]  比利亞人接受
[00:12:05.200 --> 00:12:06.200]  相信
[00:12:06.200 --> 00:12:08.200]  後面所說的就是第十二節
[00:12:08.200 --> 00:12:13.200]  所以他們中間有許多信料
[00:12:13.200 --> 00:12:16.200]  有沒有留意到路加這位作者
[00:12:16.200 --> 00:12:19.200]  好像一個隨軍記者
[00:12:19.200 --> 00:12:22.200]  或者說追隨著牧師去報道
[00:12:22.200 --> 00:12:25.200]  去宣教的一個記者
[00:12:25.200 --> 00:12:29.200]  記錄兩段的分別
[00:12:29.200 --> 00:12:31.200]  帖撒羅尼加城的人
[00:12:31.200 --> 00:12:33.200]  比利亞城的人
[00:12:33.200 --> 00:12:35.200]  為何會有這麼大的分別
[00:12:35.200 --> 00:12:38.200]  同樣是猶太人的會堂
[00:12:38.200 --> 00:12:41.200]  為何會有這麼大的分別
[00:12:41.200 --> 00:12:43.200]  原因就是
[00:12:43.200 --> 00:12:46.200]  心靈準備接受真理
[00:12:46.200 --> 00:12:51.200]  心靈是等待真理的光的光照
[00:12:51.200 --> 00:12:53.200]  如果這個是真理
[00:12:53.200 --> 00:12:57.200]  我就義無反顧相信下去
[00:12:57.200 --> 00:12:59.200]  這個就是比利亞人
[00:12:59.200 --> 00:13:02.200]  他們所得到的神的福氣
[00:13:02.200 --> 00:13:05.200]  他們的心原來已經準備好
[00:13:05.200 --> 00:13:07.200]  親愛的弟兄姊妹
[00:13:07.200 --> 00:13:09.200]  今天
[00:13:09.200 --> 00:13:11.200]  我們說未信的人
[00:13:11.200 --> 00:13:13.200]  要信復活
[00:13:13.200 --> 00:13:15.200]  是很困難
[00:13:15.200 --> 00:13:17.200]  但是我們信了的人
[00:13:17.200 --> 00:13:21.200]  要我們真的有一個生命的扭轉
[00:13:21.200 --> 00:13:24.200]  同樣都不是容易的
[00:13:24.200 --> 00:13:26.200]  苦心自問
[00:13:26.200 --> 00:13:29.200]  自己一樣不容易
[00:13:29.200 --> 00:13:31.200]  一樣會有一些老我
[00:13:31.200 --> 00:13:33.200]  過性罪惡
[00:13:33.200 --> 00:13:36.200]  一樣是要靠神的恩典
[00:13:36.200 --> 00:13:38.200]  我們一起去努力
[00:13:38.200 --> 00:13:41.200]  復活的盼望就是告訴我們
[00:13:41.200 --> 00:13:44.200]  今天仍然是有盼望
[00:13:44.200 --> 00:13:47.200]  仍然有改變的空間
[00:13:47.200 --> 00:13:48.200]  然後
[00:13:48.200 --> 00:13:50.200]  當這些猶太人
[00:13:50.200 --> 00:13:51.200]  第十三節
[00:13:51.200 --> 00:13:54.200]  但帖撒羅尼加的猶太人
[00:13:54.200 --> 00:13:57.200]  知道保羅又在比利亞
[00:13:57.200 --> 00:13:59.200]  傳講神的道
[00:13:59.200 --> 00:14:01.200]  就往那裡去
[00:14:01.200 --> 00:14:03.200]  不是去聽道
[00:14:03.200 --> 00:14:07.200]  是去逼迫聽道的人和傳道的人
[00:14:07.200 --> 00:14:09.200]  你說是多麼諷刺
[00:14:09.200 --> 00:14:13.200]  說的是叫人有生命的一個復活的訊息
[00:14:13.200 --> 00:14:17.200]  是會招致帖撒羅尼加城的猶太人
[00:14:17.200 --> 00:14:19.200]  逼迫保羅
[00:14:19.200 --> 00:14:22.200]  他們煽惑眾人
[00:14:22.200 --> 00:14:24.200]  挑唆群眾
[00:14:24.200 --> 00:14:27.200]  來將保羅和他們的人
[00:14:27.200 --> 00:14:29.200]  逼迫
[00:14:29.200 --> 00:14:30.200]  所以第十四節
[00:14:30.200 --> 00:14:34.200]  弟兄就立刻送保羅去到海邊
[00:14:34.200 --> 00:14:38.200]  西拉和提摩泰仍然留在比利亞
[00:14:38.200 --> 00:14:41.200]  所以接著就是第十六節
[00:14:41.200 --> 00:14:43.200]  一直到三十二節
[00:14:43.200 --> 00:14:47.200]  保羅就在雅典的外邦人當中
[00:14:47.200 --> 00:14:48.200]  來傳道
[00:14:48.200 --> 00:14:51.200]  剛才主席為我們所讀的那段經文
[00:14:51.200 --> 00:14:53.200]  就是保羅看到的
[00:14:53.200 --> 00:14:57.200]  是一群不是猶太人的群眾
[00:14:57.200 --> 00:14:59.200]  而且是拜偶像
[00:14:59.200 --> 00:15:00.200]  很嚴重的
[00:15:00.200 --> 00:15:04.200]  保羅向他們發出挑戰
[00:15:04.200 --> 00:15:06.200]  告訴他們
[00:15:06.200 --> 00:15:08.200]  一方面有相同的
[00:15:08.200 --> 00:15:10.200]  他們是敬畏鬼神
[00:15:10.200 --> 00:15:12.200]  甚至有不認識的神明
[00:15:12.200 --> 00:15:14.200]  他們都來到去膜拜
[00:15:14.200 --> 00:15:15.200]  做了一個像
[00:15:15.200 --> 00:15:17.200]  叫做未識之神的像
[00:15:17.200 --> 00:15:19.200]  他們是很虔誠
[00:15:19.200 --> 00:15:21.200]  不過
[00:15:21.200 --> 00:15:23.200]  到底你們拜的
[00:15:23.200 --> 00:15:25.200]  你們自己知不知道呢?
[00:15:25.200 --> 00:15:28.200]  保羅就要發出這個問題的挑戰
[00:15:28.200 --> 00:15:30.200]  你們所拜的
[00:15:30.200 --> 00:15:33.200]  是不是真的能夠幫助你呢?
[00:15:33.200 --> 00:15:34.200]  這個幫助
[00:15:34.200 --> 00:15:37.200]  是不是只是令到你在物質上
[00:15:37.200 --> 00:15:39.200]  那個財富的豐富呢?
[00:15:39.200 --> 00:15:42.200]  或者壽命的增加呢?
[00:15:42.200 --> 00:15:45.200]  這些我們每年都會見到的
[00:15:45.200 --> 00:15:49.200]  多麼迷信的人都會相信
[00:15:49.200 --> 00:15:53.200]  但是今天聖經告訴我們
[00:15:53.200 --> 00:15:55.200]  復活的真理
[00:15:55.200 --> 00:15:59.200]  是我們要尋求明白
[00:15:59.200 --> 00:16:02.200]  以及我們要毀身下去
[00:16:02.200 --> 00:16:05.200]  使徒保羅來到去向他們發出挑戰
[00:16:05.200 --> 00:16:08.200]  你們所不認識的神
[00:16:08.200 --> 00:16:10.200]  現在我告訴你
[00:16:10.200 --> 00:16:12.200]  保羅就從這位造物主
[00:16:12.200 --> 00:16:14.200]  去創造這個宇宙
[00:16:14.200 --> 00:16:16.200]  那個計劃來講述
[00:16:16.200 --> 00:16:21.200]  而且他還要聚焦一個很嚴肅的道理
[00:16:21.200 --> 00:16:24.200]  就是世人蒙昧無知的時候
[00:16:24.200 --> 00:16:26.200]  神並未鑑測
[00:16:26.200 --> 00:16:28.200]  就是說
[00:16:28.200 --> 00:16:32.200]  神仍然容許這個世界有普遍的因典
[00:16:32.200 --> 00:16:34.200]  有陽光雨露
[00:16:34.200 --> 00:16:38.200]  有四時的叫賞的日子
[00:16:38.200 --> 00:16:42.200]  每年每年這樣生生不息的運行
[00:16:42.200 --> 00:16:44.200]  但是保羅說
[00:16:44.200 --> 00:16:47.200]  神已經定了一個證據
[00:16:47.200 --> 00:16:50.200]  來審判世人
[00:16:50.200 --> 00:16:53.200]  就是三十節我們剛才所讀的
[00:16:53.200 --> 00:16:57.200]  世人蒙昧無知的時候
[00:16:57.200 --> 00:16:59.200]  神並未追究
[00:16:59.200 --> 00:17:03.200]  但是現在卻吩咐各處的人
[00:17:03.200 --> 00:17:05.200]  都要悔改
[00:17:05.200 --> 00:17:08.200]  因為他已經定了日子
[00:17:08.200 --> 00:17:11.200]  要藉著他所設立的人
[00:17:11.200 --> 00:17:15.200]  按公義來審判天下
[00:17:15.200 --> 00:17:19.200]  並且使他從死人當中復活
[00:17:19.200 --> 00:17:21.200]  給萬人
[00:17:21.200 --> 00:17:23.200]  所有萬族萬民
[00:17:23.200 --> 00:17:25.200]  是一個證據
[00:17:25.200 --> 00:17:27.200]  什麼證據呢?
[00:17:27.200 --> 00:17:30.200]  真是有一位救贖主
[00:17:30.200 --> 00:17:32.200]  從天而來
[00:17:32.200 --> 00:17:35.200]  擔當世人的罪孽
[00:17:35.200 --> 00:17:37.200]  真是有一位救贖主
[00:17:37.200 --> 00:17:40.200]  為我們完全的犧牲
[00:17:40.200 --> 00:17:43.200]  這個救恩是白白的
[00:17:43.200 --> 00:17:47.200]  是無法用價值衡量的價值
[00:17:47.200 --> 00:17:48.200]  不是廉價
[00:17:48.200 --> 00:17:50.200]  是重價的價值
[00:17:50.200 --> 00:17:54.200]  就是耶穌為我們完全的犧牲
[00:17:54.200 --> 00:17:57.200]  所以每一個罪人有盼望
[00:17:57.200 --> 00:18:02.200]  每一個人只要和主耶穌有生命的關係
[00:18:02.200 --> 00:18:05.200]  你就立即出死入生
[00:18:05.200 --> 00:18:08.200]  給萬人作證據
[00:18:08.200 --> 00:18:11.200]  就是一個這麼簡單
[00:18:11.200 --> 00:18:13.200]  每個人打開你的心靈
[00:18:13.200 --> 00:18:16.200]  就可以得到的救恩
[00:18:16.200 --> 00:18:18.200]  你說多麼好呢?
[00:18:18.200 --> 00:18:22.200]  但是原來是很難相信
[00:18:22.200 --> 00:18:24.200]  基督教最難令人相信的
[00:18:24.200 --> 00:18:27.200]  居然就是復活
[00:18:27.200 --> 00:18:29.200]  很難接受
[00:18:29.200 --> 00:18:31.200]  留意一下三十二節
[00:18:31.200 --> 00:18:35.200]  眾人聽見死人復活
[00:18:35.200 --> 00:18:38.200]  就譏笑保羅
[00:18:38.200 --> 00:18:42.200]  在人的有限的眼光
[00:18:42.200 --> 00:18:44.200]  怎麼可能相信
[00:18:44.200 --> 00:18:48.200]  人可以由死復活呢?
[00:18:48.200 --> 00:18:50.200]  這位主耶穌
[00:18:50.200 --> 00:18:52.200]  怎麼可能
[00:18:52.200 --> 00:18:56.200]  被人這樣在十字架上懸掛
[00:18:56.200 --> 00:18:58.200]  鞭打致死
[00:18:58.200 --> 00:19:01.200]  來由死復活呢?
[00:19:01.200 --> 00:19:03.200]  所以我們看一些真派的書
[00:19:03.200 --> 00:19:05.200]  自由派的書
[00:19:05.200 --> 00:19:07.200]  講到關於耶穌的復活
[00:19:07.200 --> 00:19:11.200]  他們用他們很有智慧的辦法
[00:19:11.200 --> 00:19:13.200]  其實耶穌不是真的死了
[00:19:13.200 --> 00:19:15.200]  祂是暈了
[00:19:15.200 --> 00:19:18.200]  所以在墳墓陰冷的地方
[00:19:18.200 --> 00:19:20.200]  慢慢復甦
[00:19:20.200 --> 00:19:22.200]  一個這樣奄奄一息的人
[00:19:22.200 --> 00:19:24.200]  爬出那個墳墓
[00:19:24.200 --> 00:19:27.200]  怎麼可能叫復活呢?
[00:19:27.200 --> 00:19:31.200]  為什麼我們需要用我們這麼愚昧的智慧
[00:19:31.200 --> 00:19:33.200]  去幫神解脫呢?
[00:19:33.200 --> 00:19:36.200]  是鐵一般的事實
[00:19:36.200 --> 00:19:38.200]  即便你相信
[00:19:38.200 --> 00:19:40.200]  也許你不要相信
[00:19:40.200 --> 00:19:42.200]  這是徹徹底底
[00:19:42.200 --> 00:19:46.200]  由死復活的主耶穌
[00:19:46.200 --> 00:19:49.200]  這才是令到今天基督教
[00:19:49.200 --> 00:19:52.200]  到今天無論任何的政權
[00:19:52.200 --> 00:19:57.200]  都不能夠推倒的一個信仰
[00:19:57.200 --> 00:20:00.200]  也可以肯定的就是
[00:20:00.200 --> 00:20:05.200]  只要你和我讓基督的生命
[00:20:05.200 --> 00:20:07.200]  讓聖靈的工作
[00:20:07.200 --> 00:20:10.200]  在我們裡面運行的時候
[00:20:10.200 --> 00:20:14.200]  即是我們很簡單地願意交出我們的生命
[00:20:14.200 --> 00:20:16.200]  主耶穌的能力
[00:20:16.200 --> 00:20:19.200]  就會在你和我的生命裡面
