
[00:00:00.000 --> 00:00:02.000]  弟兄姊妹,我們一起祈禱吧
[00:08:21.500 --> 00:08:22.500]  亞比米勒說
[00:08:22.500 --> 00:08:24.500]  誰作者事我不知道
[00:08:24.500 --> 00:08:26.500]  你也沒有告訴我
[00:08:26.500 --> 00:08:28.500]  今日我才聽見了
[00:08:28.500 --> 00:08:31.500]  亞伯拉罕把羊和牛
[00:08:31.500 --> 00:08:33.500]  給了亞比米勒
[00:08:33.500 --> 00:08:35.500]  二人就彼此納藥
[00:08:35.500 --> 00:08:37.500]  亞伯拉罕把七隻羊羔
[00:08:37.500 --> 00:08:39.500]  另放在一處
[00:08:39.500 --> 00:08:42.500]  亞比米勒問亞伯拉罕說
[00:08:42.500 --> 00:08:44.500]  你把這七隻羊羔
[00:08:44.500 --> 00:08:46.500]  另放在一處
[00:08:46.500 --> 00:08:48.500]  是什麼意思呢
[00:08:48.500 --> 00:08:49.500]  亞伯拉罕說
[00:08:49.500 --> 00:08:51.500]  你要從我手裡
[00:08:51.500 --> 00:08:53.500]  授這七隻母羊羔
[00:08:53.500 --> 00:08:56.500]  作我挖這口井的證據
[00:08:56.500 --> 00:08:58.500]  所以他給那地方
[00:08:58.500 --> 00:09:00.500]  起名叫別士巴
[00:09:00.500 --> 00:09:04.500]  別士巴就是盟誓的井的意思
[00:09:04.500 --> 00:09:08.500]  因為他們二人在那裡起了誓
[00:09:08.500 --> 00:09:10.500]  誓字就說別士巴
[00:09:10.500 --> 00:09:12.500]  這個希伯來文
[00:09:12.500 --> 00:09:14.500]  就是盟誓的井
[00:09:14.500 --> 00:09:16.500]  即是有一個盟約
[00:09:16.500 --> 00:09:18.500]  別士巴納了藥
[00:09:18.500 --> 00:09:21.500]  亞比米勒就和他軍長菲國
[00:09:21.500 --> 00:09:23.500]  起身回菲利士地去了
[00:09:23.500 --> 00:09:25.500]  亞伯拉罕在別士巴
[00:09:25.500 --> 00:09:28.500]  栽上一棵垂絲柳樹
[00:09:28.500 --> 00:09:31.500]  又在那裡求告耶和華
[00:09:31.500 --> 00:09:33.500]  永生神的名
[00:09:33.500 --> 00:09:36.500]  今次作者又特別告訴我們
[00:09:36.500 --> 00:09:38.500]  他在別士巴
[00:09:38.500 --> 00:09:40.500]  求告耶和華神的名
[00:09:40.500 --> 00:09:43.500]  即是說寄居在南地
[00:09:43.500 --> 00:09:48.500]  寄居在菲利士地一段長時間
[00:09:48.500 --> 00:09:50.500]  現在在別士巴這裡
[00:09:50.500 --> 00:09:54.500]  和亞比米勒王納了一個約
[00:09:54.500 --> 00:09:58.500]  彼此不單不會互相傷害
[00:09:58.500 --> 00:10:00.500]  而且是一個盟誓
[00:10:00.500 --> 00:10:02.500]  彼此結盟
[00:10:02.500 --> 00:10:04.500]  彼此尊重
[00:10:04.500 --> 00:10:06.500]  原因很簡單
[00:10:06.500 --> 00:10:09.500]  因為亞比米勒看到神
[00:10:09.500 --> 00:10:12.500]  在亞伯拉罕的生命裡
[00:10:12.500 --> 00:10:14.500]  所作的事情上
[00:10:14.500 --> 00:10:19.500]  一個外邦人都看到亞伯拉罕
[00:10:19.500 --> 00:10:21.500]  他的為人
[00:10:21.500 --> 00:10:23.500]  離開了自己的主場
[00:10:23.500 --> 00:10:25.500]  你說你當然了
[00:10:25.500 --> 00:10:27.500]  你在萬利象樹
[00:10:27.500 --> 00:10:28.500]  當然是屬靈
[00:10:28.500 --> 00:10:30.500]  你去到別士巴還屬不屬靈
[00:10:30.500 --> 00:10:33.500]  你去到菲利士地還屬不屬靈
[00:10:33.500 --> 00:10:35.500]  人家在菲利士地
[00:10:35.500 --> 00:10:36.500]  在別士巴
[00:10:36.500 --> 00:10:39.500]  看到亞伯拉罕
[00:10:39.500 --> 00:10:53.500]  這是第22節說
[00:10:53.500 --> 00:10:55.500]  凡你所行的事
[00:10:55.500 --> 00:10:57.500]  都有神的保佑
[00:10:57.500 --> 00:11:01.500]  所以我願意你如今在這裡
[00:11:01.500 --> 00:11:03.500]  指著你們的神
[00:11:03.500 --> 00:11:05.500]  對我來起誓
[00:11:05.500 --> 00:11:07.500]  不要欺負我和我的兒子
[00:11:07.500 --> 00:11:09.500]  我的子孫
[00:11:09.500 --> 00:11:11.500]  我會厚待你
[00:11:11.500 --> 00:11:13.500]  你也厚待我
[00:11:13.500 --> 00:11:16.500]  你就可以寄居在這個地方
[00:11:16.500 --> 00:11:18.500]  你會看到
[00:11:18.500 --> 00:11:20.500]  作者的意思
[00:11:20.500 --> 00:11:22.500]  是不斷想說
[00:11:22.500 --> 00:11:25.500]  寄居在別人地方的亞伯拉罕
[00:11:25.500 --> 00:11:28.500]  都顯出他有神的同在
[00:11:28.500 --> 00:11:31.500]  顯出他是一個求告神的人
[00:11:31.500 --> 00:11:34.500]  很重要也很寶貴
[00:11:34.500 --> 00:11:37.500]  一個屬靈生命成長
[00:11:37.500 --> 00:11:40.500]  不再在哪一個地方
[00:11:40.500 --> 00:11:43.500]  才有那種靈性
[00:11:43.500 --> 00:11:45.500]  而是任何的地方
[00:11:45.500 --> 00:11:48.500]  他都能夠神和他一起
[00:11:48.500 --> 00:11:50.500]  或者他已經和神一起
[00:11:50.500 --> 00:11:52.500]  去到不同的地方
[00:11:52.500 --> 00:11:54.500]  去祝福其他的人
[00:11:54.500 --> 00:11:57.500]  不需要只是回到萬里像樹
[00:11:57.500 --> 00:11:59.500]  我們初信的時候
[00:11:59.500 --> 00:12:01.500]  特別我們基要派很緊張
[00:12:01.500 --> 00:12:03.500]  每年好幾次
[00:12:03.500 --> 00:12:05.500]  春秋二祭
[00:12:05.500 --> 00:12:08.500]  春靈會夏靈會冬靈會
[00:12:08.500 --> 00:12:10.500]  我們很緊張
[00:12:10.500 --> 00:12:13.500]  因為進去營會充電
[00:12:13.500 --> 00:12:16.500]  充電不是因為電話沒電
[00:12:16.500 --> 00:12:19.500]  是那個屬靈生命感覺很枯乾
[00:12:19.500 --> 00:12:21.500]  上班下班
[00:12:21.500 --> 00:12:23.500]  星期很忙碌崇拜聚會
[00:12:23.500 --> 00:12:27.500]  很想去到夏靈會住一個星期
[00:12:27.500 --> 00:12:29.500]  聽到每天都聽到
[00:12:29.500 --> 00:12:32.500]  每個人都感覺很美好
[00:12:32.500 --> 00:12:34.500]  有這種迷思
[00:12:34.500 --> 00:12:36.500]  有這種初信的時候
[00:12:36.500 --> 00:12:42.500]  那種可能有不同傳道者的教導
[00:12:42.500 --> 00:12:45.500]  慢慢都成為了一種傳統
[00:12:45.500 --> 00:12:47.500]  成為了我們一個宗派的氣氛
[00:12:47.500 --> 00:12:49.500]  一個屬靈的氛圍
[00:12:49.500 --> 00:12:51.500]  總是要進去宣道院
[00:12:51.500 --> 00:12:52.500]  進去浸會院
[00:12:52.500 --> 00:12:55.500]  進去後來中大的日夫書院
[00:12:55.500 --> 00:12:57.500]  甚至去其他地方
[00:12:57.500 --> 00:12:59.500]  長洲建道神學院
[00:12:59.500 --> 00:13:01.500]  那時候我們要睡地下
[00:13:01.500 --> 00:13:03.500]  班房的地下
[00:13:03.500 --> 00:13:05.500]  因為不夠宿位
[00:13:05.500 --> 00:13:07.500]  等等
[00:13:07.500 --> 00:13:11.500]  好像感覺去到那個地方
[00:13:11.500 --> 00:13:13.500]  你的靈性就會復甦
[00:13:13.500 --> 00:13:16.500]  你就會得到很大的心靈力量
[00:13:16.500 --> 00:13:18.500]  的確是的
[00:13:18.500 --> 00:13:21.500]  因為你暫時忘卻了上班下班
[00:13:21.500 --> 00:13:23.500]  或者很多生活
[00:13:23.500 --> 00:13:25.500]  習慣在家裏
[00:13:25.500 --> 00:13:27.500]  做其他的事
[00:13:27.500 --> 00:13:28.500]  什麼都沒有
[00:13:28.500 --> 00:13:30.500]  只聽到吃飯
[00:13:30.500 --> 00:13:31.500]  只分組
[00:13:31.500 --> 00:13:32.500]  只祈禱
[00:13:32.500 --> 00:13:33.500]  就是這麼多
[00:13:33.500 --> 00:13:34.500]  沒有其他事
[00:13:34.500 --> 00:13:36.500]  連下山我們都不准
[00:13:36.500 --> 00:13:37.500]  都不會下山吃宵夜
[00:13:37.500 --> 00:13:38.500]  吃糖水
[00:13:38.500 --> 00:13:39.500]  沒有這回事
[00:13:39.500 --> 00:13:43.500]  差不多是禁閉型的生活
[00:13:43.500 --> 00:13:45.500]  維持了一段很長的時間
[00:13:45.500 --> 00:13:46.500]  我們很緊張
[00:13:46.500 --> 00:13:48.500]  每年一定要拿到那個星期的假
[00:13:48.500 --> 00:13:51.500]  拿不到就很大件事
[00:13:51.500 --> 00:13:53.500]  下班趕進去聽晚課
[00:13:53.500 --> 00:13:55.500]  睡醒第二天一早就上班坐船
[00:13:55.500 --> 00:13:57.500]  都維持了這個階段
[00:13:57.500 --> 00:13:59.500]  都維持了一段長時間
[00:13:59.500 --> 00:14:01.500]  這些其實也不是說不重要
[00:14:01.500 --> 00:14:03.500]  在那個時候奠基了
[00:14:03.500 --> 00:14:05.500]  你那種同神的關係
[00:14:05.500 --> 00:14:07.500]  但更重要就是
[00:14:07.500 --> 00:14:09.500]  真的不再是某個地方
[00:14:09.500 --> 00:14:11.500]  特別屬靈
[00:14:11.500 --> 00:14:13.500]  不是某個地方你去到退修
[00:14:13.500 --> 00:14:15.500]  去到神學院
[00:14:15.500 --> 00:14:17.500]  或者去到一些靜修院
[00:14:17.500 --> 00:14:18.500]  去到那些
[00:14:18.500 --> 00:14:19.500]  如果每次都要靠靜修
[00:14:19.500 --> 00:14:21.500]  才能夠提升那個靈命
[00:14:21.500 --> 00:14:23.500]  始終那個靈性
[00:14:23.500 --> 00:14:26.500]  還是在硬件的地方
[00:14:26.500 --> 00:14:30.500]  而不是真的像阿伯拉罕所經歷的
[00:14:30.500 --> 00:14:32.500]  生命的成長成熟
[00:14:32.500 --> 00:14:34.500]  任何的地方
[00:14:34.500 --> 00:14:38.500]  一個外邦人都很願意跟你納約
[00:14:38.500 --> 00:14:40.500]  因為跟你納約
[00:14:40.500 --> 00:14:43.500]  就會感受到神的祝福
[00:14:43.500 --> 00:14:47.500]  還有看到阿伯拉罕你這個家族
[00:14:47.500 --> 00:14:50.500]  作風行事很不同
[00:14:50.500 --> 00:14:52.500]  很有神的氣質
[00:14:52.500 --> 00:14:54.500]  很有神的恩典
[00:14:54.500 --> 00:14:56.500]  所以你會看到
[00:14:56.500 --> 00:14:58.500]  聖經又再一次告訴我們
[00:14:58.500 --> 00:15:01.500]  阿伯拉罕的祭壇
[00:15:01.500 --> 00:15:03.500]  不只是在萬里象樹
[00:15:03.500 --> 00:15:05.500]  原來那個祭壇
[00:15:05.500 --> 00:15:07.500]  在別士巴這個地方
[00:15:07.500 --> 00:15:12.500]  在這個他栽種一火的垂絲柳樹
[00:15:12.500 --> 00:15:14.500]  在那個地方
[00:15:14.500 --> 00:15:17.500]  都可以求告耶和華神
[00:15:17.500 --> 00:15:20.500]  就是說已經舊約那麼早期
[00:15:20.500 --> 00:15:22.500]  告訴我們
[00:15:22.500 --> 00:15:24.500]  好像主耶穌所說的
[00:15:24.500 --> 00:15:26.500]  在哪裡敬拜呢?
[00:15:26.500 --> 00:15:28.500]  猶太人、撒瑪利亞人很緊張
[00:15:28.500 --> 00:15:33.500]  主耶穌說你們敬拜你們不知道
[00:15:33.500 --> 00:15:35.500]  我告訴你們
[00:15:35.500 --> 00:15:37.500]  如今也不在耶路撒冷
[00:15:37.500 --> 00:15:40.500]  也不是在撒瑪利亞
[00:15:40.500 --> 00:15:42.500]  因為神是一個靈
[00:15:42.500 --> 00:15:44.500]  所以拜祂的
[00:15:44.500 --> 00:15:46.500]  要用心靈誠實去拜祂
[00:15:46.500 --> 00:15:49.500]  因為神要這樣的人來敬拜
[00:15:49.500 --> 00:15:52.500]  就是說主耶穌的救恩
[00:15:52.500 --> 00:15:55.500]  已經更加實實在在落實了
[00:15:55.500 --> 00:15:57.500]  我們可以在祂裡面
[00:15:57.500 --> 00:15:59.500]  我們整個的屬靈生命
[00:15:59.500 --> 00:16:01.500]  就會有那個成長
[00:16:01.500 --> 00:16:03.500]  所以這兩章聖經
[00:16:03.500 --> 00:16:05.500]  一方面我們都說了
[00:16:05.500 --> 00:16:08.500]  和第十九章做一個很強烈的對比
[00:16:08.500 --> 00:16:12.500]  一個很早很早就寄居在
[00:16:12.500 --> 00:16:15.500]  這個約旦河平原
[00:16:15.500 --> 00:16:17.500]  找食容易
[00:16:17.500 --> 00:16:19.500]  人煙又稠密
[00:16:19.500 --> 00:16:22.500]  又有夜夜笙歌的晚市
[00:16:22.500 --> 00:16:25.500]  只是走走地攤都已經很開心了
[00:16:25.500 --> 00:16:26.500]  這麼多東西看的
[00:16:26.500 --> 00:16:27.500]  這麼多東西吃的
[00:16:27.500 --> 00:16:29.500]  還住在山區
[00:16:29.500 --> 00:16:32.500]  這些貧瘠的萬里象樹
[00:16:32.500 --> 00:16:34.500]  過著這麼清苦的生活
[00:16:34.500 --> 00:16:36.500]  還沒離開吾爾的時候
[00:16:36.500 --> 00:16:38.500]  當然是這樣
[00:16:38.500 --> 00:16:41.500]  但是現在見識過埃及的榮華
[00:16:41.500 --> 00:16:44.500]  就很難再留戀萬里象樹了
[00:16:44.500 --> 00:16:47.500]  所以見到這個約旦河的全平原
[00:16:47.500 --> 00:16:49.500]  但慢慢慢慢羅德
[00:16:49.500 --> 00:16:53.500]  全家人就遷移到這個索多瑪
[00:16:53.500 --> 00:16:55.500]  在那裡作客旅
[00:16:55.500 --> 00:16:57.500]  慢慢成為當地的一個
[00:16:57.500 --> 00:16:59.500]  可能都是一個貴族
[00:16:59.500 --> 00:17:01.500]  一個大的富戶
[00:17:01.500 --> 00:17:04.500]  但是慢慢慢慢改變不了別人
[00:17:04.500 --> 00:17:06.500]  又被別人慢慢的改變
[00:17:06.500 --> 00:17:08.500]  塗造了那個生命
[00:17:08.500 --> 00:17:11.500]  所以現在這個社會
[00:17:11.500 --> 00:17:14.500]  不是我們要怎樣回應
[00:17:14.500 --> 00:17:18.500]  而是我們要怎樣來用聖經
[00:17:18.500 --> 00:17:21.500]  帶領這個時代認識神
[00:17:21.500 --> 00:17:24.500]  不是我們去回應那些不信的人
[00:17:24.500 --> 00:17:26.500]  怎樣來看
[00:17:26.500 --> 00:17:28.500]  你怎樣看佔中
[00:17:28.500 --> 00:17:30.500]  怎樣看反國教
[00:17:30.500 --> 00:17:32.500]  怎樣看國安法
[00:17:32.500 --> 00:17:34.500]  不是這些
[00:17:34.500 --> 00:17:38.500]  而是我們怎樣能夠有神的真理
[00:17:38.500 --> 00:17:40.500]  我們活出神的真理
[00:17:40.500 --> 00:17:42.500]  去告訴別人
[00:17:42.500 --> 00:17:45.500]  需要回到耶穌的救恩裡面
[00:17:45.500 --> 00:17:48.500]  和神的國度要來
[00:17:48.500 --> 00:17:50.500]  我們要來告訴別人
[00:17:50.500 --> 00:17:53.500]  這個才是唯一真正的出路
[00:17:53.500 --> 00:17:55.500]  所以我們見到這兩張聖經
[00:17:55.500 --> 00:17:57.500]  一方面也是很坎坷
[00:17:57.500 --> 00:17:59.500]  羅德的遭遇
[00:17:59.500 --> 00:18:01.500]  他的下場
[00:18:01.500 --> 00:18:07.500]  他們的家族自此和叔公永遠世仇
[00:18:07.500 --> 00:18:10.500]  生命的23章我們上星期已經揭過了
[00:18:10.500 --> 00:18:13.500]  摩訶 亞門
[00:18:13.500 --> 00:18:17.500]  永遠都不能夠進入耶和華的會
[00:18:17.500 --> 00:18:19.500]  將來我們說到羅德記
[00:18:19.500 --> 00:18:22.500]  再補充這個資料
[00:18:22.500 --> 00:18:24.500]  你可以想像到
[00:18:24.500 --> 00:18:28.500]  神要透過摩西告訴以色列人
[00:18:28.500 --> 00:18:31.500]  這些的近親
[00:18:31.500 --> 00:18:33.500]  這些的祖先
[00:18:33.500 --> 00:18:35.500]  因為某些原因
[00:18:35.500 --> 00:18:37.500]  你們出埃及的時候
[00:18:37.500 --> 00:18:39.500]  他們不單不幫助
[00:18:39.500 --> 00:18:41.500]  還要陷害
[00:18:41.500 --> 00:18:44.500]  還要差遣用重價去找巴蘭先知
[00:18:44.500 --> 00:18:47.500]  來去想救助這個民族
[00:18:47.500 --> 00:18:49.500]  你可以想像而知
[00:18:49.500 --> 00:18:51.500]  這兩個女兒
[00:18:51.500 --> 00:18:53.500]  羅德兩個女兒
[00:18:53.500 --> 00:18:57.500]  還在自己兩個兒子的心裡面的仇恨
[00:18:57.500 --> 00:18:59.500]  是多麼深
[00:18:59.500 --> 00:19:01.500]  深到一個地步是回不了頭
[00:19:01.500 --> 00:19:05.500]  所以我們內心裡面的根
[00:19:05.500 --> 00:19:07.500]  如果是毒根
[00:19:07.500 --> 00:19:09.500]  如果是苦的苦果
