
[00:00:00.000 --> 00:00:02.000]  請照平安
[00:02:18.000 --> 00:02:20.000]  全部都是拆了你的
[00:02:20.000 --> 00:02:22.000]  今天我們看
[00:02:22.000 --> 00:02:26.000]  第六節的時候
[00:02:26.000 --> 00:02:28.000]  就說到我們
[00:02:28.000 --> 00:02:30.000]  好像不潔淨的人
[00:02:30.000 --> 00:02:32.000]  所行的義都像
[00:02:32.000 --> 00:02:34.000]  污穢的衣服
[00:02:34.000 --> 00:02:36.000]  我們好像葉子枯乾
[00:02:36.000 --> 00:02:38.000]  罪業就像風一樣
[00:02:38.000 --> 00:02:40.000]  將我們吹走
[00:02:40.000 --> 00:02:42.000]  風很厲害的
[00:02:42.000 --> 00:02:44.000]  我們還是很單薄的一個枯葉
[00:02:44.000 --> 00:02:46.000]  枯葉真是沒有用的
[00:02:46.000 --> 00:02:48.000]  聖經裏面說
[00:02:48.000 --> 00:02:50.000]  人的義好像一件污穢的衣服
[00:02:50.000 --> 00:02:54.000]  你穿一件很乾淨的衣服
[00:02:54.000 --> 00:02:56.000]  站在台上是沒有問題的
[00:02:56.000 --> 00:02:58.000]  但你穿一件污穢的衣服
[00:02:58.000 --> 00:03:00.000]  你到處走的時候
[00:03:00.000 --> 00:03:02.000]  人家就會用很奇怪的眼光
[00:03:02.000 --> 00:03:04.000]  去看你
[00:03:04.000 --> 00:03:06.000]  或者去想
[00:03:06.000 --> 00:03:08.000]  他是不是這裡有問題呢
[00:03:08.000 --> 00:03:10.000]  或者到底受了什麼刺激呢
[00:03:10.000 --> 00:03:12.000]  穿一件污穢的衣服
[00:03:12.000 --> 00:03:14.000]  走來走去
[00:03:14.000 --> 00:03:16.000]  或者你自己都不留意
[00:03:16.000 --> 00:03:18.000]  你覺得自己是很好的
[00:03:18.000 --> 00:03:20.000]  我又不殺人
[00:03:20.000 --> 00:03:22.000]  又不放火又不貪婪
[00:03:22.000 --> 00:03:24.000]  我又不去賭錢
[00:03:24.000 --> 00:03:28.000]  那你會覺得
[00:03:28.000 --> 00:03:32.000]  原來
[00:03:32.000 --> 00:03:34.000]  我自己覺得自己很好
[00:03:34.000 --> 00:03:36.000]  但我都不可以穿一件污穢的衣服
[00:03:36.000 --> 00:03:38.000]  去見我的朋友
[00:03:38.000 --> 00:03:42.000]  何況我去
[00:03:42.000 --> 00:03:44.000]  怎麼去見神呢
[00:03:44.000 --> 00:03:46.000]  人既然好像枯葉一樣
[00:03:46.000 --> 00:03:48.000]  罪惡就像風一樣
[00:03:48.000 --> 00:03:50.000]  他吹我們
[00:03:50.000 --> 00:03:52.000]  我們就會被吹走
[00:03:52.000 --> 00:03:54.000]  當人犯罪之後
[00:03:54.000 --> 00:03:56.000]  就什麼都玩完了
[00:03:56.000 --> 00:03:58.000]  曾經在希臘
[00:03:58.000 --> 00:04:00.000]  大家知道希臘
[00:04:00.000 --> 00:04:02.000]  就是很悠久的歷史
[00:04:02.000 --> 00:04:04.000]  在第四到第二世紀
[00:04:04.000 --> 00:04:06.000]  那段時間
[00:04:06.000 --> 00:04:08.000]  它是曾經雄霸歐亞的地方
[00:04:12.000 --> 00:04:14.000]  可以佔有世界的領導地位
[00:04:14.000 --> 00:04:16.000]  當時期在他們國裏
[00:04:16.000 --> 00:04:18.000]  就是斯巴達城
[00:04:18.000 --> 00:04:22.000]  在這個城市
[00:04:22.000 --> 00:04:24.000]  出了不少的戰士
[00:04:24.000 --> 00:04:26.000]  在軍事上
[00:04:26.000 --> 00:04:28.000]  他們很幫得上忙
[00:04:28.000 --> 00:04:30.000]  所以他們
[00:04:30.000 --> 00:04:32.000]  那裏的人民是很特別的
[00:04:32.000 --> 00:04:34.000]  有一個小孩叫路西亞
[00:04:34.000 --> 00:04:38.000]  他的性格都是由傳統培養出來的
[00:04:40.000 --> 00:04:42.000]  十一歲就要離開他溫暖的格
[00:04:42.000 --> 00:04:44.000]  去接受訓練
[00:04:44.000 --> 00:04:46.000]  接受一些很嚴格的
[00:04:46.000 --> 00:04:48.000]  如何刻苦耐勞的
[00:04:48.000 --> 00:04:50.000]  由小就要培養他
[00:04:50.000 --> 00:04:54.000]  到了十二歲的時候
[00:04:54.000 --> 00:04:56.000]  這個訓練是加重了
[00:04:56.000 --> 00:04:58.000]  這個訓練是令到他
[00:04:58.000 --> 00:05:00.000]  無論是夏天
[00:05:00.000 --> 00:05:02.000]  冬天都要躺在地上
[00:05:02.000 --> 00:05:04.000]  在一個軍營的地上
[00:05:04.000 --> 00:05:06.000]  然後要穿一件很薄的衣服
[00:05:08.000 --> 00:05:10.000]  然後用乾草
[00:05:10.000 --> 00:05:12.000]  當成被子蓋住
[00:05:12.000 --> 00:05:16.000]  還要鞭打他們
[00:05:16.000 --> 00:05:18.000]  不是他們犯錯
[00:05:18.000 --> 00:05:20.000]  而是要誰鞭打你
[00:05:20.000 --> 00:05:22.000]  你都不會叫的
[00:05:22.000 --> 00:05:24.000]  這樣才是厲害的
[00:05:24.000 --> 00:05:26.000]  結果他們就是這樣去
[00:05:26.000 --> 00:05:28.000]  訓練他如何去忍受痛苦
[00:05:28.000 --> 00:05:32.000]  他們的老師就是
[00:05:32.000 --> 00:05:34.000]  皮東
[00:05:34.000 --> 00:05:36.000]  他很認真的
[00:05:36.000 --> 00:05:38.000]  他就命令小朋友
[00:05:38.000 --> 00:05:40.000]  快點實踐一些東西
[00:05:40.000 --> 00:05:42.000]  就要帶他們上山
[00:05:42.000 --> 00:05:44.000]  他們爬上了一個
[00:05:44.000 --> 00:05:46.000]  德傑他士山
[00:05:46.000 --> 00:05:48.000]  他們那裡是一個很高的山峰
[00:05:48.000 --> 00:05:50.000]  於是他們就
[00:05:50.000 --> 00:05:52.000]  排隊上去
[00:05:52.000 --> 00:05:54.000]  你知道他們是不穿鞋的
[00:05:54.000 --> 00:05:56.000]  要踢尺腳的
[00:05:56.000 --> 00:05:58.000]  所以他們留下的痕跡
[00:05:58.000 --> 00:06:00.000]  很多血
[00:06:00.000 --> 00:06:02.000]  留在地上
[00:06:02.000 --> 00:06:04.000]  這樣爬上去
[00:06:04.000 --> 00:06:06.000]  他們一條氣的就這樣爬
[00:06:06.000 --> 00:06:08.000]  因為誰是懦弱的
[00:06:08.000 --> 00:06:10.000]  軟弱的小朋友就會被扔在那個地方
[00:06:10.000 --> 00:06:12.000]  所以每個人都要很努力的
[00:06:12.000 --> 00:06:14.000]  拼命地爬上去
[00:06:14.000 --> 00:06:16.000]  當他們爬上去的時候
[00:06:16.000 --> 00:06:20.000]  休息一會兒就要回程了
[00:06:20.000 --> 00:06:24.000]  很艱苦的路程
[00:06:24.000 --> 00:06:26.000]  他們上山就要
[00:06:26.000 --> 00:06:28.000]  拿著一個很重的石頭
[00:06:28.000 --> 00:06:30.000]  這樣爬上去
[00:06:30.000 --> 00:06:32.000]  當他們下山的時候
[00:06:32.000 --> 00:06:34.000]  這個路西亞
[00:06:34.000 --> 00:06:36.000]  他很敬仰老師
[00:06:36.000 --> 00:06:38.000]  但是他又很怕他
[00:06:38.000 --> 00:06:42.000]  他每次要求的事情
[00:06:42.000 --> 00:06:44.000]  他都希望他做得最好
[00:06:44.000 --> 00:06:46.000]  得到教師的讚賞
[00:06:46.000 --> 00:06:48.000]  但在回程的時候
[00:06:48.000 --> 00:06:50.000]  他很想放鬆一下
[00:06:50.000 --> 00:06:54.000]  他專門站在隊伍的最後一格
[00:06:54.000 --> 00:06:58.000]  他想輕鬆一下
[00:06:58.000 --> 00:07:00.000]  不想看著老師
[00:07:00.000 --> 00:07:02.000]  他想欣賞一下風景
[00:07:02.000 --> 00:07:04.000]  當他慢慢走的時候
[00:07:04.000 --> 00:07:06.000]  忽然間聽到後面
[00:07:06.000 --> 00:07:08.000]  有些動物的叫聲
[00:07:08.000 --> 00:07:10.000]  他看見原來是一隻小狐狸
[00:07:10.000 --> 00:07:12.000]  這個動物很有趣
[00:07:12.000 --> 00:07:14.000]  他心想
[00:07:14.000 --> 00:07:16.000]  如果我可以得到他多好呢
[00:07:16.000 --> 00:07:20.000]  他一路走就想到
[00:07:20.000 --> 00:07:22.000]  想辦法
[00:07:22.000 --> 00:07:24.000]  但老師呢
[00:07:24.000 --> 00:07:26.000]  如果我們有些事情沒有經過他允許
[00:07:26.000 --> 00:07:28.000]  去做的時候會被罰的
[00:07:28.000 --> 00:07:30.000]  但我又沒有膽量
[00:07:30.000 --> 00:07:32.000]  向老師要求
[00:07:32.000 --> 00:07:34.000]  那怎麼辦呢?
[00:07:34.000 --> 00:07:36.000]  他就想不如
[00:07:36.000 --> 00:07:38.000]  我帶他回去
[00:07:38.000 --> 00:07:40.000]  然後告訴老師
[00:07:40.000 --> 00:07:42.000]  我在軍營附近捉到的
[00:07:42.000 --> 00:07:44.000]  他一定是沒有意見
[00:07:44.000 --> 00:07:46.000]  就會讓我留下他
[00:07:46.000 --> 00:07:48.000]  然後我就可以帶回家了
[00:07:48.000 --> 00:07:50.000]  當他正在想的時候
[00:07:50.000 --> 00:07:52.000]  忽然間老師就走過來
[00:07:52.000 --> 00:07:56.000]  就叫他
[00:07:56.000 --> 00:08:00.000]  他心發麻
[00:08:00.000 --> 00:08:02.000]  很急
[00:08:02.000 --> 00:08:04.000]  他剛才只是
[00:08:04.000 --> 00:08:06.000]  要捉一個動物
[00:08:06.000 --> 00:08:08.000]  按著他的頭
[00:08:08.000 --> 00:08:10.000]  抱在身上
[00:08:10.000 --> 00:08:12.000]  老師忽然走過來
[00:08:12.000 --> 00:08:14.000]  很害怕
[00:08:14.000 --> 00:08:16.000]  他說:沒事
[00:08:16.000 --> 00:08:18.000]  你為什麼站在後面?
[00:08:18.000 --> 00:08:20.000]  他說:沒事
[00:08:20.000 --> 00:08:22.000]  但老師我發覺你好像抱著一些東西
[00:08:22.000 --> 00:08:24.000]  他說:沒有
[00:08:24.000 --> 00:08:26.000]  老師就把衣服放在裡面
[00:08:26.000 --> 00:08:28.000]  他的眼神
[00:08:28.000 --> 00:08:30.000]  一直看著老師
[00:08:30.000 --> 00:08:32.000]  好像裝作沒事
[00:08:32.000 --> 00:08:36.000]  老師就叫他跟在他前面
[00:08:36.000 --> 00:08:38.000]  勇敢的孩子
[00:08:38.000 --> 00:08:40.000]  如果你是聽話的話
[00:08:40.000 --> 00:08:42.000]  你一定會成為一個偉大的兵士
[00:08:42.000 --> 00:08:44.000]  於是
[00:08:44.000 --> 00:08:46.000]  他就跟著老師走
[00:08:46.000 --> 00:08:48.000]  很聽話地跟著他走
[00:08:48.000 --> 00:08:50.000]  走不久
[00:08:50.000 --> 00:08:52.000]  他就跌倒了
[00:08:52.000 --> 00:08:54.000]  然後小狐狸
[00:08:54.000 --> 00:08:56.000]  就從他的衣服走出去
[00:08:56.000 --> 00:08:58.000]  小狐狸的爪
[00:08:58.000 --> 00:09:00.000]  還是充滿了血
[00:09:00.000 --> 00:09:02.000]  原來這個老師也死了
[00:09:02.000 --> 00:09:04.000]  他忍著
[00:09:04.000 --> 00:09:06.000]  不讓老師發現
[00:09:06.000 --> 00:09:08.000]  表示他也是服從他的命令
[00:09:08.000 --> 00:09:10.000]  看著老師
[00:09:10.000 --> 00:09:12.000]  但是他心裡是很痛的
[00:09:12.000 --> 00:09:14.000]  因為這個小狐狸
[00:09:14.000 --> 00:09:16.000]  抓住他,抓到他流血
[00:09:16.000 --> 00:09:18.000]  然後他死了
[00:09:18.000 --> 00:09:20.000]  其實我們人都是一樣的
[00:09:20.000 --> 00:09:22.000]  很多時候
[00:09:22.000 --> 00:09:24.000]  我們迴避一些事情
[00:09:24.000 --> 00:09:26.000]  我們以為沒事
[00:09:26.000 --> 00:09:28.000]  我們裝作沒事,以為可以渡過這個難關
[00:09:28.000 --> 00:09:30.000]  其實
[00:09:30.000 --> 00:09:32.000]  我們就算騙了家人
[00:09:32.000 --> 00:09:34.000]  但是事情
[00:09:34.000 --> 00:09:36.000]  你都要
[00:09:36.000 --> 00:09:38.000]  面對就是受審
[00:09:38.000 --> 00:09:40.000]  這個更慘,他還死了
[00:09:40.000 --> 00:09:42.000]  你會看到
[00:09:42.000 --> 00:09:44.000]  我們人以為沒事
[00:09:44.000 --> 00:09:46.000]  其實罪就像
[00:09:46.000 --> 00:09:48.000]  小狐狸的爪一樣
[00:09:48.000 --> 00:09:50.000]  很痛
[00:09:50.000 --> 00:09:52.000]  但是
[00:09:52.000 --> 00:09:54.000]  你知道,你騙人
[00:09:54.000 --> 00:09:56.000]  是暫時的
[00:09:56.000 --> 00:09:58.000]  但是,接著是要受罰的
[00:09:58.000 --> 00:10:00.000]  但是
[00:10:00.000 --> 00:10:02.000]  如果我們坦白地承認我們的罪
[00:10:02.000 --> 00:10:04.000]  接納主耶穌的救恩
[00:10:04.000 --> 00:10:06.000]  就不一樣了
[00:10:06.000 --> 00:10:08.000]  主耶穌馬上就會賜給你永生
[00:10:08.000 --> 00:10:12.000]  當我們讀經文的時候
[00:10:12.000 --> 00:10:14.000]  我們發現
[00:10:14.000 --> 00:10:16.000]  人是沒有說要脫離罪
[00:10:16.000 --> 00:10:18.000]  有一首歌
[00:10:18.000 --> 00:10:20.000]  明天會更好
[00:10:20.000 --> 00:10:22.000]  其實是不是呢?
[00:10:22.000 --> 00:10:24.000]  當你看到一個病人
[00:10:24.000 --> 00:10:26.000]  他面對他的病情
[00:10:26.000 --> 00:10:28.000]  他知道他
[00:10:28.000 --> 00:10:30.000]  離死亡沒有多久
[00:10:30.000 --> 00:10:32.000]  他每天都像在倒數一樣
[00:10:32.000 --> 00:10:34.000]  你說他有沒有
[00:10:34.000 --> 00:10:36.000]  心機去生活呢?
[00:10:36.000 --> 00:10:38.000]  他心情
[00:10:38.000 --> 00:10:40.000]  很煩躁
[00:10:40.000 --> 00:10:42.000]  然後你看那棵樹
[00:10:42.000 --> 00:10:44.000]  那棵樹
[00:10:44.000 --> 00:10:46.000]  一葉變黃的時候
[00:10:46.000 --> 00:10:48.000]  究竟
[00:10:48.000 --> 00:10:50.000]  是那棵樹出現了問題呢?
[00:10:50.000 --> 00:10:52.000]  還是時間到了?
[00:10:52.000 --> 00:10:54.000]  它要枯萎了
[00:10:54.000 --> 00:10:56.000]  我看到的是
[00:10:56.000 --> 00:10:58.000]  在生命的枯萎
[00:10:58.000 --> 00:11:00.000]  在樹的不茂盛
[00:11:00.000 --> 00:11:02.000]  你會尋找原因
[00:11:02.000 --> 00:11:04.000]  在90年的時候
[00:11:04.000 --> 00:11:06.000]  世界衛生組織的報告裡面說
[00:11:06.000 --> 00:11:08.000]  世界各地
[00:11:08.000 --> 00:11:10.000]  每年死亡在淤沼和自殺的青年人
[00:11:12.000 --> 00:11:14.000]  每年增加到18萬
[00:11:14.000 --> 00:11:16.000]  是倍增的
[00:11:16.000 --> 00:11:18.000]  為什麼會淤沼呢?
[00:11:18.000 --> 00:11:20.000]  為什麼要自殺呢?
[00:11:20.000 --> 00:11:22.000]  因為他心中
[00:11:22.000 --> 00:11:24.000]  有些不開心
[00:11:24.000 --> 00:11:26.000]  他要拿走
[00:11:26.000 --> 00:11:28.000]  去麻醉自己
[00:11:28.000 --> 00:11:30.000]  有些不愉快的事
[00:11:30.000 --> 00:11:32.000]  可能他要拍攝小丸子
[00:11:32.000 --> 00:11:34.000]  可能吸毒
[00:11:34.000 --> 00:11:36.000]  自己的事情
[00:11:36.000 --> 00:11:38.000]  去令他忘記
[00:11:38.000 --> 00:11:40.000]  現在的
[00:11:40.000 --> 00:11:42.000]  現實的不開心
[00:11:42.000 --> 00:11:46.000]  正正是讓我們看到
[00:11:46.000 --> 00:11:48.000]  罪孽就像風一樣
[00:11:48.000 --> 00:11:50.000]  把我們吹走
[00:11:50.000 --> 00:11:52.000]  這枯葉一吹就沒有了
[00:11:52.000 --> 00:11:56.000]  罪是這麼容易的
[00:11:56.000 --> 00:11:58.000]  把我們吹走
[00:11:58.000 --> 00:12:00.000]  我們就沒辦法擺脫這些罪
[00:12:00.000 --> 00:12:02.000]  那怎麼辦呢?
[00:12:02.000 --> 00:12:08.000]  現在讓我們看到
[00:12:08.000 --> 00:12:10.000]  我們沒有求救
[00:12:10.000 --> 00:12:12.000]  我們的神
[00:12:12.000 --> 00:12:14.000]  沒有人求救你的命
[00:12:14.000 --> 00:12:16.000]  沒有人奮力抓住你
[00:12:16.000 --> 00:12:18.000]  你鑽念不顧我們
[00:12:18.000 --> 00:12:20.000]  使我們因罪孽而融化
[00:12:20.000 --> 00:12:24.000]  而神仍然是我們的父
[00:12:24.000 --> 00:12:26.000]  他救贖了我們
[00:12:26.000 --> 00:12:28.000]  或者我們今天
[00:12:28.000 --> 00:12:30.000]  在直播中看到的
[00:12:30.000 --> 00:12:32.000]  你還不是基督徒
[00:12:32.000 --> 00:12:34.000]  但是當你有決心
[00:12:34.000 --> 00:12:36.000]  去如意相信主的時候
[00:12:36.000 --> 00:12:38.000]  耶穌基督就能夠
[00:12:38.000 --> 00:12:40.000]  把你的罪拿走
[00:12:40.000 --> 00:12:42.000]  讓你能夠脫離這個綑綁
[00:12:42.000 --> 00:12:46.000]  你的生命不至於是
[00:12:46.000 --> 00:12:48.000]  枯燥的
[00:12:48.000 --> 00:12:50.000]  或者枯萎了
[00:12:50.000 --> 00:12:52.000]  或者沒有生氣
[00:12:52.000 --> 00:12:54.000]  人要怎樣去
[00:12:54.000 --> 00:12:56.000]  活出信徒的生命呢?
[00:12:56.000 --> 00:12:58.000]  最重要的是要抓住我們的神
[00:12:58.000 --> 00:13:00.000]  去呼求祂的名字
[00:13:00.000 --> 00:13:02.000]  我們不要依靠自己
[00:13:02.000 --> 00:13:04.000]  我們要放下自己
[00:13:04.000 --> 00:13:06.000]  當我們覺得自己很了不起的時候
[00:13:06.000 --> 00:13:08.000]  就目中無神
[00:13:08.000 --> 00:13:10.000]  目中無人
[00:13:10.000 --> 00:13:12.000]  更加是目中無神
[00:13:12.000 --> 00:13:14.000]  因為覺得自己是最了不起的
[00:13:14.000 --> 00:13:16.000]  我們要放下我們的自我
[00:13:16.000 --> 00:13:18.000]  放下我們自己
[00:13:18.000 --> 00:13:20.000]  依靠神的時候
[00:13:20.000 --> 00:13:22.000]  自然的異行就會出現
[00:13:22.000 --> 00:13:24.000]  最重要的是
[00:13:24.000 --> 00:13:26.000]  沒有了自己
[00:13:26.000 --> 00:13:28.000]  你依靠神的時候
[00:13:28.000 --> 00:13:30.000]  謙卑自己
[00:13:30.000 --> 00:13:32.000]  你就有出路了
[00:13:32.000 --> 00:13:34.000]  你又出現了
[00:13:34.000 --> 00:13:36.000]  我們基督徒又怎樣呢?
[00:13:36.000 --> 00:13:38.000]  你今天的生命又怎樣呢?
[00:13:38.000 --> 00:13:40.000]  你有沒有容讓這個罪
[00:13:40.000 --> 00:13:42.000]  去綑綁你呢?
[00:13:42.000 --> 00:13:44.000]  去繼續侵蝕著你呢?
[00:13:44.000 --> 00:13:46.000]  罪惡的引誘就是
[00:13:46.000 --> 00:13:48.000]  魔鬼的手法
[00:13:48.000 --> 00:13:50.000]  魔鬼不甘心有這麼多人信主
[00:13:50.000 --> 00:13:52.000]  你每次
[00:13:52.000 --> 00:13:54.000]  報道會都有這麼多人信主
[00:13:54.000 --> 00:13:56.000]  他不甘心
[00:13:56.000 --> 00:13:58.000]  在中世紀
[00:13:58.000 --> 00:14:00.000]  有位修士每天都刻骨記身
[00:14:00.000 --> 00:14:02.000]  他很敬虔地在神的面前
[00:14:02.000 --> 00:14:04.000]  去俯收
[00:14:04.000 --> 00:14:06.000]  魔鬼想要打他主意
[00:14:06.000 --> 00:14:08.000]  於是
[00:14:08.000 --> 00:14:10.000]  他派了三個鬼仔
[00:14:10.000 --> 00:14:12.000]  去引誘他
[00:14:12.000 --> 00:14:14.000]  每個鬼仔都覺得自己很有自信
[00:14:14.000 --> 00:14:16.000]  第一個鬼仔就想
[00:14:16.000 --> 00:14:18.000]  我不如由金錢去著手
[00:14:18.000 --> 00:14:20.000]  現在人們又要買樓
[00:14:20.000 --> 00:14:22.000]  生意又不好
[00:14:22.000 --> 00:14:24.000]  一定是很喜歡有錢
[00:14:24.000 --> 00:14:26.000]  就可以打動他
[00:14:26.000 --> 00:14:28.000]  於是這個鬼仔
[00:14:28.000 --> 00:14:30.000]  就向他靠近
[00:14:30.000 --> 00:14:32.000]  但是為什麼
[00:14:32.000 --> 00:14:34.000]  怎樣去
[00:14:34.000 --> 00:14:36.000]  麻煩他
[00:14:36.000 --> 00:14:38.000]  引誘他這個修士一點
[00:14:38.000 --> 00:14:40.000]  都打動不到他
[00:14:40.000 --> 00:14:42.000]  這個鬼仔就只好
[00:14:42.000 --> 00:14:44.000]  垂頭喪氣地走了
[00:14:44.000 --> 00:14:46.000]  第二個鬼仔就用
[00:14:46.000 --> 00:14:48.000]  權力
[00:14:48.000 --> 00:14:50.000]  權勢
[00:14:50.000 --> 00:14:52.000]  誰不想自己
[00:14:52.000 --> 00:14:54.000]  去管理別人
[00:14:54.000 --> 00:14:56.000]  有權多好呢
[00:14:56.000 --> 00:14:58.000]  他
[00:14:58.000 --> 00:15:00.000]  當他這樣想
[00:15:00.000 --> 00:15:02.000]  人們可能喜歡濫用權利
[00:15:02.000 --> 00:15:04.000]  但是這個修士
[00:15:04.000 --> 00:15:06.000]  對他都沒有什麼幫助
[00:15:06.000 --> 00:15:08.000]  他又走了
[00:15:08.000 --> 00:15:10.000]  第三個鬼仔
[00:15:10.000 --> 00:15:12.000]  就想
[00:15:12.000 --> 00:15:14.000]  不如換我來
[00:15:14.000 --> 00:15:16.000]  於是他就想
[00:15:16.000 --> 00:15:18.000]  找很多男女在這裡跳舞
[00:15:18.000 --> 00:15:20.000]  擺他們的舞姿
[00:15:20.000 --> 00:15:22.000]  但是
[00:15:22.000 --> 00:15:24.000]  對這個修士來說
[00:15:24.000 --> 00:15:26.000]  一樣都不吸引他
[00:15:26.000 --> 00:15:28.000]  於是他又
[00:15:28.000 --> 00:15:30.000]  垂頭喪氣走了
[00:15:30.000 --> 00:15:32.000]  最後他就說
[00:15:32.000 --> 00:15:34.000]  我自己出手吧
[00:15:34.000 --> 00:15:36.000]  他真的輕輕地
[00:15:36.000 --> 00:15:38.000]  在修士的耳邊
[00:15:38.000 --> 00:15:40.000]  告訴他
[00:15:40.000 --> 00:15:42.000]  你那個舊同學
[00:15:42.000 --> 00:15:44.000]  他已經做了主教
[00:15:44.000 --> 00:15:46.000]  這個時候他當場
[00:15:46.000 --> 00:15:48.000]  臉就變色了
[00:15:48.000 --> 00:15:50.000]  大家有沒有看到
[00:15:50.000 --> 00:15:52.000]  眼紅都是你的致命傷
[00:15:52.000 --> 00:15:54.000]  我們有私慾
[00:15:54.000 --> 00:15:56.000]  我們的慾望是無窮的
[00:15:56.000 --> 00:15:58.000]  我們每個人的想法
[00:15:58.000 --> 00:16:00.000]  都不同的
[00:16:00.000 --> 00:16:02.000]  你有你不同的
[00:16:02.000 --> 00:16:04.000]  很喜歡某樣東西
[00:16:04.000 --> 00:16:06.000]  但那樣東西如果比神更重要
[00:16:06.000 --> 00:16:08.000]  就糟糕了
[00:16:08.000 --> 00:16:10.000]  我們的私慾是無窮的
[00:16:10.000 --> 00:16:12.000]  各位弟兄姊妹
[00:16:12.000 --> 00:16:14.000]  當你陷在這個私慾裏
[00:16:14.000 --> 00:16:16.000]  沒辦法去自拔的時候
[00:16:16.000 --> 00:16:18.000]  怎麼辦呢
[00:16:18.000 --> 00:16:20.000]  雖然我們擁有這些東西
[00:16:20.000 --> 00:16:22.000]  但這些東西都不會
[00:16:22.000 --> 00:16:24.000]  權力、地位
[00:16:24.000 --> 00:16:26.000]  這些都不可以
[00:16:26.000 --> 00:16:28.000]  存到永遠
[00:16:28.000 --> 00:16:30.000]  現在你現時
[00:16:30.000 --> 00:16:32.000]  很風光的時候
[00:16:32.000 --> 00:16:34.000]  就擁有
[00:16:34.000 --> 00:16:36.000]  但不會存到永久
[00:16:36.000 --> 00:16:38.000]  而且這些都不實在
[00:16:38.000 --> 00:16:40.000]  那你想清楚了沒有
[00:16:40.000 --> 00:16:42.000]  你要不要繼續
[00:16:42.000 --> 00:16:44.000]  被魔鬼留地步呢
