
[00:00:00.000 --> 00:00:01.660]  第一節會晚安
[00:01:41.300 --> 00:01:43.720]  讓我們都有一個很熱的心情
[00:01:43.720 --> 00:01:47.780]  能夠真的感受到我們原來蒙到恩典
[00:01:47.780 --> 00:01:50.960]  是多麼的難得、寶貴
[00:01:50.960 --> 00:01:52.860]  讓我們能夠珍惜
[00:01:52.860 --> 00:01:56.560]  還有一個在人生的責任
[00:01:56.560 --> 00:01:58.240]  就是要傳福音
[00:01:58.240 --> 00:02:00.860]  讓人聽明白聖經真道
[00:02:00.860 --> 00:02:02.940]  我們仰望、感恩、禱告
[00:02:02.940 --> 00:02:06.700]  奉耶穌基督的名 阿們
[00:02:06.700 --> 00:02:11.980]  再一次我們回來看第十一章的羅馬書
[00:02:11.980 --> 00:02:14.380]  因為都停了一次
[00:02:14.380 --> 00:02:19.660]  都想和大家再重溫第九到第十章
[00:02:19.660 --> 00:02:24.660]  試圖保羅他的思想
[00:02:24.660 --> 00:02:29.760]  讓我們能夠掌握得比較緊貼一點
[00:02:29.760 --> 00:02:33.240]  第23章我用的題目
[00:02:33.240 --> 00:02:36.180]  其實都和第十一章有直接關聯
[00:02:36.180 --> 00:02:41.260]  就是神的選民和恩典的那個關係
[00:02:41.260 --> 00:02:45.560]  當然更加重要就是整個十一章
[00:02:45.560 --> 00:02:49.200]  想告訴我們神的不變
[00:02:49.200 --> 00:02:51.040]  所以在救恩上面
[00:02:51.040 --> 00:02:54.460]  他的計劃對以色列人的得救
[00:02:54.460 --> 00:02:59.280]  他都不會說好像沒有他們的份一樣
[00:02:59.280 --> 00:03:02.900]  因為保羅的那個比喻就說到
[00:03:02.900 --> 00:03:06.860]  猶太人、以色列人在救恩
[00:03:06.860 --> 00:03:09.220]  一個很重要的概念
[00:03:09.220 --> 00:03:11.320]  就是他們是橄欖樹
[00:03:11.320 --> 00:03:15.640]  所以反而外邦人能夠蒙恩
[00:03:15.640 --> 00:03:19.440]  保羅看其實我們是那些野橄欖枝
[00:03:19.440 --> 00:03:24.980]  所以如果野橄欖枝都尚且蒙了這麼大的恩典
[00:03:24.980 --> 00:03:26.400]  神的救贖
[00:03:26.400 --> 00:03:29.040]  何況那個橄欖樹
[00:03:29.040 --> 00:03:31.600]  神自己親自去栽種的
[00:03:31.600 --> 00:03:34.000]  豈不是更加的應該蒙恩呢?
[00:03:34.000 --> 00:03:39.820]  所以這樣理解就好像救恩從來都沒有失敗過
[00:03:39.820 --> 00:03:43.640]  我們可以進入那個經文的討論
[00:03:43.640 --> 00:03:50.720]  讓大家再去看第九十章那個大綱那個脈絡
[00:03:50.720 --> 00:03:53.580]  保羅他整個思路的架構
[00:03:53.580 --> 00:03:55.360]  在第九十章
[00:03:55.360 --> 00:03:57.440]  當然他大前提就是
[00:03:57.440 --> 00:03:59.420]  他一開始就概括
[00:03:59.420 --> 00:04:02.980]  為甚麼以色列人不得救呢?
[00:04:02.980 --> 00:04:04.700]  是基於甚麼原因?
[00:04:04.700 --> 00:04:08.440]  是否神已經撇棄了他的子民呢?
[00:04:08.440 --> 00:04:11.280]  為甚麼現在外邦人
[00:04:11.280 --> 00:04:14.700]  不需要經過很多的儀式
[00:04:14.700 --> 00:04:16.500]  進入猶太教
[00:04:16.500 --> 00:04:19.380]  就可以白白的清義得救呢?
[00:04:19.380 --> 00:04:21.340]  而且那個得救是很真實的
[00:04:21.340 --> 00:04:23.340]  經歷到聖靈的同在
[00:04:23.340 --> 00:04:24.580]  聖靈的更生
[00:04:24.580 --> 00:04:26.780]  例如第五章提到的
[00:04:26.780 --> 00:04:29.340]  還有那個活培的盼望
[00:04:29.340 --> 00:04:31.100]  將來身體會得贖
[00:04:31.100 --> 00:04:35.880]  這些都是外邦人一直準備迎接的
[00:04:35.880 --> 00:04:37.880]  將來那個永恆救恩
[00:04:37.880 --> 00:04:40.660]  但是猶太人有沒有墳呢?
[00:04:40.660 --> 00:04:43.160]  是否有另外一個救贖呢?
[00:04:43.160 --> 00:04:47.960]  這些都是保羅在當寫完第八章之後
[00:04:47.960 --> 00:04:50.540]  他都是用了三章的聖經
[00:04:50.540 --> 00:04:55.380]  來去探討為甚麼現在猶太人這麼背影
[00:04:55.380 --> 00:04:59.920]  怎樣去面對將來的審判
[00:04:59.920 --> 00:05:02.840]  神的救恩有沒有愚昧到
[00:05:02.840 --> 00:05:05.200]  猶太人都可以得救呢?
[00:05:05.200 --> 00:05:09.860]  所以又讓我們能夠透過保羅在這三章
[00:05:09.860 --> 00:05:15.280]  很獨有對猶太人的那個救恩的情況
[00:05:15.280 --> 00:05:16.780]  又讓我們認識
[00:05:16.780 --> 00:05:21.280]  當然單純是認識保羅他的思想的周密這麼簡單
[00:05:21.280 --> 00:05:23.780]  而是神透過保羅
[00:05:23.780 --> 00:05:26.580]  他自己都是一個過來人
[00:05:26.580 --> 00:05:29.620]  他寫出這些的教導
[00:05:29.620 --> 00:05:31.120]  就讓我們看到
[00:05:31.120 --> 00:05:36.160]  原來背後神真的有他自己從來不改變的計劃
[00:05:36.160 --> 00:05:42.620]  雖然人好像一直攔阻著神向萬民的私恩
[00:05:42.620 --> 00:05:49.280]  阻撓 但是沒有影響到神自己一直的作為
[00:05:49.280 --> 00:05:53.480]  以及推進救恩的拯救
[00:05:53.480 --> 00:05:57.280]  所以我們有些重大的一些脈絡
[00:05:57.280 --> 00:06:03.240]  一些架構 一些保羅給我們看到的救恩的大綱
[00:06:03.240 --> 00:06:04.940]  我們就要思想了
[00:06:04.940 --> 00:06:09.760]  我們現在就站在外邦人蒙恩的那個立場
[00:06:09.760 --> 00:06:13.580]  我們去看原來在整個救恩裏面
[00:06:13.580 --> 00:06:17.760]  神沒有虧欠任何的人 包括猶太人
[00:06:17.760 --> 00:06:21.000]  因為就算在猶太人當中
[00:06:21.000 --> 00:06:26.420]  原來不是每一個都是蒙神的揀選的
[00:06:26.420 --> 00:06:32.380]  造物主是有他的主權、權柄來揀選人的
[00:06:32.380 --> 00:06:37.180]  所以第九章已經很清楚講了救恩
[00:06:37.180 --> 00:06:40.840]  原來在神的永恆的計劃裏面
[00:06:40.840 --> 00:06:44.080]  他揀選了一些蒙恩得救的人
[00:06:44.080 --> 00:06:47.760]  去到第十章 原來這個揀選
[00:06:47.760 --> 00:06:52.300]  和人自己要負的責任是完全沒有抵觸的
[00:06:52.300 --> 00:06:54.900]  所以對我們來說就很矛盾了
[00:06:54.900 --> 00:06:59.400]  揀選了就不需要負責任 負責任就不是揀選
[00:06:59.400 --> 00:07:03.600]  但是原來兩者是一個很和諧的調整
[00:07:03.600 --> 00:07:06.000]  一個這樣的和諧的合一
[00:07:06.000 --> 00:07:09.960]  導致這個人既是神的揀選
[00:07:09.960 --> 00:07:13.800]  同時間也是他對福音、對耶穌基督
[00:07:13.800 --> 00:07:18.500]  對他聽明白了救恩關乎耶穌的釘十字架
[00:07:18.500 --> 00:07:21.600]  而他作出的那個信心的回應
[00:07:21.600 --> 00:07:26.440]  就是成為了他得到信心的意義的那個標準
[00:07:26.440 --> 00:07:31.740]  所以你就可以想象得到救恩在神這麼偉大的計劃
[00:07:31.740 --> 00:07:35.480]  和他的智慧裏面 因為十一章的二十六節
[00:07:35.480 --> 00:07:39.080]  特別強調神的智慧和知識
[00:07:39.080 --> 00:07:44.560]  這個是非常深奧的 在保羅的眼中
[00:07:44.560 --> 00:07:48.400]  所以救恩就是反映著神的那個智慧
[00:07:48.400 --> 00:07:51.240]  不單純是能力 不單純是權柄
[00:07:51.240 --> 00:07:54.520]  而是神的那個智慧 神的那個知識
[00:07:54.520 --> 00:07:58.380]  神怎樣能夠讓一切的事情
[00:07:58.380 --> 00:08:01.740]  在他的那個作為裏面一直這樣開始
[00:08:01.740 --> 00:08:06.160]  所以原來神對整個宇宙的救贖計劃
[00:08:06.160 --> 00:08:09.440]  是從來都沒有改變的
[00:08:09.440 --> 00:08:12.800]  我們可以來到他 稍微看看
[00:08:12.800 --> 00:08:17.040]  你可以說神的揀選很自由地
[00:08:17.040 --> 00:08:20.040]  神一向都是自由的 在他的那個旨意裏面
[00:08:20.040 --> 00:08:23.480]  他的揀選不是憑人的行為
[00:08:23.480 --> 00:08:26.440]  或者是他的血緣 他的血統
[00:08:26.440 --> 00:08:28.920]  或者他是哪一個的子孫
[00:08:28.920 --> 00:08:33.440]  而是在乎神的那個揀選 很特別的
[00:08:33.440 --> 00:08:35.840]  在起初揀選的時候
[00:08:35.840 --> 00:08:40.020]  都不代表著那個人本身就是大有信心
[00:08:40.020 --> 00:08:43.380]  或者那個人本身他的各方面的道德
[00:08:43.380 --> 00:08:47.120]  對神的心意是很出類拔萃
[00:08:47.120 --> 00:08:51.520]  例如雅各就已經是一個這樣的例子
[00:08:51.520 --> 00:08:57.240]  反映到其實他真的不是這樣來對神
[00:08:57.240 --> 00:09:02.160]  好像他的父輩以實 或者是亞伯拉罕那樣
[00:09:02.160 --> 00:09:04.680]  是神不斷將他修剪
[00:09:04.680 --> 00:09:07.820]  導致到他原來最終都能夠
[00:09:07.820 --> 00:09:12.680]  被神揀選的行列裏面的這位雅各
[00:09:12.680 --> 00:09:17.220]  所以這裏就已經反映到神的揀選
[00:09:17.220 --> 00:09:20.400]  尤其是透過舊約 很多聖經的人物
[00:09:20.400 --> 00:09:26.800]  與神接觸 在他們的人生去認識神 跟隨神
[00:09:26.800 --> 00:09:30.720]  又讓我們看到 原來真的不是他們的行為
[00:09:30.720 --> 00:09:32.520]  更加不是他們的血統
[00:09:32.520 --> 00:09:36.020]  所以德教肯定就不是靠律法
[00:09:36.020 --> 00:09:41.200]  律法只是一個標準告訴你 你應該這樣做
[00:09:41.200 --> 00:09:44.480]  不代表律法你行完
[00:09:44.480 --> 00:09:48.220]  你就能夠好像達到那個信心的標準
[00:09:48.220 --> 00:09:51.840]  所以是必須憑信心去接受
[00:09:51.840 --> 00:09:56.280]  所謂的信心就是口裏認耶穌為主
[00:09:56.280 --> 00:10:01.080]  心裏面相信神已經使到耶穌基督復活
[00:10:01.080 --> 00:10:05.480]  這個所謂的口認心信的接受
[00:10:05.480 --> 00:10:08.740]  這個就是信心 就是將我們整個的生命
[00:10:08.740 --> 00:10:12.040]  投向這位釘十字架的耶穌基督
[00:10:12.040 --> 00:10:16.580]  就是得著這個榮幸救恩的信心的意義
[00:10:16.580 --> 00:10:21.640]  所以都很清楚 第九 第十章告訴我們
[00:10:21.640 --> 00:10:25.720]  德教不是靠律法 是憑信心的意義
[00:10:25.720 --> 00:10:31.100]  愛邦人的德教 原來都是神的救恩的計劃
[00:10:31.100 --> 00:10:34.980]  所以其實那個是愛邦人 蒙恩
[00:10:34.980 --> 00:10:39.080]  其實是猶太人對神的背影
[00:10:39.080 --> 00:10:42.920]  堅持硬頸要行律法
[00:10:42.920 --> 00:10:47.560]  要以自己是阿伯拉罕的子孫後裔
[00:10:47.560 --> 00:10:54.120]  這樣來用這種身份 血統來換取救恩
[00:10:54.120 --> 00:10:56.660]  其實都是行為的一種
[00:10:56.660 --> 00:10:58.760]  但是一講到行為
[00:10:58.760 --> 00:11:01.960]  就沒有人可以滿足
[00:11:01.960 --> 00:11:05.260]  貼近神的標準 心意
[00:11:05.260 --> 00:11:09.400]  就是神對公義 對罪的要求
[00:11:09.400 --> 00:11:14.140]  所以想像得到 猶太人拒絕福音
[00:11:14.140 --> 00:11:16.520]  就是他們自己的硬心
[00:11:16.520 --> 00:11:20.280]  是他們自己的堅持自己是義
[00:11:20.280 --> 00:11:23.280]  而拒絕神的義
[00:11:23.280 --> 00:11:27.440]  所以有時候我們都要手停一停 要反省
[00:11:27.440 --> 00:11:29.540]  我們慢慢順主來
[00:11:29.540 --> 00:11:33.120]  會不會堅持我們自己的傳統呢?
[00:11:33.120 --> 00:11:37.920]  有時候連真理我們都來不知不覺的去抗拒
[00:11:37.920 --> 00:11:41.120]  因為猶太人就是日積月累
[00:11:41.120 --> 00:11:43.520]  在律法的分途底下
[00:11:43.520 --> 00:11:46.200]  在很多舊約那些的戒條
[00:11:46.200 --> 00:11:49.520]  拉比的演繹 教導底下
[00:11:49.520 --> 00:11:54.480]  慢慢越來越牢固的宗教化了自己的身份
[00:11:54.480 --> 00:11:57.840]  自己這個民族 慢慢就習以為常
[00:11:57.840 --> 00:12:01.800]  這一種習非誠實的這樣的義
[00:12:01.800 --> 00:12:03.440]  就難阻住了
[00:12:03.440 --> 00:12:10.000]  當尼采娜出現來歡迎自己就是神的救贖
[00:12:10.000 --> 00:12:17.520]  但是猶太人就已經不能夠用他們信心的義
[00:12:17.520 --> 00:12:20.520]  來迎信耶穌了
[00:12:20.520 --> 00:12:27.040]  因為他們已經很牢固的有因行律法而來的義
[00:12:27.040 --> 00:12:31.520]  因這個身份血統而來的義
[00:12:31.520 --> 00:12:36.160]  但是這些的義在神的眼中其實是不足夠的
[00:12:36.160 --> 00:12:39.600]  所以本來一個很好的傳統
[00:12:39.600 --> 00:12:44.800]  是要讓人更加有機會去認識耶穌的
[00:12:44.800 --> 00:12:47.160]  反而成為了一個絆腳石
[00:12:47.160 --> 00:12:49.800]  好像從小回基督教學校
[00:12:49.800 --> 00:12:54.040]  每個星期有早會 有老師祈禱
[00:12:54.040 --> 00:12:56.520]  有一起去借飯
[00:12:56.520 --> 00:13:01.680]  但是原來變成了一些完全沒有靈魂的
[00:13:01.680 --> 00:13:05.080]  每個星期學校的一些禮儀
[00:13:05.080 --> 00:13:08.720]  慢慢畢業 基督教成為了一個可能是婦女
[00:13:08.720 --> 00:13:12.680]  可能是一個對他們的一個誤解 難阻
[00:13:12.680 --> 00:13:15.720]  以為基督教不過是做一些儀式
[00:13:15.720 --> 00:13:18.640]  我根本不會接受這樣的這一套
[00:13:18.640 --> 00:13:23.040]  尤其是因為那些張力就是老師
[00:13:23.040 --> 00:13:26.600]  有時候如果那個過程不是那麼公允
[00:13:26.600 --> 00:13:30.840]  或者有時候有一些不好的 大家的待遇
[00:13:30.840 --> 00:13:35.000]  就會遷怒於基督教 其實不關基督教的事
[00:13:35.000 --> 00:13:37.920]  可能是人自己學得沒有那麼好
[00:13:37.920 --> 00:13:41.400]  而導致很多的學生讀基督教學校
[00:13:41.400 --> 00:13:45.440]  對教會 對學校 對基督教
[00:13:45.440 --> 00:13:48.040]  都會有一定的反感 抗拒
[00:13:48.040 --> 00:13:51.680]  原因其實可能就是他接觸的基督教
[00:13:51.680 --> 00:13:56.760]  只是很外表的儀式 傳統
[00:13:56.760 --> 00:13:59.360]  所以這個就帶給我們
[00:13:59.360 --> 00:14:04.040]  猶太人就是這樣落在這種宗教法之下的
[00:14:04.040 --> 00:14:06.640]  這樣的拒絕福音
[00:14:06.640 --> 00:14:12.080]  福音本來讓人真是帶著一個完全打開的心靈
[00:14:12.080 --> 00:14:16.560]  無助地去到耶穌那裡得到憐憫
[00:14:16.560 --> 00:14:21.240]  所以猶太人就是拒絕憐憫的一個民族
[00:14:21.240 --> 00:14:24.400]  所以這些雖然是跟猶太人講
[00:14:24.400 --> 00:14:27.760]  其實我們成為教會的人 信主內在
[00:14:27.760 --> 00:14:29.720]  尤其是我們連讀羅馬書
[00:14:29.720 --> 00:14:33.160]  我們更加都需要去反思
[00:14:33.160 --> 00:14:36.080]  我們自己現在那個信仰
[00:14:36.080 --> 00:14:38.520]  是不是已經越來越系統化了
[00:14:38.520 --> 00:14:43.640]  越來越傳統化了 甚至越來越宗教化了
[00:14:43.640 --> 00:14:49.000]  以致我們這樣做 這樣做這些儀式
[00:14:49.000 --> 00:14:54.080]  但是沒有真正跟耶穌基督有生命的相交
[00:14:54.080 --> 00:14:59.800]  來到教會都沒有真正想著去親近神 擊敗神
[00:14:59.800 --> 00:15:03.200]  這些有時候我們自己每個星期
[00:15:03.200 --> 00:15:06.600]  做出來的小小的那些行為
[00:15:06.600 --> 00:15:11.280]  其實不知不覺就會被一些熟人能夠看到
[00:15:11.280 --> 00:15:15.920]  當然不是要譴責 而是真的彼此的勉勵
[00:15:15.920 --> 00:15:17.680]  彼此的提醒
[00:15:17.680 --> 00:15:20.440]  我們記住是來到敬拜神
[00:15:20.440 --> 00:15:24.880]  我們真的要帶著一個空虛的心靈
[00:15:24.880 --> 00:15:29.440]  來到神的面前 朝拜祂
[00:15:29.440 --> 00:15:32.640]  得到祂的安慰 祂的加利
[00:15:32.640 --> 00:15:35.200]  這樣的一個信仰人生
[00:15:35.200 --> 00:15:38.840]  所以不是宗教化 本來宗教本身不是錯
[00:15:38.840 --> 00:15:42.240]  但是慢慢就是有了那個儀式
[00:15:42.240 --> 00:15:45.920]  沒有了那個實際的對神的敬拜
[00:15:45.920 --> 00:15:48.840]  所以這個部分告訴我們
[00:15:48.840 --> 00:15:51.880]  神在祂的救恩裏面的主權
[00:15:51.880 --> 00:15:55.880]  就是真是神憑祂的旨意 憑祂的自由
[00:15:55.880 --> 00:16:00.000]  憑祂的權柄 憑祂的那個揀選
[00:16:00.000 --> 00:16:02.640]  來將人選照的
[00:16:02.640 --> 00:16:05.560]  絕對不是任何一個人的行為
[00:16:05.560 --> 00:16:08.200]  所以我們能夠順處
[00:16:08.200 --> 00:16:11.320]  大家來自不同的背景都能夠順處
[00:16:11.320 --> 00:16:15.320]  而且應該不斷那個心靈越來越柔軟
[00:16:15.320 --> 00:16:18.520]  對別人越來越有一種的感恩
[00:16:18.520 --> 00:16:22.440]  是因為救恩帶給我們的生命改變
[00:16:22.440 --> 00:16:25.360]  如果我們覺得是必然的
[00:16:25.360 --> 00:16:28.880]  是真是 好像是魯奉的
[00:16:28.880 --> 00:16:30.200]  那就很大件事了
[00:16:30.200 --> 00:16:32.800]  慢慢我們就未必會再珍惜
[00:16:32.800 --> 00:16:34.720]  我們覺得必然是我的
[00:16:34.720 --> 00:16:36.560]  我們必然是要得救的
[00:16:36.560 --> 00:16:38.320]  祂必然是要拯救我的
[00:16:38.320 --> 00:16:40.520]  這樣的想法
[00:16:40.520 --> 00:16:46.800]  就已經和救恩完全離開了那個標準那個行列了
[00:16:46.800 --> 00:16:48.760]  所以大家要非常的小心
[00:16:48.760 --> 00:16:54.640]  我們不要變成另外一種基督教的猶太人
[00:16:54.640 --> 00:16:56.960]  接著 這裡告訴我們
[00:16:56.960 --> 00:17:01.720]  第十章就很明顯講到我們必須要去傳
[00:17:01.720 --> 00:17:05.680]  因為必須是要人自己打開心靈
[00:17:05.680 --> 00:17:08.960]  去明白那個救恩那個真理
[00:17:08.960 --> 00:17:10.600]  他就可以得救
[00:17:10.600 --> 00:17:13.240]  所以那個得救的信心
[00:17:13.240 --> 00:17:16.360]  或者那個信心的意義加給什麼人呢?
[00:17:16.360 --> 00:17:19.640]  就是聽道 聽明白神的道
[00:17:19.640 --> 00:17:23.680]  而願意打開心靈向耶穌呼求的人
[00:17:23.680 --> 00:17:27.320]  求告耶穌的人就必然的得救
[00:17:27.320 --> 00:17:31.040]  不再分猶太人 不再分外邦人
[00:17:31.040 --> 00:17:32.960]  不再分任何一個民族
[00:17:32.960 --> 00:17:37.160]  不再分你是貴族 還是男是女
[00:17:37.160 --> 00:17:42.160]  無論地上怎樣將人分開不同的等級
[00:17:42.160 --> 00:17:44.760]  但是在救恩的面前
[00:17:44.760 --> 00:17:48.440]  所有人都必須聽明白聖經真理
[00:17:48.440 --> 00:17:51.920]  所以傳道的重要性就是這裡了
[00:17:51.920 --> 00:17:55.800]  所以教會存在這個世界
[00:17:55.800 --> 00:18:01.280]  不只是我們在一個教堂裡面
[00:18:01.280 --> 00:18:04.520]  來滿足我們的無論聽道
[00:18:04.520 --> 00:18:09.080]  無論去敬拜 無論成樂的昌頌
[00:18:09.080 --> 00:18:11.720]  或者在一個教堂裡面去禱告
[00:18:11.720 --> 00:18:13.480]  全部都是對的
[00:18:13.480 --> 00:18:18.400]  但是這一切都是想告訴我們
[00:18:18.400 --> 00:18:22.600]  我們的存在就是為了要出去傳道
[00:18:22.600 --> 00:18:26.800]  我們的聚集就是為了要出去傳道
[00:18:26.800 --> 00:18:30.000]  所以我們的聚集應該是一個裝備
[00:18:30.000 --> 00:18:33.200]  應該是一個身份的確認
[00:18:33.200 --> 00:18:37.560]  應該是一個在我們這個地方
[00:18:37.560 --> 00:18:41.280]  我們深深感受到我們是無福的
[00:18:41.280 --> 00:18:45.120]  我們是一幫真是有幸福感的人
[00:18:45.120 --> 00:18:47.720]  但是不是終點
[00:18:47.720 --> 00:18:50.760]  如果我們一幫人很開心
[00:18:50.760 --> 00:18:54.000]  我們的子女讀書很厲害 很乖
[00:18:54.000 --> 00:18:57.920]  入名校 將來做事很有成就
[00:18:57.920 --> 00:19:01.640]  全部都是對的 但是那個不是終點
[00:19:01.640 --> 00:19:03.440]  那個是一個過程
[00:19:03.440 --> 00:19:07.160]  既然我們已經感受到這份幸福感
[00:19:07.160 --> 00:19:11.040]  其實是來自救恩 來自耶穌基督
[00:19:11.040 --> 00:19:14.120]  將我們拯救 將我們揀選
[00:19:14.120 --> 00:19:17.680]  所以第十章很重的責任
[00:19:17.680 --> 00:19:21.880]  就是我們必須 教會必須要去傳福音
[00:19:21.880 --> 00:19:26.280]  將耶穌基督有系統地 有計劃
[00:19:26.280 --> 00:19:29.760]  有方法地去告訴人
[00:19:29.760 --> 00:19:33.920]  使得那些人可以得到 聽明白
[00:19:33.920 --> 00:19:37.000]  原來耶穌和我們的生命有關
[00:19:37.000 --> 00:19:41.840]  他願意相信 他一求告就可以得到了
[00:19:41.840 --> 00:19:44.680]  所以信心是來自聽到
[00:19:44.680 --> 00:19:47.680]  聽到是來自有人去傳導
[00:19:47.680 --> 00:19:52.360]  所以教會一個相當重要的責任
[00:19:52.360 --> 00:19:55.800]  無論本地的傳導 海外的傳導
[00:19:55.800 --> 00:19:58.560]  或者是支持海外的傳導等等
[00:19:58.560 --> 00:20:02.720]  用不同的方式 或者禱告 或者是金錢
[00:20:02.720 --> 00:20:06.960]  或者是猜派等等 我們想得到的方法
[00:20:06.960 --> 00:20:12.640]  無論如何 我們就是要一起去傳揚福音
[00:20:12.640 --> 00:20:15.800]  所以教會如果都不合一
[00:20:15.800 --> 00:20:18.840]  這就是第十二章開始就講這些問題了
[00:20:18.840 --> 00:20:21.080]  如果猶太人和外邦人
[00:20:21.080 --> 00:20:24.240]  還圍著那些吃什麼的食物
[00:20:24.240 --> 00:20:28.720]  還守不守安息人 看得很大
[00:20:28.720 --> 00:20:31.920]  大到要分開 其實可惜到不得了
[00:20:31.920 --> 00:20:36.120]  因為最重要的就是大家共同的看到
[00:20:36.120 --> 00:20:39.200]  大家的分歧 所謂分歧
[00:20:39.200 --> 00:20:43.000]  大家有不同的背景 大家有不同的民族
[00:20:43.000 --> 00:20:46.760]  但是在救恩底下 大家可以繼續
[00:20:46.760 --> 00:20:50.840]  外邦人的生活方式 猶太人的生活方式
[00:20:50.840 --> 00:20:55.600]  大家彼此的尊重已經不需要提升到不夠的層面
[00:20:55.600 --> 00:21:01.080]  反而就是大家在這樣的不相同底下
[00:21:01.080 --> 00:21:06.400]  合一的去傳導 合一的去支持史努保祿
[00:21:06.400 --> 00:21:11.400]  和他們的宣教士 傳導者 教會
[00:21:11.400 --> 00:21:17.120]  一起很有系統地去對外去傳福音
[00:21:17.120 --> 00:21:25.680]  抗衡的是羅馬帝國的明顯的逼迫
[00:21:25.680 --> 00:21:30.000]  或者暗中的一些可能是道理
[00:21:30.000 --> 00:21:33.280]  或者一些哲學的影響
[00:21:33.280 --> 00:21:38.400]  因為洛斯底主義在第二世紀就比較濃厚了
[00:21:38.400 --> 00:21:43.960]  在保羅的年間都還沒有嚴重地影響教會
[00:21:43.960 --> 00:21:50.560]  很多那些哲學思想是會帶來影響
[00:21:50.560 --> 00:21:54.840]  所以教會的存在很重要的就是
[00:21:54.840 --> 00:21:57.320]  真的要將福音講明白
[00:21:57.320 --> 00:22:00.720]  所以這個真是我們每一位讀者
[00:22:00.720 --> 00:22:03.880]  必須要怎樣能夠用最好的方法
[00:22:03.880 --> 00:22:10.120]  去集合大家去為福音來努力
[00:22:10.120 --> 00:22:14.200]  所以在福音底下是有很多不同的崗位的
[00:22:14.200 --> 00:22:16.080]  有些人可能是接單張
[00:22:16.080 --> 00:22:20.640]  因為今天和昨天有姐妹回來
[00:22:20.640 --> 00:22:22.960]  接了那些福音單張
[00:22:22.960 --> 00:22:27.640]  明天就放進那些福袋裡 明天就去派
[00:22:27.640 --> 00:22:32.000]  接單張這個舉動本身都已經很神聖
[00:22:32.000 --> 00:22:35.640]  因為如果假如真的有一些朋友、小朋友
[00:22:35.640 --> 00:22:37.920]  看到那些單張又明白
[00:22:37.920 --> 00:22:42.720]  他自己又真是心靈裡面很單純地向耶穌求告
[00:22:42.720 --> 00:22:46.080]  那就得救了 所以你可以想像得到
[00:22:46.080 --> 00:22:49.360]  原來每一個崗位在救恩
[00:22:49.360 --> 00:22:52.360]  在耶穌的大愛、拯救底下
[00:22:52.360 --> 00:22:56.840]  都是這麼重要、這麼寶貴、這麼值得尊重
[00:22:56.840 --> 00:22:59.320]  所以大家一起努力
[00:22:59.320 --> 00:23:05.000]  這是第十章全章裡面給我們很重要的大綱
[00:23:05.000 --> 00:23:08.400]  所以你想想救恩神的揀選
[00:23:08.400 --> 00:23:13.040]  和人的責任是調和的 是沒有衝突的
[00:23:13.040 --> 00:23:17.000]  求告主名 所以這裡告訴我們
[00:23:17.000 --> 00:23:21.520]  並沒有分別猶太人和外邦人
[00:23:21.520 --> 00:23:25.200]  同有一位主在天上
[00:23:25.200 --> 00:23:29.600]  祂會厚待一切求告主名的人
[00:23:29.600 --> 00:23:31.560]  十章的十三節
[00:23:31.560 --> 00:23:36.040]  所以救恩是向所有的人類開啓的
