
[00:00:00.000 --> 00:00:02.000]  弟子妹妹平安
[00:11:46.800 --> 00:11:49.800]  耶穌要求門徒怎樣做
[00:11:49.800 --> 00:11:50.800]  耶穌直接要求門徒說
[00:11:50.800 --> 00:11:53.800]  你們的義若不勝於民事快長的義
[00:11:53.800 --> 00:11:55.800]  斷不能進天國
[00:11:55.800 --> 00:11:57.800]  一個非常非常嚴謹
[00:11:57.800 --> 00:11:59.800]  一個認真的命令
[00:11:59.800 --> 00:12:01.800]  我們問究竟門徒的義
[00:12:01.800 --> 00:12:06.800]  怎樣叫勝過民事快長的義呢
[00:12:06.800 --> 00:12:09.800]  其實原文的意思不是勝過
[00:12:09.800 --> 00:12:11.800]  原文是perizo這一個字
[00:12:11.800 --> 00:12:13.800]  意思不是勝過
[00:12:13.800 --> 00:12:15.800]  不是贏輸的問題
[00:12:15.800 --> 00:12:16.800]  perizo是甚麼意思呢
[00:12:16.800 --> 00:12:22.800]  大概解作多過、大過、好過、勁過、厲害過、超過都可以
[00:12:22.800 --> 00:12:24.800]  總之就不是勝過
[00:12:24.800 --> 00:12:26.800]  不是贏輸的問題
[00:12:26.800 --> 00:12:27.800]  不明白嗎
[00:12:27.800 --> 00:12:29.800]  耶穌不是要你去贏他們
[00:12:29.800 --> 00:12:31.800]  重點不是勝負
[00:12:31.800 --> 00:12:33.800]  不是比較高低之分
[00:12:33.800 --> 00:12:37.800]  當然可以是一種質素上的改變
[00:12:37.800 --> 00:12:39.800]  或者量的改變
[00:12:39.800 --> 00:12:42.800]  不過那個意思是更加深層次的
[00:12:42.800 --> 00:12:49.800]  perizo只可以解作豐富、豐盛、abundant、over、超越的意思
[00:12:49.800 --> 00:12:51.800]  說到這裡就明白了
[00:12:51.800 --> 00:12:56.800]  perizo出現在五餅二魚這個故事裏面
[00:12:56.800 --> 00:12:58.800]  耶穌行完五餅二魚之後
[00:12:58.800 --> 00:13:00.800]  食物多到爆
[00:13:00.800 --> 00:13:02.800]  多到滿舍
[00:13:02.800 --> 00:13:05.800]  十二個籃子都裝不完
[00:13:05.800 --> 00:13:10.800]  耶穌就用了perizo來形容那種食物的狀況
[00:13:10.800 --> 00:13:14.800]  over 超過、爆燈
[00:13:14.800 --> 00:13:16.800]  滿到舍
[00:13:16.800 --> 00:13:20.800]  這個正正就是perizo的意思
[00:13:20.800 --> 00:13:22.800]  耶穌要求我們的義
[00:13:22.800 --> 00:13:26.800]  正正就是這樣
[00:13:26.800 --> 00:13:30.800]  耶穌要求門徒的義是一種超越
[00:13:30.800 --> 00:13:34.800]  可能大家都覺得登山補訓的教導很難遵守
[00:13:34.800 --> 00:13:36.800]  愛仇敵
[00:13:36.800 --> 00:13:38.800]  不可以罵弟兄
[00:13:38.800 --> 00:13:40.800]  被人打完右臉就被人打到左面
[00:13:40.800 --> 00:13:42.800]  很難
[00:13:42.800 --> 00:13:44.800]  但其實如果你這樣想的話
[00:13:44.800 --> 00:13:46.800]  可能你誤會了耶穌的意思
[00:13:46.800 --> 00:13:51.800]  如果你以為登山補訓只是一個更加難度高的律法的時候
[00:13:51.800 --> 00:13:55.800]  這個其實不是登山補訓的意思
[00:13:55.800 --> 00:14:01.800]  耶穌不是純粹將道德水平推到一個高到不能再高的位置
[00:14:01.800 --> 00:14:04.800]  耶穌不是純粹想做爛市場
[00:14:04.800 --> 00:14:06.800]  他們說不可以姦淫
[00:14:06.800 --> 00:14:09.800]  我連你想都想不可以想
[00:14:09.800 --> 00:14:11.800]  他們要你愛人如己責
[00:14:11.800 --> 00:14:13.800]  我要你連仇子都愛
[00:14:13.800 --> 00:14:15.800]  他們叫你不要殺人
[00:14:15.800 --> 00:14:17.800]  我叫你生氣都不要生氣
[00:14:17.800 --> 00:14:21.800]  如果耶穌的義只是一套更加高的要求
[00:14:21.800 --> 00:14:25.800]  更加難實踐更加嚴苛的道德倫理
[00:14:25.800 --> 00:14:30.800]  那麼的話極其量耶穌只不過是一個更加高要求的法律裁人
[00:14:30.800 --> 00:14:32.800]  是不是
[00:14:32.800 --> 00:14:37.800]  耶穌是想你超越
[00:14:37.800 --> 00:14:41.800]  不斷地來超越
[00:14:41.800 --> 00:14:45.800]  但是耶穌的義和民事法律裁人的義最大最大的分別
[00:14:45.800 --> 00:14:50.800]  不是純粹一下子由一個Level 5的難度
[00:14:50.800 --> 00:14:52.800]  推到Level 100
[00:14:52.800 --> 00:14:56.800]  重點不是100
[00:14:56.800 --> 00:15:01.800]  重點是你不要停留在那個Level 5裏面
[00:15:01.800 --> 00:15:08.800]  重點是你不要以為所謂的尾線去到某個程度就足夠
[00:15:08.800 --> 00:15:10.800]  收工搞定
[00:15:10.800 --> 00:15:13.800]  重點不是去到Level 幾
[00:15:13.800 --> 00:15:17.800]  而是你不要滿足在Level 幾
[00:15:17.800 --> 00:15:20.800]  不要自限尾線的可能
[00:15:20.800 --> 00:15:24.800]  不要局限正義的範疇
[00:15:24.800 --> 00:15:28.800]  不要以為尾線只要我交足功夫就足夠
[00:15:28.800 --> 00:15:32.800]  這個正正是民事法律裁人的義的問題
[00:15:32.800 --> 00:15:34.800]  民事法律裁人的義不是不好
[00:15:34.800 --> 00:15:35.800]  它都是義來的
[00:15:35.800 --> 00:15:37.800]  都是好事來的
[00:15:37.800 --> 00:15:39.800]  不過這個義是一種的限制
[00:15:39.800 --> 00:15:43.800]  只要你接著這樣做就叫做好
[00:15:43.800 --> 00:15:44.800]  就叫做足夠
[00:15:44.800 --> 00:15:45.800]  不用多了
[00:15:45.800 --> 00:15:46.800]  這樣就足夠了
[00:15:46.800 --> 00:15:49.800]  這個正正是他們的律法主義的問題
[00:15:49.800 --> 00:15:53.800]  他們嘗試為尾線下一個的界線
[00:15:53.800 --> 00:15:54.800]  一個界限
[00:15:54.800 --> 00:15:57.800]  主要是一個星期禁食兩次
[00:15:57.800 --> 00:15:59.800]  凡我所得的都十分之一都捐上
[00:15:59.800 --> 00:16:02.800]  這樣就叫做好
[00:16:02.800 --> 00:16:08.800]  今天我們這個社會很多時候有這樣的傾向
[00:16:08.800 --> 00:16:12.800]  只要我做足這樣的要求
[00:16:12.800 --> 00:16:14.800]  就叫做義了
[00:16:14.800 --> 00:16:17.800]  就足夠了
[00:16:17.800 --> 00:16:21.800]  可能這個都是大家感受巴的經驗
[00:16:21.800 --> 00:16:22.800]  我不是批評
[00:16:22.800 --> 00:16:24.800]  這個是確實這樣做
[00:16:24.800 --> 00:16:26.800]  你捐完之後
[00:16:26.800 --> 00:16:28.800]  你要知道你捐兩次
[00:16:28.800 --> 00:16:29.800]  捐八通之後還要捐什麼?
[00:16:29.800 --> 00:16:31.800]  捐手
[00:16:31.800 --> 00:16:34.800]  你很明白這個是公司的政策
[00:16:34.800 --> 00:16:35.800]  司機都很難做
[00:16:35.800 --> 00:16:36.800]  你不做的時候
[00:16:36.800 --> 00:16:41.800]  但是不是做了就叫做好呢?
[00:16:41.800 --> 00:16:43.800]  是不是一種純粹做了呢?
[00:16:43.800 --> 00:16:46.800]  很多這樣的情況
[00:16:46.800 --> 00:16:50.800]  不要為自己的尾線去下定義
[00:16:50.800 --> 00:16:55.800]  不要去設立一個這樣的司令底線
[00:16:55.800 --> 00:16:56.800]  如果你以為耶穌的義
[00:16:56.800 --> 00:16:59.800]  只不過是一套更加高的律法
[00:16:59.800 --> 00:17:01.800]  跟足就是神仙的時候
[00:17:01.800 --> 00:17:04.800]  那你和法傳有什麼分別呢?
[00:17:04.800 --> 00:17:07.800]  耶穌說凡向領動的都難免受審判
[00:17:07.800 --> 00:17:09.800]  OK 我就不生氣了
[00:17:09.800 --> 00:17:11.800]  那我恥笑他
[00:17:11.800 --> 00:17:14.800]  耶穌說有人強迫你走一里路
[00:17:14.800 --> 00:17:15.800]  你走出兩里路
[00:17:15.800 --> 00:17:17.800]  好了 我走完兩里了
[00:17:17.800 --> 00:17:19.800]  你不要再理我了
[00:17:19.800 --> 00:17:22.800]  是不是叫做足兩里就叫做夠呢?
[00:17:22.800 --> 00:17:25.800]  耶穌說叫你為仇敵禱告
[00:17:25.800 --> 00:17:26.800]  奉主命求 阿門
[00:17:26.800 --> 00:17:29.800]  這次還不嚴重
[00:17:29.800 --> 00:17:32.800]  是不是我做完之後就叫做了呢?
[00:17:32.800 --> 00:17:34.800]  不是的 耶穌不是這樣的
[00:17:34.800 --> 00:17:38.800]  耶穌叫你不斷地來超越
[00:17:38.800 --> 00:17:39.800]  不要停留
[00:17:39.800 --> 00:17:42.800]  不要問這個合乎尾線的臨界點在哪裡
[00:17:42.800 --> 00:17:46.800]  然後在這個臨界點裡僅僅得救
[00:17:46.800 --> 00:17:49.800]  耶穌要求你更多更多更多
[00:17:49.800 --> 00:17:52.800]  做多一點 再做好一點
[00:17:52.800 --> 00:17:56.800]  更加地來到去 不斷地來到去做
[00:17:56.800 --> 00:18:00.800]  不知道大家有沒有看追隨基督的書
[00:18:00.800 --> 00:18:04.800]  就是潘福華寫的追隨基督
[00:18:04.800 --> 00:18:06.800]  一本很久的書
[00:18:06.800 --> 00:18:08.800]  是道德出版社的
[00:18:08.800 --> 00:18:13.800]  追隨基督是耶穌登山補訓第五章的詮釋
[00:18:13.800 --> 00:18:17.800]  潘福華給了這個第五章一個很有意思的題目
[00:18:17.800 --> 00:18:21.800]  就叫基督徒生活的超平常
[00:18:21.800 --> 00:18:23.800]  德文叫做Aus Ordainicum
[00:18:23.800 --> 00:18:26.800]  Aus Ordainicum
[00:18:26.800 --> 00:18:30.800]  這個德文是非比尋常的意思
[00:18:30.800 --> 00:18:32.800]  Aus 就是意外
[00:18:32.800 --> 00:18:35.800]  Ordainic 就是平常 自然
[00:18:35.800 --> 00:18:38.800]  所以這個超平常
[00:18:38.800 --> 00:18:41.800]  不自然的一個說法
[00:18:41.800 --> 00:18:44.800]  潘福華認為耶穌在登山補訓裡
[00:18:44.800 --> 00:18:48.800]  對門徒教是超過人類自然的本能
[00:18:48.800 --> 00:18:52.800]  違反自然 不正常的
[00:18:52.800 --> 00:18:54.800]  精神人不會做的
[00:18:54.800 --> 00:18:56.800]  基督徒也不會的
[00:18:56.800 --> 00:18:58.800]  就是被人打完又念
[00:18:58.800 --> 00:19:00.800]  再打又念
[00:19:00.800 --> 00:19:03.800]  愛一些憎恨自己的人
[00:19:03.800 --> 00:19:06.800]  為你的仇敵去禱告
[00:19:06.800 --> 00:19:09.800]  怎麼可能 誰能夠做到
[00:19:09.800 --> 00:19:13.800]  一個常人只要有自己的自由意志
[00:19:13.800 --> 00:19:15.800]  能夠自決 可以選擇
