
[00:00:00.000 --> 00:00:05.000]  經文記載在約拿書一章一至二節
[00:01:55.600 --> 00:02:00.800]  另一方面他也認為神不會毀滅這個城市
[00:02:00.800 --> 00:02:02.800]  因為他會賞賞他們
[00:02:02.800 --> 00:02:07.600]  因為在他心中認識的耶和華是一個怎樣的神
[00:02:07.600 --> 00:02:10.400]  在四章第二節我讀給大家聽
[00:02:10.400 --> 00:02:11.600]  神啊
[00:02:11.600 --> 00:02:16.000]  你是有恩典有憐憫的神
[00:02:16.000 --> 00:02:17.600]  不輕易發怒
[00:02:17.600 --> 00:02:19.600]  有豐盛的慈愛
[00:02:19.600 --> 00:02:22.600]  並且後悔不降所恕的災
[00:02:22.600 --> 00:02:26.000]  所以原本神是叫他向東走的
[00:02:26.000 --> 00:02:30.800]  因為尼尼尼城在巴勒斯坦地
[00:02:30.800 --> 00:02:34.000]  向東面的大約800公里的地方
[00:02:34.000 --> 00:02:39.200]  但是他偏偏要向相反的方向
[00:02:39.200 --> 00:02:40.200]  向西走
[00:02:40.200 --> 00:02:42.400]  他說要逃跑
[00:02:42.400 --> 00:02:44.400]  逃跑去他斯
[00:02:44.400 --> 00:02:46.600]  他斯就是現在的西班牙
[00:02:46.600 --> 00:02:48.400]  其實是很遠的
[00:02:48.400 --> 00:02:54.200]  離開巴勒斯坦大約3200公里
[00:02:54.200 --> 00:02:56.400]  他就要逃跑了
[00:02:56.400 --> 00:02:58.800]  在逃跑的過程中
[00:02:58.800 --> 00:03:01.200]  若拿被拋下大海
[00:03:01.200 --> 00:03:04.200]  很神奇的被一條大魚吞下肚子
[00:03:04.200 --> 00:03:07.600]  戲劇性地被挽救後
[00:03:07.600 --> 00:03:11.800]  終於勉勉強強服從了神的命令
[00:03:11.800 --> 00:03:15.600]  去尼尼尼城宣告神要他講的信息
[00:03:15.600 --> 00:03:18.400]  結果反應非常正面
[00:03:18.400 --> 00:03:21.200]  全城的人上下都認罪
[00:03:21.200 --> 00:03:24.600]  連皇帝尼尼尼城的王都認罪
[00:03:24.600 --> 00:03:28.800]  他們來到神的面前
[00:03:28.800 --> 00:03:31.600]  神認罪後
[00:03:31.600 --> 00:03:33.800]  皇帝頒布命令
[00:03:33.800 --> 00:03:38.000]  所有全城的人都要認罪悔改
[00:03:38.000 --> 00:03:42.400]  神看見他們離開惡道
[00:03:42.400 --> 00:03:46.000]  就不把所說的災禍降於他們
[00:03:46.000 --> 00:03:51.200]  但若拿因為神要他所宣告的信息
[00:03:51.200 --> 00:03:55.200]  要使城傾覆而沒有實現
[00:03:55.200 --> 00:03:56.400]  非常生氣
[00:03:56.400 --> 00:03:59.200]  很不開心
[00:03:59.200 --> 00:04:03.600]  整件事其實是由神的猜險開始
[00:04:03.600 --> 00:04:07.200]  我們剛才讀經文
[00:04:07.200 --> 00:04:09.400]  神對若拿說很簡單
[00:04:09.400 --> 00:04:13.000]  「你起來往尼尼尼大城去
[00:04:13.000 --> 00:04:15.600]  向其中的居民呼喊
[00:04:15.600 --> 00:04:18.000]  因為他們的惡達到我面前
[00:04:18.000 --> 00:04:19.800]  這是罪惡之城」
[00:04:19.800 --> 00:04:22.600]  當若拿聽到神的猜險
[00:04:22.600 --> 00:04:24.200]  他立即起來
[00:04:24.200 --> 00:04:27.000]  他不是做神要他做的事
[00:04:27.000 --> 00:04:30.800]  他是逃跑去躲避耶和華神
[00:04:30.800 --> 00:04:35.000]  若拿以非常諷刺的行動
[00:04:35.000 --> 00:04:37.600]  回應神的猜險
[00:04:37.600 --> 00:04:40.200]  「神叫你做這件事」
[00:04:40.200 --> 00:04:42.800]  他就起來不做
[00:04:42.800 --> 00:04:46.200]  若拿是耶和華神的先知
[00:04:46.200 --> 00:04:49.200]  即是神的代言人
[00:04:49.200 --> 00:04:50.600]  他的職事很簡單
[00:04:50.600 --> 00:04:53.200]  向人宣告神給他的信息
[00:04:53.200 --> 00:04:54.800]  收到信息 神叫他去
[00:04:54.800 --> 00:04:56.800]  他就說
[00:04:56.800 --> 00:05:00.800]  理論上他應該聽從神的話
[00:05:00.800 --> 00:05:03.000]  但若拿聽了神的話之後
[00:05:03.000 --> 00:05:04.200]  他就逃跑了
[00:05:04.200 --> 00:05:07.400]  他決定有禁遠走禁遠
[00:05:07.400 --> 00:05:10.600]  因為他師是當時的世界觀中
[00:05:10.600 --> 00:05:14.600]  所認識地球上最遠的地方
[00:05:14.600 --> 00:05:17.200]  要有禁遠走禁遠
[00:05:17.200 --> 00:05:20.400]  為何若拿不做這件事
[00:05:20.400 --> 00:05:24.200]  他拒絕由神而來這張作紙
[00:05:24.200 --> 00:05:25.600]  神叫他向東走
[00:05:25.600 --> 00:05:26.800]  他就向西走
[00:05:26.800 --> 00:05:29.800]  他的意思是要背向民族
[00:05:29.800 --> 00:05:32.600]  我不會看他們
[00:05:32.600 --> 00:05:33.600]  我不會理會他們
[00:05:33.600 --> 00:05:34.800]  我不會憐憫他們
[00:05:34.800 --> 00:05:36.800]  我不會姑息他們
[00:05:36.800 --> 00:05:38.400]  其實很簡單
[00:05:38.400 --> 00:05:40.800]  如果我們了解一點背景就會知道
[00:05:40.800 --> 00:05:43.000]  我們都知道
[00:05:43.000 --> 00:05:45.000]  不會有不明不白的愛
[00:05:45.000 --> 00:05:48.400]  也不會有不明不白的恨
[00:05:48.400 --> 00:05:51.400]  利利尼原本是亞述帝國的首都
[00:05:51.400 --> 00:05:56.600]  在當年羅亞的曾孫陵路建立
[00:05:56.600 --> 00:05:59.600]  是一個很古老的城市
[00:05:59.600 --> 00:06:03.400]  亞述帝國曾經稱霸地中海一帶的世界
[00:06:03.400 --> 00:06:06.400]  和當時另一個文明的古國巴比倫
[00:06:06.400 --> 00:06:08.400]  曾經爭霸世界
[00:06:08.400 --> 00:06:09.800]  在地理上
[00:06:09.800 --> 00:06:12.400]  亞述帝國在巴比倫
[00:06:12.400 --> 00:06:17.400]  巴比倫是現在的伊拉克的地方
[00:06:17.400 --> 00:06:19.800]  大家想像一下是很冷的
[00:06:19.800 --> 00:06:23.000]  亞述帝國沒有了平原
[00:06:23.000 --> 00:06:25.200]  在山區很冷很冷
[00:06:25.200 --> 00:06:27.000]  山勢又多山
[00:06:27.000 --> 00:06:30.600]  所以他們一直要找一個暖的地方
[00:06:30.600 --> 00:06:32.600]  因為那個地方種植物又不行
[00:06:32.600 --> 00:06:33.800]  牧羊又不行
[00:06:33.800 --> 00:06:34.800]  又沒有海
[00:06:34.800 --> 00:06:36.400]  什麼都沒有
[00:06:36.400 --> 00:06:40.000]  所以就形成了他們一個好戰的民族性
[00:06:40.000 --> 00:06:46.000]  因為他們要找一個不冷的暖水港
[00:06:46.000 --> 00:06:47.200]  可以出去
[00:06:47.200 --> 00:06:49.000]  還要找一個好一點的地方
[00:06:49.000 --> 00:06:51.200]  讓他們種植物可以吃
[00:06:51.200 --> 00:06:54.000]  所以這個民族性就慢慢形成了
[00:06:54.000 --> 00:06:55.000]  很好戰的
[00:06:55.000 --> 00:06:56.200]  到處去打
[00:06:56.200 --> 00:07:00.400]  大約在主前百世紀
[00:07:00.400 --> 00:07:04.200]  大約距離現在1700多年
[00:07:04.200 --> 00:07:06.600]  當時亞述帝國的國王
[00:07:06.600 --> 00:07:08.800]  叫做撒瑪爾斯五世
[00:07:08.800 --> 00:07:09.600]  他很厲害
[00:07:09.600 --> 00:07:14.400]  是一個非常勇武的將領
[00:07:14.400 --> 00:07:17.200]  他帶領亞述大軍衝過去
[00:07:17.200 --> 00:07:19.600]  向著巴勒斯坦衝過去
[00:07:19.600 --> 00:07:20.800]  很遠也衝過去
[00:07:20.800 --> 00:07:25.200]  他攻打那時的以色列國首都
[00:07:25.200 --> 00:07:27.200]  撒瑪利亞城
[00:07:27.200 --> 00:07:29.600]  在主前722年
[00:07:29.600 --> 00:07:33.200]  整個以色列國被滅亡
[00:07:33.200 --> 00:07:38.400]  整個以色列民族都被解散
[00:07:38.400 --> 00:07:39.200]  被擄
[00:07:39.200 --> 00:07:41.400]  去了做奴隸
[00:07:41.400 --> 00:07:47.800]  所以原來亞述是以色列民族的敵人
[00:07:47.800 --> 00:07:49.800]  所以我們了解
[00:07:49.800 --> 00:07:51.600]  沒有不明不白的
[00:07:51.600 --> 00:07:54.400]  不會無緣無故神叫他做一件事
[00:07:54.400 --> 00:07:55.800]  他會拒絕
[00:07:55.800 --> 00:07:59.600]  所以我們了解為何約拿拒絕耶和華信
[00:07:59.600 --> 00:08:03.600]  猜遣去尼尼尼城宣告審判的信息
[00:08:03.600 --> 00:08:04.800]  因為他心裡
[00:08:04.800 --> 00:08:07.800]  民族的民族性
[00:08:07.800 --> 00:08:10.200]  他自己認為他作為一個以色列人
[00:08:10.200 --> 00:08:14.200]  他怎可以忘記家仇國恨呢
[00:08:14.200 --> 00:08:16.800]  他認為尼尼尼這個城
[00:08:16.800 --> 00:08:18.400]  這個國 這個傾島
[00:08:18.400 --> 00:08:20.000]  是罪有應得的
[00:08:20.000 --> 00:08:21.400]  其實神要審判他們
[00:08:21.400 --> 00:08:22.600]  要懲罰他們
[00:08:22.600 --> 00:08:27.200]  他們是不配得到耶和華神的請求
[00:08:27.200 --> 00:08:30.200]  約拿是神的先知
[00:08:30.200 --> 00:08:31.800]  他是神的器皿
[00:08:31.800 --> 00:08:36.200]  神要用約拿令尼尼尼城的人
[00:08:36.200 --> 00:08:37.400]  要與世界和好
[00:08:37.400 --> 00:08:38.600]  因為到處打人
[00:08:38.600 --> 00:08:40.200]  搶人 搶攻落的地
[00:08:40.200 --> 00:08:42.400]  為了自己的保護自己的國家
[00:08:42.400 --> 00:08:47.400]  讓自己的人民養活他們
[00:08:47.400 --> 00:08:48.600]  但神就說
[00:08:48.600 --> 00:08:50.800]  他要首先要
[00:08:50.800 --> 00:08:52.600]  這個好戰的民族
[00:08:52.600 --> 00:08:53.600]  他首先要怎樣
[00:08:53.600 --> 00:08:55.200]  要與世界和好
[00:08:55.200 --> 00:08:58.800]  他首先要與創天造地的神
[00:08:58.800 --> 00:09:00.400]  耶和華神和好
[00:09:00.400 --> 00:09:02.600]  所以他首先要認識神
[00:09:02.600 --> 00:09:04.800]  歸向創天造地的神
[00:09:04.800 --> 00:09:07.400]  這是神差遣約拿要做這件事
[00:09:07.400 --> 00:09:08.200]  很簡單
[00:09:08.200 --> 00:09:09.200]  他做這件事
[00:09:09.200 --> 00:09:11.200]  但約拿怎樣也不願意
[00:09:11.200 --> 00:09:12.000]  他說:叔叔
[00:09:12.000 --> 00:09:14.000]  這是我們的民族敵人
[00:09:14.000 --> 00:09:17.400]  如果他得到耶和華神的赦免
[00:09:17.400 --> 00:09:19.800]  那怎麼辦呢
[00:09:19.800 --> 00:09:23.400]  他自己得到耶和華神的赦免
[00:09:23.400 --> 00:09:24.800]  更加害怕的是
[00:09:24.800 --> 00:09:26.000]  他要歸向神
[00:09:26.000 --> 00:09:26.600]  那怎麼辦呢
[00:09:26.600 --> 00:09:29.000]  他得到耶和華神的祝福
[00:09:29.000 --> 00:09:30.800]  再次強大起來
[00:09:30.800 --> 00:09:34.000]  那他就再次成為以色列的威脅
[00:09:34.000 --> 00:09:35.200]  那他自己怎樣
[00:09:35.200 --> 00:09:36.400]  他做這件事又怎樣
[00:09:36.400 --> 00:09:39.200]  他自己會成為民族的罪人
[00:09:39.200 --> 00:09:40.800]  所以他怎樣也不做
[00:09:40.800 --> 00:09:41.800]  他想來想去
[00:09:41.800 --> 00:09:44.600]  想不定就逃跑
[00:09:44.600 --> 00:09:45.600]  想不定就走
[00:09:45.600 --> 00:09:47.200]  有多遠就走多遠
[00:09:47.200 --> 00:09:49.800]  約拿這種心理狀態
[00:09:49.800 --> 00:09:53.200]  其實我們也很理解
[00:09:53.200 --> 00:09:59.000]  所以競爭不單單在國家大事上
[00:09:59.000 --> 00:10:00.600]  其實在我們日常生活
[00:10:00.600 --> 00:10:01.800]  我們工作
[00:10:01.800 --> 00:10:03.000]  我們工作
[00:10:03.000 --> 00:10:03.800]  我們做事
[00:10:03.800 --> 00:10:05.200]  我們周圍的環境
[00:10:05.200 --> 00:10:07.200]  或者我們做生意
[00:10:07.200 --> 00:10:11.000]  都會存在一個常態的存在
[00:10:11.000 --> 00:10:13.400]  我們說的這些叔弟
[00:10:13.400 --> 00:10:15.000]  叔弟甚至是家庭
[00:10:15.000 --> 00:10:16.000]  兄弟姐妹之間
[00:10:16.000 --> 00:10:19.400]  都會有一點爭風吃醋
[00:10:19.400 --> 00:10:20.400]  爭勢
[00:10:20.400 --> 00:10:23.600]  叔弟會跟你存在
[00:10:23.600 --> 00:10:25.000]  他需要存在
[00:10:25.000 --> 00:10:26.600]  並且是會存在
[00:10:26.600 --> 00:10:29.000]  但是存在之餘
[00:10:29.000 --> 00:10:30.600]  存在的同時
[00:10:30.600 --> 00:10:33.200]  是會有一個競爭在的
[00:10:33.200 --> 00:10:36.600]  但是約拿怎樣想呢
[00:10:36.600 --> 00:10:37.600]  可能他就這樣
[00:10:37.600 --> 00:10:39.600]  如果這個叔弟
[00:10:39.600 --> 00:10:41.200]  如果他本身已經是強勢
[00:10:41.200 --> 00:10:43.600]  他是一個好戰的民族
[00:10:43.600 --> 00:10:44.400]  他是強勢
[00:10:44.400 --> 00:10:46.200]  如果他得到神的保守
[00:10:46.200 --> 00:10:47.400]  得到神的祝福
[00:10:47.400 --> 00:10:48.200]  嘩!
[00:10:48.200 --> 00:10:51.400]  整個以色列的威脅就更加大
[00:10:51.400 --> 00:10:52.200]  我們都是
[00:10:52.200 --> 00:10:54.800]  如果我們職財裏面
[00:10:54.800 --> 00:10:55.600]  我們生意上
[00:10:55.600 --> 00:10:58.200]  我們叔弟越強勢的時候
[00:10:58.200 --> 00:10:59.400]  他又得到祝福
[00:10:59.400 --> 00:11:02.600]  我們日子就更加艱難
[00:11:02.600 --> 00:11:05.000]  這個自我保護的機制
[00:11:05.000 --> 00:11:06.800]  是在現實裏面
[00:11:06.800 --> 00:11:10.200]  我們時時都不自覺地啟動了
[00:11:10.200 --> 00:11:12.000]  我們只會選擇
[00:11:12.000 --> 00:11:13.600]  我們只會選擇
[00:11:13.600 --> 00:11:17.000]  只跟自己喜歡的人傳福音
[00:11:17.000 --> 00:11:19.000]  我們關心的人傳福音
[00:11:19.000 --> 00:11:23.000]  或者跟那些威脅不了我們的人傳福音
[00:11:23.000 --> 00:11:26.200]  我們其實就劃下了一個界線
[00:11:26.200 --> 00:11:28.000]  就是究竟誰應該得救呢
[00:11:28.000 --> 00:11:29.800]  誰可以做基督徒呢
[00:11:29.800 --> 00:11:34.400]  誰才配得成為基督徒呢
[00:11:34.400 --> 00:11:35.400]  如果是這樣
[00:11:35.400 --> 00:11:38.400]  其實我們自己就做了現代的約拿
[00:11:38.400 --> 00:11:40.000]  我們都成為約拿了
[00:11:40.000 --> 00:11:44.200]  我們背向了我們心目中的利尼微城
[00:11:44.200 --> 00:11:47.600]  約拿在面對愛仇敵的考驗裏面
[00:11:47.600 --> 00:11:50.400]  他在兩難之間就決定要走
[00:11:50.400 --> 00:11:53.200]  他要走到世界的另一端
[00:11:53.200 --> 00:11:58.600]  希望神都可以來放過他
[00:11:58.600 --> 00:12:01.800]  接下來我們在約拿逃跑
[00:12:01.800 --> 00:12:03.600]  逃避神的過程裏面
[00:12:03.600 --> 00:12:06.200]  我們看到三個故事
[00:12:06.200 --> 00:12:09.200]  三個都是同一個主題
[00:12:09.200 --> 00:12:11.400]  是一個復和的故事
[00:12:11.400 --> 00:12:12.800]  首先第一
[00:12:12.800 --> 00:12:21.000]  神主動跟拜偶像的人復和
[00:12:21.000 --> 00:12:23.800]  話說神對約拿的行動
[00:12:23.800 --> 00:12:26.400]  他一直保持緘默
[00:12:26.400 --> 00:12:28.400]  沒有出聲 沒有回應
[00:12:28.400 --> 00:12:30.400]  但是神是有做事的
[00:12:30.400 --> 00:12:31.400]  你坐船
[00:12:31.400 --> 00:12:36.200]  神就突然在海裏面刮起風浪
[00:12:36.200 --> 00:12:38.400]  船就無法航行
[00:12:38.400 --> 00:12:43.800]  無法向西班牙 向他斯的方向前進
[00:12:43.800 --> 00:12:47.400]  當時約拿的船
[00:12:47.400 --> 00:12:50.600]  當時是在斐理基人
[00:12:50.600 --> 00:12:53.600]  他們很有經驗
[00:12:53.600 --> 00:12:58.000]  上面的水手是斐理基人的水手
[00:12:58.000 --> 00:13:00.000]  他們是很熟悉水性的
[00:13:00.000 --> 00:13:00.800]  很有經驗
[00:13:00.800 --> 00:13:04.800]  他們就覺得不正常
[00:13:04.800 --> 00:13:06.400]  很奇怪
[00:13:06.400 --> 00:13:08.800]  他們覺得事態有點嚴重
[00:13:08.800 --> 00:13:13.600]  隨時有很大的海浪會發生
[00:13:13.600 --> 00:13:15.000]  即時的反應
[00:13:15.000 --> 00:13:16.600]  他們就求告
[00:13:16.600 --> 00:13:19.800]  他們就求告他們所相信的巴力
[00:13:19.800 --> 00:13:21.400]  所謂大自然的神
[00:13:21.400 --> 00:13:23.000]  這個是假神
[00:13:23.000 --> 00:13:24.200]  他們就祈求
[00:13:24.200 --> 00:13:25.800]  因為他們求假神
[00:13:25.800 --> 00:13:26.800]  沒有效的
[00:13:26.800 --> 00:13:27.400]  求來求去
[00:13:27.400 --> 00:13:29.400]  那個風浪還是在
[00:13:29.400 --> 00:13:30.800]  船還是不能航行
[00:13:30.800 --> 00:13:33.000]  但是人還是很害怕
[00:13:33.000 --> 00:13:35.600]  這些很有經驗的水手
[00:13:35.600 --> 00:13:37.800]  他們就按著
[00:13:37.800 --> 00:13:40.600]  求神都沒有反應
[00:13:40.600 --> 00:13:41.800]  那怎麼辦呢
[00:13:41.800 --> 00:13:45.400]  他們就靠著自己的專業知識
[00:13:45.400 --> 00:13:48.200]  就把船的貨扔下
[00:13:48.200 --> 00:13:49.200]  扔得七七八八
[00:13:49.200 --> 00:13:51.800]  到船底就見到約拿
[00:13:51.800 --> 00:13:55.000]  就看看究竟發生什麼事
[00:13:55.000 --> 00:13:57.200]  但是這個專業的知識
[00:13:57.200 --> 00:13:59.200]  幫不了他們不止
[00:13:59.200 --> 00:14:02.400]  船的重量減輕了
[00:14:02.400 --> 00:14:04.400]  就輕了
[00:14:04.400 --> 00:14:05.600]  輕了的時候
[00:14:05.600 --> 00:14:07.800]  就飄得更加厲害
[00:14:07.800 --> 00:14:08.600]  搖得更厲害
[00:14:08.600 --> 00:14:11.000]  不停搖
[00:14:11.000 --> 00:14:12.600]  整件事我們看到
[00:14:12.600 --> 00:14:14.800]  這些不認識真神
[00:14:14.800 --> 00:14:16.800]  這些肥利基的水手
[00:14:16.800 --> 00:14:18.000]  他們是怎樣
[00:14:18.000 --> 00:14:20.200]  他們經歷了一個虛假的信心
[00:14:20.200 --> 00:14:20.800]  失落了
[00:14:20.800 --> 00:14:22.400]  因為他們不認識神
[00:14:22.400 --> 00:14:23.800]  他們拜偶像
[00:14:23.800 --> 00:14:25.800]  所以偶像是幫不了他們的
[00:14:25.800 --> 00:14:28.400]  虛假的信心是會失落的
[00:14:28.400 --> 00:14:30.000]  專業的才幹
[00:14:30.000 --> 00:14:31.800]  在這件事上也幫不了忙
[00:14:31.800 --> 00:14:33.000]  無濟於事
[00:14:33.000 --> 00:14:33.600]  因為什麼
[00:14:33.600 --> 00:14:35.600]  因為這不是出於人
[00:14:35.600 --> 00:14:37.200]  可以做到的事情
[00:14:37.200 --> 00:14:39.400]  在完全無濟的情況下
[00:14:39.400 --> 00:14:41.400]  他們決定投靠
[00:14:41.400 --> 00:14:43.400]  約拿所相信的耶和華神
[00:14:43.400 --> 00:14:44.200]  那就好了
[00:14:44.200 --> 00:14:45.200]  沒辦法了
[00:14:45.200 --> 00:14:47.200]  兄弟
[00:14:47.200 --> 00:14:48.600]  我聽你的話
[00:14:48.600 --> 00:14:50.200]  就把你扔下船
[00:14:50.200 --> 00:14:52.000]  扔你下海
[00:14:52.000 --> 00:14:53.200]  這麼快
[00:14:53.200 --> 00:14:54.600]  約拿一下海
[00:14:54.600 --> 00:14:55.400]  然後怎樣
[00:14:55.400 --> 00:14:56.400]  聖經告訴你
[00:14:56.400 --> 00:14:59.600]  風浪平靜了
[00:14:59.600 --> 00:15:01.200]  風浪平靜了之後
[00:15:01.200 --> 00:15:04.000]  他們看到了什麼
[00:15:04.000 --> 00:15:05.600]  他們的反應是怎樣
[00:15:05.600 --> 00:15:07.000]  他們的反應是
[00:15:07.000 --> 00:15:09.600]  大大敬畏耶和華
[00:15:09.600 --> 00:15:11.800]  向耶和華獻祭
[00:15:11.800 --> 00:15:14.000]  並且許願
[00:15:14.000 --> 00:15:15.400]  一連串的行動
[00:15:15.400 --> 00:15:17.400]  表示他們已經承認
[00:15:17.400 --> 00:15:19.400]  耶和華是神
[00:15:19.400 --> 00:15:20.400]  他們經驗到
[00:15:20.400 --> 00:15:22.200]  耶和華才是真神
[00:15:22.200 --> 00:15:24.800]  他和他們以往一直拜開
[00:15:24.800 --> 00:15:26.800]  求告的所謂
[00:15:26.800 --> 00:15:29.000]  掌管大自然的巴力
[00:15:29.000 --> 00:15:30.200]  是不同的
[00:15:30.200 --> 00:15:33.000]  原來真真正正掌管大自然的
[00:15:33.000 --> 00:15:34.600]  是耶和華神
[00:15:34.600 --> 00:15:37.600]  這才是真神向耶和華獻祭
[00:15:37.600 --> 00:15:39.400]  以行動來表示
[00:15:39.400 --> 00:15:41.800]  祂對神的信靠
[00:15:41.800 --> 00:15:43.800]  這是一個拯救的故事
[00:15:43.800 --> 00:15:46.600]  也是神主動
[00:15:46.600 --> 00:15:50.000]  和拜偶像的罪人和好的故事
[00:15:50.000 --> 00:15:54.200]  將人從無助和無知中拯救過來
[00:15:54.200 --> 00:15:56.400]  人經常以為自己
[00:15:56.400 --> 00:15:57.400]  懂很多東西
[00:15:57.400 --> 00:15:58.000]  很厲害
[00:15:58.000 --> 00:15:58.600]  有專業
[00:15:58.600 --> 00:15:59.400]  有才幹
[00:15:59.400 --> 00:16:00.400]  有能力
[00:16:00.400 --> 00:16:02.800]  結果在大自然
[00:16:02.800 --> 00:16:04.400]  在掌管宇宙
[00:16:04.400 --> 00:16:06.600]  在創天造地的神面前
[00:16:06.600 --> 00:16:09.600]  這些完全是沒有效力
[00:16:09.600 --> 00:16:10.400]  是沒有用的
[00:16:10.400 --> 00:16:13.200]  唯有投靠耶和華
[00:16:13.200 --> 00:16:16.200]  第二個拯救的故事是怎樣呢?
[00:16:16.200 --> 00:16:21.600]  神主動拯救固執的僕人
[00:16:21.600 --> 00:16:23.200]  這樣說大家都會知道
[00:16:23.200 --> 00:16:24.200]  這個是誰?
[00:16:24.200 --> 00:16:25.400]  這個是若拿
[00:16:25.400 --> 00:16:26.800]  若拿因為要逃避神
[00:16:26.800 --> 00:16:28.200]  大發脾氣
[00:16:28.200 --> 00:16:30.600]  你要我向東走
[00:16:30.600 --> 00:16:31.400]  我不會的
[00:16:31.400 --> 00:16:32.400]  我向西走
[00:16:32.400 --> 00:16:33.600]  背向他
[00:16:33.600 --> 00:16:36.200]  整個民族我不會理會的
[00:16:36.200 --> 00:16:37.600]  我背向他
[00:16:37.600 --> 00:16:39.200]  這樣發脾氣發到盡
[00:16:39.200 --> 00:16:39.800]  怎樣?
[00:16:39.800 --> 00:16:41.200]  好啊
[00:16:41.200 --> 00:16:42.200]  我死了他
[00:16:42.200 --> 00:16:44.400]  我扔他下海
[00:16:44.400 --> 00:16:48.000]  你們就沒有事了
[00:16:48.000 --> 00:16:49.600]  在大海裏
[00:16:49.600 --> 00:16:52.800]  他們的思想和實際環境
[00:16:52.800 --> 00:16:54.400]  他們沒有想過後果
[00:16:54.400 --> 00:16:55.800]  在經驗裏面
[00:16:55.800 --> 00:16:59.200]  下到大海是完全另一回事
[00:16:59.200 --> 00:17:03.400]  在大海裏以為自己一定會淹死
[00:17:03.400 --> 00:17:05.400]  但神很奇怪
[00:17:05.400 --> 00:17:07.000]  很神奇
[00:17:07.000 --> 00:17:10.200]  安排一條大魚把若拿吞下去
[00:17:10.200 --> 00:17:14.600]  若拿在大魚的肚裏面
[00:17:14.600 --> 00:17:15.600]  三日三夜
[00:17:15.600 --> 00:17:16.400]  有人說
[00:17:16.400 --> 00:17:18.800]  你知不知道這條叫什麼魚?
[00:17:18.800 --> 00:17:20.400]  吞拿魚
[00:17:20.400 --> 00:17:22.200]  真是聰明
[00:17:22.200 --> 00:17:26.600]  他看著吞拿魚
[00:17:26.600 --> 00:17:28.400]  他不是沉下去
[00:17:28.400 --> 00:17:35.000]  是神要讓他經歷出死入生的經驗
[00:17:35.000 --> 00:17:37.800]  在出死入生的經驗裏面
[00:17:37.800 --> 00:17:38.800]  他經驗到
[00:17:38.800 --> 00:17:41.600]  原來他本來是神的僕人
[00:17:41.600 --> 00:17:44.600]  他和神的關係很親密
[00:17:44.600 --> 00:17:48.200]  他在整個生活裏面有神的同在
[00:17:48.200 --> 00:17:48.600]  好啊
[00:17:48.600 --> 00:17:49.600]  你發脾氣發到盡
[00:17:49.600 --> 00:17:51.000]  你自己試試
[00:17:51.000 --> 00:17:52.400]  他下海後
[00:17:52.400 --> 00:17:53.200]  下水後
[00:17:53.200 --> 00:17:55.000]  他就知道原來他失落了什麼
[00:17:55.000 --> 00:17:57.400]  他不單止失落了生命
[00:17:57.400 --> 00:18:01.000]  他失落了與神同在
[00:18:01.000 --> 00:18:03.200]  所以他真的很害怕
[00:18:03.200 --> 00:18:05.800]  他怎樣都不可以失去神
[00:18:05.800 --> 00:18:07.200]  在他生命裏面
[00:18:07.200 --> 00:18:10.800]  所以神經過三日三夜
[00:18:10.800 --> 00:18:12.200]  潛水期
[00:18:12.200 --> 00:18:13.600]  先冷靜一下
