
[00:00:00.000 --> 00:00:15.000]  新約聖經第100頁
[00:02:01.000 --> 00:02:04.000]  哪一個更愛他呢?」
[00:02:04.000 --> 00:02:06.000]  西門回答
[00:02:06.000 --> 00:02:10.000]  「我想是那多得赦免的人」
[00:02:10.000 --> 00:02:12.000]  耶穌對她說
[00:02:12.000 --> 00:02:15.000]  「你的判斷不錯」
[00:02:15.000 --> 00:02:18.000]  於是她轉過來
[00:02:18.000 --> 00:02:22.000]  向著那女人對西門說
[00:02:22.000 --> 00:02:25.000]  「你看見這女人嗎?
[00:02:25.000 --> 00:02:28.000]  我進了你的家
[00:02:28.000 --> 00:02:31.000]  你沒有給我水洗腳
[00:02:31.000 --> 00:02:36.000]  但這女人用眼淚滴濕了我的腳
[00:02:36.000 --> 00:02:39.000]  又用頭髮擦乾
[00:02:39.000 --> 00:02:41.000]  你沒有親我
[00:02:41.000 --> 00:02:44.000]  但這女人從我進來
[00:02:44.000 --> 00:02:48.000]  就不住地親我的腳
[00:02:48.000 --> 00:02:51.000]  你沒有用油抹我的頭
[00:02:51.000 --> 00:02:56.000]  但這女人用香膏抹我的腳
[00:02:56.000 --> 00:02:59.000]  所以我告訴你
[00:02:59.000 --> 00:03:03.000]  她許多的罪都赦免了
[00:03:03.000 --> 00:03:05.000]  因為她愛的多
[00:03:05.000 --> 00:03:08.000]  而那少得赦免的
[00:03:08.000 --> 00:03:10.000]  愛的就少」
[00:03:10.000 --> 00:03:14.000]  於是耶穌對那女人說
[00:03:14.000 --> 00:03:18.000]  「你的罪都赦免了」
[00:03:18.000 --> 00:03:21.000]  同直的人心裡說
[00:03:21.000 --> 00:03:23.000]  「這是甚麼人?
[00:03:23.000 --> 00:03:25.000]  竟赦免人的罪呢?」
[00:03:25.000 --> 00:03:28.000]  耶穌對那女人說
[00:03:28.000 --> 00:03:31.000]  「你的信救了你
[00:03:31.000 --> 00:03:34.000]  平安地回去吧」
[00:03:35.000 --> 00:03:39.000]  (主席)今天我們很高興有本堂義務傳道陳偉安傳道
[00:03:39.000 --> 00:03:41.000]  在我們中間靜悟
[00:03:41.000 --> 00:03:45.000]  你的講題是「甘心情願的基督徒」
[00:03:45.000 --> 00:03:47.000]  恭請陳偉安傳道
[00:03:47.000 --> 00:03:49.000]  (陳偉安)感謝祈禱
[00:03:49.000 --> 00:03:51.000]  主耶穌我們求祢幫助我們
[00:03:51.000 --> 00:03:53.000]  我們在今天的主日裡
[00:03:53.000 --> 00:03:55.000]  我們來到祢的殿堂
[00:03:55.000 --> 00:03:57.000]  將我們的身心獻上
[00:03:57.000 --> 00:04:00.000]  求主祢給我們一個耳朵
[00:04:00.000 --> 00:04:02.000]  我們專心去聆聽
[00:04:02.000 --> 00:04:04.000]  讓我們再次看見祢
[00:04:04.000 --> 00:04:07.000]  祢給我們的是我們眼未曾看見
[00:04:07.000 --> 00:04:09.000]  耳未曾聽見的
[00:04:09.000 --> 00:04:11.000]  求祢開我們的心圍
[00:04:11.000 --> 00:04:14.000]  讓我們再次見到祢對我們的愛
[00:04:14.000 --> 00:04:17.000]  更加見到我們自己的本相
[00:04:17.000 --> 00:04:19.000]  求主祢幫助孩子
[00:04:19.000 --> 00:04:20.000]  孩子不配
[00:04:20.000 --> 00:04:24.000]  求主祢將祢的道告訴我們
[00:04:24.000 --> 00:04:26.000]  求主祢與我們同在
[00:04:26.000 --> 00:04:28.000]  奉主命求
[00:04:28.000 --> 00:04:30.000]  (主席)多謝主席
[00:04:30.000 --> 00:04:33.000]  (主席)一個多月前的建道的組會
[00:04:33.000 --> 00:04:36.000]  梁家倫院長就在建道裡邊
[00:04:36.000 --> 00:04:38.000]  就說了他在建道裡邊
[00:04:38.000 --> 00:04:40.000]  最後一篇的組會講道
[00:04:40.000 --> 00:04:42.000]  你都知道梁家倫院長
[00:04:42.000 --> 00:04:44.000]  就在接下來的一年就會卸任
[00:04:44.000 --> 00:04:46.000]  我們建道的院長的職位
[00:04:46.000 --> 00:04:48.000]  所以就在第三季
[00:04:48.000 --> 00:04:50.000]  每逢每一季的開始
[00:04:50.000 --> 00:04:52.000]  組會都是院長講道
[00:04:52.000 --> 00:04:55.000]  剛剛上個月就說了
[00:04:55.000 --> 00:04:57.000]  他最後一篇的組會
[00:04:57.000 --> 00:04:59.000]  很特別
[00:04:59.000 --> 00:05:01.000]  這個組會不是講道
[00:05:01.000 --> 00:05:04.000]  是一個詩歌分享
[00:05:04.000 --> 00:05:07.000]  梁院長就在組會裡邊
[00:05:07.000 --> 00:05:10.000]  分享了四五首
[00:05:10.000 --> 00:05:14.000]  影響他人生很重要的一些詩歌
[00:05:14.000 --> 00:05:15.000]  你都猜到這些詩歌
[00:05:15.000 --> 00:05:17.000]  都是一些很舊的詩歌
[00:05:17.000 --> 00:05:20.000]  有些什麼藍青 綠青 紅青
[00:05:20.000 --> 00:05:21.000]  聽過了
[00:05:21.000 --> 00:05:23.000]  這些可能大家都曾經
[00:05:23.000 --> 00:05:26.000]  小時候都唱過的詩歌
[00:05:26.000 --> 00:05:28.000]  其中一首的詩歌
[00:05:28.000 --> 00:05:30.000]  叫做《你愛著嗎?》
[00:05:30.000 --> 00:05:32.000]  大家有沒有聽過這首歌
[00:05:32.000 --> 00:05:36.000]  是蘇佐揚牧師寫的《你愛著嗎?》
[00:05:36.000 --> 00:05:38.000]  大家有沒有聽過這首歌
[00:05:38.000 --> 00:05:40.000]  聽過的話就不太多
[00:05:40.000 --> 00:05:42.000]  我唱給大家聽
[00:05:42.000 --> 00:05:47.000]  你算你已經相信耶穌
[00:05:47.000 --> 00:05:53.000]  為何你信他心不在
[00:05:53.000 --> 00:05:58.000]  你已經跟隨耶穌
[00:05:58.000 --> 00:06:03.000]  為何你仍在洗腦
[00:06:03.000 --> 00:06:05.000]  就是這樣
[00:06:05.000 --> 00:06:09.000]  我發覺以前的詩歌都很入骨
[00:06:09.000 --> 00:06:11.000]  一開波就問你你愛著嗎?
[00:06:11.000 --> 00:06:13.000]  現在的詩歌都不是這樣說話
[00:06:13.000 --> 00:06:15.000]  現在的詩歌都比較間接
[00:06:15.000 --> 00:06:17.000]  都是敬拜
[00:06:17.000 --> 00:06:19.000]  以前的詩歌的優點
[00:06:19.000 --> 00:06:21.000]  就是很直接問你你愛著嗎?
[00:06:21.000 --> 00:06:23.000]  你算你已經相信耶穌
[00:06:23.000 --> 00:06:25.000]  為何你信他心不在
[00:06:25.000 --> 00:06:27.000]  你已經跟隨耶穌
[00:06:27.000 --> 00:06:31.000]  為何你仍在洗腦
[00:06:31.000 --> 00:06:33.000]  這是一個很難回答的問題
[00:06:33.000 --> 00:06:35.000]  作為一個牧者
[00:06:35.000 --> 00:06:37.000]  經常覺得最難回答
[00:06:37.000 --> 00:06:39.000]  弟兄姊妹問的問題
[00:06:39.000 --> 00:06:46.000]  是怎樣能夠更愛主
[00:06:46.000 --> 00:06:50.000]  事實上沒有什麼方法
[00:06:50.000 --> 00:06:54.000]  秘訣讓我們更愛主
[00:06:54.000 --> 00:06:57.000]  因為愛主本身就是這個方法
[00:06:57.000 --> 00:07:02.000]  愛主就是我們要去做基督徒的必定方法
[00:07:02.000 --> 00:07:04.000]  所以問大家一個很老套
[00:07:04.000 --> 00:07:06.000]  但也很熟悉的問題
[00:07:06.000 --> 00:07:08.000]  你愛不愛耶穌基督?
[00:07:08.000 --> 00:07:10.000]  你愛不愛耶穌?
[00:07:10.000 --> 00:07:14.000]  你是否一個很願意去毀身上帝的人?
[00:07:14.000 --> 00:07:16.000]  這個問題很難回答
[00:07:16.000 --> 00:07:21.000]  但今天的經文似乎可以給我們一些啟迪
[00:07:21.000 --> 00:07:26.000]  讓我們去思考如何更愛上帝
[00:07:26.000 --> 00:07:30.000]  如何更愛耶穌的一些啟示
[00:07:30.000 --> 00:07:31.000]  我們一起打開經文
[00:07:31.000 --> 00:07:34.000]  我們再一次用心讀出這段經文
[00:07:34.000 --> 00:07:39.000]  《路加福音》第七章36到40至50章
[00:07:39.000 --> 00:07:41.000]  一起打開經文一起讀
[00:07:41.000 --> 00:07:45.000]  《路加福音》第七章36節開始
[00:07:45.000 --> 00:07:48.000]  我們一起用心慢慢讀
[00:07:48.000 --> 00:07:50.000]  預備1,2,3開始
[00:07:50.000 --> 00:07:52.000]  (唸經)
[00:07:52.000 --> 00:07:54.000]  (唸經)
[00:07:54.000 --> 00:07:56.000]  (唸經)
[00:07:56.000 --> 00:07:58.000]  (唸經)
[00:07:58.000 --> 00:08:00.000]  (唸經)
[00:08:01.000 --> 00:08:03.000]  (唸經)
[00:08:04.000 --> 00:08:06.000]  (唸經)
[00:08:07.000 --> 00:08:09.000]  (唸經)
[00:08:09.000 --> 00:08:11.000]  (唸經)
[00:08:11.000 --> 00:08:18.960]  (法定人數不足)
[00:08:18.960 --> 00:08:26.960]  (法定人數不足)
[00:08:26.960 --> 00:08:34.960]  (法定人數不足)
[00:08:34.960 --> 00:08:42.960]  (法定人數不足)
[00:08:42.960 --> 00:08:50.960]  (法定人數不足)
[00:08:50.960 --> 00:08:58.960]  (法定人數不足)
[00:08:58.960 --> 00:09:06.960]  (法定人數不足)
[00:09:06.960 --> 00:09:14.960]  (法定人數不足)
[00:09:14.960 --> 00:09:22.960]  (法定人數不足)
[00:09:22.960 --> 00:09:30.960]  (法定人數不足)
[00:09:30.960 --> 00:09:38.960]  (法定人數不足)
[00:09:38.960 --> 00:09:46.960]  (法定人數不足)
[00:09:46.960 --> 00:09:54.960]  (法定人數不足)
[00:09:54.960 --> 00:10:02.960]  (法定人數不足)
[00:10:02.960 --> 00:10:10.960]  (法定人數不足)
[00:10:10.960 --> 00:10:18.960]  (法定人數不足)
[00:10:18.960 --> 00:10:26.960]  (法定人數不足)
[00:10:26.960 --> 00:10:28.960]  (主持人: 請問)
[00:10:28.960 --> 00:10:37.960]  《路加分》第七章這段經文開始是說到耶穌被法利塞人邀請到他的家裡吃飯
[00:10:37.960 --> 00:10:42.960]  經文第36節第二句就立刻來了一個情咬金人
[00:10:42.960 --> 00:10:44.960]  一個很突然出現的人
[00:10:44.960 --> 00:10:48.960]  他說「那成女一個女人是一個罪人」
[00:10:48.960 --> 00:10:51.960]  經文非常奇怪和突兀
[00:10:51.960 --> 00:10:56.960]  他直接說「那成女一個女人是一個罪人」
[00:10:56.960 --> 00:10:59.960]  這是一個罕有的描述
[00:10:59.960 --> 00:11:04.960]  他用一個罪人立刻命名這個女人的身份
[00:11:04.960 --> 00:11:07.960]  他沒有說她的名字、背景或任何東西
[00:11:07.960 --> 00:11:10.960]  只不過是用罪人的稱呼
[00:11:10.960 --> 00:11:17.960]  聖經作者用罪人的稱呼來強調這個女人的身份
[00:11:17.960 --> 00:11:22.960]  我們很少可以這樣稱呼人或自己
[00:11:22.960 --> 00:11:25.960]  雖然我們知道世人都犯了罪
[00:11:25.960 --> 00:11:26.960]  每個人都是罪人
[00:11:26.960 --> 00:11:28.960]  我們都知道這件事
[00:11:28.960 --> 00:11:36.960]  不過我們很少強調或意識到自己是一個這樣的罪人
[00:11:36.960 --> 00:11:42.960]  但聖經很特別第二句就用罪人來稱呼這個人
[00:11:42.960 --> 00:11:43.960]  為何會這樣
[00:11:43.960 --> 00:11:47.960]  很明顯可能因為這個女人是一個太過罪人的罪人
[00:11:47.960 --> 00:11:50.960]  可能全城的人都知道
[00:11:50.960 --> 00:11:52.960]  一看她的樣子、一看她做的事
[00:11:52.960 --> 00:11:58.960]  全世界都知道她以前做過很羞澀、很不對的事
[00:11:58.960 --> 00:12:04.960]  她差到一個地步已經是眾所周知的過街老鼠
[00:12:04.960 --> 00:12:06.960]  A sinful woman
[00:12:06.960 --> 00:12:11.960]  成為了聖經給這個女人的稱號
[00:12:11.960 --> 00:12:13.960]  A sinful woman
[00:12:13.960 --> 00:12:15.960]  甚至乎在第39節裏
[00:12:15.960 --> 00:12:20.960]  當屋主法理塞人見到這個女人進來道理修
[00:12:20.960 --> 00:12:21.960]  他心裏就這樣想
[00:12:21.960 --> 00:12:23.960]  他說死人是先知
[00:12:23.960 --> 00:12:24.960]  如果耶穌是先知的話
[00:12:24.960 --> 00:12:27.960]  就必定會知道摸她是誰
[00:12:27.960 --> 00:12:29.960]  她是一個怎樣的女人
[00:12:29.960 --> 00:12:31.960]  乃是一個罪人
[00:12:31.960 --> 00:12:34.960]  這個法律罪人都立即用第二句說話
[00:12:34.960 --> 00:12:36.960]  就稱呼這個女人是一個罪人
[00:12:36.960 --> 00:12:39.960]  一看她的樣子、一看她做的事
[00:12:39.960 --> 00:12:44.960]  就知道第二個我們要給她的評論就是一個罪人
[00:12:44.960 --> 00:12:47.960]  請問你是一個怎樣的罪人呢
[00:12:47.960 --> 00:12:53.960]  罪人這個身份對你來說是一個甚麼的回事
[00:12:53.960 --> 00:12:59.960]  我以前讀大學的時候都服侍過一班特能童軍
[00:12:59.960 --> 00:13:03.960]  一班二十多三十歲的英國人士
[00:13:03.960 --> 00:13:06.960]  他們都很大
[00:13:06.960 --> 00:13:09.960]  二十多三十歲但穿著短褲
[00:13:09.960 --> 00:13:12.960]  就是一個童軍制服
[00:13:12.960 --> 00:13:14.960]  後來就說不要穿短褲
[00:13:14.960 --> 00:13:16.960]  穿長褲會比較好
[00:13:16.960 --> 00:13:20.960]  大家不要以為弱智人士是很天真可愛
[00:13:20.960 --> 00:13:22.960]  我們不要這樣錯覺
[00:13:22.960 --> 00:13:23.960]  其實不一定
[00:13:23.960 --> 00:13:25.960]  他們二十多三十歲的一班弱智人士
[00:13:25.960 --> 00:13:27.960]  其實是講粗口的
[00:13:27.960 --> 00:13:31.960]  經常都會罵人、生氣
[00:13:31.960 --> 00:13:37.960]  其實弱智人士是最不懂得隱藏自己的壞事
[00:13:37.960 --> 00:13:40.960]  他們是他們的接收問題
[00:13:40.960 --> 00:13:43.960]  他們不懂得把自己的壞事藏起來
[00:13:43.960 --> 00:13:48.960]  他們就做了很多我們平時在家才會做的事
[00:13:48.960 --> 00:13:51.960]  把自己的壞事表露出來
[00:13:51.960 --> 00:13:54.960]  大家是不是一個罪人最清楚是誰
[00:13:54.960 --> 00:13:56.960]  可能就是身邊那個
[00:13:56.960 --> 00:13:58.960]  就是你的老婆或是你的老公
[00:13:58.960 --> 00:14:02.960]  他最明白最看得到你是一個怎樣的罪人
[00:14:02.960 --> 00:14:04.960]  我們是一個罪人
[00:14:04.960 --> 00:14:07.960]  我們的壞事往往是我們最親密的人
[00:14:07.960 --> 00:14:10.960]  才知道我們有多壞
[00:14:10.960 --> 00:14:12.960]  所以這個罪人
[00:14:12.960 --> 00:14:16.960]  聖經讀者特別強調一個這樣的身份
[00:14:16.960 --> 00:14:19.960]  一個罪人、一個女人
[00:14:19.960 --> 00:14:22.960]  聖經裏面第二個強調這個女人的身份
[00:14:22.960 --> 00:14:25.960]  就是一個很愛耶穌的人
[00:14:25.960 --> 00:14:28.960]  聖經用了很詳細的、很精緻的描述了
[00:14:28.960 --> 00:14:31.960]  這個女人在家裏做了些甚麼
[00:14:31.960 --> 00:14:34.960]  令人難以置信的事情
[00:14:34.960 --> 00:14:37.960]  她跑進家裏
[00:14:37.960 --> 00:14:41.960]  突然在耶穌面前用一個很貴的香膏浴瓶
[00:14:41.960 --> 00:14:42.960]  站在耶穌背後
[00:14:42.960 --> 00:14:44.960]  然後拉在她的腳裏
[00:14:44.960 --> 00:14:45.960]  抱著她的腳
[00:14:45.960 --> 00:14:46.960]  哭泣
[00:14:46.960 --> 00:14:47.960]  濕了她的腳
[00:14:47.960 --> 00:14:50.960]  然後用長髮擦耶穌的腳
[00:14:50.960 --> 00:14:54.960]  然後用她的嘴巴再親耶穌的腳
[00:14:54.960 --> 00:14:58.960]  大家想想這個行徑是多麼的突兀
[00:14:58.960 --> 00:15:03.960]  多麼的令人覺得很不明白為何會這樣做
[00:15:03.960 --> 00:15:05.960]  這個人是不是傻的
[00:15:05.960 --> 00:15:08.960]  這個人是不是一個傻的人
[00:15:08.960 --> 00:15:10.960]  但這個女人不是傻的
[00:15:10.960 --> 00:15:14.960]  耶穌就這樣去評價這個女人的行徑
[00:15:14.960 --> 00:15:16.960]  因為她很有愛的緣故
[00:15:16.960 --> 00:15:18.960]  很愛耶穌的緣故
[00:15:18.960 --> 00:15:20.960]  才會這樣做
[00:15:20.960 --> 00:15:27.960]  你會願意為你所愛的人做這些事
[00:15:27.960 --> 00:15:29.960]  大家做父母都試過
[00:15:29.960 --> 00:15:31.960]  當你的小朋友還小的時候
[00:15:31.960 --> 00:15:34.960]  你會親在他的屁股
[00:15:34.960 --> 00:15:36.960]  然後再聞他的屁股
[00:15:36.960 --> 00:15:39.960]  聞到有污漬就去換尿片
[00:15:39.960 --> 00:15:40.960]  你會不介意的
[00:15:40.960 --> 00:15:43.960]  你會把屁股放在你的鼻子裏
[00:15:43.960 --> 00:15:44.960]  你就去聞他
[00:15:44.960 --> 00:15:47.960]  然後你甚至不介意去弄那些咖喱的東西
[00:15:47.960 --> 00:15:49.960]  甚至親手用手
[00:15:49.960 --> 00:15:51.960]  怎樣怎樣怎樣做
[00:15:51.960 --> 00:15:54.960]  我們對一個人的愛可以去到這個地步
[00:15:54.960 --> 00:15:59.960]  我們去到一個這樣的地步
[00:15:59.960 --> 00:16:03.960]  這個女人正正就是一個這樣的一個人
[00:16:03.960 --> 00:16:06.960]  她不介意別人怎樣看她
[00:16:06.960 --> 00:16:08.960]  別人怎樣看她都沒有所謂
[00:16:08.960 --> 00:16:12.960]  她只要她很愛的耶穌
[00:16:12.960 --> 00:16:18.960]  所以經文是特別凸顯了這個女人兩個的身份
[00:16:18.960 --> 00:16:24.960]  一個罪人和一個很愛耶穌的人
[00:16:24.960 --> 00:16:28.960]  甚至經文耶穌裏面提到提出一個理論
[00:16:28.960 --> 00:16:29.960]  一個定論
[00:16:29.960 --> 00:16:32.960]  一個我稱之為愛與罪的定論
[00:16:32.960 --> 00:16:37.960]  耶穌說你赦免的罪越多
[00:16:37.960 --> 00:16:40.960]  你對於耶穌的愛就越深
[00:16:40.960 --> 00:16:45.960]  這個似乎是耶穌為這個女人的行徑
[00:16:45.960 --> 00:16:49.960]  定出一個類似的正比的理論
[00:16:49.960 --> 00:16:52.960]  當你赦罪的罪越多的時候
[00:16:52.960 --> 00:16:56.960]  你對這個主的愛就越深
[00:16:56.960 --> 00:17:00.960]  這個愛與罪的定論正正在下面經文裏面提到
[00:17:00.960 --> 00:17:01.960]  第四節
[00:17:01.960 --> 00:17:04.960]  耶穌回應她說
[00:17:04.960 --> 00:17:07.960]  當這個法理賽人深思
[00:17:07.960 --> 00:17:11.960]  若這個耶穌先知必知道我他的是誰
[00:17:11.960 --> 00:17:12.960]  是一個怎樣的女人
[00:17:12.960 --> 00:17:14.960]  他是一個罪人的時候
[00:17:14.960 --> 00:17:19.960]  耶穌就聽到這個法理賽人心裏面沒有說出來的東西
[00:17:19.960 --> 00:17:22.960]  這個法理賽人心裏面這樣評價這樣想的時候
[00:17:22.960 --> 00:17:24.960]  耶穌聽到他心裏面說的話
[00:17:24.960 --> 00:17:25.960]  馬上就回應他
[00:17:25.960 --> 00:17:28.960]  不過因為他知道他沒有直接說出來
[00:17:28.960 --> 00:17:32.960]  所以耶穌就沒有直接去回應這個法理賽人
[00:17:32.960 --> 00:17:33.960]  他是怎樣的
[00:17:33.960 --> 00:17:34.960]  他是很特別的
[00:17:34.960 --> 00:17:36.960]  耶穌說耶穌回應她說
[00:17:36.960 --> 00:17:39.960]  西門我有話要對你說
[00:17:39.960 --> 00:17:42.960]  西門老師請說
[00:17:42.960 --> 00:17:49.960]  耶穌是當面對著西門說話給法理賽人聽
[00:17:49.960 --> 00:17:50.960]  很特別的
[00:17:50.960 --> 00:17:52.960]  耶穌是在說話給你聽
[00:17:52.960 --> 00:17:54.960]  他不是對著你說話
[00:17:54.960 --> 00:17:55.960]  因為你也沒有跟他說話
[00:17:55.960 --> 00:17:57.960]  不過你只是心裏說話
[00:17:57.960 --> 00:18:00.960]  耶穌就對著西門說話
[00:18:00.960 --> 00:18:05.960]  透過這個說話來向法理賽人說話
[00:18:05.960 --> 00:18:08.960]  所以法理賽人這句話是對法理賽人說的
[00:18:08.960 --> 00:18:09.960]  表面上可以對比
[00:18:09.960 --> 00:18:11.960]  其實就是對法理賽人說
[00:18:11.960 --> 00:18:14.960]  有兩個人欠某個人債主的錢
[00:18:14.960 --> 00:18:16.960]  一個欠五百個銀錢
[00:18:16.960 --> 00:18:17.960]  一個欠五十個銀錢
[00:18:17.960 --> 00:18:19.960]  因為他們無力償還
[00:18:19.960 --> 00:18:22.960]  債主就開心赦免了他們兩個人的債
[00:18:22.960 --> 00:18:24.960]  那麼這兩個人哪個更加愛他呢
[00:18:24.960 --> 00:18:25.960]  西門回答說
[00:18:25.960 --> 00:18:27.960]  西門就不知所措
[00:18:27.960 --> 00:18:28.960]  就回答
[00:18:28.960 --> 00:18:31.960]  我當然覺得哪個多得正
[00:18:31.960 --> 00:18:32.960]  耶穌就說
[00:18:32.960 --> 00:18:34.960]  沒錯你的判斷不錯
[00:18:34.960 --> 00:18:37.960]  所以整段的說話
[00:18:37.960 --> 00:18:39.960]  其實耶穌是很婉轉
[00:18:39.960 --> 00:18:44.960]  很複雜很間接地對著心裏說話
[00:18:44.960 --> 00:18:48.960]  但沒有親口對耶穌說話的屋主
[00:18:48.960 --> 00:18:49.960]  這個定律很簡單
[00:18:49.960 --> 00:18:52.960]  一個愛與罪的定律
[00:18:52.960 --> 00:18:56.960]  如果你的罪被赦免得多的時候
[00:18:56.960 --> 00:19:00.960]  你對主耶穌的愛就會越深
[00:19:00.960 --> 00:19:02.960]  這個就似乎是我們問
[00:19:02.960 --> 00:19:06.960]  怎樣更加愛主的一個理論
[00:19:06.960 --> 00:19:09.960]  你的罪如果被赦免得多的話
[00:19:09.960 --> 00:19:12.960]  你對主的愛就會越深
[00:19:12.960 --> 00:19:13.960]  很簡單
[00:19:13.960 --> 00:19:16.960]  你交稅都知道
[00:19:16.960 --> 00:19:17.960]  就似退稅的道理一樣
[00:19:17.960 --> 00:19:19.960]  一個交五百萬稅的人
[00:19:19.960 --> 00:19:20.960]  一個交五百元稅的人
[00:19:20.960 --> 00:19:22.960]  突然政府說退稅不用交稅
[00:19:22.960 --> 00:19:24.960]  誰會開心些呢
[00:19:24.960 --> 00:19:26.960]  當然是交五百萬稅的人會開心些
[00:19:26.960 --> 00:19:28.960]  這是大家都知道的東西
[00:19:28.960 --> 00:19:29.960]  所以耶穌就說
[00:19:29.960 --> 00:19:33.960]  當一個人被赦免的罪越多的時候
[00:19:33.960 --> 00:19:37.960]  他對主耶穌的愛就會越深
[00:19:37.960 --> 00:19:43.960]  這個似乎是耶穌為我們訂立的定律
[00:19:43.960 --> 00:19:46.960]  究竟這個愛與罪的定律
[00:19:46.960 --> 00:19:48.960]  對我們來說有什麼意義呢
[00:19:48.960 --> 00:19:52.960]  我們的言下之意是否要犯多些罪
[00:19:52.960 --> 00:19:54.960]  你犯多些罪的話
[00:19:54.960 --> 00:19:57.960]  世上就越多的愛耶穌
[00:19:57.960 --> 00:19:58.960]  當然不是
[00:19:58.960 --> 00:20:00.960]  沒理由要特地犯罪
[00:20:00.960 --> 00:20:03.960]  去愛主
[00:20:03.960 --> 00:20:05.960]  當然我們都聽過很多類似的見證
[00:20:05.960 --> 00:20:08.960]  以前吸毒的
[00:20:08.960 --> 00:20:10.960]  犯很多罪的
[00:20:10.960 --> 00:20:11.960]  打老婆的
[00:20:11.960 --> 00:20:14.960]  很多沉淪罪海的人
[00:20:14.960 --> 00:20:16.960]  怎樣經歷到耶穌的見證
[00:20:16.960 --> 00:20:18.960]  然後毀身基督
[00:20:18.960 --> 00:20:20.960]  我自己聽過一個很離奇的見證
[00:20:20.960 --> 00:20:21.960]  在教會裏面
[00:20:21.960 --> 00:20:23.960]  有個傳人分享他的得救見證
[00:20:23.960 --> 00:20:24.960]  他說很長的
[00:20:24.960 --> 00:20:27.960]  是一個很長的見證
[00:20:27.960 --> 00:20:29.960]  我就很簡單地說
[00:20:29.960 --> 00:20:30.960]  他是一個新移民
[00:20:30.960 --> 00:20:32.960]  要向上爬的新移民
[00:20:32.960 --> 00:20:34.960]  小時候就讀書
[00:20:34.960 --> 00:20:36.960]  爭第一名
[00:20:36.960 --> 00:20:38.960]  然後就白手興家
[00:20:38.960 --> 00:20:39.960]  做地產
[00:20:39.960 --> 00:20:41.960]  去到幾億身家
[00:20:41.960 --> 00:20:43.960]  非常之厲害
[00:20:43.960 --> 00:20:45.960]  當然做了很多壞事
[00:20:45.960 --> 00:20:47.960]  很多見不得光的事情
[00:20:47.960 --> 00:20:49.960]  後來就錯到一個地步
[00:20:49.960 --> 00:20:50.960]  就不知道為什麼
[00:20:50.960 --> 00:20:53.960]  就被人抓到中東國家裏面
[00:20:53.960 --> 00:20:54.960]  判死刑
[00:20:54.960 --> 00:20:55.960]  真是很離奇
[00:20:55.960 --> 00:20:57.960]  不知為何去到那些國家裏面
[00:20:57.960 --> 00:20:58.960]  就判死刑
[00:20:58.960 --> 00:21:01.960]  後來就半年時間在一個監倉裏面
[00:21:01.960 --> 00:21:02.960]  後來就逃獄
[00:21:02.960 --> 00:21:03.960]  就離開了
[00:21:03.960 --> 00:21:04.960]  很奇怪
[00:21:04.960 --> 00:21:05.960]  好像奇襲一樣
[00:21:05.960 --> 00:21:08.960]  後來就回轉信耶穌
[00:21:08.960 --> 00:21:10.960]  就立志當傳徒人
[00:21:10.960 --> 00:21:13.960]  是一個很厲害的見證
[00:21:13.960 --> 00:21:15.960]  這麼厲害的見證
[00:21:15.960 --> 00:21:16.960]  大家都猜到
[00:21:16.960 --> 00:21:18.960]  這樣當然會很愛主
